orf	hap alpha | growth (colony size) | Ni(S-tcitr)2 [50-150 uM] | YPD | Baruffini E~Lodi T, 2020
YGR284C	0.021555735997362366
YGR285C	0.021555735997362366
YGR286C	0.021555735997362366
YGR287C	0.021555735997362366
YGR288W	0.021555735997362366
YGR289C	0.021555735997362366
YGR290W	0.021555735997362366
YGR291C	0.021555735997362366
YGR292W	0.021555735997362366
YGR295C	0.021555735997362366
YHL002W	-2.1124621277415447
YHL003C	0.021555735997362366
YHL005C	0.021555735997362366
YHL006C	0.021555735997362366
YHL007C	0.021555735997362366
YHL008C	0.021555735997362366
YHL009C	0.021555735997362366
YHL010C	0.021555735997362366
YHL011C	-4.246479991480452
YHL012W	0.021555735997362366
YHL013C	0.021555735997362366
YHL014C	0.021555735997362366
YHL016C	0.021555735997362366
YHL017W	0.021555735997362366
YHL019C	0.021555735997362366
YHL020C	0.021555735997362366
YHL022C	0.021555735997362366
YHL023C	0.021555735997362366
YHL024W	0.021555735997362366
YHL025W	0.021555735997362366
YHL026C	0.021555735997362366
YHL027W	-4.246479991480452
YHL028W	0.021555735997362366
YHL029C	0.021555735997362366
YHL030W	0.021555735997362366
YHL031C	0.021555735997362366
YHL032C	0.021555735997362366
YHL033C	0.021555735997362366
YHL034C	-2.1124621277415447
YHL035C	0.021555735997362366
YHL036W	0.021555735997362366
YHL037C	0.021555735997362366
YHL038C	0.021555735997362366
YHL039W	0.021555735997362366
YHL040C	0.021555735997362366
YHL041W	0.021555735997362366
YHL043W	0.021555735997362366
YHL044W	0.021555735997362366
YHL045W	0.021555735997362366
YHL046C	0.021555735997362366
YHL047C	0.021555735997362366
YHR001W-A	0.021555735997362366
YHR003C	0.021555735997362366
YHR004C	-2.1124621277415447
YHR005C	0.021555735997362366
YHR006W	0.021555735997362366
YHR008C	-4.246479991480452
YHR009C	-2.1124621277415447
YHR011W	0.021555735997362366
YHR012W	0.021555735997362366
YHR013C	-2.1124621277415447
YHR014W	0.021555735997362366
YHR015W	0.021555735997362366
YHR016C	0.021555735997362366
YHR017W	0.021555735997362366
YHR018C	0.021555735997362366
YHR021C	0.021555735997362366
YHR021W-A	0.021555735997362366
YHR022C	0.021555735997362366
YHR025W	-6.380497855219359
YHR026W	0.021555735997362366
YHR028C	0.021555735997362366
YHR029C	-6.380497855219359
YHR030C	-4.246479991480452
YHR031C	-2.1124621277415447
YHR032W	0.021555735997362366
YHR033W	0.021555735997362366
YHR035W	0.021555735997362366
YHR037W	0.021555735997362366
YHR038W	0.021555735997362366
YHR039C	0.021555735997362366
YHR039C-A	-4.246479991480452
YHR041C	-2.1124621277415447
YHR043C	0.021555735997362366
YHR044C	0.021555735997362366
YHR045W	-6.380497855219359
YHR046C	0.021555735997362366
YHR047C	0.021555735997362366
YHR048W	0.021555735997362366
YHR049C-A	0.021555735997362366
YHR049W	0.021555735997362366
YHR050W	0.021555735997362366
YHR051W	0.021555735997362366
YHR057C	0.021555735997362366
YHR059W	0.021555735997362366
YHR060W	-2.1124621277415447
YHR061C	0.021555735997362366
YHR064C	0.021555735997362366
YHR066W	0.021555735997362366
YHR067W	-2.1124621277415447
YHR073W	0.021555735997362366
YHR075C	-2.1124621277415447
YHR076W	0.021555735997362366
YHR077C	0.021555735997362366
YHR078W	0.021555735997362366
YHR079C	0.021555735997362366
YHR079C-A	0.021555735997362366
YHR080C	0.021555735997362366
YHR081W	0.021555735997362366
YHR082C	0.021555735997362366
YHR086W	0.021555735997362366
YHR087W	0.021555735997362366
YHR091C	-2.1124621277415447
YHR092C	0.021555735997362366
YHR093W	0.021555735997362366
YHR094C	0.021555735997362366
YHR095W	0.021555735997362366
YHR097C	0.021555735997362366
YHR100C	-2.1124621277415447
YHR103W	0.021555735997362366
YHR104W	0.021555735997362366
YHR105W	0.021555735997362366
YHR106W	0.021555735997362366
YHR108W	0.021555735997362366
YHR109W	0.021555735997362366
YHR110W	0.021555735997362366
YHR111W	0.021555735997362366
YHR112C	0.021555735997362366
YHR113W	0.021555735997362366
YHR114W	0.021555735997362366
YHR115C	0.021555735997362366
YHR116W	0.021555735997362366
YHR117W	0.021555735997362366
YHR120W	-4.246479991480452
YHR121W	0.021555735997362366
YHR123W	0.021555735997362366
YHR124W	0.021555735997362366
YHR125W	0.021555735997362366
YHR126C	0.021555735997362366
YHR127W	0.021555735997362366
YHR129C	0.021555735997362366
YHR130C	0.021555735997362366
YHR131C	0.021555735997362366
YHR132C	0.021555735997362366
YHR132W-A	0.021555735997362366
YHR133C	0.021555735997362366
YHR134W	0.021555735997362366
YHR135C	0.021555735997362366
YHR136C	0.021555735997362366
YHR137W	0.021555735997362366
YHR138C	0.021555735997362366
YHR139C	0.021555735997362366
YHR139C-A	0.021555735997362366
YHR140W	0.021555735997362366
YHR142W	0.021555735997362366
YHR143W	0.021555735997362366
YHR146W	0.021555735997362366
YHR147C	0.021555735997362366
YHR150W	0.021555735997362366
YHR151C	0.021555735997362366
YHR152W	0.021555735997362366
YHR153C	0.021555735997362366
YHR154W	0.021555735997362366
YHR155W	0.021555735997362366
YHR156C	0.021555735997362366
YHR157W	0.021555735997362366
YHR158C	0.021555735997362366
YHR159W	0.021555735997362366
YHR160C	0.021555735997362366
YHR161C	0.021555735997362366
YHR162W	2.1555735997362695
YHR163W	0.021555735997362366
YHR167W	0.021555735997362366
YHR168W	0.021555735997362366
YHR171W	0.021555735997362366
YHR176W	0.021555735997362366
YHR177W	0.021555735997362366
YHR178W	0.021555735997362366
YHR179W	-2.1124621277415447
YHR180W	0.021555735997362366
YHR181W	0.021555735997362366
YHR182W	0.021555735997362366
YHR183W	-4.246479991480452
YHR184W	0.021555735997362366
YHR185C	0.021555735997362366
YHR189W	0.021555735997362366
YHR191C	-2.1124621277415447
YHR193C	0.021555735997362366
YHR194W	-4.246479991480452
YHR195W	0.021555735997362366
YHR198C	0.021555735997362366
YHR199C	0.021555735997362366
YHR200W	-2.1124621277415447
YHR202W	0.021555735997362366
YHR203C	0.021555735997362366
YHR204W	0.021555735997362366
YHR206W	0.021555735997362366
YHR207C	0.021555735997362366
YHR209W	0.021555735997362366
YHR210C	0.021555735997362366
YIL001W	0.021555735997362366
YIL002C	0.021555735997362366
YIL005W	0.021555735997362366
YIL006W	0.021555735997362366
YIL007C	0.021555735997362366
YIL008W	0.021555735997362366
YIL009C-A	-2.1124621277415447
YIL009W	0.021555735997362366
YIL010W	0.021555735997362366
YIL011W	0.021555735997362366
YIL012W	0.021555735997362366
YIL013C	0.021555735997362366
YIL014W	0.021555735997362366
YIL014C-A	0.021555735997362366
YIL015W	0.021555735997362366
YIL016W	0.021555735997362366
YIL017C	0.021555735997362366
YIL018W	0.021555735997362366
YIL020C	0.021555735997362366
YIL023C	0.021555735997362366
YIL024C	0.021555735997362366
YIL025C	0.021555735997362366
YIL027C	0.021555735997362366
YIL028W	0.021555735997362366
YIL029C	0.021555735997362366
YIL030C	0.021555735997362366
YIL032C	0.021555735997362366
YIL034C	0.021555735997362366
YIL035C	0.021555735997362366
YIL036W	0.021555735997362366
YIL037C	0.021555735997362366
YIL038C	0.021555735997362366
YIL039W	-4.246479991480452
YIL040W	0.021555735997362366
YIL041W	0.021555735997362366
YIL042C	0.021555735997362366
YIL043C	0.021555735997362366
YIL044C	0.021555735997362366
YIL045W	0.021555735997362366
YIL047C	0.021555735997362366
YIL049W	0.021555735997362366
YIL050W	0.021555735997362366
YIL052C	0.021555735997362366
YIL053W	-2.1124621277415447
YIL054W	0.021555735997362366
YIL055C	0.021555735997362366
YIL056W	0.021555735997362366
YIL057C	0.021555735997362366
YIL058W	0.021555735997362366
YIL059C	0.021555735997362366
YIL060W	0.021555735997362366
YIL064W	0.021555735997362366
YIL065C	-2.1124621277415447
YIL066C	0.021555735997362366
YIL067C	0.021555735997362366
YIL069C	0.021555735997362366
YIL070C	0.021555735997362366
YIL071C	0.021555735997362366
YIL072W	0.021555735997362366
YIL073C	0.021555735997362366
YIL074C	0.021555735997362366
YIL076W	0.021555735997362366
YIL077C	0.021555735997362366
YIL079C	0.021555735997362366
YIL084C	0.021555735997362366
YIL085C	0.021555735997362366
YIL086C	0.021555735997362366
YIL087C	0.021555735997362366
YIL088C	0.021555735997362366
YIL089W	0.021555735997362366
YIL090W	0.021555735997362366
YIL092W	0.021555735997362366
YIL093C	0.021555735997362366
YIL094C	0.021555735997362366
YIL095W	0.021555735997362366
YIL096C	0.021555735997362366
YIL097W	0.021555735997362366
YIL098C	0.021555735997362366
YIL099W	0.021555735997362366
YIL100W	0.021555735997362366
YIL101C	0.021555735997362366
YIL102C	0.021555735997362366
YIL103W	0.021555735997362366
YIL105C	0.021555735997362366
YIL107C	0.021555735997362366
YIL108W	0.021555735997362366
YIL110W	0.021555735997362366
YIL111W	0.021555735997362366
YIL112W	0.021555735997362366
YIL113W	0.021555735997362366
YIL114C	0.021555735997362366
YIL116W	0.021555735997362366
YIL117C	0.021555735997362366
YIL119C	0.021555735997362366
YIL120W	0.021555735997362366
YIL121W	0.021555735997362366
YIL122W	0.021555735997362366
YIL123W	0.021555735997362366
YIL124W	0.021555735997362366
YIL125W	0.021555735997362366
YIL128W	0.021555735997362366
YIL130W	0.021555735997362366
YIL131C	0.021555735997362366
YIL132C	0.021555735997362366
YIL133C	0.021555735997362366
YIL134W	0.021555735997362366
YIL135C	0.021555735997362366
YIL136W	0.021555735997362366
YIL137C	0.021555735997362366
YIL138C	0.021555735997362366
YIL139C	0.021555735997362366
YIL140W	0.021555735997362366
YIL141W	0.021555735997362366
YIL145C	0.021555735997362366
YIL146C	0.021555735997362366
YIL148W	0.021555735997362366
YIL149C	0.021555735997362366
YIL152W	0.021555735997362366
YIL153W	0.021555735997362366
YIL155C	0.021555735997362366
YIL156W	0.021555735997362366
YIL157C	0.021555735997362366
YIL158W	0.021555735997362366
YIL159W	0.021555735997362366
YIL160C	0.021555735997362366
YIL161W	0.021555735997362366
YIL162W	0.021555735997362366
YIL163C	0.021555735997362366
YIL164C	0.021555735997362366
YIL165C	0.021555735997362366
YIL166C	0.021555735997362366
YIL173W	0.021555735997362366
YIR001C	0.021555735997362366
YIR002C	0.021555735997362366
YIR003W	0.021555735997362366
YIR004W	0.021555735997362366
YIR005W	0.021555735997362366
YIR007W	0.021555735997362366
YIR009W	0.021555735997362366
YIR013C	0.021555735997362366
YIR014W	0.021555735997362366
YIR016W	0.021555735997362366
YIR017C	0.021555735997362366
YIR018W	0.021555735997362366
YIR019C	0.021555735997362366
YIR020C	0.021555735997362366
YIR020W-A	0.021555735997362366
YIR021W	0.021555735997362366
YIR023W	0.021555735997362366
YIR024C	0.021555735997362366
YIR025W	0.021555735997362366
YIR026C	2.1555735997362695
YIR027C	0.021555735997362366
YIR028W	0.021555735997362366
YIR029W	0.021555735997362366
YIR030C	0.021555735997362366
YIR031C	0.021555735997362366
YIR032C	0.021555735997362366
YIR033W	-6.380497855219359
YIR034C	0.021555735997362366
YIR035C	0.021555735997362366
YIR036C	0.021555735997362366
YIR037W	0.021555735997362366
YIR038C	0.021555735997362366
YIR039C	0.021555735997362366
YIR042C	0.021555735997362366
YJL003W	0.021555735997362366
YJL004C	0.021555735997362366
YJL007C	0.021555735997362366
YJL012C	0.021555735997362366
YJL013C	0.021555735997362366
YJL016W	0.021555735997362366
YJL020C	0.021555735997362366
YJL022W	0.021555735997362366
YJL023C	0.021555735997362366
YJL024C	2.1555735997362695
YJL027C	0.021555735997362366
YJL028W	0.021555735997362366
YJL029C	0.021555735997362366
YJL030W	0.021555735997362366
YJL036W	0.021555735997362366
YJL037W	0.021555735997362366
YJL038C	0.021555735997362366
YJL042W	0.021555735997362366
YJL043W	0.021555735997362366
YJL044C	0.021555735997362366
YJL045W	0.021555735997362366
YJL046W	-2.1124621277415447
YJL047C	0.021555735997362366
YJL048C	0.021555735997362366
YJL049W	0.021555735997362366
YJL051W	0.021555735997362366
YJL052W	0.021555735997362366
YJL053W	0.021555735997362366
YJL055W	0.021555735997362366
YJL056C	0.021555735997362366
YJL057C	0.021555735997362366
YJL058C	0.021555735997362366
YJL059W	0.021555735997362366
YJL060W	0.021555735997362366
YJL062W	0.021555735997362366
YJL063C	0.021555735997362366
YJL064W	0.021555735997362366
YJL065C	0.021555735997362366
YJL066C	0.021555735997362366
YJL067W	0.021555735997362366
YJL068C	0.021555735997362366
YJL070C	0.021555735997362366
YJL071W	0.021555735997362366
YJL073W	0.021555735997362366
YJL077C	-2.1124621277415447
YJL078C	0.021555735997362366
YJL080C	2.1555735997362695
YJL082W	0.021555735997362366
YJL083W	0.021555735997362366
YJL088W	0.021555735997362366
YJL089W	0.021555735997362366
YJL092W	0.021555735997362366
YJL093C	0.021555735997362366
YJL094C	0.021555735997362366
YJL095W	-2.1124621277415447
YJL098W	0.021555735997362366
YJL099W	0.021555735997362366
YJL100W	0.021555735997362366
YJL101C	-4.246479991480452
YJL103C	0.021555735997362366
YJL105W	0.021555735997362366
YJL106W	0.021555735997362366
YJL107C	0.021555735997362366
YJL108C	0.021555735997362366
YJL110C	0.021555735997362366
YJL112W	0.021555735997362366
YJL115W	0.021555735997362366
YJL116C	0.021555735997362366
YJL117W	-6.380497855219359
YJL118W	0.021555735997362366
YJL119C	0.021555735997362366
YJL120W	0.021555735997362366
YJL121C	-2.1124621277415447
YJL122W	0.021555735997362366
YJL123C	0.021555735997362366
YJL126W	0.021555735997362366
YJL128C	0.021555735997362366
YJL129C	0.021555735997362366
YJL130C	0.021555735997362366
YJL131C	0.021555735997362366
YJL132W	0.021555735997362366
YJL133W	0.021555735997362366
YJL134W	0.021555735997362366
YJL135W	0.021555735997362366
YJL136C	0.021555735997362366
YJL137C	0.021555735997362366
YJL138C	0.021555735997362366
YJL139C	0.021555735997362366
YJL140W	-4.246479991480452
YJL141C	0.021555735997362366
YJL142C	0.021555735997362366
YJL144W	0.021555735997362366
YJL145W	0.021555735997362366
YJL146W	0.021555735997362366
YJL147C	0.021555735997362366
YJL148W	0.021555735997362366
YJL149W	0.021555735997362366
YJL150W	0.021555735997362366
YJL151C	0.021555735997362366
YJL152W	0.021555735997362366
YJL153C	0.021555735997362366
YJL154C	0.021555735997362366
YJL155C	0.021555735997362366
YJL157C	0.021555735997362366
YJL158C	0.021555735997362366
YJL159W	-2.1124621277415447
YJL160C	0.021555735997362366
YJL161W	0.021555735997362366
YJL162C	0.021555735997362366
YJL163C	0.021555735997362366
YJL164C	0.021555735997362366
YJL165C	0.021555735997362366
YJL166W	0.021555735997362366
YJL168C	0.021555735997362366
YJL169W	0.021555735997362366
YJL170C	0.021555735997362366
YJL171C	0.021555735997362366
YJL172W	0.021555735997362366
YJL175W	0.021555735997362366
YJL176C	-4.246479991480452
YJL177W	0.021555735997362366
YJL178C	0.021555735997362366
YJL179W	0.021555735997362366
YJL180C	0.021555735997362366
YJL181W	0.021555735997362366
YJL182C	0.021555735997362366
YJL183W	0.021555735997362366
YJL184W	0.021555735997362366
YJL185C	0.021555735997362366
YJL186W	0.021555735997362366
YJL187C	0.021555735997362366
YJL188C	0.021555735997362366
YJL189W	0.021555735997362366
YJL190C	0.021555735997362366
YJL191W	0.021555735997362366
YJL192C	0.021555735997362366
YJL193W	0.021555735997362366
YJL196C	0.021555735997362366
YJL197W	0.021555735997362366
YJL198W	0.021555735997362366
YJL199C	0.021555735997362366
YJL200C	0.021555735997362366
YJL201W	0.021555735997362366
YJL204C	-6.380497855219359
YJL206C	0.021555735997362366
YJL205C	0.021555735997362366
YJL207C	0.021555735997362366
YJL208C	0.021555735997362366
YJL209W	0.021555735997362366
YJL210W	0.021555735997362366
YJL211C	0.021555735997362366
YJL212C	-2.1124621277415447
YJL213W	0.021555735997362366
YJL214W	0.021555735997362366
YJL215C	0.021555735997362366
YJL216C	0.021555735997362366
YJL217W	0.021555735997362366
YJL218W	0.021555735997362366
YJR001W	0.021555735997362366
YJR003C	0.021555735997362366
YJR004C	0.021555735997362366
YJR005W	0.021555735997362366
YJR008W	0.021555735997362366
YJR009C	0.021555735997362366
YJR010C-A	0.021555735997362366
YJR010W	0.021555735997362366
YJR011C	0.021555735997362366
YJR014W	0.021555735997362366
YJR015W	0.021555735997362366
YJR018W	0.021555735997362366
YJR019C	0.021555735997362366
YJR020W	0.021555735997362366
YJR021C	0.021555735997362366
YJR024C	0.021555735997362366
YJR025C	0.021555735997362366
YJR030C	0.021555735997362366
YJR031C	0.021555735997362366
YJR032W	0.021555735997362366
YJR033C	0.021555735997362366
YJR034W	0.021555735997362366
YJR035W	0.021555735997362366
YJR036C	0.021555735997362366
YJR037W	0.021555735997362366
YJR038C	0.021555735997362366
YJR039W	0.021555735997362366
YJR040W	0.021555735997362366
YJR043C	-2.1124621277415447
YJR044C	0.021555735997362366
YJR047C	0.021555735997362366
YJR048W	0.021555735997362366
YJR049C	0.021555735997362366
YJR050W	0.021555735997362366
YJR051W	0.021555735997362366
YJR052W	0.021555735997362366
YJR053W	0.021555735997362366
YJR054W	0.021555735997362366
YJR055W	0.021555735997362366
YJR056C	0.021555735997362366
YJR058C	0.021555735997362366
YJR059W	0.021555735997362366
YJR060W	-4.246479991480452
YJR061W	0.021555735997362366
YJR062C	0.021555735997362366
YJR063W	0.021555735997362366
YJR066W	0.021555735997362366
YJR069C	0.021555735997362366
YJR070C	0.021555735997362366
YJR073C	-4.246479991480452
YJR074W	-2.1124621277415447
YJR075W	0.021555735997362366
YJR077C	0.021555735997362366
YJR078W	0.021555735997362366
YJR079W	0.021555735997362366
YJR080C	0.021555735997362366
YJR082C	0.021555735997362366
YJR083C	0.021555735997362366
YJR084W	0.021555735997362366
YJR087W	0.021555735997362366
YJR088C	-2.1124621277415447
YJR090C	0.021555735997362366
YJR091C	0.021555735997362366
YJR092W	0.021555735997362366
YJR094C	0.021555735997362366
YJR094W-A	0.021555735997362366
YJR095W	0.021555735997362366
YJR096W	0.021555735997362366
YJR097W	0.021555735997362366
YJR098C	0.021555735997362366
YJR099W	0.021555735997362366
YJR100C	0.021555735997362366
YJR102C	-6.380497855219359
YJR103W	0.021555735997362366
YJR104C	-6.380497855219359
YJR105W	0.021555735997362366
YJR106W	0.021555735997362366
YJR107W	0.021555735997362366
YJR108W	0.021555735997362366
YJR109C	0.021555735997362366
YJR110W	0.021555735997362366
YJR111C	0.021555735997362366
YJR113C	0.021555735997362366
YJR115W	0.021555735997362366
YJR116W	0.021555735997362366
YJR117W	0.021555735997362366
YJR118C	-2.1124621277415447
YJR119C	0.021555735997362366
YJR120W	0.021555735997362366
YJR121W	0.021555735997362366
YJR122W	0.021555735997362366
YJR124C	0.021555735997362366
YJR125C	0.021555735997362366
YJR126C	0.021555735997362366
YJR127C	0.021555735997362366
YJR128W	0.021555735997362366
YJR129C	0.021555735997362366
YJR130C	0.021555735997362366
YJR131W	0.021555735997362366
YJR133W	0.021555735997362366
YJR134C	0.021555735997362366
YJR135C	0.021555735997362366
YJR137C	0.021555735997362366
YJR139C	-4.246479991480452
YJR140C	0.021555735997362366
YJR142W	0.021555735997362366
YJR144W	0.021555735997362366
YJR145C	0.021555735997362366
YJR146W	0.021555735997362366
YJR147W	0.021555735997362366
YJR148W	0.021555735997362366
YJR149W	0.021555735997362366
YJR150C	0.021555735997362366
YJR152W	0.021555735997362366
YJR153W	0.021555735997362366
YJR154W	0.021555735997362366
YKL001C	0.021555735997362366
YKL002W	0.021555735997362366
YKL003C	0.021555735997362366
YKL005C	0.021555735997362366
YKL006W	0.021555735997362366
YKL007W	0.021555735997362366
YKL008C	0.021555735997362366
YKL009W	0.021555735997362366
YKL010C	0.021555735997362366
YKL011C	0.021555735997362366
YKL015W	0.021555735997362366
YKL016C	0.021555735997362366
YKL017C	0.021555735997362366
YKL020C	0.021555735997362366
YKL023W	0.021555735997362366
YKL025C	0.021555735997362366
YKL026C	0.021555735997362366
YKL027W	0.021555735997362366
YKL029C	0.021555735997362366
YKL030W	0.021555735997362366
YKL031W	0.021555735997362366
YKL032C	0.021555735997362366
YKL033W-A	0.021555735997362366
YKL034W	0.021555735997362366
YKL037W	0.021555735997362366
YKL038W	0.021555735997362366
YKL039W	0.021555735997362366
YKL040C	0.021555735997362366
YKL041W	0.021555735997362366
YKL043W	0.021555735997362366
YKL044W	0.021555735997362366
YKL046C	0.021555735997362366
YKL047W	0.021555735997362366
YKL048C	0.021555735997362366
YKL050C	0.021555735997362366
YKL051W	0.021555735997362366
YKL053C-A	0.021555735997362366
YKL053W	0.021555735997362366
YKL054C	-2.1124621277415447
YKL055C	0.021555735997362366
YKL056C	0.021555735997362366
YKL057C	0.021555735997362366
YKL061W	0.021555735997362366
YKL062W	0.021555735997362366
YKL063C	0.021555735997362366
YKL064W	0.021555735997362366
YKL065C	0.021555735997362366
YKL066W	0.021555735997362366
YKL067W	0.021555735997362366
YKL068W	0.021555735997362366
YKL069W	0.021555735997362366
YKL070W	0.021555735997362366
YKL071W	0.021555735997362366
YKL072W	0.021555735997362366
YKL073W	0.021555735997362366
YKL074C	0.021555735997362366
YKL075C	0.021555735997362366
YKL076C	0.021555735997362366
YKL077W	0.021555735997362366
YKL079W	0.021555735997362366
YKL080W	-2.1124621277415447
YKL081W	0.021555735997362366
YKL084W	0.021555735997362366
YKL085W	0.021555735997362366
YKL086W	0.021555735997362366
YKL087C	0.021555735997362366
YKL090W	0.021555735997362366
YKL091C	0.021555735997362366
YKL092C	0.021555735997362366
YKL093W	0.021555735997362366
YKL094W	0.021555735997362366
YKL096W	0.021555735997362366
YKL096W-A	0.021555735997362366
YKL097C	0.021555735997362366
YKL098W	0.021555735997362366
YKL100C	0.021555735997362366
YKL101W	0.021555735997362366
YKL102C	0.021555735997362366
YKL103C	0.021555735997362366
YKL105C	0.021555735997362366
YKL106W	0.021555735997362366
YKL107W	0.021555735997362366
YKL109W	0.021555735997362366
YKL110C	0.021555735997362366
YKL113C	0.021555735997362366
YKL114C	0.021555735997362366
YKL115C	0.021555735997362366
YKL116C	0.021555735997362366
YKL117W	0.021555735997362366
YKL118W	0.021555735997362366
YKL119C	-2.1124621277415447
YKL120W	0.021555735997362366
YKL121W	0.021555735997362366
YKL123W	0.021555735997362366
YKL124W	0.021555735997362366
YKL126W	-6.380497855219359
YKL127W	0.021555735997362366
YKL128C	0.021555735997362366
YKL129C	0.021555735997362366
YKL130C	0.021555735997362366
YKL131W	0.021555735997362366
YKL132C	0.021555735997362366
YKL133C	0.021555735997362366
YKL134C	0.021555735997362366
YKL135C	0.021555735997362366
YKL136W	0.021555735997362366
YKL137W	0.021555735997362366
YKL138C	0.021555735997362366
YKL139W	0.021555735997362366
YKL140W	0.021555735997362366
YKL142W	0.021555735997362366
YKL143W	0.021555735997362366
YKL146W	0.021555735997362366
YKL148C	0.021555735997362366
YKL149C	0.021555735997362366
YKL150W	0.021555735997362366
YKL151C	0.021555735997362366
YKL155C	-6.380497855219359
YKL156W	0.021555735997362366
YKL157W	0.021555735997362366
YKL159C	0.021555735997362366
YKL160W	0.021555735997362366
YKL161C	0.021555735997362366
YKL162C	0.021555735997362366
YKL162C-A	0.021555735997362366
YKL163W	0.021555735997362366
YKL164C	0.021555735997362366
YKL166C	0.021555735997362366
YKL167C	0.021555735997362366
YKL168C	0.021555735997362366
YKL169C	0.021555735997362366
YKL170W	0.021555735997362366
YKL171W	0.021555735997362366
YKL174C	0.021555735997362366
YKL175W	0.021555735997362366
YKL176C	-4.246479991480452
YKL177W	0.021555735997362366
YKL178C	0.021555735997362366
YKL179C	0.021555735997362366
YKL183W	0.021555735997362366
YKL184W	0.021555735997362366
YKL185W	0.021555735997362366
YKL187C	0.021555735997362366
YKL188C	0.021555735997362366
YKL190W	0.021555735997362366
YKL191W	0.021555735997362366
YKL194C	0.021555735997362366
YKL197C	0.021555735997362366
YKL198C	0.021555735997362366
YKL201C	0.021555735997362366
YKL202W	0.021555735997362366
YKL204W	-2.1124621277415447
YKL205W	0.021555735997362366
YKL206C	0.021555735997362366
YKL207W	0.021555735997362366
YKL208W	0.021555735997362366
YKL211C	0.021555735997362366
YKL212W	0.021555735997362366
YKL213C	0.021555735997362366
YKL214C	0.021555735997362366
YKL215C	0.021555735997362366
YKL216W	2.1555735997362695
YKL217W	0.021555735997362366
YKL218C	0.021555735997362366
YKL220C	0.021555735997362366
YKL221W	0.021555735997362366
YKL222C	0.021555735997362366
YKR001C	0.021555735997362366
YKR003W	0.021555735997362366
YKR005C	0.021555735997362366
YKR006C	0.021555735997362366
YKR007W	0.021555735997362366
YKR009C	0.021555735997362366
YKR010C	0.021555735997362366
YKR011C	0.021555735997362366
YKR012C	0.021555735997362366
YKR013W	0.021555735997362366
YKR014C	0.021555735997362366
YKR015C	0.021555735997362366
YKR016W	0.021555735997362366
YKR017C	0.021555735997362366
YKR018C	0.021555735997362366
YKR019C	0.021555735997362366
YKR020W	0.021555735997362366
YKR021W	0.021555735997362366
YKR023W	0.021555735997362366
YKR024C	0.021555735997362366
YKR026C	0.021555735997362366
YKR027W	0.021555735997362366
YKR028W	2.1555735997362695
YKR029C	-2.1124621277415447
YKR030W	0.021555735997362366
YKR031C	0.021555735997362366
YKR032W	0.021555735997362366
YKR033C	0.021555735997362366
YKR034W	0.021555735997362366
YKR035C	0.021555735997362366
YKR035W-A	0.021555735997362366
YKR036C	0.021555735997362366
YKR039W	0.021555735997362366
YKR040C	0.021555735997362366
YKR041W	-6.380497855219359
YKR042W	0.021555735997362366
YKR043C	0.021555735997362366
YKR044W	0.021555735997362366
YKR045C	0.021555735997362366
YKR046C	0.021555735997362366
YKR047W	0.021555735997362366
YKR048C	0.021555735997362366
YKR049C	0.021555735997362366
YKR050W	0.021555735997362366
YKR051W	0.021555735997362366
YKR052C	-2.1124621277415447
YKR053C	0.021555735997362366
YKR054C	0.021555735997362366
YKR056W	0.021555735997362366
YKR057W	0.021555735997362366
YKR058W	0.021555735997362366
YKR059W	0.021555735997362366
YKR060W	0.021555735997362366
YKR061W	0.021555735997362366
YKR064W	0.021555735997362366
YKR065C	0.021555735997362366
YKR066C	0.021555735997362366
YKR067W	0.021555735997362366
YKR069W	0.021555735997362366
YKR070W	0.021555735997362366
YKR072C	0.021555735997362366
YKR073C	0.021555735997362366
YKR074W	0.021555735997362366
YKR075C	0.021555735997362366
YKR076W	0.021555735997362366
YKR077W	0.021555735997362366
YKR078W	0.021555735997362366
YKR080W	0.021555735997362366
YKR082W	0.021555735997362366
YKR084C	0.021555735997362366
YKR085C	0.021555735997362366
YKR087C	0.021555735997362366
YKR088C	0.021555735997362366
YKR089C	0.021555735997362366
YKR090W	0.021555735997362366
YKR091W	0.021555735997362366
YKR092C	0.021555735997362366
YKR093W	-2.1124621277415447
YKR094C	0.021555735997362366
YKR095W	0.021555735997362366
YKR096W	0.021555735997362366
YKR097W	0.021555735997362366
YKR098C	0.021555735997362366
YKR099W	0.021555735997362366
YKR100C	0.021555735997362366
YKR101W	0.021555735997362366
YKR102W	0.021555735997362366
YKR103W	0.021555735997362366
YKR104W	0.021555735997362366
YKR105C	0.021555735997362366
YKR106W	0.021555735997362366
YLL001W	0.021555735997362366
YLL002W	-2.1124621277415447
YLL005C	0.021555735997362366
YLL006W	-4.246479991480452
YLL007C	0.021555735997362366
YLL009C	0.021555735997362366
YLL010C	0.021555735997362366
YLL012W	0.021555735997362366
YLL013C	0.021555735997362366
YLL014W	0.021555735997362366
YLL015W	0.021555735997362366
YLL018C-A	0.021555735997362366
YLL019C	0.021555735997362366
YLL020C	0.021555735997362366
YLL021W	0.021555735997362366
YLL023C	0.021555735997362366
YLL024C	0.021555735997362366
YLL025W	0.021555735997362366
YLL026W	0.021555735997362366
YLL027W	0.021555735997362366
YLL028W	0.021555735997362366
YLL029W	0.021555735997362366
YLL030C	0.021555735997362366
YLL032C	0.021555735997362366
YLL033W	0.021555735997362366
YLL038C	0.021555735997362366
