orf	hom | growth (pooled culture, microarray) | monomethylarsonous acid [37.5 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [75 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [150 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [37.5 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [75 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | monomethylarsonous acid [150 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [75 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [150 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [300 uM], time [5 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [75 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [150 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009	hom | growth (pooled culture, microarray) | sodium arsenite [300 uM], time [15 gen] | YPD | Jo WJ~Vulpe CD, 2009
YLL006W	0.0	0.0	0.0	0.0	0.0	3.3	0.0	0.0	0.0	0.0	0.0	0.0
YLL010C	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0
YLL014W	0.0	3.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLL021W	0.0	0.0	0.0	-1.1	-1.65	-2.1	0.0	0.0	0.0	0.0	0.0	-1.35
YLL027W	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0
YLL032C	0.0	0.0	0.0	0.0	0.0	-1.2	0.0	0.0	0.0	0.0	0.0	0.0
YLL033W	0.0	0.0	0.0	2.2	1.7	3.0	0.0	0.0	0.0	0.0	0.0	0.0
YLL039C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.15	-2.1	0.0	0.0	-1.35
YLL040C	0.0	0.0	0.0	0.0	-1.3	-2.5	0.0	0.0	0.0	0.0	0.0	-1.3
YLL043W	0.0	1.5	2.65	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0
YLL045C	0.0	0.0	0.0	1.2	1.35	2.3	0.0	0.0	0.0	1.0	0.0	1.8
YLL051C	0.0	0.0	0.0	0.9	1.35	2.3	0.0	0.0	0.0	0.0	0.0	0.0
YLR006C	0.0	0.0	-1.0	-1.4	-1.7	-3.5	0.0	-1.1	-2.8	-1.0	-1.35	-3.85
YLR017W	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR024C	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.9
YLR025W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.55	-1.95
YLR036C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	0.0
YLR038C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5	0.0	0.0	0.0
YLR039C	0.0	0.0	1.0	1.9	1.8	2.3	0.0	0.0	0.9	1.7	1.4	0.0
YLR047C	0.0	0.0	0.0	-0.7	-1.25	-1.7	0.0	0.0	0.0	0.0	-0.7	-1.4
YLR048W	0.0	0.0	0.0	0.0	2.4	3.55	0.0	0.0	0.0	0.0	0.0	0.0
YLR052W	0.0	0.0	0.0	0.0	1.65	3.85	0.0	0.0	0.0	0.0	0.0	0.0
YLR055C	0.0	0.0	1.55	1.4	2.5	3.9	0.0	0.0	0.0	0.0	0.0	1.65
YLR062C	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR068W	0.0	0.0	1.45	1.95	4.1	4.65	0.0	0.0	0.0	0.0	0.0	2.9
YLR069C	0.0	0.0	0.0	0.0	3.15	4.75	0.0	0.0	0.0	0.0	0.0	0.0
YLR074C	0.0	0.0	0.0	0.0	2.4	2.4	0.0	0.0	0.0	0.0	1.2	1.7
YLR079W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6
YLR080W	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.9
YLR085C	0.0	-1.4	0.0	0.0	-2.4	-2.4	0.0	-1.1	-2.4	0.0	-1.6	-2.6
YLR087C	0.0	0.0	0.0	0.0	-1.75	-2.1	0.0	0.0	0.0	0.0	0.0	0.0
YLR091W	0.0	0.0	0.0	1.7	2.0	3.25	0.0	0.0	0.0	0.0	0.0	0.0
YLR107W	-0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR109W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1	-2.25
YLR110C	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	1.5
YLR111W	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	1.0	1.2
YLR113W	0.0	0.0	-1.5	0.0	-1.7	-4.25	0.0	-0.85	-2.85	0.0	-1.25	-4.15
YLR119W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3	0.0	-0.7	-1.5
YLR126C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0	0.0	0.0	0.0
YLR131C	0.0	0.0	0.0	2.3	2.05	3.15	0.0	0.0	0.0	0.0	1.0	0.0
YLR143W	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0
YLR144C	-0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR149C	0.0	0.0	0.0	2.2	1.4	2.2	0.0	0.0	0.0	0.0	0.0	0.0
YLR172C	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0
YLR174W	-1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR178C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0
YLR180W	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR181C	0.0	0.0	0.0	0.0	1.1	1.45	0.0	0.0	0.0	0.0	0.0	0.0
YLR185W	0.0	0.0	0.0	0.0	1.5	2.55	0.0	0.0	0.0	0.0	0.0	1.4
YLR190W	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0
YLR191W	0.0	0.0	0.0	-1.1	-1.3	-1.9	0.0	0.0	0.0	0.0	0.0	-1.3
YLR192C	0.0	0.0	1.3	0.0	2.85	4.4	0.0	0.0	0.0	0.0	0.0	0.0
YLR193C	0.0	0.0	0.0	0.0	0.0	2.15	0.0	0.0	0.0	0.0	0.0	0.0
YLR199C	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	0.0	0.0	0.0	0.0	-0.9
YLR200W	0.0	0.0	-1.75	0.0	-2.5	0.0	-2.3	-2.45	-3.05	0.0	-1.8	-3.6
YLR203C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
YLR220W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
YLR226W	0.0	0.0	1.4	-1.5	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0
YLR231C	-1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR238W	0.0	0.0	-1.0	0.0	0.0	-1.9	0.0	0.0	0.0	0.0	0.0	0.0
YLR252W	0.0	0.0	0.0	0.0	0.0	-1.5	0.0	0.0	0.0	0.0	0.0	0.0
YLR261C	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0
YLR262C	-1.4	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	1.1	1.1	0.0
YLR264W	0.0	0.0	0.0	1.0	1.7	2.8	0.0	0.0	0.0	0.0	0.0	1.6
YLR268W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9	-2.2	0.0	0.0	0.0
YLR286C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0
YLR287C-A	0.0	0.0	0.0	0.0	2.3	2.9	0.0	0.0	0.0	0.0	0.0	0.0
YLR292C	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0
YLR295C	0.0	0.0	0.0	1.5	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR315W	0.0	0.0	0.0	0.0	1.65	2.25	0.0	0.0	0.0	0.0	0.0	0.0
YLR319C	0.0	0.0	0.0	0.0	-1.9	-2.5	0.0	0.0	0.0	0.0	0.0	-1.6
YLR326W	-1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR330W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2	0.0
YLR334C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0
YLR341W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0
YLR354C	0.0	0.0	0.0	0.0	0.0	-1.9	1.6	0.0	0.0	0.0	0.0	0.0
YLR357W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0
YLR358C	0.0	0.0	0.0	0.0	0.0	2.1	0.0	0.0	0.0	0.0	0.0	0.0
YLR367W	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0
YLR368W	0.0	0.0	0.0	0.0	0.0	1.85	0.0	0.0	0.0	0.0	0.0	0.0
YLR369W	0.0	0.0	0.0	1.2	0.0	2.35	0.0	0.0	0.0	0.0	0.0	0.0
YLR374C	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	-1.7
YLR375W	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	0.0	0.0	0.0	0.0	0.0
YLR382C	0.0	0.0	0.0	1.5	3.1	4.85	0.0	0.0	0.0	0.0	0.0	2.1
YLR384C	0.0	0.0	0.0	0.0	2.2	2.1	0.0	0.0	0.0	0.0	0.0	0.0
YLR388W	0.0	0.0	0.0	0.0	1.7	2.5	0.0	0.0	0.0	0.0	0.0	0.0
YLR390W-A	0.0	0.0	0.0	0.0	0.0	-0.9	0.0	0.0	0.0	0.0	0.0	0.0
YLR398C	0.0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0
YLR402W	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0
YLR407W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9
YLR412W	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0
YLR418C	0.0	0.0	0.0	0.0	1.9	2.55	0.0	0.0	0.0	0.0	0.0	0.0
YLR420W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8	0.0	0.0	0.0
YLR423C	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR425W	0.0	0.0	0.0	0.0	-2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR432W	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR436C	0.0	0.0	0.0	0.0	0.0	-1.8	0.0	0.0	0.0	0.0	0.0	0.0
YLR439W	0.0	0.0	0.0	2.7	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR441C	0.0	0.0	0.0	0.0	1.6	2.8	0.0	0.0	0.0	0.0	0.0	0.0
YLR448W	0.0	0.0	1.0	1.5	1.85	2.6	0.0	0.7	0.0	0.0	0.0	1.9
YML001W	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	1.0
YML007W	-1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0
YML008C	0.0	-1.6	-1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YML009C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0
YML009C-A	0.0	0.0	1.8	1.4	2.5	3.75	0.0	0.0	1.5	0.0	1.1	2.4
YML009W-B	0.0	0.0	1.9	0.0	2.7	4.3	0.0	0.0	1.8	0.0	0.0	1.5
YML013W	0.0	0.0	0.0	-1.4	0.0	-1.6	0.0	0.0	0.0	-1.4	-1.8	-2.4
YML014W	0.0	0.0	0.0	1.4	0.0	1.4	0.0	0.0	-1.2	0.0	0.0	0.0
YML016C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9
YML021C	0.0	0.0	0.0	0.0	0.0	-1.1	0.0	0.0	0.0	0.0	0.0	-1.1
YML024W	0.0	0.0	0.0	0.0	1.4	1.3	0.0	0.0	0.0	0.0	0.0	1.1
YML026C	0.0	0.0	0.0	1.2	1.9	2.5	0.0	0.0	0.0	0.0	0.0	0.0
YML028W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5	-3.1	-2.6
YML041C	0.0	0.0	-1.5	0.0	-3.3	-4.9	0.0	-1.3	-2.1	-1.9	-2.1	-3.2
YML061C	0.0	0.0	0.0	0.0	0.0	2.7	0.0	0.0	0.0	0.0	0.0	0.0
YML073C	0.0	0.0	0.0	0.0	0.0	-2.8	0.0	0.0	0.0	0.0	0.0	0.0
YML079W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	0.0	0.0	0.0
YML081W	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	1.0
YML094C-A	0.0	0.0	-1.6	-2.15	-2.7	-2.3	-2.3	-2.2	-3.1	0.0	-3.1	-3.1
YML101C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2
YML110C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	-1.2
YML113W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8	-1.25
YML115C	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	1.2	0.0	0.0	1.9
YML117W	0.0	0.0	0.0	-1.6	-3.15	-3.55	0.0	0.0	-1.5	0.0	-1.1	-2.2
YML119W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3	0.0
YML121W	0.0	0.0	0.0	-1.4	-2.45	-3.65	0.0	0.0	0.0	0.0	-1.55	-3.0
YML122C	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	1.3	2.0
YML123C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	1.5
YML124C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.05	-2.0	-1.85	-2.45	-1.7
YML128C	0.0	0.0	0.0	0.8	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0
YMR015C	0.0	0.0	0.0	0.0	0.0	-1.3	0.0	0.0	0.0	0.0	0.0	0.0
YMR021C	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR023C	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	0.0	0.0	0.0	0.0	0.0
YMR026C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4
YMR039C	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.7
YMR054W	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	0.0
YMR063W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4	-1.8
YMR064W	0.0	0.0	0.0	0.0	0.0	1.95	0.0	0.0	0.0	0.0	0.0	0.0
YMR066W	0.0	0.0	0.0	1.5	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.0
YMR067C	0.0	0.0	0.0	0.0	0.0	-2.2	0.0	0.0	0.0	0.0	0.0	0.0
YMR070W	0.0	0.0	0.0	0.0	-1.65	-3.65	0.0	0.0	0.0	0.0	0.0	0.0
YMR072W	0.0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0	0.0	0.0	0.0
YMR073C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3	-2.3	-2.3
YMR074C	0.0	0.0	0.0	0.0	0.0	-1.2	0.0	0.0	0.0	0.0	0.0	-1.8
YMR080C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1
YMR097C	0.0	0.0	0.0	2.5	0.0	2.85	0.0	0.0	0.0	0.0	0.0	0.0
YMR098C	0.0	0.0	0.0	0.0	0.0	2.55	0.0	0.0	0.0	0.0	0.0	0.0
YMR099C	0.0	0.0	0.0	0.0	-2.35	-3.2	0.0	0.0	0.0	0.0	-1.1	0.0
YMR100W	0.0	0.0	0.0	0.0	1.1	1.4	0.0	0.0	0.0	0.0	0.0	0.0
YMR110C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9
YMR114C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1	0.0
YMR116C	0.0	0.0	0.0	0.0	1.6	1.9	0.0	0.0	0.0	0.0	0.0	1.6
YMR119W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1	0.0
YMR121C	0.0	0.0	1.4	0.0	1.4	2.1	0.0	0.0	0.0	0.0	0.0	1.1
YMR123W	0.0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0	0.0	0.0	1.6
YMR124W	0.0	0.0	0.0	0.0	-1.85	-1.8	0.0	0.0	0.0	0.0	0.0	0.0
YMR126C	0.0	0.0	0.0	0.0	0.0	-3.35	0.0	0.0	0.0	0.0	0.0	0.0
YMR127C	0.0	0.0	0.0	0.0	0.0	0.0	-1.75	-2.7	-3.9	-2.35	-3.8	-4.55
YMR135W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
YMR138W	0.0	0.0	0.0	0.0	-1.3	-1.4	0.0	0.0	-1.5	0.0	0.0	-1.8
YMR139W	0.0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0	0.0	0.0	0.0
YMR142C	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR152W	0.0	0.0	0.0	-0.8	-1.1	-1.9	0.0	0.0	-1.5	0.0	0.0	-1.6
YMR154C	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	-1.7	-2.0
YMR164C	-1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3
YMR166C	-2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR179W	0.0	0.0	0.0	0.0	1.8	3.3	0.0	0.0	0.0	0.0	0.0	0.0
YMR184W	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2	0.0	0.0	0.0
YMR186W	0.0	0.0	0.0	0.0	0.8	1.05	0.0	0.0	0.0	0.0	0.0	0.0
YMR188C	0.0	0.0	0.0	0.8	0.9	1.95	0.0	0.0	0.0	0.0	0.0	0.0
YMR190C	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0
YMR193C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1
YMR193W	0.0	0.0	0.0	2.2	1.9	3.25	0.0	0.0	0.0	0.0	0.0	1.7
YMR204C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6	0.0
YMR214W	0.0	0.0	0.0	0.0	0.0	-1.8	0.0	0.0	0.0	0.0	0.0	0.0
YMR216C	0.0	0.0	0.0	0.0	0.0	2.3	0.0	0.0	0.0	0.0	0.0	2.0
YMR219W	0.0	0.0	0.0	0.0	0.0	1.55	0.0	0.0	0.0	0.0	0.0	0.0
YMR221C	0.0	0.0	-1.3	0.0	0.0	-2.5	0.0	0.0	0.0	0.0	0.0	0.0
YMR228W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.9
YMR230W	0.0	0.0	0.0	0.0	1.5	2.35	0.0	0.0	0.0	0.0	0.0	0.0
YMR238W	-1.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR244C-A	-1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR262W	-1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR263W	0.0	0.0	0.0	0.0	1.0	1.6	0.0	0.0	-1.4	0.0	0.0	0.0
YMR264W	0.0	0.0	0.0	-1.0	-1.2	-1.4	0.0	0.0	0.0	0.0	0.0	-1.55
YMR267W	0.0	0.0	0.0	2.2	0.0	2.45	0.0	0.0	0.0	0.0	0.0	2.0
YMR273C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4	0.0	0.0	-1.9
YMR275C	-1.4	-2.25	-3.15	-4.55	0.0	-4.5	0.0	-2.3	-4.25	-3.6	-5.2	-3.4
YMR276W	-1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR282C	0.0	0.0	0.0	0.0	0.0	2.35	0.0	0.0	0.0	0.0	0.0	0.0
YMR284W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	0.0
YMR287C	0.0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0
YMR289W	-1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR293C	0.0	0.0	0.0	1.8	1.5	2.7	0.0	0.0	0.0	0.0	0.0	0.0
YMR294W	0.0	0.0	0.0	0.0	-2.15	-3.45	0.0	0.0	-1.8	0.0	-0.9	-2.65
YMR299C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.0
YMR307W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3	0.0	0.0
YMR311C	0.0	0.0	-1.1	0.0	-1.4	-2.0	0.0	0.0	-2.05	0.0	-0.8	-2.5
YMR312W	0.0	0.0	1.2	1.7	2.25	2.6	0.0	0.0	0.0	0.0	0.0	1.6
YMR319C	0.0	0.0	0.0	2.4	0.0	2.6	0.0	0.0	0.0	0.0	0.0	0.0
YMR326C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0
YNL003C	0.0	0.0	0.0	0.0	0.0	1.9	0.0	0.0	0.0	0.0	0.0	0.0
YNL005C	0.0	0.0	0.0	1.0	0.0	2.15	0.0	0.0	0.0	0.0	0.0	0.0
YNL016W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25
YNL025C	0.0	0.0	0.0	-1.3	-1.8	-3.3	0.0	-1.15	-2.5	-1.3	-2.85	-4.8
YNL032W	0.0	0.0	0.0	0.0	0.0	-1.1	0.0	0.0	0.0	0.0	-1.1	-1.9
YNL041C	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL046W	0.0	0.0	0.0	0.0	0.0	-5.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL047C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0
YNL051W	0.0	0.0	0.0	1.1	1.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL053W	0.0	0.0	0.0	0.0	-1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL055C	0.0	0.0	0.0	1.2	0.0	1.7	0.0	0.0	0.0	0.0	0.0	0.0
YNL056W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8
YNL065W	0.0	0.0	0.0	0.0	0.0	-1.1	0.0	0.0	0.0	0.0	0.0	0.0
YNL067W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	1.3
YNL069C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1	0.0	0.0	0.0
YNL070W	0.0	0.0	0.0	0.0	0.0	-2.7	0.0	-1.1	0.0	0.0	-1.65	-2.6
YNL079C	0.0	0.0	0.0	0.0	-1.6	-1.8	0.0	0.0	0.0	0.0	-1.45	-1.9
YNL082W	0.0	0.0	0.0	0.0	0.9	1.0	0.0	0.0	0.0	0.0	0.0	1.0
YNL085W	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL096C	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0
YNL097C	0.0	0.0	0.0	0.0	2.05	2.25	0.0	0.0	0.0	0.0	0.0	0.0
YNL099C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9	-0.8	-1.65
YNL101W	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL105W	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	1.4	0.0
YNL107W	0.0	0.0	0.0	0.0	0.0	-2.7	0.0	0.0	0.0	0.0	0.0	-1.5
YNL108C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0
YNL109W	0.0	0.0	0.0	0.0	1.3	1.6	0.0	0.0	0.0	0.9	0.9	1.6
YNL111C	0.0	0.0	0.0	0.0	0.0	-1.6	0.0	0.0	0.0	0.0	0.0	0.0
YNL115C	0.0	0.0	0.0	0.0	-1.2	-1.2	0.0	0.0	0.0	0.0	0.0	-1.3
YNL119W	0.0	0.0	0.0	1.8	2.5	2.75	0.0	0.0	0.0	0.0	2.3	2.4
YNL120C	0.0	0.0	0.0	1.8	2.4	2.45	0.0	0.0	0.0	0.0	1.4	1.75
YNL135C	0.0	0.0	0.0	0.0	-1.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL136W	0.0	0.0	0.0	0.0	1.3	1.8	0.0	0.0	0.0	0.0	0.0	0.0
YNL148C	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL175C	0.0	0.0	0.0	-1.3	-1.5	-1.75	0.0	0.0	0.0	0.0	0.0	-1.6
YNL179C	0.0	0.0	0.0	-0.8	-1.2	-1.1	0.0	0.0	0.0	0.0	0.0	-1.3
YNL183C	0.0	0.0	0.0	0.0	-0.9	-1.45	0.0	0.0	0.0	0.0	0.0	0.0
YNL196C	0.0	0.0	0.0	-1.0	-1.45	-1.65	0.0	0.0	0.0	0.0	0.0	-2.0
YNL197C	0.0	0.0	-1.7	-1.7	-3.0	-3.8	0.0	0.0	0.0	0.0	0.0	0.0
