ORF	hap a | growth (relative abundance in pooled culture) | MMS + time [10 generations] (methyl methanesulfonate [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | BCNU + time [10 generation] (carmustine [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | DMSO + time [10 generations] (dimethyl sulfoxide [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | ENU + time [10 generations] (N-ethyl-N-nitrosourea [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MC + time [10 generations] (methyl carbamate [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | Menadione + time [10 generations (menadione [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | HQ + time [10 generation] (hydroquinone [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MNU + time [10 generations] (N-methyl-N-nitrosourea [unknown], time [10 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MMS + time [20 generations] (methyl methanesulfonate [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | BCNU + time [20 generation] (carmustine [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | DMSO + time [20 generations] (dimethyl sulfoxide [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | ENU + time [20 generations] (N-ethyl-N-nitrosourea [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MC + time [20 generations] (methyl carbamate [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | Menadione + time [20 generations] (menadione [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | HQ + time [20 generation] (hydroquinone [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013	hap a | growth (relative abundance in pooled culture) | MNU + time [20 generations] (N-methyl-N-nitrosourea [unknown], time [20 generations]) | Svensson JP~Samson LD, 2013
YJR111C	-0.250	0.000	-0.356	-0.204	-0.032	-0.026	0.000	0.000	-0.381	0.000	-0.016	-0.057	0.000	0.000	0.000	0.000
YJR113C	0.000	-0.025	0.000	-0.458	-0.001	0.000	0.000	0.000	0.000	-0.133	0.000	-0.051	0.000	0.000	0.000	0.000
YJR115W	0.000	0.000	-0.210	-0.335	-0.181	-0.122	-0.152	-0.264	-0.149	-0.215	-0.352	-0.112	-0.205	-0.169	-0.077	-0.148
YJR116W	-0.615	-2.288	-0.458	-0.157	0.000	-0.149	0.000	0.000	-0.211	-0.245	-0.573	-0.099	0.000	-0.065	-0.183	-0.128
YJR117W	0.000	0.000	0.000	-0.102	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.025	0.000
YJR118C	0.000	0.000	0.000	0.000	-0.051	0.000	-0.405	-0.007	0.000	0.000	-0.677	0.000	-0.051	-0.015	-0.336	-0.360
YJR119C	0.000	-0.893	-0.756	-0.152	0.000	-0.238	0.000	-0.339	0.000	-0.078	-0.444	-0.118	0.000	-0.196	0.000	0.000
YJR122W	-0.156	-0.062	0.000	0.000	-0.372	-0.482	-0.181	0.000	-0.418	-0.060	0.000	0.000	-0.051	-0.189	-0.132	0.000
YJR124C	-0.030	-0.492	-0.468	-0.127	-0.125	-0.046	0.000	-0.019	0.000	0.000	-0.457	-0.225	-0.304	-0.016	0.000	0.000
YJR126C	0.000	-0.470	-0.151	-0.039	-0.068	-0.333	-0.042	-0.021	-0.074	0.000	-0.285	-0.046	-0.276	-0.246	0.000	0.000
YJR127C	0.000	-0.407	0.000	-0.064	0.000	-0.047	-0.043	-0.732	-0.195	-1.289	0.000	0.000	-0.019	0.000	0.000	-0.676
YJR128W	-0.177	-0.508	-0.017	-0.209	-0.137	-0.648	-0.549	0.000	-0.346	-0.093	-0.270	-0.303	-0.046	-0.487	-1.065	0.000
YJR129C	-0.197	0.000	0.000	0.000	0.000	0.000	-0.032	0.000	-0.444	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YJR131W	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	-0.026	0.000	-0.051	-0.052	0.000	-0.026	-0.052	0.000
YJR133W	-0.006	-0.789	-0.489	-0.115	-0.081	-0.443	0.000	-0.025	-0.151	-0.039	-0.168	-0.115	-0.140	-0.255	-0.149	-0.038
YJR134C	0.000	-0.483	0.000	-0.071	-0.026	-0.227	-0.278	-0.114	0.000	-0.130	0.000	-0.060	0.000	-0.153	-0.162	0.000
YJR137C	-0.041	0.000	0.000	-0.034	-0.038	-0.619	-0.332	-0.136	-0.083	-0.136	0.000	-0.006	0.000	-0.397	0.000	0.000
YJR140C	-1.390	-0.323	-5.343	-0.108	-1.355	-0.687	-0.198	-0.302	-0.137	0.000	-6.123	-0.467	-2.377	-0.769	-0.016	-0.002
YJR142W	0.000	-0.742	0.000	-0.244	0.000	-0.448	-0.019	-0.019	0.000	-0.093	-0.051	-0.175	0.000	-0.321	-0.206	-0.089
YJR144W	0.000	-0.478	0.000	-0.476	0.000	0.000	0.000	-0.089	0.000	-0.112	0.000	-0.082	0.000	0.000	0.000	0.000
YJR146W	-0.326	0.000	-0.012	-0.051	-0.399	-0.315	-0.332	-0.281	-0.512	-0.090	0.000	-0.067	0.000	-0.629	-0.224	-0.129
YJR148W	-0.073	-3.231	-0.900	-0.287	-0.031	-0.061	0.000	-0.207	0.000	0.000	-0.242	-0.251	0.000	-0.166	0.000	-0.210
YJR149W	0.000	0.000	-0.539	-0.165	-0.016	-0.502	-0.147	-0.064	-0.284	-0.272	-0.605	-0.590	0.000	-0.263	-0.461	-0.081
YJR150C	-0.079	-0.613	-0.342	-0.143	0.000	-0.019	-0.119	-0.237	-0.117	-0.131	-0.097	-0.223	0.000	-0.001	0.000	0.000
YJR151W-A	0.000	0.000	-0.076	0.000	-0.026	0.000	-0.050	0.000	-0.026	0.000	0.000	0.000	0.000	-0.187	0.000	0.000
YJR153W	-0.114	-0.888	-0.085	-0.016	0.000	-0.091	-0.125	-0.021	-0.018	-0.179	-0.307	-0.245	-0.007	-0.070	0.000	-0.024
YJR154W	0.000	0.000	-0.036	-0.139	-0.345	-0.279	-0.170	-0.546	-0.116	-0.402	-0.124	-0.173	-0.075	-0.055	-0.010	-0.105
YKL001C	0.000	-0.588	-0.225	0.000	-0.334	-3.107	-3.670	-0.037	0.000	-0.222	-1.566	-0.057	-0.859	-2.405	-2.892	-0.139
YKL002W	0.000	0.000	0.000	0.000	-0.411	0.000	-0.607	0.000	0.000	0.000	0.000	-0.027	-0.487	0.000	0.000	0.000
YKL003C	0.000	0.000	-0.109	0.000	0.000	0.000	-0.025	-0.025	0.000	-0.054	-0.051	0.000	0.000	-0.053	-0.052	-0.051
YKL007W	0.000	0.000	0.000	0.000	0.000	-0.107	0.000	0.000	0.000	0.000	0.000	0.000	-0.562	0.000	-0.036	-0.003
YKL008C	0.000	0.000	-0.294	-0.052	-0.011	-0.030	-0.020	-0.083	0.000	0.000	-0.018	-0.021	-0.011	-0.171	-0.168	0.000
YKL009W	0.000	-0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YKL010C	-0.319	-0.938	0.000	0.000	-0.015	-0.483	-1.040	-0.110	-0.355	-0.215	0.000	-0.148	-0.264	-0.340	-0.696	-0.323
YKL011C	-0.043	-0.542	0.000	-0.194	0.000	0.000	0.000	0.000	-0.328	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YKL015W	0.000	0.000	-0.666	-0.289	-0.178	-0.130	-0.198	-0.119	-0.034	0.000	-0.263	-0.202	0.000	-0.096	-0.012	-0.012
YKL016C	0.000	-0.119	0.000	-0.788	0.000	0.000	-0.051	-0.112	0.000	-0.025	0.000	-0.092	0.000	0.000	0.000	-0.069
YKL017C	-0.290	-0.004	-0.339	-0.076	-0.421	-0.259	-0.429	-0.031	0.000	-0.337	-0.471	-0.295	-0.421	-0.243	-0.241	0.000
YKL020C	0.000	0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.237	0.000	0.000	-0.054	-0.239	0.000	0.000
YKL023W	0.000	-0.982	0.000	-0.066	-0.161	-0.307	-2.762	-0.191	0.000	-3.267	0.000	-0.399	0.000	-0.951	-1.092	-0.666
YKL026C	0.000	0.000	0.000	-0.051	-0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YKL027W	0.000	-0.394	-4.855	-0.298	-0.816	-0.217	-0.758	-0.506	-0.353	-0.197	-4.692	-0.385	-0.749	-0.726	-1.208	-0.759
YKL029C	0.000	0.000	-1.416	-0.272	-0.507	-1.050	-0.128	-0.382	0.000	0.000	-3.367	-0.351	-1.110	-0.777	-1.406	-0.732
YKL030W	0.000	0.000	-0.561	-0.077	-0.068	-0.251	-0.005	-0.033	0.000	0.000	-1.251	-0.121	-0.451	-0.052	-0.515	-0.031
YKL031W	0.000	0.000	0.000	-0.015	-0.018	-0.009	-0.158	-0.126	0.000	-0.129	0.000	0.000	0.000	0.000	0.000	0.000
YKL033W-A	-0.328	-0.528	-0.512	-0.387	-0.173	-0.421	-0.386	-0.343	-0.171	-0.407	-0.418	-0.210	0.000	-0.113	0.000	-0.081
YKL034W	-0.180	-0.007	-0.215	-0.056	-0.056	-0.173	-0.489	-0.272	0.000	-0.247	-0.310	-0.079	-0.041	-0.121	-0.133	-0.332
YKL038W	-0.048	0.000	-0.217	0.000	-0.009	-0.052	-0.720	-0.002	0.000	0.000	-0.115	-0.030	-0.025	-0.103	-0.004	0.000
YKL039W	-0.115	0.000	-0.063	-0.038	-0.068	-0.041	0.000	-0.039	-0.092	0.000	-0.257	-0.321	-0.079	-0.106	-0.310	-0.326
YKL040C	-1.060	-0.293	-0.763	-0.237	-0.719	-0.070	-1.178	-0.284	-1.533	-1.469	-0.675	-0.691	-3.211	-0.197	-2.346	-0.690
YKL043W	-0.103	-0.004	-0.030	-0.086	-0.211	-0.274	-0.300	-0.221	-0.002	-0.022	-0.032	-0.120	0.000	-0.077	0.000	-0.075
YKL046C	0.000	-0.191	-0.259	-0.356	-0.161	-0.487	0.000	-0.479	0.000	-0.135	-1.756	-0.199	-0.546	0.000	0.000	-0.452
YKL047W	-0.083	-0.802	-0.049	-0.043	-0.104	-0.253	-0.623	-0.206	-0.113	-0.266	-0.179	0.000	0.000	-0.264	-0.059	-0.098
YKL050C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.052	0.000	-0.002	-0.002	0.000	0.000	0.000	0.000
YKL051W	0.000	0.000	-0.336	-0.089	-0.295	-0.010	-0.200	-0.307	0.000	-0.200	-0.333	-0.049	-0.119	-0.029	0.000	-0.272
YKL053C-A	-1.040	0.000	0.000	0.000	0.000	0.000	0.000	-0.483	-0.788	0.000	0.000	0.000	0.000	0.000	0.000	-0.354
YKL053W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.100	0.000	0.000	-0.082	0.000
YKL054C	-0.763	-0.409	-0.475	-0.601	-0.235	0.000	-0.487	-0.636	-0.180	0.000	-0.093	-0.097	0.000	0.000	-0.149	-0.149
YKL055C	-1.040	0.000	0.000	-0.000	0.000	0.000	0.000	0.000	-0.413	-0.180	0.000	0.000	-0.020	-0.012	0.000	-0.660
YKL056C	0.000	0.000	0.000	0.000	-0.077	-0.159	0.000	0.000	0.000	0.000	-0.106	-0.102	-0.196	-0.225	-0.011	-0.222
YKL061W	0.000	0.000	-0.045	0.000	-0.008	0.000	0.000	0.000	-0.168	0.000	-0.014	0.000	-0.053	0.000	-0.410	-0.019
YKL062W	0.000	-0.170	-0.215	-0.139	-0.005	-0.032	-0.546	-0.553	-0.084	0.000	-0.070	0.000	-0.202	-0.132	-0.129	-0.155
YKL064W	-0.401	-1.052	-0.601	-0.309	-0.402	-0.469	-0.909	-0.411	-0.185	-0.200	-0.333	0.000	-0.116	-0.216	-0.887	-0.068
YKL066W	-0.720	-1.656	-0.564	0.000	-1.922	-3.738	-2.368	-0.275	-0.001	-0.875	-1.963	-0.225	-2.561	-3.153	-3.136	-0.065
YKL067W	-0.029	-0.839	-0.566	-0.378	-0.100	-0.381	-0.646	-0.076	0.000	-0.061	-0.600	-0.195	-0.084	-0.314	-0.275	-0.012
YKL068W	0.000	0.000	-0.156	0.000	-0.058	0.000	0.000	0.000	0.000	0.000	-0.506	-0.092	-0.194	-0.101	-0.027	-0.027
YKL069W	0.000	-0.231	-0.608	-0.026	-0.024	-0.191	-0.176	-0.073	0.000	-0.168	-0.276	-0.347	-0.347	0.000	-0.052	-0.230
YKL070W	-0.365	-1.341	-0.664	-0.177	-0.485	-0.225	-0.375	-0.166	-0.428	-0.906	-0.060	-0.055	-0.141	0.000	-0.057	0.000
YKL071W	-0.953	-1.131	-0.444	-0.272	-0.495	-0.195	-0.762	-0.624	-0.493	-0.419	-0.303	-0.102	-0.110	-0.005	-0.900	-0.226
YKL072W	0.000	-0.902	-0.756	-0.228	-0.245	-0.235	-0.306	-0.188	0.000	-0.347	-0.622	-0.305	-0.179	-0.180	-0.166	-0.055
YKL073W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YKL074C	0.000	-1.474	-1.111	-0.077	-1.077	-0.249	-1.731	-0.082	0.000	-0.581	-1.284	-0.276	-1.156	-0.482	-2.177	0.000
YKL075C	0.000	0.000	-1.761	-0.102	-0.255	0.000	0.000	0.000	0.000	0.000	-2.538	-0.227	-1.270	-0.000	-0.583	0.000
YKL076C	0.000	-0.355	-1.340	0.000	-0.706	-0.240	0.000	0.000	0.000	0.000	-2.514	-0.047	-1.922	-0.184	-0.553	0.000
YKL077W	0.000	-0.888	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.370	0.000	-0.038	0.000	0.000	0.000	0.000
YKL079W	0.000	-0.004	-0.060	-0.102	-0.255	0.000	-0.013	-0.064	0.000	0.000	-0.116	-0.050	-0.428	0.000	0.000	-0.045
YKL081W	0.000	-2.270	-0.555	-0.088	-0.696	-2.078	-2.138	0.000	0.000	-1.142	-0.667	-0.243	-1.520	-1.656	-0.911	-0.151
YKL084W	-0.204	-0.233	-0.026	-0.125	-0.073	0.000	-0.168	-0.068	0.000	-0.000	-0.081	-0.146	0.000	-0.004	-0.219	-0.037
YKL085W	-0.093	-0.055	0.000	0.000	-0.019	-0.020	-1.234	-0.116	0.000	0.000	-0.107	-0.009	0.000	-0.225	-1.564	0.000
YKL086W	-0.149	-0.700	-0.161	-0.156	-0.059	-0.249	-0.187	-0.128	0.000	-0.177	-0.174	-0.151	-0.125	-0.133	0.000	-0.146
YKL087C	0.000	-0.071	-0.060	0.000	-0.329	-0.278	-1.031	-0.158	0.000	-0.337	-0.241	-0.092	-0.442	-0.092	-0.898	-0.123
YKL090W	-0.065	-0.137	-0.522	-0.079	-0.133	-0.156	-0.036	0.000	-0.064	-0.061	-0.644	-0.208	0.000	-0.003	0.000	0.000
YKL091C	0.000	-0.309	-0.265	0.000	0.000	-0.155	0.000	0.000	0.000	-0.031	-0.122	-0.092	-0.080	-0.143	-0.014	-0.014
YKL092C	-0.120	-0.483	-0.025	-0.326	0.000	-0.365	-0.289	-0.144	-0.210	-0.128	0.000	-0.066	0.000	-0.083	-0.111	-0.116
YKL093W	0.000	-0.389	-0.206	-0.053	0.000	0.000	-0.303	-0.276	-0.044	-0.161	-0.009	0.000	-0.011	-0.044	0.000	0.000
YKL096W	-0.029	-0.434	-0.230	-0.105	0.000	0.000	-0.079	-0.019	-0.024	-0.083	0.000	-0.046	-0.055	-0.012	0.000	0.000
YKL096W-A	0.000	-0.092	-0.383	-0.159	-0.217	-0.231	-0.142	0.000	-0.060	-0.159	-0.009	0.000	-0.154	-0.090	-0.030	-0.086
YKL097C	0.000	-0.377	-0.213	-0.171	-0.040	-0.067	-0.164	-0.465	-0.041	0.000	0.000	-0.116	-0.082	-0.227	-0.142	-0.488
YKL098W	-0.040	-0.799	-0.157	-0.007	-0.031	-0.149	-5.160	-0.445	-0.017	0.000	0.000	0.000	-0.032	-0.084	-3.809	-0.029
YKL100C	-0.061	-0.360	-0.088	-0.020	0.000	0.000	-0.092	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.041
YKL101W	-0.313	-0.645	-0.768	-0.215	-0.009	-0.025	-2.295	-0.247	-0.307	0.000	-0.713	-0.328	0.000	0.000	-1.470	-0.214
YKL102C	0.000	-0.653	-0.199	0.000	0.000	-0.054	-0.202	0.000	0.000	-0.026	-0.006	0.000	0.000	0.000	0.000	0.000
YKL103C	-0.274	-1.291	-1.057	-0.099	0.000	-0.133	-0.002	-0.055	-0.049	-0.006	-0.323	-0.292	0.000	0.000	0.000	-0.031
YKL105C	0.000	-0.914	-0.401	-0.333	-0.029	0.000	-0.137	-0.230	0.000	-0.073	-0.193	-0.029	0.000	-0.001	-0.059	-0.203
YKL106W	-1.282	-0.728	-0.682	-0.427	-0.755	-0.574	-0.685	-0.215	-1.863	0.000	-0.877	-0.847	-1.002	-0.591	-1.204	-0.224
YKL110C	-0.489	-0.010	0.000	0.000	-1.592	-1.875	-0.511	0.000	0.000	0.000	0.000	-0.431	-2.410	-1.214	-1.076	-0.057
YKL114C	-4.125	-1.197	-0.021	0.000	-0.136	0.000	-0.504	-0.469	-2.618	-0.744	-0.368	-0.274	0.000	0.000	-0.146	-0.273
YKL115C	0.000	0.000	-0.068	0.000	-0.210	0.000	0.000	0.000	-0.271	-0.522	0.000	0.000	-0.015	0.000	0.000	0.000
YKL116C	0.000	-0.360	-0.066	0.000	0.000	0.000	0.000	-0.144	0.000	-0.094	-0.311	0.000	-0.011	-0.052	0.000	-0.106
YKL117W	-0.064	-0.606	-1.223	-0.444	-0.116	-0.205	-0.400	-0.216	0.000	-0.353	-0.689	-0.368	-0.098	-0.318	-0.277	-0.153
YKL120W	0.000	-0.010	-0.281	-0.089	-0.046	0.000	-0.696	0.000	0.000	0.000	-0.488	-0.203	-0.188	-0.013	-0.722	0.000
YKL121W	-2.423	-0.317	0.000	-0.067	-0.893	-0.898	-1.577	0.000	-2.745	-0.336	0.000	-0.023	0.000	-0.717	-0.146	-0.037
YKL123W	0.000	-0.334	-0.378	0.000	-0.024	0.000	-0.119	-0.124	0.000	0.000	-0.062	0.000	0.000	0.000	-0.272	-0.135
YKL124W	0.000	-0.050	-1.302	-0.118	0.000	-0.244	-0.206	-0.070	0.000	-0.009	-1.327	-0.132	-0.014	-0.084	0.000	0.000
YKL128C	-0.026	-0.369	-0.329	-0.120	-0.202	-0.063	-0.200	-0.081	0.000	-0.097	-0.212	-0.133	0.000	0.000	-0.152	-0.010
YKL129C	-0.073	-0.437	0.000	-0.176	-0.123	-0.044	-0.361	-0.150	-0.081	-0.180	-0.072	-0.240	-0.066	-0.103	-0.311	-0.002
YKL130C	0.000	0.000	0.000	-0.314	0.000	-0.080	-0.536	0.000	-0.618	0.000	0.000	-0.243	-0.250	-0.058	-0.482	-0.032
YKL131W	0.000	-0.897	-0.079	-0.136	-0.256	-0.746	0.000	-0.096	0.000	0.000	0.000	-0.073	-0.174	-0.519	-0.088	-0.230
YKL132C	0.000	0.000	-0.096	-0.321	-0.386	-0.360	-0.650	-0.571	-0.119	0.000	-0.176	-0.148	-0.069	-0.223	-0.003	-0.285
YKL133C	-0.013	-0.212	-0.425	0.000	0.000	0.000	0.000	0.000	-0.194	-0.006	-0.418	0.000	-0.071	0.000	0.000	0.000
YKL134C	-0.531	0.000	-0.076	0.000	-0.190	-0.033	-0.030	0.000	-0.218	0.000	0.000	0.000	-0.194	0.000	0.000	0.000
YKL135C	0.000	0.000	0.000	0.000	0.000	0.000	-0.045	-0.013	-0.436	0.000	0.000	0.000	0.000	0.000	-0.258	0.000
YKL136W	-0.339	-0.709	-0.076	-0.121	-1.248	-0.757	-1.740	-0.143	-0.223	-0.132	-0.764	-0.446	-0.845	-0.747	-1.886	-0.075
YKL137W	0.000	0.000	-0.094	0.000	-0.051	0.000	-0.477	-0.075	0.000	0.000	-0.227	-0.009	-0.249	-0.037	0.000	-0.073
YKL140W	-0.433	-0.741	0.000	-0.545	-0.027	-0.141	-0.405	-0.409	-1.033	-0.123	0.000	-0.426	0.000	-0.044	-0.408	-0.239
YKL142W	0.000	0.000	-0.134	-0.163	-0.098	-0.087	-0.482	-0.176	0.000	0.000	-0.106	-0.042	0.000	-0.084	-0.028	-0.055
YKL146W	-0.066	-0.450	-0.051	-0.352	-0.208	-0.116	-0.025	-0.283	-0.043	-0.047	0.000	-0.396	0.000	-0.082	0.000	-0.233
YKL147C	0.000	-0.320	0.000	-0.059	-0.238	-0.025	-0.230	-0.081	-0.157	-0.486	0.000	0.000	-0.135	-0.240	-0.064	-0.026
YKL148C	0.000	-0.373	0.000	-0.121	0.000	-0.175	-0.135	0.000	0.000	0.000	0.000	-0.037	-0.198	-0.166	-0.139	0.000
YKL149C	0.000	-0.109	-0.147	0.000	-0.114	-0.067	0.000	-0.596	0.000	0.000	0.000	-0.089	-0.242	-0.316	-0.090	-0.805
YKL151C	0.000	0.000	-0.518	-0.074	0.000	0.000	-0.503	0.000	-0.005	0.000	-0.218	-0.156	0.000	0.000	-0.115	0.000
YKL156W	0.000	0.000	-0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.020	-0.037	0.000	-0.055	0.000	0.000
YKL157W	-0.096	-0.227	-0.075	0.000	-0.027	-0.039	-0.322	-0.112	-0.167	-0.162	-0.127	-0.211	-0.251	-0.130	-0.269	0.000
YKL158W	-0.161	-0.260	-0.116	-0.005	0.000	0.000	0.000	-0.134	-0.075	-0.017	-0.297	-0.145	-0.101	0.000	0.000	-0.104
YKL160W	0.000	-0.623	0.000	-0.110	-0.015	-0.225	-1.833	-0.049	0.000	-0.256	0.000	-0.269	-0.020	-0.513	-1.803	-0.099
YKL161C	0.000	0.000	0.000	-0.050	0.000	0.000	-0.101	0.000	-0.025	-0.025	0.000	0.000	0.000	-0.051	0.000	0.000
YKL162C	0.000	-0.319	-0.159	-0.102	-0.305	-0.064	-0.086	-0.091	-0.004	0.000	-0.044	-0.043	0.000	-0.122	0.000	-0.117
YKL162C-A	-0.151	-0.009	-0.140	-0.050	-0.058	-0.121	-0.167	-0.046	-0.075	-0.059	-0.201	-0.070	0.000	-0.076	0.000	-0.033
YKL163W	-0.265	-0.054	-0.460	-0.356	-0.006	-0.028	0.000	-0.209	-0.114	0.000	-0.386	-0.224	0.000	-0.092	-0.203	-0.199
YKL167C	-0.024	-0.473	-0.131	-0.213	0.000	0.000	-0.030	-0.031	-1.103	-0.269	0.000	0.000	0.000	0.000	0.000	-0.120
YKL168C	0.000	-0.182	-0.084	-0.181	-0.352	-0.521	-0.537	-0.007	0.000	0.000	-0.178	-0.224	-0.561	-0.259	-0.462	-0.230
YKL170W	0.000	-0.889	-0.511	-0.862	0.000	0.000	0.000	0.000	0.000	-1.806	0.000	-0.072	0.000	0.000	0.000	0.000
YKL171W	0.000	0.000	-0.169	-0.123	-0.076	-0.037	-0.284	-0.305	0.000	-0.015	0.000	-0.045	0.000	-0.059	-0.077	-0.206
YKL174C	-0.109	-0.073	-0.168	-0.050	0.000	0.000	-0.328	-0.198	-0.126	0.000	-0.175	-0.054	0.000	-0.138	-0.193	0.000
YKL175W	0.000	-0.050	0.000	-0.000	-0.104	-0.120	0.000	0.000	-0.001	0.000	0.000	-0.001	0.000	0.000	0.000	0.000
YKL176C	-0.732	-0.635	-1.143	0.000	-0.085	-1.411	-3.332	-0.013	-0.088	-0.070	-1.203	-0.118	-0.672	-2.379	-3.957	0.000
YKL178C	-0.009	-0.240	-0.178	-0.004	0.000	-0.005	-0.020	-0.064	-0.011	-0.033	-0.048	-0.166	0.000	-0.042	0.000	0.000
YKL179C	-0.233	-0.750	-0.523	-0.383	-0.368	-0.245	0.000	-0.250	-0.490	-0.400	-0.167	-0.070	-0.268	-0.077	0.000	-0.171
YKL183W	-0.041	-0.614	-0.660	-0.229	0.000	-0.776	-0.228	-0.051	-0.802	-0.525	-0.659	-0.291	-0.212	-0.554	-0.024	-0.122
YKL185W	-0.848	-0.870	0.000	0.000	-0.293	-0.333	0.000	-0.210	-0.798	0.000	0.000	0.000	-0.131	-0.142	0.000	0.000
YKL187C	0.000	-0.418	-0.228	0.000	-0.012	-0.025	-0.038	-0.042	0.000	0.000	0.000	0.000	0.000	0.000	-0.001	-0.017
YKL190W	0.000	-0.236	0.000	-0.039	-0.000	-0.523	-0.037	-0.483	0.000	0.000	0.000	0.000	0.000	-0.452	0.000	0.000
YKL191W	0.000	-0.416	0.000	0.000	-0.078	0.000	0.000	0.000	0.000	-0.035	0.000	0.000	-0.410	0.000	0.000	0.000
YKL194C	0.000	0.000	-1.513	-0.149	-0.883	0.000	0.000	0.000	0.000	0.000	-0.606	-0.262	-1.188	0.000	-0.500	0.000
YKL197C	-1.047	-1.005	-0.046	-0.171	-0.062	-0.090	-0.184	0.000	-1.423	-1.691	0.000	-0.035	-1.628	0.000	0.000	0.000
YKL198C	-0.198	0.000	-0.156	-0.387	0.000	-0.072	0.000	0.000	-0.480	0.000	-0.299	-0.076	-0.082	-0.231	0.000	0.000
YKL199C	-0.321	0.000	-0.450	0.000	-0.268	-0.060	-0.039	0.000	-0.872	-0.431	-0.364	0.000	-0.100	0.000	-0.269	0.000
YKL201C	-0.457	-0.390	-0.303	0.000	-0.089	-0.008	-0.000	0.000	-0.561	-0.238	-0.151	-0.075	-0.094	-0.000	0.000	-0.072
YKL202W	-0.081	-0.144	-0.947	0.000	-0.074	0.000	0.000	-0.024	0.000	0.000	-0.633	0.000	-0.050	-0.064	-0.041	-0.022
YKL204W	-0.485	-0.063	-0.508	-0.713	-1.130	-0.817	-1.436	-0.683	-0.736	0.000	-0.599	-0.254	-0.829	-0.420	-0.868	-0.107
YKL205W	0.000	-0.525	-0.175	0.000	-0.136	-0.413	-0.680	0.000	0.000	0.000	-0.086	-0.024	0.000	-0.560	-0.669	0.000
YKL206C	0.000	-0.148	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.037	0.000	-0.002	0.000
YKL208W	0.000	-0.056	0.000	-0.044	0.000	0.000	0.000	0.000	0.000	-0.514	0.000	0.000	0.000	0.000	0.000	0.000
YKL212W	0.000	0.000	0.000	0.000	-0.571	0.000	-1.242	0.000	0.000	0.000	0.000	0.000	-0.953	0.000	-0.832	0.000
YKL213C	-1.295	-1.216	0.000	-0.388	0.000	0.000	0.000	-0.299	-0.320	-1.262	-0.052	-0.654	-0.347	-0.136	-0.224	-0.058
YKL214C	0.000	-0.068	-0.209	-0.000	-0.051	-0.051	-0.054	0.000	0.000	0.000	-0.005	0.000	-0.061	0.000	0.000	0.000
YKL215C	0.000	-0.016	-0.060	-0.022	-0.268	0.000	-0.112	0.000	-0.042	-0.293	-0.038	-0.160	0.000	-0.097	-0.015	0.000
YKL217W	-0.253	-1.563	-0.601	-0.010	0.000	-0.477	0.000	0.000	-0.125	-0.214	-0.733	0.000	0.000	-0.186	-0.362	-0.004
YKL218C	0.000	0.000	-0.004	-0.019	0.000	-0.005	-0.017	-0.088	-0.043	0.000	-0.040	0.000	0.000	0.000	-0.092	-0.144
YKL220C	-0.072	-0.042	-0.236	0.000	-0.036	0.000	0.000	0.000	-0.392	-0.046	-0.014	-0.130	-0.034	-0.057	0.000	-0.067
