orf	gene	5-fluorouracil_19.2_1	5-fluorouracil_19.2_2	5-fluorouracil_19.2_3	5-fluorouracil_19.2_4	5-fluorouracil_19.2_5	5-fluorouracil_38.5_1	5-fluorouracil_38.5_2	5-fluorouracil_4.8_1	5-fluorouracil_76.9_1	5-fluorouracil_76.9_2	5-fluorouracil_9.6_1	alverine-citrate_500_1	alverine-citrate_500_2	alverine-citrate_500_3	alverine-citrate_500_4	atorvastatin_125_1	atorvastatin_125_2	atorvastatin_62.5_1	atorvastatin_62.5_2	atorvastatin_62.5_3	cisplatin_125_1	cisplatin_125_2	cisplatin_125_3	cisplatin_31.25_1	cisplatin_31.25_2	cisplatin_62.5_1	cisplatin_62.5_2	dyclonine_250_1	dyclonine_500_1	dyclonine_500_2	dyclonine_500_3	dyclonine_500_4	fenpropimorph_1.17_1	fenpropimorph_2.34_1	fenpropimorph_2.34_2	fenpropimorph_4.69_1	fenpropimorph_4.69_2	fluconazole_130.6_1	fluconazole_130.6_2	fluconazole_16.3_1	fluconazole_32.6_1	fluconazole_32.6_2	fluconazole_65.3_1	fluconazole_65.3_2	lovastatin_154.5_1	lovastatin_154.5_2	lovastatin_154.5_3	lovastatin_77.2_1	methotrexate_125_1	methotrexate_125_2	methotrexate_125_3	methotrexate_250_1	methotrexate_250_2	methotrexate_250_3	methotrexate_250_4	methotrexate_250_5	methotrexate_250_6	methotrexate_250_7	methotrexate_250_8	methotrexate_250_9	methotrexate_500_1	miconazole_0.025_1	miconazole_0.025_2	miconazole_0.05_1	miconazole_0.05_2	miconazole_0.05_3	miconazole_0.05_4	miconazole_0.1_1	miconazole_0.1_2	miconazole_0.2_1	miconazole_0.2_2
YDR064W	RPS13	0	0	0	0	0	0	0	0	0	0	0	6.249755	3.61597	7.86155	6.400149	2.092024	7.504788	3.212695	8.253339	8.085674	5.948982	7.945715	2.700317	8.013206	7.572269	8.338543	8.060156	8.31924	8.123606	8.271679	8.288197	0	7.501903	7.215068	8.013335	8.314534	6.798931	0	0	8.329756	8.153317	8.323434	0	0	8.040189	3.017057	8.336415	8.035619	7.280862	7.752636	7.55444	2.221165	7.499865	7.734462	6.889553	4.405781	7.336182	7.068119	7.393517	2.600861	7.442339	8.107634	8.170056	5.568361	8.174986	3.149174	1.514853	0	0	7.60522	7.455995
YCR031C	RPS14A	9.262993	9.291649	9.264045	7.583594	1.685793	7.741261	0	5.525513	9.244153	9.190345	8.33295	8.686529	7.831564	9.140956	8.583087	7.065	5.48095	8.849631	6.801634	7.948399	9.082579	8.970985	8.991455	8.773233	7.056429	4.441178	9.332078	6.955609	4.306496	8.79066	8.92635	6.224876	8.284619	8.077066	3.182126	0	0	0.23634	4.53422	8.474492	8.588645	9.354205	6.698746	0	5.914628	7.607764	7.333059	6.702847	9.327436	9.241834	8.697591	8.204233	3.612656	5.684372	8.276651	6.913709	2.791057	7.896472	9.158034	8.496335	8.655346	8.770001	9.328962	9.044417	7.19369	5.44327	6.24149	6.971047	9.007988	2.224898	5.759459
YJL191W	RPS14B	5.794586	7.416919	10.633253	11.575239	11.557562	11.304793	9.582899	11.566656	8.56738	11.377279	11.529107	11.587925	10.021964	10.820172	10.918471	9.79061	11.505023	10.972459	11.379777	10.542885	11.1752	11.585556	10.971048	9.793293	8.179395	10.899598	11.529029	8.845639	11.126467	10.323611	11.585418	10.993338	11.155215	11.441197	10.937251	10.387054	10.63588	11.220972	9.997733	9.428454	11.564701	11.584358	11.585915	11.551781	9.661492	5.685017	7.73734	9.828665	9.923582	11.502696	11.581216	9.491152	9.534814	11.342973	11.583409	11.554908	9.708593	11.525571	9.542956	8.023102	10.345039	11.374253	11.579247	5.208885	11.263131	11.565446	11.191158	11.528823	11.520862	11.414269	10.790344
YOL040C	RPS15	0	0	0	0	0	0	0	6.440842	0	0	1.04484	11.220089	10.887336	10.387087	2.96264	10.334753	0	9.317101	6.048893	9.44401	8.966613	7.884555	9.46232	10.325202	11.194138	10.90774	10.936287	8.146061	10.868482	9.420866	0	0	11.079318	7.067119	10.869309	3.801685	10.833836	6.97884	5.343202	9.197424	8.975943	7.901445	0	0	9.869651	0	0	9.939882	9.857911	11.256432	6.799841	0	0	0	7.040093	0	0	7.532223	9.567808	3.17663	11.049284	9.960453	11.268526	10.915856	10.990687	6.339392	10.972155	0	0	9.936198	9.679607
YMR143W	RPS16A	0	0	0	0	0	5.26858	0	0	6.022318	7.449896	0	8.319605	8.733508	8.535839	8.732188	7.386668	6.886056	6.810428	8.121063	8.101962	8.728937	8.587976	6.961373	8.690522	8.643674	8.685904	7.771756	4.191805	8.673149	6.275847	7.309291	6.400916	6.450247	8.743602	8.166314	8.688327	8.504142	8.727358	8.641977	8.508298	8.043671	6.765567	0	0	2.24428	3.317108	7.993806	8.254503	8.177515	8.600047	7.667196	8.741857	8.738422	7.526153	8.527055	5.091654	8.741408	8.224559	8.743727	0	8.595924	7.119908	7.517936	6.970871	8.66378	4.092612	8.653731	4.599498	0	8.594545	8.086814
YDL083C	RPS16B	3.708489	4.24722	2.905812	0	0	5.85994	0	0	4.005982	5.884555	0	11.578046	7.336336	9.782829	9.214117	11.776701	3.008334	8.324116	11.501729	11.756018	11.585315	11.849922	6.304331	9.816968	11.594995	11.808444	10.404562	11.773343	11.582254	11.049302	11.403968	8.67825	10.073375	11.170311	11.470463	10.261857	11.853897	11.151066	9.058	11.291001	11.825406	8.407203	0	0	10.861219	5.967895	5.243228	10.834279	6.067605	9.454839	10.995142	11.187368	11.028055	9.584244	5.905391	11.21871	10.803071	3.864448	7.999593	7.945864	11.84742	10.953541	11.339873	8.394934	5.833782	6.778617	7.602197	1.203705	0	7.559106	8.970244
YML024W	RPS17A	10.506951	2.895337	1.494239	0	0	0	0.377932	10.172805	0	0	0	8.588566	10.298728	7.27635	1.86423	0	0	4.95324	11.748516	11.137533	12.251973	11.816337	8.982822	12.236781	11.892428	12.233267	11.359214	8.151114	10.414341	11.717352	10.223333	3.663911	12.255382	12.257487	10.999991	11.736265	12.093717	11.463913	8.571282	11.142326	8.160665	12.247363	0	0	0.216463	0	4.251768	4.000368	2.257575	11.352319	9.303831	1.264039	0	9.139648	9.307728	11.916865	0	9.096993	11.282569	3.741858	2.581672	11.6135	12.249323	10.917009	8.825604	6.189059	9.052079	1.147009	0	6.996824	0
YDR447C	RPS17B	14.146676	11.742725	2.481964	14.147134	13.324066	14.127498	12.315233	13.167333	11.092502	12.771032	12.652348	13.522476	13.90173	14.134058	12.584013	14.14655	10.463858	14.119039	13.781226	14.150615	14.007372	13.820126	8.265073	13.969003	14.142563	14.146901	13.990832	13.994756	14.076115	13.916726	13.464759	14.059059	14.134911	13.296219	14.132345	13.424452	14.018591	10.731735	8.63277	10.918798	13.699317	12.586355	13.865961	10.067835	14.086076	14.151669	14.054183	13.86553	14.076076	14.117052	13.770154	14.008109	14.15155	13.644544	13.558642	14.145091	14.099554	12.530919	13.408309	11.95039	12.721483	14.150607	10.0976	14.063461	11.631809	14.142052	12.495951	14.017661	11.17315	12.844955	14.073953
YDR450W	RPS18A	6.008609	5.76335	5.008685	8.839113	2.517442	9.389088	6.992186	0	9.641921	9.159891	1.584868	10.351197	9.632212	10.332603	8.819304	6.603451	10.011701	9.960569	10.339503	10.166739	9.11932	10.335919	1.398776	8.729639	8.185515	8.634218	9.730815	10.334812	10.21846	10.135563	9.160153	7.043377	9.394776	9.305135	9.633017	8.567542	10.188821	9.323966	9.937795	10.331271	10.332862	7.30593	0	0	5.89041	9.605538	7.238634	9.860114	10.180956	9.432503	9.018032	10.255723	10.052791	10.078713	9.711751	9.750447	10.272022	8.927301	9.847503	6.910548	10.279667	9.479463	10.322429	6.451034	9.609864	5.215681	9.947711	2.559326	0	0	0
YML026C	RPS18B	11.564922	7.954495	10.728767	11.135316	10.574156	11.006364	5.225733	10.9535	10.405489	11.901406	10.370043	11.858017	11.286352	12.075361	12.10495	4.4006	7.866678	8.877631	12.089518	12.251642	12.225161	11.231571	10.003054	12.243548	11.54585	11.514791	11.89393	11.846751	10.623231	12.109239	9.005713	9.913486	10.592981	11.53254	12.277366	0	12.047511	11.852352	9.87084	11.575671	7.931607	12.069218	11.766877	0	9.296299	3.187209	12.280875	11.799642	8.817925	11.909465	12.199051	7.099971	9.110386	10.540625	11.65596	8.685874	7.974552	11.510713	11.152398	8.127628	0.892337	12.261903	12.272676	9.255369	11.24633	11.04912	10.827353	11.352737	0.439952	11.88172	8.0308
YOL121C	RPS19A	7.315434	4.276687	5.974161	3.719309	0	5.307967	0	0	5.366903	6.386735	0	8.726979	9.012811	9.082059	6.875568	0	2.030802	0.020986	8.740609	8.912454	8.825409	8.981021	8.524381	6.921285	8.572579	7.296326	9.07277	5.585149	7.00826	8.251158	0.779679	0.229211	8.980788	8.249943	7.474911	8.744432	6.857902	34.525991	34.028269	7.444325	6.594131	6.43818	0	0	1.170355	0	9.087197	9.073587	8.805314	7.98607	5.202977	5.038706	2.620474	7.85157	7.36731	4.516173	1.199956	6.580628	4.01182	5.780974	9.082479	8.382264	8.993043	6.596677	9.095894	0	8.340136	2.602674	0.575301	3.942457	4.196216
YNL302C	RPS19B	0	0.909501	0.68735	5.370744	0	0.095559	8.31015	0	0	0.888964	0	7.252609	8.41678	7.802853	7.458499	7.996722	8.455917	8.397639	6.410805	8.483219	6.903301	8.342416	8.051079	7.63821	8.41393	6.968699	8.22951	7.57652	2.053281	6.945055	8.389944	0.683586	8.454374	8.331443	8.548475	8.548478	8.482293	0	0	8.398906	7.978561	8.099274	0	0	7.660283	0.997324	8.243127	8.186431	5.788106	4.692028	8.378368	0	4.511809	7.984678	6.097679	7.951819	5.36703	6.871447	8.526666	7.376023	5.78648	8.260158	8.520843	6.62523	8.548502	7.326745	7.647908	0.478845	0	0	0
YLR441C	RPS1A	9.287919	9.440142	9.090827	9.19281	2.352052	9.450698	7.804921	0	9.31002	8.999871	3.551609	8.659826	8.837326	9.579189	9.463243	0	5.42223	7.906944	9.412353	5.463327	6.145324	8.815689	8.71785	9.504998	9.48762	8.650581	8.320763	8.443451	8.453226	6.912917	5.562246	2.155619	9.543536	5.195054	8.845808	26.425907	25.029028	6.668307	3.404905	6.811562	8.297693	8.88481	9.452377	0	6.637188	6.590299	9.408948	9.584223	7.840062	6.871129	6.116374	8.201818	8.996528	8.092331	7.571952	9.445337	8.336642	6.124471	9.162321	9.580074	9.295459	8.323972	8.79395	7.66259	6.919346	4.884315	9.194498	6.070704	5.870718	5.769123	6.620339
YML063W	RPS1B	9.072265	0	0	1.024	0	0	0	0	6.424787	8.874766	0	9.032296	5.731736	0	5.363258	7.496392	5.867504	11.331398	10.470224	11.463124	11.537554	10.139629	5.460724	9.435003	5.803403	11.364694	11.433427	6.323396	4.512058	3.102172	2.325373	0	11.171623	11.08211	10.203466	4.707635	1.826418	9.299433	9.075787	10.699015	9.663529	9.498761	10.818896	0	0	7.581631	10.930213	8.940923	8.180097	9.819526	4.426583	10.501945	0	0	11.540505	0	0	11.020641	10.782415	1.576257	9.69449	11.548389	11.189299	10.011253	11.31507	5.848576	7.441991	6.330502	0	11.278377	11.514653
YGL123W	RPS2	8.473272	8.259104	8.458471	5.445717	0	7.303472	4.940586	6.105093	8.493781	8.165578	2.085984	6.728591	4.997054	5.626858	6.80845	5.476533	8.261092	8.44294	8.507117	3.844789	8.260622	7.358568	8.051978	6.474192	8.486635	8.396083	8.299122	5.247413	2.975455	4.560709	8.377955	2.393862	6.468505	8.054704	7.454255	7.803706	8.109429	1.66611	0	8.383264	8.407515	7.776619	0	0	2.448325	0.894685	7.032844	6.737169	7.603391	8.232415	8.227811	8.04763	8.388248	2.432723	5.942317	6.352917	8.288996	6.280268	7.205046	7.021368	7.526363	8.319706	7.783918	7.064005	2.935663	4.567635	4.205237	4.757303	0	6.975248	7.24708
YHL015W	RPS20	0	0	0	0	0	4.052196	0	0	1.746907	0	0	3.220768	7.823435	6.421728	5.435786	4.524944	8.060774	6.096012	7.238644	8.327113	7.972473	7.423086	2.677193	8.311781	8.008429	7.639513	7.74642	4.721053	4.804192	8.294384	6.262907	0	2.697547	6.911648	7.38922	7.504778	6.225455	8.308323	8.250548	2.039928	4.627744	7.956691	0	0	0	7.374363	7.381207	7.276235	8.328492	8.113725	6.820101	2.853702	7.230977	5.914243	5.912035	6.883888	6.902849	6.378944	6.430247	7.49621	6.720951	7.842362	7.927427	6.856214	8.23712	0	8.089543	0	0	7.294827	6.849812
YKR057W	RPS21A	12.957229	13.588042	9.495763	13.40031	13.463802	13.40585	13.973871	11.112558	13.946884	13.971072	0	13.976042	1.690675	13.407428	12.925692	13.656707	13.928445	13.951273	13.689187	12.870615	13.966897	13.668286	12.40108	10.073621	13.775155	11.576316	13.944159	13.955619	9.329502	12.744513	13.853324	9.33077	13.625862	13.706948	13.725473	13.848971	13.974934	12.320283	12.313651	13.515601	12.782393	13.938777	9.775331	0	13.713264	13.549876	13.387949	10.727306	13.980376	13.26445	9.353103	11.70247	6.399492	9.59395	13.543116	13.202463	5.845248	12.818665	12.948709	12.923124	13.725428	9.016209	13.914433	13.490302	13.92505	8.507618	12.993701	12.975897	13.935651	13.405591	13.692122
YJL136C	RPS21B	11.431648	11.203633	11.393453	6.296327	0	10.098155	2.792189	6.202197	7.800725	8.123152	7.158263	9.497317	6.482972	4.982366	6.872787	0.905067	9.908361	9.77066	10.020174	11.350359	11.24537	11.324282	10.457735	11.270158	11.408639	11.397825	11.372159	10.464508	4.127986	9.935239	5.00906	0.429151	11.13914	11.036922	11.383279	10.509228	3.233925	4.519326	1.704057	11.477969	10.051488	11.369309	11.41771	0	0	0	1.939914	10.702588	7.362308	11.099392	9.903962	4.672938	7.814757	4.216119	8.939112	5.727543	5.963225	9.841366	10.705325	10.93526	11.454898	11.041579	11.478164	8.705418	9.861087	8.075217	9.744649	3.083128	0	9.461645	9.015174
YJL190C	RPS22A	9.097516	9.129884	9.133769	7.673954	6.769711	9.210914	9.224539	4.592441	8.795459	9.157687	8.627344	8.881124	9.221786	9.2174	9.10879	5.338058	3.228017	7.316766	9.101938	9.210873	5.825398	8.551045	9.012401	9.22447	8.542979	9.215101	9.21942	9.080267	6.250178	8.787541	9.194628	5.483624	9.224554	8.502745	8.09578	16.232606	3.373383	9.140728	8.623801	8.584365	4.814967	8.598905	6.068652	0	5.476102	6.571687	4.026961	6.158905	8.580895	9.210239	8.774733	6.869158	9.221252	8.667662	9.053479	8.314178	9.153582	9.219986	9.199457	8.125977	9.09043	9.166984	9.198182	9.219674	8.09813	7.398856	9.176119	7.182801	6.025165	0.922557	2.833575
YLR367W	RPS22B	1.565831	7.004948	1.095593	9.873633	8.330938	7.471425	9.839363	9.702641	7.278649	8.236414	8.148965	9.751052	8.906225	8.3137	8.929052	8.887288	9.438555	9.624058	8.822093	9.837681	8.31745	8.873986	8.927463	5.200041	9.792563	7.128841	7.927419	9.865649	9.453812	8.66239	9.712305	9.406779	6.704096	9.853519	7.823732	9.797252	6.622052	0.313646	4.317968	9.451135	9.097799	9.868014	5.633038	44.374	8.322287	8.21793	9.690276	9.59037	9.000651	8.522412	9.866974	9.202762	9.033552	9.458118	8.125962	9.412747	9.422351	9.490501	8.655567	9.252695	8.400765	9.859203	9.095973	6.526135	9.607329	9.867816	9.594317	9.637061	8.013153	9.455016	9.69647
YGR118W	RPS23A	0	0	1.751934	0	0	5.540821	2.792254	0	5.340545	5.522747	0	8.794322	8.501761	8.609008	7.625489	8.829712	8.427789	8.80828	8.087067	8.900122	8.843915	7.840516	3.819234	7.095888	8.898668	8.895924	8.720708	8.701216	5.628541	7.074785	8.582177	5.639033	8.865663	7.454174	8.442868	6.379181	7.699265	8.497782	8.753874	8.829957	8.461789	8.133295	6.35105	0	8.967659	8.988445	6.412766	8.717066	8.955075	8.998889	2.602418	8.761172	8.997646	6.903472	6.175216	8.995056	8.969777	5.767462	6.743759	1.46008	7.645906	7.416694	8.939501	5.611042	5.979267	2.428279	8.227121	0	4.985784	6.241163	7.094513
YPR132W	RPS23B	0	0	0	0	0	0	0	0	2.032189	0	0	6.546833	1.849713	6.48471	8.202402	8.684649	2.076328	8.930061	9.158498	7.451386	7.051078	8.182548	4.655895	6.990883	8.694826	5.996508	9.13834	4.313671	1.820737	0	8.441659	0	9.169315	8.609862	8.090746	9.09306	8.913504	8.468968	9.0089	9.02541	8.341115	9.028047	0	0	0	0	4.327714	6.563405	8.060702	8.662571	3.512713	7.52024	7.012397	0	0	4.064729	7.321579	0	4.220008	5.827482	7.526411	4.946695	6.991264	8.020638	6.048608	0	4.205046	0	0	0	0
YER074W	RPS24A	0	0	0	0	0	0	0	0	0	0	0	6.032256	8.724919	4.779118	6.70099	8.741695	8.59403	8.192437	8.706145	6.04326	8.754103	8.562633	0	8.710512	8.352213	8.454727	8.631678	8.687665	8.197478	8.566374	8.170989	0.998694	5.747405	5.036661	7.346603	8.5655	5.136557	2.01069	0	7.360864	6.672906	8.248362	7.371099	0	0	1.549698	3.166551	7.269252	8.441636	8.749354	5.372982	8.621986	7.751743	7.889567	7.146961	5.25409	8.220582	6.851304	5.953536	0.747349	8.70501	7.580922	8.487243	4.506246	8.629378	0.263798	6.868819	0	0	1.283822	1.765192
YIL069C	RPS24B	3.747326	0.619961	6.452986	7.233648	2.443183	8.442432	3.986234	5.692916	7.527133	6.429431	7.841122	7.410019	9.154905	8.838081	9.155575	4.116769	5.407287	7.791138	9.040323	8.717949	8.441998	8.147562	7.301369	8.828849	8.566728	8.341608	9.017465	8.630258	8.177099	8.377547	8.196964	9.083327	7.873878	7.767503	9.1576	2.543208	6.325801	5.511975	8.59218	8.299696	8.381231	3.539256	7.718172	0	5.332408	6.076237	4.450466	6.668597	5.567884	8.503101	9.053142	7.900738	7.470344	7.49033	8.854878	7.102517	7.672818	8.593399	5.408631	2.651755	8.404391	9.083156	9.146185	6.686561	8.563409	8.289288	8.482156	8.647478	4.538762	8.65318	8.478101
YGR027C	RPS25A	10.675501	10.447424	9.101535	9.32513	9.020105	11.00466	10.954571	11.265583	11.172425	9.918517	9.272717	11.152552	4.337433	7.647288	9.363184	8.90852	10.782882	10.919418	11.195622	8.321769	11.265755	10.923305	11.164784	11.109305	10.826393	9.851622	10.658795	11.041235	10.390852	9.843584	7.713899	7.382509	10.249533	10.755848	11.26629	0	4.706599	10.814307	10.488215	10.691428	11.248142	7.530502	0	0	10.646487	10.386171	10.076298	1.647536	10.068185	10.124298	10.301949	11.142087	9.878237	7.691241	8.86369	11.234328	10.792192	7.219548	9.350152	9.163104	11.036303	9.156995	10.648353	9.716766	4.494387	5.20019	6.66495	4.371247	0	1.364308	0.346592
YLR333C	RPS25B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER131W	RPS26B	4.310936	4.23884	5.257469	7.103038	6.761122	7.245899	7.224719	4.661487	6.462432	6.999632	5.771318	2.632998	7.043407	7.13382	7.221586	5.473266	7.247948	6.401938	7.163345	6.803891	7.20538	7.247239	4.916898	7.109997	7.155071	7.230282	7.17335	6.267835	7.170151	6.668013	5.64208	6.676263	7.24462	7.190382	6.364819	6.265784	7.097874	7.179755	7.072729	7.061315	6.834149	7.152003	7.183752	6.568209	6.279562	5.143199	6.986108	6.328789	5.678205	7.235044	6.063229	2.992294	4.685191	7.051095	6.473392	7.194213	4.944477	6.436806	6.800183	5.858686	6.961506	5.62479	7.019809	6.144107	7.155041	4.208092	6.918943	3.838819	7.011956	6.782894	7.057939
YKL156W	RPS27A	6.9361	7.926665	6.963725	9.641797	3.450066	9.338715	7.5537	9.931982	7.292779	7.601374	8.381289	9.801192	8.176902	9.728261	2.806545	8.384967	9.88024	9.915927	9.823269	9.771278	9.688575	9.642925	8.294128	9.796328	9.72553	9.683247	9.307052	9.706719	9.692046	8.263103	9.326824	9.303082	9.801626	9.516401	9.926284	5.39626	0.261063	8.521951	9.812825	9.212615	9.927373	9.655689	1.269415	2.103325	9.236186	7.838008	9.373548	9.153775	8.824015	7.815559	9.652019	9.901148	9.747008	7.127785	7.572758	9.802294	9.905394	8.839889	5.637233	9.717385	9.607891	9.916617	8.140213	7.299744	8.047255	9.919716	9.887507	9.535827	9.839334	9.747754	9.565555
YHR021C	RPS27B	0	0	0	0	0	0	0	0	0	0	0	6.899787	2.697929	7.208462	7.920338	7.749385	6.655914	7.568078	8.016338	6.263139	8.0272	7.9495	3.95914	7.77884	8.06877	7.814687	7.618284	7.993626	6.237561	5.886058	5.816132	0	6.615739	4.583748	7.525496	0.844683	4.10496	7.779346	8.080035	2.347511	7.340945	7.914881	0	0	6.805043	6.638293	5.415793	7.762662	6.816175	7.170585	4.023024	1.278058	6.09619	0.547363	7.777225	5.733241	5.716181	7.882063	7.958756	4.931208	7.631607	6.800732	7.845648	4.81324	7.695115	0	7.922221	0.32389	0	7.987085	7.783304
YOR167C	RPS28A	4.016916	12.781596	6.536217	11.031666	12.877165	7.975563	11.916822	12.171848	11.063861	9.756043	10.870777	12.606383	12.05668	12.331234	9.501635	10.096006	12.460944	12.873851	12.900964	12.143006	12.317239	11.760553	12.256602	10.336924	12.089795	10.860026	10.238129	12.794498	11.445908	12.44726	12.748431	12.65703	10.776785	9.421397	8.992736	3.197218	11.863719	12.870772	12.902641	12.862852	12.898979	12.78782	12.877663	0	12.441285	12.200919	12.314429	12.649251	12.903066	12.118213	12.413279	10.046897	12.873673	12.232706	11.764744	11.314335	12.903091	12.697737	7.198584	12.897859	12.883259	11.712403	12.512164	12.6599	12.415733	12.693982	11.392263	12.276617	11.433319	12.526627	11.85751
YLR264W	RPS28B	9.715389	10.128696	9.692861	11.032737	9.717755	10.828585	11.009499	6.285067	10.95708	10.457131	10.625401	10.341071	10.508362	10.672459	0	10.812196	10.240478	8.695456	11.035699	10.039608	10.564192	11.016481	0	10.70595	10.709019	9.644988	11.000795	10.443463	9.005365	10.486132	9.462751	10.571115	10.906661	8.166033	10.302729	10.854061	8.662921	10.356245	10.340845	11.014119	11.033464	10.813356	9.838476	7.286026	10.17047	8.657629	10.86166	9.596652	10.700714	10.994967	7.68455	10.812783	11.043548	10.109702	10.971262	10.922847	10.893078	10.668033	10.923204	8.676113	8.677142	7.179722	11.024248	10.854539	8.506591	1.750265	10.047822	0	9.212271	9.850423	10.934932
YLR388W	RPS29A	4.738828	3.773492	0.932792	4.834663	0	8.531485	5.663631	5.994748	8.756893	9.039727	0	8.974724	8.248021	8.21976	9.443817	8.006742	0.740648	8.397839	9.134081	8.817723	9.086349	8.817113	5.525909	4.42046	9.133692	9.520194	8.309476	8.243264	6.920573	6.895646	9.286874	0.857847	9.415189	8.477988	8.994412	9.498267	9.432696	9.384527	9.439947	9.520206	9.495321	5.305132	0.620914	0	1.250617	1.099405	2.709625	7.991918	9.459318	8.656902	8.229065	7.877882	8.845846	9.125872	6.758923	6.077905	8.401275	7.742817	8.809193	6.391999	9.186295	9.344368	9.51486	8.81071	1.854299	7.56489	8.062859	4.135264	0	7.915628	7.799867
YDL061C	RPS29B	5.317382	5.03761	6.868844	6.273083	0.350446	4.132812	0	0	6.651598	4.855078	0.917573	5.916787	5.514251	6.281736	8.351025	6.901542	0	8.548429	7.28068	6.050214	8.207719	6.670385	5.568363	7.658071	8.123071	8.00843	6.289281	7.996882	8.562504	6.89313	6.060601	5.665232	7.753772	8.048804	6.53194	7.16878	6.735529	3.018777	1.877024	8.561046	8.49927	7.091851	0	0	0	3.398134	7.342123	7.597465	8.56244	7.692105	5.353368	5.708198	5.115637	7.324773	7.247183	7.808544	4.814144	7.662446	8.022834	3.768115	8.273903	7.963025	7.075919	7.422215	7.480136	5.094061	8.318471	2.761841	0	6.835716	5.603547
YNL178W	RPS3	2.923675	0.493641	4.244095	0.377831	0	7.576221	0	0	7.970183	4.506185	0	8.902962	0	0.750747	8.545717	1.722504	3.857689	8.827886	8.623544	0	8.949235	6.435116	5.855846	6.534507	8.98892	7.738405	7.470223	7.969878	0	1.175404	8.802394	0	8.091232	4.521427	8.981959	4.686912	8.072081	0.876675	6.1537	7.842014	7.084545	3.544607	0	0	0	0	0.46434	7.406984	8.930083	7.904302	6.396179	8.783658	7.627511	0	1.419441	2.465836	7.356795	3.850447	7.94258	4.415458	8.781305	8.475788	8.727257	8.415872	3.374254	0	2.359713	0	0	4.981333	4.590587
YLR287C-A	RPS30A	8.316574	8.398782	9.124583	8.023203	5.605728	4.003377	0	7.718969	3.398042	5.610109	9.087649	8.668984	8.918002	8.49654	6.118668	8.518028	1.672412	5.452877	8.674002	3.815739	7.619007	8.942426	7.205313	9.009301	1.556401	8.29667	7.651754	6.269104	8.821316	8.420539	4.278142	8.487148	3.001021	7.183896	6.880951	1.764945	8.596855	24.299573	17.845573	11.073464	8.379333	7.515355	2.371602	9.033758	9.018764	7.574871	6.182487	6.947513	8.39579	7.45455	8.467245	0.467322	7.848698	7.208175	8.936856	29.773241	8.22187	9.714217	10.943838	0.933967	37.27856	8.390756	7.510413	8.976129	7.338525	5.25477	3.624321	7.499489	0	3.659475	2.130094
YOR182C	RPS30B	4.390127	6.876318	0	10.267923	11.506378	10.121584	11.048814	11.39301	10.805013	9.189529	11.21952	9.950403	9.529197	10.151171	11.341563	11.290881	8.132241	11.509517	11.261566	11.33355	10.214607	11.367267	11.23862	11.577311	11.568863	11.31935	11.538791	10.788206	10.753179	9.715887	10.601285	11.256993	11.321561	11.576907	11.588091	11.171147	11.430735	8.355674	8.151396	11.556091	10.577588	10.857846	0	0	11.177258	11.333154	4.372879	6.739136	10.483029	10.405858	10.977339	11.49571	9.285276	10.294893	11.460774	10.956744	8.991164	11.581386	10.930597	10.409158	8.511353	8.586908	11.588293	2.449905	9.149738	5.072767	11.169413	0	0	4.629997	9.135633
YLR167W	RPS31	9.059061	6.865287	5.274309	9.797805	7.505383	9.833779	9.875533	9.413003	9.646685	9.778233	5.917795	7.883269	8.886442	7.023559	9.067307	7.82373	9.811348	9.791677	9.666916	9.865413	8.650363	7.4369	1.366054	1.119233	8.943848	7.38186	4.1736	7.160542	9.764143	9.857168	8.083222	9.693159	3.400331	9.854577	8.186061	5.414856	9.871709	0.116543	1.00228	9.011031	8.654774	9.514615	9.842253	0	5.999822	9.876923	9.835174	8.001311	9.867209	9.11537	9.137743	9.832741	3.880484	9.867635	9.864783	9.845311	3.683012	9.849397	8.534224	2.51499	6.262087	9.338861	9.765668	8.868591	7.949908	7.137333	8.634785	4.686919	0	7.619331	5.434369
YJR145C	RPS4A	3.304272	2.73559	4.202435	3.259301	0	6.556916	0.028228	2.240746	7.494269	7.890352	0	8.106288	8.810245	9.129819	7.865162	5.845963	8.548284	7.789085	8.274162	7.93043	9.11916	7.943958	3.860546	9.13145	7.240549	8.915058	8.347432	6.576987	8.011932	7.776519	8.386109	4.621419	9.139571	6.035903	6.274997	8.127869	7.214306	6.86721	8.910134	8.443533	3.681153	6.885279	7.686725	9.142279	5.452102	1.759353	9.071355	9.138137	5.373302	8.708401	7.473869	8.805393	8.165152	5.848684	8.036874	8.379443	7.949572	8.240729	9.075889	5.448949	6.268229	8.508471	8.953782	7.661005	8.720383	7.476254	8.716521	5.767921	1.483687	3.437691	6.449681
