orf	gene	cisplatin_125_1	cisplatin_125_2	cisplatin_125_3	cisplatin_250_1	cisplatin_250_2	cisplatin_500_1	cisplatin_500_2	cisplatin_66_1	cisplatin_66_2
YNL154C	YCK2	6.809412	7.679543	10.142791	4.354893	2.713991	1.961865	7.677975	8.773954	10.192118
YNL155W	YNL155W	9.96009	9.72258	10.28803	7.254008	7.767474	10.279288	5.369404	6.922457	8.904961
YNL156C	YNL156C	8.022913	8.117899	8.91656	7.779369	8.126956	8.481088	8.442934	8.852112	7.606759
YNL157W	YNL157W	9.60739	9.176346	10.527789	8.113813	9.090974	9.491356	8.093527	10.370145	10.029982
YNL158W	YNL158W	0	0	0	0	0	0	0	0	0
YNL159C	YNL159C	6.385378	8.146534	10.030861	6.907413	7.185077	6.885178	9.304261	10.163142	9.498199
YNL160W	YGP1	9.034409	9.996427	9.951168	2.636339	10.034342	9.647887	2.863618	8.97729	9.765587
YNL161W	CBK1	0	0	0	0	0	0	0	0	0
YNL162W	RPL42A	0	0	0	0	0	0	0	0	0
YNL163C	RIA1	0	0	0	0	0	0	0	0	0
YNL164C	YNL164C	9.281485	9.175964	9.552724	9.377901	9.361638	9.239623	9.523339	9.564634	9.166579
YNL165W	YNL165W	6.836006	6.801872	7.140461	6.905184	6.955374	6.969924	7.065884	6.566106	6.584801
YNL166C	BNI5	0	0	0	0	0	0	0	0	0
YNL167C	SKO1	7.386393	7.476614	8.125608	7.519752	7.416698	7.47945	7.616171	8.054777	7.463426
YNL168C	YNL168C	7.712198	9.884607	10.300704	9.344879	8.650698	8.791557	9.117822	10.084608	9.335748
YNL169C	PSD1	10.099858	10.338178	10.482266	10.432232	10.20264	10.013076	10.477502	10.397093	10.423648
YNL170W	YNL170W	6.129912	7.066126	7.383148	7.888246	7.582904	7.907737	7.87321	7.86357	5.088666
YNL171C	YNL171C	0	0	0	0	0	0	0	0	0
YNL172W	APC1	0	0	0	0	0	0	0	0	0
YNL173C	MDG1	10.260062	10.245712	10.466315	10.798258	10.905567	9.012741	5.537513	10.847967	8.749038
YNL175C	NOP13	8.945412	9.106559	8.87267	8.029262	6.443105	6.796381	7.648704	8.987318	8.38433
YNL176C	YNL176C	9.046098	8.040952	9.197636	7.991602	7.48445	8.910097	9.256713	8.437584	8.999218
YNL177C	YNL177C	7.161446	4.819228	7.176365	6.015215	6.703519	5.374198	6.041457	6.838461	7.178928
YNL178W	RPS3	0	0	0	0	0	0	0	0	0
YNL179C	YNL179C	5.659404	5.604603	8.754309	4.545943	7.173601	4.816006	2.59389	5.478363	5.058406
YNL180C	RHO5	0	0	0	0	0	0	0	0	0
YNL181W	YNL181W	0	0	0	0	0	0	0	0	0
YNL182C	YNL182C	0	0	0	0	0	0	0	0	0
YNL183C	NPR1	5.181418	3.647051	9.505339	6.878582	4.215202	7.945755	8.335057	9.415634	9.390854
YNL184C	YNL184C	7.285246	6.006929	6.933516	1.622158	6.863635	6.257889	6.00648	7.684546	6.781491
YNL185C	MRPL19	7.252211	7.590181	8.126474	7.24216	7.655619	6.935627	7.733458	7.445272	7.030582
YNL187W	YNL187W	8.939641	8.728712	9.073672	9.019729	9.020797	4.459716	6.520656	9.070307	8.89757
YNL188W	KAR1	0	0	0	0	0	0	0	0	0
YNL189W	SRP1	0	0	0	0	0	0	0	0	0
YNL190W	YNL190W	5.620519	6.929293	9.927929	2.752558	2.960096	4.169015	4.023184	6.213459	7.026687
YNL191W	YNL191W	7.62445	7.801479	9.791205	6.918116	7.074927	9.030901	8.805932	8.83495	8.559069
YNL192W	CHS1	7.476849	7.116503	8.018468	7.283301	7.130926	6.486249	6.891566	4.61269	7.837642
YNL193W	YNL193W	9.19231	9.64652	9.704439	9.667592	6.823804	8.37711	9.68491	9.032348	9.579412
YNL194C	YNL194C	9.950648	9.720614	9.827571	8.154604	8.623092	8.655041	10.072692	7.580703	7.825234
YNL195C	YNL195C	7.47742	8.179251	8.190795	4.298144	4.494014	9.303966	7.882514	6.677639	9.551028
YNL196C	SLZ1	8.263546	10.075583	8.358187	1.46578	-8.141147	6.729675	-3.123957	7.964391	8.260569
YNL197C	WHI3	7.817182	7.871552	4.745171	6.580994	3.192929	19.910916	15.939059	10.24021	19.734343
YNL198C	YNL198C	8.359732	8.944864	6.262133	3.238958	6.946127	7.716778	3.72454	3.206951	2.254334
YNL199C	GCR2	8.639401	8.597545	8.608815	8.631917	8.526034	7.858403	8.336405	6.615937	8.702802
YNL200C	YNL200C	8.561715	7.494131	10.123681	6.638051	9.585177	4.878113	7.837748	7.313735	8.191523
YNL201C	YNL201C	3.580341	7.408071	6.536294	8.766944	9.595535	330.760522	317.496833	132.661714	292.461092
YNL202W	SPS19	8.731353	8.854476	9.320435	5.822942	6.784679	9.160521	9.118127	9.025016	7.715597
YNL203C	YNL203C	10.403794	11.988771	11.101793	11.159822	11.707119	7.248934	11.30985	11.469706	6.761097
YNL204C	SPS18	8.93703	8.977339	8.042851	8.977876	6.439767	6.849347	8.956833	8.873895	5.696392
YNL205C	YNL205C	10.235865	10.006303	10.244943	10.001741	8.931528	9.650603	9.766788	10.00515	9.2658
YNL206C	RTT106	7.433154	8.085848	8.23462	7.293963	8.232811	6.203882	5.921555	3.066319	5.609881
YNL207W	YNL207W	0	0	0	0	0	0	0	0	0
YNL208W	YNL208W	0	0	0	0	0	0	0	0	0
YNL210W	MER1	7.999845	8.481643	8.673026	8.364163	8.592059	8.208344	8.576694	8.503162	8.076782
YNL211C	YNL211C	2.536095	9.446616	9.513518	9.230834	7.936422	8.26919	8.106285	9.559696	2.873942
YNL212W	VID27	7.850632	9.334025	9.169532	6.47103	9.270332	9.335327	9.080603	8.452948	9.402391
YNL213C	YNL213C	0	0	0	0	0	0	0	0	0
YNL214W	PEX17	9.393952	5.070565	10.340478	9.995673	9.070763	10.334289	10.335397	8.759061	5.776335
YNL215W	IES2	8.085855	5.499683	7.402053	5.506567	8.078587	4.435802	6.57962	7.823245	8.098579
YNL216W	RAP1	0	0	0	0	0	0	0	0	0
YNL217W	YNL217W	9.251203	8.985021	9.824387	8.432116	9.577296	10.15422	10.149027	10.138281	9.894482
YNL218W	YNL218W	0	0	0	0	0	0	0	0	0
YNL219C	ALG9	9.270141	8.813263	9.268207	6.802533	9.293794	8.586108	9.094078	9.322522	9.098597
YNL220W	ADE12	7.423286	7.721817	8.233879	7.7946	7.625381	8.013883	7.986081	8.085951	7.443422
YNL221C	POP1	0	0	0	0	0	0	0	0	0
YNL222W	SSU72	0	0	0	0	0	0	0	0	0
YNL223W	AUT2	11.731835	12.071503	12.065223	12.086742	11.88342	11.90085	11.879927	12.077861	11.936036
YNL224C	YNL224C	8.875309	8.920912	8.875947	8.064901	8.628578	8.868376	5.18563	4.232488	8.13428
YNL225C	CNM67	8.748602	9.320625	9.360668	9.366831	9.395073	9.382575	9.397675	9.172757	9.173412
YNL226W	YNL226W	6.026066	4.211633	6.7064	4.504247	6.917444	6.884882	6.394358	6.852541	3.962652
YNL227C	YNL227C	7.235825	5.574305	7.361079	6.846034	6.861698	6.517969	7.256358	7.34979	7.158842
YNL228W	YNL228W	6.914968	9.379488	9.381021	6.650906	8.76476	9.361587	9.185079	8.345271	8.960062
YNL229C	URE2	4.451857	4.393408	7.870392	7.215167	4.920735	-0.865898	5.750539	7.119419	5.237676
YNL230C	ELA1	9.280059	9.386327	9.268714	9.413424	7.332239	9.343457	9.384155	8.683161	5.262534
YNL231C	PDR16	7.297872	10.639644	10.124427	7.475219	7.269878	7.974951	6.227087	4.200731	8.537638
YNL232W	CSL4	0	0	0	0	0	0	0	0	0
YNL233W	BNI4	7.827997	9.497081	9.629974	9.043031	9.678908	8.165934	7.992328	9.574882	8.791639
YNL234W	YNL234W	0	0	0	0	0	0	0	0	0
YNL235C	YNL235C	9.64164	9.362286	9.602278	9.579649	9.041941	9.272018	8.927751	9.363142	9.596403
YNL236W	SIN4	7.068715	7.064488	5.987476	6.857089	7.067771	6.804614	5.551811	7.009781	6.799669
YNL237W	YTP1	9.205109	8.240862	9.158146	9.530277	9.201287	8.131143	1.044163	8.35926	8.096039
YNL238W	KEX2	0	0	0	0	0	0	0	0	0
YNL239W	LAP3	8.533609	8.494096	9.739211	2.663651	-0.230374	-3.883032	-1.253976	-0.998236	8.580039
YNL240C	NAR1	0	0	0	0	0	0	0	0	0
YNL241C	ZWF1	0	0	0	0	0	0	0	0	0
YNL242W	APG2	8.340677	8.189136	9.595663	7.430006	6.677765	7.259991	7.904785	7.570667	8.172276
YNL243W	SLA2	0	0	0	0	0	0	0	0	0
YNL244C	SUI1	0	0	0	0	0	0	0	0	0
YNL245C	YNL245C	0	0	0	0	0	0	0	0	0
YNL246W	YNL246W	10.207827	11.046646	11.203518	11.074709	11.164935	11.088773	10.810655	11.212192	10.716191
YNL247W	YNL247W	0	0	0	0	0	0	0	0	0
YNL248C	RPA49	8.041278	7.805708	8.509715	8.202714	8.615896	7.599457	1.19958	8.615364	8.057593
YNL249C	MPA43	6.7932	7.00111	8.991631	5.312994	4.304617	5.954456	7.424856	7.787126	7.296164
YNL250W	RAD50	7.840609	7.815443	8.055759	7.9044	7.854464	7.662292	7.947907	6.523601	7.69827
YNL251C	NRD1	0	0	0	0	0	0	0	0	0
YNL252C	MRPL17	6.531211	6.88658	6.311329	7.216039	6.854767	7.140418	7.23575	5.967281	5.470617
YNL253W	YNL253W	5.638432	6.756753	9.238407	4.970416	4.874486	4.761775	7.395143	6.623892	6.465504
YNL254C	YNL254C	7.339127	8.238555	8.933254	6.72549	6.786101	7.914967	7.726035	7.794823	8.284655
YNL255C	GIS2	7.390394	7.67276	8.463248	6.547787	6.001362	7.782168	8.476952	8.22011	8.062113
YNL256W	FOL1	0	0	0	0	0	0	0	0	0
YNL257C	SIP3	7.343555	8.554472	7.42866	7.983383	6.340903	7.927807	7.348855	8.718842	8.573712
YNL258C	DSL1	0	0	0	0	0	0	0	0	0
YNL259C	ATX1	3.179249	5.814132	9.119138	3.120424	4.28036	5.765477	4.866271	7.523873	6.284043
YNL260C	YNL260C	0	0	0	0	0	0	0	0	0
YNL261W	ORC5	0	0	0	0	0	0	0	0	0
YNL262W	POL2	0	0	0	0	0	0	0	0	0
YNL263C	YIF1	0	0	0	0	0	0	0	0	0
YNL264C	PDR17	7.413582	7.402959	9.026406	8.147146	7.247857	8.383846	5.98176	8.38231	8.950417
YNL265C	IST1	4.069615	4.093104	9.746182	3.156563	1.616308	3.733139	1.253723	4.274895	6.010252
YNL266W	YNL266W	7.798461	7.654586	9.090708	6.38763	5.573719	8.196201	7.714114	8.047685	7.355282
YNL267W	PIK1	0	0	0	0	0	0	0	0	0
YNL268W	LYP1	9.177357	9.261566	9.181992	8.650141	7.297836	8.689115	8.27753	9.002462	6.414285
YNL269W	YNL269W	5.200387	5.188818	9.114301	5.556354	4.067856	5.153188	6.531208	5.681748	6.002314
YNL270C	ALP1	5.243277	6.418372	9.31495	6.948569	6.097603	5.136187	3.655482	6.292367	7.473985
YNL271C	BNI1	2.88275	7.016326	4.669696	3.410768	7.96541	2.797037	4.530369	7.960271	7.171074
YNL272C	SEC2	0	0	0	0	0	0	0	0	0
YNL273W	TOF1	8.93996	7.143254	6.270215	8.416173	0.973463	17.753648	11.862046	19.762713	6.891416
YNL274C	YNL274C	8.772887	9.889458	9.782482	8.916427	8.921368	9.524666	9.801606	9.849599	8.014823
YNL275W	YNL275W	6.602643	7.415734	8.662108	5.589353	7.397814	6.862313	8.166749	6.269434	8.178292
YNL276C	YNL276C	0	0	0	0	0	0	0	0	0
YNL277W	MET2	0	0	0	0	0	0	0	0	0
YNL278W	CAF120	7.125287	5.727683	8.982974	4.374124	2.150764	5.973878	5.900247	3.710666	6.143047
YNL279W	PRM1	8.636874	8.851703	8.861877	7.905939	8.230733	8.732268	8.866674	8.200948	8.759423
YNL280C	ERG24	9.338441	9.401429	9.682558	9.365853	9.552792	9.098686	9.333327	9.301741	9.350703
YNL281W	HCH1	6.630489	6.482918	8.947364	7.766114	5.847835	5.326164	7.701842	5.76394	6.214292
YNL282W	POP3	0	0	0	0	0	0	0	0	0
YNL283C	WSC2	9.067864	8.777295	8.928737	9.052602	8.574632	7.73236	1.485993	9.15296	2.144065
YNL284C	MRPL10	8.586132	8.466258	8.233232	8.756742	8.824994	8.824207	8.747402	8.874176	8.290781
YNL285W	YNL285W	7.021055	6.726473	7.316168	7.290702	7.071971	8.051941	6.01199	7.645747	7.611137
YNL286W	CUS2	5.726057	5.757358	9.071511	6.292318	4.471688	4.731104	6.912577	6.327276	7.075695
YNL287W	SEC21	0	0	0	0	0	0	0	0	0
YNL288W	CAF40	5.94951	6.924057	9.485863	3.525902	5.717009	4.314342	8.166998	6.911107	6.988637
YNL289W	PCL1	7.406486	7.731116	9.228043	4.867811	4.531743	6.221588	7.838883	7.195357	6.775753
YNL290W	RFC3	0	0	0	0	0	0	0	0	0
YNL291C	MID1	9.543203	8.876334	9.471579	9.753904	9.578856	6.296043	1.988085	9.736406	9.748355
YNL292W	PUS4	4.899129	4.622027	9.89991	3.472913	5.611759	6.405494	4.722292	9.219079	3.700526
YNL293W	MSB3	4.076828	6.4674	9.295787	3.692653	3.032081	1.92864	4.861278	2.342488	3.674482
YNL294C	YNL294C	8.443172	8.140459	8.215666	5.400474	8.337786	9.663033	9.709811	9.695622	6.80386
YNL295W	YNL295W	5.506986	6.060636	8.924009	4.710885	3.212167	3.458564	6.066352	6.435663	5.943475
YNL296W	KRE25	6.165495	6.164784	7.304784	7.32819	6.686287	6.229933	6.182644	7.326281	5.964481
YNL297C	MON2	8.11188	8.388237	8.215048	8.282257	8.367401	8.39297	8.391543	7.765409	8.146357
YNL298W	CLA4	0	0	0	0	0	0	0	0	0
YNL299W	TRF5	4.430596	7.534691	8.011276	8.494975	5.144865	9.281763	9.229309	9.820508	9.802485
YNL300W	TOS6	8.002004	9.023358	8.837334	5.112591	4.915756	7.523263	8.167337	9.0005	8.395866
YNL301C	RPL18B	6.695253	6.747785	9.633785	3.012819	4.336887	6.179981	6.568088	6.227466	7.524966
YNL302C	RPS19B	9.530007	9.474023	9.526397	9.528518	9.589469	5.247732	9.465139	9.615908	9.44555
YNL303W	YNL303W	5.113497	5.776753	9.173592	4.593788	4.895971	6.041326	4.258056	5.330044	7.327766
YNL304W	YPT11	6.391404	8.828327	9.312841	2.292729	4.284388	7.625096	9.249128	7.058178	4.865864
YNL305C	YNL305C	8.505547	9.628163	9.656026	7.149988	5.811666	8.332266	8.977229	7.459634	7.417773
YNL306W	YNL306W	0	0	0	0	0	0	0	0	0
YNL307C	MCK1	8.5078	8.504372	10.387117	7.004007	7.809808	10.477273	4.549774	2.780144	9.647024
YNL308C	KRI1	0	0	0	0	0	0	0	0	0
YNL309W	STB1	6.972161	7.079671	7.444349	6.960696	7.237709	6.991614	7.128009	7.300089	6.842301
YNL310C	YNL310C	0	0	0	0	0	0	0	0	0
YNL311C	YNL311C	4.628893	5.917888	9.879236	3.364394	3.720565	2.972448	2.068014	5.419742	6.448202
YNL312W	RFA2	0	0	0	0	0	0	0	0	0
YNL313C	YNL313C	0	0	0	0	0	0	0	0	0
YNL314W	DAL82	9.374841	9.080642	8.767322	8.874766	8.511219	1.664066	0.771317	8.371741	9.231883
YNL315C	ATP11	6.956949	7.074159	7.188851	7.259582	7.22641	3.986518	7.397662	7.484487	6.709787
YNL316C	PHA2	6.268314	8.142686	9.371879	7.44697	8.94387	7.630564	3.353678	7.087199	9.153884
YNL317W	PFS2	0	0	0	0	0	0	0	0	0
YNL318C	HXT14	6.72989	7.852567	9.372996	6.470763	7.121867	5.337844	5.260053	8.412856	7.983356
YNL319W	YNL319W	4.986476	7.690502	8.989904	5.073519	6.182256	6.659351	7.675819	7.37085	7.359534
YNL320W	YNL320W	9.129146	8.958061	9.140517	9.116371	8.506723	9.032695	9.17341	8.464562	9.138275
YNL321W	YNL321W	3.63887	6.081933	9.736418	2.990432	3.390583	5.454535	0.331846	5.312133	5.44129
YNL322C	KRE1	5.319519	6.80236	8.864498	1.707984	2.749558	7.680345	4.282484	2.840338	3.606913
YNL323W	LEM3	-0.897625	2.668308	9.405282	3.055129	-8.312687	-12.127723	-7.672782	-0.726274	7.315637
YNL324W	YNL324W	8.313504	7.133881	8.370995	6.304412	5.805408	7.975332	3.641225	6.362569	4.47205
YNL325C	FIG4	6.518259	7.488127	9.46171	6.570482	2.22497	7.444847	3.967364	5.6481	4.285927
YNL326C	YNL326C	2.891572	5.408477	9.325584	0.043057	-0.978462	-0.3461	-0.237469	2.122661	3.154547
YNL327W	EGT2	6.568835	6.803733	9.355985	5.044322	4.088195	3.848617	7.072244	6.169325	7.007681
YNL328C	MDJ2	9.230469	9.002537	10.371614	8.474247	7.47171	7.202286	9.182188	9.435298	7.401077
YNL329C	PEX6	5.183013	5.327629	9.544025	5.63293	2.918507	4.780015	4.333956	8.993583	5.950438
YNL330C	RPD3	8.20731	7.22938	9.917469	8.401181	6.856885	7.837866	7.514206	5.086217	8.054077
YNL331C	AAD14	0	0	0	0	0	0	0	0	0
YNL332W	THI12	3.456545	6.668382	9.808837	3.043622	-0.154181	5.319422	5.325586	8.059296	5.230079
YNL333W	SNZ2	6.014452	5.893027	9.279075	4.90586	4.039081	4.892564	4.021884	6.202231	7.02856
YNL334C	SNO2	8.469457	8.042548	8.12025	9.001266	6.66779	9.225287	9.207093	7.15241	8.790669
YNL335W	YNL335W	3.648267	4.098327	9.660997	2.14154	3.489698	1.209711	1.112871	3.532657	3.251525
YNL336W	COS1	6.685977	6.723514	9.031599	5.017893	2.551828	3.892084	6.307232	6.169864	7.261394
YNL338W	YNL338W	6.629098	7.288708	9.200496	4.740582	4.596752	5.507561	5.257891	7.053519	7.643731
YNL339C	YRF1-6	7.229097	7.505106	9.318473	5.044021	5.906525	5.996119	4.716635	7.6923	8.221427
YNR001C	CIT1	8.823439	8.822281	7.659676	8.344697	8.711156	8.856109	9.053849	7.17094	6.490435
YNR002C	FUN34	8.814399	9.177905	9.196847	7.451576	7.81308	6.533673	8.33693	6.956784	8.956449
YNR003C	RPC34	0	0	0	0	0	0	0	0	0
YNR004W	YNR004W	3.346578	2.389164	6.011364	5.909354	4.157531	3.06526	2.973537	6.158174	6.353598
YNR005C	YNR005C	5.189736	6.577184	7.604632	4.867007	1.906998	7.447627	8.595925	7.325495	6.69356
YNR006W	VPS27	7.827406	7.804125	7.316585	7.482018	7.813812	7.709683	7.800094	6.370264	7.092822
YNR007C	AUT1	5.112675	6.749492	6.688553	3.821594	6.7749	4.114508	4.667346	10.822542	1.235696
YNR008W	LRO1	8.67523	3.912438	8.374117	1.321287	7.34166	0.36775	7.775855	7.977921	6.751221
YNR009W	YNR009W	9.030015	9.019657	9.558726	6.569221	8.383639	9.189738	9.201219	9.537235	6.683693
YNR010W	CSE2	9.063796	9.329011	9.9901	9.279263	8.870999	9.469043	9.701978	9.931357	8.727748
YNR011C	PRP2	0	0	0	0	0	0	0	0	0
YNR012W	URK1	7.630292	9.348376	9.791952	9.78779	9.466014	9.493717	7.384749	8.176526	9.80865
YNR013C	PHO91	8.812866	8.639294	8.964665	8.34338	9.174924	8.838418	9.186976	8.667296	8.016073
YNR014W	YNR014W	9.053596	8.770648	9.523337	6.813558	9.242188	8.447244	9.099687	7.859829	7.355414
YNR015W	SMM1	9.458193	8.657564	9.765325	9.46963	7.521239	6.419503	8.670549	5.029566	6.552771
YNR016C	ACC1	0	0	0	0	0	0	0	0	0
YNR017W	MAS6	0	0	0	0	0	0	0	0	0
YNR018W	YNR018W	8.057563	8.832078	7.497333	6.939004	6.97876	9.435582	8.686909	7.946364	9.14637
YNR019W	ARE2	8.939074	8.730964	8.566885	8.044075	6.558246	9.206425	9.147688	7.549753	9.084823
YNR020C	YNR020C	5.636853	6.983106	7.22223	6.167184	6.148614	6.590669	6.354868	6.623362	7.061144
YNR021W	YNR021W	6.781635	10.314484	10.028253	9.17564	10.293717	8.557326	10.08523	7.108782	10.117742
YNR022C	YNR022C	7.676863	8.124914	8.856366	8.45748	8.473101	8.214107	8.72099	8.724316	7.274908
YNR023W	SNF12	0	0	0	0	0	0	0	0	0
YNR024W	YNR024W	8.811387	8.497511	8.785442	8.93839	8.908586	8.564222	8.501267	8.05325	5.573286
YNR025C	YNR025C	8.542119	8.767009	8.598907	13.372992	8.657692	6.713801	6.877355	1.045338	8.659648
YNR026C	SEC12	0	0	0	0	0	0	0	0	0
YNR027W	BUD17	9.120695	9.002047	8.896712	9.12998	9.104486	9.136663	9.022529	9.083465	9.062921
YNR028W	CPR8	8.408109	4.48017	8.917806	8.611345	8.160111	8.935367	6.855939	9.015665	8.652853
YNR029C	YNR029C	6.33067	4.654693	7.376339	6.248998	7.399995	7.294555	7.166448	7.2887	4.074514
YNR030W	ECM39	5.705104	1.140261	8.414737	7.530976	4.74233	4.315339	1.796733	28.656452	4.870235
YNR031C	SSK2	5.538068	4.953013	8.722764	8.919988	2.91333	119.218965	79.305678	14.282257	8.765195
YNR032C-A	HUB1	5.419403	5.683943	7.718955	5.071794	5.647177	4.586389	5.594627	5.367937	6.187371
YNR032W	PPG1	6.382766	7.798895	8.893009	8.58116	8.498062	7.688481	8.739396	8.935827	8.943752
YNR033W	ABZ1	8.227933	8.738167	8.441122	8.114856	8.776156	8.420616	8.486303	8.771527	8.578429
YNR034W	SOL1	2.98623	0.222392	9.084214	8.897194	9.112262	7.493841	7.365759	8.388935	8.215352
YNR035C	ARC35	0	0	0	0	0	0	0	0	0
YNR036C	YNR036C	3.758798	7.756048	7.661137	7.070543	7.130098	7.120441	7.332472	7.666425	6.778776
YNR037C	RSM19	6.694697	6.648872	6.911903	6.690452	6.860464	6.834629	6.607496	6.606252	6.42091
YNR038W	DBP6	0	0	0	0	0	0	0	0	0
YNR039C	ZRG17	8.848755	8.308675	8.340203	8.595348	8.45477	8.736847	8.630854	8.663323	8.854307
YNR040W	YNR040W	7.494877	7.400965	7.246747	6.68268	5.780802	4.099411	6.777157	1.581859	4.61216
YNR041C	COQ2	4.657763	12.057691	8.189938	1.46148	8.498812	7.13166	1.169955	18.89844	2.83735
YNR042W	YNR042W	6.30301	5.864367	8.087372	0.586378	27.64219	10.006318	5.492625	5.24904	9.389685
YNR043W	MVD1	0	0	0	0	0	0	0	0	0
YNR044W	AGA1	0	0	0	0	0	0	0	0	0
YNR045W	PET494	8.213489	8.263463	8.109299	7.821796	8.628809	8.63785	8.763778	8.041424	8.729323
YNR046W	YNR046W	0	0	0	0	0	0	0	0	0
YNR047W	YNR047W	12.564256	12.374438	13.014016	13.22169	13.109825	12.7565	13.117607	12.936378	12.705979
YNR048W	YNR048W	7.391923	8.028805	7.768489	7.940838	7.806541	7.978418	7.862715	7.800892	7.821396
YNR049C	MSO1	8.456729	8.374022	8.28217	8.352202	7.707625	8.052329	8.448717	8.468319	8.397243
YNR050C	LYS9	8.033306	8.002408	7.198545	5.522926	-0.061888	4.598772	7.242607	4.03219	4.966663
YNR051C	BRE5	6.257746	6.172553	7.199222	6.872491	5.92408	5.318864	6.397424	5.585836	6.719313
YNR052C	POP2	7.871013	8.001591	7.967602	7.996768	7.961833	7.88053	7.933654	7.303203	7.842467
YNR053C	NOG2	0	0	0	0	0	0	0	0	0
YNR054C	YNR054C	0	0	0	0	0	0	0	0	0
YNR055C	HOL1	9.04061	9.491042	9.425074	8.703332	8.465368	6.981646	9.192962	8.218907	9.490674
YNR056C	BIO5	7.657806	7.465555	8.297763	5.862836	6.488714	6.187322	7.020953	7.306922	6.599596
YNR057C	BIO4	7.287077	7.491749	8.123413	5.814698	6.636088	6.23313	7.394325	7.342501	6.887944
YNR058W	BIO3	7.452516	7.725655	7.925866	6.95888	6.814071	7.173304	7.341383	7.720037	7.516151
YNR059W	MNT4	7.886744	7.054492	8.697146	5.702281	6.652421	6.140604	6.404281	6.695045	7.458613
YNR060W	FRE4	7.028516	7.52511	8.172723	5.997525	6.826401	6.440301	6.808226	7.002184	6.572315
YNR061C	YNR061C	7.222633	7.928037	9.179052	6.482952	7.291098	7.042018	7.223834	7.649297	7.543942
YNR062C	YNR062C	6.312525	8.593015	8.72048	5.098034	8.449868	7.770616	8.156531	7.142561	8.303042
YNR063W	YNR063W	6.977627	7.303179	9.701377	3.425776	4.286653	4.9659	4.071278	5.670771	7.096831
YNR064C	YNR064C	8.073877	7.589303	8.939569	5.947951	6.626334	6.832483	7.831698	7.120877	7.468721
YNR065C	YNR065C	7.236095	7.714723	8.965904	6.206657	5.992479	6.700139	5.997753	6.890881	7.034804
YNR066C	YNR066C	7.289411	7.702731	7.952941	6.154239	6.518407	7.358853	7.30769	7.402784	7.424431
YNR067C	DSE4	7.555055	8.073478	8.832778	6.561759	7.289079	6.831246	6.652057	7.103104	7.712944
YNR068C	YNR068C	7.694305	8.146392	6.215257	8.142903	6.92786	-0.504132	6.737074	7.061852	2.301691
YNR069C	YNR069C	9.294626	9.656587	10.353257	5.824839	7.104968	4.315147	4.782226	7.804227	9.697108
YNR070W	YNR070W	8.542516	8.619727	9.489695	7.612842	6.975065	6.407853	4.968486	7.590387	8.052991
YNR071C	YNR071C	7.679106	6.761421	9.135888	4.382829	4.942975	4.856275	4.636689	6.249383	8.552781
YNR072W	HXT17	8.946727	6.973849	8.56158	7.116663	8.760741	8.284805	8.833966	8.948737	8.904159
YNR073C	YNR073C	10.593987	10.939892	10.784602	10.294874	8.461133	7.747591	11.110348	10.771639	10.580274
YNR074C	YNR074C	8.828576	8.75428	7.984785	8.003755	8.636404	8.816317	8.822119	8.809929	8.773428
YNR075W	COS10	8.746881	8.710081	8.861389	7.365569	8.830886	5.138682	8.759188	8.853907	8.557058
YOL001W	PHO80	4.620338	3.166709	1.785972	1.925269	1.166596	94.791529	75.822722	4.414885	9.691041
YOL002C	YOL002C	5.448957	7.314532	9.270587	7.511217	5.52471	3.624127	7.306223	6.004308	6.724624
YOL003C	YOL003C	7.102575	7.644987	8.981811	5.052901	5.419852	7.644347	8.118202	6.884308	7.708459
YOL004W	SIN3	7.323033	6.246016	6.92846	7.906262	7.895165	7.908457	7.831031	2.516298	7.228466
YOL005C	RPB11	0	0	0	0	0	0	0	0	0
YOL006C	TOP1	6.756268	7.136425	6.067028	8.233084	5.082908	8.256232	8.033365	8.27743	7.449888
YOL007C	CSI2	8.886043	10.066185	9.981687	8.217119	8.728452	7.977128	9.519797	8.76516	8.516874
YOL008W	YOL008W	7.954408	7.978102	8.043727	8.108912	8.080036	8.082708	8.123119	8.112863	8.147989
YOL009C	MDM12	7.194943	7.118034	7.45306	7.10227	7.054358	7.082933	7.220695	6.481432	7.002424
YOL010W	RCL1	0	0	0	0	0	0	0	0	0
YOL011W	PLB3	6.99119	7.703159	9.353029	5.958826	6.967611	7.117625	5.806952	7.442588	7.898193
YOL012C	HTZ1	3.65094	1.682121	7.78383	1.927072	6.872448	2.717313	-0.299012	7.717072	6.103375
YOL013C	HRD1	8.080879	8.386656	10.740604	6.359067	6.82176	7.371331	6.566137	8.750639	9.794537
YOL013W-A	YOL013W-A	9.061553	8.843027	9.020256	8.059883	9.08798	8.795824	8.362098	6.118142	7.874761
YOL014W	YOL014W	7.432646	9.175106	9.142257	6.896958	7.212223	8.851394	8.245228	9.185383	8.647259
YOL015W	YOL015W	8.459034	8.793198	8.79326	7.294429	8.714096	8.700121	8.675274	8.693196	7.148029
YOL016C	CMK2	7.710034	8.405648	9.487139	5.461837	7.797562	8.266421	7.733062	8.726422	8.974142
YOL017W	YOL017W	9.533468	7.659021	11.737122	6.749339	5.876052	5.830546	4.71456	8.069041	10.5785
YOL018C	TLG2	10.465481	10.146665	10.46494	8.025889	10.465533	10.029214	10.296418	10.428571	10.438893
