orf	hap a | growth (pooled culture, barseq) | paraquat [1 mM] | YPD | Helsen J~Jelier R, 2020
YNL053W	-0.16395103249999998
YNL054W	-0.0550870755
YNL055C	-0.023859223500000026
YNL056W	-3.6094386849999998
YNL057W	0.6454507
YNL058C	-0.188430713
YNL059C	-0.8179373729999999
YNL063W	0.167281766
YNL064C	2.574648856
YNL065W	0.548294562
YNL066W	0.5942321035
YNL067W	-1.2513829694999998
YNL068C	-0.751896894
YNL070W	0.78828285
YNL071W	2.144040984
YNL072W	-0.069474969
YNL073W	3.1872669605
YNL074C	-1.6152687229999998
YNL076W	1.93609024
YNL077W	-1.696053638
YNL078W	-0.788999282
YNL079C	0.6706402365
YNL080C	3.6602552555
YNL081C	1.5342147545
YNL082W	1.6939385605
YNL085W	-0.5569574509999999
YNL086W	-0.6759819579999999
YNL087W	-0.901561771
YNL090W	0.1280088815
YNL092W	0.2020811615
YNL093W	-0.732202544
YNL094W	2.87322485
YNL095C	-0.4989738105
YNL096C	-0.0697879025
YNL097C	5.1990947045
YNL098C	0.786001834
YNL099C	-3.3890773175
YNL100W	-1.005329693
YNL101W	0.182048842
YNL104C	-0.2556359005
YNL105W	-0.219700864
YNL106C	-0.538295912
YNL107W	-10.21562643
YNL108C	0.154875246
YNL109W	0.718452638
YNL111C	-2.0222885365
YNL115C	0.38742599099999997
YNL116W	0.721954243
YNL117W	0.975790818
YNL119W	0.8045310615
YNL120C	0.148266477
YNL121C	0.603331598
YNL122C	0.047476708
YNL123W	0.0835147135
YNL125C	-0.2125404905
YNL127W	-1.295961423
YNL128W	0.333930127
YNL129W	-0.145796869
YNL130C	0.0943888445
YNL133C	2.72689066
YNL134C	-0.0026813005000000008
YNL135C	-0.504161585
YNL136W	-0.371606655
YNL138W	-0.1443238055
YNL140C	-1.435395037
YNL141W	0.272254786
YNL142W	-0.5232325055
YNL143C	0.598413442
YNL144C	-0.213881198
YNL145W	-0.3648333455
YNL146W	0.082865373
YNL147W	6.8186727055
YNL148C	0.423572279
YNL153C	1.0168904
YNL154C	-0.093727345
YNL155W	-0.297449354
YNL156C	0.0886367455
YNL157W	-0.849413136
YNL159C	-0.0733345595
YNL160W	2.55435831
YNL162W	-0.17476595899999997
YNL164C	-0.308757819
YNL165W	-0.557418932
YNL166C	0.845342067
YNL167C	-1.3812863505
YNL168C	-0.148065799
YNL169C	1.582932585
YNL170W	4.251917976
YNL171C	-2.5305656445
YNL173C	-0.218656833
YNL175C	-0.015992422
YNL176C	0.282068495
YNL177C	2.5640963899999996
YNL179C	0.398037982
YNL183C	-0.4025727635
YNL187W	-0.402272272
YNL190W	0.297095929
YNL191W	0.037877492999999984
YNL192W	-0.496179065
YNL193W	-0.258533441
YNL195C	-0.075558982
YNL196C	0.1761637495
YNL197C	1.5045298360000001
YNL198C	0.279700627
YNL199C	-4.602612718
YNL200C	-0.448980777
YNL201C	0.5318209970000001
YNL202W	-0.006113524
YNL203C	-1.38994991
YNL204C	-0.140786006
YNL205C	0.071865253
YNL206C	-2.6576160835
YNL208W	0.06662775350000001
YNL211C	-0.174873585
YNL212W	-0.078512657
YNL213C	2.815283173
YNL214W	0.4390309625
YNL215W	-1.981861667
YNL217W	0.23257701149999999
YNL218W	-0.41540334349999997
YNL219C	0.7961223625
YNL223W	-0.518487402
YNL224C	-0.24905664649999998
YNL226W	1.0465703395000001
YNL227C	1.0032172385
YNL228W	4.034204116
YNL229C	1.5974906739999999
YNL230C	1.2609704545
YNL231C	-0.784975019
YNL233W	1.8374685149999999
YNL234W	-0.31999208749999997
YNL235C	-1.994278423
YNL238W	0.48571617450000004
YNL239W	-0.3457175725
YNL241C	-1.8512754445
YNL242W	-0.397579888
YNL246W	0.580927452
YNL248C	1.8054378604999999
YNL249C	0.08777435950000001
YNL250W	-4.4045404365
YNL252C	2.84962749
YNL253W	-0.7264803745
YNL254C	0.491851427
YNL255C	-0.19381020999999998
YNL257C	0.1264038925
YNL259C	-1.2975506945
YNL264C	-0.2382869325
YNL265C	0.949966404
YNL266W	0.342518845
YNL269W	-0.260279368
YNL270C	0.158256597
YNL271C	0.257866623
YNL273W	-0.6102334385
YNL274C	-0.127324435
YNL275W	-0.229639361
YNL276C	0.252594329
YNL277W	-0.44251743600000004
YNL278W	-0.6121896305
YNL279W	-0.0057277515
YNL281W	0.390083337
YNL283C	-0.157181285
YNL284C	2.311067152
YNL285W	0.1472387325
YNL288W	2.5852975760000003
YNL289W	0.6316610490000001
YNL291C	-0.9603981825
YNL292W	0.28053714100000005
YNL293W	-0.6654968800000001
YNL294C	-4.583295073
YNL295W	-0.6094868984999999
YNL297C	-1.0151314455
YNL298W	0.369825097
YNL299W	0.395044446
YNL300W	1.472139649
YNL301C	0.13849744549999998
YNL302C	1.495443846
YNL303W	0.008281622999999998
YNL304W	-0.050919997
YNL305C	0.293544955
YNL307C	1.801293856
YNL309W	0.363157386
YNL311C	0.5841974475
YNL314W	0.1667006735
YNL316C	-0.178614353
YNL318C	0.0067665530000000015
YNL319W	-1.5702043825
YNL320W	0.008695316000000002
YNL321W	-0.3560056075
YNL322C	-0.9635149599999999
YNL323W	-1.0665975300000001
YNL324W	-1.913691193
YNL325C	-1.9273845775
YNL326C	-0.0397729215
YNL327W	0.8438055664999999
YNL328C	-0.239944141
YNL329C	-0.19066326
YNL332W	-0.339662801
YNL333W	-0.4947674985
YNL334C	-0.25357760549999997
YNL335W	-0.07402499200000001
YNL336W	-0.2850351965
YNL338W	-0.357478579
YNL339C	-0.1981304415
YNR001C	2.476162522
YNR002C	-0.005047045
YNR004W	0.203920041
YNR005C	-4.839177183
YNR006W	-4.541301097
YNR007C	-0.299243865
YNR008W	-0.0385211585
YNR009W	-0.2586143125
YNR010W	1.560729735
YNR012W	0.961043004
YNR013C	0.598942419
YNR014W	-0.04206984700000001
YNR015W	0.633851922
YNR018W	0.1891351465
YNR019W	-0.014754887500000001
YNR020C	3.2645472345
YNR021W	0.48312616
YNR022C	0.5297420755
YNR024W	0.5195957515
YNR025C	0.479213474
YNR027W	-0.618087531
YNR028W	-0.809176334
YNR029C	-0.45096433
YNR030W	0.970050977
YNR031C	2.016400874
YNR032C-A	-0.0756617995
YNR032W	-0.952567197
YNR034W	0.5684140475
YNR036C	1.756152661
YNR037C	2.005498696
YNR039C	0.2383435165
YNR040W	-0.15690992250000002
YNR041C	1.3735450055
YNR044W	1.454713862
YNR045W	0.994132363
YNR047W	1.5705196485
YNR048W	0.5205425499999999
YNR049C	-0.21480543349999998
YNR050C	-0.488280474
YNR051C	-2.516550144
YNR052C	-6.440677311
YNR055C	-0.0382943315
YNR056C	-0.031209842
YNR057C	-0.101210532
YNR058W	-1.1832378495
YNR059W	0.4103494255
YNR060W	0.7594133405
YNR061C	-0.246418515
YNR062C	-0.5429590715
YNR063W	-0.45467176
YNR064C	-0.35137419700000005
YNR065C	-0.383870341
YNR066C	-0.22883276549999998
YNR067C	0.196010917
YNR068C	-0.12895743650000002
YNR069C	-0.297294424
YNR070W	0.3379469705
YNR072W	0.6268955860000001
YNR073C	-0.378344085
YNR075W	-0.068136805
YOL001W	-1.5783220679999999
YOL002C	-1.1900495815
YOL003C	0.661766775
YOL004W	0.9150946075
YOL006C	-1.716794704
YOL007C	0.483640469
YOL008W	1.1055994715000002
YOL009C	1.040438262
YOL011W	-0.253108508
YOL012C	-5.2831093115000005
YOL013C	1.657514408
YOL013W-A	0.16070276249999998
YOL014W	-0.40759617049999997
YOL015W	-0.219526097
YOL016C	-0.5038973635
YOL017W	-0.291786743
YOL018C	-3.410670272
YOL019W	0.22675757600000002
YOL020W	0.68365679
YOL023W	4.5015978295
YOL024W	0.23543872600000001
YOL025W	0.11812355349999999
YOL027C	2.704059148
YOL028C	0.2669214085
YOL029C	-0.057616173
YOL030W	-1.46511167
YOL031C	0.26402203599999996
YOL032W	0.124262312
YOL033W	3.4296021155
YOL035C	-1.0165328210000002
YOL036W	-0.966527554
YOL037C	-0.20943407149999999
YOL039W	0.3247132605
YOL041C	0.6565801115000001
YOL042W	-0.34039406
YOL043C	0.815012356
YOL044W	-0.500369724
YOL045W	0.599231225
YOL046C	1.1674602685
YOL047C	0.07860265250000001
YOL048C	-0.073807698
YOL049W	1.096412821
YOL050C	-1.6409445435
YOL052C	0.009863519
YOL052C-A	0.11119244750000001
YOL053W	-0.227755138
YOL054W	0.007926413499999996
YOL055C	-0.6296953670000001
YOL056W	-0.056460226999999995
YOL057W	0.082956194
YOL058W	0.2922494455
YOL059W	-0.45306052750000003
YOL060C	-0.216435095
YOL061W	-0.4505366745
YOL062C	0.6169449305
YOL063C	0.028869125
YOL064C	-0.401620741
YOL065C	-0.0260016245
YOL067C	1.934892117
YOL068C	-6.515641846
YOL070C	-0.0396638285
YOL071W	0.5950224355
YOL072W	5.4453420040000005
YOL075C	0.17433544550000002
YOL076W	-3.547087476
YOL079W	0.341693094
YOL080C	-0.040286471500000004
YOL082W	0.49018898050000004
YOL083W	-0.1548990895
YOL084W	0.09343870900000001
YOL085C	0.6204669035
YOL087C	-0.541289487
YOL088C	-0.110422279
YOL089C	-0.37936317799999997
YOL090W	0.528739955
YOL091W	0.06263869
YOL092W	-0.22646275700000001
YOL093W	0.32714490949999997
YOL096C	1.8825958580000002
YOL098C	0.4067826915
YOL099C	0.39372563299999996
YOL100W	3.308638277
YOL101C	0.734241474
YOL103W	-0.0816161975
YOL104C	0.192392118
YOL105C	0.5628739415
YOL106W	0.10392075699999999
YOL107W	0.2052629655
YOL108C	0.0581710155
YOL109W	-0.452734053
YOL110W	-0.633978122
YOL111C	-1.8322979634999998
YOL112W	0.05739864150000001
YOL113W	0.108805344
YOL114C	-0.1160068185
YOL116W	0.48593308749999997
YOL117W	-0.428350658
YOL118C	0.1366717935
YOL119C	-0.3985877895
YOL121C	0.567761535
YOL122C	4.64642557
YOL124C	-0.8441413865
YOL125W	1.1525769755
YOL126C	-0.39879777549999995
YOL128C	-0.2461638525
YOL129W	0.7601420194999999
YOL131W	-0.157557785
YOL132W	-0.3358479125
YOL136C	-0.2022526035
YOL137W	-0.2739315415
YOL138C	-1.4310400605
YOL141W	-0.436248254
YOL147C	-0.401375249
YOL150C	-0.7469974795
YOL151W	-0.2846683895
YOL152W	0.299602697
YOL155C	0.485763419
YOL158C	0.7207280405000001
YOL159C	1.3947319089999999
YOL160W	-0.0519933125
YOL162W	2.5392310935
YOL163W	-0.230104194
YOR001W	2.3870887205
YOR002W	0.924007094
YOR003W	0.171521407
YOR005C	0.066227929
YOR006C	1.0571430515
YOR007C	-1.2360314555
YOR008C	-0.7886894745
YOR008C-A	-3.810706722
YOR009W	-0.130804081
YOR010C	-0.1739267015
YOR011W	-0.063819091
YOR012W	-0.337645581
YOR013W	-0.220170837
YOR014W	-2.5606805345
YOR015W	-0.043385834500000005
YOR016C	-0.448783418
YOR017W	0.7907824244999999
YOR018W	0.0718979655
YOR019W	0.224189168
YOR021C	-0.93569351
YOR022C	0.294051148
YOR023C	0.019781890500000003
YOR024W	-0.7054122485000001
YOR025W	-0.433967494
YOR026W	3.441489698
YOR027W	0.235923275
YOR028C	0.365415316
YOR029W	0.30882081100000003
YOR030W	0.0
YOR032C	-0.500429281
YOR034C	-0.2044826885
YOR035C	1.8288180795
YOR036W	-6.2445710625
YOR037W	0.352804066
YOR038C	-4.358131526999999
YOR039W	0.964159319
YOR040W	-0.12814381
YOR041C	-0.2137833985
YOR042W	0.1229109215
YOR044W	0.0425482465
YOR045W	0.5079046975
YOR047C	1.4313433775000002
YOR049C	-0.209131544
YOR050C	-0.28226434300000003
YOR051C	-0.737808797
YOR052C	-0.4326662445
YOR053W	-0.08190428450000001
YOR054C	-0.2294362255
YOR055W	0.1531940845
YOR058C	0.557526836
YOR059C	-0.3881018985
YOR061W	-0.3308917675
YOR062C	-0.1583078715
YOR064C	0.631207942
YOR065W	1.1067063825
YOR066W	0.4418971065
YOR067C	0.4170124895
YOR068C	-1.747474371
YOR069W	-0.758038301
YOR070C	-6.4569564705
YOR071C	2.1926832870000004
YOR072W	-12.42259108
YOR073W	2.408317781
YOR076C	0.014551196499999999
YOR078W	0.265816894
YOR079C	0.2988323315
YOR080W	0.0
YOR081C	0.10419220600000001
YOR082C	1.252234396
YOR083W	0.717781327
YOR084W	0.17508645850000001
YOR085W	0.945502068
YOR086C	0.0038176110000000003
YOR087W	0.43456570099999997
YOR089C	-2.6146963850000002
YOR090C	-0.1099147545
YOR091W	-0.254340357
YOR092W	-0.233209757
YOR093C	-0.14968822
YOR094W	0.149334085
YOR096W	-3.367511671
YOR097C	-0.257687204
YOR099W	0.340305911
YOR100C	0.093743897
YOR101W	-0.12844587100000002
YOR104W	0.0811316955
YOR105W	-0.1226054845
YOR106W	-2.887444086
YOR107W	-0.1943784385
YOR108W	-0.434773472
YOR109W	2.304609482
YOR111W	0.033053043500000004
YOR112W	-0.603197677
YOR113W	-0.0568460065
YOR114W	-0.015111778999999999
YOR115C	-0.858955691
YOR118W	-0.0811661845
YOR120W	0.309117117
YOR121C	-0.382890825
YOR123C	2.291072669
YOR124C	0.489951447
YOR126C	0.32405772349999995
YOR127W	-0.220176615
YOR128C	-0.208123701
YOR129C	0.1934027915
YOR130C	0.2184726075
YOR131C	0.443631801
YOR132W	-0.562169999
YOR133W	0.146891228
YOR134W	-0.3122269675
YOR135C	-0.0660360535
YOR136W	0.01427941
YOR137C	-0.1778450725
YOR138C	-0.091660329
YOR139C	0.223604543
YOR140W	-1.157383829
YOR141C	1.8360865695
YOR142W	-0.3425175415
YOR144C	-0.013958723499999996
YOR152C	0.26535692
YOR153W	-1.3248806640000002
YOR154W	0.048245499500000004
YOR155C	-0.091082974
YOR156C	0.3037178395
YOR158W	3.363713099
YOR161C	-0.002518426500000004
YOR162C	0.195989203
YOR163W	-0.056822076
YOR164C	-1.755373451
YOR165W	0.4144241315
YOR166C	0.0319261615
YOR167C	-0.45593286850000003
YOR170W	0.067167689
YOR171C	1.4840188005
YOR172W	0.3901046615
YOR173W	-0.069869341
YOR175C	0.251931975
YOR177C	0.26605683550000003
YOR178C	0.070692166
YOR179C	0.715332514
YOR180C	-0.036127102
YOR182C	2.139168807
YOR184W	-0.062029375
YOR185C	0.1758714695
YOR186W	-0.816386872
YOR187W	1.708080846
YOR188W	-0.43570411
YOR189W	2.120383565
YOR190W	-0.04462231
YOR191W	-0.9113558355
YOR192C	0.11923539050000001
YOR193W	0.2758699885
YOR195W	-0.489938694
YOR197W	0.13698337
YOR198C	5.325796463
YOR199W	0.909278026
YOR201C	2.326668583
YOR202W	0.265506451
YOR205C	2.7872803985
YOR208W	-0.469850915
YOR209C	-4.0888345180000005
YOR212W	-0.147444496
YOR213C	-1.41648913
YOR214C	0.085469299
YOR215C	0.1275573395
YOR216C	1.7264928634999999
YOR219C	0.12441989399999999
YOR220W	0.4476879875
YOR221C	6.399931571
YOR223W	-0.228928879
YOR225W	-0.3557687855
YOR226C	0.1535580915
YOR227W	0.236628803
YOR229W	0.11364840100000001
YOR230W	-0.330776693
YOR231W	-0.143638557
YOR233W	-0.555784161
YOR234C	-0.4364020335
YOR235W	-0.728219636
YOR237W	-0.297530974
YOR238W	0.0277652785
YOR239W	-0.256311613
YOR242C	-2.8388045625
YOR243C	0.07861366750000001
YOR245C	0.1285219635
YOR246C	-2.8499327589999996
YOR247W	-0.434277692
YOR248W	-0.6935853395
YOR252W	-0.205977834
YOR253W	-0.0136917985
YOR255W	0.0007433300000000004
YOR263C	0.0220527025
YOR264W	0.07106742099999999
YOR265W	-0.5820342545
YOR266W	0.23985751749999998
YOR267C	1.061561624
YOR268C	-0.44899153399999997
YOR269W	0.004742173999999998
YOR270C	-0.8791779205
YOR271C	0.1284942535
YOR273C	-0.42888710249999995
YOR274W	-0.5801032174999999
YOR275C	-1.0107158219999999
YOR276W	0.054176614
YOR277C	-0.534261471
YOR279C	-3.7307280130000002
YOR280C	-0.293088834
YOR283W	-0.08248150950000001
YOR284W	-0.3836171755
YOR285W	-0.47665076799999995
YOR286W	0.023788842500000004
YOR288C	0.1459255945
YOR289W	-0.086076921
YOR290C	0.0
YOR291W	-0.550340681
YOR292C	0.3956037125
YOR293W	3.625913833
YOR295W	6.4619806314999995
YOR296W	0.2314061
YOR297C	0.617763795
YOR298W	-0.2075432895
YOR299W	1.0027227695
YOR300W	0.12108527399999999
YOR301W	-0.703815924
YOR304C-A	-0.03460268
YOR304W	-3.4366036585
YOR305W	3.8413562105
YOR306C	-1.3320352405
YOR307C	0.3594818995
YOR308C	-0.5713241474999999
YOR309C	1.7635903700000002
YOR311C	-0.5663392165000001
YOR312C	7.9819707585
YOR313C	-0.042373535000000004
YOR314W	-0.134506089
YOR315W	-0.0346934395
YOR316C	-0.349393422
YOR317W	-0.4639049235
YOR318C	-0.12847328149999998
YOR320C	-0.3807871115
YOR321W	-0.248042237
YOR322C	-5.3161849685
YOR323C	0.437843839
YOR324C	-0.6128509705
YOR325W	-0.8725754465
YOR327C	-0.282545142
YOR328W	0.13866681
YOR330C	1.99469582
YOR333C	-0.4654930095
YOR334W	0.131943606
YOR337W	1.073116666
YOR338W	-0.3745958345
YOR339C	-0.24300274100000002
YOR342C	0.081329131
YOR343C	-0.11147151100000001
YOR344C	-0.36397530050000004
YOR345C	-0.046944732499999996
YOR346W	0.195217563
YOR347C	0.209528624
YOR348C	0.2623632985
YOR349W	-0.12783358150000002
YOR350C	0.49573354000000003
YOR351C	-0.070212796
YOR352W	0.009033329
YOR354C	0.19260331949999998
YOR355W	-0.42655366299999997
YOR356W	0.212598779
YOR357C	-2.0759175505
YOR358W	1.266918292
YOR359W	-2.4626648705
YOR360C	2.806621532
YOR363C	0.046822179
YOR365C	-0.3843591265
YOR366W	0.279900525
YOR367W	-0.078874207
YOR368W	-0.434879691
YOR369C	-2.472406211
YOR371C	0.7356387504999999
YOR374W	-0.571080572
YOR375C	0.312238574
YOR376W	0.151332659
YOR377W	-0.6471125465
YOR378W	-0.0484141815
YOR379C	0.007850154500000001
YOR380W	0.0188048675
YOR381W	-0.17818736400000001
YOR382W	-0.7676847625000001
YOR383C	-0.21683102599999998
YOR384W	0.6413046545000001
YOR385W	-0.2940958925
YOR386W	-0.111665243
YPL001W	0.02348374
YPL002C	-3.897188778
YPL003W	-0.374214234
YPL004C	-0.106414852
YPL005W	2.408548405
YPL006W	0.5553538665
YPL008W	-0.828356052
YPL009C	0.056821101
YPL013C	1.041156007
YPL014W	0.29982718799999997
YPL015C	0.0801772915
YPL018W	-0.21597166950000002
YPL019C	-0.69537422
YPL021W	0.323706215
YPL022W	0.090609147
YPL023C	-0.367788457
YPL025C	-0.395615064
YPL026C	-0.24700154500000002
YPL027W	-0.3452530495
YPL030W	0.57108115
YPL032C	1.487872039
YPL033C	0.040611999499999996
YPL034W	-0.220156921
YPL035C	0.281345383
YPL036W	0.467950487
YPL037C	0.039932946500000004
YPL038W	0.0243787055
YPL039W	-0.17798593699999998
YPL042C	-9.213143092
YPL046C	0.120126028
YPL047W	-1.022181187
YPL048W	-0.1576437105
YPL049C	-0.5543378775
YPL051W	-0.572451573
YPL052W	0.2493935665
YPL053C	0.327071323
YPL054W	0.449767063
YPL055C	-1.0027833595
YPL056C	2.479774057
YPL057C	3.0114836394999998
YPL058C	0.17228753600000002
YPL060W	0.271393873
YPL061W	1.598097197
YPL062W	1.894596767
YPL064C	0.13090416700000002
YPL066W	0.7843748420000001
YPL067C	-0.4975662625
YPL068C	-0.699543639
YPL069C	5.685472609
YPL070W	-0.05781382
YPL071C	0.168339134
YPL072W	0.009748959
YPL074W	-0.193580421
YPL077C	-1.172411266
YPL081W	-0.198089957
YPL084W	-10.19876266
YPL086C	-2.392449472
YPL087W	-0.256053265
YPL088W	-0.320032654
YPL089C	0.008831458000000004
YPL090C	2.002963948
YPL091W	-0.5674357059999999
YPL092W	0.0941495995
YPL095C	-0.41140898449999996
YPL096W	-0.3582934095
YPL098C	-1.6548746315
YPL099C	1.228341512
YPL100W	-0.6825457335
YPL101W	-2.7400489555
YPL102C	-2.04423178
YPL103C	1.3743896215
YPL104W	2.913155692
YPL105C	2.606587322
YPL106C	1.8562248755000001
YPL107W	-1.0957311650000001
YPL108W	0.293008637
YPL109C	0.5715530235
YPL110C	0.049331175000000005
YPL111W	-0.1072214725
YPL112C	0.6267619885
YPL113C	-0.186800615
YPL114W	-0.046194161
YPL115C	-0.038678015999999996
YPL116W	0.08839762500000001
YPL118W	1.8199428835
YPL119C	-0.154238485
YPL120W	-3.649316223
YPL121C	0.1504003025
YPL123C	0.9008210345000001
YPL125W	-0.059570071
YPL127C	0.253803575
YPL130W	-0.271643557
YPL132W	1.3359702645
YPL133C	-0.024020208999999997
YPL134C	-0.26250012
YPL135W	-1.020794377
YPL136W	0.0671589235
YPL137C	0.6134059000000001
YPL138C	1.129578907
YPL139C	3.0871413785
YPL140C	0.021885444999999996
YPL141C	0.09991973900000001
YPL144W	1.705420631
YPL145C	-0.517766763
YPL147W	0.43023617599999997
YPL148C	2.4685497705
YPL149W	0.390522456
YPL150W	-0.5869073389999999
YPL152W	1.0521534005
YPL154C	-1.685021442
YPL155C	-0.917484099
YPL156C	0.017679670499999998
YPL157W	0.573510257
YPL158C	-0.3635895815
YPL159C	0.8267029100000001
YPL161C	2.3670166685
YPL162C	0.9587703925
YPL163C	-0.024409569000000006
YPL164C	0.375858494
YPL165C	0.061827390499999996
YPL166W	0.5600759715
YPL167C	-0.092124032
YPL168W	1.424346557
YPL170W	-5.547135734
YPL171C	0.20906582499999998
YPL172C	0.993157728
YPL173W	2.510515594
YPL174C	2.168361907
YPL176C	-1.1343619545
YPL177C	0.2462063235
YPL178W	2.0984616775
YPL179W	-1.1901818865
YPL180W	-2.208267125
YPL181W	3.3954130415
YPL182C	3.053764708
YPL183C	1.0012076445
YPL184C	-1.153683112
YPL185W	-0.0925301115
YPL186C	0.2479656335
YPL187W	0.117192295
YPL188W	4.950873816
YPL191C	0.053408735499999985
YPL193W	3.447082135
YPL195W	-4.436810475
YPL196W	0.5238950125
YPL197C	-0.2038999105
YPL198W	0.0602911795
YPL199C	-0.416307228
YPL200W	0.789840474
YPL202C	-0.6359802635
YPL203W	1.186515643
YPL205C	-0.9103186784999999
YPL206C	0.44684902049999997
YPL207W	0.57143844
YPL208W	0.127894164
YPL212C	-0.9072027
YPL214C	-0.2007428555
YPL216W	0.162244118
YPL219W	0.09036255599999998
YPL220W	0.101703285
YPL221W	0.4894069795
YPL222W	0.3118476255
YPL223C	-0.29267995
YPL224C	-0.8638006695
YPL225W	-0.05680387250000002
YPL226W	-3.163819829
YPL227C	0.726927773
YPL229W	-0.6206485669999999
YPL230W	-0.0426585075
YPL232W	-0.1083195655
YPL236C	-0.36846321049999997
YPL239W	-1.57636516
YPL241C	-0.100581249
YPL244C	0.3359722665
YPL246C	0.163949534
YPL247C	0.848947196
YPL248C	0.245623955
YPL249C	0.183946404
YPL250C	-0.0629227485
YPL253C	-0.154061388
YPL257W	-0.118403911
YPL258C	-0.3369268435
YPL259C	-0.031121645000000017
YPL260W	-2.0881761215
YPL262W	2.480714399
YPL263C	-0.23423346949999999
YPL264C	-0.368601866
YPL265W	-12.116251785
YPL267W	-0.3437932055
YPL269W	0.40353897299999997
YPL270W	2.704304798
YPL272C	0.075115045
YPL273W	-0.328066053
YPL274W	-0.1618818285
YPR001W	0.0286576925
YPR002W	0.258939151
YPR003C	0.015367392
YPR004C	0.2884570985
YPR005C	-0.359441841
YPR007C	-0.520640726
YPR008W	-0.1607165385
YPR009W	-0.0858352895
YPR011C	0.0272162435
YPR012W	0.093911187
YPR013C	-0.8393203444999999
YPR014C	0.2808316105
YPR015C	0.046963936500000004
YPR017C	0.370110889
YPR018W	0.231292988
YPR020W	0.7779014455
YPR021C	-0.07622861600000001
YPR022C	-0.399212711
YPR023C	-0.2222923055
YPR026W	0.2451707475
YPR028W	-0.343498141
YPR029C	-0.34383901949999995
YPR031W	0.9504222219999999
YPR032W	0.27116257850000003
YPR037C	-0.0640526055
YPR038W	0.18387574
YPR039W	-0.363202725
YPR040W	-0.835015761
YPR042C	0.226928623
YPR044C	-3.9340212475000005
YPR046W	1.266602828
YPR047W	2.826772933
YPR049C	4.40523619
YPR050C	0.743714853
YPR051W	0.9766587935
YPR052C	1.8409899945000001
YPR053C	0.775930538
YPR054W	0.749410948
YPR057W	-1.1073932095
YPR058W	0.8077351175
YPR059C	-1.086397228
YPR060C	0.160418218
YPR061C	0.0516105065
YPR062W	-0.0309010085
YPR063C	0.492938127
YPR064W	4.02893697
YPR065W	3.734180793
YPR066W	1.56736169
YPR067W	1.9992691965
YPR068C	0.521025033
YPR069C	0.416615367
YPR071W	0.352041311
YPR073C	0.2804156345
YPR074C	-3.1355310480000003
YPR075C	-0.011332031
YPR076W	0.009778479999999999
YPR077C	0.032961706
YPR078C	0.015400756500000001
YPR079W	0.263233188
YPR083W	-0.197688218
YPR084W	0.502083142
YPR087W	1.8470223694999999
YPR089W	-1.61927823
YPR091C	0.139420085
YPR092W	0.033360864
YPR093C	0.1507468505
YPR095C	0.6341478285
YPR096C	0.54774579
YPR097W	0.2502026115
YPR098C	0.1894265155
YPR100W	2.2612832055
YPR106W	0.5504003165
YPR109W	-0.35676766
YPR111W	0.012699091000000003
YPR114W	-0.203731484
YPR115W	0.098536301
YPR116W	2.250741025
YPR117W	-0.092735304
YPR118W	-0.07688571849999999
YPR119W	-0.230531673
YPR120C	0.056417742
YPR121W	1.328954112
YPR122W	-0.283193885
YPR123C	-4.875345148
YPR124W	-5.1821668755
YPR125W	-0.2537895445
YPR126C	-0.621175777
YPR127W	-0.066521765
YPR128C	-0.30339976150000003
YPR129W	-0.6572964880000001
YPR130C	-0.592331374
YPR131C	0.2932438985
YPR132W	0.854228378
YPR134W	1.437756939
YPR135W	0.43211645200000004
YPR138C	0.19034913450000002
YPR139C	2.860554211
YPR140W	0.1481159895
YPR141C	0.907505406
YPR145W	0.039562059499999996
YPR146C	0.4418976985
YPR147C	-0.1964306805
YPR148C	-0.391472643
YPR149W	-0.147974604
YPR150W	0.099768499
YPR151C	0.06304008850000001
YPR152C	-0.1619827125
YPR153W	-2.0474514485000004
YPR154W	0.040678292500000005
YPR155C	0.0821511315
YPR156C	-0.1620316545
YPR157W	0.33808916949999995
YPR158W	-0.394141422
YPR159W	1.1402301255
YPR160W	-1.4655850275
YPR164W	-0.8803305929999999
YPR167C	0.05386057849999999
YPR170C	-0.007467624999999978
YPR171W	0.2029185775
YPR172W	0.315555619
YPR173C	-8.090132748
YPR174C	-0.0184458505
YPR179C	-4.359232849
YPR184W	-0.4310363075
YPR185W	-0.0309202425
YPR188C	0.6597925069999999
YPR189W	-1.0902701135
YPR191W	0.214405181
YPR192W	0.159393183
YPR193C	-0.153142514
YPR194C	-2.045823645
YPR195C	0.1641711215
YPR196W	-0.2770678535
YPR197C	-2.4798311255
YPR198W	-2.759687709
YPR199C	-0.39563837700000004
YPR200C	-0.44854627950000003
YPR201W	0.006297653
