orf	hom | growth (pooled culture) | compound 1 [12 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [0.1 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [0.25 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [0.5 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [0.75 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [1 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 2 [2 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 3 [0.1 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 3 [0.25 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 3 [0.5 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | compound 4 [200 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.05 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.1 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.25 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.5 uM] | None | Hoepfner D~Parker CN, 2012	hom | growth (pooled culture) | voriconazole [0.53 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 1 [12 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 1 [22.02 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [0.1 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [0.25 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [0.5 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [0.75 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [1 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 2 [2 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 3 [0.1 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 3 [0.25 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 3 [0.5 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | compound 4 [200 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.05 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.1 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.25 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.5 uM] | None | Hoepfner D~Parker CN, 2012	het | growth (pooled culture) | voriconazole [0.53 uM] | None | Hoepfner D~Parker CN, 2012
YDR330W	0.10324973796162043	-0.7717014640564275	-0.9972563101995574	0.36138007635232683	0.160456988635677	0.19394278391805983	0.39178854291275833	-0.08192902541284809	0.015486977586369464	0.027981863598987612	-0.19322144236753144	-0.23277375465718858	0.6077181085012415	0.18773650731625768	-0.05321186626669418	0.06482505405486225	-0.09493534134419697	0.017619001318436314	0.024131998751186157	-0.6038844939254207	0.9480789780007569	0.13506362156677915	0.09805165923444165	-0.10781882063104199	0.01462636500647342	0.24948248650498397	0.11809342095209058	-0.047859956162596085	0.1720922659382145	1.3588865106550116	0.6591209318229523	0.014886115138021084	-0.11490072408909587
YDR331W																	0.07497232567947237	0.027272405856381274	-0.5520252678713702	0.16745425288961932	0.26588371426485985	-1.174465191803566	0.1760972099389352	0.17707033935845076	-0.06847678156410951	0.07376083823110773	0.3653839200628035	-0.07917704274636694	-0.8878847845447663	-2.473334603523864	0.605941437995801	0.5137040403837402	0.14642627238117384
YDR332W	0.12112979298548099	1.7865698715009197	-0.10015525331027621	-0.29076576957400213	-0.27655276538797685	1.0688897671874742	0.052429896001440754	0.30144238361772163	0.30226752973342574	-0.03354014019803891	3.463012976923339	-0.2544418631235063	-0.6689113903452335	-0.4622689943395866	1.8624510127165654	0.3909320056328001	-0.27704401290879377	0.34191164992141876	-0.09926528406822788	-1.6507047512015782	-0.27607846841116107	0.15117503885821879	-0.40126173116012964	-0.6791834393770774	0.07886761822392649	0.06842150325220277	-0.014658970388519623	-0.036502807928050544	-0.18865332089318576	0.17941403713664097	0.3797041736252496	-0.026248529632283923	0.0706370907929336
YDR333C	0.09877402925292025	0.09650209775822431	-0.08221935703338801	-0.6065191954515406	-0.20049234146657718	0.37638510668690084	0.18436068690183258	-0.5705732140843784	-0.0069338697051483465	0.03112653052235577	2.3266695719856214	-1.4511197281803443	-0.9082243116983153	-0.22939470628690375	-0.38341937898663214	0.10908435620184645	-1.5792260667929532	-0.029318232387314992	-0.002888153870758858	0.14722115634990376	0.0010643157463629833	0.05830400671567731	0.20154149482327002	-0.12204310747245986	0.007035399520936904	0.28614212339040435	0.13744240709954772	-0.07789488160672253	-0.16840136351196516	-0.12069903632207092	-0.3655427198833033	0.0293139002597726	0.18830324245740324
YDR334W	2.5944899293033927	0.4280363175974682	0.2855889640388876	0.9572923739491832	-0.2539055216812803	0.024215107370401813	0.03704643054094745	0.7188269317830084	0.7829374525844464	-0.08325206074697657	0.5033185007252867	-0.1907065186774028	-1.8587591631230025	-0.48124699239433827	-0.09557774266135764	0.37922331624311967	-1.0977853268258313	-0.7387109144141087	-2.6921247436835114	-0.05179228061088661	0.2822844983365671	-0.15052749472512975	-0.07290070240412182	-1.3358397995915048	-0.12425398157216408	0.019769775427704656	-1.1774800778589447	-0.1708134424914761	-0.36013222769691344	-0.014081026759295373	-2.5406280231209917	-1.168714101852692	-0.022263667055617744
YDR335W	-0.7790842338617833	0.022234420777234865	-0.3179748660169372	0.15526427478695934	0.7077672786794654	0.3130569242882942	-0.03851984033988945	0.22472274530964279	0.1322573525763743	0.00393876252600842	-0.442764584639466	-0.15286241377395135	-0.016463618088619996	-1.229936501435615	-0.7101480305316762	0.11244016526698408	-0.23249567067014174	-4.352242298360203	-0.2678703150533431	-1.0986636305689288	-0.7450343318228505	-5.697003304184005	-3.79207069415948	-5.484178178539473	-1.9546744396165003	-3.70775423708725	-5.933215065460637	0.15378649215844603	-0.13180751236797944	0.6540569946402572	-4.524180396968491	-4.833206482558486	0.4614110938427144
YDR336W	-0.24661851098531634	-0.05755382379515791	-0.08932731670456863	0.023152552656015853	-0.5275992305810944	-0.062104069333324866	0.388646782589545	-0.23367905751075732	-0.02411134585696333	0.17360383605304358	-0.019903210527228533	-1.429405589758062	-0.10497478366973902	-0.21490160250500484	0.05758055111258126	0.5420421360792237	-0.4030981883207827	-0.11500097610732989	0.08771493658243158	0.04103444113646487	0.10484916800430036	0.18640693535218628	0.08427225408166829	-0.07240761435406147	-0.8600920517425495	0.3777036471592519	0.11496511334020931	0.06458762595612932	-1.7090481838384248	-0.002155585120428381	0.17157288210630892	0.04465337470629682	-2.5277699926182304
YDR337W	-0.38745537661734625	-0.918759954401386	0.8838195446843701	-0.06760032673184084	-0.09966732182923749	1.541744395915426	1.0914858586744474	0.02194884051222508	1.475720668346839	0.41224469837398015	0.27214218437296794	-2.4212028588898415	-1.141055443773783	2.3299987270065956	2.8502594435895188	1.6684917741046943	-0.05829972993321636	-1.6316748961339171	-0.7975944356962678	0.20012537723679763	-0.7186141841255258	-1.2080696653433316	0.06822236744001335	0.030588778882622444	-1.220175694719981	0.0755193828510024	0.09392327238184862	0.026930354393453704	-2.4109717474356462	-2.0458427363691705	0.6599571231389328	0.00448200210185019	-0.10418464726729935
YDR338C	0.07570801259778136	-0.03395085014056775	-0.07436921937084431	-0.05402215508290269	-0.03859576809909819	-0.010797139625957327	0.057532049304454616	-0.09715259361032506	-0.011249583788584937	0.31637315186204334	0.10959356929356616	-0.024925971381109534	-0.00231610750714317	-0.12118187358911786	0.00891701731781035	0.12572537492530309	-1.2100767445084724	0.06254565892443721	0.36549240236161346	0.15931028313574486	0.8241054764643646	0.7642042872110303	0.1501920879003022	0.4388244842349473	0.05977452995135566	0.12674080130947749	0.5958366721598818	0.07431915923451997	-1.273656897372962	-0.008257372463049329	0.6553641307939619	-0.0007784547993586688	1.1327193646171723
YDR339C																	-0.2389663596237806	0.0684222614884282	0.1483245168294949	0.24546421074209254	1.1293268921706676	0.7869959055145188	0.6754050720740385	0.241239010637962	0.17658853157039914	1.888010554932587	0.38733644010697466	-0.17103160275966148	0.5812813549141588	0.10576563012410009	0.20858367565997574	0.2694213356037815	0.04207863921950465
YDR340W	0.08134405993382472	0.0009423257835992981	-0.1231790294288114	0.004467234292971404	-0.08064988127296094	-0.42967930135590077	0.07376459765843063	-0.09250541752549045	0.04183727911172517	0.03234619613064854	0.14243619492085444	-0.33028512332591875	-0.07548802734460316	0.04555508328092179	-0.011054116180333265	0.11709890703935308	0.821870379416414	-0.036066324224777645	-2.1730523756866917	0.025250120318595498	0.041772114943305225	-0.8662949312458269	0.11292065079769664	0.013661479505226306	-0.16333716849175725	0.24596575841964446	0.07404453003369059	0.08576010321338999	-1.3410946861217	0.022085350343318662	0.929756540585904	2.3964611048534996	-0.6448781739131818
YDR341C																	0.00665653345288863	-0.024366689742797987	-0.7560144361286731	-0.079326340459723	0.7617145636926265	0.196814356593548	0.8814065988999845	0.01747223235456649	-0.6380598232378886	0.005499754447725216	0.10373477742225512	-3.040670767806958	-0.6942925473501974	1.3961289672071966	0.3192898903340854	0.1074126821660285	0.18229779179249211
YDR344C	-0.5007877503685305	0.08526259171352729	-0.15061755979917466	0.02997716970238841	-0.0810352061251292	-0.0030726898111447746	-0.09011431944738275	-0.09235424468987202	0.00801264822244258	0.2145249357121203	1.1517147093322033	-0.13771640771409194	-0.05094635431176298	-0.35520667039829684	-0.040682033320541475	-0.09381561457601155	-0.3129012659642569	-0.07379386280959545	-0.31228815337398635	-0.11858571013942121	1.0147256946933905	-1.7371674184572863	0.8514680189292058	0.40711574084126473	0.02190032778841187	1.5481911715231047	0.6421501034026712	0.2798238230562737	-0.9638021767449838	0.18373298913684033	0.9704555610990335	0.28571213713803595	-0.12165926551209155
YDR345C	-0.061222216896717876	-0.11036895770683777	-0.2674339135918978	-0.06630303111303626	-0.7064053775180332	-1.2597280159287165	-0.22623864450259634	0.33591921262851276	-0.7096035626740265	-0.795008350131267	0.07719163283321978	-1.362311564301171	-0.08717493753826724	-0.6255033169069265	-1.2441425429436264	0.07422490986850286	-0.19396559967870267	-0.33770799930752754	0.6511631781909601	-0.1492787779701469	0.6641713336556072	0.17917277227976336	0.10231064964303901	-0.6711762724224943	0.47180512562427845	0.23400389965174787	-0.5506637733186631	1.3281431916127806	-0.44481220763225654	0.2282504613108442	0.031409421931454545	-0.6913257930052361	-0.021947906475551428
YDR346C	-0.6960026250560275	-0.02502702001784488	-0.8278670042523034	-0.0736910568071699	-0.09264122753114805	-0.757750020071762	-0.41821122455798015	-0.8502033543530774	-0.7273357484839211	-0.3912090703333205	0.23993313762921195	-0.834088047726652	0.5907852633513159	-0.5357447172709858	-0.48060033709115496	-0.6458097101939438	-0.044529897819519874	0.028743710440868077	0.07643349116826627	0.18220607293512006	-0.0006388156037483937	0.10914693383292104	0.7619710188799299	1.8361314121410928	0.0902129129553283	1.168295936001689	1.507066439561767	0.11384391822521141	0.5052040301526028	-0.03984835462057533	0.27968999231780406	-0.27269398510531245	0.09398426801096268
YDR347W	0.6997043919698799	-0.3930433420171455	0.28612802166387075	0.831887211613451	1.1807609939766486	1.9531147002672544	3.334765342476405	-0.034862483108274694	2.8472627745081733	3.391677800442904	0.009278346608441741	-0.23881157089628072	-3.7127235001399184	2.345663380118366	2.7299090306983285	0.0734385704187664	-0.7791288939321833	0.15425857878976057	-0.3282775606032815	-0.5302515503031456	0.1202037488180375	0.11309548581551933	0.2032986439526359	0.013383114077370856	0.04466166673499465	0.5439992887581656	0.07274669616804305	0.7604884010586838	-0.729663742270615	0.17287360343655717	0.017176010158933032	-0.020674591089033727	-0.21566577475996324
YDR348C	0.153537998336105	0.05496061870724022	0.6899641943913167	0.36123751658719294	1.2467790584433536	1.4626745851127756	1.5725484049687082	1.0042602613776064	1.834850320384327	1.5883308346342768	-0.0001225033648031078	-0.1204174868674651	-0.05643710830812709	1.165287156850177	1.2494218470215082	0.1520845471740331	0.32393060887656094	2.483381571329202	0.013163852160454991	0.7258597349927524	2.8169115188871743	2.166230987155166	3.2180804756494847	1.8285749535398998	0.5310325949071749	3.77423659324432	2.725877164422621	-0.02480109004444471	-1.6418374331548247	-1.0328483972619396	3.6282027466203095	3.977576772384069	-0.10168439298846331
YDR349C	0.10405281795553425	-0.07085967777830875	-0.10368990655198553	-0.13284245318221857	0.6803812075738075	0.041312486477503824	0.9286704639768659	-0.08745239020547434	0.07403329677394815	0.6761969806337315	1.941277375071564	-1.685478447804615	-0.0908395316744365	0.6383013736534606	-0.1430132841701888	0.11612154831890993	-0.17914127803722382	0.4546611539386114	-1.7434873351438493	0.08201909487837457	0.24639823387647763	-0.3851928019188017	0.10898852449093153	0.221929236751802	0.10002252568717315	0.20337561720896602	0.2646273159491826	-0.04797899558409723	-1.8321202145204023	-0.1400158594775142	0.10450907929483333	0.8632880312520997	0.1187014781681784
YDR350C	0.2805584307770344	-0.3709978725517087	-0.10529534448744925	0.11807512022396012	-1.4539588373266146	2.485717831753661	2.261821729691797	-0.006530119297541365	1.3818012887051287	2.5743381247876753	0.09502557820851228	-0.06404823737915075	-0.47748350576585885	0.4725100923577663	0.9425068739890752	0.12172883377371557	-0.24865118004642917	0.020372958330706462	-0.04486843119061575	0.17048216955116538	-0.3109716122344497	0.6436090148965955	0.030559767654340198	-0.11829390950218456	0.13441984184060676	0.050848165461084886	0.08223999727760921	-0.031483855201235034	-0.529307002141619	-0.06284948925707197	-0.15539432087440405	0.1009797329447012	0.2925225422545221
YDR351W	-0.1097061145587882	0.01915179560233877	-0.2118286323521527	0.032256353256751365	0.06060152076728948	-0.004913530193654426	0.03562925055332765	-0.0917520907597798	0.01140378181918105	0.056116290401336054	0.06719723760469697	-0.11820901944062776	0.3760448506161298	0.31250928719300997	-0.31170536376015745	1.2245352917203207	-0.9189180500094485	0.025635842977830465	1.8042272896095897	0.2007755559353782	-0.42952661198648734	0.10849993023412449	-0.3728439946233145	-0.09266812569953697	-0.054412881742250965	-0.08627697781268491	-0.5010182884424688	0.3468678178855254	-0.4241407000587711	-0.020368643417016573	0.5626245795510912	0.5235136564803611	0.5589584634636547
YDR352W	0.09166545713549033	0.29108511517732577	-0.1029682350196523	-0.03871602825780505	-0.5727409712482868	-0.12787280718372476	-0.07718203534847423	-0.09397925163678728	0.015150281606071006	0.3054056432574204	-0.15307622540964816	-0.15862427113286634	-0.062127750943773666	-0.06612818792400803	0.008907950570853017	0.10837128080334289	0.218182791343603	0.045151889800377536	0.0326150339331776	-0.08448360431741148	0.2811534383170127	0.6710947406174351	-0.31067981621312346	0.04565508941605738	0.12730904503389778	0.0863832407463019	0.011575925225690165	-0.0228637412475371	0.24047873162245414	0.5922214950899046	0.571233192580581	-0.02776306752050582	1.0877496935627318
YDR353W																	-0.20736882189783626	-0.05058720292106224	0.04258387143994009	-0.09704359404756208	0.08262409122213911	0.1410981107011213	0.07734275807880432	-0.4289021499499778	-0.4733107893593555	0.13375061412845726	0.04165714866724632	1.4608982252253444	0.3287656907032711	-0.018470795207545486	-0.04673027833425831	-0.8795800538150355	0.11982612277887589
YDR354W	-12.076898815362206	-4.006872407028357	-9.705142946117165	-12.094256577298188	-9.710920336505831	-9.993409334777706	-7.453501566964957	-10.784452937284637	-10.325793249963558	-7.655029639651289	-0.33766982000964574	-0.043721505192237116	-0.04007641946286544	-2.811035284703126	-3.9825749450811005	-0.4753895082913813	-1.0111943742110119	-0.016932930555545126	-0.14322245536235367	-2.4853670838375646	0.27145824167668575	0.13158347980477567	0.6679762934029981	0.06739054406507675	-0.8656645803223159	0.0865961491920115	0.07989958456219248	0.3114683884201919	-0.5114367320537884	0.01934011822586448	-0.4329424355273753	0.3901881698308651	-0.1752638400997587
YDR355C																	-0.09488173162228708	-0.044761372854135555	-0.4545718013723704	-2.432341094740839	0.007148981037943912	0.1110571781178291	0.08785088421787517	-0.06031556636851563	-1.5160533024867056	0.6292212062886863	-0.09497214717091576	-0.1158200583015165	-0.543384507766656	0.3033472472996658	-0.4199327063467084	-0.034819818335695196	-0.9483316663069311
YDR356W																	-0.09477523455279385	0.05397921712341115	-0.7072804847900008	0.20626735078897027	-0.18516092258336897	-0.3757585871377406	0.58438915268005	0.06765028246488963	-0.7335029734327954	0.5063287667708665	0.48312284395176963	0.4499407587392565	0.19576274987899367	-0.28442010938923196	-0.1863632038075725	-0.021001259702929112	-0.23840783904385673
YDR357C	0.08577991768106669	0.0563583715852082	0.5278762394354115	0.0159481608309546	-0.173877123050915	0.00222943058935625	0.06707586640565452	-0.06075822223448361	0.0005121463088895688	0.037180674949813045	-0.0011859418795417544	-0.04882487326691305	-0.8280168146480371	-1.536283527425556	-1.193929667967532	0.04464216052596399	-0.17637107922703335	0.14524922228576384	-0.07486085956315022	-1.988282568726266	0.04380562924675283	0.259818230924415	0.2532100030980618	0.2968490517222635	0.019716325814663326	1.3021207458915791	0.198888529577511	-0.0687939526065137	-1.3807884317993542	-0.1314625100016382	-0.5117878639519176	-0.5923093317805314	0.7696883153716187
YDR358W	0.09988367176342684	-0.008715644797654222	-0.13896924382698442	-0.03828713712172843	0.514867837693777	0.5155830431365546	0.24958216261027463	-0.0644552987551402	0.005363707651266345	0.07400263667676849	0.06418407814265173	0.23486038258795378	1.086134629093353	-0.03742168998751461	-0.01465500735816714	0.1467720476268985	-1.2189579452181756	-0.6742604989102063	0.21827694789864852	-1.512656001509369	0.13455784046134875	0.10953338107351679	0.7848114569933485	-0.06433172268167477	0.1406118687518913	0.20307565547955753	0.32080175374975434	1.4811354573994118	-1.649565487453437	0.046240301807735015	-0.49518869176413854	-0.06496509573301695	0.63092480390192
YDR359C	0.1420616484196175	0.023681373714188853	-0.6702058110887814	1.1240027939764041	0.17946206972814527	0.5656343105482052	1.6520222870021468	-0.33122752635426156	0.06447332970416915	0.037385236944623014	-0.3384276500716558	-0.132179053973358	0.21403840761898357	1.259347375805418	0.02840754500354961	-1.3700342871467577	0.8197087433441426	-0.16057305497006677	-0.006049386538984772	-0.5161000368267898	-0.029011206384166204	-0.08202938807505183	0.16029793447855245	0.0007491638404851888	-0.9475551980227583	0.4838957829263977	0.05542855282638542	-0.08824528168198706	1.1299833416142444	0.29974385676914667	0.12374559736751689	-0.0055089052594790135	-0.027766919346769503
YDR360W	0.4611725326396093	0.12239890111434296	0.7674507472842005	1.14184097413079	1.073146256456162	1.2986349160541042	1.9006767769137525	0.4973617141084018	1.8626327613032208	1.6289043963281418	2.338837613502846	-0.9989550577059529	-0.1179877323745696	0.2647051393119574	0.4575172015402892	0.9045161994258326	0.24345831985972433	0.6952127079667939	-0.5089637631626218	-0.02435940932585312	0.3687679640877953	1.9665694305683759	2.857651585662457	2.3320597012109374	-1.8084154186893806	2.824129591851113	1.358168037536357	0.0036222864174639915	-1.0165355998947692	0.08470114070771635	0.6550012477821773	1.4681433735777911	-1.76398512314885
YDR361C																	-0.04996154287055892	0.04983234100006663	-0.8865930028743909	-0.5142443456059248	0.06945830267781766	0.19129281042693294	0.32074188777453533	0.6128400771391102	-0.8568167531180777	1.068733985223268	0.6973137354203399	-0.1637240590614497	-0.35641473066548557	-0.9188284347686085	0.18962087422614107	-0.02518656060681771	0.49355514357045166
YDR362C																	-0.1476105573742958	-0.03550066396445373	-0.8759731406601639	-1.1099197825776743	0.09055296320909129	-1.3121260890336375	-0.3553560343968331	-0.0198626044447171	0.004214182480216293	0.1659427944517189	-0.10889545737400888	1.0496310283187438	-0.781039559800433	-0.09241444066421539	-0.5134471912100377	0.17754788910076685	-0.12087630912130072
YDR363W	0.12697317653582388	-0.13185835565716833	0.6992076762558036	0.09681868218146399	0.8656210346592695	0.040977186078266586	0.5338248595014069	-0.09377318604702886	0.662295447088524	0.5224910398661281	0.14032566900465046	-0.10614519680743177	-0.07330525992123624	0.19559428895354802	0.5178163192427296	0.11504552963796684	-0.02672378150247637	0.5401235431066196	-0.18464898839381863	0.5248905822794621	0.18370357320305647	0.19618579251593776	0.07235745429021787	0.49685847280690737	0.19034901659002093	-0.019995448622872343	0.4573144733554486	-1.2295192354337259	-1.6531090982211487	-0.38265796152358805	0.20748670899703453	-0.6732484183667466	2.711842026127798
YDR363W-A	1.7984244670249423	-1.3075224236489345	-0.12116160949009716	0.41766515251212943	-1.2067379099739546	0.5471705411844734	-0.7157030620362221	-0.08298174017419503	-1.0943290319789525	-0.6857495874260615	-0.04297054999989849	-0.8317725618399607	-0.04157780041627736	-1.2185092225611371	-0.6075206686616608	0.0764099285267599	-0.061474167179081045	0.4892016951265806	0.12407199218684413	0.23299838781519183	-0.557873359607324	0.20795224308590074	0.0933358595592597	0.9665505956614213	0.07663122263874388	0.19802270713646444	0.8207246553877029	0.041776831773011266	-0.4493283546760583	-1.4893237395448071	0.24616821136896402	0.2377187466906251	0.0935000648014172
YDR364C		-0.097532930498648	1.2733970014407179	0.49117294701119124		-0.39693336209955477	0.04061373499602928	0.2426680323658463	0.12724647219602686	0.04735400883191822	5.105175294622526	-0.41369621551923036		0.053967208568159626	0.08214914092584713		0.4576164294366135	0.035734434728424296	0.09633883751863387	0.16697285852922572	0.0028850773750541993	0.017821109298227195	-0.4293485876811018	-0.04150210954484348	-0.21853347192207492	-0.024794882678437772	0.008908917547965047	0.016773824983613468	0.172291307402979	-0.545677725117452	-0.0986649876352092	-0.028696607976801635	0.6166453314373624
YDR365C																	0.029726995100048	0.025802971991747886	0.10002193984573839	-0.14622070556880304	-0.38216534569198074	0.028213316303020566	0.5002982642282308	0.025996063288512474	0.09504157744625405	0.6099608004824465	0.2882728406401498	0.6385822416359206	-0.07638863877006215	-0.05779551812504447	-0.1932322308112701	-0.12834775751981062	0.26377643526135286
YDR367W																	-0.10552819482620036	0.12443701832433744	-0.5014640672804804	-1.6859784097003718	0.5529370932814528	0.9003951806971164	0.37407896594340156	1.1810400585072578	-1.1980215010078166	1.2864070419013198	1.0120667225776936	-0.0865012844467979	-1.9968032799269773	0.055705845843972104	0.3059780088794985	0.17744770772137164	-0.3462139232547084
YDR368W	0.28993111531859567	-0.17855918514091815	-0.22503935264920563	-0.544445006634401	-0.10231968904686095	-0.2495004027969306	-0.09588194444141858	-0.5256745529298457	-0.20191729956449986	-0.022536768925141976	0.0651622600819742	-0.05104842816930033	-0.1674524816994531	-0.38598814882381854	-0.2969934117757904	0.25088039041676197	-0.04671982084661461	-0.48322719680167375	-1.6288070253091524	-0.5779200483228201	0.1261238798876511	-1.215959378678308	0.026647522162608878	-0.018230308983139733	-0.6133841801305712	0.09363663003808546	0.06466715959502703	-0.13804744825888218	-1.6628745656499604	-0.20686985937155075	0.22611023545619952	0.4179986661201852	-0.08327587655119727
YDR369C	0.06331403872008795	3.3793388753881324	2.7248732432677176	0.6440088984326072	-0.005708953945029626	0.18730539833824064	1.923757772721573	1.640621747856893	2.2902510204307007	1.5371259778124695	0.08620974865368784	0.4243978110946994	-0.29205755345912915	3.371710199143042	1.6570003059274105	0.22121396521422512	-0.07550685546041752	0.021283117743749008	0.048307257698952784	-0.8246857073343561	-0.0449613838080851	0.040108499690431856	0.061021073347148166	-0.010339822612977103	-0.7010009897768392	0.10374709921166819	0.10856032321210284	0.6404937154109615	-0.631553274403551	0.004446582074792692	0.06106137036406079	0.8549387552941219	0.02752513215019042
YDR370C	-0.04987810692497142	-1.0613678218352254	-0.227655061169997	0.0225035693561243	-0.08005711129999016	0.6417224488618393	0.27186164797605095	-0.10841081402621847	0.010429305350346462	0.25629522257449877	0.01092608400206376	0.1641074102387309	-0.06868281570366547	-0.27035820299076413	-0.04433122232545555	0.7080736210377168	-0.2314623751595165	-0.17402390531749132	0.057014985138286164	-1.549698734988989	-0.011157543314219143	-0.025227947989709943	0.18491182819354376	0.020684297669213137	0.16548540938614617	-0.09552999955621666	0.62542946056315	0.08920885812674491	-1.5229941640709488	-0.3600143498638834	-0.8278192393354332	0.027142758847674416	0.4837707773202964
YDR371W	-0.1321841710446129	-0.02107269493332344	0.3457395161014448	0.030762559815377642	0.3882046664623155	1.0151814749656551	1.05181783789287	-0.070231717724259	0.05190889192451436	1.1461996071868672	-0.06224541742179777	-1.2933979448519428	0.1312523379706549	0.5808361159920011	0.721183112073595	1.0756076995053296	-0.9154763257788192	-0.03884236529270974	0.052115019328675634	0.23901105146072202	-0.3705579088722077	0.08955681593171232	0.0919769794679026	0.4782783053816779	0.13432999802939458	0.1405958586617393	0.055363922996104674	-0.00030205523375021024	-0.602794430354273	-0.043511735288219104	0.3050852631101271	0.17721042037785806	-0.1490179653645044
YDR372C	0.18156451983897276	-0.015178939595840697	-0.11496413878087457	0.09769342751866476	-0.06546276081096283	0.21580765437907148	0.7335970214048899	-0.10556295024903431	0.1655839302216791	0.8654875813648085	-0.3103051220668283	0.048607802901047416	1.0173950525135582	0.6814863581359504	1.1047549609079341	0.729130303992814	-0.017864661414417955	0.12646955066111035	-0.5250025449235426	0.18331316864116592	0.3060462492392924	-0.04105656802609037	0.06573258924005274	-1.3019244828429477	0.18457871061806116	-0.1097043150522748	-1.0596415726952986	-0.0030122394385986447	-1.135334645631615	-0.49478867219510364	0.48328358851490694	1.0832199400599196	-0.09060036008809053
YDR373W																	-0.4485736865761957	0.013287054887220989	0.17105045770679608	0.14869613526159628	0.05243556102534486	0.10450508520368873	0.0780592600210503	-1.3159166200239796	0.1463051095771601	0.10788328692039774	-0.5494968197159221	0.17063233004476014	0.8934637126447491	0.14473920689120245	0.7860355278168419	0.4600692578991285	0.1634197010683548
YDR374C	0.08383442834881832	-0.6684320571422462	-0.07103660838440069	-0.1029282495634155	-0.08164258447446526	0.12640357771469252	0.02979412986129798	-0.10078114925478536	0.31628976720963503	0.07881978125598095	-0.15736328325210802	0.11415031441118062	-0.004680665119728985	-0.0706611822623451	-0.17127723250443014	0.04880598575861566	-0.7099113516694613	0.23345919204481352	-0.21330101458646167	-0.6671108618699694	0.15154509069020833	0.0992927289823922	0.09737402830807791	0.04948204935475986	0.1489618576420507	0.07898548023487917	0.0846771651347292	-0.018651800887128336	-0.6758282006705881	-1.3528738805544405	-0.14858833639524863	-0.38344537743402507	0.11037092798528474
YDR375C	0.20228646876005066	-0.03280020283750593	-0.14527560616237273	-0.6481930119574388	-0.08242773974510482	-0.03001389202663976	0.013922846645559803	-1.9038053084088278	-0.00876976050591013	0.019166701665147702	0.032100261794854465	0.046453578180771136	-0.7864708996628883	-0.13853443079230365	0.07659738402905202	0.0911560232731045	-0.12952889994669342	0.043784412431810436	0.06189411840034953	-1.2844140896754266	-1.0134716947324407	-0.22679333089104547	-0.6483598275049176	0.16302790480392246	0.016821877268101918	-0.6492256770920639	-0.17434019987732538	-0.10668902659830656	-1.364074266038764	-0.2740704257567969	0.1259762304188209	-0.006932669095140225	0.6405875889788201
YDR376W																	-0.8014051394733092	0.5293822078650766	0.15567855062868238	-0.5065365026157398	0.0811523167107974	-0.0730179534518522	0.1092982672227417	0.026684914280969557	0.4365541787177863	0.09295909831823472	0.06746223030635992	-0.07702954517338131	-0.7744183559292849	-0.16865485976910882	0.3264021498519414	-0.024421287748995664	-0.25627600945748275
