orf	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008
YDR047W			-6.59883840048994	1.0601240450391554		
YDR050C			0.7330595509667661	1.321230744864462		
YDR052C			0.4953572942628302	0.1512721224202449		
YDR053W			0.5577598322958653	1.2048856045156215		
YDR054C						
YDR060W			0.40637506438724696	0.6928162671398177		
YDR062W			0.006913011379227417	0.15931738887536717		
YDR064W			1.9720649933844185	1.0712297175269991		
YDR081C						
YDR082W			-0.8712171252070312	-0.8902876505739606		
YDR086C			-0.9013327141809538	-0.4201342942165617		
YDR087C			0.1219002409794673	1.2525165998523742		
YDR088C			-0.5125968607472472	-0.37249184064628993		
YDR091C			0.13842076984183863	-0.4440123714680043		
YDR103W			0.6463696078908524	0.8815016427082848	0.0	0.0
YDR113C						
YDR118W			0.5539588638063523	-0.28313524724806693		
YDR141C			0.15180290219453468	-0.35755735535787514		
YDR145W			1.4654981493620913	-1.3255242437880315		
YDR160W			0.38442686570925577	1.1032687012518505		
YDR164C						
YDR166C			0.04525403547203126	0.7692920432572986		
YDR167W			0.8297041811786151	0.6704533209206451		
YDR168W			0.4481929733747594	0.5097207467235655		
YDR170C			1.258137856441583	0.4942838619654625		
YDR172W			-1.0265740938328654	-2.2976584036088643		
YDR177W						
YDR180W			-0.2995268920758848	-0.6527831489930574		
YDR182W			-0.866109180787426	0.22507883524981398		
YDR187C			0.12595926707767915	0.05517544350499478		
YDR188W						
YDR189W			0.22659622021203327	-0.7234725171833404		
YDR190C			-0.6178176135499674	-0.6918751161502678		
YDR196C			-1.0664073535823435	-2.0084790316615084		
YDR201W			-0.6759543408030312	-0.042893990661230896		
YDR208W			-1.5387616115441898	0.09432073551819835		
YDR211W			0.4073453803442288	0.6678285040421691		
YDR212W			0.03123185736787064	0.8815871387583895		
YDR224C			-0.4086214112502347	-0.5064513708231713		
YDR227W					0.0	0.0
YDR228C			-1.5469749539916233	-0.19805962617313427		
YDR232W			-1.3020016157994767	-1.404868103895627		
YDR235W			-0.055668014484379205	0.7683180934081663		
YDR236C			-0.8496292881381882	0.056064602426085		
YDR238C			-0.2633789948768774	0.37623937744546637		
YDR240C			-0.11167014337345449	-0.16935322559721472		
YDR243C			0.6532285711361178	0.4215928285196325		
YDR246W			0.35021476335563284	0.21145587699805884		
YDR267C						
YDR280W			1.889525255149434	1.817116649498258		
YDR288W			0.30630820815563403	0.05733928683496753		
YDR292C			-0.07575200693195769	0.26336872606068007		
YDR299W						
YDR301W			1.309323716146377	2.18868072044869		
YDR302W			0.2966335872904329	0.17806129610762808		
YDR303C			-0.269839383671219	1.0804403744712825		
YDR308C			1.071238363610971	2.492623585584252		
YDR311W			1.1671090628501526	1.6118379889888266		
YDR320C-A			0.1888274213321454	-0.3483246633491319		
YDR324C			3.8268679624792514	3.5902254024403684		
YDR325W			-1.5004762137400465	-1.1419280867072479		
YDR327W			0.11571464605110843	-0.84246274666996		
YDR328C			-0.0985312139918506	0.3362871613717373		
YDR331W			1.5275577392328634	1.2237211776160362		
YDR339C			2.338811533057211	2.7601204541029607		
YDR341C			0.09983987068112508	0.2773028194226105		
YDR353W			0.4113891696764163	0.4897525713099065		
YDR355C			-0.5495859241721726	-0.9687324800515877		
YDR356W			-0.33400793544250973	0.048620011828142504		
YDR361C			-1.002272661291107	-2.9559868034418364		
YDR362C						
YDR364C			-0.13487162652030907	-0.660501591372109	0.0	0.0
YDR365C			-0.5816847112635555	0.5239712636111415		
YDR367W			0.8114297360865048	-0.5483598599196597		
YDR373W						
YDR376W			-0.46372795689187635	-1.1312895575859563		
YDR381W			-1.638197230326221	-0.6628170359455665		
YDR390C			-0.16836590789678296	-0.6559429772366225		
YDR394W			-2.959432838589791	1.5448249509530514		
YDR396W			-0.10667006558316477	0.691819400823647		
YDR397C			-0.8409467500385752	0.7395517574569155		
YDR398W			1.8206889321992428	0.25983870873418685		
YDR404C			-0.13355207421191106	-1.0054957815966645		
YDR407C			-0.9910700104617457	1.6409595301791726		
YDR410C					0.0	0.0
YDR412W			0.2341280196966614	-0.15137790141331892		
YDR413C			-0.6996704880467097	-0.04815860826201593		
YDR416W			0.5896240215611585	1.024250960098263		
YDR427W			-0.6320789846953682	0.6811971776500556		
YDR429C			1.3801529113511872	0.7681083195945071		
YDR434W			-0.2646840359795379	0.4763402682743891		
YDR437W			-0.004819298459553363	-0.9367287524298726		
YDR449C			2.009702223998953	0.2940679778663627		
YDR454C			-0.547568866574658	-0.14837584423128747		
YDR460W			-0.9432604246252134	-1.0686218342616942		
YDR464W			0.6546264839554983	-0.20499626446514468		
YDR468C			0.1593201904734253	0.8837421680625782		
YDR472W			-0.18382179312781005	-1.226181359176533		
YDR473C			0.40298911638182683	0.5383108021591362		
YDR478W			-0.23912351448662128	0.169711769482442		
YDR487C			0.6260684310640691	1.3313580604902815		
YDR489W			0.5262197266253769	0.00747790227357304		
YDR498C			0.6700712439287934	0.3250316504455654		
YDR499W			0.4393512957188916	0.5238020343160887		
YDR510W			0.9766494875452698	0.32994899543046075		
YDR526C			1.956218756719052	1.081965200931915		
YDR527W			-0.957428198493607	-1.6752824149488406		
YDR531W						
YEL002C			-0.8474816296890361	-0.9987794939492541		
YEL019C			-0.9534763134644237	-1.243377523481123		
YEL026W			-1.3905780156212675	-0.14346202485670576		
YEL032W			-0.014947636357480814	0.9442002151227905		
YEL034W			-1.8830835012839429	-2.512597236377563		
YEL035C						
YEL055C			-0.5252312838760436	-0.5536094936766119		
YEL058W			-0.10318737620616121	-0.15588451279667967		
YER003C						
YER006W			0.5886416129327287	0.15409613628143948		
YER008C			-0.04950462170079871	-0.6365997162510495		
YER009W			-0.7689082876889722	-0.1808616990633875		
YER012W			0.19453564596242584	-1.7093045544750924		
YER013W			-0.6785615207672047	-0.5344433946092972		
YER018C			0.5763975412382715	0.4090125695181249		
YER021W			-1.9218332576716863	-1.6736782622561521		
YER022W			-1.4247760904760107	-0.36983264906725616		
YER023W			-0.15965773333370029	-0.13978569470219807		
YER025W			-0.8330671653231045	2.3014209242518735		
YER035W			0.7582751894699878	0.8808370651641708	0.0	0.0
YER036C			-1.0252100404935391	-0.24903642569749435		
YER038C			-1.2669764022176948	-6.898967679992955		
YER043C			-0.22242692116503665	0.18078659288004184		
YER048W-A			-1.2268335700791495	0.9917624610584277		
YER074W-A			0.19604336023855362	0.5329183811844831		
YER082C						
YER093C			-0.2683452131871129	0.07905976990071831		
YER094C			-0.11255339209601123	0.43876078794171364		
YER104W			-0.11382070406375418	-0.5269629309264139		
YER112W			-1.2745560886812568	1.5752597819852139		
YER125W			0.1421477747157076	0.5249020247339323		
YER126C			0.6627188996884525	0.7761246760450577		
YER127W			0.684771095340896	0.614306213871389		
YER133W			1.11836592277784	0.1683729189658519		
YER136W			-1.347982789713082	0.031487396649455206		
YER146W			0.28964644172781945	0.4171866970302094		
YER147C			-0.06744482535408833	-0.3610944239049956		
YER148W			1.0332915606073696	1.566225405556611		
YER157W			-0.1522038106531968	-0.3397865165721682		
YER159C			-0.5628540032848404	-0.38865852673930834		
YER165W						
YER168C			-0.5691228441634467	-0.2437779779147581		
YER171W			0.012597050666611967	-0.30278259212318814		
YER172C			-0.7871488733010285	-0.3895302338893462		
YFL002C						
YFL005W			0.8047110478300354	0.5119974095835734		
YFL008W						
YFL009W			-0.1970444037958336	0.1339052304362188		
YFL017C			-0.6156167473464443	-0.7953579486725125		
YFL017W-A			0.5358367863744858	-0.40285527806960203		
YFL022C			-0.1706635154718895	0.144107641561718		
YFL024C			-0.4622913475238624	-1.0174123444566368		
YFL026W			0.6891244570621503	1.2876052364984902	0.0	0.0
YFL029C			1.1893789265886585	0.7946729119049137		
YFL034C-B			0.11899732264236325	0.8992989235713436		
YFL037W			-0.13601027246384606	-0.41959135022826705		
YFL038C			-0.11103406885529339	-0.28897189512223376		
YFL039C			0.6506552506519984	0.012762439572629914		
YFL045C			0.19073951454149193	0.0750088524644163		
YFR002W			0.5416228878088909	0.6367669957767639		
YFR003C						
YFR004W			-2.808859730788758	0.8718643869160557		
YFR005C			1.2687503849042858	0.8763974403767686		
YFR027W			-0.706979298669838	-0.8638984573766554		
YFR028C			0.48463399692966463	-0.48800493696112035		
YFR029W			0.48521734740031275	-0.2980776651596873		
YFR031C			0.4166494817562654	-0.12983465959205864		
YFR037C						
YFR042W			-0.7369691238607021	0.6086026577865605		
YFR050C			-0.21154061462075305	-0.8747573371425472		
YFR051C			-0.07024113469970746	0.28960191100160837		
YFR052W			-1.2925548208643545	0.40154885248423117		
YGL001C			0.14534831788248806	-0.1098444491139397		
YGL008C			-2.151797172062664	-0.4846512001503072		
YGL011C			0.6643102952509999	-0.1775872884846304		
YGL018C			-0.11750171325250378	0.9495899918897083		
YGL022W			0.5685837406554778	0.8708155178477593		
YGL024W			0.04492656592922133	0.7649220492735899		
YGL029W			1.8830242349790274	0.5929198617090838	0.0	0.0
YGL030W						
YGL040C			0.5104460459886981	0.10279066173559391		
YGL044C			-0.10684178151772536	0.059600701430369184		
YGL047W			-2.1980879183653363	-1.6194103055040452		
YGL048C			-1.9874867894967831	0.20597619716814417		
YGL055W						
YGL061C			-0.6252763732990501	0.26122779919774575		
YGL065C			0.6172935049545939	0.25878102564010647		
YGL068W			-0.06820279400044454	-0.5761196341263773		
YGL069C			-0.8220918567169642	-0.11656426237166362		
YGL073W			-0.4870232791691668	-0.08051137130477753		
YGL074C			0.08721957179258	-1.0064036262524167		
YGL075C						
YGL091C			0.36845728379512066	1.0507282935534081		
YGL092W			1.103849879971746	0.6972779269916801		
YGL093W						
YGL097W			0.7182968176631345	0.6085594690602188		
YGL098W			-0.2994436944963231	0.0734560679139969		
YGL099W						
YGL102C			0.9501858853486219	1.6361382580753232		
YGL103W			0.9886986253759862	1.0987118499215207		
YGL111W			0.04829461678089853	0.2878241220009749		
YGL112C			1.673685581009638	0.5984021857467338		
YGL113W			2.0781709297371274	-0.5372233383415718		
YGL116W						
YGL120C			0.5390476324973399	-0.9400604541762259		
YGL122C			0.5476847021523088	-0.8267208966197306		
YGL123W			2.420998165285916	2.450633566749261		
YGL128C			-0.14616134458409566	-0.35237294539172453		
YGL130W			-2.0238567081435743	-0.584525570516581		
YGL137W			-0.27087209781287214	-0.07300093993422853		
YGL142C			0.06250737538707851	0.003306928992067121		
YGL145W			-0.45489546966630895	-0.5494157802085833		
YGL150C			-0.177194525467487	-0.1857138202574812		
YGL155W			-0.26067023647254123	-0.16993935831185095		
YGL169W			2.9473582939342133	1.0921013305835185		
YGL171W			-0.7609996805620267	0.193454110736811		
YGL172W			0.7054253781739588	1.137105746236638		
YGL201C			1.0648582701550435	0.3079024727369339		
YGL207W			0.7761965285558187	0.8801125522447258		
YGL225W			-0.2316463738769378	-0.6573514585569062		
YGL233W			-0.3948529373930516	1.3681389900869263		
YGL238W			0.08577996344204693	0.6401947704041626		
YGL239C			-0.2891528310941354	1.1207381003557444		
YGL245W			-0.9678230588702469	0.28105759440659583		
YGL247W			-0.17008016500124137	0.879293729249392		
YGR002C			0.0823915969023372	-0.6169038942341162		
YGR005C			-0.2022979439796719	-0.9625538479770016		
YGR009C			0.5244005051327503	0.6958350709708387		
YGR013W			0.41747129970786667	1.1618026464834146		
YGR024C			-0.3046416083915009	-0.10331149320283664		
YGR029W			-0.042395582009990176	0.7044957327062001		
YGR030C			0.38162184964019413	0.33292196632740495		
YGR046W						
YGR047C			0.8471659987494247	0.3130463381844781		
YGR048W			0.5662498550660274	-0.02895725309156526		
YGR060W			0.34355605474954515	0.7175184558020646		
YGR065C						
YGR073C			0.4051711180178912	0.6929220354492258		
YGR074W			0.01472487713458957	0.7125023937283885		
YGR075C			0.2461152430495645	0.027052090734687027		
YGR082W			-0.20862096002636504	0.6229889106712103		
YGR083C			-0.056253299782458965	0.5417896981360821		
YGR090W			-0.058741004152726935	1.0462948385840547		
YGR091W			0.8400603450066216	1.431088762236276		
YGR094W			0.3299406741128929	0.6907299872367442		
YGR095C			2.312488205849359	1.828804047687846		
YGR098C			0.614139736240974	-0.613365062881839		
YGR099W						
YGR103W			0.05863336716201996	-1.4870148242025354		
YGR113W			0.3671193506261218	0.7569911888731439		
YGR114C			0.7588072670136967	1.2988695614504462		
YGR115C			-1.2368704873809306	-1.9398442128814766		
YGR116W			0.9372660751736545	1.3540982470130094		
YGR119C			0.7812319169467363	0.5208167237830469		
YGR120C			-0.34143912390069103	-0.04493443763022759		
YGR128C			1.2743468732503873	0.4748982936561262		
YGR140W			-0.37815537665775123	0.9436414058880847		
YGR145W			1.446265964691305	1.28672383392009		
YGR147C			0.1074990301814428	0.47836661280213133		
YGR156W			0.2989655380524515	0.5806480936100163		
YGR158C			2.146344574291972	1.0405040236439647		
YGR172C			-0.16483726636827728	-0.4500394022991056		
YGR175C			0.3183099427142747	0.7007903162666053		
YGR179C						
YGR185C			0.0178709065384828	-0.1981742085083263		
YGR186W						
YGR190C			-0.08023983915971311	0.4497624549253063		
YGR191W			0.2656956966580512	0.6058729540012547		
YGR195W			-0.25939325036763994	0.755518365164637		
YGR198W			0.6506842730634735	0.4795494550623446		
YGR211W			-0.43896700283509676	-2.3568357727226608		
YGR216C			-0.3104673737882552	0.0717973105687713		
YGR218W			-0.4582523952602541	0.002065209039616769		
YGR245C			0.7221954949379468	-0.2460255544896789		
YGR246C			-0.07489729691401804	-0.05799329823180654		
YGR251W			0.3480966110248135	-0.018368082514663993		
YGR253C			1.3030210157877167	-0.07162242630161043		
YGR264C			0.3575438896667936	0.3636062342892548		
YGR265W			0.5089567125731713	-0.07880585731557295		
YGR267C			-0.9335427538496575	1.1891525684911761		
YGR274C			-0.2776241618425378	-1.176910955043956		
YGR277C			-0.8292507182141382	-1.7039103706952825		
YGR278W			0.5340122441064223	-0.021554352835581093		
YGR280C			0.18576991028325102	0.11379893923852455		
YHL015W			3.7802966661989874	2.1363959194979847		
YHR005C-A			2.3381633658676018	-0.28725492289951		
YHR007C			-0.6607659454644323	-0.4251195071999938		
YHR019C			-0.49324374936198156	0.12618890342335548		
YHR020W			0.9922055000958856	0.636395043888679		
YHR023W			-0.5147009855791869	0.04007710547725538		
YHR024C			-0.08582230000693507	-0.4571461512887473		
YHR036W			1.1179547719486105	0.2660763947815258		
YHR040W			0.19214613408431505	-1.4802368383746372		
YHR042W			0.1041795434983005	-0.061193670993978044		
YHR058C			-1.6080719672151402	-1.0679343402505421		
YHR062C						
YHR065C			-0.826005045197514	0.5003205882249262		
YHR068W			-0.3037815775981242	0.3466815419788121		
YHR069C			2.7816354873432143	2.7336783767509516		
YHR070W						
YHR072W						
YHR072W-A			-0.04192348411666304	0.055840109189366445		
YHR074W			-0.14237053393859886	-0.15740669504957697		
YHR083W			-0.23440447038078147	-0.5213651431509935		
YHR084W			0.04953435745774022	-0.6081700760847476		
YHR085W			0.2520899901585573	0.4300340210129722		
YHR088W			-0.3976003923460211	0.4850996470985313		
YHR101C			0.7453263568835454	1.1981076186877233		
YHR107C			0.3315601246731995	0.013463419043231676		
YHR118C			0.16362392387105745	-0.36307581690123947		
YHR122W			-0.3987080810506514	-3.211117593785589		
YHR143W-A			0.03326632841227023	-0.9403777591044499		
YHR148W			0.8246010738275892	-0.35185556207820357		
YHR164C			-0.10912971495567354	-0.49038736813053635		
YHR166C			-0.11558526668143597	0.6164682943962048		
YHR170W						
YHR172W						
YHR186C			-0.07658543384814896	-0.006630003676817929		
YHR188C			-0.6341141813000545	-0.40723470306089965		
YHR190W			-0.4726571854890271	0.7158349768773201		
YHR196W			0.3980088705727117	-0.2541750027295681		
YHR197W						
YIL003W			-0.16555992441400552	-0.4447747846983206		
YIL004C			1.7393778093833678	0.7719706256930572		
YIL019W			-2.3311895344584017	-0.5115577766611333		
YIL021W						
YIL022W			-0.21247997333882818	-0.38143719541447463		
YIL026C			-4.255119050618177	-2.135480329183208		
YIL031W			-0.7577346592710859	-0.7043945583738658		
YIL046W			-0.7362338894366679	-0.4743211619314557		
YIL048W			-0.12832030083667903	0.5928969452420455		
YIL051C			-0.04183835170966961	0.27748086274344735		
YIL061C						
YIL062C						
YIL063C			0.040166890447316465	-0.05693385233256936		
YIL068C			-0.04679731441703637	0.07891426796307599		
YIL075C			-1.0753994640710236	-0.6404972784527356		
YIL078W			-0.12586500482589152	-0.2049971458677231		
YIL083C			0.03041052312312731	-2.151169295078734		
YIL091C						
YIL104C			-0.26420419877648404	-0.3674669645468298		
YIL106W			-0.8598355028402404	-1.396274428756224		
YIL109C			-1.2349259858121038	-1.7667631885610082		
YIL115C						
YIL118W			-0.7255584790824362	-0.9227849636395798		
YIL126W			-1.423823187965914	-2.0434354579208645		
YIL129C			-0.7058038910050992	-0.7943910500440073		
YIL142W			0.524268936867397	0.2119001038975726		
YIL143C			-0.5857526859386388	-0.6711189668315191		
YIL144W						
YIL147C			-0.0903348012844443	-0.33963932234157534		
YIL150C			-0.3605242616866706	-0.9280557510584138		
YIR006C			-1.0565058742007793	0.42746032548404334		
YIR008C			-1.7055775956340817	-0.27431152603570147		
YIR010W			-0.6695258766613121	-0.3937838827327061		
YIR011C			-0.7407613856267725	-0.12083553926659152		
YIR012W			-1.0937367910546634	-1.237586708541033		
YIR015W			-0.18436451222239308	0.791899137990688		
YIR022W			0.013308583454608112	-0.4416220076753827		
YJL001W			0.5595006932775092	-0.6466274333855098		
YJL002C			0.015809831616897762	-0.5150322656251873		
YJL005W			0.2426736687554839	-0.133796564181968		
YJL008C			-0.12531599754215555	-0.726587393895407		
YJL009W			-0.5879342038678452	-1.4807656799216773		
YJL010C			-0.5434863806938371	-0.30404652342061417		
YJL011C			0.015330961827559777	0.5659665708616026		
YJL014W			0.46335815078417825	0.6253933769050863		
YJL015C			-0.015006164887288809	0.40092217525098856		
YJL019W			-0.9067308827153093	-0.7264269786261383		
YJL025W						
YJL026W						
YJL031C			-0.7489553797998892	-0.4905900907235685		
YJL032W			0.14048827322756538	0.543280149896157		
YJL033W			-1.6396193284884975	0.3221159707162172		
YJL034W			0.25440984824912805	1.0528524737673528		
YJL035C			0.08978481437217209	0.6961929204176693		
YJL039C						
YJL041W			0.9011670323672967	-0.04662496777559938		
YJL050W			-0.10583325271896807	-0.406922069566341		
YJL054W			1.284794941381398	-0.3158775902304815		
YJL061W			-1.4368542507182023	-1.4217205211946409		
YJL069C			0.7910850256425089	1.1160754807160067		
YJL072C			-0.496528118927239	-1.390439543687214		
YJL074C			-2.1635705969843673	-1.1736673935554427		
YJL076W			0.9094529308434177	0.3915775451147885		
YJL081C			0.23587613628117401	-3.2496789565906026		
YJL085W			-0.170555648842574	-0.14489694825434146		
YJL086C			0.2954306083347929	0.6352624415754345		
YJL087C			0.06713451518991409	0.38694930017560847		
YJL090C						
YJL091C						
YJL097W			0.02709084295724182	-0.6421181777944138		
YJL104W			-0.10496693373643845	-3.766216123636317		
YJL109C			0.23499917574777018	0.3564307358984979		
YJL111W			0.901737806459639	0.15999606886073542		
YJL125C			0.5923410029820791	0.011244664332624587		
YJL143W			1.5705689530388574	1.6538897060043052		
YJL156C			-0.8507273027056602	-0.7722572684952188		
YJL167W			0.16096639002297478	-0.7500750098046184		
YJL173C			0.16076289454784903	-0.21409410187939262		
YJL174W			0.9527108351469494	0.6207430969014464		
YJL194W			-0.057920637321699414	0.0717889372442765		
YJL195C			0.03882508762345426	0.977924440577543		
YJL202C			0.43840468139794775	0.9602104522581427		
YJL203W			0.5907055900954612	0.5031921978253544		
YJR002W			-0.4272371115306056	-0.2675952383882912		
YJR006W			-0.7811460711942765	-1.2596129589752565		
YJR007W						
YJR012C			-0.9359612881392433	-1.0823100163042512		
YJR013W						
YJR016C			-0.48245224936184966	-0.7960454426836647		
YJR017C			0.3991847619443084	0.9978970230040939		
YJR022W			0.7519531408370106	0.49758647742672846		
YJR023C			0.34191048401891094	-0.2691385743030701		
YJR041C			1.0028422139014843	1.1676022754492885		
YJR042W			0.45738291996832753	0.2226056196148227		
YJR045C			1.32659205097402	1.6886081535674933		
YJR046W						
YJR057W			0.971410942274027	0.4296382712552705		
YJR064W			1.4089141211229417	-0.0769425722648347		
YJR065C			0.09260332586256959	-0.2927160932752783		
YJR067C			0.5022747860379035	0.8283997815674015		
YJR068W			0.12976362151519766	1.3197411745069654		
YJR072C			-0.30939596309796863	0.37508562147034036		
YJR076C			-0.19213768142912188	0.16193603593579448		
YJR093C			0.0009972765069005151	0.22115923798366785		
YJR112W			0.04004886597398468	0.3678448992887819		
YJR123W			0.5100644012778015	-0.1920951749250994		
YJR141W			-0.13856037501878535	-0.9213835335399233		
YKL004W			-0.6537376848188959	0.03696258132622006		
YKL006C-A			-0.5209311299091599	0.41945190165669816		
YKL012W			-0.27246107484113	-0.61381634100198		
YKL013C			-1.1779501550180411	-0.004801886588957847		
YKL014C			-0.457715480647966	0.567116801226415		
YKL018W			-0.5702208587309187	1.3238044403933908		
YKL019W			-0.7198410640218553	-0.8811034357070293		
YKL021C			1.4784614931542714	0.664677489824388		
YKL022C			-0.19671403201187618	-0.0954326355545163		
YKL024C						
YKL028W			-0.383166579705773	-0.7852050723719194		
YKL033W			-0.3460889979258488	-0.12432501207447832		
YKL035W			-0.4044835409341824	1.3066435321919367		
YKL036C			0.3158449725663288	0.8203472876111363		
YKL042W			-0.2327090778437818	0.21698138976205036		
YKL045W			0.10503188335263632	-1.1789117388969248		
YKL049C			-0.20530418210162704	1.3896980971545976		
YKL052C			-1.31990844367957	-1.1844822031924145		
YKL058W			0.33936521853255086	0.392939312098417		
YKL059C			-0.3692067997862836	-0.17565789824051212		
YKL060C			-0.281617161954644	-0.32296759257113355		
YKL078W			0.2608523398897266	0.5120502937382774		
YKL082C			0.8653630507442683	-1.3491987170438635		
YKL083W						
YKL088W			-0.3206363430622477	-0.5527236840853196		
YKL089W			-0.9126901512048486	-0.12273584322562257		
YKL095W			-0.3090070627842033	-1.3574662732292586		
YKL099C			0.8826410597090694	-0.24743139160222738		
YKL104C			-0.3577477843222261	0.2525142533076803		
YKL108W			-1.0089574900675222	-0.5320785914914492		
YKL111C			-1.4249212025333857	-0.40301128632597893		
YKL112W			-2.072038748260703	0.5149219033387057		
YKL122C			-0.6724716514260277	-0.5514720924239912		
YKL125W			0.36760934567319187	0.286364519331144		
YKL138C-A			0.19787370698891216	-0.5550338402433068		
YKL141W			-0.4175049295493123	-0.3192436666773923		
YKL144C			0.08369276835013438	-0.20427263294827802		
YKL145W			0.8268406365797456	-0.2284433358557496		
YKL152C			-0.5505920344366403	-1.5129104319559363		
YKL153W			0.09371686742018069	-0.19170383218028966		
YKL154W			-0.8932354613794203	-1.3205178771427177		
YKL165C			-1.6317349067044478	0.011648346713531927		
YKL172W			2.0746882403601234	2.4313837344369986		
YKL173W			-0.48134939772579854	0.11389800888833672		
YKL177W			0.8061766796095243	1.1114393031536212		
YKL178C			0.43344668610429676	-1.0433784644163095	0.0	0.0
YKL180W						
YKL182W			-6.501081244504881	-1.3033305268639117		
YKL186C			0.22423282850425	-0.8704825346373057		
YKL189W			-1.0754478347568153	-0.6202673264732919		
YKL192C			-0.11044588131606613	-0.017366809185601247		
YKL193C			0.5934317619466823	1.6318458275185135		
YKL195W			-0.4387880312976674	-0.14160226541628113		
YKL196C			-0.4419272888055499	-0.8725538306965466		
YKL203C						
YKL209C			0.6660153619251579	0.4474518580660299		
YKL210W			-0.29875102627578565	-0.5893644706719987		
YKR002W			-0.21277793676330511	-0.4495828357634942		
YKR004C			-0.08367367414406707	-0.7213086738533676		
YKR008W			-0.10583567125325767	-0.05439365010161969		
YKR022C			-0.2062469267677076	0.1966015993442785		
YKR025W			-0.36238169602107256	0.10896594448038215		
YKR037C			-0.0961329953902973	-0.4007002487654133		
YKR038C			1.0039257172632186	-0.20300693884569518		
YKR062W			-0.7869602276264407	-1.185478188106007		
YKR063C			-0.9325076211737149	-0.032316278317848834		
YKR068C			-0.07714895233762245	-1.1297030329448357		
YKR071C			-0.11096054541289002	-0.687086455941819		
YKR079C			-0.39243924017204496	-0.42366959995852527		
YKR081C			0.8589297495339702	0.8488536098017591		
YKR083C			-0.4958122327775217	-0.42312048615218184		
YKR086W			0.1256450027320904	1.3135713564581633		
YLL003W			-0.6251844689960459	-0.21241414856496163		
YLL004W			-0.5216228307159815	-0.09535154651730347		
YLL008W			-1.837721472148471	0.4219806456541286		
YLL011W			0.38161507774418324	0.4170509610331357		
YLL018C			-0.651681930672748	-0.00195857001129631		
YLL031C			-0.3005523506146692	0.9038504864862029		
YLL034C			-0.3262908762312993	0.34861886484613597		
YLL035W			-0.07247827891757433	0.3172109653674195		
YLL036C			0.1494641311658194	0.4092267503446762		
YLL037W			0.6104176119693013	1.0456778567791745		
YLL050C			-0.8372754149869839	-1.39697073679316		
YLR002C			0.45754738030001935	1.1318173307662363		
YLR005W			-0.42202758867083784	-0.030936001880073945		
YLR007W			-0.777218371507989	0.7688125602546488		
YLR008C			0.6630187979403611	-0.14400056183210835		
YLR009W			1.0318646253765138	0.7539098054590565		
YLR010C			-0.3245853258502834	-0.4816676524224222		
YLR022C			-0.13715423918282016	0.752902362311945		
YLR026C			-0.46820224532761007	-0.5573845409199004		
YLR029C			0.2803075134220128	0.11071376579334995		
YLR033W						
YLR045C			-0.8359694064706076	0.6505679973493559		
YLR051C						
YLR060W			-0.2070837396319043	0.6004470397286225		
YLR066W			-0.5219082177621526	-0.5115436742198789		
YLR071C			-0.4073615967387894	-1.0278657790364643		
YLR075W			1.753622976349028	2.3130730663383257		
YLR076C			1.056214428604064	0.7062470796294815		
YLR078C			-1.108809096747362	0.1654836813138557		
YLR086W						
YLR088W			-0.2752868903050821	-0.06040745989404497		
YLR099W-A			0.31160915161154823	-0.04368196456632078		
YLR100W			-1.5220011689173605	-1.8003358127722762		
YLR101C			-0.6359759689961778	-0.7198287989242336		
YLR103C						
YLR105C			0.2166879689344581	0.43515320718832123		
YLR106C			-0.31800304292774667	-0.3274927134086408		
YLR115W			0.3257275873804344	0.6763807532603872		
YLR116W						
YLR117C			0.08982888006692834	0.4332211727364677		
YLR127C			0.5754968790688298	1.6063732930027448		
YLR129W			1.265349925693128	1.0424607373680133		
YLR132C			-0.3132728735641747	-0.0339539243085166		
YLR140W			-1.2047620261523897	0.5931375681459488		
YLR141W			-0.2684080950786421	-0.3781707174589231		
YLR145W			-0.07665557134254693	-0.7602966355063268		
YLR147C			0.9528269247928496	1.3798175742507304		
YLR153C			0.378183177587261	0.1429917858974632		
YLR163C						
YLR166C			-0.6605289291040529	-1.8295543082462464		
YLR167W			-0.37080786948598954	-1.8424668560198105		
YLR175W			-0.30838211352377426	-1.3283006619099924		
YLR186W			1.727282719401149	0.1572839931269977		
YLR195C			0.2763396660665184	-0.9829495036411847		
YLR196W			-1.2657429497300061	-1.3807969994795146		
YLR197W			1.8271754411639118	0.06966811693696062		
YLR198C			3.271151664623962	0.890908852427551		
YLR208W			-2.642232392373453	-1.7248877520612098		
YLR212C			-0.1899000535043971	-0.885616216908439		
YLR215C			0.07834925869072348	-1.4641247992414794		
