orf	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hom | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	het | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyridine [9 uM] | Yu L~Bellaoui M, 2008	hap a | growth (relative abundance in pooled culture) | 3-nitroso-2-phenylimidazo[1,2-a]pyrimidine [9 uM] | Yu L~Bellaoui M, 2008
YHR147C					-0.580175774710043	-0.0
YHR150W	1.32524	2.04762			-0.0	-0.0
YHR151C	0.440859	0.330727			-0.0	-0.0
YHR152W	0.00994963	0.132963			-0.0	-0.0
YHR153C	-0.296102	-0.705953				
YHR154W	-0.00919881	-0.762611			-0.0	-0.5794015356331125
YHR155W	0.177033	0.40041			-0.0	-0.0
YHR156C	0.108082	0.0837123			-0.0	-0.0
YHR157W	0.994584	2.06432			-0.0	-0.0
YHR158C	0.37572	1.95825			-0.0	-0.0
YHR159W	0.638819	-0.375688			-0.0	-0.0
YHR160C						
YHR161C	-0.232912	1.0311			-0.0	-0.0
YHR162W	-0.0292169	0.581928			-0.0	-0.0
YHR163W	-0.868472	-0.187864			-0.0	-0.0
YHR167W	-2.81358	2.42876			-0.0	-0.0
YHR168W					-0.9530141784949	-0.0
YHR171W	0.384501	-0.525847			-0.0	-0.0
YHR176W	0.470751	0.369205			-0.0	-0.0
YHR177W	0.713813	-1.36539				
YHR178W					-0.0	-0.0
YHR179W	-2.6279	-1.03371				
YHR180W	-0.263285	-0.805075				
YHR181W	-0.731492	-1.13271			-0.0	-0.0
YHR182W					-0.0	-0.0
YHR183W	0.0510498	-0.210913			-0.0	-0.0
YHR184W	-0.858227	-0.625761			-0.0	-0.0
YHR185C	0.318281	0.455936				
YHR189W	-1.70141	0.348677			-0.6812337892750965	-0.0
YHR191C						
YHR193C	2.56008	1.12359			-0.0	-0.0
YHR194W					-1.63395486014205	-0.0
YHR195W	-0.612942	-1.08463			-0.0	-0.0
YHR198C	1.3801	0.516518			-0.0	-0.0
YHR199C	0.80861	1.62284			-0.0	-0.0
YHR200W	-0.683933	1.8446				
YHR202W	1.34665	0.388633			-0.0	-0.0
YHR203C	1.62359	1.93215			-0.0	-0.0
YHR204W	0.139613	2.38853			-0.0	-0.0
YHR206W	1.30014	-0.74531			-0.0	-0.0
YHR207C	-0.479967	-3.16888			-0.0	-0.0
YHR209W	-0.451689	-0.244795			-0.0	-0.0
YHR210C	-1.04617	-0.948696				
YIL001W	-0.118438	-0.116284			-0.0	-0.0
YIL002C	1.35915	0.935204			-0.0	-0.0
YIL005W	1.75041	1.08293				
YIL006W	0.108277	-0.475168				
YIL007C	0.00668502	0.583563				
YIL008W					-0.0	-0.0
YIL009C-A	1.48859	-0.292646				
YIL009W	0.142845	0.142048			-0.0	-0.0
YIL010W	-0.258008	0.515446			-0.0	-0.0
YIL011W	0.295083	0.366404			-0.0	-0.0
YIL012W	-0.0787441	0.591477				
YIL013C	-0.0916971	0.289234			-0.0	-0.0
YIL014C-A	-2.88688	0.44434				
YIL014W	-1.10827	0.695608			-0.0	-0.0
YIL015W	0.962824	1.06328			-0.0	-0.0
YIL016W	-0.190396	0.341074			-0.0	-0.0
YIL017C	0.349106	0.3816				
YIL018W	1.74784	-0.295198				
YIL020C	0.0540722	0.29235			-0.0	-0.0
YIL023C	-0.439081	-0.836551			-0.0	-0.0
YIL024C	-0.649194	-0.171887			-0.0	-0.0
YIL025C	1.52548	-0.040257				
YIL027C	-1.09637	-0.405497			-0.0	-0.0
YIL028W	0.837226	0.496946				
YIL029C	-1.42958	-0.0008285			-0.0	-0.0
YIL030C	-1.00677	-0.408875			-0.0	-0.0
YIL032C	1.09468	0.662375				
YIL033C						
YIL034C	0.130728	-1.19111			-0.0	-0.0
YIL035C	-1.72131	-4.00527				
YIL036W	-0.263122	0.272619			-0.0	-0.0
YIL037C	-0.285095	0.521951				
YIL038C	0.171057	-0.242414			-0.0	-0.0
YIL039W	-0.238316	0.749096			-0.0	-0.0
YIL040W					-0.0	-0.0
YIL041W	-0.0556346	-0.110562				
YIL042C	2.42657	1.54845			-0.0	-0.0
YIL043C	0.308169	1.1978			-0.0	-0.0
YIL044C	0.41293	3.25684				
YIL045W	-0.550669	-0.359801			-0.0	-0.0
YIL047C	0.683015	0.841245			-0.0	-0.0
YIL049W						
YIL050W	1.10313	0.902059				
YIL052C	2.82791	2.58525				
YIL053W	-1.66034	0.319899				
YIL054W	0.759261	1.46638				
YIL055C	1.34785	-0.585602			-0.0	-0.0
YIL056W	0.446883	0.564758			-0.0	-0.0
YIL057C	-0.325635	-0.326702			-0.0	-0.0
YIL058W	0.330278	0.339295				
YIL059C	-1.55272	-0.802773				
YIL060W	-3.26785	0.49967			-0.0	-0.0
YIL064W	0.383908	0.84117			-0.0	-0.0
YIL065C	-1.08736	-0.774154				
YIL066C	-0.506384	-1.67009			-0.0	-0.6677798400763304
YIL067C	0.1974	1.20318			-0.0	-0.0
YIL069C	2.98836	2.43476				
YIL070C	-1.38129	1.80585			-0.0	-0.0
YIL071C	-0.560969	0.392411				
YIL072W	-0.531106	-0.341636			-0.0	-0.0
YIL073C	-0.0245242	0.192413			-0.0	-0.0
YIL074C	0.929159	1.72741				
YIL076W	-0.396975	0.210156			-0.0	-0.0
YIL077C	-0.85856	-0.835125			-0.0	-0.0
YIL079C	0.898313	-0.0561249			-0.0	-0.0
YIL084C	-0.723735	-0.359436			-0.0	-0.0
YIL085C	-1.38763	-0.657158			-0.0	-0.0
YIL086C	-1.05054	0.0934934				
YIL087C	-1.80774	0.296426			-0.0	-0.0
YIL088C	-0.0798582	-0.0304378				
YIL089W	0.656932	0.0427836				
YIL090W	-2.50525	0.629188			-0.0	-0.0
YIL092W	0.4683665	0.529617			-0.0	-0.0
YIL093C	-7.61993	1.46027			-0.0	-0.0
YIL094C	0.244602	-0.880619			-0.0	-0.0
YIL095W	-1.18492	0.311157			-0.0	-0.0
YIL096C	-1.00924	-0.0825757			-0.0	-0.0
YIL097W	-5.24665	-2.31868				
YIL098C	-1.46724	-0.522312				
YIL099W	0.774996	-0.0538646			-0.0	-0.0
YIL100W	0.232006	0.26628				
YIL101C	-0.224063	-0.473188			-0.0	-0.0
YIL102C	-0.470602	-1.06448			-0.0	-0.0
YIL103W	0.307491	0.430195			-0.0	-0.0
YIL105C	-0.944584	-1.19262			-0.0	-0.0
YIL107C	-1.13559	-1.45623			-0.0	-0.0
YIL108W	-0.655081	-0.527469			-0.0	-0.0
YIL110W	0.337765	0.465145			-0.0	-0.0
YIL111W	0.239601	-0.658163			-0.0	-0.0
YIL112W	-1.2084	-0.266844			-0.0	-0.0
YIL113W	-1.53419	-2.71311				
YIL114C	-0.591641	-0.613622				
YIL116W	-1.64734	-0.643317			-0.0	-0.58022053943639
YIL117C	-0.24472	-0.957912			-0.0	-0.0
YIL119C	-0.678749	0.523289			-0.0	-0.0
YIL120W	-0.125129	-0.208543			-0.0	-0.0
YIL121W	-1.58644	0.255183				
YIL122W	-0.0502052	-0.145064			-0.0	-0.0
YIL123W	0.0534591	-0.728774			-0.0	-0.0
YIL124W	-0.593622	-2.14855			-0.0	-0.0
YIL125W	-2.52677	0.266681			-0.0	-0.0
YIL128W					-0.0	-0.0
YIL130W	-0.608427	-0.104347			-0.0	-0.0
YIL131C	0.0271822	-0.58193			-0.0	-0.0
YIL132C	-0.34693	-2.98855			-0.0	-1.412473425170865
YIL133C	3.91538	3.30899			-0.0	-0.0
YIL134W					-0.0	-0.0
YIL135C	-0.108868	-0.606682			-0.0	-0.0
YIL136W	0.00926133	0.263186				
YIL137C	0.774591	-1.05328			-0.0	-0.0
YIL138C	-0.170011	-0.87387			-0.0	-0.0
YIL139C	0.16995	-1.68494			-0.0	-2.22588725171209
YIL140W	-0.123961	-0.377082			-0.0	-0.0
YIL141W	-0.643914	-0.50862				
YIL145C	0.0139978	-0.379059			-0.0	-0.0
YIL146C	0.00352122	-0.678506			-0.0	-0.0
YIL148W	-0.687926	0.25878			-0.0	-0.0
YIL149C	-0.40458	-0.157611			-0.0	-0.0
YIL152W	0.513475	0.0112564			-0.0	-0.0
YIL153W	-0.819499	-1.59769			-0.0	-0.632768220765505
YIL154C	-0.199557	-0.000481251			-0.0	-0.0
YIL155C	-0.149832	-0.0255174			-0.0	-0.0
YIL156W	1.98005	1.19349			-0.0	-0.0
YIL157C	-1.77445	0.919448			-0.0	-0.0
YIL158W	0.0453676	0.95026			-0.0	-0.0
YIL159W	-1.08653	0.768968				
YIL160C	-0.402819	-0.938917			-0.0	-0.0
YIL161W	-0.513802	-1.02382			-0.0	-0.0
YIL162W	-0.477449	-0.102703			-0.0	-0.0
YIL163C	0.0204372	-0.754932				
YIL164C	0.194185	1.3575			-0.0	-0.0
YIL165C	0.435614	0.200911			-0.0	-0.0
YIL166C	1.17015	0.580762			-0.0	-0.0
YIL173W	-1.09967	-0.72642			-0.0	-0.0
YIR001C	-0.483086	-1.83545			-0.0	-0.0
YIR002C	-0.375193	-2.78346			-0.0	-1.0752861022181648
YIR003W	-0.52259	-0.836934			-0.0	-0.0
YIR004W	-0.7727	-0.859749			-0.0	-0.0
YIR005W	-0.0270283	1.20101			-0.0	-0.0
YIR007W	0.497484	-0.412949			-0.0	-0.0
YIR009W					-0.0	-0.0
YIR013C	1.10108	1.19539			-0.0	-0.0
YIR014W	0.068648	1.26696			-0.0	-0.0
YIR016W	0.347572	-0.0472254			-0.0	-0.0
YIR017C	1.03766	0.0575812			-0.0	-0.0
YIR018W	0.638905	-0.313827			-0.0	-0.0
YIR019C	0.895647	0.881174			-0.0	-0.0
YIR020C	-0.734069	-1.22916				
YIR020W-A	0.460704	-0.649016				
YIR021W	-11.7181	0.336426			-1.0360125541032046	-0.0
YIR023W	-3.50403	-0.311472				
YIR024C	0.43525	0.392925			-0.0	-0.0
YIR025W	0.848405	1.12857			-0.0	-0.0
YIR026C	2.1141	0.237919			-0.0	-0.0
YIR027C	1.00749	0.325531			-0.0	-0.0
YIR028W	-1.11449	-1.2918			-0.0	-0.0
YIR029W	1.08622	0.43525			-0.0	-0.0
YIR030C	0.988462	0.365398			-0.0	-0.0
YIR031C	1.36574	-0.394088			-0.0	-0.0
YIR032C	0.683631	-0.370555			-0.0	-0.0
YIR033W	-12.4756	0.577801			-2.793995200038795	-0.0
YIR034C	-1.00833	-1.78228			-0.0	-0.0
YIR035C	-0.325318	-1.37954			-0.0	-0.0
YIR036C	0.669776	0.241054			-0.0	-0.0
YIR037W	-0.161978	-1.35747			-0.0	-0.0
YIR038C	-0.40272	-1.65986				
YIR039C	-0.141607	-0.749291			-0.0	-0.0
YIR042C	-0.470445	-0.691152			-0.0	-0.0
YJL003W	-4.93963	0.258257				
YJL004C	1.19437	1.19329				
YJL006C					-0.0	-0.0
YJL007C	0.510399	0.973604				
YJL012C	0.832511	0.689353			-0.0	-0.0
YJL013C	-0.132667	-0.477472			-0.0	-0.0
YJL016W	0.506063	-0.0374288			-0.0	-0.6250657885050686
YJL020C	0.11543	0.009642950000000004			-0.0	-0.0
YJL022W	-3.91045	-0.275621				
YJL023C	-7.03764	-0.32638			-0.0	-0.0
YJL024C	1.40403	1.44804				
YJL027C	-0.0890285	-0.652978			-0.0	-0.0
YJL028W	0.147154	-1.34372				
YJL029C					-0.0	-0.0
YJL030W	0.236181	0.286386				
YJL036W	0.0374125	-0.227331			-0.0	-0.0
YJL037W	1.28927	0.44071			-0.0	-0.0
YJL038C	-0.0720045	-0.123272				
YJL042W	-0.921358	-2.40408			-0.0	-0.0
YJL043W	0.0648488	-0.296976			-0.0	-0.0
YJL044C	0.416643	-0.825157				
YJL045W	0.080935	0.545052				
YJL046W					-0.7280811665127764	-0.0
YJL047C	0.154359	-0.791617			-0.0	-0.7850646277200559
YJL048C	-1.57788	1.01296			-0.0	-0.0
YJL049W	-0.642068	-0.178559			-0.0	-0.0
YJL051W	-0.20983	-0.256666			-0.0	-0.0
YJL052W	-0.218397	2.24248			-1.0279796352173816	-0.0
YJL053W	-1.50469	0.823118			-0.0	-0.0
YJL055W	-0.508958	-0.590783			-0.0	-0.0
YJL056C					-0.0	-0.0
YJL057C	-0.288704	-0.761324			-0.0	-0.0
YJL058C	0.436129	0.0531436			-0.0	-0.0
YJL059W					-0.0	-0.0
YJL060W	-0.0514651	-0.0602195			-0.0	-0.0
YJL062W	-0.206232	-0.514094			-0.0	-0.0
YJL063C					-1.53735326704282	-0.0
YJL064W	0.877268	0.383072				
YJL065C	1.61786	0.933028				
YJL066C	0.165614	0.26224			-0.0	-0.0
YJL067W	0.682948	0.695116				
YJL068C	-0.253942	0.193039				
YJL070C	1.08042	0.414184				
YJL071W	1.12214	0.627628			-0.0	-0.0
YJL073W	-1.95513	-0.86509			-0.0	-0.0
YJL075C						
YJL077C	0.897661	0.905964				
YJL078C	-0.0246807	0.115046			-0.0	-0.0
YJL079C	0.309431	1.28137			-0.860096713608925	-0.0
YJL080C	0.0614871	-0.522011				
YJL082W	0.578934	0.501821			-0.0	-0.0
YJL083W	0.228321	-0.213792				
YJL084C	0.568645	0.377559			-0.0	-0.0
YJL088W	0.0691798	0.714575			-0.0	-0.0
YJL089W	0.112016	1.28721				
YJL092W	0.694506	-3.55055			-0.0	-1.430027016523515
YJL093C	-0.804988	0.0813994				
YJL094C	1.81489	1.22203			-0.0	-0.0
YJL095W	-2.24588	-4.95305			-0.0	-0.0
YJL096W	-2.91604	-0.329015			-1.9335957685835652	-0.0
YJL098W	0.741311	1.56951			-0.0	-0.0
YJL099W	-0.138635	-2.26206			-0.0	-0.0
YJL100W	0.983081	0.483841				
YJL101C	1.70989	3.13993			-0.0	-0.0
YJL102W	-0.118129	0.790433			-1.78871947664621	-0.0
YJL103C	0.296985	-1.13609				
YJL105W	-1.35184	-1.21614			-0.0	-0.0
YJL106W	1.60005	1.26854			-0.0	-0.0
YJL107C	0.857983	0.932468			-0.0	-0.0
YJL108C	0.54386	0.582301				
YJL110C	-0.22901	-0.830815			-0.0	-0.0
YJL112W	-2.83281	-0.157185				
YJL115W					-0.0	-0.0
YJL116C	0.122276	-0.0567389				
YJL117W	1.15416	0.379799			-0.0	-0.0
YJL118W	0.273461	-0.240504				
YJL119C	0.995124	0.844757				
YJL120W	-0.559055	1.0792				
YJL121C					-0.0	-0.0
YJL122W	0.844102	0.669235				
YJL123C	-0.543877	-2.38926			-0.0	-0.0
YJL124C	-1.22079	-1.44403			-0.0	-0.0
YJL126W	0.704823	0.460509			-0.0	-0.0
YJL127C					-0.0	-0.0
YJL128C	1.46321	-0.0744921			-0.0	-0.646483268764745
YJL129C	0.770301	0.441484				
YJL130C	-1.06291	-0.461549			-0.0	-0.0
YJL131C	0.24102	-0.136732			-0.0	-0.0
YJL132W	0.3363395	0.279484				
YJL133W	0.158309	0.872019			-0.0	-0.0
YJL134W	0.924901	1.34386			-0.0	-0.0
YJL135W	0.736041	0.980622				
YJL136C	-0.247525	0.35802			-0.0	-0.0
YJL137C	-0.532077	-0.262001				
YJL138C	0.716229	1.90694			-0.0	-0.0
YJL139C	-0.514212	-0.434389			-0.0	-0.0
YJL140W					-0.0	-0.0
YJL141C	0.472833	1.55501			-0.0	-0.0
YJL142C	0.566483	1.78589				
YJL144W	0.355273	0.511425			-0.0	-0.0
YJL145W	-1.14682	-0.587286			-0.0	-0.0
YJL146W	0.79403	0.738226			-0.0	-0.0
YJL147C	-0.637094	-0.317575			-0.0	-0.0
YJL148W	1.30546	1.21208			-0.5204008131837735	-0.0
YJL149W	-0.1309	-0.144753			-0.0	-0.0
YJL150W	1.47906	1.19721				
YJL151C	0.377683	0.134565			-0.0	-0.0
YJL152W	1.31276	1.19808				
YJL153C	0.665563	1.17219			-0.0	-0.0
YJL154C	0.696037	1.94517				
YJL155C	-1.80759	-1.34638			-0.0	-0.0
YJL157C	0.263807	-0.340891			-0.0	-0.0
YJL158C	0.275212	-0.44625				
YJL159W	-0.425589	-1.53884			-0.0	-0.0
YJL160C	0.558431	0.450196				
YJL161W	0.0844337	-0.0734136			-0.0	-0.0
YJL162C	0.852707	1.39369			-0.0	-0.0
YJL163C	-0.469575	-1.0752				
YJL164C	-1.0648	-0.223565				
YJL165C	0.1471	-0.0773426			-0.0	-0.0
YJL166W	-4.14374	0.01449			-1.436268897590025	-0.0
YJL168C	-1.36269	-2.66459			-0.0	-0.0
YJL169W	-0.591171	-2.29667				
YJL170C	-0.425588	-1.02732				
YJL171C	-1.2876	-1.27808			-0.0	-0.0
YJL172W					-0.0	-0.0
YJL175W						
YJL176C					-0.0	-0.0
YJL177W	0.24984	0.896428				
YJL178C	-0.275775	-0.171901			-0.0	-0.0
YJL179W					-0.0	-0.0
YJL180C					-0.0	-0.0
YJL181W	0.185196	-0.448079			-0.0	-0.0
YJL182C	0.730694	0.145777				
YJL183W	0.101793	0.0428554			-0.0	-0.0
YJL184W						
YJL185C	-1.21312	-0.643554			-0.0	-0.0
YJL186W	-0.0914533	0.614558			-0.0	-0.0
YJL187C	0.869644	1.29791			-0.0	-0.0
YJL188C						
YJL189W					-0.0	-0.0
YJL190C	0.880844	0.886606			-0.0	-0.0
YJL191W	0.76567	0.724847			-0.0	-0.0
YJL192C	-0.325156	-1.05056			-0.0	-0.0
YJL193W	-1.83974	-1.52807			-0.0	-0.0
YJL196C	-1.2784	-0.665359			-0.0	-0.0
YJL197W	-0.455018	-0.0614341			-0.0	-0.0
YJL198W	1.90075	0.00441112			-0.0	-0.0
YJL199C	0.167939	-0.328244				
YJL200C	0.0919636	-1.87931			-0.0	-0.0
YJL201W	-0.694571	-1.22177			-0.0	-0.0
YJL204C	-2.69733	-4.61813				
YJL205C	-0.370956	-0.855583				
YJL206C	0.549595	0.442302			-0.0	-0.0
YJL207C	-0.252126	-1.04226				
YJL208C	0.970125	-0.228292			-0.0	-0.0
YJL209W	-4.8131	0.447033			-1.22111189104774	-0.0
YJL210W	-0.13852	-1.18519			-0.565116905458672	-0.0
YJL211C	-0.526201	1.16376				
YJL212C	-0.271513	-0.500552			-0.0	-0.0
YJL213W	0.169202	1.05489			-0.0	-0.0
YJL214W	-1.07842	0.464261			-0.0	-0.0
YJL215C	-0.473392	0.306904				
YJL216C	0.777791	-0.616722			-0.0	-0.0
YJL217W	-1.06206	-1.11475			-0.0	-0.0
YJL218W	-0.726796	-0.318483			-0.0	-0.0
YJR001W	1.03205	0.62219			-0.0	-0.0
YJR003C	-0.0622686	-1.03501			-0.0	-0.0
YJR004C	0.74439	0.769385			-0.8399585447838205	-0.0
YJR005W	-0.878689	-1.60986			-0.0	-0.0
YJR008W	0.922571	0.255409			-0.0	-0.0
YJR009C	-0.23712	-0.25997				
YJR010C-A						
YJR010W	-0.554866	-0.289339			-0.0	-0.0
YJR011C	-0.828073	-1.25127			-0.0	-0.0
YJR014W	0.518501	1.75636			-0.0	-0.0
YJR015W	-0.60272	-0.577453			-0.0	-0.0
YJR018W						
YJR019C	-0.0438875	0.00284974			-0.0	-0.0
YJR020W	0.0770783	0.485172				
YJR021C	-0.170551	-0.377878				
YJR024C	0.500799	-0.199254				
YJR025C	-0.0613825	-0.173842			-0.0	-0.0
YJR030C					-0.0	-0.0
YJR031C	-0.130829	-0.156669			-0.0	-0.0
YJR032W					-0.0	-0.0
YJR033C	0.5293	0.670628				
YJR034W	-3.3646	0.13059			-0.0	-0.0
YJR035W	-0.39557	-3.05739			-0.0	-0.0
YJR036C	-0.502497	-0.861458				
YJR037W	-0.785443	-0.825579				
YJR038C	-0.750988	-0.968988				
YJR039W	0.0502959	0.337278				
YJR040W	0.4032	-0.546418				
YJR043C	0.0668183	-6.28014			-0.0	-2.9591337929906203
YJR044C	0.0296539	-0.385326			-0.0	-0.0
YJR047C	-2.08918	-3.20354			-0.0	-0.0
YJR048W	-0.360203	0.608178			-0.0	-0.0
YJR049C	-3.86614	0.768037			-0.0	-0.0
YJR050W	1.43526	1.138			-0.0	-0.0
YJR051W	1.25448	0.388645			-0.0	-0.0
YJR052W	0.113527	-14.6022			-0.0	-2.5438325902086554
YJR053W	0.33446	0.430381			-0.0	-0.0
YJR054W	-0.215863	-1.06358			-0.0	-0.0
YJR055W					-0.0	-0.0
YJR056C	0.213271	0.581643				
YJR058C	1.3482	0.494474			-0.0	-0.0
YJR059W	1.12497	0.949795			-0.0	-0.0
YJR060W	0.233189	0.664588			-0.0	-0.0
YJR061W	-0.0627509	-0.40839			-0.0	-0.0
YJR062C	-0.48512	0.0148819			-0.0	-0.0
YJR063W					-0.0	-0.0
YJR066W	0.790398	0.9872			-0.0	-0.0
YJR069C	-0.950959	-0.796859			-0.0	-0.0
YJR070C	0.528556	0.0736506			-0.0	-0.0
YJR073C	-1.88155	-0.752625			-0.0	-0.0
YJR074W	0.305133	-0.521712			-0.0	-0.0
YJR075W	0.823255	1.56506			-0.0	-0.0
YJR077C	-2.55877	0.250206			-0.0	-0.0
YJR078W	1.11459	0.718773			-0.0	-0.0
YJR079W					-0.0	-0.0
YJR080C	-0.563798	0.53925			-0.0	-0.0
YJR082C	0.721796	1.80421			-0.0	-0.0
YJR083C	-0.857692	-3.81923			-0.0	-0.0
YJR084W	-0.372167	-0.185002			-0.0	-0.0
YJR087W	0.840308	-0.129222				
YJR088C	0.588288	0.0626126			-0.0	-0.0
YJR090C						
YJR091C	-0.0502299	-0.970663			-0.0	-0.0
YJR092W	0.32801400000000003	0.713828			-0.0	-0.0
YJR094C	0.0241297	-0.287958			-0.0	-0.0
YJR094W-A	1.38503	2.77998			-0.0	-0.0
YJR095W	0.611347	0.0517755				
YJR096W	0.789365	-0.293664			-0.0	-0.0
YJR097W	0.33586	1.48697			-0.0	-0.0
YJR098C	0.450723	0.117183			-0.0	-0.0
YJR099W	0.79308	0.711743			-0.0	-0.0
YJR100C	0.48308	0.355231				
YJR102C	0.233418	0.0143941				
YJR103W	-0.771054	-0.867554			-0.0	-0.0
YJR104C	-2.43702	-0.693672				
YJR105W	-0.135413	0.40936			-0.0	-0.0
YJR106W	0.474773	-0.623828				
YJR107W	1.01208	1.02369				
YJR108W	0.0785682	-0.369161			-0.0	-0.0
YJR109C	-0.0930022	0.20014			-0.0	-0.0
YJR110W	0.627356	0.695124				
YJR111C	0.400723	-1.34385			-0.0	-0.0
YJR113C	-5.3441	0.571429			-2.22786763342221	-0.0
YJR115W	0.921189	0.901795			-0.0	-0.0
YJR116W	0.857089	0.366878			-0.0	-0.0
YJR117W	-1.14736	-0.457958			-0.0	-0.0
YJR118C	-1.78236	0.497339			-0.8942790898489005	-0.8134575500688125
YJR119C	-1.4491	-1.53881			-0.0	-0.0
YJR120W	-1.37671	0.747128			-0.0	-0.0
YJR121W	-4.86622	-0.845388			-0.0	-0.0
YJR122W	-3.73056	-0.104434			-1.507595572908355	-0.0
YJR124C	0.813138	0.9946			-0.0	-0.0
YJR125C	0.327016	0.665323			-0.0	-0.0
YJR126C	1.03034	0.480628			-0.0	-0.0
YJR127C	0.610323	0.102555			-0.0	-0.0
YJR128W	0.0850773	-2.34651				
YJR129C	-1.03364	-1.59635			-0.0	-0.0
YJR130C	1.07751	0.616012				
YJR131W	-0.451072	-0.312175			-0.0	-0.0
YJR133W	1.05237	0.434543			-0.0	-0.0
YJR134C	0.956136	1.01207			-0.0	-0.0
YJR135C	1.00698	1.17197			-0.0	-0.0
YJR137C	0.377509	-0.183179			-0.0	-0.0
YJR139C	-1.38314	-0.250961			-1.36649812505602	-0.0
YJR140C	0.51997	0.19605			-0.0	-0.0
YJR142W	0.524738	-2.59864			-0.0	-0.0
YJR144W	-4.3538	0.615992			-1.35015618988203	-0.0
YJR145C	3.19146	2.0122			-0.0	-0.0
YJR146W	0.439681	0.631036				
YJR147W	0.168937	0.662457			-0.0	-0.0
YJR148W	1.10965	0.778581			-0.0	-0.0
YJR149W	0.894701	-0.0727495			-0.0	-0.0
YJR150C	0.192523	-0.307068			-0.0	-0.0
YJR152W	-0.449543	-0.53747			-0.0	-0.0
YJR153W	0.346603	1.11305			-0.0	-0.0
YJR154W	-0.10878	-0.788597			-0.0	-0.0
YKL001C	-0.489494	-0.694553				
YKL002W					-0.0	-0.0
YKL003C					-0.6635772921868215	-0.0
YKL005C	0.904781	0.91032				
YKL006W					-0.0	-0.0
YKL007W	-0.0609695	-0.443303			-0.0	-0.0
YKL008C	0.574812	-0.10142			-0.0	-0.0
YKL009W					-0.0	-0.0
YKL010C	1.47658	1.32555			-0.0	-0.0
YKL011C	0.492881	0.363889			-0.0	-0.0
YKL015W	0.552432	0.0371892				
YKL016C	-1.88632	0.524706			-1.097369738773285	-0.0
YKL017C	0.00878344	0.465892				
YKL020C	-2.79069	-0.772397			-0.0	-0.0
YKL023W	0.509787	1.49556			-0.0	-0.0
YKL025C	0.0544279	1.90818			-0.6316773639276905	-0.0
YKL026C	0.843368	0.984948				
YKL027W	-0.183339	-0.634995			-0.0	-0.0
YKL029C	-0.494599	-0.417283			-0.0	-0.0
YKL030W	1.27494	0.707083				
YKL031W	1.92348	1.22427				
YKL032C	0.26506	-0.785464			-0.0	-0.0
YKL033W-A	0.45301	-2.68948				
YKL034W	0.00433548	0.33342			-0.0	-0.0
YKL037W	-1.9454	-0.290612			-0.0	-0.0
YKL038W	0.917704	0.470567				
YKL039W	1.36175	0.231773			-0.0	-0.0
YKL040C	-0.404808	-0.543071			-0.0	-0.0
YKL041W	-2.77578	0.513378			-0.0	-0.0
YKL043W	0.853552	1.22893				
YKL044W	1.32595	1.00323				
YKL046C	1.67978	1.53789			-0.0	-0.0
YKL047W	0.681012	0.106857			-0.0	-0.0
YKL048C	-0.299773	-0.906834				
YKL050C	0.123007	0.213999				
YKL051W	1.36653	1.30587			-0.0	-0.0
YKL053C-A	-0.487666	0.0347881			-0.0	-0.0
YKL053W	1.41621	2.60238				
YKL054C					-0.0	-0.0
YKL055C					-0.9265073789372376	-0.0
YKL056C	0.641416	0.026106			-0.0	-0.0
YKL057C	1.8051	-0.972385			-0.0	-0.0
YKL061W	1.09588	1.02608			-0.0	-0.0
YKL062W	-0.439029	-0.181104			-0.0	-0.0
YKL063C	0.433622	0.271674			-0.0	-0.0
YKL064W	0.289749	0.0292913			-0.0	-0.0
YKL065C	-0.603019	0.607786			-0.0	-0.0
YKL066W	-0.618257	-0.618257				
YKL067W	0.357718	0.283396				
YKL068W	-0.189085	-0.532243				
YKL069W	2.37202	1.75142				
YKL070W	-0.230694	0.238063				
YKL071W	0.442668	0.539563			-0.0	-0.0
YKL072W	1.05172	0.100622				
YKL073W					-0.0	-0.0
YKL074C	-0.0667852	-0.0844337			-0.0	-0.0
YKL075C	-0.18227	-1.7732			-0.0	-0.0
YKL076C	-1.34041	-1.87923				
YKL077W	-0.878567	0.863866			-0.0	-0.0
YKL079W	1.0863	-0.40953			-0.0	-0.0
YKL080W					-0.0	-0.0
YKL081W	1.12419	1.23321			-0.0	-0.0
YKL084W	0.982694	0.616302				
YKL085W	-0.38294	-0.763252			-0.0	-0.0
YKL086W	0.297575	0.404772			-0.0	-0.0
YKL087C	-2.4091	0.0128186			-0.6749675114527041	-0.0
YKL090W	-0.785351	-0.599557				
YKL091C	0.450681	-0.0305837			-0.0	-0.0
YKL092C	0.689249	1.12182				
YKL093W	0.866674	0.29488				
YKL094W	0.475533	0.304162			-0.0	-0.0
YKL096W	1.74968	1.34387				
YKL096W-A	0.278582	0.21318				
