ORF	hom | rDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (CUP1 copy number) | standard | None | Puddu F~Jackson SP, 2019	hom | mtDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | 2micron copy number | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty1) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty2) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty3) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty4) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty5) | standard | None | Puddu F~Jackson SP, 2019	hom | telomere length | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 1) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 2) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 3) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 4) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 5) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 6) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 7) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 8) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 9) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 10) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 11) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 12) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 13) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 14) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 15) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 16) | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (number of subchromosomal deletions/amplifications) | standard | None | Puddu F~Jackson SP, 2019
YNR045W	122.294	13.846	9.296	57.389	37.537	11.556	2.074	2.960	1.026	758.574	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.104	2.000	2.000	2.000	2.000	0.000
YNR048W	119.051	18.430	15.562	39.085	37.288	11.434	2.009	3.052	1.023	698.726	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YNR049C	129.548	15.176	15.972	50.813	36.766	10.628	1.907	3.046	1.093	756.443	2.000	2.000	2.000	2.000	2.000	1.874	2.000	2.000	2.000	2.000	2.000	2.109	2.000	2.000	2.000	2.000	0.000
YOR001W	131.467	14.843	18.673	43.960	37.603	11.715	1.967	2.996	1.053	741.819	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.206	2.000	2.000	2.000	2.000	0.000
YOR002W	116.960	12.702	17.045	76.836	37.870	11.898	2.052	2.970	0.863	625.286	1.698	2.000	1.789	2.000	2.000	1.701	2.000	2.000	2.000	2.000	2.000	2.237	2.000	2.000	2.000	2.000	0.000
YOR003W	128.297	20.384	14.938	36.145	37.837	11.806	2.024	3.116	1.037	697.021	2.000	2.000	2.000	2.000	2.000	1.791	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR005C	126.446	13.840	15.106	33.843	37.779	11.247	1.914	3.043	1.026	720.022	2.000	2.000	2.000	2.000	2.000	1.874	2.000	2.000	2.000	2.000	2.000	2.100	2.000	2.000	2.000	2.000	0.000
YOR006C	131.878	14.250	17.073	41.610	37.339	11.571	1.964	2.913	1.150	754.740	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR007C	116.674	15.511	12.679	43.157	37.725	11.452	1.939	3.006	1.028	658.609	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR009W	111.757	16.006	16.374	42.900	37.508	11.683	1.933	2.929	1.161	798.194	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.129	2.000	2.000	2.000	2.000	0.000
YOR010C	121.773	14.039	13.767	48.878	38.520	11.504	1.963	3.045	1.074	741.437	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR011W	124.074	14.423	14.336	46.565	37.514	11.579	2.014	2.976	0.972	717.144	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR012W	127.617	13.890	13.588	32.869	37.165	11.199	1.906	2.992	1.026	754.923	2.000	2.000	2.000	2.000	2.000	1.899	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR013W	102.955	12.460	21.172	46.114	36.721	11.541	1.868	2.964	1.430	942.146	2.000	2.000	2.000	2.000	2.000	1.783	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR014W	121.984	16.080	27.158	38.497	38.439	12.089	1.988	2.921	1.042	695.579	1.780	2.000	2.000	2.000	2.000	1.706	2.000	2.000	2.000	2.000	2.000	2.544	2.000	2.000	2.000	2.000	0.000
YOR015W	116.768	11.991	15.150	68.285	37.574	11.469	2.009	2.961	1.127	748.741	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR016C	111.674	16.100	16.792	34.373	38.067	11.629	1.972	2.971	1.077	804.256	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR017W	121.994	13.769	15.206	39.230	37.214	11.627	1.935	3.032	1.158	727.341	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR018W	120.545	14.564	13.986	49.862	37.586	11.622	2.004	3.010	1.051	652.980	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR019W	135.431	12.330	14.037	76.755	37.566	11.638	1.947	2.945	1.101	722.181	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.126	2.000	2.000	2.000	2.000	0.000
YOR021C	113.315	12.347	14.776	44.145	37.729	10.641	1.999	2.987	1.074	737.150	2.000	2.000	2.000	2.000	2.000	1.888	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR022C	105.576	13.077	17.561	86.071	37.289	11.571	1.907	2.988	1.089	777.332	2.000	2.000	2.000	2.000	2.000	1.734	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR023C	134.355	14.810	15.587	47.006	37.085	11.589	1.990	3.000	1.094	694.688	2.000	2.000	2.000	2.000	2.000	1.738	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR024W	133.602	8.735	18.468	53.245	37.442	11.728	1.994	2.941	1.101	838.409	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.101	2.000	2.000	2.000	2.000	0.000
YOR025W	115.894	11.320	23.383	32.395	39.179	11.500	1.917	2.993	1.041	879.927	1.875	2.000	2.000	2.000	2.000	1.797	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	1.000
YOR026W	157.094	17.135	21.319	39.271	40.009	11.000	1.674	3.805	1.317	586.961	1.000	2.542	2.424	2.000	2.456	1.568	2.000	2.510	1.662	2.456	1.867	2.135	2.000	1.874	1.892	2.486	0.000
YOR027W	145.725	13.563	17.941	36.198	36.873	11.423	1.923	3.012	1.203	724.765	2.000	2.000	2.000	2.000	2.000	1.775	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR028C	106.401	8.006	17.186	55.413	36.759	11.415	1.937	3.006	1.094	717.669	2.000	2.000	2.000	2.000	2.000	1.892	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR029W	109.316	13.113	20.481	37.935	37.183	11.524	1.862	3.027	1.182	787.553	2.000	2.000	2.000	2.000	2.000	1.899	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR030W	123.127	13.615	15.745	32.990	37.554	11.441	1.942	3.065	1.066	677.405	1.888	2.000	2.000	2.000	2.000	1.671	2.000	2.000	2.000	2.000	2.000	2.164	2.000	2.000	2.000	2.000	0.000
YOR031W	130.950	10.018	18.509	29.347	37.228	11.738	1.905	3.054	0.983	631.233	2.000	2.000	1.899	2.000	2.000	1.723	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR032C	114.228	15.642	18.847	39.896	36.977	11.590	1.961	2.994	1.018	642.573	1.900	2.000	2.000	2.000	2.000	1.857	2.000	2.000	2.000	2.000	2.000	2.121	2.000	2.000	2.000	2.000	0.000
YOR033C	126.437	14.595	19.899	26.826	37.785	11.757	1.982	3.061	1.094	699.619	2.000	2.000	2.000	2.000	2.000	1.868	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR034C	106.338	14.146	16.883	46.292	37.543	11.601	1.979	3.029	0.983	712.425	1.869	2.000	2.000	2.000	2.000	1.891	2.101	2.000	2.000	2.000	2.000	2.271	2.000	2.000	2.000	2.000	0.000
YOR035C	105.895	15.589	16.534	20.183	38.232	11.595	1.944	3.042	1.007	694.746	2.000	2.000	2.000	2.000	2.000	1.694	2.000	2.000	2.000	2.000	2.000	2.187	2.000	2.000	2.000	2.000	0.000
YOR036W	117.782	13.852	21.850	60.051	37.297	11.698	1.886	2.926	0.974	763.033	1.527	2.000	1.699	2.000	2.000	1.537	2.000	2.000	1.895	2.000	2.000	2.315	2.000	2.000	2.000	2.000	0.000
YOR037W	94.070	14.514	15.884	37.787	37.503	11.581	1.956	3.033	1.042	730.659	1.878	2.000	1.885	2.101	2.000	1.705	2.000	2.000	1.889	2.000	2.000	2.259	2.000	2.000	2.000	2.000	0.000
YOR038C	134.643	13.960	16.892	39.834	37.400	11.772	1.968	3.003	0.964	661.656	1.863	2.000	2.000	2.000	2.000	1.713	2.000	2.000	2.000	2.000	2.000	2.170	2.000	2.000	2.000	2.000	0.000
YOR039W	148.074	13.290	18.693	44.643	38.064	11.581	1.957	2.955	1.018	719.283	1.698	2.000	2.000	2.000	2.000	1.717	2.000	2.000	2.000	2.000	2.000	2.223	2.000	2.000	2.000	2.000	0.000
YOR040W	148.675	14.451	16.466	34.288	37.494	11.738	2.015	3.022	1.019	691.983	2.000	2.000	2.000	2.000	2.000	1.863	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR041C	133.392	13.843	17.410	33.154	37.346	10.961	1.945	2.999	1.009	723.294	2.000	2.000	2.000	2.000	2.000	1.887	2.000	2.000	2.000	2.000	2.000	2.236	2.000	2.000	2.000	2.000	0.000
YOR042W	117.477	14.405	15.718	28.560	37.497	11.632	2.006	3.037	1.088	707.958	1.900	2.000	1.888	2.000	2.000	1.888	2.000	2.000	2.000	2.000	2.000	2.218	2.000	2.000	2.101	2.000	0.000
YOR043W	82.080	13.925	15.225	34.428	37.879	11.494	1.951	3.063	1.147	714.965	2.000	2.500	2.000	2.000	2.000	1.875	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR044W	125.342	14.329	14.649	58.495	37.640	11.538	1.962	3.034	1.055	678.841	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR045W	120.981	13.708	14.493	44.870	37.698	11.503	1.906	2.922	1.099	668.992	1.770	2.000	2.000	2.000	2.000	1.763	2.000	2.000	2.000	2.000	2.000	2.103	2.000	2.000	2.000	2.000	0.000
YOR047C	115.118	13.949	14.921	41.559	38.407	10.927	1.942	2.945	1.002	783.558	1.893	2.000	2.000	2.000	2.000	1.867	2.000	2.000	2.000	2.000	2.000	2.107	2.000	2.000	2.000	2.000	0.000
YOR049C	91.729	14.632	14.889	50.456	38.215	11.562	2.027	3.011	1.068	740.063	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR050C	105.239	14.082	17.652	27.254	37.684	11.198	2.004	3.145	1.203	702.864	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR051C	126.817	14.492	19.496	88.845	38.676	11.741	1.913	3.074	1.083	721.027	2.000	2.000	2.000	2.000	2.000	1.757	2.000	2.000	2.000	2.000	2.000	2.000	2.000	3.000	2.000	2.000	0.000
YOR052C	117.685	14.069	15.079	48.550	37.431	11.547	1.913	2.917	1.140	730.252	2.000	2.000	2.000	2.000	2.000	1.859	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR053W	84.707	14.011	16.097	34.641	38.462	11.446	1.982	2.976	1.284	718.984	1.900	2.000	2.500	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.107	2.000	2.000	2.000	2.000	0.000
YOR055W	110.459	14.480	16.849	79.926	38.304	11.231	2.031	2.907	1.160	751.933	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.212	2.000	2.000	2.000	2.000	0.000
YOR058C	117.069	14.184	17.539	29.041	37.802	11.592	1.924	2.984	1.003	714.643	1.882	2.000	2.000	2.000	2.000	1.778	2.000	2.000	2.000	2.000	2.000	2.118	2.000	2.000	2.000	2.000	0.000
YOR059C	114.333	13.313	17.501	48.337	37.415	11.480	1.963	2.989	1.067	737.459	2.000	2.000	2.000	2.000	2.000	1.726	2.000	2.000	2.000	2.000	2.000	2.250	2.000	2.000	2.000	2.000	0.000
YOR061W	117.075	14.271	21.971	108.193	38.155	11.783	1.961	2.928	1.042	673.263	2.000	2.000	2.000	2.000	2.000	1.735	2.000	2.000	2.000	2.000	2.000	2.269	2.000	2.000	2.000	2.000	0.000
YOR062C	106.936	11.434	16.143	92.952	37.212	11.582	1.905	3.036	1.092	687.900	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.107	2.000	2.000	2.000	2.000	0.000
YOR064C	118.445	13.803	14.318	35.058	37.399	11.191	1.943	3.025	1.152	716.848	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR065W	116.430	12.104	13.622	45.245	37.316	11.016	1.971	3.031	1.116	770.363	1.768	2.000	2.000	2.000	2.000	1.729	2.000	2.000	2.000	2.000	2.000	2.265	2.000	2.000	2.000	2.000	0.000
YOR066W	114.314	15.369	19.988	27.723	37.013	11.383	2.034	3.017	1.077	795.035	2.000	2.000	2.000	2.000	2.000	1.890	2.000	2.000	2.000	2.000	2.000	2.294	2.000	2.000	2.000	2.000	0.000
YOR067C	140.601	15.320	14.402	40.653	37.990	11.686	1.864	2.943	0.950	739.323	1.643	2.000	1.755	2.000	2.000	1.670	2.000	1.887	1.878	2.000	2.000	2.362	2.000	2.000	2.000	2.000	0.000
YOR068C	141.277	13.482	14.226	29.764	37.414	10.894	1.991	3.104	1.092	722.392	2.000	2.000	2.000	2.000	2.000	1.799	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR069W	135.389	13.932	15.540	33.865	37.285	11.396	1.917	2.977	1.003	739.518	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.228	2.000	2.000	2.000	2.000	0.000
YOR070C	96.661	13.989	15.272	59.970	37.081	11.341	1.930	2.937	1.168	726.030	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.103	2.000	2.000	2.000	2.000	0.000
YOR071C	112.582	15.099	14.587	57.449	37.491	11.602	1.961	3.107	1.071	736.190	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR072W	115.091	14.143	15.286	33.338	37.529	11.554	2.008	3.030	1.098	731.420	1.881	2.000	2.000	2.000	2.000	1.881	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR073W	108.188	12.709	24.476	24.159	39.931	10.657	1.841	3.616	1.507	739.373	1.363	2.642	2.606	2.000	2.000	1.723	2.000	2.324	2.000	2.330	2.000	2.171	2.299	2.000	2.000	2.745	0.000
YOR076C	173.719	14.343	18.831	33.690	37.612	11.625	1.972	2.902	1.077	738.660	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.132	2.000	2.000	2.000	2.000	0.000
YOR078W	134.338	14.361	17.039	33.736	37.077	11.501	1.923	3.062	1.039	850.825	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.130	2.000	2.000	2.000	2.000	0.000
YOR079C	115.002	13.855	15.794	47.445	37.440	11.154	1.970	3.024	1.074	687.017	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.117	2.000	2.000	2.000	2.000	0.000
YOR081C	98.540	14.200	18.512	95.316	37.254	11.348	1.926	2.908	1.059	721.583	1.783	2.000	2.000	2.000	2.000	1.857	2.000	2.000	2.000	2.000	2.000	2.269	2.000	2.000	2.000	2.000	0.000
YOR082C	136.301	13.882	13.332	20.941	37.240	10.952	1.904	3.135	1.222	776.088	1.884	2.000	2.000	2.000	2.000	1.863	2.000	2.000	2.000	2.000	2.000	2.104	2.000	2.000	2.000	2.000	0.000
YOR083W	92.803	13.634	12.076	9.409	37.690	11.267	1.904	2.985	1.137	793.990	2.000	2.000	2.000	2.000	2.000	1.894	2.000	2.000	2.000	2.000	2.000	2.108	2.000	2.000	2.000	2.000	0.000
YOR084W	110.072	14.447	18.581	92.781	37.194	11.084	1.952	3.067	0.993	719.229	1.753	2.000	1.793	2.000	2.000	1.727	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR085W	122.791	14.336	15.767	38.280	37.976	11.397	1.930	2.958	1.028	635.610	1.631	2.000	2.000	2.000	2.500	2.000	2.000	2.000	2.000	2.000	2.000	2.165	2.000	2.000	2.000	2.000	0.000
YOR086C	106.159	14.464	16.772	30.994	37.402	11.436	1.945	3.038	1.086	723.494	1.884	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR087W	106.905	13.623	16.538	37.353	37.155	11.227	2.005	3.008	1.029	767.321	1.866	2.000	2.000	2.000	2.000	1.679	2.000	2.000	2.000	2.000	2.000	2.136	2.000	2.000	2.000	2.000	0.000
YOR089C	114.943	14.065	21.320	55.847	36.907	10.876	1.890	2.939	0.980	644.541	1.583	2.000	1.722	2.000	2.000	1.616	2.000	2.000	1.775	2.000	2.000	2.480	2.000	2.000	2.000	2.000	0.000
YOR090C	121.477	14.475	17.283	31.357	37.559	11.603	2.006	3.015	1.099	738.823	1.761	2.000	2.000	2.000	2.000	1.687	2.000	2.000	1.899	2.000	2.000	2.150	2.000	2.000	2.000	2.000	0.000
YOR091W	109.501	13.913	18.462	65.654	37.679	11.567	1.920	2.913	1.000	811.089	1.711	2.000	2.000	2.000	2.000	1.717	2.000	2.000	2.000	2.000	2.000	2.104	2.000	3.000	2.000	2.000	0.000
YOR092W	119.927	13.205	16.511	30.272	37.219	10.979	2.016	2.931	1.078	768.898	2.000	2.000	2.000	2.000	2.000	1.797	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR093C	115.010	16.996	17.608	39.126	37.321	11.444	1.944	3.003	1.084	769.945	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR094W	138.416	14.266	17.929	37.295	37.523	10.540	2.015	2.965	1.105	742.350	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR097C	122.551	14.485	16.063	48.521	37.605	11.273	1.956	3.056	1.050	691.058	1.925	2.000	1.932	2.000	2.000	1.836	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR099W	122.310	13.972	17.865	39.768	37.617	11.430	1.948	3.072	1.092	690.772	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR100C	117.311	14.010	16.401	36.475	37.806	11.609	1.988	2.974	1.090	754.813	2.000	2.000	2.000	2.000	2.000	1.779	2.000	2.000	2.000	2.000	2.000	2.123	2.000	2.000	2.000	2.000	0.000
YOR101W	128.417	14.443	16.874	29.916	37.389	11.491	2.067	2.897	0.953	754.874	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR104W	125.303	14.250	6.083	49.482	35.470	11.161	1.993	2.963	0.564	781.175	2.000	2.000	1.298	2.000	2.000	1.797	2.000	2.000	2.000	2.000	2.000	2.224	2.000	2.000	2.000	2.000	0.000
YOR105W	122.257	14.447	16.261	48.870	37.004	11.494	1.951	3.057	1.101	806.107	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR106W	89.694	14.049	23.163	32.307	37.032	11.184	1.958	2.954	1.020	628.086	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	1.369	2.000	2.000	0.000
YOR107W	124.471	13.688	17.186	45.670	37.379	11.467	1.962	2.986	1.162	810.578	1.851	2.000	2.000	2.000	2.000	1.796	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR108W	131.873	14.391	17.134	36.046	37.781	11.581	1.935	2.991	1.030	759.015	1.777	2.000	2.000	2.000	2.000	1.874	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR109W	127.680	14.322	15.999	38.636	37.541	11.556	1.968	2.988	1.148	811.207	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR111W	126.975	13.513	16.199	27.069	37.138	11.688	1.912	3.027	1.093	747.888	1.909	2.000	2.000	2.000	2.000	1.923	2.072	2.000	2.000	2.000	2.000	2.000	2.074	2.000	2.000	2.000	0.000
YOR112W	133.132	14.118	16.619	44.815	37.629	11.658	1.970	2.974	1.043	763.527	1.717	2.000	2.000	2.000	2.000	1.870	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR113W	125.962	14.383	18.016	67.736	37.390	11.462	1.977	2.977	1.072	706.574	2.000	2.000	2.000	2.000	2.000	1.764	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR114W	127.688	14.088	26.122	52.097	37.503	11.760	1.927	2.947	0.996	729.637	1.767	2.000	1.900	2.000	2.000	1.891	2.000	2.000	2.000	2.000	2.000	2.139	2.000	2.000	2.000	2.000	0.000
YOR115C	128.432	13.741	13.980	61.591	37.215	11.756	1.963	2.942	1.105	720.597	1.923	2.000	2.000	2.000	2.000	1.931	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR118W	124.459	13.924	15.519	31.854	37.552	11.396	2.002	3.059	1.037	714.302	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR120W	109.226	14.071	15.731	57.913	37.579	11.588	1.954	2.975	1.042	779.866	1.839	2.000	2.000	2.000	2.000	1.916	2.000	2.000	2.000	2.000	2.000	2.075	2.000	2.000	2.000	2.000	0.000
YOR121C	132.068	13.678	15.899	35.073	37.633	11.642	1.918	2.894	1.010	752.109	1.929	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR123C	122.297	14.120	18.971	33.672	37.709	11.688	1.887	2.965	0.999	657.658	1.753	2.000	1.897	2.000	2.000	1.708	2.000	2.000	1.781	2.000	2.000	2.142	2.000	2.000	2.000	2.000	0.000
YOR124C	123.983	14.177	12.241	39.634	37.485	11.414	1.987	2.954	1.020	760.950	1.764	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR125C	106.043	14.141	12.837	32.586	37.131	11.547	1.924	3.031	1.070	733.909	1.788	2.000	2.000	2.000	2.000	1.747	2.000	2.000	2.000	2.000	2.000	2.122	2.000	2.000	2.000	2.000	0.000
YOR126C	134.852	14.920	15.434	30.204	37.261	11.624	2.000	3.026	1.039	802.174	1.885	2.000	2.000	2.000	2.000	1.881	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR127W	124.451	13.671	16.172	40.518	37.201	11.638	1.915	2.970	1.093	725.498	1.864	2.000	2.000	2.000	2.000	1.867	2.000	2.000	2.000	2.000	2.000	2.057	2.000	2.000	2.000	2.000	0.000
YOR129C	124.993	14.041	16.100	63.351	37.428	11.560	1.975	3.017	1.181	784.843	2.000	2.000	2.000	2.000	2.000	1.759	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR130C	127.483	14.009	15.950	31.997	37.827	11.611	1.989	2.981	1.053	797.072	1.850	2.000	2.000	2.000	2.000	1.883	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR131C	98.528	13.239	16.847	48.349	37.412	11.803	1.838	2.936	1.159	803.002	1.681	2.000	2.000	2.000	2.000	1.748	2.000	2.000	1.895	2.000	2.000	2.253	2.000	2.000	2.000	2.000	0.000
YOR132W	114.231	13.856	14.017	43.313	37.388	11.680	1.945	3.036	1.006	632.606	1.720	2.000	2.000	2.000	2.000	1.703	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR133W	130.003	14.101	15.793	38.165	37.388	11.537	1.952	3.030	1.034	711.766	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR134W	150.972	14.082	15.248	94.569	37.569	11.602	2.024	3.011	1.020	616.071	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR135C	119.317	14.276	17.851	42.693	37.841	11.470	2.005	3.116	1.175	647.678	1.886	2.000	2.000	2.000	2.000	1.894	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
YOR136W	131.827	13.466	17.192	33.930	37.859	11.546	1.978	3.026	1.063	662.894	1.899	2.000	2.000	2.000	2.000	1.893	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	2.000	0.000
