orf	hom | rDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (CUP1 copy number) | standard | None | Puddu F~Jackson SP, 2019	hom | mtDNA copy number | standard | None | Puddu F~Jackson SP, 2019	hom | 2micron copy number | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty1) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty2) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty3) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty4) | standard | None | Puddu F~Jackson SP, 2019	hom | transposable element copy number (Ty5) | standard | None | Puddu F~Jackson SP, 2019	hom | telomere length | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 1) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 2) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 3) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 4) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 5) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 6) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 7) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 8) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 9) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 10) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 11) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 12) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 13) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 14) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 15) | standard | None | Puddu F~Jackson SP, 2019	hom | chromosome ploidy (chromosome 16) | standard | None | Puddu F~Jackson SP, 2019	hom | genome instability (number of subchromosomal deletions/amplifications) | standard | None | Puddu F~Jackson SP, 2019
YNL200C	147.68207729224	14.2954852714578	16.0955118859642	30.66157033903265	37.247421089594994	11.63784389418105	1.9991274458166601	2.9884115259804354	0.9807502214814035	713.3678184587235	1.89335165131189	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL201C	113.602957945016	12.7931893540385	20.8938564283684	38.505406964534956	37.4635526836457	11.5187492947242	2.010951477061055	3.004016889549855	1.0614236831274448	706.9413431576905	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL202W	126.0767900891055	12.79733997417115	14.77292044760995	47.997784170685904	37.7331439543302	11.579889614900999	1.8918098935515602	2.970709422671675	1.07293320284472	693.1989640258155	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL203C	121.5064172094325	14.54819338104025	18.1153805441339	50.1402785139705	36.735912020498404	11.152295054333251	1.91483443465876	2.943176901354805	1.1507862582629151	698.6948390480504	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL205C	125.595336676824	14.58424662936175	15.55002985245615	88.9512824710722	37.1759582561418	11.6000757538921	2.0025807721493702	3.10246399047379	1.093121772569965	706.678922599987	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL206C	126.362773520955	14.23302585225635	19.46027250872665	35.8868330078663	39.4450020275268	11.588354248674651	1.984479453372735	3.04204987203895	0.9853321742731831	616.2146347473815	2.0	2.0	2.0	2.0	2.0	1.889206331066795	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL211C	130.31299450475552	13.93804577243785	19.2631943000386	36.3214787841326	37.15740359139005	11.409031710808001	1.9047318237049549	3.046002856355245	1.0251779648401085	615.0671504813274	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL212W	129.905656304471	10.463105352852551	15.334596443963651	30.8342263003098	37.9787045753272	11.7671051795582	1.9680875883254099	2.93182034510986	1.128763663513865	626.444807253315	2.0	2.0	2.0	2.0	2.0	1.78913934325647	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL214W	123.2852579858705	14.54275162888065	17.21457720323195	50.16354332141785	37.4838472914321	11.51161012938425	1.90237083542987	2.939374720367275	1.0144022478719301	688.5650511128524	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL215W	139.0995166837325	14.3581828197671	23.566742764336652	34.089064654643394	39.673679599741746	11.72118697150285	1.9602143503802152	2.96993167703712	0.9528564519408049	579.5865978816021	1.7769520999699249	2.0	2.0	2.0	2.0	1.882514335884985	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL217W	146.9087014845245	13.7248167226485	18.28378725733145	31.9636133956372	37.4478805198102	11.49280497290005	1.92678814573117	3.00813433519421	0.9316815827763825	754.8845978301375	2.0	2.0	2.0	2.0	2.0	1.7518643666821299	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL219C	145.36099372858752	14.0166460352829	22.19455065355315	39.35716215555145	37.636123832280646	11.605664718324551	1.94150039410136	3.021567223805775	0.9421812556030049	727.4929499218235	1.825312950351805	2.0	2.0	2.0	2.0	1.637063020023415	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL224C	109.59433788625799	14.015707574378101	18.3143468437009	52.9343249257515	37.4478643524264	11.3449470212332	1.9052240106131	2.96222150819247	1.0950188776216652	760.408000932341	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL225C	157.43950024119601	14.439332667980949	24.8365752698382	28.6049432893785	39.5869596206833	11.449744544787	1.941166913325905	2.9498937299958454	1.53223585811684	647.985560715947	3.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL226W	141.0927845144705	14.0033915426717	15.591130278465698	37.4559411558199	37.4482523696371	12.0431475755477	1.972013424148205	2.88235127955768	1.05929115730565	787.513747128394	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL227C	129.8839844667165	15.272104942307699	21.4697380087766	26.58226709592755	36.9736043552315	11.8014199698332	1.9776148396721749	2.98728628587194	1.05386839287679	703.158773792678	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL228W	147.47621892594452	14.40455747258935	16.8111256767999	25.91058367852075	36.87390198443845	11.7265138033035	1.996592294820355	2.9864662845679097	0.952516228166929	721.936560270429	2.0	2.0	2.0	2.0	2.0	1.8966854827037198	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL230C	118.05170030827651	13.839309067240151	17.770397200616	39.6346801546995	37.16364618599095	11.43580022129765	1.95235357149742	3.09402413796394	1.08555416129618	664.452602215192	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL231C	116.68519752338949	15.164219399554	17.39339470001665	37.0818770120932	38.2757533427648	11.514527046074651	1.9918831169031601	2.964441467274775	0.9640703846792771	685.807444690631	2.0	2.0	2.0	2.0	2.0	1.866818482333065	2.0	2.0	2.0	2.0	2.5	2.0	2.0	2.0	2.0	2.0	0.0
YNL233W	132.349759426595	14.393466078959651	15.4818191670619	59.3270119920346	37.607976833783454	11.691975088067949	1.922715910761895	3.01275214848908	0.979553729352526	702.7439883240775	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL235C	124.10182206817	14.78577021383355	14.531702001654299	41.874521454992404	37.5814999503134	11.72584904518885	1.964210033327275	3.0477595469971748	1.020094507792115	665.910732139246	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL236W	136.688568695031	15.33777759498495	12.19277222743855	38.5049856861147	37.6323029746246	11.41315009232135	1.9494489361064602	3.03324578242418	1.070981394770055	757.1467568949805	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL237W	112.288398407787	13.1015816150201	23.862115109551198	34.6872921010858	38.90015786841675	12.3830242854762	2.4089083025676903	2.990562939845065	1.12333520509486	770.703707066896	2.0	2.395853443001835	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.895173679559515	2.0	2.0	2.0	2.0	0.0
YNL239W	122.20478664740949	15.6846642397796	10.874808964165151	34.86476615303705	38.30304336657815	11.1638661358185	1.90924816689688	3.0502494565055	1.063731371740945	746.282533412705	2.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL242W	141.86737769863498	14.67145288231835	16.6994496578158	70.46899490832195	37.00589343894465	11.34209591196055	2.00609710259604	3.00180389030159	1.083625665847407	783.3862951593635	2.0	2.0	2.0	2.0	2.0	1.87807905552644	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL246W	93.7831805456074	17.56990228333025	23.151435803685402	47.10104502374685	37.2968095304491	11.94331240566075	1.947037634488665	2.583973720354395	1.0366985823510348	704.3996722958354	2.0	2.0	2.0	2.0	2.0	1.89923128792987	2.0	2.0	2.0	1.3500388720271301	2.0	2.0	2.0	2.70229248806119	2.0	2.0	0.0
YNL249C	129.13812064860753	13.932901071758451	15.15469915744285	40.865251525816404	37.16521584471195	11.397611153648299	2.0441407004276346	3.00355423839921	1.118438361581155	674.4235619354486	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL252C	136.0856668735815	14.12161954087345	0.08884387851943905	48.035313472054	37.8093848757282	11.16885561998675	1.8842840497523299	2.958819643250385	1.08452918267179	699.0958628352455	2.0	2.0	2.0	2.0	2.0	1.88730831315577	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL253W	118.701529485293	14.03355015360555	14.61274358807095	34.6813972666651	37.69209621712015	11.34317035860905	1.974988630013045	2.942691178540115	1.129477018765035	721.4883826417705	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL254C	90.11252723144895	13.78503586587115	15.425417175837499	50.200378846450704	37.48816754571755	11.563723277827101	1.938593369950155	2.9810995882792497	1.0205694711123485	775.0741666693045	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL255C	125.722691902484	12.5648758090441	18.840291081472998	37.3785761889428	37.871795846182195	11.787289478174149	1.95980041765354	2.98366860188576	1.063751781395335	727.676522423687	2.0	2.0	2.0	2.0	2.0	1.89345174776736	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0
YNL257C	122.6962032090785	14.45272408803385	16.6819992574818	24.8039855415558	37.636709351420905	11.48970536499355	1.952981872427635	3.0028212347485352	1.11612486976945	685.8275654971295	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL259C	124.320494049967	14.0084258289389	14.01522358149855	42.0178102574755	37.2873783918847	11.73332036075705	1.97029473412727	2.978906415353695	1.0115856955279205	795.559505384847	2.0	2.0	2.0	2.0	2.0	1.88051906947302	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL264C	120.424242424242	14.2828282828283	12.8888888888889	94.969696969697	37.8484848484849	11.5454545454545	1.96969696969697	2.92929292929293	0.94949494949495	719.977791102031	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL265C	102.5492890207375	13.92872087606375	14.19895264399775	44.55713520285465	37.307318402677	11.492301501977948	1.975356501357905	2.9958197658673047	1.021224512717225	661.4505280992089	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL266W	116.39549819818501	13.7935075402731	17.862580943422252	32.5051080171519	37.42078864960365	11.3834236150492	1.921879269870605	2.951244897798005	1.0409523216086152	728.7571458364234	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL268W	125.7614934068535	14.09954303617505	16.40140456339975	20.514139132244	37.464395460263205	11.7365539746601	1.9631529352784352	3.040520254915185	1.0854485645933	654.171888270432	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL269W	118.38145816180901	14.0039323224421	15.9548316738397	41.072877579380304	37.05535670560595	11.56101182867965	1.9435721108234651	3.0024879893202847	1.17279493671864	703.3175997747675	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL270C	89.47680359207365	14.27821090685695	14.7745413090342	98.60182335055549	37.0621407720256	11.382314319318152	1.92168093875768	3.0463422328435703	1.125972693406845	805.4809834185305	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL271C	122.12967980433851	9.117653898476124	16.966073163467	32.31273345542165	36.5772005612768	11.65359309342985	1.95004075788669	3.0174381606349296	1.13774322192421	783.523996569781	2.0	2.0	2.0	2.0	2.0	1.887006465019625	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL273W	97.14685868927984	10.548838542959086	22.309449982540997	81.4575424297376	37.11407659973224	11.42046543525355	1.95324113006843	3.081658363111395	1.09105253057867	839.8871829226335	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL274C	110.711479040033	13.54504977098815	15.21184980262295	52.35551717313275	36.9452382010084	11.21172305004835	1.90861744331974	2.998723588062135	1.21618173337856	794.28211801363	1.86385248008224	2.0	2.0	2.0	2.0	1.8826349331679	2.0	2.0	2.0	2.0	2.0	2.100745309689025	2.0	2.0	2.0	2.0	0.0
YNL275W	127.435455444108	16.17908342788785	16.5471635114746	32.34111463738185	38.2533884855217	11.46238124986085	1.88427384924338	3.093719502361135	1.079062629001145	677.795916077382	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL278W	143.791486688133	13.13547475064795	11.678630330636949	55.06149375638105	36.7953742244561	11.755183381763949	1.948637398884785	2.984096442315245	0.9458493677844955	679.7911323113265	2.0	2.0	2.0	2.0	2.0	1.89579012748576	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL279W	149.7680711160005	14.5732151909748	15.34055657914855	45.99229127993815	37.15214728675695	11.8256490262976	1.943616123101285	2.958807739693005	1.0434192034544099	740.4558360604985	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL281W	109.80006207540049	14.04667599752965	14.1877017100675	35.9791949865007	37.13067559914725	11.377194310594351	1.983095644958125	3.02674223398225	1.10933566110665	729.8393601246839	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL283C	127.970875597984	14.394674137051851	15.12757526335615	24.866728024497952	38.0482897662106	11.75709629179515	1.94250870818401	2.9154470867770703	1.0172762925440055	728.7543434730625	2.0	2.0	2.0	2.251978616014095	2.0	1.899710300749635	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL284C	93.8884337344243	12.99833430408515	0.13428796865932802	28.529908319518952	37.59006911238325	11.885573629961	2.04665890498171	3.03587757175515	1.173345713073	744.9716848985361	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL285W	116.4481274377595	15.3478297738395	16.6133881781631	57.87014078132955	37.719066826194705	11.498660786213751	1.998966282838475	2.980266820974935	1.035403163081436	752.3616714411689	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL286W	130.036014980005	13.95451815723435	15.7697319342949	56.9995172932612	37.518509154041254	11.4871670352867	1.92080598982671	3.060012404727825	1.0773387657372306	706.695164762395	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL288W	111.62727362010901	13.0570384029657	10.2952951684416	28.7523913111044	37.08245129989995	11.60854865504005	1.8986661901287198	2.978384338607965	1.09875066295924	772.2495670409351	2.0	1.8995173691004	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL289W	98.6001483644649	15.5076704296308	14.342801012896	41.8626440746545	37.1904746280818	11.34488859625735	1.996320453539445	2.937567845230355	1.044713982728745	770.2100691303845	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL291C	124.53855957177402	11.242104739943699	16.8650371040292	30.937886787999197	37.2764186075122	11.504416862746599	1.9791542575824699	2.993351714500945	1.09340512678385	657.7791285599806	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL292W	114.561336014991	14.6277882165696	15.253622662639199	39.06059543498795	37.67203047960095	11.3761019080709	1.8923759768821151	2.866846099685465	1.113493257137315	780.8573552368275	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL293W	136.3281013160205	10.9916015027819	15.54451986946015	40.98090954133725	37.516628144984395	11.5079727066647	2.031275724525495	2.99118108790784	1.04582485272034	805.5532533619901	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL294C	117.1181818181818	13.843309499489251	14.31685393258425	40.1132788559755	38.6991828396323	11.663355464759949	1.969254341164455	2.93661899897855	0.8935648621041875	641.71708209269	1.85163903649004	2.0	1.8927713996381699	2.0	2.0	1.7215275940586499	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL295W	122.976928140864	14.2254684684354	21.184137097322548	44.235974086137645	37.215733419436546	11.4958936500708	1.99600287645946	3.01238024660395	1.0015511844150884	763.8654559675155	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL296W	128.5299640149285	13.6576487559895	23.89687867857525	102.63702538786761	37.9396734822961	12.27737811544975	1.92010467608119	2.9860345770993053	0.9080278522100915	624.682587077292	2.0	2.0	2.0	2.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.5	2.0	2.0	0.0
YNL299W	117.7588511541345	14.12548340539415	14.6814642784853	37.5689220394922	36.96807780525655	11.38556324389505	2.876594899300605	2.995708355462395	0.993161296969854	672.0302924538889	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL300W	116.613109854052	14.979430359682201	16.770926137788848	45.4858292537772	37.27745076618155	11.5462084726679	1.9411618456271649	3.041408166209785	1.04185839183784	688.614575865525	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL301C	127.3950749312705	14.22523040450005	16.625471191934153	38.7158290630267	36.99821207965395	11.4096390092705	1.973764973515225	3.078064953084815	1.0441963533887826	742.476209958562	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL303W	124.202979085503	13.6185376285769	16.7079045386697	75.5715107495675	38.2079052880064	11.45824542794475	1.967991103681815	2.9627280481199447	1.132405419986165	770.77794641762	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL304W	125.64349226335949	14.5376015959582	15.4523268960875	65.74015387170189	37.65333153116045	11.6537335973061	1.94618552427487	3.01682374983709	1.0065298408674979	710.4240558049814	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL305C	123.7320062938315	14.088690817918849	17.2181278413779	51.522052728588804	37.1581532436714	11.4752186037923	1.960542451364075	2.948493343398015	0.9547587331402501	685.307647635462	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL307C	117.0677385759965	13.49898600053745	17.170614077089702	29.67035864544875	38.045854184506894	11.4996814583393	1.994765605746655	2.9755196559519197	1.13415492698241	734.8730289070895	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL311C	130.7597733177685	13.5777022765261	15.41626911618725	36.73017932398875	37.14923856093985	11.261671017153251	1.94934970288317	3.04820059037183	1.040038053585061	691.1798424111789	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL314W	135.27289579491048	14.23403285709285	15.64295399240465	51.25285180512395	37.58079204294625	11.49445015217375	1.982059311144015	3.024245076798085	0.9802265389665515	731.3481697483805	2.0	2.0	2.0	2.0	2.0	1.893082551736275	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL315C	126.49904015858701	14.741639312776549	8.899335387023651	32.148411291646696	38.361535709178455	11.5154677351871	1.954357862882345	2.922321044326495	1.1196350853026051	763.2325750796736	1.88971697543902	2.0	1.894680465874115	2.0	2.0	1.72116512788286	2.0	2.0	2.0	2.0	2.0	2.315874259054735	2.0	2.0	2.0	2.0	0.0
YNL318C	105.33093883164051	13.66325504076755	16.97813637553905	50.6357716882756	37.794955919085794	11.505263668821701	1.9887150914905352	3.021437276500725	1.07558527754567	715.8478201610245	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL319W	125.74571101344051	14.256544673845351	21.1987456035774	87.08059879197455	37.5021172390169	11.3866866823628	1.9256513681814	2.964781082887705	1.0214786208239175	666.1075855479714	2.0	2.0	2.0	2.0	2.0	1.74002775557494	2.0	2.0	1.89733530021029	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL321W	127.5560982847455	14.23556638837525	15.07195264666	46.219704911611345	37.73597955835385	11.5672941197937	1.99139103189383	3.035353535353535	1.075975997084245	773.24835304098	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL322C	117.108472786501	13.456695415496	16.7551372755755	39.3117810495642	37.214336935326244	11.689315439669251	1.91380001147035	3.00991419294991	1.07212884560748	651.9761738640505	1.864354842828325	2.0	2.0	2.0	2.0	1.89065652051786	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL323W	128.0802702090895	13.188582581573101	20.07653760912255	31.9392492793307	37.0787186136449	11.7956673622302	1.91806226900303	3.004439556858915	0.9803418916467626	663.9649712859925	1.72917034292698	2.0	1.87686786995876	2.0	2.0	1.65097444657287	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL324W	130.000282962398	14.77048457341955	16.182972366600602	51.205563086331296	37.409867481679896	11.5293098688654	1.9337414570382752	2.9817923553719	1.08895742896396	710.893110702907	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL325C	123.22771824203551	15.190094488657301	16.459077651586	29.27668545928785	37.0815477460689	11.540706895788901	1.928014742273725	2.9595013401831602	1.05694796066164	673.4806686830709	2.0	2.0	2.0	2.0	2.0	1.862612612612615	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL326C	126.1981736494945	14.12930126296235	16.71120219140755	33.26911620324795	37.2415367223231	11.52176043922795	1.92563008307632	3.00966327120881	1.051442954085605	712.1856681557169	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL327W	148.973714325256	14.55400420620735	15.801120696423652	37.904140288045596	37.60239747198555	11.566540414202699	1.99921423574844	2.961210343908295	1.012629731298457	717.2141887521395	1.89665770265079	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL328C	121.1571973114645	13.827004792577249	17.42969675350415	42.06850019144245	37.50543355877009	11.57434249415595	1.9257212611828	2.95795762741714	1.04176495055969	723.921495292495	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL329C	133.46827715173652	13.9889366673785	19.2606663425943	55.439261238460645	37.8022748498909	11.491045826988149	1.8807864050586551	3.046256483756485	1.04411126801591	697.0727533272391	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL332W	129.370847831922	13.8968211114877	17.59671979712145	37.837543082337646	37.5147257704428	11.4531266588462	1.97754200695953	2.997141313004895	1.0362497243508448	763.0894350868195	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNL336W	116.30330391688301	12.05935122260945	15.330054042660798	51.234437477212	36.9839073051513	11.595766368690299	1.92877534087511	2.973567367599595	1.03766561742588	768.871977371708	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
YNR001C	122.087986020096	17.39545653123635	15.4956749672346	40.4113586719091	38.2781127129751	11.2271734381826	1.9853647881170802	2.92114460463084	1.177107907383135	805.668874714005	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0
