orf	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | YPD | Paget CM~Delneri D, 2014	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | F1 (C-lim) | Paget CM~Delneri D, 2014	het | growth (pooled culture, barseq) | pH [4.5], temperature [16 C], chemostat | F1 (N-lim) | Paget CM~Delneri D, 2014
YNL150W		-0.519844741	-0.363020968325014
YNL151C	-0.298596146134407	-0.36722767	0.250809321865064
YNL152W	0.365324034790846	-0.638326828	2.30548222784453
YNL153C		0.002413974	
YNL154C		-0.37650109	0.331477437206002
YNL155W			
YNL156C	-0.786014601110245	-0.754952337	0.640146310643284
YNL157W	-1.72801549219106	0.614114235	-0.2848587861952
YNL158W	0.699461819406814	-0.41891651	-0.196250599351087
YNL159C	-0.44940269342452	-0.76723058	-0.24312304453845
YNL160W		-0.860305337	0.913164804511939
YNL161W		0.096933584	-0.552498767341257
YNL162W			
YNL163C	-0.541989882788436		-0.673140073756647
YNL164C	-1.12523313418154		1.6066998280662
YNL165W		-0.62037334	1.00549668558987
YNL166C		2.133019018	
YNL167C	0.187457241282152	-1.089933386	1.40205826159538
YNL168C		0.457991927	-1.28185117690117
YNL169C		-0.693080753	-0.967536266620101
YNL170W		-0.357804996	
YNL171C	-2.27045466309884	0.352340886	-0.4421753521836
YNL172W		4.864587425	
YNL173C		-0.82155391	1.06114648857071
YNL175C	-0.764446499759631	-0.819491898	0.298815027405703
YNL176C	-0.833456956256261	-0.310671021	0.0888145879786454
YNL177C		-1.582548527	-0.137461267497449
YNL178W	-1.06213009608804	-0.630062365	0.0707452470553709
YNL179C		1.020456363	
YNL180C		0.894473514	0.946602996753771
YNL181W	-0.634334656519462	-0.216844233	-0.176692303529648
YNL182C		-0.331551756	-0.145589148961376
YNL183C	-0.443881550439056	5.754200029	0.0575547147120065
YNL184C	-1.51071483817727	-0.746658564	-1.88042560278335
YNL185C	-0.977557751904244	-0.448503307	-0.33666406250318
YNL187W	-0.131208865695197	-1.558300981	-2.2894643611111
YNL188W	-1.41748052489532	-0.630823491	-0.0683272763536465
YNL189W	-0.563760070186877	-0.57056347	-0.361788422600463
YNL190W		-0.09477059	1.39859163263365
YNL191W	0.334496785254726	-0.767187221	-0.164428315577154
YNL192W		-0.489195268	-0.484383742546767
YNL193W		-0.945118607	1.95000157333414
YNL194C	-0.516503907608801		-0.103513936281596
YNL195C	-0.935800001178519	-0.36875252	1.25253857240153
YNL196C	-0.699322705553826	-0.667133055	-0.286942166686199
YNL197C	0.836102563862758	1.012943226	-0.319696562632882
YNL198C	-0.676292664969032	-0.263699826	0.749490479935834
YNL199C	0.183644073087663	-0.374483738	-1.57963489717955
YNL200C	-0.931635543615175	-0.286251735	0.122260404147269
YNL201C		-0.811101881	
YNL202W	0.41342382775722	-0.883342398	-0.519708832287201
YNL203C			
YNL204C	-0.325183988048983		6.01228585204224
YNL205C		0.896701163	-0.752651947868154
YNL206C		-0.043819403	0.561296006445866
YNL207W	-0.171997287118726	-0.577894668	5.54623518627971
YNL208W			
YNL210W	-0.113111074254597	2.366374025	1.10354683199923
YNL211C	-0.500302137898438	-0.327259853	2.03085984763545
YNL212W	0.320381239227367	-1.357804997	2.03246373394486
YNL213C	-2.26802310942616	-0.649096654	0.266687915103213
YNL214W	-0.903846972919722	-0.368264768	0.324989173805352
YNL215W		-1.566557741	0.307493753613899
YNL216W		0.011772017	1.00004225647846
YNL217W		-0.845582933	-1.92724356040384
YNL218W		1.287126483	
YNL219C		-1.942767497	
YNL220W			6.85122341950959
YNL221C	-0.912204528168008	0.044465207	
YNL222W	-1.23357480177793	-0.695909521	-0.952246395141914
YNL223W	-0.568991296522897	0.234734808	0.50639492171231
YNL224C	-0.823313834526365	-0.042440262	4.11992657476021
YNL225C	-0.528044900717887	-0.607040941	-0.076730920502707
YNL226W	0.467609068016528		1.71668786593127
YNL227C	-0.92638356567152	-0.676751583	-1.40945654165892
YNL228W		-0.621885159	-5.0742674414656
YNL229C	-1.67653956715142		-4.16130801021127
YNL230C		-1.582548527	
YNL231C			-1.13746126749744
YNL232W		0.864587425	
YNL233W	-0.924492714478492	-0.815521163	0.0029828649402919
YNL234W			
YNL235C		0.745288497	1.46457474599078
YNL236W	-0.497073206141856	-2.914584729	-0.875686307595762
YNL237W	-0.276820587844188	-0.772965788	0.344123492609084
YNL238W	-1.23784149568915	-0.555163228	-0.00456699733710021
YNL239W	-1.0428522582237	-0.375000611	-0.125705426233695
YNL240C	-0.516996907728435	-0.425020077	0.0614559366888136
YNL241C	-1.11015793115197	-0.603561411	-0.00712171815566446
YNL242W		-0.733820607	0.00160276964783653
YNL243W	-0.699298959379575	-0.460682177	0.29252657292456
YNL244C			0.161806229593198
YNL245C	-1.85559777684848	-0.152873545	1.27918548394992
YNL246W	-0.0505232720418831	-1.177861043	1.66989365456015
YNL247W		-0.970437116	
YNL248C	-0.741198258751437	-2.962326971	-0.365267185255674
YNL249C	-0.782584606779776	-0.637208475	-0.0129697380577827
YNL250W	-0.617940484491707	-0.159865619	2.29282400472858
YNL251C		0.642195004	
YNL252C	-1.06640652339613	-0.391816355	-0.0197209988979865
YNL253W		0.146803882	
YNL254C		0.303601539	
YNL255C	-0.759555600536737	-0.6062798	0.431186252240031
YNL256W	-5.30496378504111	-0.458804844	-0.574329963422134
YNL257C	-1.10974500354879	-0.817021856	2.80654527637167
YNL258C	0.248761948337554	-0.783853696	0.0155433494560858
YNL259C	-2.11805713515805	-0.320152165	0.314746024010721
YNL260C	-1.03008896871153	-0.882974274	-0.158600035036158
YNL261W	-0.98310327097133	0.917491261	4.00322651245245
YNL262W			
YNL263C	2.36640606671324	2.371715786	-0.944383446496896
YNL264C	-0.365623501654151	-0.357804996	0.558399122916575
YNL265C			
YNL266W	1.73284575801679	-0.576784222	0.158803981566825
YNL267W		-0.135412575	2.03246373394486
YNL268W	-0.670620613671269	-0.661935548	-0.435493756441678
YNL269W	-0.997885035682203	-0.879657454	-0.268909310022307
YNL270C	-0.599023481158638	1.207257947	1.23177254206013
YNL271C	-0.707616090727017	-0.524734634	-0.247848663845376
YNL272C		0.18784458	0.181081541823015
YNL273W	-2.08093991013896	-0.273973406	0.466610055689699
YNL274C	-0.660222630627328	-0.776055644	0.658258953344356
YNL275W	-1.01706836121207	-0.604655916	-0.0776800397633573
YNL276C	-1.70597391073766	-0.522703642	-0.0962274893891285
YNL277W	-2.43708238699403	0.044632466	-2.91275498081944
YNL278W	-0.569309373020706	-0.109877484	1.59950432629211
YNL279W	-0.365292439966465	0.909963824	-7.20662329265395
YNL280C		-0.287387149	-0.542409949839978
YNL281W	-1.05889962864717	-0.580927626	0.0750241957932335
YNL282W		1.642195004	
YNL283C	-1.04148754535555	-0.844075511	-3.51250069900212
YNL284C	0.213071512354864	-0.950147027	-0.398052497806885
YNL285W	-0.651494946363678	0.002413974	1.27757623156011
YNL286W	-0.636780439083909	-0.455188364	0.136372538783168
YNL287W			-0.857353348788969
YNL288W	-0.18954762852439	-0.862077246	-0.31583735593405
YNL289W	-0.710286980661447	-0.394788558	-0.878726999378451
YNL290W	-0.873333675520153	-0.834243041	1.26108810850507
YNL291C	-0.860459567059107	-0.654422002	0.600815270982385
YNL292W	-0.937802094499836	-0.578159425	-0.46674462008543
YNL293W		0.323697991	2.35192357308287
YNL294C	-0.723944227110755	-0.504016694	0.496857073553765
YNL295W	-1.91021653325337	-0.83561864	-0.52758504709945
YNL296W	-1.19455693591289	0.756407837	0.499402334675758
YNL297C	-0.979848275862185	-0.59699266	-0.687798981805784
YNL298W	-0.616104530116103	-0.050345711	-1.35459317301065
YNL299W	-1.39176288761912	-0.766965371	0.675080100952751
YNL300W	-0.355593036807243	-0.501770771	1.30216187009037
YNL301C	-0.966062919030637	-0.656673283	0.397814109103206
YNL302C	2.64581807926443	0.485408547	1.60412095480451
YNL303W	1.58805112244872	0.81884459	1.89596173338527
YNL304W	-0.522985751476588	-0.012351075	-0.377852013327278
YNL305C	-0.480518616399499	-0.55167172	-0.254864269298754
YNL306W	2.59484086938977	2.00074322	1.04741407512378
YNL307C	-1.15894784061539	0.210246902	-1.75830363758015
YNL308C	0.089887971314519	-0.438724992	2.35439182826726
YNL309W		-0.356665427	0.926886348571024
YNL310C	-0.972452535596064	-1.961068314	5.94894037812083
YNL311C		-0.583395765	0.0407517047636039
YNL312W	-1.00106450344413	-0.722700076	-0.098921512911309
YNL313C	0.0347150356489429	-0.531208769	-0.801177880296427
YNL314W	-0.285431753741483	-0.20568628	-1.53811043512494
YNL315C	-0.10641195468293246	-0.220906681	1.12247993978668
YNL316C	-2.6761058058101	1.653009645	1.60464762967131
YNL317W		-0.992212574	
YNL318C	-0.035430368180968	-0.578124579	0.109738285582963
YNL319W	0.674059985961441	-2.343632703	-0.161538423926038
YNL320W	-0.984981936814141	-0.294094291	-0.0438294590978532
YNL321W		-0.559812177	-0.297390770830769
YNL322C	-0.436027006647484	0.400615643	-0.146263583400336
YNL323W		-0.215760921	-0.00817825168241207
YNL324W	-1.70559361923242	-0.292890756	0.203979483352921
YNL325C		-0.739674671	-0.220133503965355
YNL326C	0.392948636202448	-1.116217439	0.919655703133586
YNL327W		-0.39054536	-0.121976020456051
YNL328C			
YNL329C	-0.784376726003591	-0.638926338	-0.3142286017145
YNL330C		-0.448434108	1.81673504248483
YNL331C		-0.357804996	
YNL332W		-1.297836018	
YNL333W	0.295789500975782	-0.515026329	0.282609754441717
YNL334C	0.365498756316826	-1.542235209	0.501949016862576
YNL335W	-1.44206348521995	-0.597126887	0.997381274117568
YNL336W	-0.605061452381178	-0.48925585	-0.270679220740765
YNL338W	0.270434504368341	-0.7456456	-0.18773447455998
YNL339C	-1.73895516234139	-0.313838726	0.378631185470105
YNR001C	-0.022769124118269	-0.363041497	0.462622519826442
YNR002C	-0.436695279138644	-0.76608513	0.680161989378498
YNR003C		-0.932222511	-0.249935997293325
YNR004W		-0.368693312	1.97588020502801
YNR005C		-0.357804997	
YNR006W	-0.726720199067644		0.669893654090243
YNR007C		-0.615665356	-0.0791506037744627
YNR008W	-0.422048503608243	-0.539555433	1.4247811563525
YNR009W	-0.954786977724373	-0.698798363	-0.308288235638033
YNR010W		0.787726392	-2.99226335351055
YNR011C	-0.399888549588334	-1.60972337	-1.03961394439003
YNR012W		-0.879891775	-0.552498766610574
YNR013C	-0.194890071374982	-0.409846441	-0.610766422292923
YNR014W		1.642195004	
YNR015W		1.642195004	
YNR016C	-1.1201429393926	-1.521605763	-0.0973041412964341
YNR017W		0.324342069	
YNR018W	-0.106474119420865	-0.84444963	-0.183959730065457
YNR019W		1.697388984	-0.107713924559602
YNR020C	0.296659061434925	-0.644686144	1.00160276911077
YNR021W		-0.188909077	
YNR022C	-0.530554602946577	-0.052950415	-0.318487262503843
YNR023W			
YNR024W		-0.120305682	1.18446682656865
YNR025C	-0.641798739309949	0.107554986	-0.000245391466313409
YNR026C	-2.90468241193539	0.165912706	1.32197035042423
YNR027W		-0.13508955	0.0995779294697976
YNR028W		1.642195004	
YNR029C		1.212150035	0.669893654178445
YNR030W		-0.911660002	-1.03266507780663
YNR031C	-1.15409372275049		-0.0487323493526683
YNR032C-A	-0.768201028459376	-0.641630195	-3.14511484058675
YNR032W		-0.73896926	-0.696888676621481
YNR033W	-0.699800530731827	-0.807618451	0.380925757839007
YNR034W	-0.432149093010421	-0.336109925	-0.193007259133279
YNR035C	-1.11070153979031	-0.343729811	0.395970932048395
YNR036C			
YNR037C	-1.09412567015238	-0.455495944	0.519035102522621
YNR038W		1.85819039	1.76942932811106
YNR039C		0.544905704	-0.262992150146272
YNR040W	-0.859728275600809		-0.70232256222502
YNR041C		-0.37319348	8.66505509764604
YNR042W			0.456314301993587
YNR043W		3.309135299	0.447501232847064
YNR044W		0.287126483	
YNR045W	1.90056689203934	-0.003481569	4.25485615483471
YNR046W		0.642195004	-1.13746126749744
YNR047W	-0.111681752409688	0.002413974	-1.46159027110622
YNR048W	-0.9435831964838	-0.760713665	-0.280484186345072
YNR049C	-1.04201177206135	-0.641753618	-0.153701909053807
YNR050C			
YNR051C	-0.175278303206798	-0.621924695	0.0668152385525023
YNR052C		1.598023719	0.536627123368887
YNR053C	-1.35841370218725	-0.703696334	0.609090374466798
YNR054C		-3.025994442	0.983407376019357
YNR055C	-0.755398346235906	-0.648782226	0.715385038173674
YNR056C	-1.48141769147752	-0.80000406	0.669893654844827
YNR057C		-0.78522622	0.758702921090022
YNR058W	-0.792257433456886	-0.820098802	-0.353574626575639
YNR059W			
YNR060W	2.71089204600323	-0.136198449	2.00004225647844
YNR061C	-1.30376448542824	-0.49234712	3.83216508326428
YNR062C	-0.629386514761265	-0.668592393	0.177818451045684
YNR063W			-1.63936802892392
YNR064C	0.663575338313328	-0.326086775	0.130019043074592
YNR065C	-0.821231173082659	-0.498038313	1.16161588771989
YNR066C		0.470301151	0.221866799213127
YNR067C	0.494658902065117	-0.717915735	0.00253488007319629
YNR068C		-0.710029423	-0.462134739447778
YNR069C			1.3565275728584
YNR070W	-0.600878813630406	-0.639879445	1.50318536554278
YNR071C	-2.08151714304613	-0.425925375	-0.358556884111393
YNR072W	-0.804469713133919	0.669820336	-0.404941578786727
YNR073C		0.757421957	
YNR074C		-0.712873517	-0.552498767341257
YNR075W	-1.04866758226966	-0.605903577	0.862538732129539
YOL001W	-1.40795007036905	-0.586760778	0.442560491607618
YOL002C		1.912238009	-0.13746126794942
YOL003C	-1.37066880135289	-0.453901586	-0.767464732955897
YOL004W	-0.456683057952096	-0.47572329	1.32673172509809
YOL005C	-1.22525749143639	-0.24728385	-0.504766156605209
YOL006C	-1.01825818553866	0.12762183	-0.745143845848618
YOL007C		-0.734551621	-1.55249876717553
YOL008W		0.055168499	0.592931672914963
YOL009C	-1.03753710751346	-1.011190161	-0.128472484446884
YOL010W	-0.576570375929807	-0.247622079	1.92862792284057
YOL011W	-0.362421053870836	-2.578535465	1.58285308561856
YOL012C	-0.376268263711862	-0.918594537	0.386480794686036
YOL013C	-0.640892642515817	-0.037954217	-0.065009473300251
YOL013W-A		-0.970437115	0.184466827389913
YOL014W	-0.198391114671747	-0.50127833	-4.50829896307096
YOL015W			
YOL016C		-0.649322773	-0.278022596177951
YOL017W		0.002413973	
YOL018C		-0.357804996	
YOL019W	0.789567201694951		1.25064390297678
YOL020W		0.324342069	
YOL021C		0.516987146	2.66989365456015
YOL022C	0.545671783528733	-0.083493415	-1.40049567351956
YOL023W		1.563811598	-0.327122487516418
YOL024W		-2.568148422	-1.55249876790622
YOL025W		-0.716860336	0.237578163339047
YOL026C		-0.6047014	-0.350726445264648
YOL027C	-0.48714874914376	-0.373623299	0.358964558262168
YOL028C	-0.805911400469555	-0.496111479	-0.380388100357285
YOL029C	-1.94901279450411	-1.124114649	
YOL030W	-0.767420075003298	-1.225354701	0.458905996138965
YOL031C		1.591639224	3.99182174944751
YOL032W	-0.722475118283196	-0.549286142	0.0515725565436875
YOL033W	-0.761569149006588	0.072407497	0.2980932486963
YOL034W	-0.584205267849177	-0.617672123	0.831416214551927
YOL035C		1.964123099	
YOL036W		-1.614673016	-0.247434109675534
YOL037C	-1.82258702976885	0.635459375	-3.61361028180471
YOL038W	-0.109052427939025	-0.531613699	-0.829852844430947
YOL039W	-1.28274123446799	0.62820019	-1.16327045390765
YOL040C		-0.571781533	1.03246373394486
YOL041C		0.407879135	-0.244376472044737
YOL042W			
YOL043C	-0.616949416641361	-0.106393659	0.729179859514204
YOL044W		0.943321293	
YOL045W	-1.19290427437316	-0.333788115	0.795151891850061
YOL046C		-0.50434203	0.180562372019632
YOL047C		1.199055348	2.38610068855956
YOL048C		0.002413974	-0.437021549921321
YOL049W			
YOL050C	-0.857029854846033	-0.630489572	-0.422618484769266
YOL051W	-1.2333366325331	-0.214684148	-0.693854616357129
YOL052C		2.227157504	
YOL052C-A	-0.899508653450963	-0.609503169	-0.342609318398719
YOL053W	-1.02329241076639	-0.399474175	-0.474098763462569
YOL054W	-0.0563148545946505	1.012000022	0.576367827530056
YOL055C	-1.164887273469	-0.649761011	-0.530680656830998
YOL056W	-1.11103523631646	-0.693371809	0.873233333656216
YOL057W		-0.580197418	-0.722423768595248
YOL058W	0.0942298220901054	-0.334707653	0.0982424089637147
YOL059W			
YOL060C		0.002413973	
YOL061W	0.196456437705465	-1.021271923	-0.113539206950535
YOL062C	-0.628343703434753	-0.48548115	0.139670626324683
YOL063C	-0.870548676531675	-0.716325567	0.45838954896954
YOL064C		2.002413974	
YOL065C		-0.794395423	0.123066281647168
YOL066C	-0.9135769053801	-0.123004271	0.242962475863716
YOL067C		-2.120911502	-1.38584889765432
YOL068C	-0.335717631530173	0.850006723	2.95000157366869
YOL069W	-1.76679969482494	0.232759081	-0.22235016571887
YOL070C	-0.771361209781731	-0.805172086	-1.18221784655382
YOL071W	-0.643628946031768	-0.634661639	0.153102656516694
YOL072W		-0.554461896	-0.567605659590224
YOL075C	-1.54581660722337	2.702853691	-0.52143671128317
YOL076W	-0.804796464333226	-0.678342083	0.297211554273275
YOL077C		1.34673912	2.56297845064364
YOL078W	-1.01694190356995	-0.745844537	0.728551781965161
YOL079W	-1.37750067581484	0.211890748	-3.79281309661219
YOL080C		-1.512550899	0.0458615887043174
YOL081W		1.227157504	-1.55249876717553
YOL082W	-1.89300939060816	-4.259037671	0.47334123780663
YOL083W		-0.165159918	
YOL084W		-0.6741293	-2.82835721349763
YOL085C		-0.309519062	0.322887220803229
YOL086C			
YOL087C		0.255171881	0.950001573187925
YOL088C	-0.490903247437741	-0.653629338	0.608563665508945
YOL089C	-0.108480077332221	-0.827290279	-0.246313408884655
YOL090W		-0.39935015	0.106095763258797
YOL091W	-0.929403223912694	-0.478415048	-0.475694407734889
YOL092W	-1.00276446107388	-0.795926108	-0.463794541992335
YOL093W	-0.525375920318946	-0.862125314	-0.764109671552765
YOL094C	-0.160836833082423	-0.138019731	2.19573793918229
YOL095C	0.604171354323176	-0.853106352	-0.471462195368828
YOL096C	-0.611873489648833	-0.78318444	0.381073870867708
YOL097C	-0.101578431751318	-1.109556926	6.15715948089087
YOL098C	-0.337443128760822	-1.040233307	3.53873090386475
YOL099C		-0.269572033	
YOL100W	-0.356235269384564	-0.892768331	8.71022252008685
YOL101C		-0.621787707	7.0624564128346
YOL102C	-1.05188170143324	-0.292905221	6.60231934194343
YOL103W	-0.696128663416043	-0.780718922	1.43532651907581
YOL104C	-0.601302812678689	-0.688498457	4.81155480281476
YOL105C	-0.207653214403719	-0.336133619	5.71201491789701
YOL106W			
YOL107W	-0.938559261556116	-0.598285571	5.04741407424673
YOL108C		1.085894058	
YOL109W	-1.03326742229213	-0.69082766	1.61183283738882
YOL110W			-1.13746126749744
YOL111C	0.260824387787337	-0.916678268	4.02039090158858
YOL112W	-0.0393446090554129	-0.976498355	4.62408996485538
YOL113W	-0.439990866556348	-0.580197418	-0.0901555531330011
YOL114C	-0.491961309385494	-0.862166365	2.06509473777576
YOL115W	-0.344156076556443	-0.852674258	3.69542874618954
YOL116W		-0.337518747	6.23322613876483
YOL117W	-0.28609175774066	-0.29109087	3.41302901547677
YOL118C		-0.521027119	8.32810513728382
YOL119C	-1.05322680750752	-1.024839978	4.08296963692503
YOL120C			
YOL121C	-0.0487488393433413	-0.178022047	8.44279730022315
YOL122C	-0.379349043949353	-1.044050833	6.0474140755475
YOL123W	-0.523335461460694	-0.740789201	5.69627218103004
YOL124C	-1.27788672261523	-0.397743742	3.24969444981439
YOL125W	-1.3636992079294	-0.76176914	-0.209949061691786
YOL126C	-0.649408008743974	-0.679733092	6.55428225114493
YOL127W		-0.800652704	
YOL128C	-0.599145960934247	2.922302923	
YOL129W	-0.770689009123769	-0.810021633	8.18333928143083
YOL130W	-1.05104158635144	-0.398199584	7.95529587331314
YOL131W	-0.551980276146959	-0.843094448	7.02803692724989
YOL132W	-0.321341033098572	-0.922250192	2.81806410291431
YOL133W	-0.851232186159997		7.24408168350824
YOL134C	-0.831179591934251	-0.793038798	4.88405262687854
YOL135C	-0.274330685208157	-0.776443846	
YOL136C		-0.990189845	5.90911709873107
YOL137W			
YOL138C	-1.191779644528	-0.685991083	3.39332019460892
YOL139C	-0.879745156111733	-0.562881224	-0.438340163584536
YOL141W	-0.686041071561844	-0.563960388	-0.633920932956156
YOL143C	-2.48732491141233	-8.422338757	-4.29792594022592
YOL144W	0.754829064847218	-1.38017281	-0.482957834234652
YOL146W	-0.683760203490763	-0.538154408	-0.967536266620101
YOL147C		-0.997586026	-2.13746126749744
YOL148C		1.811090923	
YOL149W	-0.389679216531318	-0.464720201	1.11046624538117
YOL150C		-0.128422643	-0.419111351748126
YOL151W	-0.327836304592999	-0.720045881	5.87264718549401
YOL152W	0.789146473198099	-0.731679981	3.06501242737524
YOL155C	-0.481279237407021	-0.057707775	1.38484562525278
YOL158C	-0.670398318226896	-0.466189565	-0.521801970170843
YOL159C	-0.791141417358145	-0.199821785	-0.41457085872224
YOL160W	0.324795825091963	-0.734989597	-0.246071765873432
YOL162W	-0.735718382515972	-0.795703454	-0.0858695354620374
YOL163W	-1.03290405146048	0.320266908	0.617426234101054
YOL166C	-2.72240442887481	-1.61339449	0.96934834827483
YOR001W	-1.099891607915	-0.152362644	-0.674256486302331
YOR002W		-0.942767497	-1.55249876734125
YOR003W	-0.841408137033357	-0.352555967	0.75138515207643
YOR004W	-1.03288390133854	-0.722347751	-0.219682355956197
YOR005C	-0.288839776661671	-0.677760639	0.171979610972337
YOR006C	-0.71468639583091	-0.46990573	0.167940929769863
YOR007C	-0.46750904314079	-0.644814675	-0.590276537347174
YOR008C		-0.722267135	-0.0335604018079275
YOR008C-A	-1.17578394670837	-0.679595423	0.0253216640012713
YOR009W		-0.564506137	0.447501232658742
YOR010C	-0.595159096879181	-0.598336192	0.50236316779374
YOR011W	-0.306455176948995	0.23518107	-0.199015938541454
YOR012W	-0.985232942343147	-0.118077964	-0.443888269138085
YOR013W	-1.20929317322246	-0.654332181	-0.192751138166747
YOR014W			
YOR015W	-1.12691827921413	-0.536796894	0.313272841195724
YOR016C			
YOR017W		4.909304569	
YOR018W	-1.0154167103176	-0.357804996	0.714537569725169
YOR019W	-0.225694716564185	-0.252843082	0.206493133308506
YOR020C	-0.893807543060842	-0.755787331	0.166872767041366
YOR021C	-0.0260135850146514	-0.806310448	-0.0102785499098173
YOR022C	-0.375710486867726	0.055536952	0.44262201341988
YOR023C	-0.169677057519331	-0.582111386	0.0616100791662438
YOR024W	0.45642189366938	-0.541026821	-0.0836900119998249
YOR025W	0.170779870780632	-0.369787328	0.402483694781496
YOR026W		1.057232503	-0.137461268062413
YOR027W		-0.904076148	0.114337420573323
YOR028C	-0.745548827704283	-0.62870152	-0.0782746755756202
YOR029W		-0.650077028	-0.0743332893930936
YOR030W		-0.765327291	0.448753029058154
YOR032C		0.642195004	
YOR033C			0.669893654560155
YOR034C	-0.298522757163769	-0.742451087	-0.254525053253018
YOR035C	-1.25097866115758	-0.55490124	1.07755162315056
YOR036W		1.888564039	1.81673504248483
YOR037W	-0.127971114417263	-0.851710551	1.51488416185166
YOR038C	-1.40682996002492	-0.639976807	2.59266458064888
YOR039W		-0.832033617	-0.163147912261258
YOR040W	-1.42318216909384	-0.284627284	-0.256589836360563
YOR041C	0.0639938032705949		1.18446682728719
YOR042W	0.762111360524965	-0.453009819	-0.0378059727798166
YOR043W	0.0074940879495485	-0.542921268	-0.678305789564642
YOR044W	-0.00305023776053074	-0.357804996	2.76942932827678
YOR045W		-1.142608076	-1.06636020098514
YOR046C	-1.71760974044037	-1.901667796	-0.722423768539361
YOR047C	-1.30779775199325	-0.566728755	-6.81302631763816
YOR048C	2.97479276433531	2.889337837	0.745725066981909
YOR049C		-2.131197749	0.184466827389913
YOR050C		-0.38082606	0.1183144918148
YOR051C	-0.305284878204863	-0.711557347	-0.332820731269063
YOR052C	-1.24918304040752	-0.597270931	-0.0757102570227407
YOR053W	-0.863769895578603	-0.620116046	-0.412189072897442
YOR054C	-0.914492218799195	-0.337181361	-0.29615901429125
YOR055W	-0.647567062161552	0.198811186	-1.47800504071524
YOR056C			-0.137461267874092
YOR057W	2.14002490262813	-0.320519134	-0.712028597332478
YOR058C		-0.494609484	-0.289464361364082
YOR059C	-0.959430010069206	0.169575953	-1.80366756477939
YOR060C		-0.977840749	0.102742429743807
YOR061W	1.28737362373796	-0.748044694	0.418687535392816
YOR062C	-0.549267964155324	-0.81317459	-0.0307181105002887
YOR063W	0.0544451990745944	-0.639292165	-0.241297078909977
YOR064C	-0.861217473202377	-0.241290988	-0.136854200835958
YOR065W	-0.138679044419161	-0.01326639	0.621482695139817
YOR066W		-2.784069751	
YOR067C	-0.838597263812276	-0.218225037	-0.00991121833715525
YOR068C		-0.105197962	0.401162518271037
YOR069W		-0.215785992	-0.387439521145981
YOR070C	-1.08883482274322	-0.399259424	0.309471081912645
YOR071C	-0.436619509641871	-0.522646395	1.50870138909078
YOR072W		-0.298890801	0.185988657191579
YOR073W	-1.01316373882054	-0.634395322	0.421677457107288
YOR074C	0.357332700646676	-0.478729779	1.46947960193429
YOR075W	-0.057188714849473	-0.244406292	0.678455667463288
YOR076C		-0.460890886	0.367407641620403
YOR077W	-0.273299851876383	-0.086220287	-0.348068825302331
YOR078W	-0.768506166982099	-0.327506912	-0.565554920120896
YOR079C	-0.717783197116744	-0.42958195	-0.345914498329179
YOR080W		0.359135811	4.96945393636915
YOR081C		-0.42911003	-0.070699335571752
YOR082C	-0.887377843279642	-0.548293996	-0.211645270080679
YOR083W	-2.02469967609418	-0.485028871	-0.204652656216875
YOR084W	0.323992152060125	-1.060163085	0.0528916150448892
YOR085W		-1.094127859	0.517538211214415
YOR086C	-0.608475171506777		0.487980302340639
YOR087W		0.045031218	0.2755539702648025
YOR089C			
YOR090C		-0.772842496	-0.552498767906222
YOR091W	-0.587120503927368		0.133020061554669
YOR092W		0.002413974	
YOR093C		0.057232503	
YOR094W	-1.73588943018901	-0.596377345	0.242851633539973
YOR095C		0.453764752	
YOR096W		0.737566965	-4.45938936283678
YOR097C			
YOR098C	0.116694748298879	-0.37487851	0.36018150936216
YOR099W		2.079112388	
YOR100C	-0.973355411902906	-0.962585512	0.737007850042048
YOR101W	0.341147502262548		0.574880539418279
YOR102W	-0.049832286332686	-3.329004244	-0.126320710703873
YOR103C	-1.46122521454322	-0.240587303	-0.330106345411975
YOR104W	-1.6352337031862	-0.319514122	0.329488319482695
YOR105W		-0.832394882	-0.552498766610574
YOR106W			
YOR107W		2.034512426	0.0324637333798986
YOR108W	1.00196874469954	1.713731336	2.54436277248704
YOR109W		1.002413974	0.669893654560155
YOR110W	0.44112570392883	2.357429677	0.447501232382545
YOR111W		0.472270002	0.447501232847064
YOR112W	0.346934608295755	-0.503806094	2.71313074776589
YOR113W	-1.20648166315704		0.121273001025095
YOR114W		0.002413973	
YOR115C		-0.127646567	0.184466826736097
YOR116C	-0.21036306923021	-0.799193823	0.914200851956093
YOR117W		-0.714205754	-0.446299363603493
YOR118W		1.127621831	-1.13746126806241
YOR119C		-0.690380335	-1.85735334862755
YOR120W		0.057232502	
YOR121C		-0.232274114	0.0324637333798986
YOR122C	-0.755685400974963	-0.780896927	-0.381914248295031
YOR123C		0.621393198	1.4475012332237
YOR124C	-0.999818684573899	-0.555559877	-0.345667782847027
YOR125C	0.195258452291676	-0.514663429	1.00444935786044
YOR126C		1.038727252	
YOR127W		-1.582548527	0.184466826824948
YOR128C		0.002413974	
YOR129C		-0.676430634	0.189703475386558
YOR130C	0.288953650125474	-0.664466335	-0.896453168096375
YOR131C	-0.0606643054386322	-0.191215708	0.0769262675865729
YOR132W		-0.970437116	
YOR133W	-0.205344136718824	-1.132092833	-3.75894964480868
YOR134W			
