orf	hap a | growth (colony size) | TPZ (tirapazamine [200-750 uM]) | Hellauer K~Turcotte B, 2005
YHL033C	0.05538069132738919
YHL034C	0.05538069132738919
YHL035C	0.05538069132738919
YHL036W	0.05538069132738919
YHL037C	0.05538069132738919
YHL038C	0.05538069132738919
YHL039W	0.05538069132738919
YHL040C	0.05538069132738919
YHL041W	0.05538069132738919
YHL042W	0.05538069132738919
YHL043W	0.05538069132738919
YHL044W	0.05538069132738919
YHL045W	0.05538069132738919
YHL046C	0.05538069132738919
YHL047C	0.05538069132738919
YHR001W-A	0.05538069132738919
YHR003C	0.05538069132738919
YHR004C	0.05538069132738919
YHR005C	0.05538069132738919
YHR006W	0.05538069132738919
YHR008C	-3.5997449362803002
YHR009C	0.05538069132738919
YHR010W	0.05538069132738919
YHR011W	0.05538069132738919
YHR012W	0.05538069132738919
YHR013C	0.05538069132738919
YHR014W	0.05538069132738919
YHR015W	0.05538069132738919
YHR016C	0.05538069132738919
YHR017W	0.05538069132738919
YHR018C	0.05538069132738919
YHR021C	0.05538069132738919
YHR021W-A	0.05538069132738919
YHR022C	0.05538069132738919
YHR025W	0.05538069132738919
YHR026W	-3.5997449362803002
YHR028C	0.05538069132738919
YHR029C	0.05538069132738919
YHR030C	-5.427307750084145
YHR031C	0.05538069132738919
YHR032W	0.05538069132738919
YHR033W	0.05538069132738919
YHR034C	0.05538069132738919
YHR035W	0.05538069132738919
YHR037W	0.05538069132738919
YHR038W	0.05538069132738919
YHR039C	0.05538069132738919
YHR039C-A	-5.427307750084145
YHR041C	-3.5997449362803002
YHR043C	0.05538069132738919
YHR044C	0.05538069132738919
YHR045W	0.05538069132738919
YHR046C	0.05538069132738919
YHR047C	0.05538069132738919
YHR048W	0.05538069132738919
YHR049C-A	0.05538069132738919
YHR049W	0.05538069132738919
YHR050W	0.05538069132738919
YHR057C	0.05538069132738919
YHR059W	0.05538069132738919
YHR060W	0.05538069132738919
YHR061C	0.05538069132738919
YHR064C	0.05538069132738919
YHR066W	0.05538069132738919
YHR067W	0.05538069132738919
YHR073W	0.05538069132738919
YHR075C	0.05538069132738919
YHR076W	0.05538069132738919
YHR077C	0.05538069132738919
YHR078W	0.05538069132738919
YHR079C	0.05538069132738919
YHR079C-A	0.05538069132738919
YHR080C	0.05538069132738919
YHR081W	0.05538069132738919
YHR082C	0.05538069132738919
YHR086W	0.05538069132738919
YHR087W	0.05538069132738919
YHR092C	0.05538069132738919
YHR093W	0.05538069132738919
YHR094C	0.05538069132738919
YHR095W	0.05538069132738919
YHR096C	0.05538069132738919
YHR097C	0.05538069132738919
YHR101C	0.05538069132738919
YHR103W	0.05538069132738919
YHR104W	0.05538069132738919
YHR105W	0.05538069132738919
YHR106W	0.05538069132738919
YHR108W	0.05538069132738919
YHR109W	0.05538069132738919
YHR110W	0.05538069132738919
YHR111W	0.05538069132738919
YHR112C	0.05538069132738919
YHR113W	0.05538069132738919
YHR114W	0.05538069132738919
YHR115C	0.05538069132738919
YHR116W	0.05538069132738919
YHR117W	0.05538069132738919
YHR120W	0.05538069132738919
YHR121W	0.05538069132738919
YHR123W	0.05538069132738919
YHR124W	0.05538069132738919
YHR125W	0.05538069132738919
YHR126C	0.05538069132738919
YHR127W	0.05538069132738919
YHR129C	0.05538069132738919
YHR130C	0.05538069132738919
YHR131C	5.538069132738923
YHR132C	0.05538069132738919
YHR132W-A	0.05538069132738919
YHR133C	0.05538069132738919
YHR134W	-3.5997449362803002
YHR135C	0.05538069132738919
YHR136C	0.05538069132738919
YHR137W	0.05538069132738919
YHR138C	0.05538069132738919
YHR139C	0.05538069132738919
YHR139C-A	0.05538069132738919
YHR140W	0.05538069132738919
YHR142W	0.05538069132738919
YHR143W	0.05538069132738919
YHR146W	0.05538069132738919
YHR147C	0.05538069132738919
YHR150W	0.05538069132738919
YHR151C	0.05538069132738919
YHR152W	0.05538069132738919
YHR153C	0.05538069132738919
YHR154W	-3.5997449362803002
YHR155W	0.05538069132738919
YHR156C	0.05538069132738919
YHR157W	0.05538069132738919
YHR158C	0.05538069132738919
YHR159W	0.05538069132738919
YHR160C	0.05538069132738919
YHR161C	0.05538069132738919
YHR162W	0.05538069132738919
YHR163W	0.05538069132738919
YHR167W	0.05538069132738919
YHR168W	0.05538069132738919
YHR171W	0.05538069132738919
YHR176W	0.05538069132738919
YHR177W	0.05538069132738919
YHR178W	0.05538069132738919
YHR179W	0.05538069132738919
YHR180W	0.05538069132738919
YHR181W	0.05538069132738919
YHR182W	0.05538069132738919
YHR183W	0.05538069132738919
YHR184W	0.05538069132738919
YHR185C	0.05538069132738919
YHR189W	0.05538069132738919
YHR191C	0.05538069132738919
YHR193C	0.05538069132738919
YHR194W	0.05538069132738919
YHR195W	0.05538069132738919
YHR198C	0.05538069132738919
YHR199C	0.05538069132738919
YHR200W	0.05538069132738919
YHR202W	0.05538069132738919
YHR203C	0.05538069132738919
YHR204W	0.05538069132738919
YHR206W	0.05538069132738919
YHR207C	0.05538069132738919
YHR209W	0.05538069132738919
YHR210C	0.05538069132738919
YIL001W	0.05538069132738919
YIL002C	0.05538069132738919
YIL005W	0.05538069132738919
YIL006W	0.05538069132738919
YIL007C	0.05538069132738919
YIL008W	0.05538069132738919
YIL009C-A	0.05538069132738919
YIL009W	5.538069132738923
YIL010W	0.05538069132738919
YIL011W	5.538069132738923
YIL012W	0.05538069132738919
YIL013C	0.05538069132738919
YIL014W	0.05538069132738919
YIL014C-A	0.05538069132738919
YIL015W	0.05538069132738919
YIL016W	0.05538069132738919
YIL017C	0.05538069132738919
YIL018W	0.05538069132738919
YIL020C	0.05538069132738919
YIL023C	0.05538069132738919
YIL024C	0.05538069132738919
YIL025C	3.710506318935079
YIL027C	0.05538069132738919
YIL028W	0.05538069132738919
YIL029C	0.05538069132738919
YIL030C	0.05538069132738919
YIL032C	0.05538069132738919
YIL034C	0.05538069132738919
YIL035C	0.05538069132738919
YIL036W	0.05538069132738919
YIL037C	0.05538069132738919
YIL038C	0.05538069132738919
YIL039W	0.05538069132738919
YIL040W	0.05538069132738919
YIL041W	0.05538069132738919
YIL042C	0.05538069132738919
YIL043C	0.05538069132738919
YIL044C	0.05538069132738919
YIL045W	0.05538069132738919
YIL047C	5.538069132738923
YIL049W	0.05538069132738919
YIL050W	0.05538069132738919
YIL052C	0.05538069132738919
YIL053W	0.05538069132738919
YIL054W	3.710506318935079
YIL055C	0.05538069132738919
YIL056W	0.05538069132738919
YIL057C	0.05538069132738919
YIL058W	0.05538069132738919
YIL059C	0.05538069132738919
YIL060W	0.05538069132738919
YIL064W	0.05538069132738919
YIL065C	0.05538069132738919
YIL066C	5.538069132738923
YIL067C	0.05538069132738919
YIL069C	0.05538069132738919
YIL070C	5.538069132738923
YIL071C	0.05538069132738919
YIL072W	0.05538069132738919
YIL073C	0.05538069132738919
YIL074C	0.05538069132738919
YIL076W	0.05538069132738919
YIL077C	0.05538069132738919
YIL079C	0.05538069132738919
YIL084C	0.05538069132738919
YIL085C	0.05538069132738919
YIL086C	0.05538069132738919
YIL087C	0.05538069132738919
YIL088C	0.05538069132738919
YIL089W	0.05538069132738919
YIL090W	0.05538069132738919
YIL092W	0.05538069132738919
YIL093C	5.538069132738923
YIL094C	0.05538069132738919
YIL095W	0.05538069132738919
YIL096C	3.710506318935079
YIL097W	5.538069132738923
YIL098C	0.05538069132738919
YIL099W	0.05538069132738919
YIL100W	0.05538069132738919
YIL101C	0.05538069132738919
YIL102C	0.05538069132738919
YIL103W	0.05538069132738919
YIL105C	0.05538069132738919
YIL107C	0.05538069132738919
YIL108W	0.05538069132738919
YIL110W	0.05538069132738919
YIL111W	0.05538069132738919
YIL112W	0.05538069132738919
YIL113W	0.05538069132738919
YIL114C	0.05538069132738919
YIL116W	0.05538069132738919
YIL117C	0.05538069132738919
YIL119C	0.05538069132738919
YIL120W	0.05538069132738919
YIL121W	3.710506318935079
YIL122W	0.05538069132738919
YIL123W	0.05538069132738919
YIL124W	0.05538069132738919
YIL125W	5.538069132738923
YIL128W	0.05538069132738919
YIL130W	0.05538069132738919
YIL131C	0.05538069132738919
YIL132C	0.05538069132738919
YIL133C	0.05538069132738919
YIL134W	0.05538069132738919
YIL135C	0.05538069132738919
YIL136W	0.05538069132738919
YIL137C	0.05538069132738919
YIL138C	0.05538069132738919
YIL139C	0.05538069132738919
YIL140W	0.05538069132738919
YIL141W	3.710506318935079
YIL145C	0.05538069132738919
YIL146C	0.05538069132738919
YIL148W	0.05538069132738919
YIL149C	0.05538069132738919
YIL152W	0.05538069132738919
YIL153W	0.05538069132738919
YIL154C	3.710506318935079
YIL155C	0.05538069132738919
YIL156W	0.05538069132738919
YIL157C	0.05538069132738919
YIL158W	0.05538069132738919
YIL159W	5.538069132738923
YIL160C	0.05538069132738919
YIL161W	5.538069132738923
YIL162W	0.05538069132738919
YIL163C	0.05538069132738919
YIL164C	0.05538069132738919
YIL165C	3.710506318935079
YIL166C	0.05538069132738919
YIL173W	0.05538069132738919
YIR001C	0.05538069132738919
YIR002C	0.05538069132738919
YIR003W	0.05538069132738919
YIR004W	0.05538069132738919
YIR005W	0.05538069132738919
YIR007W	0.05538069132738919
YIR009W	0.05538069132738919
YIR013C	0.05538069132738919
YIR014W	0.05538069132738919
YIR016W	0.05538069132738919
YIR017C	3.710506318935079
YIR018W	3.710506318935079
YIR019C	0.05538069132738919
YIR020C	0.05538069132738919
YIR020W-A	0.05538069132738919
YIR021W	0.05538069132738919
YIR023W	0.05538069132738919
YIR024C	0.05538069132738919
YIR025W	0.05538069132738919
YIR026C	0.05538069132738919
YIR027C	0.05538069132738919
YIR028W	0.05538069132738919
YIR029W	0.05538069132738919
YIR030C	0.05538069132738919
YIR031C	0.05538069132738919
YIR032C	5.538069132738923
YIR033W	5.538069132738923
YIR034C	0.05538069132738919
YIR035C	0.05538069132738919
YIR036C	0.05538069132738919
YIR037W	0.05538069132738919
YIR038C	0.05538069132738919
YIR039C	0.05538069132738919
YIR042C	0.05538069132738919
YJL003W	0.05538069132738919
YJL004C	0.05538069132738919
YJL006C	5.538069132738923
YJL007C	0.05538069132738919
YJL012C	0.05538069132738919
YJL013C	0.05538069132738919
YJL016W	0.05538069132738919
YJL020C	0.05538069132738919
YJL022W	0.05538069132738919
YJL023C	0.05538069132738919
YJL024C	0.05538069132738919
YJL027C	0.05538069132738919
YJL028W	3.710506318935079
YJL029C	3.710506318935079
YJL030W	0.05538069132738919
YJL036W	0.05538069132738919
YJL037W	0.05538069132738919
YJL038C	0.05538069132738919
YJL042W	0.05538069132738919
YJL043W	0.05538069132738919
YJL044C	0.05538069132738919
YJL045W	0.05538069132738919
YJL046W	0.05538069132738919
YJL047C	-5.427307750084145
YJL048C	0.05538069132738919
YJL049W	0.05538069132738919
YJL051W	0.05538069132738919
YJL052W	0.05538069132738919
YJL053W	0.05538069132738919
YJL055W	0.05538069132738919
YJL056C	0.05538069132738919
YJL057C	0.05538069132738919
YJL058C	0.05538069132738919
YJL059W	0.05538069132738919
YJL060W	0.05538069132738919
YJL062W	0.05538069132738919
YJL063C	0.05538069132738919
YJL064W	0.05538069132738919
YJL065C	0.05538069132738919
YJL066C	0.05538069132738919
YJL067W	0.05538069132738919
YJL068C	0.05538069132738919
YJL070C	0.05538069132738919
YJL071W	0.05538069132738919
YJL073W	0.05538069132738919
YJL077C	0.05538069132738919
YJL078C	0.05538069132738919
YJL079C	0.05538069132738919
YJL080C	0.05538069132738919
YJL082W	0.05538069132738919
YJL083W	0.05538069132738919
YJL084C	0.05538069132738919
YJL088W	0.05538069132738919
YJL089W	0.05538069132738919
YJL092W	0.05538069132738919
YJL093C	0.05538069132738919
YJL094C	0.05538069132738919
YJL095W	-5.427307750084145
YJL096W	0.05538069132738919
YJL098W	0.05538069132738919
YJL099W	0.05538069132738919
YJL100W	0.05538069132738919
YJL101C	0.05538069132738919
YJL102W	0.05538069132738919
YJL105W	0.05538069132738919
YJL106W	0.05538069132738919
YJL107C	0.05538069132738919
YJL108C	0.05538069132738919
YJL110C	0.05538069132738919
YJL112W	0.05538069132738919
YJL115W	-5.427307750084145
YJL116C	0.05538069132738919
YJL117W	0.05538069132738919
YJL118W	0.05538069132738919
YJL119C	0.05538069132738919
YJL120W	0.05538069132738919
YJL121C	0.05538069132738919
YJL122W	0.05538069132738919
YJL123C	0.05538069132738919
YJL124C	0.05538069132738919
YJL126W	0.05538069132738919
YJL127C	-5.427307750084145
YJL128C	0.05538069132738919
YJL129C	0.05538069132738919
YJL130C	0.05538069132738919
YJL131C	0.05538069132738919
YJL132W	0.05538069132738919
YJL133W	0.05538069132738919
YJL134W	0.05538069132738919
YJL135W	0.05538069132738919
YJL136C	0.05538069132738919
YJL137C	0.05538069132738919
YJL138C	0.05538069132738919
YJL139C	0.05538069132738919
YJL140W	0.05538069132738919
YJL141C	0.05538069132738919
YJL142C	0.05538069132738919
YJL144W	0.05538069132738919
YJL145W	0.05538069132738919
YJL146W	0.05538069132738919
YJL147C	0.05538069132738919
YJL148W	0.05538069132738919
YJL149W	0.05538069132738919
YJL150W	0.05538069132738919
YJL151C	0.05538069132738919
YJL152W	0.05538069132738919
YJL153C	0.05538069132738919
YJL154C	0.05538069132738919
YJL155C	0.05538069132738919
YJL157C	0.05538069132738919
YJL158C	0.05538069132738919
YJL159W	0.05538069132738919
YJL160C	0.05538069132738919
YJL161W	0.05538069132738919
YJL162C	0.05538069132738919
YJL163C	5.538069132738923
YJL164C	0.05538069132738919
YJL165C	0.05538069132738919
YJL166W	0.05538069132738919
YJL168C	0.05538069132738919
YJL169W	0.05538069132738919
YJL170C	0.05538069132738919
YJL171C	0.05538069132738919
YJL172W	0.05538069132738919
YJL175W	0.05538069132738919
YJL176C	0.05538069132738919
YJL178C	0.05538069132738919
YJL179W	0.05538069132738919
YJL180C	0.05538069132738919
YJL181W	0.05538069132738919
YJL182C	0.05538069132738919
YJL183W	0.05538069132738919
YJL185C	0.05538069132738919
YJL186W	0.05538069132738919
YJL187C	0.05538069132738919
YJL188C	0.05538069132738919
YJL189W	0.05538069132738919
YJL190C	0.05538069132738919
YJL191W	0.05538069132738919
YJL192C	0.05538069132738919
YJL193W	0.05538069132738919
YJL196C	0.05538069132738919
YJL197W	0.05538069132738919
YJL198W	0.05538069132738919
YJL199C	0.05538069132738919
YJL200C	0.05538069132738919
YJL201W	0.05538069132738919
YJL204C	0.05538069132738919
YJL205C	0.05538069132738919
YJL206C	0.05538069132738919
YJL207C	0.05538069132738919
YJL208C	0.05538069132738919
YJL209W	0.05538069132738919
YJL210W	0.05538069132738919
YJL211C	0.05538069132738919
YJL212C	0.05538069132738919
YJL213W	0.05538069132738919
YJL214W	0.05538069132738919
YJL215C	0.05538069132738919
YJL216C	0.05538069132738919
YJL217W	0.05538069132738919
YJL218W	5.538069132738923
YJR001W	0.05538069132738919
YJR003C	0.05538069132738919
YJR004C	0.05538069132738919
YJR005W	0.05538069132738919
YJR008W	0.05538069132738919
YJR009C	0.05538069132738919
YJR010C-A	0.05538069132738919
YJR010W	0.05538069132738919
YJR011C	0.05538069132738919
YJR014W	0.05538069132738919
YJR015W	0.05538069132738919
YJR018W	5.538069132738923
YJR019C	0.05538069132738919
YJR020W	0.05538069132738919
YJR021C	0.05538069132738919
YJR024C	0.05538069132738919
YJR025C	0.05538069132738919
YJR030C	0.05538069132738919
YJR031C	0.05538069132738919
YJR032W	0.05538069132738919
YJR033C	0.05538069132738919
YJR034W	0.05538069132738919
YJR035W	0.05538069132738919
YJR036C	0.05538069132738919
YJR037W	0.05538069132738919
YJR038C	5.538069132738923
YJR039W	0.05538069132738919
YJR040W	0.05538069132738919
YJR043C	0.05538069132738919
YJR044C	0.05538069132738919
YJR047C	0.05538069132738919
YJR048W	0.05538069132738919
YJR049C	5.538069132738923
YJR050W	0.05538069132738919
YJR051W	0.05538069132738919
YJR052W	0.05538069132738919
YJR053W	0.05538069132738919
YJR054W	3.710506318935079
YJR055W	0.05538069132738919
YJR056C	5.538069132738923
YJR058C	0.05538069132738919
YJR059W	0.05538069132738919
YJR060W	0.05538069132738919
YJR061W	0.05538069132738919
YJR062C	0.05538069132738919
YJR063W	3.710506318935079
YJR066W	0.05538069132738919
YJR069C	0.05538069132738919
YJR070C	0.05538069132738919
YJR073C	0.05538069132738919
YJR074W	-3.5997449362803002
YJR075W	0.05538069132738919
YJR077C	0.05538069132738919
YJR078W	0.05538069132738919
YJR079W	0.05538069132738919
YJR080C	0.05538069132738919
YJR082C	0.05538069132738919
YJR083C	0.05538069132738919
YJR084W	0.05538069132738919
YJR087W	3.710506318935079
YJR088C	0.05538069132738919
YJR090C	0.05538069132738919
YJR091C	0.05538069132738919
YJR092W	0.05538069132738919
YJR094C	0.05538069132738919
YJR094W-A	0.05538069132738919
YJR095W	0.05538069132738919
YJR096W	0.05538069132738919
YJR097W	0.05538069132738919
YJR098C	0.05538069132738919
YJR099W	0.05538069132738919
YJR100C	0.05538069132738919
YJR102C	-3.5997449362803002
YJR103W	0.05538069132738919
YJR104C	-5.427307750084145
YJR105W	0.05538069132738919
YJR106W	0.05538069132738919
YJR107W	0.05538069132738919
YJR108W	0.05538069132738919
YJR109C	0.05538069132738919
YJR110W	0.05538069132738919
YJR111C	0.05538069132738919
YJR113C	0.05538069132738919
YJR115W	0.05538069132738919
YJR116W	0.05538069132738919
YJR117W	0.05538069132738919
YJR118C	0.05538069132738919
YJR119C	0.05538069132738919
YJR120W	0.05538069132738919
YJR121W	0.05538069132738919
YJR122W	0.05538069132738919
YJR124C	0.05538069132738919
YJR125C	0.05538069132738919
YJR126C	0.05538069132738919
YJR127C	0.05538069132738919
YJR128W	0.05538069132738919
YJR129C	0.05538069132738919
YJR130C	0.05538069132738919
YJR131W	0.05538069132738919
YJR133W	0.05538069132738919
YJR134C	0.05538069132738919
YJR135C	0.05538069132738919
YJR137C	0.05538069132738919
YJR139C	0.05538069132738919
YJR140C	0.05538069132738919
YJR142W	0.05538069132738919
YJR144W	0.05538069132738919
YJR145C	-5.427307750084145
YJR146W	0.05538069132738919
YJR147W	0.05538069132738919
YJR148W	0.05538069132738919
YJR149W	3.710506318935079
YJR150C	0.05538069132738919
YJR152W	0.05538069132738919
YJR153W	0.05538069132738919
YJR154W	0.05538069132738919
YKL001C	0.05538069132738919
YKL002W	0.05538069132738919
YKL003C	0.05538069132738919
YKL005C	0.05538069132738919
YKL006W	0.05538069132738919
YKL007W	0.05538069132738919
YKL008C	0.05538069132738919
YKL009W	0.05538069132738919
YKL010C	0.05538069132738919
YKL011C	0.05538069132738919
YKL015W	0.05538069132738919
YKL016C	0.05538069132738919
YKL017C	0.05538069132738919
YKL020C	0.05538069132738919
YKL023W	0.05538069132738919
YKL025C	0.05538069132738919
YKL026C	0.05538069132738919
YKL027W	0.05538069132738919
YKL029C	0.05538069132738919
YKL030W	0.05538069132738919
YKL031W	0.05538069132738919
YKL032C	0.05538069132738919
YKL033W-A	0.05538069132738919
YKL034W	0.05538069132738919
YKL037W	0.05538069132738919
YKL038W	0.05538069132738919
YKL039W	0.05538069132738919
YKL040C	0.05538069132738919
YKL041W	0.05538069132738919
YKL043W	0.05538069132738919
YKL044W	0.05538069132738919
YKL046C	0.05538069132738919
YKL047W	0.05538069132738919
YKL048C	0.05538069132738919
YKL050C	0.05538069132738919
YKL051W	0.05538069132738919
YKL053C-A	0.05538069132738919
YKL053W	0.05538069132738919
YKL054C	0.05538069132738919
YKL055C	0.05538069132738919
YKL056C	0.05538069132738919
YKL061W	0.05538069132738919
YKL062W	0.05538069132738919
YKL063C	0.05538069132738919
YKL064W	0.05538069132738919
YKL065C	0.05538069132738919
YKL066W	0.05538069132738919
YKL067W	0.05538069132738919
YKL068W	0.05538069132738919
YKL069W	0.05538069132738919
YKL070W	0.05538069132738919
YKL071W	0.05538069132738919
YKL072W	0.05538069132738919
YKL073W	0.05538069132738919
YKL074C	0.05538069132738919
YKL075C	0.05538069132738919
YKL076C	0.05538069132738919
YKL077W	0.05538069132738919
YKL079W	0.05538069132738919
YKL080W	0.05538069132738919
YKL081W	0.05538069132738919
YKL084W	0.05538069132738919
YKL085W	0.05538069132738919
YKL086W	0.05538069132738919
YKL090W	0.05538069132738919
YKL091C	0.05538069132738919
YKL092C	0.05538069132738919
YKL093W	0.05538069132738919
YKL094W	0.05538069132738919
YKL096W	0.05538069132738919
YKL096W-A	0.05538069132738919
YKL097C	0.05538069132738919
YKL098W	0.05538069132738919
YKL100C	0.05538069132738919
YKL101W	0.05538069132738919
YKL102C	0.05538069132738919
YKL103C	0.05538069132738919
YKL105C	0.05538069132738919
YKL106W	0.05538069132738919
YKL107W	0.05538069132738919
YKL109W	0.05538069132738919
YKL110C	0.05538069132738919
YKL113C	0.05538069132738919
YKL114C	0.05538069132738919
YKL115C	0.05538069132738919
YKL116C	0.05538069132738919
YKL117W	0.05538069132738919
YKL118W	0.05538069132738919
YKL119C	0.05538069132738919
YKL120W	0.05538069132738919
YKL121W	0.05538069132738919
YKL123W	0.05538069132738919
YKL124W	0.05538069132738919
YKL126W	0.05538069132738919
YKL127W	0.05538069132738919
YKL128C	0.05538069132738919
YKL129C	0.05538069132738919
YKL130C	0.05538069132738919
YKL131W	0.05538069132738919
YKL132C	0.05538069132738919
YKL133C	0.05538069132738919
YKL134C	0.05538069132738919
YKL135C	0.05538069132738919
YKL136W	0.05538069132738919
YKL137W	0.05538069132738919
YKL138C	0.05538069132738919
YKL139W	0.05538069132738919
YKL140W	0.05538069132738919
YKL142W	0.05538069132738919
YKL143W	0.05538069132738919
YKL146W	0.05538069132738919
YKL147C	0.05538069132738919
YKL148C	0.05538069132738919
YKL149C	0.05538069132738919
YKL150W	0.05538069132738919
YKL151C	0.05538069132738919
YKL155C	0.05538069132738919
YKL156W	0.05538069132738919
YKL157W	0.05538069132738919
YKL159C	0.05538069132738919
YKL160W	0.05538069132738919
YKL161C	0.05538069132738919
YKL162C	0.05538069132738919
YKL162C-A	0.05538069132738919
YKL163W	0.05538069132738919
YKL164C	0.05538069132738919
YKL166C	0.05538069132738919
YKL167C	0.05538069132738919
YKL168C	0.05538069132738919
YKL169C	0.05538069132738919
YKL170W	0.05538069132738919
YKL171W	0.05538069132738919
YKL174C	0.05538069132738919
YKL175W	0.05538069132738919
YKL176C	0.05538069132738919
YKL177W	0.05538069132738919
YKL178C	0.05538069132738919
YKL179C	0.05538069132738919
YKL183W	0.05538069132738919
YKL184W	0.05538069132738919
YKL185W	0.05538069132738919
YKL187C	0.05538069132738919
YKL188C	0.05538069132738919
YKL190W	0.05538069132738919
YKL191W	0.05538069132738919
YKL194C	0.05538069132738919
YKL197C	0.05538069132738919
YKL198C	0.05538069132738919
YKL201C	0.05538069132738919
YKL202W	3.710506318935079
YKL204W	0.05538069132738919
YKL205W	0.05538069132738919
YKL206C	0.05538069132738919
YKL207W	0.05538069132738919
YKL208W	0.05538069132738919
YKL211C	0.05538069132738919
YKL212W	0.05538069132738919
YKL213C	0.05538069132738919
YKL214C	0.05538069132738919
YKL215C	0.05538069132738919
YKL216W	0.05538069132738919
YKL217W	0.05538069132738919
YKL218C	0.05538069132738919
YKL220C	0.05538069132738919
YKL221W	0.05538069132738919
YKL222C	0.05538069132738919
YKR001C	0.05538069132738919
YKR003W	0.05538069132738919
YKR005C	0.05538069132738919
YKR006C	0.05538069132738919
YKR007W	0.05538069132738919
YKR009C	0.05538069132738919
YKR010C	0.05538069132738919
YKR011C	0.05538069132738919
YKR012C	0.05538069132738919
YKR013W	0.05538069132738919
YKR014C	0.05538069132738919
YKR015C	0.05538069132738919
YKR016W	0.05538069132738919
YKR017C	0.05538069132738919
YKR018C	0.05538069132738919
YKR019C	0.05538069132738919
YKR020W	-5.427307750084145
YKR021W	0.05538069132738919
YKR023W	0.05538069132738919
YKR024C	0.05538069132738919
YKR026C	0.05538069132738919
YKR027W	0.05538069132738919
YKR028W	0.05538069132738919
YKR029C	0.05538069132738919
YKR030W	0.05538069132738919
YKR031C	0.05538069132738919
YKR032W	0.05538069132738919
YKR033C	0.05538069132738919
YKR034W	0.05538069132738919
YKR035C	0.05538069132738919
YKR035W-A	0.05538069132738919
YKR036C	0.05538069132738919
YKR039W	0.05538069132738919
YKR040C	0.05538069132738919
YKR041W	0.05538069132738919
YKR042W	0.05538069132738919
YKR043C	0.05538069132738919
YKR044W	0.05538069132738919
YKR045C	0.05538069132738919
YKR046C	0.05538069132738919
YKR047W	0.05538069132738919
YKR048C	0.05538069132738919
YKR049C	0.05538069132738919
YKR050W	0.05538069132738919
YKR051W	0.05538069132738919
YKR052C	0.05538069132738919
YKR053C	0.05538069132738919
YKR054C	0.05538069132738919
YKR055W	0.05538069132738919
YKR056W	0.05538069132738919
YKR057W	0.05538069132738919
YKR058W	0.05538069132738919
YKR059W	0.05538069132738919
YKR060W	0.05538069132738919
YKR061W	0.05538069132738919
YKR064W	0.05538069132738919
YKR065C	0.05538069132738919
YKR066C	0.05538069132738919
YKR067W	0.05538069132738919
YKR069W	0.05538069132738919
YKR070W	0.05538069132738919
YKR072C	0.05538069132738919
YKR073C	0.05538069132738919
YKR074W	0.05538069132738919
YKR075C	0.05538069132738919
YKR076W	0.05538069132738919
YKR077W	0.05538069132738919
YKR078W	0.05538069132738919
YKR080W	0.05538069132738919
YKR082W	0.05538069132738919
YKR084C	0.05538069132738919
YKR085C	0.05538069132738919
YKR087C	0.05538069132738919
YKR088C	0.05538069132738919
YKR089C	0.05538069132738919
YKR090W	0.05538069132738919
YKR091W	0.05538069132738919
YKR092C	0.05538069132738919
YKR093W	0.05538069132738919
YKR094C	0.05538069132738919
YKR095W	0.05538069132738919
YKR096W	5.538069132738923
YKR097W	0.05538069132738919
YKR098C	0.05538069132738919
YKR099W	0.05538069132738919
YKR100C	0.05538069132738919
YKR101W	0.05538069132738919
YKR102W	0.05538069132738919
YKR103W	0.05538069132738919
YKR104W	0.05538069132738919
YKR105C	0.05538069132738919
YKR106W	0.05538069132738919
YLL001W	0.05538069132738919
YLL002W	-5.427307750084145
YLL005C	0.05538069132738919
YLL006W	0.05538069132738919
YLL007C	0.05538069132738919
YLL009C	0.05538069132738919
YLL010C	0.05538069132738919
YLL012W	0.05538069132738919
YLL013C	0.05538069132738919
YLL014W	0.05538069132738919
YLL015W	0.05538069132738919
YLL018C-A	0.05538069132738919
YLL019C	5.538069132738923
YLL020C	0.05538069132738919
YLL021W	0.05538069132738919
YLL023C	0.05538069132738919
YLL024C	0.05538069132738919
YLL025W	0.05538069132738919
YLL026W	5.538069132738923
YLL027W	0.05538069132738919
YLL028W	0.05538069132738919
YLL029W	0.05538069132738919
YLL030C	0.05538069132738919
YLL032C	0.05538069132738919
YLL033W	0.05538069132738919
YLL038C	0.05538069132738919
YLL039C	0.05538069132738919
YLL040C	0.05538069132738919
YLL041C	0.05538069132738919
YLL042C	0.05538069132738919
YLL043W	0.05538069132738919
YLL044W	0.05538069132738919
YLL045C	0.05538069132738919
YLL046C	0.05538069132738919
YLL047W	0.05538069132738919
YLL048C	0.05538069132738919
YLL049W	0.05538069132738919
YLL051C	0.05538069132738919
YLL052C	0.05538069132738919
YLL053C	0.05538069132738919
YLL054C	0.05538069132738919
YLL055W	0.05538069132738919
YLL056C	0.05538069132738919
YLL057C	0.05538069132738919
YLL058W	0.05538069132738919
YLL059C	0.05538069132738919
YLL060C	0.05538069132738919
YLL061W	0.05538069132738919
YLL062C	0.05538069132738919
YLL063C	0.05538069132738919
YLR001C	0.05538069132738919
YLR003C	0.05538069132738919
YLR004C	0.05538069132738919
YLR006C	0.05538069132738919
YLR011W	0.05538069132738919
YLR012C	0.05538069132738919
YLR013W	0.05538069132738919
YLR014C	0.05538069132738919
YLR015W	0.05538069132738919
YLR016C	0.05538069132738919
YLR017W	0.05538069132738919
