orf	hap a | growth (MIC) | gliotoxin [0.03-16 ug/ml] | Chamilos G~Kontoyiannis DP, 2008
YLL001W	-0.10092548576082351
YLL002W	-0.10092548576082351
YLL005C	-0.10092548576082351
YLL006W	-0.10092548576082351
YLL007C	-0.10092548576082351
YLL009C	-0.10092548576082351
YLL010C	-0.10092548576082351
YLL012W	-0.10092548576082351
YLL013C	-0.10092548576082351
YLL014W	-0.10092548576082351
YLL015W	-0.10092548576082351
YLL018C-A	-0.10092548576082351
YLL019C	-0.10092548576082351
YLL020C	-0.10092548576082351
YLL021W	-0.10092548576082351
YLL023C	-0.10092548576082351
YLL024C	-0.10092548576082351
YLL025W	-0.10092548576082351
YLL026W	-0.10092548576082351
YLL027W	-0.10092548576082351
YLL028W	-0.10092548576082351
YLL029W	-0.10092548576082351
YLL030C	-0.10092548576082351
YLL032C	-0.10092548576082351
YLL033W	-0.10092548576082351
YLL038C	-0.10092548576082351
YLL039C	-0.10092548576082351
YLL040C	-0.10092548576082351
YLL041C	-0.10092548576082351
YLL042C	-0.10092548576082351
YLL043W	-0.10092548576082351
YLL044W	-0.10092548576082351
YLL045C	-0.10092548576082351
YLL046C	-0.10092548576082351
YLL047W	-0.10092548576082351
YLL048C	-0.10092548576082351
YLL049W	-0.10092548576082351
YLL051C	-0.10092548576082351
YLL052C	-0.10092548576082351
YLL053C	-0.10092548576082351
YLL054C	-0.10092548576082351
YLL055W	-0.10092548576082351
YLL056C	-0.10092548576082351
YLL057C	-0.10092548576082351
YLL058W	-0.10092548576082351
YLL059C	-0.10092548576082351
YLL060C	-0.10092548576082351
YLL061W	-0.10092548576082351
YLL062C	-0.10092548576082351
YLL063C	-0.10092548576082351
YLR001C	-0.10092548576082351
YLR003C	-0.10092548576082351
YLR004C	-0.10092548576082351
YLR006C	-0.10092548576082351
YLR011W	-0.10092548576082351
YLR012C	-0.10092548576082351
YLR013W	-0.10092548576082351
YLR014C	-0.10092548576082351
YLR015W	-0.10092548576082351
YLR016C	-0.10092548576082351
YLR017W	-0.10092548576082351
YLR018C	-0.10092548576082351
YLR019W	-0.10092548576082351
YLR020C	-0.10092548576082351
YLR021W	-0.10092548576082351
YLR023C	-0.10092548576082351
YLR024C	-0.10092548576082351
YLR025W	-0.10092548576082351
YLR027C	-0.10092548576082351
YLR028C	-0.10092548576082351
YLR030W	-0.10092548576082351
YLR031W	-0.10092548576082351
YLR032W	-0.10092548576082351
YLR034C	-0.10092548576082351
YLR035C	-0.10092548576082351
YLR036C	-0.10092548576082351
YLR037C	-0.10092548576082351
YLR038C	-0.10092548576082351
YLR039C	-0.10092548576082351
YLR040C	-0.10092548576082351
YLR041W	-0.10092548576082351
YLR042C	-0.10092548576082351
YLR043C	-0.10092548576082351
YLR044C	-0.10092548576082351
YLR047C	-0.10092548576082351
YLR048W	-0.10092548576082351
YLR050C	-0.10092548576082351
YLR052W	-0.10092548576082351
YLR053C	-0.10092548576082351
YLR054C	-0.10092548576082351
YLR055C	-0.10092548576082351
YLR056W	-0.10092548576082351
YLR057W	-0.10092548576082351
YLR058C	-0.10092548576082351
YLR059C	-0.10092548576082351
YLR061W	-0.10092548576082351
YLR062C	-0.10092548576082351
YLR063W	-0.10092548576082351
YLR064W	-0.10092548576082351
YLR065C	-0.10092548576082351
YLR067C	-0.10092548576082351
YLR068W	-0.10092548576082351
YLR069C	-0.10092548576082351
YLR070C	-0.10092548576082351
YLR072W	-0.10092548576082351
YLR073C	-0.10092548576082351
YLR074C	-0.10092548576082351
YLR077W	-0.10092548576082351
YLR079W	-0.10092548576082351
YLR080W	-0.10092548576082351
YLR081W	-0.10092548576082351
YLR082C	-0.10092548576082351
YLR083C	-0.10092548576082351
YLR084C	-0.10092548576082351
YLR085C	-0.10092548576082351
YLR087C	-0.10092548576082351
YLR089C	-0.10092548576082351
YLR090W	-0.10092548576082351
YLR091W	-0.10092548576082351
YLR092W	-0.10092548576082351
YLR093C	-0.10092548576082351
YLR094C	-0.10092548576082351
YLR095C	-0.10092548576082351
YLR096W	-0.10092548576082351
YLR097C	-0.10092548576082351
YLR098C	-0.10092548576082351
YLR099C	-0.10092548576082351
YLR102C	-0.10092548576082351
YLR104W	-0.10092548576082351
YLR107W	-0.10092548576082351
YLR108C	-0.10092548576082351
YLR109W	-0.10092548576082351
YLR110C	-0.10092548576082351
YLR111W	-0.10092548576082351
YLR112W	-0.10092548576082351
YLR113W	-0.10092548576082351
YLR114C	-0.10092548576082351
YLR118C	-0.10092548576082351
YLR119W	-0.10092548576082351
YLR120C	-0.10092548576082351
YLR121C	-0.10092548576082351
YLR122C	-0.10092548576082351
YLR123C	-0.10092548576082351
YLR124W	-0.10092548576082351
YLR125W	-0.10092548576082351
YLR126C	-0.10092548576082351
YLR128W	-0.10092548576082351
YLR130C	-0.10092548576082351
YLR131C	-0.10092548576082351
YLR133W	-0.10092548576082351
YLR134W	-0.10092548576082351
YLR135W	-0.10092548576082351
YLR136C	-0.10092548576082351
YLR137W	-0.10092548576082351
YLR138W	-0.10092548576082351
YLR139C	-0.10092548576082351
YLR142W	-0.10092548576082351
YLR143W	-0.10092548576082351
YLR144C	-0.10092548576082351
YLR146C	-0.10092548576082351
YLR148W	-0.10092548576082351
YLR149C	-0.10092548576082351
YLR150W	-0.10092548576082351
YLR151C	-0.10092548576082351
YLR152C	-0.10092548576082351
YLR154C	-0.10092548576082351
YLR164W	-0.10092548576082351
YLR165C	-0.10092548576082351
YLR168C	-0.10092548576082351
YLR169W	-0.10092548576082351
YLR170C	-0.10092548576082351
YLR171W	-0.10092548576082351
YLR172C	-0.10092548576082351
YLR173W	-0.10092548576082351
YLR174W	-0.10092548576082351
YLR176C	-0.10092548576082351
YLR177W	-0.10092548576082351
YLR178C	-0.10092548576082351
YLR179C	-0.10092548576082351
YLR180W	-0.10092548576082351
YLR181C	-0.10092548576082351
YLR182W	-0.10092548576082351
YLR183C	-0.10092548576082351
YLR184W	-0.10092548576082351
YLR185W	-0.10092548576082351
YLR187W	-0.10092548576082351
YLR188W	-0.10092548576082351
YLR189C	-0.10092548576082351
YLR190W	-0.10092548576082351
YLR191W	-0.10092548576082351
YLR192C	-0.10092548576082351
YLR193C	-0.10092548576082351
YLR194C	-0.10092548576082351
YLR199C	-0.10092548576082351
YLR200W	-0.10092548576082351
YLR201C	-0.10092548576082351
YLR202C	-0.10092548576082351
YLR203C	-0.10092548576082351
YLR204W	-0.10092548576082351
YLR205C	-0.10092548576082351
YLR206W	-0.10092548576082351
YLR207W	-0.10092548576082351
YLR209C	-0.10092548576082351
YLR210W	-0.10092548576082351
YLR211C	-0.10092548576082351
YLR213C	-0.10092548576082351
YLR214W	-0.10092548576082351
YLR216C	-0.10092548576082351
YLR217W	-0.10092548576082351
YLR218C	-0.10092548576082351
YLR219W	-0.10092548576082351
YLR220W	-0.10092548576082351
YLR221C	-0.10092548576082351
YLR224W	-0.10092548576082351
YLR225C	-0.10092548576082351
YLR226W	-0.10092548576082351
YLR227C	-0.10092548576082351
YLR228C	-0.10092548576082351
YLR231C	-0.10092548576082351
YLR232W	-0.10092548576082351
YLR233C	-0.10092548576082351
YLR234W	-0.10092548576082351
YLR235C	-0.10092548576082351
YLR236C	-0.10092548576082351
YLR237W	-0.10092548576082351
YLR238W	-0.10092548576082351
YLR239C	-0.10092548576082351
YLR240W	-0.10092548576082351
YLR241W	-0.10092548576082351
YLR242C	-0.10092548576082351
YLR244C	-0.10092548576082351
YLR246W	-0.10092548576082351
YLR247C	-0.10092548576082351
YLR248W	-0.10092548576082351
YLR250W	-0.10092548576082351
YLR251W	-0.10092548576082351
YLR252W	-0.10092548576082351
YLR253W	-0.10092548576082351
YLR254C	-0.10092548576082351
YLR255C	-0.10092548576082351
YLR257W	-0.10092548576082351
YLR258W	-0.10092548576082351
YLR260W	-0.10092548576082351
YLR261C	-0.10092548576082351
YLR262C	-0.10092548576082351
YLR262C-A	-0.10092548576082351
YLR263W	-0.10092548576082351
YLR264W	-0.10092548576082351
YLR265C	-0.10092548576082351
YLR266C	-0.10092548576082351
YLR267W	-0.10092548576082351
YLR268W	-0.10092548576082351
YLR269C	-0.10092548576082351
YLR270W	-0.10092548576082351
YLR271W	-0.10092548576082351
YLR273C	-0.10092548576082351
YLR278C	-0.10092548576082351
YLR279W	-0.10092548576082351
YLR280C	-0.10092548576082351
YLR281C	-0.10092548576082351
YLR282C	-0.10092548576082351
YLR283W	-0.10092548576082351
YLR284C	-0.10092548576082351
YLR285W	-0.10092548576082351
YLR286C	-0.10092548576082351
YLR287C	-0.10092548576082351
YLR287C-A	-0.10092548576082351
YLR288C	-0.10092548576082351
YLR289W	-0.10092548576082351
YLR290C	-0.10092548576082351
YLR292C	-0.10092548576082351
YLR294C	-0.10092548576082351
YLR295C	-0.10092548576082351
YLR296W	-0.10092548576082351
YLR297W	-0.10092548576082351
YLR299W	-0.10092548576082351
YLR300W	-0.10092548576082351
YLR303W	-0.10092548576082351
YLR304C	-0.10092548576082351
YLR306W	-0.10092548576082351
YLR307W	-0.10092548576082351
YLR308W	-0.10092548576082351
YLR309C	-0.10092548576082351
YLR311C	-0.10092548576082351
YLR312C	-0.10092548576082351
YLR312W-A	-0.10092548576082351
YLR313C	-0.10092548576082351
YLR315W	-0.10092548576082351
YLR318W	-0.10092548576082351
YLR319C	-0.10092548576082351
YLR320W	-0.10092548576082351
YLR322W	-0.10092548576082351
YLR324W	-0.10092548576082351
YLR325C	-0.10092548576082351
YLR326W	-0.10092548576082351
YLR327C	-0.10092548576082351
YLR328W	-0.10092548576082351
YLR329W	-0.10092548576082351
YLR330W	-0.10092548576082351
YLR331C	-0.10092548576082351
YLR332W	-0.10092548576082351
YLR333C	-0.10092548576082351
YLR334C	-0.10092548576082351
YLR335W	-0.10092548576082351
YLR337C	-0.10092548576082351
YLR338W	-0.10092548576082351
YLR341W	-0.10092548576082351
YLR342W	-0.10092548576082351
YLR343W	-0.10092548576082351
YLR344W	-0.10092548576082351
YLR345W	-0.10092548576082351
YLR346C	-0.10092548576082351
YLR348C	-0.10092548576082351
YLR349W	-0.10092548576082351
YLR350W	-0.10092548576082351
YLR351C	-0.10092548576082351
YLR352W	-0.10092548576082351
YLR353W	-0.10092548576082351
YLR354C	-0.10092548576082351
YLR356W	-0.10092548576082351
YLR357W	-0.10092548576082351
YLR358C	-0.10092548576082351
YLR360W	-0.10092548576082351
YLR361C	-0.10092548576082351
YLR362W	-0.10092548576082351
YLR363C	-0.10092548576082351
YLR364W	-0.10092548576082351
YLR365W	-0.10092548576082351
YLR366W	-0.10092548576082351
YLR367W	-0.10092548576082351
YLR368W	-0.10092548576082351
YLR369W	-0.10092548576082351
YLR370C	-0.10092548576082351
YLR371W	-0.10092548576082351
YLR372W	-0.10092548576082351
YLR373C	-0.10092548576082351
YLR374C	-0.10092548576082351
YLR375W	-0.10092548576082351
YLR376C	-0.10092548576082351
YLR377C	-0.10092548576082351
YLR380W	-0.10092548576082351
YLR381W	-0.10092548576082351
YLR382C	-0.10092548576082351
YLR384C	-0.10092548576082351
YLR385C	-0.10092548576082351
YLR386W	-0.10092548576082351
YLR387C	-0.10092548576082351
YLR388W	-0.10092548576082351
YLR389C	-0.10092548576082351
YLR390W	-0.10092548576082351
YLR390W-A	-0.10092548576082351
YLR392C	-0.10092548576082351
YLR393W	-0.10092548576082351
YLR394W	-0.10092548576082351
YLR395C	-0.10092548576082351
YLR396C	-0.10092548576082351
YLR398C	-0.10092548576082351
YLR399C	-0.10092548576082351
YLR400W	-0.10092548576082351
YLR401C	-0.10092548576082351
YLR402W	-0.10092548576082351
YLR403W	-0.10092548576082351
YLR404W	-0.10092548576082351
YLR405W	-0.10092548576082351
YLR406C	-0.10092548576082351
YLR407W	-0.10092548576082351
YLR408C	-0.10092548576082351
YLR410W	-0.10092548576082351
YLR412W	-0.10092548576082351
YLR413W	-0.10092548576082351
YLR414C	-0.10092548576082351
YLR415C	-0.10092548576082351
YLR416C	-0.10092548576082351
YLR417W	-0.10092548576082351
YLR418C	-0.10092548576082351
YLR420W	-0.10092548576082351
YLR421C	-0.10092548576082351
YLR422W	-0.10092548576082351
YLR423C	-0.10092548576082351
YLR425W	-0.10092548576082351
YLR426W	-0.10092548576082351
YLR427W	-0.10092548576082351
YLR428C	-0.10092548576082351
YLR429W	-0.10092548576082351
YLR431C	-0.10092548576082351
YLR432W	-0.10092548576082351
YLR433C	-0.10092548576082351
YLR434C	-0.10092548576082351
YLR435W	-0.10092548576082351
YLR436C	-0.10092548576082351
YLR437C	-0.10092548576082351
YLR438W	-0.10092548576082351
YLR439W	-0.10092548576082351
YLR441C	-0.10092548576082351
YLR442C	-0.10092548576082351
YLR443W	-0.10092548576082351
YLR444C	-0.10092548576082351
YLR445W	-0.10092548576082351
YLR446W	-0.10092548576082351
YLR447C	-0.10092548576082351
YLR448W	-0.10092548576082351
YLR449W	-0.10092548576082351
YLR450W	-0.10092548576082351
YLR451W	-0.10092548576082351
YLR452C	-0.10092548576082351
YLR453C	-0.10092548576082351
YLR454W	-0.10092548576082351
YLR455W	-0.10092548576082351
YLR456W	17.489960236636254
YLR460C	-0.10092548576082351
YLR461W	-0.10092548576082351
YLR046C	-0.10092548576082351
YLR045C	-0.10092548576082351
YML001W	-0.10092548576082351
YML002W	-0.10092548576082351
YML003W	-0.10092548576082351
YML004C	-0.10092548576082351
YML005W	-0.10092548576082351
YML006C	-0.10092548576082351
YML007W	-0.10092548576082351
YML008C	-0.10092548576082351
YML009C	-0.10092548576082351
YML009C-A	-0.10092548576082351
YML009W-B	-0.10092548576082351
YML011C	-0.10092548576082351
YML012W	-0.10092548576082351
YML012C-A	-0.10092548576082351
YML013W	-0.10092548576082351
YML014W	-0.10092548576082351
YML016C	-0.10092548576082351
YML017W	-0.10092548576082351
YML018C	-0.10092548576082351
YML019W	-0.10092548576082351
YML020W	-0.10092548576082351
YML021C	-0.10092548576082351
YML022W	-0.10092548576082351
YML024W	-0.10092548576082351
YML026C	-0.10092548576082351
YML027W	-0.10092548576082351
YML028W	-0.10092548576082351
YML029W	-0.10092548576082351
YML030W	-0.10092548576082351
YML032C	-0.10092548576082351
YML034W	-0.10092548576082351
YML035C	-0.10092548576082351
YML034C-A	-0.10092548576082351
YML036W	-0.10092548576082351
YML037C	-0.10092548576082351
YML038C	-0.10092548576082351
YML041C	-0.10092548576082351
YML042W	-0.10092548576082351
YML047C	-0.10092548576082351
YML048W	-0.10092548576082351
YML047W-A	-0.10092548576082351
YML050W	-0.10092548576082351
YML051W	-0.10092548576082351
YML052W	-0.10092548576082351
YML053C	-0.10092548576082351
YML054C	-0.10092548576082351
YML056C	-0.10092548576082351
YML057W	-0.10092548576082351
YML057C-A	-0.10092548576082351
YML058W	-0.10092548576082351
YML059C	-0.10092548576082351
YML060W	-0.10092548576082351
YML061C	-0.10092548576082351
YML062C	-0.10092548576082351
YML063W	-0.10092548576082351
YML066C	-0.10092548576082351
YML067C	-0.10092548576082351
YML068W	-0.10092548576082351
YML070W	-0.10092548576082351
YML071C	-0.10092548576082351
YML072C	-0.10092548576082351
YML073C	-0.10092548576082351
YML074C	-0.10092548576082351
YML075C	-0.10092548576082351
YML076C	-0.10092548576082351
YML078W	-0.10092548576082351
YML079W	-0.10092548576082351
YML080W	-0.10092548576082351
YML081C-A	-0.10092548576082351
YML081W	-0.10092548576082351
YML082W	-0.10092548576082351
YML083C	-0.10092548576082351
YML084W	-0.10092548576082351
YML086C	-0.10092548576082351
YML087C	-0.10092548576082351
YML088W	-0.10092548576082351
YML089C	-0.10092548576082351
YML090W	-0.10092548576082351
YML094W	-0.10092548576082351
YML095C	-0.10092548576082351
YML094C-A	-0.10092548576082351
YML096W	-0.10092548576082351
YML097C	-0.10092548576082351
YML099C	-0.10092548576082351
YML100W	-0.10092548576082351
YML100W-A	-0.10092548576082351
YML101C	-0.10092548576082351
YML101C-A	-0.10092548576082351
YML102W	-0.10092548576082351
YML103C	-0.10092548576082351
YML104C	-0.10092548576082351
YML106W	-0.10092548576082351
YML107C	-0.10092548576082351
YML108W	-0.10092548576082351
YML109W	-0.10092548576082351
YML110C	-0.10092548576082351
YML111W	-0.10092548576082351
YML112W	-0.10092548576082351
YML113W	-0.10092548576082351
YML115C	-0.10092548576082351
YML116W	-0.10092548576082351
YML117W	-0.10092548576082351
YML116W-A	-0.10092548576082351
YML118W	-0.10092548576082351
YML119W	-0.10092548576082351
YML120C	-0.10092548576082351
YML121W	-0.10092548576082351
YML122C	-0.10092548576082351
YML123C	-0.10092548576082351
YML124C	-0.10092548576082351
YML128C	-0.10092548576082351
YML129C	-0.10092548576082351
YML131W	-0.10092548576082351
YMR002W	-0.10092548576082351
YMR003W	-0.10092548576082351
YMR004W	-0.10092548576082351
YMR006C	-0.10092548576082351
YMR007W	-0.10092548576082351
YMR008C	-0.10092548576082351
YMR009W	-0.10092548576082351
YMR010W	-0.10092548576082351
YMR011W	-0.10092548576082351
YMR012W	-0.10092548576082351
YMR014W	-0.10092548576082351
YMR015C	-0.10092548576082351
YMR016C	-0.10092548576082351
YMR017W	-0.10092548576082351
YMR018W	-0.10092548576082351
YMR019W	-0.10092548576082351
YMR020W	-0.10092548576082351
YMR021C	-0.10092548576082351
YMR022W	-0.10092548576082351
YMR023C	-0.10092548576082351
YMR024W	-0.10092548576082351
YMR025W	-0.10092548576082351
YMR026C	-0.10092548576082351
YMR027W	-0.10092548576082351
YMR029C	-0.10092548576082351
YMR030W	-0.10092548576082351
YMR031C	-0.10092548576082351
YMR031W-A	-0.10092548576082351
YMR032W	-0.10092548576082351
YMR034C	-0.10092548576082351
YMR035W	-0.10092548576082351
YMR036C	-0.10092548576082351
YMR037C	-0.10092548576082351
YMR039C	-0.10092548576082351
YMR040W	-0.10092548576082351
YMR042W	-0.10092548576082351
YMR044W	-0.10092548576082351
YMR048W	-0.10092548576082351
YMR052C-A	-0.10092548576082351
YMR052W	-0.10092548576082351
YMR053C	-0.10092548576082351
YMR054W	-0.10092548576082351
YMR055C	-0.10092548576082351
YMR056C	-0.10092548576082351
YMR057C	-0.10092548576082351
YMR058W	-0.10092548576082351
YMR060C	-0.10092548576082351
YMR062C	-0.10092548576082351
YMR063W	-0.10092548576082351
YMR064W	-0.10092548576082351
YMR065W	-0.10092548576082351
YMR066W	-0.10092548576082351
YMR067C	-0.10092548576082351
YMR068W	-0.10092548576082351
YMR069W	-0.10092548576082351
YMR070W	-0.10092548576082351
YMR071C	-0.10092548576082351
YMR072W	-0.10092548576082351
YMR073C	-0.10092548576082351
YMR074C	-0.10092548576082351
YMR075C-A	-0.10092548576082351
YMR075W	-0.10092548576082351
YMR077C	-0.10092548576082351
YMR078C	-0.10092548576082351
YMR080C	-0.10092548576082351
YMR081C	-0.10092548576082351
YMR082C	-0.10092548576082351
YMR083W	-0.10092548576082351
YMR084W	-0.10092548576082351
YMR085W	-0.10092548576082351
YMR086C-A	-0.10092548576082351
YMR086W	-0.10092548576082351
YMR087W	-0.10092548576082351
YMR088C	-0.10092548576082351
YMR089C	-0.10092548576082351
YMR090W	-0.10092548576082351
YMR091C	-0.10092548576082351
YMR092C	-0.10092548576082351
YMR095C	-0.10092548576082351
YMR096W	-0.10092548576082351
YMR097C	-0.10092548576082351
YMR098C	-0.10092548576082351
YMR099C	-0.10092548576082351
YMR100W	-0.10092548576082351
YMR101C	-0.10092548576082351
YMR102C	-0.10092548576082351
YMR103C	-0.10092548576082351
YMR104C	-0.10092548576082351
YMR105C	-0.10092548576082351
YMR106C	-0.10092548576082351
YMR107W	-0.10092548576082351
YMR109W	-0.10092548576082351
YMR110C	-0.10092548576082351
YMR111C	-0.10092548576082351
YMR114C	-0.10092548576082351
YMR115W	-0.10092548576082351
YMR116C	-0.10092548576082351
YMR118C	-0.10092548576082351
YMR119W	-0.10092548576082351
YMR119W-A	-0.10092548576082351
YMR120C	-0.10092548576082351
YMR121C	-0.10092548576082351
YMR122C	-0.10092548576082351
YMR123W	-0.10092548576082351
YMR124W	-0.10092548576082351
YMR125W	-0.10092548576082351
YMR126C	-0.10092548576082351
YMR127C	-0.10092548576082351
YMR129W	-0.10092548576082351
YMR130W	-0.10092548576082351
YMR132C	-0.10092548576082351
YMR133W	-0.10092548576082351
YMR135C	-0.10092548576082351
YMR135W-A	-0.10092548576082351
YMR136W	-0.10092548576082351
YMR137C	-0.10092548576082351
YMR138W	-0.10092548576082351
YMR139W	-0.10092548576082351
YMR140W	-0.10092548576082351
YMR141C	-0.10092548576082351
YMR142C	-0.10092548576082351
YMR143W	-0.10092548576082351
YMR144W	-0.10092548576082351
YMR145C	-0.10092548576082351
YMR147W	-0.10092548576082351
YMR148W	-0.10092548576082351
YMR150C	-0.10092548576082351
YMR151W	-0.10092548576082351
YMR152W	-0.10092548576082351
YMR153C-A	-0.10092548576082351
YMR153W	-0.10092548576082351
YMR154C	-0.10092548576082351
YMR155W	-0.10092548576082351
YMR156C	-0.10092548576082351
YMR157C	-0.10092548576082351
YMR158C-A	-0.10092548576082351
YMR158W	-0.10092548576082351
YMR158W-B	-0.10092548576082351
YMR159C	-0.10092548576082351
YMR160W	-0.10092548576082351
YMR161W	-0.10092548576082351
YMR162C	-0.10092548576082351
YMR163C	-0.10092548576082351
YMR164C	-0.10092548576082351
YMR166C	-0.10092548576082351
YMR167W	-0.10092548576082351
YMR169C	-0.10092548576082351
YMR170C	-0.10092548576082351
YMR171C	-0.10092548576082351
YMR172C-A	-0.10092548576082351
YMR172W	-0.10092548576082351
YMR173W	-0.10092548576082351
YMR173W-A	-0.10092548576082351
YMR174C	-0.10092548576082351
YMR175W	-0.10092548576082351
YMR176W	-0.10092548576082351
YMR177W	-0.10092548576082351
YMR178W	-0.10092548576082351
YMR179W	-0.10092548576082351
YMR180C	-0.10092548576082351
YMR181C	-0.10092548576082351
YMR182C	-0.10092548576082351
YMR183C	-0.10092548576082351
YMR184W	-0.10092548576082351
YMR185W	-0.10092548576082351
YMR186W	-0.10092548576082351
YMR187C	-0.10092548576082351
YMR188C	-0.10092548576082351
YMR189W	-0.10092548576082351
YMR190C	-0.10092548576082351
YMR191W	-0.10092548576082351
YMR192W	-0.10092548576082351
YMR193C-A	-0.10092548576082351
YMR193W	-0.10092548576082351
YMR194C-A	-0.10092548576082351
YMR194W	-0.10092548576082351
YMR195W	-0.10092548576082351
YMR196W	-0.10092548576082351
YMR198W	-0.10092548576082351
YMR199W	-0.10092548576082351
YMR201C	-0.10092548576082351
YMR202W	-0.10092548576082351
YMR204C	-0.10092548576082351
YMR205C	-0.10092548576082351
YMR206W	-0.10092548576082351
YMR207C	-0.10092548576082351
YMR209C	-0.10092548576082351
YMR210W	-0.10092548576082351
YMR214W	-0.10092548576082351
YMR215W	-0.10092548576082351
YMR216C	-0.10092548576082351
YMR219W	-0.10092548576082351
YMR221C	-0.10092548576082351
YMR222C	-0.10092548576082351
YMR223W	-0.10092548576082351
YMR224C	-0.10092548576082351
YMR225C	-0.10092548576082351
YMR226C	-0.10092548576082351
YMR228W	-0.10092548576082351
YMR230W	-0.10092548576082351
YMR231W	-0.10092548576082351
YMR232W	-0.10092548576082351
YMR233W	-0.10092548576082351
YMR234W	-0.10092548576082351
YMR237W	-0.10092548576082351
YMR238W	-0.10092548576082351
YMR241W	-0.10092548576082351
YMR242C	-0.10092548576082351
YMR243C	-0.10092548576082351
YMR244C-A	-0.10092548576082351
YMR244W	-0.10092548576082351
YMR245W	-0.10092548576082351
YMR246W	-0.10092548576082351
YMR247C	-0.10092548576082351
YMR250W	-0.10092548576082351
YMR251W	-0.10092548576082351
YMR251W-A	-0.10092548576082351
YMR252C	-0.10092548576082351
YMR253C	-0.10092548576082351
YMR254C	-0.10092548576082351
YMR255W	-0.10092548576082351
YMR256C	-0.10092548576082351
YMR257C	-0.10092548576082351
YMR258C	-0.10092548576082351
YMR259C	-0.10092548576082351
YMR261C	-0.10092548576082351
YMR262W	-0.10092548576082351
YMR263W	-0.10092548576082351
YMR264W	-0.10092548576082351
YMR265C	-0.10092548576082351
YMR266W	-0.10092548576082351
YMR267W	-0.10092548576082351
YMR269W	-0.10092548576082351
YMR271C	-0.10092548576082351
YMR272C	-0.10092548576082351
YMR273C	-0.10092548576082351
YMR274C	-0.10092548576082351
YMR275C	-0.10092548576082351
YMR276W	-0.10092548576082351
YMR278W	-0.10092548576082351
YMR279C	-0.10092548576082351
YMR280C	-0.10092548576082351
YMR282C	-0.10092548576082351
YMR283C	-0.10092548576082351
YMR284W	-0.10092548576082351
YMR285C	-0.10092548576082351
YMR286W	-0.10092548576082351
YMR287C	-0.10092548576082351
YMR289W	-0.10092548576082351
YMR291W	-0.10092548576082351
YMR292W	-0.10092548576082351
YMR293C	-0.10092548576082351
YMR294W	-0.10092548576082351
YMR294W-A	-0.10092548576082351
YMR295C	-0.10092548576082351
YMR297W	-0.10092548576082351
YMR299C	-0.10092548576082351
YMR300C	-0.10092548576082351
YMR302C	-0.10092548576082351
YMR303C	-0.10092548576082351
YMR304C-A	-0.10092548576082351
YMR304W	-0.10092548576082351
YMR305C	-0.10092548576082351
YMR306C-A	-0.10092548576082351
YMR306W	-0.10092548576082351
YMR307W	-0.10092548576082351
YMR310C	-0.10092548576082351
YMR311C	-0.10092548576082351
YMR312W	-0.10092548576082351
YMR313C	-0.10092548576082351
YMR315W	-0.10092548576082351
YMR316C-A	-0.10092548576082351
YMR316C-B	-0.10092548576082351
YMR316W	-0.10092548576082351
YMR317W	-0.10092548576082351
YMR318C	-0.10092548576082351
YMR319C	-0.10092548576082351
YMR320W	-0.10092548576082351
YMR322C	-0.10092548576082351
YMR326C	-0.10092548576082351
YNL175C	-0.10092548576082351
YNL234W	-0.10092548576082351
YNL001W	-0.10092548576082351
YNL003C	-0.10092548576082351
YNL004W	-0.10092548576082351
YNL005C	-0.10092548576082351
YNL008C	-0.10092548576082351
YNL009W	-0.10092548576082351
YNL010W	-0.10092548576082351
YNL011C	-0.10092548576082351
YNL012W	-0.10092548576082351
YNL013C	-0.10092548576082351
YNL014W	-0.10092548576082351
YNL015W	-0.10092548576082351
YNL016W	-0.10092548576082351
YNL020C	-0.10092548576082351
YNL021W	-0.10092548576082351
YNL022C	-0.10092548576082351
YNL023C	-0.10092548576082351
YNL024C	-0.10092548576082351
YNL025C	-0.10092548576082351
YNL027W	-0.10092548576082351
YNL028W	-0.10092548576082351
YNL029C	-0.10092548576082351
YNL030W	-0.10092548576082351
YNL031C	-0.10092548576082351
YNL032W	-0.10092548576082351
YNL034W	-0.10092548576082351
YNL035C	-0.10092548576082351
YNL037C	-0.10092548576082351
YNL040W	-0.10092548576082351
YNL041C	-0.10092548576082351
YNL043C	-0.10092548576082351
YNL044W	-0.10092548576082351
YNL045W	-0.10092548576082351
YNL046W	-0.10092548576082351
YNL047C	-0.10092548576082351
YNL049C	-0.10092548576082351
YNL050C	-0.10092548576082351
YNL051W	-0.10092548576082351
YNL052W	-0.10092548576082351
YNL053W	-0.10092548576082351
YNL054W	-0.10092548576082351
YNL055C	-0.10092548576082351
YNL056W	-0.10092548576082351
YNL057W	-0.10092548576082351
YNL058C	-0.10092548576082351
YNL059C	-0.10092548576082351
YNL063W	-0.10092548576082351
YNL064C	-0.10092548576082351
YNL065W	-0.10092548576082351
YNL066W	-0.10092548576082351
YNL067W	-0.10092548576082351
YNL068C	-0.10092548576082351
YNL069C	-0.10092548576082351
YNL070W	-0.10092548576082351
YNL071W	-0.10092548576082351
YNL072W	-0.10092548576082351
YNL073W	-0.10092548576082351
YNL074C	-0.10092548576082351
YNL076W	-0.10092548576082351
YNL077W	-0.10092548576082351
YNL078W	-0.10092548576082351
YNL079C	-0.10092548576082351
YNL080C	-0.10092548576082351
YNL081C	-0.10092548576082351
YNL082W	-0.10092548576082351
YNL083W	-0.10092548576082351
