orf	hap alpha | chronological lifespan | phosphate starvation | phosphate limiting | Gresham D~Botstein D, 2011	hap alpha | chronological lifespan | leucine starvation | leucine limiting | Gresham D~Botstein D, 2011
YGR017W	-0.10777408636366581	-0.3563471280551421
YGR018C	-0.09630305132620029	-0.3563471395401074
YGR019W	-0.11127098322602995	-0.3563476401135113
YGR020C	-0.1696688044379209	-0.35634805588265933
YGR021W	-0.09230427503683607	-0.3563476603105462
YGR022C	-0.1116409426176895	-0.3563475855651
YGR023W	-0.10064004072758485	-0.35634760633600776
YGR025W	-0.07443477514322137	-0.35634757629646036
YGR026W	-0.11528866257855233	-0.35634761295631867
YGR027C	-0.10662937243454738	-0.35634772615737886
YGR028W	-0.08155017400477273	-0.3563476627164249
YGR031W	-0.11415213641635912	-0.35634757371790915
YGR032W	-0.004254583863841747	-0.3563479623101223
YGR033C	-0.8417151588420752	-0.35634671108808635
YGR034W	0.023563149354176072	-0.3563471683566111
YGR036C	-0.15428861357280874	-0.35634672666557954
YGR037C	-0.10408055531336163	-0.35634757777510634
YGR038W	-0.0778525949943571	-0.3563476567620589
YGR039W	-0.11018019664873861	-0.35634761367922124
YGR041W	-0.5194433964707438	-0.3563469688626088
YGR042W	-0.1028665943019221	-0.3563475688502536
YGR043C	-0.11010601416556606	-0.3563476091229691
YGR044C	-0.08998711026675858	-0.3563474894325064
YGR045C	-0.10663236879621388	-0.35634757593154986
YGR049W	-0.10592561631707081	-0.356347667139998
YGR050C	-0.0714192593549062	-0.3563474413644694
YGR051C	-0.11686785954830803	-0.3563475574466622
YGR052W	-0.1089530458099303	-0.3563476206185796
YGR053C	-0.1050486284136878	-0.3563475879294546
YGR054W	-0.07647396679378533	-0.35634774351105186
YGR055W	-0.03367624425213742	-0.3563473482915815
YGR057C	-0.06416244623164717	-0.35634697513009467
YGR058W	-0.10792761911693141	-0.3563475956594383
YGR059W	-0.11125926433071075	-0.3563475154304524
YGR061C	-0.3072489944446264	
YGR063C	-0.13947303698234204	-0.35634773931567265
YGR064W	-0.142164368492514	-0.3563477044945307
YGR067C	-0.08062964312686612	-0.3563475043003403
YGR068C	-0.0872053378568883	-0.35634739961684636
YGR069W	-0.10574674699691856	-0.35634753068564595
YGR070W	-0.10796721206014545	-0.3563475691944674
YGR072W	-0.09891476182731249	-0.35634687923981606
YGR076C	-0.13938275319972693	-0.35634800290169477
YGR077C	-0.13471664693494312	-0.3563470578830056
YGR078C	-0.15309634440277467	-0.35634786818292163
YGR079W	-0.11265230229574322	-0.3563476718674014
YGR080W	-0.11203852661367614	-0.3563475395328512
YGR081C	-0.1433676318992376	-0.3563473925575095
YGR084C	-0.11835391332630665	-0.3563477477675568
YGR085C	-0.29826370936088664	-0.3563478921294414
YGR086C	-0.34693542981930103	-0.3563478715182209
YGR087C	-0.09789611663605398	-0.35634768912485376
YGR088W	-0.09703231447816059	-0.35634772840615025
YGR089W	-0.12852173865606498	-0.35634759051144294
YGR092W	-0.146377715010085	-0.35634803689580835
YGR093W	-0.13673048495718665	-0.35634771650710817
YGR097W	-0.060474596030676696	-0.3563473109141896
YGR100W	-0.12278603550786474	-0.356347337178552
YGR104C	-0.11901118743263094	-0.356347979635748
YGR105W	-0.16328998285003105	-0.35634785866603313
YGR107W	-0.10852607342558486	-0.356347595368828
YGR108W	-0.09875961738862132	-0.35634764125367163
YGR109C	-0.10373173409812286	-0.35634745399419926
YGR111W	-0.19940507052728776	-0.35634753631428706
YGR112W	-0.15350957277373467	-0.3563481259201934
YGR117C	0.03879288701716487	-0.3563472803186678
YGR118W	-0.10784404338791737	-0.3563476021158713
YGR121C	-0.11736576360111738	-0.35634756283015373
YGR122C-A	-0.11149241088149227	-0.35634764262504404
YGR122W	-0.13542194327194115	-0.35634736527071137
YGR123C	-0.04977807521334249	-0.3563476464075498
YGR124W	-0.10534856539977808	-0.3563476769035935
YGR125W	-0.13990314850390653	-0.3563478629171742
YGR126W	-0.11571877208202168	-0.35634759402934174
YGR127W	-0.09791450679317822	-0.35634755124390216
YGR129W	-0.1195951968413382	-0.3563476954571525
YGR130C	-0.10564850684105094	-0.3563476686250329
YGR132C	-0.10046712832747501	-0.35634751955863253
YGR133W	-0.13432970536242567	-0.35634676328930737
YGR134W	-0.12541461640199314	-0.35634754997604096
YGR135W	-0.16203857314623954	-0.3563478783061926
YGR136W	-0.10597384338189735	-0.35634761002524645
YGR138C	-0.12887181936356487	-0.3563479225665413
YGR139W	-0.10990060099424798	-0.35634772868501513
YGR141W	-0.14441804998246188	-0.356347680479894
YGR142W	-0.10639660346749781	-0.35634760654032993
YGR143W	-0.1087224959916707	-0.3563476169932491
YGR144W	1.0904942812249552	-0.3563473279340738
YGR146C	-0.12365688849162139	-0.3563476260166652
YGR148C	-0.11300638492621884	-0.35634749119301456
YGR149W	-0.09778280394271953	-0.3563476035754339
YGR150C	-0.14797509452053256	-0.3563480874192706
YGR151C	-0.11982437212964352	-0.35634756536349094
YGR152C	-0.10414065835144544	-0.3563479081544529
YGR153W	-0.10668647002311539	-0.35634767341463414
YGR154C	-0.10447537198060777	-0.3563475945197021
YGR155W	-0.12932339807895124	-0.35634792558848577
YGR157W	0.8155493217723907	-0.3563476248057008
YGR159C	-0.07546710493304293	-0.35634758266326794
YGR161C	-0.12219985033308524	-0.3563478137737207
YGR162W	-0.09596236626721755	-0.356347839675144
YGR163W	-0.13705345368574817	-0.3563462680765469
YGR164W	-0.11439131851928273	-0.3563476065186078
YGR165W	-0.16080013680231786	
YGR166W	-0.1465097184456369	-0.3563475373168408
YGR168C	-0.11545387073638204	-0.35634762348819565
YGR169C	-0.10534482934234052	-0.3563476284052533
YGR170W	-0.12730178761398325	-0.3563476890962003
YGR171C	-0.14044652154851062	-0.3563479938069809
YGR173W	-0.11232396408525938	-0.35634762893695165
YGR174C	-0.1459645015205553	-0.3563480350558208
YGR176W	-0.11227336802171166	-0.35634763578578765
YGR177C	-0.10108013882551765	-0.3563476777393164
YGR178C	-0.04635238945505512	-0.3563475659916491
YGR181W	-0.029330299087989856	-0.3563474752301867
YGR182C	-0.1138658924345286	-0.3563477586372112
YGR184C	-0.11397311531519422	-0.35634793366234063
YGR187C	-0.10075785625232189	-0.3563473757606141
YGR188C	-0.1341880891674979	-0.3563479831197136
YGR189C	-0.09354983724955596	-0.356347679440628
YGR192C	-0.1252478262573737	-0.35634749717844855
YGR193C	-0.06997402144048676	-0.35634796757928106
YGR194C	-0.11214218125009856	-0.35634765225085835
YGR196C	-0.1341989143723453	-0.356347892863299
YGR197C	-0.10662856951115075	-0.3563476277671045
YGR199W	-0.11307479811832062	-0.3563476403003057
YGR200C	-0.10972892627801732	-0.356347441687416
YGR201C	-0.12032984305300695	-0.35634757424002933
YGR202C	-0.041226198083563266	-0.35634741314547047
YGR203W	-0.1362318768502528	-0.3563476211690874
YGR204W	0.22735772187367603	
YGR205W	-0.14019508185112453	-0.3563475629081084
YGR206W	-0.15969516485813423	-0.3563467672909301
YGR208W	-0.17188493073508473	
YGR209C	-0.11895175410429289	-0.35634761608834026
YGR210C	-0.11065705301005715	-0.3563476011208811
YGR212W	-0.10977651750933508	-0.35634764023456555
YGR213C	-0.1076116869332132	-0.3563476469842664
YGR214W	-0.021648406784631223	-0.35634774485503024
YGR215W	-0.14512475550519682	-0.35634817527735274
YGR217W	0.05276373733372224	-0.3563475506198432
YGR220C	-0.1421826709282322	-0.3563482016989402
YGR221C	-0.10768911624619672	-0.35634762037125145
YGR222W	-0.1313035540292739	-0.3563477154655116
YGR223C	-0.13355644294460492	-0.3563479492874592
YGR224W	-0.08159923432685927	-0.356347649880095
YGR225W	-0.1022808182371338	-0.3563475958952538
YGR226C	-0.10692856878133539	-0.3563477601629635
YGR227W	-0.11624456251008526	-0.35634755674175733
YGR228W	-0.08607325872573837	-0.35634770143912925
YGR229C	-0.1418035886550185	-0.3563472126972048
YGR230W	-0.09194370423937986	-0.35634753499419175
YGR231C	-0.09188658735193755	-0.356347597668567
YGR232W	-0.08862091126806591	-0.3563476522118565
YGR233C	-0.1678121829864748	-0.35634748271659994
YGR234W	-0.1081266451890334	-0.3563474896109478
YGR235C	-0.11818200704054109	-0.35634765448027866
YGR236C	-0.14085482009927275	-0.3563476289092337
YGR237C	-0.1165106516874455	-0.3563475914656735
YGR238C	-0.09621711655138937	-0.3563476471753818
YGR239C	-0.1125547711404228	-0.3563475949490375
YGR240C	-0.1675907872420809	-0.35634681708404425
YGR241C	-0.11340924734157824	-0.35634766671753054
YGR242W	-0.13107023313319077	-0.35634766063459067
YGR243W	-0.14308975256524264	-0.35634672518823923
YGR244C	-0.00875388448545997	-0.35634732784098755
YGR247W	-0.06376133164013326	-0.3563475975789388
YGR248W	-0.08653340433328409	-0.35634765814273706
YGR249W	-0.09848265392513135	-0.35634761226246925
YGR250C	-0.13107287434473291	-0.3563476404287551
YGR252W	-0.16063745536278143	-0.3563476778762661
YGR254W	-0.10145417497999734	-0.35634763920630325
YGR256W	-0.0966351539784046	-0.35634764900507704
YGR258C	-0.13208832336815066	-0.35634723983942684
YGR259C	-0.10822179131413447	-0.3563478001499489
YGR260W	-0.16500073620543973	-0.3563480289282567
YGR261C	-0.13429878226717382	-0.3563476290157404
YGR262C	-0.16997565610336704	
YGR266W	-0.11797652936179953	-0.35634755324761674
YGR268C	-0.10143401502693558	-0.35634764283673287
YGR269W	-0.09987858098967692	-0.3563476745370753
YGR270W	-0.14926577348024953	-0.35634750914478924
YGR271W	-0.10475958573574017	-0.3563476047730031
YGR273C	-0.09714304818796957	-0.35634759545195077
YGR275W	-0.10554121197142306	-0.3563476042624133
YGR276C	-0.09020157218575114	-0.3563478993425967
YGR279C	-0.10376424198147449	-0.3563474902716293
YGR281W	-0.08445601961581647	-0.3563476723219165
YGR282C	-0.12280750141382081	-0.3563475477813838
YGR283C	-0.10229677043660981	-0.35634762796426006
YGR285C	-0.1515239774951599	-0.35634537769123703
YGR286C	-0.09009943609800464	-0.35634735815465185
YGR287C	-0.10739019046366646	-0.35634765473944296
YGR288W	-0.1004650192501795	-0.3563476498319608
YGR289C	-0.10283141917015956	-0.3563476111515498
YGR290W	-0.08538140583647727	-0.3563476587125378
YGR291C	-0.12068500009410832	-0.35634683395109834
YGR292W	-0.11090769250435864	-0.35634771426982953
YGR295C	-0.054890677368751264	-0.3563472027867567
YHL002W	-0.13138811290432165	-0.35634710073176257
YHL003C	-0.12110816594144515	-0.3563479351074931
YHL005C	-0.12528283590592984	-0.356348042301642
YHL006C	-4.4912206437106175	-0.35634466412471505
YHL007C	-0.10849448644901173	-0.3563474808175092
YHL008C	-0.0618083335183587	-0.35634756366540504
YHL009C	-0.22897502537871764	-0.3563471518445541
YHL010C	-0.11566141863405009	-0.35634754856408235
YHL011C	-0.16728555212473675	-0.3563479304939676
YHL012W	-0.08392040047134396	-0.3563473310987206
YHL013C	0.15989031807195295	-0.3563478290768946
YHL014C	0.21488566684337496	-0.35634774004807734
YHL016C	-2.5620058908989742	-0.35634695055393306
YHL017W	0.3974334552318251	-0.35634779430752306
YHL019C	-0.8875801846444342	-0.35634697810182314
YHL021C	-1.8426845367871667	-0.35634730800373576
YHL022C	-0.04909188651643876	-0.35634747170440134
YHL023C	-0.07465230581653239	-0.35634812342389866
YHL024W	-0.10881666719057168	-0.3563475940867322
YHL025W	-0.14741938658568063	-0.35634783914084267
YHL026C	-0.09939832950118245	-0.35634650964695874
YHL027W	-0.1133998973518539	-0.3563471142994756
YHL028W	-0.027616440425671254	-0.35634751014565746
YHL029C	-0.025038134195169214	-0.3563478547491117
YHL030W	-0.09965342698356185	-0.3563479192972059
YHL031C	-0.12097959529734417	-0.3563478909899292
YHL032C	0.43912763430182944	-0.3563472910322702
YHL033C	-0.12222794912486748	-0.35634784832309163
YHL034C	0.052263338889647744	-0.35634647984698503
YHL035C	-0.4002776664017329	-0.35634694870513867
YHL036W	-0.09994599785646412	-0.35634795091655075
YHL037C	-0.31405960706043173	-0.3563468979991211
YHL038C	-0.13423816589273863	-0.35634823443915475
YHL040C	-0.15432830387839327	-0.35634758771740527
YHL041W	-0.07219920837174836	-0.35634597797845413
YHL042W	0.11127832809861052	-0.35634742386045504
YHL043W	0.13871811911382514	-0.35634719878921717
YHL044W	-0.1510812637357329	-0.35634781126429477
YHL046C	0.11989585465296153	-0.3563475585313208
YHL047C	-0.7534180788199784	-0.35634708811996807
YHR001W-A	-0.0858114187737571	-0.35634783229204997
YHR003C	-0.1266942126166253	-0.35634725183269317
YHR004C	-0.14997879235982486	-0.3563478275296895
YHR005C	-0.3187528588790111	-0.3563477768346227
YHR006W	-0.1455386404015302	-0.3563482532937901
YHR008C	-0.13015107947931429	-0.3563475345618853
YHR009C	-0.137383187441142	-0.35634798888325037
YHR010W	-0.14974588053496315	-0.3563478812848136
YHR011W	-0.14249050793367304	-0.3563481430571744
YHR012W	-0.13703118091405372	-0.35634730383771496
YHR013C	-0.16952541220289735	-0.3563477821642469
YHR014W	-0.09451669207394947	-0.3563475999812731
YHR015W	-0.12193775219335158	-0.356347744119693
YHR016C	-0.11447624480251226	-0.3563476026346108
YHR017W	-0.10163533182713863	-0.356347603865452
YHR021C	-0.16966660198848163	-0.35634789387974874
YHR021W-A	-0.1074245230827567	-0.35634770730734905
YHR022C	0.026414282058984644	-0.35634739594620474
YHR028C	-0.09453851534820751	-0.35634737587491294
YHR029C	-0.03252284124374026	-0.3563434186331708
YHR030C	-0.1419315039591752	-0.35634828048446837
YHR032W	-0.11257749515927963	-0.3563467148374442
YHR033W	-4.564389996621607	-0.35634725752973323
YHR034C	-0.13124245620980834	-0.35634720651259144
YHR035W	-0.10650778951458803	-0.3563475032642023
YHR037W	-0.08236421710448376	-0.35634761217516037
YHR038W	-0.14001350096290638	-0.35634812632766294
YHR041C	-0.1259307349553759	-0.3563480603235251
YHR043C	-0.106016201934465	-0.3563475895376704
YHR044C	-0.10815235523318258	-0.35634762184437246
YHR045W	-0.09672822232695677	-0.35634759893849716
YHR046C	-0.10715233495993456	-0.3563476189886472
YHR047C	-0.12229213627847052	-0.35634757012735174
YHR048W	-0.09234799729776859	-0.35634761337588977
YHR049C-A	-0.11461542617264801	-0.35634784178349815
YHR049W	-0.11053056447749443	-0.35634752202536124
YHR050W	-0.10817998586008734	-0.35634786991452255
YHR051W	-0.14060758580222332	-0.35634792595466236
YHR060W	-0.16748308995470662	
YHR061C	-0.1286759984838009	-0.35634758609342565
YHR066W	-0.03216842736317751	-0.356347736996018
YHR067W	-0.1346520997349133	-0.3563481423449009
YHR073W	-0.10988455649258365	-0.35634747254603777
YHR075C	-0.14878448102795302	-0.35634726800101735
YHR076W	-0.09113700115341376	-0.3563476492338151
YHR077C	-0.11240731728438308	-0.35634702689389414
YHR078W	-0.10842210987629333	-0.3563477962246697
YHR079C	-0.12155040493522547	-0.35634755820773983
YHR080C	-0.72067189898666	-0.35634780336415023
YHR081W	-0.12239881281277548	-0.3563471566701971
YHR082C	-0.14238704637337404	-0.35634656452570085
YHR086W	0.1925160901510309	-0.35634760475630384
YHR087W	-0.3581126393132467	-0.3563478875381864
YHR091C	-0.1456993081699787	-0.35634813992221015
YHR092C	-0.12230997839605748	-0.35634783624240446
YHR093W	-0.10016674528444973	-0.3563476714106782
YHR094C	-0.040613784340499906	-0.35634716340791545
YHR095W	-0.09336902702039503	-0.3563474279456763
YHR096C	-0.12139784297615472	-0.35634751236037093
YHR097C	-0.12425812812849948	-0.3563476930029183
YHR100C	-0.09016315964513705	-0.356347765836914
YHR103W	-0.12620117007097512	-0.35634744416359704
YHR104W	-0.10113573755241367	-0.35634766017728103
YHR105W	-0.10016097577649011	-0.3563472765260041
YHR106W	-0.11592949771457485	-0.35634776031393023
YHR108W	-0.11945354646479167	-0.35634734269621254
YHR109W	-0.09888739323419593	-0.3563476331768541
YHR110W	0.07259037932995183	-0.35634740332150716
YHR111W	-0.11624069636891546	-0.35634784744717907
YHR112C	-0.09543659582933098	-0.35634767808865275
YHR113W	-0.11119955744894	-0.35634759770017516
YHR114W	-0.11314635509867335	-0.35634767376791937
YHR115C	-0.3088729612377111	-0.35634733787293227
YHR116W	-0.1412608291628168	-0.3563478911258135
YHR117W	-0.5682029415018851	-0.35634702727253903
YHR120W	-0.14254814657799617	-0.3563472284658001
YHR121W	-0.9936900332236345	-0.35634715704758096
YHR123W	-0.11257127937942538	-0.35634747582122644
YHR124W	-2.2716928932918488	-0.35634656491699884
YHR125W	0.04166694517491874	-0.35634720911165046
YHR126C	-0.42936960229877513	-0.35634702088563375
YHR127W	-0.10598103419880656	-0.35634756016416624
YHR129C	-0.144397713137921	-0.35634742095438354
YHR130C	-0.07930222751831602	-0.35634741486457205
YHR131C	-0.08574153597639864	-0.35634516992629633
YHR132C	-0.07778494476534843	-0.3563478172068944
YHR132W-A	-0.35460344997083676	-0.35634773513424284
YHR133C	-0.09600622745255459	-0.3563475071741662
YHR134W	-0.10364493350092649	-0.3563474931140174
YHR135C	-0.12307576377659284	-0.3563476494208037
YHR136C	-0.11580915031843543	-0.35634764168481997
YHR137W	-0.10088737718543346	-0.3563477315445001
YHR138C	-0.11004543679872171	-0.3563475986536492
YHR139C	-0.09093093396488462	-0.356347592060962
YHR139C-A	-0.0895551122151232	-0.3563476199498682
YHR142W	-0.10269879006984772	-0.35634784872499925
YHR143W	-0.10595558536181218	-0.3563476223490291
YHR146W	-0.09856788125614194	-0.35634763312273693
YHR147C	-0.13722714380353446	-0.35634811355356855
YHR150W	-0.494384944300525	-0.3563477740465548
YHR151C	-0.1283796889969209	-0.35634769131966865
YHR152W	-0.10750879207466013	-0.356347628329698
YHR153C	-0.05836634219284056	-0.3563474480596014
YHR154W	-0.09593849797873534	-0.3563474379131208
YHR155W	-0.11158614414011819	-0.35634766861593864
YHR156C	-0.14604253483353483	-0.3563476235201621
YHR157W	-0.06767417439058414	-0.3563474692691029
YHR158C	-0.11388978002268818	-0.35634769123649
YHR159W	-0.07106161774351238	-0.35634764064018115
YHR160C	-0.11336763387587336	-0.3563476806669988
YHR161C	0.026231654947385812	-0.3563477746190256
YHR162W	-0.13898861254355005	-0.35634761237537593
YHR163W	-0.10365931160880518	-0.35634768689347995
YHR166C	17.292050907746997	-0.3563477786145876
YHR167W	-0.1296843893627621	-0.3563473072371273
YHR168W	-0.13878180546352073	-0.35634796838247734
YHR171W	-0.1612866818128942	-0.3563478173725115
YHR176W	-0.09917279720473748	-0.3563474999559344
YHR177W	0.010492556019395742	-0.35634793078911176
YHR178W	-0.11989257253484045	-0.3563477326309588
YHR179W	0.015135415076583518	-0.35634713455228
YHR180W	-0.11948707611717813	-0.35634758122879023
YHR181W	-0.1137920719654515	-0.3563476719951676
YHR183W	-0.1252753841088626	-0.35634801642938163
YHR184W	-0.08571103093222399	-0.3563477110875328
YHR185C	-0.10681608453171183	-0.35634747579387055
YHR188C	1.160452705030934	-0.356347915344013
YHR189W	-0.14969175264207282	-0.35634788781314153
YHR191C	-0.1352850583560131	-0.35634695788455395
YHR193C	-0.11924896409914396	-0.3563476824018522
YHR194W	-0.14616741419430535	-0.35634798375332066
YHR195W	-0.11028860676319183	-0.3563476003987767
YHR198C	-0.1103515589351107	-0.35634753628309773
YHR199C	-0.05620749652850805	-0.35634767616563706
YHR200W	-0.13021307891240552	-0.3563475494873772
YHR202W	-0.10714476623125842	-0.35634737498308405
YHR203C	-0.10933799933534968	-0.35634763136311876
YHR204W	-0.09279247356243384	-0.3563475893171313
