ORF	het | genome instability (diploid mating) | standard [standard] | Choy JS~Basrai MA, 2013
YDR504C	1.167
YGL169W	1.167
YER187W	0.833
YAL034C-B	1.167
YDR505C	1.333
YGL170C	0.833
YMR049C	0.833
YDR506C	0.833
YGL171W	0.833
YMR052C-A	0.333
YJL086C	0.500
YDR507C	0.500
YGL172W	0.833
YMR052W	0.667
YOR310C	1.500
YDR508C	1.000
YGL173C	1.167
YMR053C	1.333
YDR509W	0.333
YGL174W	0.333
YMR054W	0.833
YHR196W	1.333
YDR510W	0.333
YGL175C	0.833
YMR055C	1.667
YHR197W	0.667
YDR511W	0.833
YGL176C	1.333
YMR056C	1.000
YBR257W	0.750
YDR512C	0.917
YGL177W	1.333
YMR057C	1.167
YCL059C	0.833
YDR513W	1.167
YGL179C	1.000
YMR058W	0.833
YDR303C	0.500
YDR514C	1.167
YGL180W	1.000
YJR034W	0.667
YDR516C	0.833
YGL181W	0.667
YJR039W	0.667
YKL036C	1.333
YDR517W	0.500
YER101C	1.500
YJR044C	2.000
YDR518W	0.750
YER103W	0.667
YDR519W	1.000
YER104W	1.500
YER106W	0.333
YIL111W	0.833
YDR520C	2.000
YIL115C	1.333
YER107C	0.667
YOL127W	1.167
YDR522C	1.500
YER108C	1.167
YIL122W	0.667
YOL149W	1.000
YDR523C	0.833
YER109C	0.750
YIL129C	1.667
YDR524C	1.833
YER110C	1.167
YIL131C	1.667
YDR525W	1.167
YER111C	1.167
YIL136W	1.333
YDR527W	1.667
YER112W	1.500
YIL158W	0.667
YDR528W	1.000
YER113C	1.500
YIR004W	0.500
YDR529C	1.000
YER114C	0.833
YIR015W	1.000
YDR530C	1.333
YER115C	0.500
YIL051C	1.000
YDR531W	0.667
YER116C	0.167
YIL056W	1.333
YDR532C	1.000
YER117W	0.833
YIL085C	0.167
YDR533C	1.000
YER118C	0.500
YIL094C	1.000
YDR534C	0.833
YER119C	0.833
YLR006C	1.000
YGL098W	0.833
YER119C-A	1.000
YGL099W	1.000
YER120W	1.167
YOR004W	1.500
YGL101W	1.167
YER121W	1.000
YOR020C	0.667
YGL102C	2.333
YER122C	0.500
YOR046C	1.000
YGL103W	2.000
YER123W	0.833
YOR048C	1.667
YGL104C	0.583
YER124C	1.000
YOR056C	0.500
YGL105W	0.500
YER125W	0.833
YOR057W	1.000
YGL107C	0.333
YER126C	1.167
YOR060C	1.667
YGL108C	0.333
YER127W	0.667
YOR063W	0.667
YGL109W	0.833
YER128W	2.000
YOR074C	2.000
YGL110C	0.500
YER129W	0.500
YOR075W	0.667
YGL111W	1.333
YER130C	1.000
YOR077W	0.500
YGL112C	0.667
YER131W	0.500
YOR095C	0.667
YGL113W	0.833
YER132C	0.667
YGL114W	1.167
YER133W	1.667
YER014W	2.000
YGL115W	0.667
YER134C	0.667
YER034W	1.000
YGL116W	0.333
YER135C	0.833
YOR112W	0.667
YGL117W	1.333
YER136W	1.667
YOR114W	1.667
YGL118C	0.333
YER137C	0.500
YOR131C	1.167
YGL120C	0.833
YER139C	0.667
YOR161C	1.500
YJL166W	2.000
YLR069C	0.667
YML060W	0.667
YML052W	0.833
YMR266W	2.000
YNL331C	2.000
YNL262W	0.833
YNL251C	0.667
YOR014W	0.500
YOR078W	0.667
YOR089C	1.833
YOR093C	1.333
YOR223W	1.833
YOR097C	1.500
YOR297C	0.500
YOR106W	0.167
YOL018C	1.000
YOR132W	1.333
YBR174C	0.833
YOR149C	0.000
YBR175W	0.500
YOR202W	2.167
YBR176W	1.000
YOR204W	0.167
YBR178W	0.833
YOR278W	2.000
YBR186W	0.500
YOR279C	1.500
YBR188C	1.167
YOR281C	0.667
YDR077W	2.000
YBR190W	1.667
YEL065W	1.333
YER007W	0.583
YBR209W	2.000
YER058W	0.833
YBR221C	0.500
YER086W	0.833
YBR235W	0.500
YGR096W	1.000
YGR111W	0.333
YBR260C	0.500
YGR186W	0.500
YDR377W	0.667
YGR198W	1.500
YDR379W	2.000
YGR199W	1.000
YGR206W	0.667
YHR148W	1.167
YHR160C	0.667
YHR195W	0.167
YHR207C	0.833
YAL016C-B	0.667
YAL037C-A	2.167
YAL044W-A	1.500
YAL067W-A	0.667
YAR035C-A	0.667
YBL008W-A	0.333
YCL021W-A	2.500
YBL029C-A	0.000
YCL026C-B	0.333
YBR122C	0.500
YBL039W-B	1.500
YCL005W-A	0.833
YBL071C-B	0.167
YBL071W-A	0.333
YBR230W-A	0.667
YBL100W-C	0.333
YER099C	0.500
YCR095W-A	0.000
YBR056W-A	0.333
YER105C	0.833
YBR058C-A	0.833
YCL012C	0.167
YBR072C-A	0.500
YER186W-A	0.167
YBR085C-A	1.000
YBR111W-A	1.000
YGL100W	1.000
YBR182C-A	0.333
YGL119W	0.167
YBR196C-A	0.333
YGL134W	0.667
YBR196C-B	0.833
YGL178W	0.833
YBR200W-A	0.667
YBR221W-A	0.167
YGL184C	2.000
YBR233W-A	1.667
YGL185C	1.167
YBR296C-A	0.333
YGL190C	0.667
YCL001W-B	0.667
YGL191W	0.667
YCL057C-A	0.167
YGL192W	1.333
YCR075W-A	0.000
YGL186C	0.667
YEL022W	0.333
YDL085C-A	0.167
YER015W	0.667
YDL159W-A	0.500
YHR128W	0.333
YER026C	0.667
YDL160C-A	0.333
YHR199C-A	0.833
YER029C	0.667
YDR003W-A	0.333
YER076C	0.333
YDR034W-B	0.000
YFL010W-A	0.417
YLL006W-A	0.167
YDR079C-A	0.167
YLR099W-A	0.333
YDR169C-A	0.500
YLR264C-A	0.167
YDR182W-A	0.000
YLR285C-A	0.833
YDR194W-A	0.167
YLR307C-A	0.500
YDR246W-A	0.333
YDR320C-A	1.167
YLR342W-A	0.333
YDR322C-A	0.500
YLR361C-A	0.000
YDR379C-A	0.167
YLR363W-A	0.333
YJR085C	0.167
YDR524C-B	0.333
YLR406C-A	0.167
YJR086W	0.167
YDR524W-C	0.333
YLR412C-A	0.333
YJR089W	1.000
YEL059C-A	0.000
YML007C-A	0.333
YJR101W	1.000
YML054C-A	0.667
YJR112W-A	1.000
YER053C-A	0.500
YML058W-A	0.833
YJR114W	1.167
YER074W-A	0.667
YMR001C-A	0.833
YJR143C	0.333
YMR013W-A	1.500
YJR151C	0.333
YGR161W-C	0.833
YER175W-A	0.333
YMR105W-A	1.000
YER180C-A	0.167
YHL001W	0.000
YFL041W-A	0.000
YMR175W-A	0.167
YHL004W	0.333
YMR182W-A	0.167
YHR001W	0.333
YFR012W-A	0.667
YMR194C-B	0.333
YFR032C-B	0.500
YMR230W-A	0.333
YHR063C	0.667
YGL006W-A	0.167
YMR242W-A	2.167
YHR071W	0.500
YGL007C-A	1.833
YMR247W-A	0.167
YGL041C-B	0.500
YMR272W-B	0.167
YHR089C	0.667
YGL188C-A	0.833
YMR315W-A	1.000
YHR090C	0.500
YGR035W-A	0.000
YNL024C-A	0.833
YHR098C	0.000
YNL042W-B	1.167
YHR102W	0.167
YGR121W-A	0.500
YNL067W-A	0.500
YHR141C	0.667
YGR146C-A	0.500
YNL097C-B	0.167
YLR383W	0.333
YHR149C	0.333
YGR169C-A	0.000
YNL130C-A	1.167
YLR419W	0.000
YHR165C	2.167
YGR174W-A	0.000
YNL138W-A	0.500
YHR169W	0.167
YGR204C-A	0.500
YNL146C-A	0.000
YHR187W	0.167
YGR271C-A	0.583
YNL162W-A	0.833
YHR192W	0.833
YNL277W-A	0.667
YHL015W-A	0.500
YHR007C-A	0.833
YOL013W-A	0.333
YHR205W	0.167
YHR022C-A	1.000
YOL019W-A	0.667
YHR050W-A	0.667
YOL038C-A	0.333
YNL036W	0.500
YHR072W-A	1.000
YIL127C	0.500
YHR086W-A	0.333
YOL077W-A	0.333
YNL147W	0.250
YHR175W-A	0.167
YOL086W-A	0.000
YNL209W	0.167
YIL002W-A	0.333
YOL097W-A	0.167
YIL046W-A	0.500
YOL159C-A	0.833
YIL134C-A	0.167
YOL164W-A	0.333
YIR018C-A	0.167
YIR021W-A	0.500
YOL140W	0.167
YOR020W-A	0.000
YOL142W	0.667
YJL047C-A	0.667
YOL145C	0.167
YJL062W-A	0.667
YOR034C-A	0.167
YOL154W	0.833
YJL077W-B	0.500
YOL164W	0.833
YJL127C-B	0.333
YOR161C-C	0.667
YJL136W-A	0.000
YOR293C-A	0.167
YOR316C-A	0.833
YJR005C-A	0.000
YOR376W-A	0.333
YJR135W-A	0.333
YPL038W-A	0.667
YJR151W-A	0.833
YPL096C-A	0.000
YKL018C-A	0.333
YPL119C-A	0.500
YKL068W-A	0.667
YPL152W-A	0.667
YPL249C-A	2.500
YKL096C-B	0.667
YPL189C-A	0.167
YPL277C	1.000
YKL106C-A	0.333
YKL138C-A	0.500
YPR108W-A	0.667
YPR159C-A	0.500
YOL073C	0.833
YBR179C	0.333
YPR011C	0.667
YER001W	1.000
YPR083W	1.167
YPR091C	0.500
YDR502C	0.667
YPR118W	0.667
YPR151C	1.500
YGR271W	1.167
YOR386W	1.500
YDR417C	1.583
YFL002C	1.333
YGR292W	1.333
YEL072W	1.500
YFL033C	1.000
YKL010C	0.500
YFL063W	0.500
YJL103C	0.333
YFL010C	0.833
YNL011C	0.333
YDR436W	1.000
YMR261C	0.167
YDR326C	1.333
YFL001W	0.000
YGR122C-A	0.333
YKL008C	0.833
YNL059C	0.500
YOR289W	0.333
YNL086W	0.167
YGR255C	0.833
YNL096C	1.000
YGR257C	0.000
YNL109W	0.500
YGR258C	0.500
YHL040C	0.167
YER089C	0.500
YGR291C	0.500
YNL018C	0.500
YNL053W	1.500
YPL176C	0.000
YDR498C	0.167
YNR033W	0.833
YDR347W	0.500
YDR401W	0.000
YOL166C	0.333
YDR423C	0.500
YMR258C	0.500
YDR526C	0.667
YGR289C	1.333
YEL061C	0.167
YDR493W	0.167
YPR021C	0.500
YFL005W	0.667
YPR086W	1.000
YER019W	0.500
YPR104C	1.333
YER028C	0.333
YPR133W-A	1.500
YOR338W	0.667
YOR344C	1.000
YFL016C	0.833
YGR276C	0.667
YEL046C	1.000
YOR008C	1.000
YPL217C	1.333
YFL004W	1.167
YFL060C	0.667
YGR254W	0.500
YFR002W	0.167
YMR002W	0.333
YML073C	0.333
YMR014W	0.167
YNL014W	0.333
YDL031W	0.000
YDL058W	0.167
YGR273C	0.667
YEL045C	1.000
YHR139C-A	0.167
YDR461W	0.333
YBR075W	0.500
YFL029C	2.000
YGR252W	0.667
YOR292C	0.667
YOR316C	0.500
YNL103W	0.500
YOR318C	0.333
YNL111C	2.167
YDR515W	0.833
YEL033W	1.333
YHR126C	0.833
YPL272C	0.333
YFL003C	0.500
YNL047C	0.833
YNL055C	1.000
YBR268W	0.333
YNR011C	0.000
YAL024C	0.667
YOL148C	0.333
YBR299W	0.333
YCR107W	0.000
YPL158C	0.333
YFL012W	1.667
YFL013C	0.500
YHR079C	0.667
YNL309W	1.000
YDR444W	0.500
YGR162W	0.333
YNL220W	0.500
YNL284C	0.667
