ORF     	TAG          	PreSpo1	Spore1	Germ1_0	Germ1_1	Germ1_2	Germ1_3	Germ1_4	PreSpo2	Spore2	Germ2_0	Germ2_1	Germ2_2	Germ2_3	HomDip1	HomDip2	HomDip3	HomDip4	HomDip5
YDR468C  	tag_8246_st    	509.3	573.984	900.454	677.803	551.8	614.061	717.876	739.5	979.412	862.984	747	781.725	897.346	621	994.036	613.15	879.612	718.376
YDR468C  	tag_8342_st    	497.5	511.135	801.858	616.451	534.5	618.163	650.02	812.3	903.2	795.832	706.3	771.803	852.79	543	941.294	524.383	809.991	732.693
YDR469W  	tag_8247_at    	3678.8	2965.11	4651.6	4142.55	3701.5	3395.98	4441.54	12786.3	6988.18	6157.46	3493.5	3131.08	3723.6	8166.8	6759.14	8165.8	6116.19	6743.72
YDR469W  	tag_8343_at    	1325.5	1397.88	2192.96	2791.15	3182.5	2708.58	2634.85	6887.3	3524.29	3105.34	1776.8	1627.68	1386.91	3777.8	2422.01	3584.98	2495.35	3143.42
YDR469W  	tag_8247_st    	1237.8	1396.74	2191.17	2662.84	2117	1577.79	2903.42	4125.5	2498.06	2201.1	1190	1005.54	1285.48	3455	2000.69	2471.23	2082.71	2280.19
YDR469W  	tag_8343_st    	3032	2851.07	4472.69	5760.75	5983	5855.08	5684.11	12948.8	4119.44	3629.74	3241.8	3327.42	2488.35	6309.5	5106.21	7490.95	5279.37	6879.59
YDR470C  	tag_8248_at    	498.3	560.272	878.942	668.257	550	582.363	663.384	835	1090.46	960.827	864.8	800.524	981.476	609	1000.57	630.684	937.857	727.5
YDR470C  	tag_8344_at    	485	505.079	792.357	587.175	465	555.016	579.309	581.3	799.348	704.325	563	609.923	745.136	468	927.615	480.328	774.84	610.578
YDR470C  	tag_8248_st    	566	667.115	1046.56	815.018	654.5	702.938	878.759	1083	1372.93	1209.73	1349	1213.58	1332.94	683.5	1003.16	706.3	910.688	769.187
YDR470C  	tag_8344_st    	477	527.933	828.21	598.885	510.5	561.853	587.483	559	840.409	740.505	577.8	636.868	760.08	488.5	901.776	503.89	725.935	656.897
YDR471W  	tag_8249_at    	490.5	569.07	892.746	727.827	556.3	609.089	722.677	799.5	1074.48	946.749	812	821.725	1039.59	654	980.356	697.314	864.33	728.201
YDR471W  	tag_8345_at    	883	909.941	1427.5	1831.66	1575	1338.75	1201.43	2164.8	1984.39	1748.49	1490	1278.65	1295.58	2173.8	1497.89	1267.4	999.328	827.859
YDR471W  	tag_8249_st    	619.5	662.773	1039.74	828.384	701	780.006	837.501	1283	1396.42	1230.42	1398.8	1359.59	1447.1	826	1240.26	880.328	948.895	956.993
YDR471W  	tag_8345_st    	3970.3	3799.52	5960.6	7434.83	6358.5	5824.88	4860.23	10231	6966.61	6138.45	6549.3	7272.39	5967.73	9147.5	6829.81	6850.18	3368.17	2229.66
YDR472W  	tag_8250_at    	508.3	524.848	823.37	600.158	450.5	562.226	619.919	669	942.345	830.323	693.3	696.607	899.837	582.8	929.134	606.574	805.406	686.373
YDR472W  	tag_8346_at    	461.8	507.707	796.48	547.716	460.8	544.202	568.021	535.8	778.098	685.601	549.5	577.338	737.526	496	863.017	476.164	712.011	632.053
YDR472W  	tag_8250_st    	494	534.789	838.966	560.445	442.5	519.59	606.555	595.5	787.684	694.048	550.8	609.192	771.842	502	909.679	540.602	757.35	657.599
YDR472W  	tag_8346_st    	477.5	535.132	839.504	548.607	489	578.634	575.157	560.8	825.231	727.131	564.5	618.069	760.08	494.3	873.961	495.89	722.199	662.231
YDR473C  	tag_8251_at    	461	556.843	873.564	592.266	475	528.664	605.907	638	857.186	755.287	642.8	660.889	786.371	508.8	987.652	573.479	769.236	682.584
YDR473C  	tag_8347_at    	459.3	507.364	795.942	550.262	459.5	568.441	573.86	562.5	822.035	724.316	538.3	586.424	728.531	517.5	960.293	475.616	754.463	650.3
YDR473C  	tag_8251_st    	481	557.072	873.923	578.901	486.3	570.306	649.76	623.3	860.86	758.525	625.8	655.354	805.328	534.8	959.837	575.122	818.141	655.494
YDR473C  	tag_8347_st    	453.3	517.991	812.614	569.991	471.3	558.497	593.97	550	828.107	729.665	576.5	630.289	778.761	489.3	860.738	512.876	781.123	652.686
YDR474C  	tag_8252_at    	493.8	556.501	873.026	622.433	480	553.525	639.64	660	905.118	797.521	704.3	726.164	862.753	590	936.734	612.383	762.104	701.813
YDR474C  	tag_8348_at    	3507	3916.42	6143.99	7198.46	9477	8420.09	8661.74	16884	14348.5	12642.8	14588.3	14694.6	12258.1	6389	4630.17	7751.77	5682.33	7376.76
YDR474C  	tag_8252_st    	545	591.696	928.24	713.825	622.3	670.37	744.733	1013	1317.81	1161.16	1397.3	1242.82	1492.76	688	1075.35	702.794	880.971	785.75
YDR474C  	tag_8348_st    	9351.5	8878.87	13929	14793.3	19002	18351	18325.8	31932.8	23414	20630.7	30359.5	33849.2	28365	12227.5	15097.2	19432.1	14522.1	17908.9
YDR475C  	tag_8253_at    	504.3	548.844	861.016	606.522	484.5	556.632	636.786	605.5	854.789	753.176	641.5	698.487	818.474	549.5	997.531	571.506	795.557	689.882
YDR475C  	tag_8349_at    	488	513.078	804.905	557.899	469.3	553.525	619.919	565	817.722	720.515	562	650.968	757.59	478.5	910.895	477.808	786.727	625.316
YDR475C  	tag_8253_st    	491	544.502	854.203	627.907	505.5	593.302	646.517	715.8	904.798	797.24	684	696.398	838.538	613.8	997.835	589.917	844.802	695.497
YDR475C  	tag_8349_st    	486.3	528.276	828.748	567.445	447.3	573.662	612.134	618.3	837.693	738.112	570	677.808	791.906	494.3	952.693	498.629	764.651	675.565
YDR476C  	tag_8254_at    	5411.3	4373.73	6861.41	9150.41	7990.5	8181.68	10415.9	19518.8	18496.2	16297.5	22949.3	23466.7	22459.9	10929.5	10523.2	11752.3	9352.25	10288.6
YDR476C  	tag_8350_at    	563	646.546	1014.29	934.668	1000.3	1016.56	1002.67	1031.3	1183.6	1042.9	1210.5	1185.69	1168.28	670.5	1058.33	795.944	988.8	960.502
YDR476C  	tag_8254_st    	5035.8	4858.81	7622.4	8884.63	7593	7812.49	10986.5	15919.5	14120	12441.5	14683.5	14886	13875.7	8936	7833.73	7927.11	6683.36	7769.49
YDR476C  	tag_8350_st    	976	899.314	1410.83	2476.37	2584.5	2387.88	2503.16	3339	2588.81	2281.07	3678.5	3919.07	3176.76	1230.8	1511.57	2092.93	1718.13	2084.39
YDR477W  	tag_8255_at    	892.3	847.092	1328.9	701.988	562.5	661.918	741.23	1617.8	1914.09	1686.55	938.8	1060.89	1133.69	6540.3	6242.06	1775.34	1055.03	979.451
YDR477W  	tag_8351_at    	507	515.706	809.028	582.974	451.5	562.475	582.942	610	823.314	725.442	545.5	570.236	722.997	996.5	1003.16	529.643	773.991	640.755
YDR477W  	tag_8255_st    	1043.3	979.304	1536.31	731.9	575	658.81	747.977	1684.5	1738.82	1532.11	900	914.676	1034.06	6943.3	6069.54	1838.13	1095.27	923.305
YDR477W  	tag_8351_st    	531.3	549.416	861.912	593.157	454.5	541.716	577.103	845	820.118	722.626	522.3	592.482	722.028	1760	1256.98	753.752	763.293	632.755
YDR478W  	tag_8256_at    	553	604.837	948.856	694.732	572	698.96	775.613	893.3	1437.16	1266.32	852.8	914.885	1000.43	692.3	999.051	1348.49	869.084	769.187
YDR478W  	tag_8352_at    	473.8	513.078	804.905	558.535	437.5	553.525	587.743	547.3	784.169	690.951	529.5	596.346	734.481	513.5	944.334	446.027	753.104	608.191
YDR478W  	tag_8256_st    	561.8	605.066	949.215	828.002	667	833.208	871.883	1241.8	1509.86	1330.38	1712.8	1699.53	1679.84	877.8	1079.15	1500.82	880.971	910.252
YDR478W  	tag_8352_st    	474.8	513.649	805.802	565.154	461.3	547.31	594.878	570.8	798.868	703.902	581.3	618.591	771.15	500.3	902.84	486.903	730.69	623.21
YDR479C  	tag_8257_at    	6417.5	5739.61	9004.18	8251.38	8064.3	9093.2	11494.7	22968.3	23424.1	20639.5	22798.3	23092	19228.2	15279.8	10731.2	14931.8	8627.67	8935.21
YDR479C  	tag_8353_at    	532.3	594.21	932.184	784.088	1272.3	999.776	1052.23	2871.5	2314.8	2039.63	4824.5	4226.43	2996.46	526.8	909.375	521.643	744.614	656.195
YDR479C  	tag_8257_st    	5760.8	5619.63	8815.95	8422.32	7953.3	8989.03	11156.5	18085.5	17561.2	15473.6	17120	14950.7	13906.4	10888.5	7340.97	8747.38	5640.22	5784.34
YDR479C  	tag_8353_st    	643.3	697.397	1094.06	1061.96	2039	1509.42	1478.83	6331.3	4177.28	3680.71	11054.3	10851.5	7851.67	597	1109.55	638.684	832.066	682.584
YDR480W  	tag_8258_at    	6567.8	5822.46	9134.15	8263.47	7471.3	9277.79	9659.22	25120.3	24015.3	21160.4	23951.3	26566.4	22836.3	15575.5	12696.4	18288.7	11920.6	14886.2
YDR480W  	tag_8354_at    	1475.8	1524.72	2391.95	3399.58	3689.8	3927.75	3650.1	8002.8	6865.15	6049.06	6386	7259.02	4739.26	2378.5	2589.66	2967.12	2507.74	3106.93
YDR480W  	tag_8258_st    	6040.5	6699.49	10510	9940.22	9790	10460.5	12985.2	17604	15444.5	13608.5	16761.3	17322.5	15548.2	8432.5	8004.72	11461.9	6292.29	7047.33
YDR480W  	tag_8354_st    	6245.3	5647.28	8859.34	9657.01	11773.5	12080.8	10875.8	23046.8	15041.1	13253.1	21173.8	25445.8	18360	6822.5	15885.3	13678.1	9190.08	11424.1
YDR481C  	tag_8259_at    	11779.5	10320.4	16190.4	14085.3	12724.5	15452.2	17502.9	35410.8	35966.3	31690.8	33787.5	36504	33287.3	21063.8	22014.7	28883.2	17484.4	21679.4
YDR481C  	tag_8355_at    	742	745.048	1168.82	1502.37	1616.5	1587.36	1687.72	2785.3	2329.98	2053	2160.3	2105.49	1696.45	1280.5	1316.26	1415.67	1345.74	1383.98
YDR481C  	tag_8259_st    	10086.3	10612.1	16648.1	15359.7	13459.8	17994.8	21778.9	28816.8	29057.2	25603	25554.8	26418.9	24432.9	17498	11798.2	18317.8	11491.5	14547.6
YDR481C  	tag_8355_st    	3999	3575.89	5609.78	6032.77	7721.8	7324.6	7704.88	14448.3	10571.4	9314.74	14539.5	14966.9	11198.5	5476.5	6674.48	8406.02	5028.9	6878.19
YDR482C  	tag_8260_at    	11767.3	10939.5	17161.7	15028.1	13825	18300.6	18964.5	33886.8	30585.5	26949.6	31191	36767	33695.8	22256.8	22170.2	24764.3	18641.7	20395.1
YDR482C  	tag_8356_at    	633.3	610.208	957.282	1215.97	1265	1269.14	1349.34	1982	2095.91	1846.76	1813.5	1785.17	1488.89	853.3	1198.16	905.533	1060.12	1009.91
YDR482C  	tag_8260_st    	9248.5	9849.38	15451.5	14701.4	13521.8	16578.1	18939.8	27909.5	23757.2	20933.1	22176.5	24210.3	22658.5	15459	15059.9	15586.6	11573.9	12826.1
YDR482C  	tag_8356_st    	2730.3	2232.86	3502.86	4853.45	5927	5767.08	5698.12	12298.8	8151.65	7182.62	12296	13072.6	10241	3564.3	6193.72	6627.39	4524.23	4994.52
YDR483W  	tag_8261_at    	4928.3	4616.56	7242.35	8789.55	6960	10301.7	10828.2	18373.8	21093.3	18585.8	20953	21486.2	19866.6	9186.5	5729.84	9707.93	7056.09	8554.12
YDR483W  	tag_8357_at    	886	964.22	1512.65	2278.82	2858.3	2939.16	2719.18	3993.5	4426.21	3900.04	3622.5	3439.49	2629.08	1573	1461.41	1842.19	1536.43	1672.14
YDR483W  	tag_8261_st    	3435	3708.44	5817.73	8272.38	5923.8	9816.27	10563.8	13190	17028.7	15004.4	14487.5	13664.3	11971.3	7199	3560.44	6548.26	4402.82	5977.34
YDR483W  	tag_8357_st    	1529.8	1393.54	2186.15	4261.95	5945.5	4956.99	4926.4	9453.8	7293.67	6426.63	10860.3	9660.07	8051.62	2715	1871.8	4286.9	2539.16	3865.31
YDR484W  	tag_8262_at    	1370.8	1105.35	1734.04	705.552	529.3	574.656	706.199	1075.3	1186.32	1045.3	767.3	671.542	859.709	8000.3	7938.3	4402.73	3687.07	2451.43
YDR484W  	tag_8358_at    	504.8	543.359	852.411	587.175	481.3	562.475	602.014	575	794.075	699.679	543	618.591	733.79	717	978.836	566.027	768.387	725.675
YDR484W  	tag_8262_st    	998.3	869.032	1363.32	733.555	505.5	616.298	714.243	902.8	1141.58	1005.88	705.5	776.294	828.852	5491.3	3419.54	3072.32	2156.58	1656.98
YDR484W  	tag_8358_st    	500.3	533.646	837.173	609.068	495.3	553.773	583.591	582.8	813.727	716.995	562.3	610.759	754.13	985	1137.37	745.533	826.122	874.459
YDR485C  	tag_8263_at    	1778	1941.81	3046.27	3882.89	3216	3151.1	3938.39	2534.5	3238.29	2853.34	2078	2050.45	1977.07	6794.3	12331.2	5583.33	3426.75	1679.16
YDR485C  	tag_8359_at    	694.8	894.743	1403.65	1349.88	1237.8	1037.32	1051.97	3319.5	3399.66	2995.53	1356.5	1241.26	1189.73	1631.3	1642.74	1496.22	1053.67	994.89
YDR485C  	tag_8263_st    	1368.8	1710.64	2683.62	2868.16	2402.8	2389.49	3183.02	2125.8	2431.75	2142.68	1381	1412.85	1359.23	4623	6186.58	3499.17	2123.98	1225.09
YDR485C  	tag_8359_st    	1333.5	1551.23	2433.54	2605.56	2522.5	2073.76	1902.05	9003	6977.32	6147.88	3003.5	2811.49	2412.53	3242.3	4098.5	4589.03	2020.39	1951.74
YDR486C  	tag_8264_at    	16504	13903.9	21812.2	14856	11544.3	14955.6	15344.2	39325.5	34907	30757.4	16306.5	19224.6	18120.6	26289.3	30167.3	31191	22508.2	24408.1
YDR486C  	tag_8360_at    	843.3	791.099	1241.06	1270.71	1275.3	1286.92	1283.56	3229.8	2932.33	2583.74	1362.3	1428.2	1370.3	1449	1290.88	1452.05	1172.19	1462.3
YDR486C  	tag_8264_st    	10424.8	8548.63	13410.9	10694.4	7676.5	9853.31	11961.5	27421	21697.7	19118.4	6660.5	7395.32	7055.34	15823	11573.2	17113.7	11768.3	13369.5
YDR486C  	tag_8360_st    	753.8	737.392	1156.8	1183.51	1095.3	1224.77	1334.42	2894.3	2270.38	2000.49	1158.8	1283.55	1241.62	1104.3	1142.23	1280.55	1188.33	1231.4
YDR487C  	tag_8265_at    	666.3	708.481	1111.45	817.182	716.8	884.422	862.801	1284.5	1684.01	1483.83	1641.3	1845.43	1650.78	960.3	1201.51	1448	1035.5	922.183
YDR487C  	tag_8361_at    	468	531.361	833.588	585.902	462.3	545.694	577.363	538	788.962	695.174	550.3	602.09	733.79	482.5	917.279	454.027	752.765	635.843
YDR487C  	tag_8265_st    	926.8	999.873	1568.58	1422.43	1293.3	1548.2	1577.04	2530.8	2578.75	2272.2	1740.8	1753.32	1818.91	1838.5	1465.67	1823.34	1283.42	1214.84
YDR487C  	tag_8361_st    	465.8	525.647	824.625	546.698	486.8	548.18	615.378	567.8	829.225	730.651	562	606.79	760.357	508.5	917.279	509.588	748.52	634.86
YDR488C  	tag_8266_at    	6625.8	5561.92	8725.42	8813.1	8125.3	10571.4	10043.3	18588.3	15698.6	13832.4	21752.8	23944	20130.2	14599	14068.9	17787.9	12207.6	13796.9
YDR488C  	tag_8362_at    	1707.3	1760.69	2762.13	4874.2	5857.3	5767.45	5532.69	7340.3	5996.31	5283.49	6680.3	5853.07	3776.19	4027	3034.54	6980.59	4053.35	5821.54
YDR488C  	tag_8266_st    	5316	5455.08	8557.81	9613.09	8260.5	11412.1	12467.5	15048.5	14219.9	12529.5	14834.3	15210	13148.9	12391	7798.47	11691.3	8153.91	9646.42
YDR488C  	tag_8362_st    	1371.5	1268.18	1989.5	3067.62	3320.3	3379.57	3273.19	3573.8	2343.88	2065.25	3536	3203.14	2457.91	1924.8	3419.85	5166.02	3261.19	3917.24
YDR489W  	tag_8267_at    	537.3	595.924	934.873	605.631	510.8	638.673	673.374	678.5	1362.55	1200.58	707	765.537	916.718	631	1018.81	661.15	823.575	731.71
YDR489W  	tag_8363_at    	480.5	543.931	853.307	574.701	469.5	584.601	603.312	566.8	821.716	724.034	575.8	628.513	745.828	474	968.197	496.766	739.52	648.897
YDR489W  	tag_8267_st    	504.5	579.926	909.776	590.993	490.8	599.517	701.009	698.3	1065.69	939.006	688.5	785.38	883.509	563.8	969.717	661.369	787.066	648.195
YDR489W  	tag_8363_st    	477.8	548.844	861.016	603.34	480.8	583.358	636.137	564.5	810.052	713.757	575.3	628.722	738.217	483.8	903.6	506.849	762.953	646.089
YDR490C  	tag_8268_at    	15873.3	13736.5	21549.6	18110.1	17950.8	21630.1	23223	38603.8	34837	30695.8	38616.5	43783.2	42936.3	24357.5	37460.7	29867.7	23267.3	23211.8
YDR490C  	tag_8364_at    	2098	2210.92	3468.44	5293.86	7379.3	6820.92	6667.57	11479.5	10826.3	9539.29	10083.5	9602.95	6203.24	3909.3	2845.01	5782.46	3233.68	4495.53
YDR490C  	tag_8268_st    	10853	10731.8	16835.8	15118.5	15513.3	17260.8	20666.4	26136.5	21754.8	19168.7	24282.5	26105.3	24160.3	15373.5	20389.6	18219.7	13502.9	14198.4
YDR490C  	tag_8364_st    	5911.5	5087.92	7981.83	10355.8	14418.5	12621.2	12992.6	23274.5	18621.3	16407.7	25137.8	24629.3	20235.6	8056.5	5892.78	16202.5	7846.89	11357.4
YDR491C  	tag_8269_at    	23213	19651.6	30828.9	22549.3	24225	27879.9	29429.9	44619.3	52778.5	46504.4	44963.5	47817.1	54100.6	32225.8	45430.8	39898.6	30789.5	32243.8
YDR491C  	tag_8365_at    	3980.8	4202.09	6592.16	6700.39	9302	8209.02	8461.03	16886.3	13194.9	11626.4	13856.8	14388.5	9127.05	7295	6228.68	10123.3	6288.55	7686.26
YDR491C  	tag_8269_st    	25414	24884	39037.5	26363	29762.3	34348.6	37739.8	45311.5	54274.3	47822.4	40189.3	44306.6	45329.2	38035	46012.1	44639.7	32524.1	35332.1
YDR491C  	tag_8365_st    	10692.5	9230.83	14481.1	13686.3	18132	18533.1	18488.6	27798.3	18140.7	15984.2	27494.3	32387.3	25100.8	12755.3	18637.9	25540.6	14468.3	17012
YDR492W  	tag_8270_at    	22775.8	20667.7	32423	21724.4	24095	27438.8	29104.3	44658.8	52968.6	46672	43053.8	47308.7	50894.1	36920.8	55007.6	49030.4	39636	41383.1
YDR492W  	tag_8366_at    	2064.3	2122.36	3329.51	4983.92	7055.5	5810.58	5774.93	11540.3	10764	9484.38	10969.5	10424.9	6966.37	3842	2824.03	5441.64	2888.12	4550.28
YDR492W  	tag_8270_st    	22716	22958.6	36016.9	28099.9	30061	33806	37842.6	43659.5	52534.1	46289	41030.8	43615.8	44610.3	33646.8	36247.8	39738.4	26591.3	30805.1
YDR492W  	tag_8366_st    	5155	4519.2	7089.62	9601	12626.5	12154.8	11747.5	21935.8	17069.9	15040.7	20688	21552	16594.3	7588	5193.3	13462.2	7352.74	9840.12
YDR493W  	tag_8271_at    	14870.3	12800.1	20080.5	14764.7	15899	17840.5	18079.2	36595	38651.6	34056.9	33946.5	36603.7	32804.4	30100.3	30612.2	31561.6	24088.8	23092.9
YDR493W  	tag_8367_at    	2032	2106.02	3303.88	4785.35	6917	5413.18	5386.99	10080.5	8597.42	7575.4	8667	7342.37	4252.6	3562.3	3065.7	5457.31	2808.31	3438.88
YDR493W  	tag_8271_st    	11468.5	11161.2	17509.5	15802.4	16768.5	18894.6	21239.2	30700	32378.6	28529.6	26685.8	27744.5	23656.9	18882.5	14968.7	16958.7	13383.5	12746.3
YDR493W  	tag_8367_st    	4682.3	4111.48	6450	9362.59	12313.5	11397.8	10897.2	19935.3	14186	12499.6	16692.5	15985.2	10775.1	7908.5	5872.71	13162.2	7105.67	7216.04
YDR494W  	tag_8272_at    	5276	2822.27	4427.52	4857.65	4243.3	3701.52	4177.51	13728.5	7064.07	6224.33	9294	10718	9412.52	13343	19266.4	15683	11955.9	8850.29
YDR494W  	tag_8368_at    	666	647.118	1015.18	1012.31	1028.5	1129.3	1059.1	2303.8	1473.59	1298.42	1761.5	1657.24	1276.49	1094.5	1375.54	1635.39	1349.98	1253.86
YDR494W  	tag_8272_st    	3731.8	2416.84	3791.48	3945.26	3384.3	3103.24	3998.08	10007.3	4927.1	4341.39	4755	5696.1	5111.48	9575	8442.46	8938.62	6528.83	5137.69
YDR494W  	tag_8368_st    	1508.5	1048.21	1644.41	2132.06	2631.8	2467.18	2111.59	6776.3	2770.95	2441.56	5607.3	4750.4	3432.05	2978.3	3137.9	6949.58	3224.34	3697.15
YDR495C  	tag_8273_at    	3107.5	1352.17	2121.26	1054.95	520.8	620.276	678.953	3899.8	1750	1541.97	783	757.495	887.383	14863.5	12151.1	9804.15	5447.14	4428.16
YDR495C  	tag_8369_at    	647.5	599.352	940.251	619.888	501.5	556.26	621.865	929	918.698	809.488	558.5	636.555	763.125	1822.5	1603.22	1855.34	1139.42	953.483
YDR495C  	tag_8273_st    	2360.5	1155.62	1812.92	937.214	505.3	598.523	694.522	3112.3	1567.86	1381.48	722.3	711.751	841.997	10422.8	5590.77	6047.66	3156.42	2831.11
YDR495C  	tag_8369_st    	831.3	679.114	1065.38	652.982	523.3	564.091	643.273	1317.5	942.345	830.323	567	643.135	764.923	3439.8	2870.39	4205.8	1614.04	1628.91
YDR496C  	tag_8274_at    	8272.3	6192.93	9715.33	8849.37	8509.5	6318.36	8060.77	15559.5	11162.6	9835.63	10585.8	10474.2	10090.1	20431.8	22841.2	15126	10352.4	6916.37
YDR496C  	tag_8274_st    	8446.8	7183.43	11269.2	9888.67	9066	6648.14	9661.42	15703.8	11953.1	10532.2	8223.3	8519.6	7334.44	15700.8	14209.8	10520	6802.56	5082.95
YDR496C  	tag_8370_at    	495.8	575.927	903.502	661.892	508.5	606.603	643.273	642	957.044	843.275	589.5	609.923	755.237	599.3	1038.57	610.191	846.5	725.394
YDR496C  	tag_8370_st    	984.3	1044.78	1639.03	2124.16	1189.5	1254.23	1037.7	2025.8	2376.63	2094.11	1342.8	1311.02	1294.2	3072.8	1917.09	1720.55	1586.53	1387.91
YDR497C  	tag_8275_at    	24257	21231	33306.8	22892.6	26891.5	25233.4	31439	45341	56114.1	49443.5	45189.3	47947.2	54402.3	35174	45372.7	39703.8	32711.7	36006.9
YDR497C  	tag_8275_st    	27623	27304.5	42834.8	27712.7	34238	29558.6	39407.3	45826.3	58686.9	51710.5	40743.3	43725.2	45362	41368.3	49224.5	44562.7	37861.2	42082.1
YDR497C  	tag_8371_at    	1969.8	2515.45	3946.19	8177.93	8550.8	7831.76	5809.96	10036.8	14742.8	12990.2	12045.3	9638.46	9153.07	6123	2838.17	5570.73	5813.08	7500.7
YDR497C  	tag_8371_st    	5250.3	5654.71	8870.99	11001.4	10894.3	11802	9765.87	17117	22111.9	19483.3	21090.5	20060.6	19480.1	12389.8	5112.75	12809.1	11140	14412.2
YDR498C  	tag_8276_at    	581.5	636.262	998.154	749.084	679.5	758.253	858.908	999.5	1533.03	1350.79	1014	1117.81	1189.31	790.5	1130.83	766.574	996.781	902.251
YDR498C  	tag_8276_st    	546.3	585.983	919.277	665.074	565.5	664.404	755.113	797.5	1777.16	1565.9	813.8	818.07	906.755	664	1023.67	678.684	843.613	805.401
YDR498C  	tag_8372_at    	492	514.22	806.698	608.177	446.3	549.174	601.106	565	912.787	804.279	542	596.346	711.235	511.3	970.477	534.027	907.291	667.144
YDR498C  	tag_8372_st    	476	521.077	817.454	575.337	447.8	582.115	625.109	538.5	939.948	828.212	561.3	588.513	728.255	521.3	921.535	535.67	825.783	662.512
YDR499W  	tag_8277_at    	528	581.983	913.003	644.454	591	643.894	707.107	822.8	1582.24	1394.15	899	971.804	1099.09	680.8	979.292	631.78	830.028	810.314
YDR499W  	tag_8277_st    	520.3	555.129	870.875	615.178	550.3	605.111	660.789	738	1274.67	1123.15	672.5	700.785	850.299	608.3	1023.37	558.684	809.991	677.25
YDR499W  	tag_8373_at    	463.5	506.793	795.046	570.246	429.3	556.011	588.391	528	812.129	715.587	525	566.059	701.272	521.8	911.199	563.068	844.462	710.937
YDR499W  	tag_8373_st    	456	535.932	840.759	590.357	461.3	536.992	594.23	534.8	861.18	758.807	555.5	586.946	709.574	532.3	965.917	546.301	825.273	688.479
YDR500C  	tag_8278_at    	524.3	579.355	908.88	632.998	551	610.705	638.732	717	1047.32	922.816	755.8	795.824	959.337	627	1014.25	611.506	813.896	693.391
YDR500C  	tag_8278_st    	542.3	551.358	864.959	603.086	535.3	639.543	675.061	704.8	987.401	870.023	726.5	787.782	891.534	606	1009.69	529.314	828.67	720.762
YDR500C  	tag_8374_at    	550.8	631.348	990.446	1188.61	776	802.132	736.04	893.8	1175.14	1035.44	705.8	708.618	845.871	1594.3	1225.52	749.588	922.065	741.536
YDR500C  	tag_8374_st    	679	756.818	1187.28	1503	914	1040.17	818.688	1141.8	1333.31	1174.81	916.3	869.454	1053.71	2957	1389.22	1144.66	1119.04	880.074
YDR500C  	tag_12454_at   	4377.3	3290.21	5161.61	3896.25	3557.5	2304.34	2341.89	5406	4502.1	3966.91	3160	2417.76	2428.16	7744.3	10849	3650.95	1418.42	1011.31
YDR500C  	tag_12478_at   	549.5	567.128	889.698	735.082	604.5	644.267	669.871	747.3	936.753	825.396	646.5	688.252	814.046	885	1126.27	644.383	792.161	678.373
YDR500C  	tag_12454_st   	3802.8	3756.09	5892.48	5022.49	4049.8	2786.64	3435.37	4451	4396.17	3873.58	2146.3	1932.64	1912.31	8151.8	9496.23	3695.12	1564.45	1075.18
YDR500C  	tag_12478_st   	865.8	864.804	1356.69	1195.22	1028	964.97	844.637	1968.3	1394.82	1229.01	933.3	1067.37	1112.93	2224.3	1671.93	1046.9	812.198	739.009
YDR501W  	tag_8279_at    	14464.5	12535	19664.6	13541.4	17194.5	16352.2	17230.5	35954.3	34831.1	30690.6	34888.5	40148.4	36103.9	23793.5	28542.8	29636.1	23685.5	23736.7
YDR501W  	tag_8279_st    	16314.5	16772.2	26311.8	18525.7	24678	21350.4	25468.2	37160.5	35549.6	31323.7	33692.3	35187.3	32603.8	25592	30223.5	27178.6	20940	22143.3
YDR501W  	tag_8375_at    	934.8	1091.86	1712.89	3114.71	2598	2484.83	1891.03	3767.3	4590.3	4044.62	3568.5	3160.63	2864.31	2059.8	1580.73	2077.81	2645.29	2518.53
YDR501W  	tag_8375_st    	814.5	890.744	1397.38	2123.78	1728	1896.88	1417.85	2041.5	2711.36	2389.04	2328.8	2295.36	2128.17	1310.3	1934.11	1602.74	2264.41	1951.74
