ORF	hom | growth (relative abundance in pooled culture) | hydroquinone [1 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [2 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [4 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [1 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [2 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | hydroquinone [4 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [0.55 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [1.1 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [2.2 mM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [0.55 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [1.1 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | catechol [2.2 mM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [87.5 uM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [175 uM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [350 uM], time [5 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [87.5 uM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [175 uM], time [15 generations] | North M~Vulpe CD, 2011	hom | growth (relative abundance in pooled culture) | benzene-1,2,4-triol [350 uM], time [15 generations] | North M~Vulpe CD, 2011
YLL006W	0.000	0.000	2.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLL013C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.200
YLL021W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.300	0.000	0.000
YLL024C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLL033W	0.000	0.000	0.000	0.000	0.000	0.000	1.500	0.000	1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.600
YLL038C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLL043W	0.000	2.700	2.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-4.500	0.000	0.000	0.000	0.000	0.000
YLL052C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLL055W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLL057C	2.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.900	0.000	0.000	0.000
YLL061W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.200	0.000	0.000
YLR004C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.500	0.000	0.000
YLR020C	0.000	0.000	0.000	0.000	-2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR023C	0.000	0.000	0.000	0.000	0.000	-1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR025W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.050	-3.550	0.000	0.000	0.000	0.000	-2.500	-3.000
YLR036C	0.000	0.000	0.000	1.700	0.000	0.000	0.000	0.000	0.000	0.000	1.600	1.700	0.000	0.000	0.000	0.000	0.000	0.000
YLR042C	0.000	0.000	0.000	3.300	3.100	3.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.500	2.800	3.200
YLR044C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.300	0.000	0.000	0.000	0.000	0.000	2.000	0.000	0.000	0.000
YLR047C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.850	0.000	0.000	-1.800	0.000	0.000	-2.200
YLR049C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.400	0.000	0.000
YLR053C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.900	0.000	0.000
YLR055C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.900
YLR057W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0.000	0.000
YLR061W	0.000	0.000	0.000	0.000	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR062C	0.000	0.000	2.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR069C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.600
YLR073C	0.000	0.000	0.000	0.000	0.000	0.000	1.600	1.800	1.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR074C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR077W	-1.600	-1.500	-1.100	0.000	0.000	0.000	0.000	0.000	0.000	-2.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR098C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.300	0.000	0.000
YLR108C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.300	2.800
YLR111W	0.000	0.000	0.000	-3.200	-3.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.600
YLR112W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR121C	0.000	0.000	0.000	0.000	0.000	0.000	1.800	1.800	1.700	0.000	0.000	0.000	0.000	0.000	1.900	0.000	0.000	0.000
YLR131C	0.000	0.000	0.000	0.000	0.000	0.000	1.300	0.000	1.300	0.000	0.000	0.000	2.100	1.600	1.500	0.000	0.000	0.000
YLR133W	0.000	0.000	2.100	0.000	0.000	0.000	2.200	2.600	2.600	0.000	0.000	0.000	2.400	2.200	2.300	0.000	0.000	0.000
YLR142W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.100	0.000	0.000
YLR151C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.500	0.000	0.000
YLR152C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR169W	1.900	1.700	1.800	0.000	0.000	0.000	1.900	1.800	1.800	0.000	0.000	0.000	2.100	2.000	2.400	3.300	2.600	2.200
YLR170C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.200	0.000	0.000
YLR174W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR187W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR188W	0.000	0.000	0.000	2.300	2.400	0.000	0.000	0.000	0.000	2.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR190W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.200	0.000	0.000
YLR192C	0.000	-2.400	-2.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR193C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.200	0.000	0.000	0.000
YLR202C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.600	0.000	1.600	1.700	0.000	0.000	0.000	0.000	0.000	0.000
YLR203C	0.000	0.000	0.000	3.300	2.600	2.800	0.000	0.000	0.000	3.600	3.200	3.400	0.000	0.000	0.000	2.400	3.400	3.500
YLR209C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR225C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.300	0.000	0.000
YLR248W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR257W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.400	0.000	0.000	0.000
YLR262C	0.000	1.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.400	0.000	0.000	0.000	0.000	0.000	0.000
YLR265C	0.000	0.000	0.000	0.000	1.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR286C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.600	1.500	1.800	0.000	0.000	0.000	0.000	2.100	2.300
YLR297W	0.000	0.000	0.000	0.000	0.000	0.000	1.400	1.800	1.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR304C	0.000	0.000	0.000	0.000	2.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR315W	0.000	0.000	-1.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR327C	0.000	0.000	0.000	2.500	2.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.200
YLR334C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.700
YLR335W	0.000	0.000	1.800	2.800	0.000	2.200	2.200	2.400	2.500	2.300	1.800	2.000	0.000	0.000	0.000	0.000	2.600	2.800
YLR341W	0.000	0.000	0.000	2.200	0.000	0.000	0.000	0.000	0.000	2.100	0.000	0.000	0.000	0.000	0.000	2.300	0.000	0.000
YLR346C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.900	0.000	0.000
YLR352W	0.000	0.000	0.000	0.000	-4.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR356W	0.000	0.000	0.000	0.000	0.000	1.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR366W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.500	0.000	0.000
YLR369W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.950	0.000	0.000	0.000	0.000	0.000	0.000
YLR370C	0.000	0.000	0.000	0.000	0.000	0.000	1.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR373C	0.000	0.000	0.000	0.000	0.000	2.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR380W	0.000	0.000	0.000	-2.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.500	-1.700	0.000	0.000	-1.100	0.000	-4.600	-2.800
YLR381W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR382C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.900
YLR386W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.000	0.000	0.000	0.000
YLR387C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.600
YLR396C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.400	0.000	0.000	0.000	0.000	0.000
YLR402W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.300
YLR414C	0.000	0.000	-1.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR417W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000	0.000	0.000	0.000	0.000	-2.400	0.000
YLR421C	0.000	0.000	0.000	0.000	0.000	0.000	1.500	1.700	1.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR422W	0.000	0.000	0.000	0.000	1.800	2.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR426W	0.000	0.000	0.000	-2.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR432W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR435W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.100	0.000	0.000	0.000
YLR436C	0.000	0.000	-1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR443W	0.000	0.000	0.000	2.200	2.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.300	0.000	0.000
YLR450W	0.000	3.100	3.100	0.000	0.000	0.000	2.800	2.700	3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YLR451W	0.000	0.000	-1.650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YML007W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.100	0.000	0.000	0.000
YML008C	0.000	-2.900	-2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YML009C	0.000	0.000	0.000	5.300	5.100	4.900	0.000	0.000	0.000	5.000	3.800	4.000	0.000	0.000	0.000	0.000	5.200	5.200
YML009C-A	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.800	0.000	0.000	0.000	0.000	0.000	0.000
YML009W-B	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000
YML022W	0.000	0.000	0.000	0.000	1.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.100	0.000	1.850
YML027W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YML028W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.700	-4.000	0.000	0.000	-2.200	0.000	-2.700	-3.300
YML047W-A	0.000	0.000	0.000	0.000	0.000	0.000	1.400	1.600	1.600	0.000	0.000	0.000	0.000	0.000	1.400	0.000	0.000	0.000
YML052W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YML053C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.300	-1.300	0.000	0.000	0.000	0.000	0.000	-2.000
YML061C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.800
YML066C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YML070W	4.000	4.100	3.800	0.000	0.000	0.000	3.000	3.000	3.400	0.000	0.000	0.000	2.900	3.700	0.000	0.000	0.000	0.000
YML073C	0.000	0.000	1.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YML076C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.600	0.000	0.000
YML079W	0.000	0.000	0.000	0.000	5.500	4.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.900	4.100	0.000
YML094W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.600	0.000	0.000	0.000	0.000	0.000
YML097C	0.000	0.000	0.000	0.000	-2.700	0.000	0.000	0.000	-2.000	0.000	-2.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YML099W-A	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YML115C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.600	0.000	2.300
YML116W-A	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.800	1.500	1.600	0.000	0.000	0.000	0.000	0.000	0.000
YML118W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.300	1.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YML119W	0.000	0.000	0.000	3.300	3.100	3.000	0.000	0.000	0.000	3.500	2.700	2.700	0.000	0.000	0.000	3.200	3.200	3.300
YML120C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YML124C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.900
YML131W	0.000	0.000	0.000	1.700	0.000	1.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR002W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.900	0.000	0.000
YMR003W	0.000	0.000	0.000	0.000	0.000	1.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR008C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.300	0.000	0.000	0.000	0.000
YMR016C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.700	0.000	1.600
YMR019W	0.000	0.000	0.000	-1.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.700
YMR021C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.400	0.000	0.000	0.000	0.000	0.000	-2.700	0.000	0.000	0.000
YMR022W	0.000	0.000	0.000	-2.400	-2.400	-2.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.200	-2.700
YMR023C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR042W	0.000	0.000	0.000	3.500	3.300	3.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.400	3.600	3.200
YMR044W	0.000	0.000	0.000	2.800	2.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.700
YMR053C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.300	0.000	0.000
YMR063W	0.000	0.000	1.500	0.000	2.600	3.100	0.000	1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR064W	0.000	0.000	0.000	0.000	0.000	3.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR065W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR072W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.800	0.000	0.000	0.000	0.000
YMR075W	0.000	0.000	1.900	0.000	0.000	0.000	1.700	1.900	1.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR083W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.600	0.000	0.000
YMR084W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.100	0.000	0.000
YMR097C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.200
YMR098C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.100
YMR101C	0.000	0.000	0.000	0.000	1.700	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.300	0.000	0.000
YMR103C	0.000	0.000	0.000	0.000	0.000	0.000	1.800	2.100	2.100	2.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR105C	0.000	0.000	0.000	4.600	4.700	5.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.600	4.500	4.600
YMR114C	0.000	0.000	0.000	3.500	3.400	3.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0.000
YMR119W-A	0.000	0.000	0.000	3.200	3.100	0.000	0.000	0.000	0.000	3.500	3.500	3.500	0.000	0.000	0.000	0.000	3.500	3.400
YMR123W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR133W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.200	1.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR135W-A	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-2.500	0.000	0.000	0.000	0.000	0.000	2.600	0.000	1.600
YMR137C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.100	0.000	0.000
YMR139W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.800	0.000	0.000
YMR152W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR153C-A	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.200	-1.200	0.000	0.000	0.000	0.000	-1.500	0.000
YMR153W	0.000	0.000	0.000	-2.300	0.000	0.000	0.000	0.000	0.000	-0.450	-2.200	-2.000	0.000	0.000	0.000	0.000	-2.600	-2.600
YMR154C	0.000	0.000	0.000	0.000	0.000	1.900	0.000	0.000	0.000	0.000	0.000	-2.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR155W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.300
YMR157C	0.000	-1.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR161W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.100	0.000	0.000
YMR164C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	0.000	0.000
YMR166C	0.000	0.000	2.600	0.000	0.000	0.000	2.300	2.600	2.600	0.000	0.000	0.000	0.000	2.600	0.000	0.000	0.000	0.000
YMR175W	0.000	0.000	0.000	2.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.400	2.200	0.000
YMR177W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR180C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-1.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR182C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.100	0.000
YMR184W	0.000	0.000	1.900	2.400	2.100	2.400	2.100	2.100	2.100	2.400	0.000	0.000	0.000	0.000	0.000	0.000	2.300	0.000
YMR188C	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.700	0.000	0.000	0.000	0.000	0.000	2.000
YMR193W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.250
YMR194W	0.000	0.000	-1.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
YMR195W	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.300	0.000	0.000
YMR204C	0.000	0.000	0.000	2.800	2.700	2.700	0.000	0.000	0.000	3.000	2.500	2.700	0.000	0.000	0.000	2.900	3.100	3.100
YMR205C	0.000	0.000	1.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
