ORF	hap a | growth (colony size) | streptomycin [40 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | neomycin [5.5 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | amitrole [22 mg/ml] | Alamgir M~Golshani A, 2010	hap a | growth (colony size) | cycloheximide [45 ng/ml] | Alamgir M~Golshani A, 2010
YJR004C	2.264	-0.000	-0.000	-0.000
YAL012W	-16.440	-11.493	-3.582	4.261
YJR005W	-0.916	-30.138	-10.419	-0.212
YAL016W	0.888	-0.000	-0.000	-0.000
YJR008W	13.360	0.017	0.336	26.773
YAL047C	1.212	-6.263	-33.341	-3.491
YJR009C	26.713	-7.730	-15.875	-1.570
YAL054C	-7.549	-4.424	8.647	18.143
YJR010C-A	13.387	0.370	17.679	1.342
YAL058C-A	-8.101	0.681	-29.691	-18.862
YJR010W	-3.516	-6.837	-6.596	-3.979
YAR050W	-0.707	3.387	-9.724	-3.728
YJR011C	0.038	-8.369	-2.305	-0.300
YJR014W	-2.833	-13.570	13.477	-0.882
YCL022C	2.947	-11.586	0.456	-2.684
YJR015W	17.112	-3.470	-4.167	6.056
YJR018W	8.652	-11.890	-19.611	-10.691
YCL038C	-5.020	-1.878	-13.542	-23.979
YJR019C	29.322	2.751	-9.728	1.214
YCL058C	20.001	-63.113	0.937	-18.190
YJR020W	-19.393	-20.616	4.312	12.858
YCL074W	6.099	-2.087	0.710	9.697
YER179W	12.146	8.063	-9.573	-1.333
YIL009C-A	-0.563	-15.445	16.536	6.294
YER180C	9.935	22.734	13.544	-4.113
YIR017C	2.297	-15.930	9.927	11.294
YER181C	-19.007	3.886	7.178	-8.133
YIR018W	-6.679	-8.938	4.336	-0.075
YER182W	5.956	11.874	19.012	11.185
YIR019C	-10.290	-14.926	-8.301	31.162
YER183C	-5.131	20.181	10.713	0.492
YIR020C	1.515	10.101	15.683	8.835
YER184C	13.957	3.774	35.623	-1.953
YIR020W-B	-0.682	-2.673	-0.006	-7.742
YER185W	10.746	11.788	41.001	-13.174
YIR021W	3.922	-8.667	2.470	10.893
YER186C	-1.717	-7.761	12.850	-4.173
YIR024C	-11.763	0.315	7.717	2.151
YER187W	7.846	-21.552	-2.091	6.645
YIR025W	2.248	-4.255	16.251	4.331
YMR052C-A	-2.572	-32.825	13.531	2.886
YIR026C	7.975	0.747	-0.435	16.361
YMR052W	1.867	-21.153	14.531	2.705
YIR027C	1.789	11.148	7.397	19.296
YMR053C	27.124	6.769	18.136	8.173
YIR028W	14.686	4.883	0.004	3.540
YOR271C	5.046	11.548	-13.491	0.362
YBR280C	-2.607	28.823	-21.355	-9.641
YOR273C	-2.086	-11.060	-49.635	-9.444
YBR287W	-8.081	-9.898	-27.814	-7.694
YOR274W	2.745	49.697	0.634	2.899
YBR288C	-21.000	-11.927	-60.506	-33.349
YOR275C	2.969	3.492	-33.828	-38.419
YBR289W	-3.821	-0.000	-0.000	-0.000
YOR276W	4.889	21.556	3.652	-3.687
YBR294W	-14.065	10.220	-25.715	-37.201
YBR301W	-1.726	13.905	21.754	-16.284
YCL026C-A	3.893	31.403	12.534	-3.623
YCR028C-A	3.042	22.715	19.123	66.462
YPL004C	8.762	30.989	-19.256	-1.081
YCR030C	15.284	30.537	24.522	1.216
YCR032W	9.152	1.136	-17.777	4.533
YPL027W	10.721	20.870	30.974	13.267
YCR033W	-12.176	29.919	-23.948	-13.444
YPL034W	-5.387	-2.156	-36.108	4.240
YCR046C	3.837	-5.840	-0.223	3.485
YNL140C	-9.621	-15.780	-26.782	-4.357
YBR090C	-31.523	-6.614	-48.385	13.378
YNL142W	5.245	6.477	-26.725	-22.925
YNL315C	-40.557	-57.433	-0.891	-14.156
YBR112C	-3.997	-0.000	-0.000	-0.000
YOL151W	2.069	-14.244	-13.303	-26.210
YBR125C	-0.985	0.928	-4.757	-16.757
YOL152W	-0.943	15.449	8.636	17.198
YBR131W	-33.328	26.167	-6.709	-12.017
YOL155C	-10.463	11.230	-2.828	-3.443
YBR150C	-20.913	-22.653	17.970	-21.170
YOR265W	1.297	23.626	19.862	-3.202
YBR168W	-8.239	15.422	27.843	1.514
YOR266W	0.169	24.440	21.279	11.130
YBR169C	-1.294	-5.536	3.794	-17.755
YOR267C	-19.019	-22.489	24.032	-8.692
YBR270C	-5.682	34.054	5.269	-22.336
YOR268C	14.156	2.050	28.768	18.916
YBR272C	5.445	-0.000	35.287	23.915
YOR269W	15.719	0.064	38.312	31.582
YBR275C	-8.655	-21.366	28.524	-32.974
YOR270C	1.148	6.838	8.306	-5.446
YBR276C	8.387	-10.666	-9.154	17.269
YIR023W	-13.479	9.809	-17.610	0.449
YPR008W	-3.596	-26.714	-30.720	-2.416
YIR030C	8.675	14.846	16.916	8.672
YPR013C	-7.436	-4.719	14.533	-1.861
YIR032C	-5.947	-37.924	0.040	-2.948
YPR022C	0.740	-11.122	-5.939	8.202
YIR043C	1.062	-17.923	17.886	6.690
YPR023C	-10.739	-14.726	8.306	-9.301
YIR044C	-5.002	-13.179	25.012	20.503
YPR024W	4.643	-0.000	3.114	-9.332
YJR003C	-10.807	20.079	17.707	3.290
YPR026W	-11.925	9.851	44.844	-2.630
YPR031W	-8.274	-41.364	-12.833	-29.070
YKL053C-A	2.482	21.651	60.133	6.254
YPR037C	-18.335	-21.278	25.202	-13.681
YKR106W	16.947	-13.034	9.059	-29.923
YPR043W	-18.749	-29.116	15.304	-29.353
YAR002C-A	33.037	5.786	29.381	-21.038
YMR322C	-28.401	2.061	0.953	-31.624
YBR083W	0.746	3.737	-8.456	2.151
YNL138W	-18.420	-29.728	0.024	-2.930
YBR084C-A	-3.702	20.371	-16.867	9.280
YNL107W	7.472	-8.506	-4.775	-6.785
YML066C	-21.520	-34.829	-25.636	-2.644
YNL115C	0.809	1.196	13.048	14.589
YML115C	-2.378	16.625	19.603	-25.426
YNL119W	-11.032	-21.183	6.411	-44.781
YMR037C	20.792	3.803	27.364	39.901
YNL120C	-6.897	-31.444	-30.276	12.526
YMR104C	-11.135	10.041	21.483	37.257
YNL121C	-10.476	-12.581	11.130	-15.760
YMR119W	-9.548	-8.074	-2.996	15.305
YNL125C	-17.680	-28.791	-9.793	-21.423
YNR052C	-30.127	-55.594	-15.199	-77.918
YNL130C	-7.240	-9.666	9.086	-13.065
YNR055C	6.312	-17.869	-4.444	-11.145
YGR295C	-5.384	2.671	10.492	-13.167
YNR069C	8.502	0.982	17.475	-21.820
YHR132W-A	-13.113	4.096	8.484	-0.840
YOL125W	-17.488	-30.740	18.139	-30.632
YIL030C	-14.173	-15.447	3.372	-1.955
YOL147C	-11.415	3.463	9.926	17.994
YIL058W	-21.096	1.336	-22.714	2.549
YPL268W	-11.518	-0.000	-11.236	-55.590
YPR007C	-15.259	4.281	-0.044	-18.942
YNL085W	-1.986	-7.678	-5.386	1.221
YJL105W	-12.612	4.060	-18.891	16.314
YNL087W	-15.207	-34.549	0.937	13.749
YJL128C	2.163	-0.000	-2.666	-14.020
YNL090W	3.724	4.666	-16.147	-4.878
YKR085C	-1.192	-0.000	-0.000	-0.000
YNL091W	7.273	18.040	4.043	-14.925
YKR094C	-14.195	-14.352	-8.390	12.887
YNL093W	-2.907	8.602	-19.476	10.121
YKR095W	-9.836	-4.983	17.020	16.095
YNL095C	-14.165	-6.158	12.557	-26.848
YKR096W	-21.496	-9.292	11.986	9.734
YNL097C	-14.931	-0.000	22.526	-62.974
YKR102W	-13.035	5.018	-8.437	-34.586
YNL099C	-5.846	-0.376	-2.037	-31.602
YLR110C	-14.219	-22.860	-3.667	-16.285
YNL100W	-28.985	-1.393	-2.202	-27.645
YLR390W-A	-9.579	-0.000	-4.294	-28.126
YNL104C	-22.455	-12.288	-5.946	16.590
YLR439W	-5.461	-0.000	-0.000	-0.000
YNL105W	-21.554	-42.305	-13.041	-29.084
YLR442C	-0.168	-0.000	19.448	3.616
YNL106C	-7.126	-24.440	-63.595	-57.609
YLR455W	6.343	17.976	-2.690	-14.302
YNL068C	-0.495	5.222	-5.908	-9.618
YFL042C	2.363	9.611	-24.320	12.212
YNL070W	7.033	11.026	-0.224	32.454
YFR019W	7.032	-3.463	-11.027	-21.432
YNL071W	2.894	-7.287	-32.746	-5.700
YFR024C	7.585	10.132	-9.272	-14.037
YNL072W	-15.520	1.993	16.672	19.565
YFR025C	-8.481	8.190	-7.082	-1.591
YNL073W	-6.182	-0.000	-0.000	-0.000
YFR030W	8.283	-0.387	3.811	-14.759
YNL074C	3.151	17.615	-9.395	-4.547
YHR146W	1.881	-7.144	-11.978	12.444
YNL076W	-11.951	4.379	-3.950	-7.593
YHR171W	5.753	-5.366	5.961	-7.634
YNL078W	-1.871	8.433	4.922	-18.011
YJL042W	1.524	26.326	-5.269	-40.546
YNL079C	-16.372	-3.858	0.187	-29.291
YJL070C	-6.311	-17.609	17.173	4.634
YNL080C	-8.841	-28.304	28.274	3.360
YJL078C	24.290	5.483	-0.350	-4.735
YNL082W	-27.829	-39.832	-52.429	-15.838
YJL094C	14.591	-0.000	-76.107	-84.077
YNL083W	0.167	12.446	-22.599	-4.314
YJL101C	-0.654	15.054	20.396	15.791
YCR089W	-3.428	-10.746	2.035	9.717
YKR040C	-10.801	3.780	-8.523	20.726
YDL194W	8.999	11.432	-19.925	-8.029
YKR041W	9.522	5.296	-0.092	6.940
YDR007W	5.870	-4.006	8.215	0.444
YKR046C	8.369	-0.000	-0.000	-0.000
YDR048C	28.710	2.481	-4.653	-52.650
YKR053C	3.596	-16.003	-9.320	1.761
YFR011C	27.978	-12.350	-42.105	-7.402
YFR013W	3.816	-10.806	-13.059	3.313
YPR050C	22.326	5.595	-6.659	-21.884
YNL051W	-13.586	-16.118	-24.792	8.227
YPR064W	-12.838	-6.082	29.218	6.388
YNL052W	9.987	6.433	0.735	6.907
YPR067W	6.002	-0.000	-0.000	-0.000
YNL056W	60.121	1.148	-21.738	-45.902
YPR078C	8.326	-7.226	-22.195	-16.856
YNL065W	43.279	17.811	0.187	-7.289
YFL013W-A	12.755	-18.520	10.962	-8.080
YNL066W	4.442	21.042	-17.829	-9.917
YFL014W	-0.722	5.692	-4.917	11.586
YNL067W	12.754	18.824	-9.727	5.393
YFL019C	1.002	23.297	4.118	-0.281
YPL137C	23.792	-3.555	-10.268	-2.260
YCR037C	-0.359	-1.178	0.877	19.549
YCR066W	-5.083	-22.869	1.160	-20.235
YBR081C	1.760	-0.000	-0.000	-0.000
YBR101C	37.947	1.163	-0.847	-4.116
YDL040C	27.374	0.671	-3.872	-5.700
YDL072C	4.191	-32.852	-26.209	-3.571
YHR026W	7.742	-0.000	-0.000	-0.000
YGR155W	45.090	-0.000	-30.166	-8.904
YLR192C	-4.398	-8.128	8.720	-7.291
YCR047C	-7.877	-47.296	-17.477	13.154
YKL204W	-7.352	1.310	-67.722	-28.287
YCR048W	27.749	10.297	4.430	25.052
YKL215C	16.776	-5.094	-33.636	8.771
YCR053W	14.185	-2.153	-22.327	25.276
YKL220C	1.478	-0.000	11.239	-5.176
YCR060W	16.172	-3.724	9.373	1.595
YKR010C	14.246	-19.395	-41.874	-8.879
YCR062W	14.602	-7.924	-17.062	-25.488
YKR019C	8.419	-11.354	-47.665	-9.367
YCR067C	6.140	9.467	12.360	0.579
YKR023W	21.291	7.883	-11.371	-32.862
YCR069W	24.189	1.798	-14.054	9.606
YKR027W	14.404	-23.852	-40.138	-3.580
YCR073C	11.238	-0.000	-16.972	2.988
YKR028W	4.351	-1.291	-21.960	-1.566
YCR075C	32.495	15.391	6.106	-7.437
YKR029C	14.516	11.506	20.898	-16.897
YCR083W	28.246	-15.789	16.631	17.146
YKR034W	26.590	6.814	5.731	-13.117
YCR084C	10.959	-0.000	-0.000	-0.000
YKR036C	10.656	-30.032	-6.242	-7.536
YCR088W	44.891	17.338	12.443	24.844
YKR039W	12.823	0.757	-5.891	-1.319
YOL122C	4.697	-0.255	-2.634	53.652
YBR232C	-2.011	16.044	-0.938	8.876
YDR424C	1.516	16.910	-5.210	9.299
YER096W	12.565	-8.776	-24.088	3.408
YER097W	-17.857	26.481	-6.610	-16.595
YHR140W	-17.848	9.365	-1.186	-7.417
YHR162W	-21.867	-7.468	16.304	-7.360
YLR031W	-30.410	7.443	-8.201	5.960
YLR032W	-24.374	-10.683	16.031	-12.199
YMR142C	-25.160	-4.820	-4.790	-24.488
YOL095C	-11.056	18.681	0.909	0.843
YMR316C-A	-29.535	1.828	-27.270	-0.466
YOL096C	4.583	-0.000	-0.000	-0.000
YMR316C-B	-27.646	23.307	-12.664	-2.885
YOL098C	-0.000	-0.000	-0.000	-0.000
YMR316W	-5.368	-29.828	-18.651	-21.497
YOL099C	-10.403	30.830	-21.564	-4.132
YMR317W	-3.129	-8.542	-8.352	23.460
YOL100W	-0.000	-0.000	-0.000	-0.000
YMR318C	-28.948	26.197	-43.662	-28.856
YOL101C	-15.309	6.913	-9.933	-22.661
YMR319C	7.820	-12.396	-14.047	-25.678
YOL103W	11.375	-13.031	-14.380	-37.210
YMR320W	-12.466	-0.419	-6.455	-21.560
YOL104C	3.193	-8.097	1.159	-44.360
YNL250W	-1.078	-23.157	20.941	-38.380
YOL105C	-0.604	-11.524	2.423	-38.825
YNL252C	4.449	-0.000	-0.000	-0.000
YOL106W	10.221	19.786	-0.735	-3.457
YNL279W	18.901	11.262	5.186	-0.154
YOL107W	7.823	-3.134	1.044	2.024
YNL300W	14.705	16.951	-16.679	-23.685
YOL108C	3.988	2.673	7.355	2.147
YNL316C	0.454	-10.917	-16.746	-3.362
YMR072W	-8.442	3.124	-28.674	8.748
YMR085W	10.210	-14.217	5.076	-2.785
YMR086C-A	-2.005	8.661	-25.877	-1.061
YNR073C	17.640	10.750	0.432	-5.521
YNR074C	-9.208	-7.293	42.497	-8.716
YOL093W	23.418	9.045	9.236	-11.397
YOL109W	-3.323	-13.960	-10.664	14.930
YOL121C	0.205	-17.054	6.684	8.431
YOL016C	-31.931	-4.437	-5.051	8.909
YOL110W	-5.499	2.600	-30.780	-6.581
YOR096W	-21.196	7.775	15.746	17.613
YOL111C	-8.523	-7.656	-43.617	-1.995
YOR306C	-3.997	-0.000	-0.000	-0.000
YOL112W	14.285	-5.832	-8.850	-7.537
YOR317W	-2.471	-15.381	13.275	-7.566
YOL113W	10.648	10.595	-9.783	-4.077
YPL132W	-8.923	-0.000	-0.000	-0.000
YOL114C	-24.661	-23.432	-30.700	-11.071
YPL134C	-14.518	-0.853	2.820	-14.508
YOL115W	-23.088	-6.132	-23.429	-21.010
YML070W	-10.438	4.962	-10.054	7.155
YOL116W	-8.094	-23.033	-3.630	-14.234
YML071C	3.626	-15.420	-32.863	-1.123
YOL117W	-11.445	-5.597	-14.502	7.367
YML074C	-10.913	3.674	2.800	-14.406
YOL118C	5.748	-3.843	-14.435	-17.185
YML090W	11.471	-3.343	37.275	28.071
YOL119C	-19.636	-9.771	1.210	4.020
YML094W	-9.000	22.937	-9.137	-7.449
YML095C	-3.284	0.728	-16.827	-1.030
YDR025W	6.050	3.868	1.224	2.872
YMR071C	15.478	-4.046	2.853	7.466
YML095C-A	-24.107	-35.114	-32.288	3.108
YOL124C	-2.569	34.855	4.585	17.485
YML096W	0.040	12.546	-9.467	9.239
YOL126C	0.991	15.036	-15.695	7.011
YML097C	-15.581	-22.335	-33.127	-20.920
YOL128C	-3.759	9.916	8.888	19.398
YML099C	-18.378	-29.379	20.369	17.857
YOL129W	-5.669	-4.397	-11.490	-10.297
YML100W	-23.867	-9.603	0.737	-27.356
YOL131W	-1.791	17.711	6.130	14.886
YML100W-A	-1.349	-7.706	23.619	16.194
YOL132W	-8.726	-20.192	5.284	-8.278
YML101C	-2.378	-4.303	4.432	4.801
YOL136C	11.219	-18.504	11.594	13.499
YML102C-A	8.146	-7.140	-5.259	-6.932
YML102W	6.031	-0.955	7.729	2.423
YOL137W	-24.415	-7.908	4.997	4.661
YJR044C	40.571	-5.730	-11.301	6.272
YOL138C	-16.786	-39.082	17.382	-8.122
YML103C	23.946	3.279	18.820	-57.545
YML104C	9.944	4.587	3.538	3.193
YML106W	-25.088	-2.046	-50.995	-7.692
YEL011W	10.647	-5.596	-6.940	29.102
YML107C	-1.727	-1.965	29.304	-1.051
YER064C	6.771	11.281	-8.244	4.766
YML108W	-5.284	22.922	15.517	26.617
YER077C	32.768	9.185	14.640	28.843
YML109W	-6.175	11.190	5.827	9.538
YER078C	-8.156	-14.555	0.890	-13.168
YML113W	-8.582	8.227	-3.000	-4.987
YER088C	1.233	18.993	11.994	-2.070
YML116W	-8.618	-3.888	-0.884	-2.990
YER090W	-6.354	-13.006	7.466	-31.189
YML117W	11.118	16.829	8.417	6.869
YER091C	10.483	19.336	3.780	-5.890
YML117W-A	3.163	-7.262	9.910	-6.390
YER092W	-11.498	8.435	11.679	-2.349
YML118W	-13.181	3.814	4.179	10.636
YER093C-A	-3.639	-0.102	15.540	13.851
YML119W	15.317	9.255	-11.929	17.207
YER095W	-6.232	-15.452	9.602	-27.537
YML120C	-1.566	-28.896	16.663	17.938
YML121W	-22.351	2.500	-2.474	-12.535
YMR062C	11.464	8.350	34.603	-15.423
YMR063W	-17.129	4.992	6.035	-3.569
YMR065W	5.578	-3.768	2.693	-0.371
YMR067C	-14.812	-1.677	28.692	-11.242
YMR068W	-2.051	-4.997	10.560	11.143
YMR069W	-7.278	-0.000	-0.000	-0.000
YMR070W	14.374	10.740	8.552	3.197
YML122C	-16.562	-9.268	-22.673	8.986
YER098W	-12.329	2.474	-0.791	16.020
YML123C	5.504	-14.368	-7.678	-1.231
YGR134W	-5.128	-5.494	-9.264	-0.361
YML124C	-6.798	-3.502	-6.146	2.185
YGR210C	12.033	18.535	3.765	-0.690
YML128C	4.100	-4.176	13.567	16.042
YHL024W	0.780	9.235	24.319	-20.069
YML131W	-9.722	-7.800	0.027	-17.014
YHL025W	-5.613	-2.796	-28.192	-58.111
YMR004W	-11.033	-18.327	14.763	1.067
YHR016C	-1.630	18.798	19.808	4.876
YMR095C	-10.240	14.651	-2.981	5.778
YHR017W	-15.847	3.005	0.830	-3.393
YMR096W	-8.015	-3.152	10.917	-1.326
YHR032W	-18.632	24.855	-1.490	12.774
YMR099C	-15.816	-11.699	10.436	-22.685
YHR045W	-13.979	-8.955	3.710	-7.866
YMR100W	-23.412	-36.730	-34.628	12.708
YHR064C	-27.034	-27.590	17.113	-33.769
YMR101C	1.807	18.781	-11.777	3.588
YMR102C	28.801	-1.080	14.075	1.386
YMR073C	9.441	-13.462	-30.835	-1.736
YMR075C-A	-2.853	4.216	17.769	-13.579
YMR075W	-3.122	7.445	20.042	-14.805
YMR077C	-2.595	-0.000	-0.000	-0.000
YMR078C	0.717	-18.989	-11.936	-22.785
YMR080C	-1.325	4.757	4.026	-38.071
YMR081C	-8.207	-0.000	-0.000	-0.000
YMR082C	-5.743	-0.000	-0.000	-0.000
YMR083W	-3.095	-0.000	-0.000	-0.000
YMR084W	2.441	-0.000	-0.000	-0.000
YMR103C	2.561	-2.437	-25.572	3.886
YHR168W	1.331	-0.000	-0.000	-0.000
YMR105C	10.331	-4.050	11.573	-2.138
YHR181W	-4.936	6.563	13.536	-0.230
YMR106C	11.307	7.130	5.419	1.611
YHR191C	-5.586	-12.165	-2.551	-20.023
YMR107W	-13.764	-2.051	20.299	-6.128
YHR193C	-8.628	9.240	8.667	-28.960
YMR109W	-0.434	-9.189	4.887	-28.377
YLL030C	4.169	-16.422	-13.278	-10.953
YMR110C	4.276	-14.657	2.929	-18.714
YLL044W	-1.628	-42.707	-21.803	-14.735
YMR111C	-2.151	-0.000	-4.264	-12.029
YLL048C	-28.453	-5.957	21.794	15.580
YMR114C	1.109	0.308	-3.766	12.009
YLL049W	6.297	-25.918	15.785	-3.792
YMR115W	-4.294	-17.778	18.935	11.733
YLL059C	10.388	-8.268	14.166	21.483
YMR116C	-2.347	-31.096	-29.983	-51.465
YLR030W	-7.051	-2.596	3.537	6.111
YMR119W-A	15.066	-1.976	17.922	21.790
YMR120C	-9.357	1.015	15.093	0.314
YMR086W	-10.158	2.067	11.648	0.134
YMR087W	15.436	4.153	-0.847	-14.584
YMR088C	9.616	8.562	14.083	-4.956
YMR089C	-1.655	-0.000	-0.000	-0.000
YMR090W	0.884	-0.000	-0.000	-0.000
YMR091C	17.112	0.218	-28.411	-24.670
YMR092C	5.257	9.156	4.810	7.177
YNR070W	0.988	-0.000	-0.000	-0.000
YNR071C	14.977	9.979	3.634	25.933
YNR072W	26.467	4.497	1.299	3.280
YMR121C	-13.030	-2.940	-10.366	3.389
YLR034C	12.448	-27.331	8.145	-2.888
YMR122C	7.659	-7.991	9.889	-1.809
YLR035C	8.812	-8.807	6.630	0.031
YMR123W	11.056	-8.405	-16.832	-13.558
YLR036C	19.248	-1.613	-7.581	-24.796
YMR124W	25.019	8.432	0.169	-2.168
YLR037C	15.452	3.697	21.614	-1.695
YMR125W	-7.848	24.091	-4.376	-46.358
YLR038C	1.951	-0.000	-0.000	-0.000
YMR126C	5.546	-6.307	-3.125	1.390
YLR039C	-6.537	-3.709	-42.558	5.553
YMR127C	6.243	0.445	11.998	-2.832
YLR040C	20.795	25.995	21.961	6.944
YMR129W	8.203	9.404	1.860	12.456
YLR041W	27.105	29.073	8.272	36.230
YMR130W	19.480	9.163	31.158	14.119
YLR050C	28.900	8.233	10.748	15.942
YMR132C	33.165	-14.206	-5.859	-26.789
YLR052W	-9.708	-1.655	24.296	-6.644
YMR133W	16.501	10.082	4.117	11.213
YMR135C	26.235	5.431	35.844	1.781
YNR075W	20.845	1.082	-4.588	-21.088
YOL013W-A	1.760	-20.255	-0.664	12.439
YOL086C	5.488	-0.000	-0.000	-0.000
YOL087C	7.354	6.489	-17.727	-13.944
YOL088C	26.397	10.312	1.565	15.322
YOL089C	20.988	-12.606	10.529	4.127
YOL090W	37.931	-2.643	-15.286	-37.358
YOL091W	-10.090	14.379	-23.113	-3.842
YOL092W	70.594	2.545	17.674	27.007
YMR158W	-2.323	-0.000	-0.000	-0.000
YMR171C	-0.344	-7.728	-0.636	-3.248
YMR181C	8.743	4.869	-12.949	11.931
YMR209C	9.798	-1.867	2.318	-6.043
YMR271C	6.536	-4.471	-1.469	22.847
YMR279C	23.720	20.226	-3.909	9.736
YMR306W	13.796	13.024	-29.129	24.083
YMR311C	28.694	4.023	15.140	22.738
YMR312W	22.043	-10.588	-23.781	6.243
YMR313C	20.773	16.553	-13.956	16.996
YMR315W	4.737	-64.095	10.629	12.252
YJL056C	7.763	-20.066	-27.852	-20.721
YJL055W	-0.316	-27.706	-27.056	-7.897
YJL053W	-46.933	-39.064	-8.966	-12.203
YJL052W	-21.119	-0.000	-0.000	-0.000
YJL051W	-7.632	-25.501	-10.794	30.003
YJL049W	-22.083	30.225	9.639	-29.029
YJL048C	-21.266	-8.715	-11.655	3.642
YJL047C	-2.242	4.633	12.512	10.042
YJL046W	6.778	12.894	-2.693	1.409
YJL045W	3.234	-6.644	-5.414	-14.621
YJL044C	-8.523	14.233	7.019	19.321
YJL043W	36.627	-7.982	-5.085	6.599
YLR262C-A	2.214	1.087	-14.295	-7.624
YLR422W	-13.196	0.600	-2.487	-6.302
YLR423C	-17.641	-4.842	13.570	-19.237
YLR425W	-10.819	-0.000	-48.962	-56.143
YLR426W	4.574	27.707	3.027	-16.856
YLR427W	-4.093	12.358	-5.051	1.160
YLR428C	11.666	-3.610	-1.402	-1.502
YLR429W	5.178	21.625	-4.237	-30.387
YLR431C	12.370	23.302	-13.729	-1.983
YLR432W	5.720	17.212	-20.897	-5.886
YLR433C	6.446	20.193	-21.189	26.356
YLR434C	-12.370	8.603	-23.734	12.256
YJL038C	-4.986	-16.214	-23.373	-13.307
YJL037W	-11.888	3.760	11.358	-10.331
YJL036W	-66.654	9.331	-3.447	-11.324
YJL030W	-30.096	-5.119	2.581	9.900
YLR435W	-12.525	-20.993	-39.781	-14.907
YLR436C	-16.741	23.246	-62.391	-15.518
YLR437C	-13.710	-4.204	9.476	-2.438
YLR438W	0.442	0.557	34.273	1.681
YLR441C	-6.656	-38.388	7.915	-29.925
YLR443W	-8.731	-6.504	-22.755	-5.895
YLR444C	-6.747	-15.466	28.062	-10.197
YLR445W	9.940	2.547	28.486	-40.661
YLR446W	-3.456	20.214	-0.105	24.643
YLR447C	-4.785	-0.000	-46.917	-0.000
YLR448W	11.184	5.192	10.383	21.297
YLR449W	20.944	10.635	1.546	-6.655
YIL094C	13.455	-4.135	11.421	-4.197
YLR450W	-16.451	-0.000	-60.033	-12.537
YLR452C	-8.145	31.597	-7.732	-32.330
YLR453C	7.808	18.965	9.049	-14.582
YLR454W	-7.860	-16.096	-4.423	0.676
YLR456W	-6.579	1.193	-2.737	-27.375
YLR460C	2.349	11.644	-5.315	-19.378
YLR461W	-18.288	-2.189	-13.915	-3.123
YML010C-B	19.309	-18.310	19.926	3.186
YML021C	-2.920	8.768	-22.305	-2.696
YML081C-A	9.890	-15.371	2.345	22.741
YMR060C	-0.686	2.949	-4.418	10.812
YAL024C	-16.460	1.824	1.775	22.412
YMR158C-B	2.356	-16.806	-3.486	-2.022
YER089C	15.107	13.378	-7.046	3.971
YDL191W	-5.339	-22.652	-2.926	-17.306
YDL192W	-35.809	-32.177	-3.759	-17.923
YMR194C-A	-4.159	-0.365	-8.580	-9.530
YDL197C	-26.169	-15.578	16.006	-1.281
YMR326C	19.130	-1.557	5.854	-20.976
YDL198C	9.367	-0.000	-0.000	-0.000
YNR032C-A	8.946	-26.633	20.074	-8.679
YDL199C	-14.654	9.464	16.752	-20.017
YNR050C	-15.286	2.920	4.881	-2.675
YDL200C	-7.274	-13.353	12.860	-16.700
YNR051C	-3.937	-28.680	-1.693	-33.295
YDL201W	-0.194	7.348	3.035	-22.975
YNR056C	-9.454	-19.314	-3.700	8.338
YDL203C	-33.074	-9.622	28.088	77.194
YNR057C	5.784	10.858	-6.981	15.537
YDL204W	8.403	11.614	-24.029	8.049
YJL127C	-11.061	-9.167	11.559	-35.232
YJL126W	-6.112	-1.687	4.956	-31.978
YJL124C	-21.241	-35.211	2.184	-61.490
YJL123C	-12.733	19.495	-17.464	-14.443
YJL122W	-14.802	-12.112	8.103	20.078
YJL120W	2.827	25.851	-11.551	-5.932
YJL121C	9.095	-17.439	-21.924	-62.157
YJL118W	-6.693	-24.576	2.699	-12.100
YJL119C	2.143	-18.536	22.560	-3.290
YJL117W	6.551	4.772	-17.637	-2.312
YJL116C	-0.114	2.236	17.777	22.936
YNR058W	-22.143	-6.027	-8.097	-11.963
YDL206W	-23.983	-10.464	7.892	5.828
YNR059W	-9.637	-1.128	-18.850	-37.395
YDL210W	2.585	-0.654	-12.976	5.987
YNR060W	11.353	-11.145	-13.457	-38.576
YDL211C	-3.472	-0.916	-7.182	23.990
YNR061C	0.750	34.155	8.378	9.521
YDL213C	-3.145	-19.891	8.452	-2.047
YNR062C	1.847	-7.345	-29.005	-24.490
YDL214C	8.402	2.286	3.689	-8.270
YNR063W	-6.428	7.290	5.897	-23.344
YDL215C	-8.965	-11.501	12.166	-38.050
YNR064C	-13.629	11.895	7.398	-30.454
YDL216C	-20.492	-3.893	17.728	2.170
YNR065C	-18.894	3.426	14.941	4.377
YDL218W	-14.623	-6.808	5.398	-21.675
YNR066C	-2.983	-4.367	12.518	1.538
YDL219W	9.019	2.776	8.561	-5.334
YNR067C	-0.023	2.405	6.346	10.974
YDL222C	4.030	22.526	21.705	-5.307
YNR068C	7.967	0.071	13.708	7.477
YDL223C	-2.309	-6.418	10.538	28.915
YDL224C	4.230	20.577	25.538	14.016
YJL115W	19.234	-0.023	-15.210	-6.573
YJL112W	-4.855	-2.886	-13.648	16.890
YJL110C	5.651	-8.031	0.996	14.181
YJL108C	4.205	-4.717	-0.014	7.539
