orf	hom | growth (pooled culture, microarray) | standard | SC - Ade | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Arg | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Lys | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Met | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | SC - Trp | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | 16001701 | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | CCCP [32 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | cisplatin [200 uM] | YPD | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | FCCP [6 uM] | YPD + DMSO [2%] | Acton E~Giaever G, 2017	hom | growth (pooled culture, microarray) | standard | YPG [3%] | Acton E~Giaever G, 2017
YBR032W	0.069426485	-0.032516426	-0.175832491	-0.11344305	0.13031685	0.179669955	0.026914722	0.149216196	0.0554869	0.071729016
YBR033W	0.066358719	0.054269223	0.100625368	-0.007700739	0.103474616	-0.249929215	-0.191351361	-0.156667988	-0.040963296	-0.246205323
YBR034C	-0.340878588	-0.174280886	-0.52216011	-0.18113398	-0.255014929	-0.339321375	0.075788527	0.046064808	0.179906351	-0.140358862
YBR035C						0.019695121	-0.03689307	0.274425209	0.093823302	-0.549315595
YBR036C	0.254372037	0.240222263	0.444582857	0.204026798	-0.094155	-0.035089288	0.614724735	-0.152380512	0.190934932	0.034668823
YBR037C	-0.028386263	-0.094290748	-0.205244199	-0.053771288	0.026844758	-0.045755192	-0.781389742	0.008738565	-0.307308141	-3.239042192
YBR039W	-0.092319585	0.163823929	0.000610159	0.274827975	0.079200003	0.143243862	-2.539359387	0.123092328	-1.747817177	-2.317513703
YBR040W	-0.061972971	-0.186025225	-0.165389085	-0.005560469	-0.192504525	0.059555164	0.154008481	-0.056147937	0.184580862	0.009672653
YBR041W	-0.11446339	-0.14455126	-0.052139183	-0.017840395	0.188645881	0.115773513	0.212221924	0.04941521	-0.122661204	0.123342415
YBR042C	0.003870536	0.004330391	0.019086272	0.09244507	0.03037336	0.097532803	-0.042361976	0.133142332	0.198592938	0.118707707
YBR043C	-0.151063921	0.051812214	-0.08901033	-0.04532945	0.043830043	-0.116989741	0.088007678	-0.023459628	-0.020167241	-0.070837779
YBR044C	-0.09568016	-0.045323044	-0.175550749	-0.05033467	-0.177500224					
YBR045C	-0.00928108	0.118587908	0.158437851	0.092747515	0.114433996	0.08632949	0.052345557	-0.05803812	0.028512669	-0.15766086
YBR046C	0.188163463	0.11890681	0.202169584	0.115928269	0.10686646	-0.01095377	-0.027434537	-0.001393887	-0.004375535	-0.000616757
YBR047W	-0.020005838	-0.104351166	-0.052091114	-0.029870691	-0.120979012	0.023732821	-0.140059819	-0.051938203	-0.094293899	0.144094555
YBR048W	-0.22381853	-0.131732056	0.075965876	-0.008313498	-0.070157372	-0.027463995	-0.018700548	-0.031930222	-0.022944359	-0.020961055
YBR050C	-0.009387269	-0.009847269	-0.055865373	-0.077120271	0.091543999	-0.010129202	-0.106332445	0.015681124	0.070888703	-0.058484999
YBR051W	0.042124883	0.077542782	-0.07384999	0.060418298	-0.081146289	0.018503959	-0.260847681	-0.239903009	-0.109921866	-0.013183217
YBR052C	0.202477475	0.241936782	0.015668545	0.066260388	0.177558321	0.024133615	0.257503695	-0.105026652	0.112396321	0.012312078
YBR053C	-0.054010313	-0.07649855	0.063463125	0.024194099	-0.091032074	-0.060641807	0.205637785	0.066611308	0.128953248	-0.159721327
YBR054W	0.147090164	-0.099816312	-0.026529023	-0.004973807	0.21818307	-0.027929529	-0.070144643	-0.062649886	-0.064913438	-0.215511988
YBR056W	-0.082909356	-0.043695964	-0.179458741	0.043659127	0.004237758	-0.021064981	0.179445981	-0.187775701	0.148215793	0.126752124
YBR056W-A										
YBR057C	-0.126630424	-0.376563356	-0.042910826	-0.004222079	-0.085616876	-0.063005319	0.036449465	0.087971873	0.067810365	0.063383434
YBR058C	-0.033099715	-0.002679802	0.172189267	0.084694224	0.012002174	0.14049954	0.264826886	0.008202742	0.446770173	-0.138561171
YBR058C-A										
YBR059C	-0.094222584	-0.007699759	-0.001770383	-0.134728202	0.039276197	0.004349133	-0.042248863	-0.044566854	-0.039472383	0.131248659
YBR061C	0.059204415	0.199182352	0.0679378	0.399098823	0.026500889	-0.160735134	0.094874867	-0.452756814	-0.337388118	-0.054628992
YBR062C	0.00057408	0.140518135	0.126551628	-0.044877618	0.107905624	0.049385143	0.082795542	-0.039770225	-0.125106694	0.062781196
YBR063C	0.094149693	0.12222879	-0.257251404	-0.080619705	0.040976232	-0.065849548	-0.020330158	0.080379779	-0.10476282	0.111458253
YBR064W	0.000973172	-0.007460708	-0.179879305	-0.183527625	-0.073036806	0.238296306	-0.015579869	0.112565218	-0.154711536	-0.021108825
YBR065C	0.015555584	0.096785225	-0.090894197	-0.215294984	0.069305642	0.10645997	-0.075039702	-0.148285758	0.158260324	-0.215312656
YBR066C	-0.110355291	-0.002777287	-0.061139943	-0.049327323	0.002223097	0.067859019	-0.055069112	0.03523446	0.048038468	0.001257695
YBR067C	-0.072446857	0.117619482	-0.096100009	0.038909413	-0.026605241	0.044859058	-0.017807082	-0.034307935	-0.018267504	-0.171291649
YBR068C	0.457138219	-0.2556282	0.239255074	0.506188261	0.401658845	0.11852476	-0.054506035	0.139770241	-0.065951166	0.003955044
YBR069C										
YBR071W	0.166821673	-0.000926811	0.11324111	-0.010447885	0.111515804	0.156759748	0.070614492	0.120950243	0.129714845	-0.087331741
YBR072C-A										
YBR072W	0.038884414	-0.06831907	-0.109534263	0.117093033	-0.077885416	-0.060576823	0.081878536	-0.044714774	0.184105387	-0.171645279
YBR073W	0.174283448	-0.063238794	0.140570191	-0.080438793	0.118029015	0.234625975	-0.089322067	-0.458256776	-0.007436811	0.005373577
YBR074W	-0.109616816	-0.127356205	-0.175531362	0.030963021	-0.184197689	-0.000128227	-0.061869057	0.012473169	-0.129466926	0.004851984
YBR076W	0.189280944	0.184026185	0.251380281	-0.057017289	0.169907138	0.027423299	-0.197824321	0.037711719	-0.085052876	-0.026486925
YBR077C	-0.0246698	0.011684638	-0.161022446	-0.092786378	-0.138378956	-0.041474497	-0.026258954	-0.031967883	0.118825154	-0.000334146
YBR078W	-0.150448054	0.287379987	0.226501612	-0.151261385	-0.030882034	0.043022974	-0.308354142	0.147977506	-0.638745581	0.123353084
YBR081C										
YBR082C	-0.065112306	-0.699833464	-0.228478571	-0.438445867	-0.290007346	-0.078806568	-0.052681218	-0.055805627	-0.038771221	-0.013160728
YBR083W	0.268785565	0.065597188	0.277092972	0.30176047	0.242703239	-0.010251357	-0.000365012	0.000117878	0.003164606	-0.00564114
YBR084C-A	0.009613439	-0.0275181	0.136304716	0.192482949	-0.062790549	0.1134225	0.239220456	0.33579186	0.293407332	-0.038578272
YBR084W	0.099185921	0.0407005	-0.059258423	0.034524955	0.117981802	-0.138244295	-0.761824477	-0.107279487	-0.204113325	-0.468065383
YBR085C-A										
YBR085W	-0.017765557	-0.307049776	-0.191188443	-0.205252968	-0.064571367	-0.058815255	0.016052349	-0.281510229	-0.360809151	-0.023268734
YBR089C-A	0.038234543	0.098764461	0.043522162	-0.247090453	-0.322886645	0.074922669	0.135826081	0.264704224	0.085689797	0.137786072
YBR090C	0.034915649	0.292646018	0.301004484	0.222778226	0.153654298	-0.033537292	-0.1581378	-0.128447788	-0.153845749	-0.10347557
YBR092C	-0.033674213	0.062311571	-0.072287732	0.001888978	0.065310119	0.108753095	-0.190448176	0.209288415	0.021946886	0.064273984
YBR093C	0.306304258	0.345659733	0.331356983	0.330373339	0.365346137	0.02280202	0.139091602	0.130532193	0.319290554	-0.187201725
YBR094W	0.028355738	-0.124679552	-0.196888303	-0.210739361	0.038720055	-0.066087277	-0.150789914	-0.277473707	-0.143597474	-0.195991012
YBR095C	-0.332104621	-0.187421094	-0.352885196	-0.165044729	-0.427288915					
YBR096W						-0.014373276	0.06629677	0.043082748	0.150291417	0.573883477
YBR098W	-0.344788336	-0.337449581	-0.505784384	-0.39010955	0.108560558	0.505597411	-0.068993778	-2.121690596	-0.076349723	0.166884063
YBR099C	-0.099794409	-0.024043352	-0.07865868	0.06184326	0.022181977	0.226359636	0.08156199	-1.729180228	0.04168998	0.115050996
YBR101C	0.224654161	-0.140181874	0.112428869	-0.205590609	0.046362293	-0.09634412	0.166967827	0.126051522	0.072331787	0.156158167
YBR103W	-0.084402132	-0.040122578	-0.033219651	-0.050256974	-0.095848496	-0.196330395	0.00355365	0.269874508	0.213999876	0.247710458
YBR104W	0.081603565	-0.004937437	-0.099651335	0.075896466	-0.245454042	-0.265868792	-0.349074362	-0.269058392	-0.142607997	0.099368234
YBR105C	-0.198051587	0.03679077	-0.047724702	0.166047459	0.05449318	-0.056724073	-0.046943291	-0.160190144	0.173795589	0.36240629
YBR106W	0.208480767	0.181735967	0.16385731	0.072748252	0.079150032	0.278535833	-0.211586981	0.264808315	-0.223105976	0.709410562
YBR107C										
YBR108W	0.041402287	0.117416514	-0.085213774	0.029269345	-0.003965949	-0.043619224	-0.070763455	0.013955858	-0.257934527	0.232386557
YBR111C	-0.126226924	-0.056651445	-0.160846431	0.185530562	-0.197337919	0.154796848	0.165510296	0.019621818	-0.050518268	0.424757794
YBR111W-A	-0.270840935	-0.286032943	-0.2535135	-0.376708779	-0.077703886	0.16762544	0.241128412	-0.16089863	0.148196173	-0.273695327
YBR113W	0.270035236	-0.172719866	0.060081257	0.05883943	0.072363065	0.08840952	-0.052017453	0.00121935	-0.002151509	-0.231202539
YBR114W	0.252607978	-0.195276594	-0.066755287	-0.22468408	-0.255977028	0.029307724	0.364457894	0.266294518	0.559134177	0.212622797
YBR115C	0.364602112	0.439287602	-3.494926752	0.313948476	0.258955015	0.035188325	0.048413672	0.061752658	-0.114386081	0.051548544
YBR116C	-0.141075388	-0.146763685	-0.255812377	-0.206167142	-0.110351449	0.031666894	-0.085117561	-0.178939231	-0.106208523	-0.244686054
YBR117C	-0.05593794	-0.000193552	0.06660386	0.145175803	-0.187260229	0.113702276	-0.048735105	0.144501349	0.106522211	0.29344596
YBR119W	0.161545613	0.325720406	0.039031363	0.081339332	0.255213176					
YBR120C	-0.106416535	-0.105934598	0.213191762	-0.129136308	-0.344388023	0.111942123	0.165177772	0.361024409	-0.058241473	-0.303060561
YBR125C	0.120048626	0.064412288	0.117025572	-0.048346593	0.063057308	0.069489	-0.116375646	0.04102185	-0.251800009	0.047575275
YBR126C										
YBR128C	0.085039572	-0.313357721	-0.253790447	-0.169621001	-0.233443213	0.11656817	-0.009313953	0.066576397	0.051455734	0.057834306
YBR129C	0.173589568	-0.166550971	0.112158829	0.250349835	-0.049198693	0.115446276	0.145996817	-0.01502294	0.036369109	-0.019838967
YBR130C	0.085488597	-0.017717816	-0.179728346	0.042875884	-0.003834623	0.029101142	0.090676363	0.038549483	0.026018293	-0.050237479
YBR131W	0.309371776	-0.137197174	0.46928178	0.335699951	0.358578938	0.110749499	-0.221378804	0.215433833	-0.253634243	-0.107939376
YBR132C										
YBR133C										
YBR134W	-0.103791645	-0.071008337	-0.084222876	-0.017022186	-0.12742641	4.85e-06	-0.038061631	0.009204827	-0.026708859	-0.012434115
YBR137W	0.012146782	0.00585276	-0.05555239	-0.119605456	-0.037915024	0.022314446	-0.124958455	0.020637644	0.147286438	-0.011950444
YBR138C	0.042179953	-0.334274037	0.022528267	-0.091699694	-0.303092833	0.102872672	0.084868927	0.243897069	0.059285668	0.056419467
YBR139W	0.188391602	-0.151430876	0.165847576	0.227083898	0.132045738	0.14868199	0.104492756	0.063474091	0.29626952	0.381444862
YBR141C	-0.167078135	0.00551659	-0.062827541	-0.319246413	0.088515037	0.225963977	0.184927657	0.076482999	-0.038454266	-0.039947349
YBR144C	0.082727494	0.018889816	-0.03990427	-0.453832174	-0.017535667	-0.073775042	-0.1920344	0.204537784	-0.268615378	-0.104509152
YBR145W	0.338773631	0.193834219	0.281908598	0.334989796	0.183203583	0.0855801	0.064456872	0.000733924	0.014596635	0.038902723
YBR146W	-0.196981719	-0.088825119	-0.182681014	-0.259504377	-0.226522253					
YBR147W	0.06248044	-0.143837052	-0.107955271	0.065096145	-0.178643206	0.016039033	-0.123236113	-0.083746472	-0.156943141	0.141996621
YBR148W	-0.169536924	-0.182000857	-0.015416016	-0.045402629	-0.082899777	0.274138298	-0.091707328	0.158976602	0.154261129	0.046398885
YBR149W	-0.112468541	-0.085163794	-0.239650439	0.001320799	-0.075553741	-0.022700129	-0.090408202	-0.168691798	-0.027753062	-0.077739755
YBR150C	0.232548717	0.146951239	0.278488206	0.10922743	-0.020454836	-0.12491575	0.127992074	0.355061294	-0.00831344	-0.137932295
YBR151W	0.006609368	-0.186920193	-0.029766028	-0.079861671	0.062442193	-0.10071064	-0.19520424	0.046162536	-0.156366289	0.154111775
YBR156C	-0.035542331	-0.139163377	-0.170351887	-0.298569881	-0.273201289	0.049948955	-0.138019722	-0.328153474	-0.222669056	-0.139459397
YBR157C	0.088735816	-0.087399324	0.065648472	-0.140628922	-0.138772812	0.125113768	-0.098515027	0.130592074	-0.080567498	0.026882004
YBR158W	0.407519474	-0.315756001	0.210915658	0.100827562	-0.259400532	0.241734706	0.120619454	-0.167324716	0.079374011	-0.073773582
YBR159W	-0.322896462	0.209631721	-0.137633994	-0.103286355	-0.022946083	-0.026343121	-0.162353867	0.095617629	0.169635394	-0.042963459
YBR161W	-0.10659755	-0.175543123	-0.431220536	-0.104330219	-0.156945865	0.151990879	-0.051299599	0.096754521	0.068762159	0.014716672
YBR162C	-0.24914368	-0.129601818	-0.184713369	-0.822101303	-0.13405654	0.098954208	-0.181328777	0.25741987	-0.152408787	-0.144621785
YBR162W-A	-0.430709822	-0.233060228	-0.222994936	-0.117852527	-0.349573863	-0.073465713	-0.032650053	-0.195679327	0.068532684	-0.185716548
YBR164C	0.154919168	-0.113344834	0.240838308	-0.144858166	0.016167442	0.206960406	0.035648794	0.129316408	0.150122878	0.408985058
YBR165W	-0.09288096	0.477771386	-0.014557158	0.282634096	-0.295928047	-0.02788901	0.222096326	-0.427846621	0.368977345	0.190925488
YBR166C										
YBR168W										
YBR169C	-0.050649208	-0.113294168	-0.082220985	-0.179130605	-0.077674466	0.003909356	0.125213765	-0.034495233	0.110065691	0.080186997
YBR170C	0.127692163	0.107189925	-0.252033808	0.134362058	0.153170657	0.148165354	-0.28221916	-0.102139396	-0.071323018	0.016242853
YBR171W										
YBR172C	-0.042470508	-0.127897649	-0.117143381	-0.165190117	-0.138405961	-0.03137117	-0.069292824	-0.011658136	-0.053379737	0.147648687
YBR173C	0.026656391	0.106029854	-0.06909918	-0.124465516	0.01115667	-0.063968175	0.234062617	0.048579993	0.109912589	0.112203514
YBR174C	0.092401565	-0.114177492	-0.016228992	0.155223057	0.149894087	-0.076779144	0.434364011	-0.332801296	0.204361241	0.098981251
YBR175W	-0.174290372	-0.05823621	-0.107735821	0.01283872	-0.147314613	-0.003165548	0.273595727	-0.025918835	0.15261811	0.098009307
YBR176W						-0.144446131	-0.202046207	-0.07541104	-0.111464445	0.061859825
YBR177C	-0.099607828	0.00601762	-0.162275016	0.150360103	-0.082671552	0.024422111	-0.029494741	0.164347009	0.022133073	-0.082269757
YBR178W	-0.083005898	-0.039430826	-0.093230061	0.004092263	-0.214529378	-0.062943903	-0.158937494	0.087811721	-0.06952557	0.044964568
YBR179C										
YBR180W	0.017294602	0.040780063	0.041209137	0.036595171	-0.007000878	-0.042812921	-0.262830526	-0.029705367	-0.225722984	0.05263578
YBR181C	-0.24105413	-0.238054798	-0.406800527	-0.143858902	-0.350250435	-0.031161882	-0.041492593	0.081471088	-0.008343104	-0.001726876
YBR182C	0.064503637	0.310487774	0.172702562	-0.01181018	0.191312881	0.081727704	-0.052356738	0.197088742	0.09165694	-0.309789181
YBR182C-A										
YBR183W	0.389094865	0.107539622	0.425536064	0.499178776	0.583004371	0.176857287	-0.043081419	0.054527302	0.041287723	-0.027576802
YBR184W	0.04126781	0.126832307	0.048816608	0.034593724	0.118073537	0.034908191	0.112834831	0.055165264	0.073058856	0.020185901
YBR185C	-0.079855418	-0.070518919	0.16067057	0.004817455	-0.400760008	0.147194658	-0.043075794	-0.223583584	0.001520296	-0.381504137
YBR186W	0.092134266	-0.143630733	-0.036501953	0.14076414	0.405959907	-0.113140281	-0.193076474	-0.071354257	-0.055767305	-0.099862304
YBR187W	-0.011605068	-0.228374203	0.013776593	0.060422367	-0.051067604	-0.086331423	-0.154584928	-0.049519838	-0.272992265	-0.407604466
YBR188C	0.000286355	0.069610576	0.053863953	0.072705227	-0.149016419	0.242577266	-0.222837693	0.116536934	-0.185798909	-0.047238647
YBR189W	-0.287316187	-0.103369344	-0.469483462	-0.229443147	-0.351051894	-0.031437467	-0.013643078	0.032804023	-0.005529365	0.007345686
YBR194W	-0.101304667	0.197699826	0.03696822	-0.153421959	-0.393440086	-0.026651759	-0.028163142	0.037603869	0.079112473	-0.026340839
YBR195C	0.267607835	0.085357793	0.258236523	0.116728438	0.145107342	0.170967644	-0.086911694	-0.598220119	-0.200571277	-0.101612182
YBR196C-A										
YBR196C-B										
YBR197C	0.062455142	-0.07703215	0.095621875	0.014985903	0.197937113	-0.194655222	0.024689197	-0.080332919	0.100023303	-0.067272816
YBR199W	0.040380201	0.003915557	-0.113501087	0.001251928	0.020878226	-0.001660885	-0.076172695	-0.032438554	-0.004789213	0.099039153
YBR200W	-0.040230001	0.153591946	0.445591214	0.314480727	-0.065368971					
YBR200W-A										
YBR201W	0.015225228	0.111775215	-0.08611229	-0.000202176	0.045133635	0.002930759	0.263220284	0.03696953	0.108698743	-0.06887765
YBR203W	-0.03258683	-0.018326436	-0.099724365	0.07722117	-0.214759582	-0.028277411	-0.091053277	0.00948531	-0.189700163	0.016999852
YBR204C	0.063499417	-0.382247456	0.24052115	0.244385401	-0.079773072	0.022722177	-0.122897302	0.152714218	-0.078730031	0.192833678
YBR205W	-0.162533319	-0.156731102	-0.063204736	-0.104750285	-0.067310174	0.060305007	-0.067253617	-0.086987712	-0.082618398	-0.052928047
YBR206W	-0.040434756	-0.033779916	-0.155935584	-0.218195276	-0.089675751	-0.069308395	-0.02167695	-0.018361055	-0.108451278	-0.038274471
YBR207W	-0.160867766	-0.050846902	-0.127626598	-0.139121556	-0.332986261	-0.057543152	-0.111407358	0.07224172	-0.076812947	-0.003989236
YBR208C	0.131231671	-0.131314263	0.131478283	-0.003041154	-0.083956194	0.054340725	-0.082575031	-0.312208705	-0.302115107	-0.101796854
YBR209W										
YBR210W	-0.225575906	0.026253957	-0.187563674	-0.275417176	-0.41252374	-0.035856098	-0.036339096	-0.232391074	0.033649082	0.056504317
YBR212W	-0.204780661	-0.055482384	-0.147404759	0.003042764	-0.130259008	0.115645218	0.128331762	-0.001638354	-0.069106082	0.088127859
YBR213W	-0.045547664	-0.177258137	-0.144484884	-0.340305429	0.058571734	-0.068503286	0.095272235	-0.266697803	0.178714887	0.002585709
YBR214W	-0.055144107	-0.013506874	0.017131336	-0.01567046	-0.196441648	0.025005509	-0.086648106	-0.029916079	-0.081109494	0.021371529
YBR215W										
YBR216C	-0.018724712	-0.165054869	-0.169373966	-0.108249685	-0.080765252	0.023184062	-0.066474019	-0.146264298	0.01817584	0.049886096
YBR217W	-0.08892373	0.08045802	0.082599997	0.024999504	-0.002317528	-0.028931579	-0.070978711	-0.05899017	-0.145756432	0.074909615
YBR218C	0.278051266	0.158814908	0.492177054	0.258065165	0.233094505	-0.011429817	-0.072846874	-0.128671609	-0.085838902	-0.033130943
YBR219C	0.103766555	0.09587544	0.149742198	-0.040788118	0.047096718	-0.069019805	-0.089970695	-0.128923742	-0.044921388	-0.116519184
YBR220C	0.026627674	0.021625833	-0.09645998	-0.100334684	-0.193225332	-0.041387356	-0.17597236	0.016632768	-0.049695025	-0.010234836
YBR221C	-0.021557979	-0.497406555	-0.210409018	0.018818334	0.033245643	-0.112983916	-0.423769014	-0.034413111	-0.267171806	-0.806380232
YBR221W-A										
YBR222C	-0.071244558	0.021814387	0.03602705	0.005366842	0.009488341					
YBR223C	-0.140622789	-0.290126156	-0.121063036	-0.275663439	-0.30284948	-0.023776659	0.043066461	-0.129030583	-0.034636345	0.018626854
YBR224W	-0.009894448	-0.088080299	-0.127140275	-0.049770494	-0.051207736	0.000653461	-0.033880849	0.126758733	-0.059649335	-0.06645106
YBR225W	0.094495652	0.225282441	0.133185531	0.184995228	-0.063359414	-0.123715658	-0.086526593	0.082765488	-0.017303772	-0.392173118
YBR226C	0.03368167	0.047127477	-0.020495792	-0.175930833	-0.146053314	0.012268774	0.35793892	0.026098115	0.347531748	0.167569014
YBR227C	-0.246983861	-0.09625504	-0.283112582	-0.189573325	-0.304796574	0.204260603	-0.008504963	-0.141914776	-0.150438371	0.104491036
YBR228W	0.079189281	0.452612192	0.206221274	0.039252245	0.131436218	0.03593023	0.218537204	0.117934024	0.092431685	0.225104846
YBR229C	0.044190674	-0.069645474	-0.102906648	-0.088826486	-0.127884338	0.038504666	0.103729635	-0.011548576	0.058497961	0.121088712
YBR230C	-0.09092231	0.268793971	0.159060443	0.134379983	0.154682541	0.017984032	-0.393956989	-0.500777884	-0.065780617	-0.452422829
YBR231C	-0.135321885	-0.262663144	-0.295970677	-0.142562794	-0.216184182					
YBR232C	-0.220290833	-0.089902548	-0.129338151	0.00018501	0.136855403	-0.05645719	-0.02734672	-0.161522104	-0.037616779	0.211033093
YBR233W	-0.002241424	0.199418227	0.238449812	-0.042833008	-0.140868104	-0.040187268	-0.058850586	-0.071755967	-0.215328903	-0.114248087
YBR235W	-0.040007628	0.069016611	0.045404986	-0.093073404	0.025252496	-0.36773118	0.022824731	-0.227605631	0.025909917	-0.066512773
YBR238C	0.065999999	0.121898748	0.153064354	0.300890285	-0.168639757	0.063690717	-0.056940377	-0.242917525	0.085718311	0.163817703
YBR239C	-0.134234142	0.047856407	0.069146342	-0.063657132	-0.101881241	0.271678528	-0.080224641	-0.014758878	-0.221388692	0.017592669
YBR240C	0.084521097	0.002206431	-0.14326324	-0.100288904	-0.044443884	-0.476206895	0.03270202	0.386149953	-0.394010694	-0.298801195
YBR241C	-0.079160289	-0.076116517	-0.120975985	-0.146865828	-0.20702374	-0.052226082	0.036481518	0.236811226	0.138759438	0.023385725
YBR242W	-0.172660529	-0.027645094	0.057350919	-0.408815689	0.132438637	0.000386184	0.141741421	-0.084163183	-0.216483662	-0.05012698
YBR244W	0.410133562	0.280408777	0.376035132	0.464307177	0.236764825	0.046044983	0.061987356	0.10339705	0.163727259	-0.264712938
YBR245C	-0.216956353	-0.192721894	-0.029359696	0.123205321	-0.314967482	-0.081957196	0.2272258	-0.223089283	0.093599555	0.18807624
YBR246W	-0.06232517	0.086171809	0.160238539	0.322429822	0.319668828	-0.472172598	0.108620719	0.175908248	-0.044423662	0.363161532
YBR248C	-0.096559793	0.165167459	0.235923929	0.020610703	0.275057318	0.084833243	-0.19976215	0.064838147	-0.330937799	-0.017192702
YBR249C	-0.249177772	0.197837466	0.260147389	-0.219868858	-0.484277461	0.082599103	0.034150341	0.156223976	-0.159120857	-0.28601709
YBR250W	-0.25750672	-0.058199252	-0.217321897	-0.139651304	-0.440785025	-0.193874987	-0.128506113	-0.029413092	-0.239637243	0.038973809
YBR251W						-0.334983028	-2.094766937	0.486193228	-1.338677808	-1.122006005
YBR255W	0.105299986	0.075704119	0.078385669	-0.073983521	0.131145734	0.051284979	0.484618902	-0.201942572	0.197474228	0.214376586
YBR258C	0.495617431	-0.015644429	0.141526278	0.03139198	0.061596507	-0.192302981	-0.112606035	0.08750474	-0.167427358	0.264254308
YBR259W	0.145246754	0.196238628	0.267974784	-0.005900788	-0.004007348	0.051308257	0.010652935	-0.127406111	0.045686785	0.216843875
YBR260C	-0.377708286	-0.250346987	-0.269454365	-0.446502048	-0.191564516	0.063984827	0.350635601	-0.102776177	0.345347968	-0.046733723
YBR261C	-0.040247461	0.223961907	0.024845407	-0.135056715	0.07032439	0.09813589	0.310142988	0.099220892	0.246866359	0.093563848
