orf	hap alpha | growth (culture turbidity) | DiKU+Trp (DiKU+Trp [unknown]) | Cai H~Becker JM, 2006	hap alpha | growth (culture turbidity) | DiKU-Trp (DiKU-Trp [unknown]) | Cai H~Becker JM, 2006	hap alpha | growth (culture turbidity) | HLKU [unknown] | Cai H~Becker JM, 2006
YKL034W	1.043	0.888	1.034
YKL037W	0.987	0.725	0.965
YKL038W	1.022	0.7909999999999999	1.095
YKL039W	0.966	0.764	1.04
YKL040C	0.304	0.327	1.12
YKL041W	1.157	0.821	0.534
YKL043W	0.818	0.507	0.991
YKL044W	0.9329999999999999	0.7509999999999999	1.015
YKL046C	0.8390000000000001	0.488	1.097
YKL047W	1.078	0.3	1.01
YKL048C	0.77	0.544	0.946
YKL050C	0.9890000000000001	0.606	1.125
YKL051W	1.034	0.8	1.091
YKL053C-A	0.785	0.359	1.051
YKL053W	1.008	1.171	0.6920000000000001
YKL054C	2.9989999999999997	5.0680000000000005	0.619
YKL055C	0.299	0.556	0.802
YKL056C	1.163	0.868	1.0979999999999999
YKL057C	1.171	1.217	0.823
YKL061W	1.052	1.082	1.02
YKL062W	1.3430000000000002	1.8780000000000001	1.022
YKL063C	0.679	0.9	0.862
YKL064W	0.853	0.537	1.032
YKL065C	1.0	0.966	0.9640000000000001
YKL066W	1.065	0.631	0.953
YKL067W	1.018	1.075	1.034
YKL068W	0.433	-11.839	1.198
YKL069W	0.852	0.605	1.12
YKL070W	1.0170000000000001	0.9470000000000001	1.006
YKL071W	1.209	0.965	1.006
YKL072W	1.0	0.8440000000000001	0.998
YKL073W	1.672	1.77	0.873
YKL074C	1.391	1.758	0.7959999999999999
YKL075C	1.038	1.045	0.95
YKL076C	1.0590000000000002	0.922	0.821
YKL077W	0.623	0.578	0.7390000000000001
YKL079W	1.145	1.102	0.701
YKL080W	0.634	0.501	0.402
YKL081W	0.8690000000000001	0.922	0.745
YKL084W	1.031	0.914	0.743
YKL085W	0.866	0.7340000000000001	0.6609999999999999
YKL086W	0.894	0.945	0.63
YKL087C	0.992	1.075	0.721
YKL090W	0.91	0.804	0.693
YKL091C	1.069	0.985	0.88
YKL092C	1.093	1.5859999999999999	1.083
YKL093W	0.945	0.904	1.038
YKL094W	0.8240000000000001	0.7240000000000001	0.965
YKL096W	0.847	0.685	0.968
YKL096W-A	0.9690000000000001	0.828	1.087
YKL097C	0.872	0.805	0.905
YKL098W	1.111	0.9079999999999999	0.851
YKL100C	0.9490000000000001	0.9	0.804
YKL101W	0.7070000000000001	0.7509999999999999	0.924
YKL102C	1.063	0.9109999999999999	1.002
YKL103C	0.863	0.7390000000000001	0.845
YKL105C	1.229	0.919	0.997
YKL106W	0.8440000000000001	1.084	0.9740000000000001
YKL107W	1.229	1.0070000000000001	1.051
YKL109W	1.12	0.762	0.965
YKL110C	1.18	1.265	0.97
YKL113C	1.3459999999999999	1.54	0.986
YKL114C	0.35100000000000003	-0.047	0.524
YKL115C	0.7909999999999999	0.915	1.565
YKL116C	0.9229999999999999	1.199	0.9890000000000001
YKL117W	1.276	1.364	1.045
YKL118W	0.975	0.804	0.359
YKL119C	1.026	0.815	0.465
YKL120W	0.6709999999999999	0.574	0.807
YKL121W	0.833	0.92	0.805
YKL123W	0.8540000000000001	0.8270000000000001	1.002
YKL124W	0.9159999999999999	0.785	1.1179999999999999
YKL126W	0.382	1.137	1.053
YKL127W	0.983	0.941	1.14
YKL128C	1.133	1.11	1.202
YKL129C	1.225	1.034	1.14
YKL130C	0.907	0.9490000000000001	1.105
YKL131W	0.7929999999999999	0.815	0.9440000000000001
YKL132C	0.7070000000000001	0.858	0.807
YKL133C	0.9009999999999999	0.8340000000000001	0.929
YKL134C	0.44299999999999995	0.24100000000000002	0.67
YKL135C	0.09300000000000001	-7.526	0.071
YKL136W	0.8909999999999999	0.953	1.092
YKL137W	0.7040000000000001	0.541	0.8740000000000001
YKL138C	0.581	0.1	0.7759999999999999
YKL139W	0.616	0.785	0.9390000000000001
YKL140W	0.885	0.8	1.217
YKL142W	0.917	0.878	1.25
YKL143W	1.206	1.86	1.29
YKL146W	1.034	0.914	1.149
YKL148C	1.403	1.206	1.1540000000000001
YKL149C	1.618	1.547	1.055
YKL150W	1.4269999999999998	1.344	1.374
YKL151C	1.0090000000000001	0.86	1.252
YKL155C	1.093	1.05	0.862
YKL156W	1.112	0.8240000000000001	1.139
YKL157W	1.3085	0.9685000000000001	1.218
YKL159C	1.355	0.9440000000000001	1.273
YKL160W	0.135	0.7240000000000001	1.015
YKL161C	0.773	0.804	0.991
YKL162C	1.273	1.527	1.08
YKL162C-A	1.099	0.8370000000000001	1.1909999999999998
YKL163W	1.206	1.344	1.0170000000000001
YKL164C	1.311	1.746	1.181
YKL166C	0.996	1.555	1.024
YKL167C	1.178	1.334	0.966
YKL168C	0.955	1.177	1.157
YKL169C	0.4	0.8240000000000001	0.677
YKL170W	0.493	0.348	0.929
YKL171W	1.015	1.139	1.114
YKL174C	0.882	1.077	0.7809999999999999
YKL175W	1.073	1.069	0.708
YKL176C	1.014	1.63	0.711
YKL177W	0.5660000000000001	-10.497	1.339
YKL178C	0.431	-8.69	1.068
YKL179C	0.652	0.257	1.127
YKL183W	0.764	0.295	1.032
YKL184W	0.125	0.135	0.282
YKL185W	0.862	0.652	1.033
YKL187C	0.977	0.56	1.3090000000000002
YKL188C	1.4	0.9420000000000001	1.226
YKL190W	0.996	0.778	1.181
YKL191W	0.259	-0.32899999999999996	1.119
YKL194C	1.202	2.2880000000000003	1.056
YKL197C	1.3459999999999999	0.6940000000000001	0.821
YKL198C	1.3015	1.3265	1.14
YKL201C	2.16	1.8765	1.1465
YKL202W	0.937	1.518	0.99
YKL204W	0.745	0.258	0.64
YKL205W	1.13	0.56	1.266
YKL206C	2.396	0.961	1.057
YKL207W	2.504	0.09699999999999999	0.997
YKL208W	3.7	8.75	1.196
YKL211C	0.37200000000000005	1.485	0.016
YKL212W	0.0	-0.037000000000000005	0.91
YKL213C	1.149	1.874	0.742
YKL214C	0.358	1.022	0.863
YKL215C	1.063	0.662	1.004
YKL216W	0.10800000000000001	1.314	0.925
YKL217W	0.24	-0.48700000000000004	0.922
YKL218C	0.122	0.256	1.163
YKL220C	1.0170000000000001	1.112	0.934
YKL221W	-0.72	-0.17	1.044
YKL222C	0.654	-0.183	1.1420000000000001
YKR001C	3.573	-0.755	0.44
YKR003W	1.026	0.28	1.069
YKR005C	2.2880000000000003	0.888	1.145
YKR006C	1.412	1.838	0.914
YKR007W	4.533	5.391	0.914
YKR009C	0.353	0.584	1.068
YKR010C	1.055	1.5830000000000002	0.9209999999999999
YKR011C	0.4	-0.937	1.084
YKR012C	0.254	-0.475	1.13
YKR013W	2.6639999999999997	-0.304	1.052
YKR014C	1.7890000000000001	5.038	1.137
YKR015C	0.89	4.698	1.123
YKR016W	0.537	0.828	0.95
YKR017C	1.69	-0.085	1.217
YKR018C	1.4169999999999998	1.375	1.0190000000000001
YKR019C	0.83	1.071	0.8190000000000001
YKR020W	2.231	4.88	0.847
YKR021W	3.0789999999999997	2.957	1.1340000000000001
YKR023W	0.88	1.7080000000000002	0.898
YKR024C	0.315	0.84	0.948
YKR026C	3.615	4.746	0.49
YKR027W	0.963	1.5019999999999998	0.805
YKR028W	0.852	1.155	1.1420000000000001
YKR029C	0.48	-0.489	0.7829999999999999
YKR030W	0.932	-0.475	1.094
YKR031C	-0.13699999999999998	2.2640000000000002	1.111
YKR032W	0.424	1.1440000000000001	1.318
YKR033C	0.6829999999999999	-2.9330000000000003	1.304
YKR034W	0.976	0.11800000000000001	1.192
YKR035C	2.2359999999999998	3.055	0.961
YKR035W-A	1.4180000000000001	0.75	0.899
YKR036C	1.0270000000000001	1.14	1.171
YKR039W	1.114	1.0190000000000001	1.181
YKR040C	1.032	1.157	0.8640000000000001
YKR041W	1.7469999999999999	3.094	0.894
YKR042W	0.41	0.426	1.263
YKR043C	0.461	1.485	1.2409999999999999
YKR044W	0.866	1.9469999999999998	1.224
YKR045C	0.39299999999999996	1.868	1.16
YKR046C	0.894	0.423	0.985
YKR047W	0.235	0.8270000000000001	0.674
YKR048C	0.313	1.695	1.04
YKR049C	0.8	1.307	1.183
YKR050W	1.9280000000000002	1.278	1.0490000000000002
YKR051W	0.415	-0.04	0.9179999999999999
YKR052C	2.116	1.44	0.8540000000000001
YKR053C	1.07	0.402	1.021
YKR054C	0.5479999999999999	0.914	1.016
YKR055W	1.413	-0.08800000000000001	1.369
YKR056W	0.698	0.856	1.236
YKR057W	1.567	2.782	1.146
YKR058W	2.108	0.92	1.091
YKR059W	1.653	3.742	1.146
YKR060W	0.7020000000000001	0.243	1.139
YKR061W	0.006	-0.19699999999999998	1.075
YKR064W	0.243	-0.057999999999999996	1.2309999999999999
YKR065C	0.45299999999999996	-1.232	1.212
YKR066C	1.043	0.795	1.214
YKR067W	1.325	1.82	1.173
YKR069W	0.23800000000000002	0.54	0.052000000000000005
YKR070W	1.265	1.016	1.242
YKR072C	1.3159999999999998	1.09	1.104
YKR073C	1.2109999999999999	1.157	1.031
YKR074W	1.262	0.956	0.9359999999999999
YKR075C	1.0290000000000001	1.403	0.9309999999999999
YKR076W	0.8440000000000001	0.121	1.05
YKR077W	0.888	0.215	0.9690000000000001
YKR078W	0.9209999999999999	0.504	1.069
YKR080W	0.631	0.076	1.036
YKR082W	0.894	0.275	0.79
YKR084C	1.099	0.823	1.026
YKR085C	0.8959999999999999	0.364	0.9009999999999999
YKR087C	1.276	1.051	0.997
YKR088C	1.193	1.6269999999999998	1.078
YKR089C	1.114	0.27699999999999997	1.129
YKR090W	1.149	2.235	1.161
YKR091W	1.07	0.198	1.129
YKR092C	1.083	0.16	1.159
YKR093W	0.6679999999999999	0.9390000000000001	1.0170000000000001
YKR094C	0.602	0.26	1.329
YKR095W	1.0490000000000002	0.429	1.2229999999999999
YKR096W	1.2309999999999999	0.624	1.137
YKR097W	0.961	0.784	1.172
YKR098C	0.9309999999999999	0.6409999999999999	0.835
YKR099W	0.6709999999999999	0.758	0.494
YKR100C	1.5219999999999998	2.79	1.061
YKR101W	0.873	0.16699999999999998	0.961
YKR102W	0.889	0.091	0.977
YKR103W	0.927	0.059000000000000004	0.877
YKR104W	0.9059999999999999	0.149	1.056
YKR105C	0.7	0.251	1.002
YKR106W	1.048	0.623	1.196
YLL001W	1.194	1.214	1.068
YLL002W	1.36	1.4369999999999998	0.843
YLL005C	1.287	1.52	1.035
YLL006W	0.47200000000000003	-0.001	0.693
YLL007C	0.8240000000000001	0.205	0.828
YLL009C	1.177	0.21899999999999997	0.805
YLL010C	1.26	1.261	0.96
YLL012W	0.519	0.467	0.95
YLL013C	0.529	0.39399999999999996	1.016
YLL014W	0.9840000000000001	0.9229999999999999	1.051
YLL015W	1.114	0.802	1.045
YLL018C-A	0.83	2.178	0.9
YLL019C	1.493	1.506	1.168
YLL020C	1.3940000000000001	1.361	1.1340000000000001
YLL021W	0.915	0.955	1.031
YLL023C	1.32	1.484	1.0590000000000002
YLL024C	1.2590000000000001	1.5619999999999998	1.044
YLL025W	1.358	1.692	1.119
YLL026W	0.925	0.875	1.067
YLL027W	0.062	0.138	0.755
YLL028W	0.7759999999999999	0.5329999999999999	1.126
YLL029W	0.996	0.7	1.021
YLL030C	1.037	4.093	1.368
YLL032C	0.86	0.639	1.093
YLL033W	0.359	-0.059000000000000004	0.6709999999999999
YLL038C	1.045	1.225	1.11
YLL039C	1.2209999999999999	1.5019999999999998	1.0070000000000001
YLL040C	1.361	1.814	0.946
YLL041C	0.978	1.3030000000000002	1.046
YLL042C	0.013999999999999999	-0.439	0.638
YLL043W	0.7979999999999999	1.0959999999999999	0.675
YLL044W	1.0090000000000001	1.37	1.026
YLL045C	1.409	1.12	1.146
YLL046C	1.4880000000000002	2.267	1.06
YLL048C	1.558	6.2010000000000005	1.083
YLL049W	0.858	0.2	0.807
YLL052C	1.882	2.654	0.919
YLL053C	1.176	0.7859999999999999	0.948
YLL054C	1.169	0.99	1.053
YLL055W	1.236	0.855	1.068
YLL056C	1.2930000000000001	0.9	1.028
YLL057C	1.078	0.9470000000000001	1.0090000000000001
YLL058W	1.148	1.068	1.07
YLL059C	1.124	0.364	0.9259999999999999
YLL060C	1.3780000000000001	1.093	1.229
YLL061W	1.4040000000000001	1.298	1.103
YLL062C	1.097	1.065	1.112
YLL063C	1.235	0.6709999999999999	1.1
YLR001C	0.38299999999999995	0.86	1.025
YLR003C	1.074	0.9	0.978
YLR004C	0.49	1.033	1.081
YLR006C	1.1340000000000001	1.205	1.153
YLR011W	0.759	0.912	1.117
YLR012C	0.802	1.006	1.094
YLR013W	0.917	0.948	1.14
YLR014C	0.6729999999999999	0.847	1.091
YLR015W	0.40700000000000003	0.8859999999999999	1.148
YLR016C	1.158	1.079	1.234
YLR017W	1.062	1.253	1.24
YLR018C	1.206	1.06	1.13
YLR019W	0.805	1.093	1.052
YLR020C	0.626	1.0270000000000001	0.992
YLR021W	1.666	0.624	0.893
YLR023C	0.9740000000000001	1.34	1.012
YLR024C	2.784	2.8510000000000004	1.239
YLR025W	0.72	1.5959999999999999	0.41600000000000004
YLR027C	0.784	7.678	0.494
YLR028C	0.451	0.897	0.977
YLR030W	1.035	0.8009999999999999	0.9229999999999999
YLR031W	0.92	0.442	0.899
YLR032W	0.897	0.8390000000000001	0.736
YLR034C	0.897	0.444	0.655
YLR035C	0.846	0.483	0.8009999999999999
YLR036C	0.9079999999999999	0.28300000000000003	0.868
YLR037C	0.986	0.6829999999999999	0.693
YLR038C	1.1909999999999998	1.081	0.813
YLR039C	1.31	1.4	0.872
YLR040C	1.036	0.42200000000000004	1.062
YLR041W	0.821	0.46	0.927
YLR042C	0.7829999999999999	1.107	1.075
YLR043C	0.809	1.0	1.063
YLR044C	1.758	1.479	1.1740000000000002
YLR046C	1.179	1.103	1.139
YLR047C	0.863	0.882	1.08
YLR048W	1.454	0.52	1.047
YLR049C	0.613	0.835	0.992
YLR050C	1.016	0.451	1.013
YLR052W	1.0859999999999999	0.642	0.955
YLR053C	0.6579999999999999	0.9209999999999999	0.958
YLR054C	0.8420000000000001	0.7909999999999999	0.9840000000000001
YLR055C	0.528	0.76	0.762
YLR056W	0.12	0.586	0.847
YLR057W	0.9129999999999999	1.239	1.004
YLR058C	-0.003	0.21600000000000003	0.32899999999999996
YLR059C	0.737	0.6759999999999999	1.146
YLR061W	1.402	0.439	1.01
YLR062C	1.135	0.5429999999999999	0.826
YLR063W	1.3419999999999999	1.605	1.091
YLR064W	1.2009999999999998	0.899	0.956
YLR065C	0.674	0.8170000000000001	0.8370000000000001
YLR067C	0.804	1.084	0.8759999999999999
YLR068W	1.224	0.182	0.975
YLR069C	0.746	0.5660000000000001	0.812
YLR070C	0.9440000000000001	0.586	0.904
YLR072W	0.599	0.935	1.008
YLR073C	0.631	0.8640000000000001	1.105
YLR074C	1.56	0.385	1.054
YLR077W	0.9740000000000001	0.7879999999999999	0.971
YLR079W	0.27699999999999997	0.237	0.6970000000000001
YLR080W	1.183	1.068	1.104
YLR081W	1.182	1.103	1.179
YLR082C	1.6869999999999998	1.3969999999999998	1.151
YLR083C	1.179	1.0659999999999998	1.056
YLR084C	0.5539999999999999	0.97	1.0390000000000001
YLR085C	0.355	0.42100000000000004	0.7709999999999999
YLR087C	0.239	0.275	0.565
YLR089C	0.877	0.773	0.902
YLR090W	0.747	1.528	1.012
YLR091W	0.6459999999999999	-0.07	0.878
YLR092W	0.39299999999999996	0.8059999999999999	1.025
YLR093C	0.654	0.8220000000000001	1.08
YLR094C	0.877	0.929	1.08
YLR095C	0.772	1.075	1.03
YLR096W	0.695	0.884	1.084
YLR097C	1.5030000000000001	1.227	1.054
YLR098C	1.1	1.097	1.067
YLR099C	0.628	0.718	1.053
YLR102C	0.265	0.9840000000000001	1.0070000000000001
YLR104W	0.433	0.845	0.988
YLR107W	0.483	0.929	0.99
YLR108C	1.002	0.99	1.033
YLR109W	1.117	0.8059999999999999	1.052
YLR110C	0.733	-0.013000000000000001	0.935
YLR111W	1.045	0.35	0.862
YLR112W	0.701	0.9309999999999999	1.063
YLR113W	1.003	1.192	0.9540000000000001
YLR114C	1.867	1.087	0.727
YLR118C	1.571	1.3130000000000002	1.035
YLR119W	1.196	1.296	0.652
YLR120C	1.075	1.3259999999999998	1.089
YLR121C	1.055	1.1159999999999999	1.0070000000000001
YLR122C	1.125	1.205	1.025
YLR123C	1.426	1.149	1.115
YLR124W	1.266	1.21	1.0979999999999999
YLR125W	0.987	0.963	0.705
YLR126C	0.8590000000000001	1.097	1.163
YLR128W	1.203	0.9640000000000001	1.069
YLR130C	1.158	0.7979999999999999	1.063
YLR131C	0.64	0.557	0.925
YLR133W	0.909	0.8440000000000001	0.943
YLR134W	0.855	0.99	0.9359999999999999
YLR135W	1.202	1.577	0.9490000000000001
YLR136C	0.879	0.774	1.012
YLR137W	0.9309999999999999	0.518	1.031
YLR138W	0.895	0.664	0.963
YLR139C	1.18	1.124	0.716
YLR142W	0.616	0.68	1.0070000000000001
YLR143W	0.746	0.841	0.943
YLR144C	0.888	0.5539999999999999	0.8340000000000001
YLR146C	1.126	3.011	1.0290000000000001
YLR148W	0.4	1.811	0.322
YLR149C	0.665	0.8320000000000001	0.988
YLR150W	1.196	1.47	0.963
YLR151C	0.736	1.025	0.9129999999999999
YLR152C	0.976	0.8440000000000001	0.8540000000000001
YLR154C	1.3119999999999998	1.528	0.982
YLR164W	1.177	1.3130000000000002	0.758
YLR165C	1.084	0.9640000000000001	1.131
YLR168C	0.904	0.997	1.197
YLR169W	1.113	1.052	1.21
YLR170C	1.113	1.278	1.1640000000000001
YLR171W	1.1840000000000002	1.42	1.145
YLR172C	0.863	1.08	1.021
YLR173W	1.16	1.3259999999999998	0.985
YLR174W	1.234	1.436	1.088
YLR176C	1.129	1.5490000000000002	0.877
YLR177W	0.966	1.757	0.835
YLR178C	1.1440000000000001	1.6580000000000001	1.081
YLR179C	1.349	1.995	0.9740000000000001
YLR180W	0.807	1.1079999999999999	0.9690000000000001
YLR181C	0.902	1.305	1.062
YLR182W	0.878	0.657	0.904
YLR183C	1.101	1.296	1.04
YLR184W	0.8909999999999999	0.643	1.058
YLR185W	0.74	0.9390000000000001	1.119
YLR187W	1.078	1.368	1.067
YLR188W	1.1540000000000001	0.608	1.085
YLR189C	0.893	0.853	1.048
YLR190W	0.7440000000000001	0.491	0.988
YLR191W	1.0070000000000001	0.7290000000000001	0.7140000000000001
YLR192C	1.3780000000000001	0.889	1.217
YLR193C	0.775	1.181	0.8440000000000001
YLR194C	1.032	0.6609999999999999	1.089
YLR199C	0.976	0.662	1.031
YLR200W	0.457	-0.235	0.858
YLR201C	0.7659999999999999	0.397	0.758
YLR202C	0.86	0.47200000000000003	0.779
YLR203C	0.731	0.616	0.784
YLR204W	1.053	0.8140000000000001	0.8009999999999999
YLR205C	0.992	0.39799999999999996	1.078
YLR206W	1.0590000000000002	1.479	1.08
YLR207W	0.941	0.7120000000000001	1.127
YLR209C	0.937	0.705	0.893
YLR210W	1.314	2.519	0.985
YLR211C	0.789	0.428	0.96
YLR213C	0.79	0.6859999999999999	0.972
YLR214W	0.889	0.44799999999999995	1.198
YLR216C	1.181	1.01	1.149
YLR217W	1.12	1.046	1.193
YLR218C	0.9790000000000001	0.9640000000000001	1.111
YLR219W	1.034	0.691	1.03
YLR220W	0.883	0.561	0.9079999999999999
YLR221C	0.89	0.693	1.025
YLR224W	0.915	1.074	1.003
YLR225C	1.024	0.902	1.092
YLR226W	0.27899999999999997	0.872	0.32899999999999996
YLR227C	0.973	0.868	1.085
YLR228C	0.882	-4.9	1.416
YLR231C	0.855	-1.974	1.256
YLR232W	2.11	11.770999999999999	1.288
YLR233C	1.8	1.112	1.4140000000000001
YLR234W	1.14	0.785	1.355
YLR235C	1.025	0.5329999999999999	1.354
YLR236C	1.245	15.145	1.272
YLR237W	1.037	0.292	1.219
YLR238W	1.672	8.258	1.1079999999999999
YLR239C	0.155	0.006999999999999999	1.3840000000000001
YLR240W	0.3	0.768	0.265
YLR241W	1.006	2.7710000000000004	1.05
YLR242C	1.444	1.518	1.3019999999999998
YLR244C	1.636	0.281	1.3719999999999999
YLR246W	0.922	0.5579999999999999	1.122
YLR247C	1.317	3.873	1.055
YLR248W	1.227	4.547	1.0659999999999998
YLR250W	0.892	2.9410000000000003	1.198
YLR251W	0.648	3.28	1.036
YLR252W	0.768	5.76	1.1420000000000001
YLR253W	0.938	5.135	1.021
YLR254C	0.9159999999999999	5.862	1.138
YLR255C	1.099	4.602	0.993
YLR257W	0.965	14.103	1.104
YLR258W	1.6230000000000002	1.901	1.085
YLR260W	1.67	0.861	0.797
YLR261C	0.34299999999999997	0.715	0.736
YLR262C	0.41700000000000004	0.778	0.8640000000000001
YLR262C-A	0.8759999999999999	0.33	1.097
YLR263W	1.364	0.738	1.014
YLR264W	2.224	2.2	1.043
YLR265C	0.6	0.777	0.982
YLR266C	0.91	1.2109999999999999	0.83
YLR267W	0.825	0.91	1.131
YLR268W	0.504	1.4880000000000002	0.765
YLR269C	1.028	1.499	1.046
YLR270W	3.0980000000000003	7.772	0.929
YLR271W	1.244	0.787	1.079
YLR273C	0.762	0.466	1.013
YLR278C	0.588	0.826	0.95
YLR279W	0.332	0.488	1.145
YLR280C	1.06	0.838	1.209
YLR281C	0.633	0.867	1.2309999999999999
YLR282C	0.5720000000000001	0.594	1.203
YLR283W	0.8029999999999999	1.056	1.281
YLR284C	0.591	0.828	1.2
YLR285W	0.627	0.7709999999999999	1.2590000000000001
YLR286C	1.341	1.111	1.03
YLR287C	1.229	1.354	1.153
YLR287C-A	1.68	1.5590000000000002	1.101
YLR288C	0.562	1.127	1.062
YLR289W	0.44299999999999995	0.375	1.099
YLR290C	0.6509999999999999	0.344	1.207
YLR292C	0.5539999999999999	0.40299999999999997	1.112
YLR294C	1.235	1.057	0.79
YLR295C	0.273	0.418	0.9490000000000001
YLR296W	0.392	0.281	1.171
YLR297W	0.478	0.33399999999999996	1.155
YLR299W	0.682	0.434	1.198
YLR300W	0.851	0.27	1.103
YLR303W	0.212	0.902	0.04
YLR304C	0.177	0.638	0.023
YLR306W	1.046	0.08800000000000001	1.016
YLR307W	0.752	-0.003	1.074
YLR308W	0.569	-0.023	1.074
YLR309C	0.653	-0.09	1.186
YLR311C	0.519	0.008	1.065
YLR312C	0.5670000000000001	0.49	1.051
YLR312W-A	0.49700000000000005	0.331	0.813
YLR313C	0.63	0.319	1.09
YLR315W	0.462	-0.006999999999999999	0.995
YLR318W	0.94	-0.124	0.971
YLR319C	1.0390000000000001	0.91	0.86
YLR320W	0.8740000000000001	1.483	0.927
YLR322W	0.405	0.595	0.316
YLR324W	0.98	1.226	1.119
YLR325C	1.012	1.37	1.082
YLR326W	1.225	0.633	1.065
YLR327C	1.043	0.846	1.058
YLR328W	0.9259999999999999	0.7090000000000001	1.145
YLR329W	1.056	1.075	1.1520000000000001
YLR330W	0.8859999999999999	0.857	1.1640000000000001
YLR331C	0.86	0.96	1.0390000000000001
YLR332W	0.7959999999999999	0.813	0.862
YLR333C	0.973	1.254	0.9229999999999999
YLR334C	0.818	1.5419999999999998	1.051
YLR335W	0.8220000000000001	1.179	1.022
YLR337C	2.334	3.727	1.187
YLR338W	2.432	2.51	1.4409999999999998
YLR341W	1.002	0.723	1.147
YLR342W	1.0659999999999998	1.349	1.178
YLR343W	0.997	0.439	1.068
YLR344W	1.037	0.16699999999999998	1.025
YLR345W	0.86	0.42200000000000004	0.8740000000000001
YLR346C	1.2990000000000002	0.317	1.043
YLR348C	0.846	0.6809999999999999	0.865
YLR349W	0.937	1.01	0.853
YLR350W	0.953	1.203	0.983
YLR351C	1.251	2.465	1.1159999999999999
YLR352W	1.008	0.48	1.065
YLR353W	0.9159999999999999	0.695	1.033
YLR354C	0.809	0.474	1.09
YLR356W	1.251	1.276	1.176
YLR357W	1.003	3.074	0.846
YLR358C	0.937	2.099	0.7959999999999999
YLR360W	1.069	0.649	0.737
YLR361C	1.22	0.424	0.973
YLR362W	1.3359999999999999	1.534	1.166
YLR363C	0.9840000000000001	0.301	1.053
YLR364W	0.968	0.897	0.987
YLR365W	0.8690000000000001	0.309	0.927
YLR366W	0.9	0.5710000000000001	1.013
YLR367W	1.038	0.9890000000000001	1.053
YLR368W	0.633	0.43700000000000006	0.9490000000000001
YLR369W	0.024	0.049	0.912
YLR370C	1.034	0.152	0.9159999999999999
YLR371W	1.38	0.978	0.9990000000000001
YLR372W	0.36700000000000005	0.83	0.966
YLR373C	0.8859999999999999	2.145	0.9059999999999999
YLR374C	0.8540000000000001	1.453	0.904
YLR375W	1.053	1.255	0.955
YLR376C	1.328	2.326	1.021
YLR377C	1.4340000000000002	2.219	1.178
YLR380W	1.389	2.074	1.087
YLR381W	1.403	2.193	1.128
YLR382C	0.958	2.032	0.732
YLR384C	1.642	5.209	1.003
YLR385C	0.778	0.59	1.016
YLR386W	0.8009999999999999	-0.115	0.987
YLR387C	0.785	0.5379999999999999	1.0170000000000001
YLR388W	0.633	0.461	1.07
YLR389C	0.442	0.20199999999999999	1.081
YLR390W	0.8390000000000001	0.35	1.035
YLR390W-A	1.0565	0.3185	1.0545
YLR392C	1.464	1.04	1.1079999999999999
YLR393W	0.866	0.8370000000000001	0.914
YLR394W	1.055	0.196	1.053
YLR395C	0.987	1.006	0.8109999999999999
YLR396C	1.411	0.525	1.349
YLR398C	1.3880000000000001	1.178	0.905
YLR399C	0.474	1.148	0.889
YLR400W	0.93	0.9440000000000001	1.053
YLR401C	1.13	1.099	1.1179999999999999
YLR402W	0.9690000000000001	1.483	0.904
YLR403W	3.1239999999999997	3.595	0.8220000000000001
YLR404W	1.14	1.304	1.053
YLR405W	1.508	1.146	1.212
YLR406C	1.276	1.736	0.9059999999999999
YLR407W	1.4240000000000002	1.218	1.199
YLR408C	1.307	0.536	1.255
YLR410W	0.469	1.526	1.1740000000000002
YLR412W	0.8009999999999999	0.785	0.742
YLR413W	1.058	0.5920000000000001	0.6659999999999999
YLR414C	0.777	0.871	1.0090000000000001
YLR415C	0.795	0.716	0.9590000000000001
YLR416C	0.9740000000000001	0.774	1.001
YLR417W	1.281	1.847	0.511
YLR418C	0.21600000000000003	0.447	0.975
YLR420W	0.725	0.888	1.095
YLR421C	0.846	0.645	0.847
YLR422W	1.093	1.599	0.971
YLR423C	0.594	0.198	0.8170000000000001
YLR425W	0.97	0.19699999999999998	1.14
YLR426W	1.04	1.5419999999999998	1.03
YLR427W	0.965	2.298	1.182
YLR428C	1.1059999999999999	1.49	1.0490000000000002
YLR429W	0.865	0.17600000000000002	0.9890000000000001
YLR431C	1.002	0.23800000000000002	0.85
YLR432W	0.883	0.11800000000000001	0.977
YLR433C	1.012	1.275	1.065
YLR434C	1.0070000000000001	0.821	1.003
YLR435W	0.845	1.043	1.194
YLR436C	0.446	-0.213	0.8909999999999999
YLR437C	0.9990000000000001	1.975	1.028
YLR438W	0.907	0.588	0.958
YLR439W	0.833	0.013000000000000001	0.737
YLR441C	0.9520000000000001	0.759	1.082
YLR442C	1.03	0.13	0.997
YLR443W	0.977	1.548	1.072
YLR444C	0.992	1.003	0.9690000000000001
YLR445W	0.9690000000000001	0.16699999999999998	1.026
YLR446W	0.9840000000000001	0.315	0.968
YLR447C	0.669	0.34700000000000003	0.46
YLR448W	0.53	0.057	1.0390000000000001
YLR449W	0.9079999999999999	0.508	1.112
YLR450W	0.747	0.059000000000000004	1.0090000000000001
YLR451W	0.677	0.41	1.165
YLR452C	0.8	0.456	0.8740000000000001
YLR453C	0.963	0.935	1.07
YLR454W	0.929	0.40299999999999997	1.149
YLR455W	0.878	0.52	0.794
YLR456W	0.9279999999999999	0.248	1.178
YLR460C	0.995	0.929	1.135
