ORF	hom | growth (pooled culture) | glyoxal [20 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | methylglyoxal [8 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | glyoxal [80 mM] | YPD | Hoon S~Nislow C, 2011
YOL081W	-1.814	-3.214	-0.037
YOL082W	0.000	0.000	-2.160
YOL083W	0.000	0.000	-1.441
YOL084W	0.000	0.000	-2.244
YOL085C	0.000	0.000	-2.287
YOL086C	-1.409	0.000	0.000
YOL087C	0.000	-3.402	-0.895
YOL088C	0.000	-2.040	-1.613
YOL089C	0.000	-2.643	-0.562
YOL090W	0.000	0.000	-1.053
YOL091W	0.000	0.000	-2.318
YOL092W	0.000	0.000	-2.171
YOL093W	0.000	0.000	-1.172
YOL096C	0.000	0.000	-1.504
YOL098C	0.000	0.000	-1.628
YOL099C	0.000	0.000	-1.348
YOL100W	0.000	0.000	-0.506
YOL101C	0.000	0.000	-2.253
YOL103W	0.000	0.000	-1.857
YOL104C	0.000	0.000	-2.041
YOL105C	0.000	0.000	-1.918
YOL106W	0.000	0.000	-1.985
YOL107W	0.000	0.000	-1.926
YOL108C	0.000	0.000	-2.314
YOL109W	0.000	0.000	-0.249
YOL110W	0.000	0.000	-1.234
YOL111C	0.000	0.000	-0.696
YOL112W	0.000	0.000	-1.114
YOL113W	0.000	0.000	-0.721
YOL114C	0.000	0.000	-0.384
YOL115W	0.000	0.000	0.179
YOL116W	0.000	0.000	-1.150
YOL117W	0.000	0.000	-2.081
YOL118C	0.000	0.000	-0.310
YOL119C	0.000	0.000	-1.696
YOL121C	0.000	0.000	1.590
YOL122C	0.000	0.000	-0.985
YOL124C	0.000	0.000	-1.767
YOL125W	0.000	0.000	-1.919
YOL126C	0.000	0.000	-1.130
YOL128C	0.000	0.000	-1.826
YOL129W	0.000	0.000	-1.847
YOL131W	0.000	0.000	-1.542
YOL132W	0.000	0.000	-1.490
YOL136C	0.000	0.000	-1.181
YOL137W	0.000	0.000	-1.271
YOL138C	0.000	-2.214	-0.805
YOL141W	0.000	0.000	-2.091
YOL147C	0.000	0.000	-2.070
YOL150C	0.000	0.000	-1.672
YOL151W	0.000	0.000	-1.443
YOL152W	0.000	0.000	-1.459
YOL153C	0.000	0.000	-1.703
YOL155C	0.000	0.000	-1.518
YOL158C	0.000	0.000	-0.896
YOL159C	0.000	0.000	-2.009
YOL160W	0.000	0.000	-1.934
YOL162W	0.000	0.000	-1.896
YOL163W	0.000	0.000	-2.380
YOR002W	0.000	0.000	-0.231
YOR003W	0.000	0.000	-1.622
YOR005C	0.000	0.000	-2.333
YOR006C	0.000	0.000	0.040
YOR007C	0.000	0.000	-1.329
YOR008C	0.000	0.000	1.599
YOR008C-A	0.000	0.000	-2.199
YOR009W	0.000	0.000	-1.379
YOR010C	0.000	0.000	-1.914
YOR011W	0.000	0.000	-1.264
YOR012W	0.000	0.000	-1.835
YOR013W	0.000	0.000	-2.094
YOR014W	0.000	0.000	1.467
YOR015W	0.000	0.000	-0.755
YOR016C	0.000	0.000	-2.307
YOR017W	0.000	0.000	-2.268
YOR018W	0.000	0.000	-2.095
YOR019W	0.000	0.000	-0.662
YOR021C	0.000	0.000	-1.109
YOR022C	0.000	0.000	-2.065
YOR023C	0.000	0.000	-2.255
YOR024W	0.000	0.000	-2.009
YOR025W	0.000	0.000	-1.826
YOR027W	0.000	0.000	-1.200
YOR028C	0.000	0.000	-0.276
YOR029W	0.000	0.000	-2.574
YOR030W	0.000	0.000	-0.712
YOR031W	0.000	0.000	-1.271
YOR032C	0.000	0.000	-1.443
YOR033C	0.000	0.000	-1.615
YOR034C	0.000	0.000	-1.563
YOR035C	-2.655	-1.355	0.000
YOR036W	-2.035	0.000	5.315
YOR037W	0.000	-1.320	-1.804
YOR038C	0.000	0.000	-0.502
YOR039W	0.000	0.000	3.622
YOR040W	0.000	0.000	-2.113
YOR041C	0.000	0.000	-2.160
YOR042W	0.000	0.000	-2.397
YOR043W	-2.228	0.000	-2.318
YOR044W	0.000	0.000	-2.064
YOR045W	0.000	0.000	-1.992
YOR047C	0.000	0.000	-1.655
YOR049C	0.000	0.000	-2.161
YOR050C	0.000	0.000	-1.830
YOR051C	0.000	0.000	-0.406
YOR052C	0.000	0.000	-1.645
YOR053W	0.000	0.000	-0.999
YOR054C	0.000	0.000	-1.553
YOR055W	0.000	0.000	-2.010
YOR058C	0.000	0.000	-1.966
YOR059C	0.000	0.000	-2.429
YOR061W	0.000	0.000	3.286
YOR062C	0.000	0.000	-1.957
YOR064C	0.000	0.000	-1.801
YOR065W	0.000	0.000	-1.238
YOR066W	0.000	0.000	-0.516
YOR067C	0.000	0.000	-1.707
YOR068C	0.000	0.000	4.101
YOR069W	0.000	0.000	4.313
YOR070C	0.000	0.000	1.015
YOR071C	0.000	0.000	-2.073
YOR072W	0.000	0.000	-1.617
YOR076C	-3.996	0.000	-1.712
YOR079C	0.000	0.000	-1.731
YOR081C	0.000	0.000	-2.200
YOR082C	0.000	0.000	-1.769
YOR083W	0.000	0.000	-2.259
YOR084W	0.000	0.000	-1.973
YOR085W	0.000	0.000	4.010
YOR086C	0.000	0.000	-0.876
YOR087W	0.000	0.000	-1.678
YOR089C	0.000	0.000	4.097
YOR090C	0.000	0.000	-1.921
YOR091W	0.000	0.000	-1.059
YOR092W	0.000	0.000	-1.481
YOR093C	0.000	0.000	-2.483
YOR094W	0.000	0.000	-1.809
YOR097C	0.000	-1.266	-1.462
YOR099W	0.000	0.000	-1.959
YOR100C	0.000	0.000	-2.339
YOR101W	0.000	0.000	-2.619
YOR104W	-1.834	-3.223	-0.267
YOR105W	0.000	0.000	-1.945
YOR106W	0.000	0.000	-0.165
YOR107W	0.000	0.000	-2.086
YOR108W	0.000	0.000	-1.965
YOR109W	0.000	0.000	-1.075
YOR111W	0.000	0.000	-2.120
YOR112W	0.000	0.000	-2.287
YOR113W	0.000	0.000	-1.476
YOR114W	0.000	0.000	-1.592
YOR115C	0.000	0.000	-1.438
YOR118W	0.000	0.000	-1.694
YOR120W	0.000	0.000	-2.213
YOR121C	0.000	0.000	-2.135
YOR123C	0.000	0.000	0.253
YOR124C	0.000	0.000	-1.813
YOR125C	0.000	0.000	-1.643
YOR126C	0.000	0.000	-2.020
YOR127W	0.000	0.000	-1.171
YOR129C	0.000	0.000	-1.125
YOR130C	0.000	0.000	-1.774
YOR131C	0.000	0.000	-1.459
YOR132W	0.000	0.000	3.817
YOR133W	0.000	0.000	-2.574
YOR134W	0.000	0.000	-1.039
YOR135C	0.000	0.000	-0.868
YOR136W	0.000	0.000	0.333
YOR137C	0.000	0.000	-0.900
YOR138C	0.000	0.000	-0.421
YOR139C	0.000	0.000	-0.325
YOR140W	0.000	0.000	-1.394
YOR141C	0.000	0.000	5.970
YOR142W	0.000	0.000	-0.816
YOR144C	0.000	0.000	1.077
YOR147W	0.000	0.000	-1.243
YOR150W	0.000	0.000	0.612
YOR152C	0.000	0.000	-0.693
YOR154W	0.000	0.000	-1.378
YOR155C	0.000	0.000	-1.545
YOR156C	0.000	0.000	-0.748
YOR158W	0.000	-4.426	-0.370
YOR161C	0.000	0.000	-1.137
YOR162C	0.000	0.000	-0.160
YOR163W	0.000	0.000	-2.044
YOR164C	0.000	0.000	-2.243
YOR165W	0.000	0.000	-2.041
YOR166C	0.000	0.000	-1.160
YOR167C	0.000	0.000	-1.087
YOR170W	0.000	-1.317	-0.781
YOR171C	0.000	0.000	-2.291
YOR172W	0.000	0.000	-2.089
YOR173W	0.000	0.000	-2.172
YOR175C	0.000	0.000	-1.807
YOR177C	0.000	0.000	-2.056
YOR178C	0.000	0.000	-2.088
YOR179C	0.000	0.000	0.239
YOR180C	0.000	0.000	-1.506
YOR182C	0.000	0.000	0.350
YOR183W	0.000	0.000	0.397
YOR184W	0.000	0.000	-2.247
YOR185C	0.000	0.000	-1.995
YOR186W	0.000	0.000	-1.820
YOR188W	0.000	0.000	-1.827
YOR189W	0.000	0.000	-1.794
YOR190W	0.000	0.000	-1.486
YOR191W	0.000	0.000	-1.673
YOR192C	0.000	0.000	-0.933
YOR193W	0.000	0.000	-1.599
YOR195W	0.000	0.000	1.585
YOR197W	0.000	0.000	-1.911
YOR198C	0.000	0.000	6.762
YOR200W	0.000	0.000	0.404
YOR202W	0.000	0.000	-1.759
YOR205C	0.000	0.000	3.696
YOR208W	0.000	0.000	-0.687
YOR209C	0.000	-1.389	1.821
YOR211C	0.000	0.000	1.280
YOR213C	0.000	0.000	-0.850
YOR214C	0.000	0.000	-1.127
YOR215C	0.000	0.000	0.412
YOR216C	0.000	0.000	-1.905
YOR219C	0.000	0.000	-2.207
YOR220W	0.000	0.000	-1.781
YOR221C	0.000	0.000	3.000
YOR222W	0.000	0.000	-2.082
YOR223W	0.000	0.000	-2.133
YOR225W	0.000	0.000	-2.271
YOR226C	0.000	0.000	-2.005
YOR227W	0.000	0.000	-1.308
YOR228C	0.000	0.000	-1.495
YOR229W	0.000	0.000	-1.106
YOR230W	0.000	0.000	-1.071
YOR231W	0.000	0.000	-1.386
YOR233W	0.000	0.000	-0.832
YOR234C	0.000	0.000	0.185
YOR235W	-1.473	0.000	-0.793
YOR237W	0.000	0.000	-0.075
YOR238W	0.000	0.000	-2.168
YOR239W	0.000	0.000	-1.602
YOR242C	0.000	0.000	-1.876
YOR243C	0.000	0.000	-1.174
YOR245C	0.000	0.000	-1.135
YOR246C	0.000	0.000	-1.266
YOR247W	0.000	0.000	-1.129
YOR248W	0.000	0.000	-0.934
YOR251C	0.000	0.000	-1.549
YOR252W	0.000	0.000	-1.268
YOR253W	0.000	0.000	-1.822
YOR255W	0.000	0.000	-1.268
YOR258W	0.000	0.000	-1.634
YOR263C	0.000	0.000	-2.068
YOR264W	0.000	0.000	-1.271
YOR265W	0.000	0.000	1.122
YOR266W	0.000	0.000	-1.964
YOR267C	0.000	0.000	-1.969
YOR268C	0.000	0.000	-1.925
YOR269W	0.000	0.000	-2.221
YOR270C	0.000	0.000	1.340
YOR271C	0.000	0.000	-2.005
YOR273C	0.000	0.000	-0.725
YOR274W	0.000	0.000	-1.995
YOR275C	0.000	0.000	-1.601
YOR276W	0.000	0.000	-1.883
YOR277C	0.000	0.000	-1.181
YOR279C	0.000	0.000	-1.666
YOR280C	0.000	0.000	-1.594
YOR283W	0.000	0.000	-1.009
YOR284W	0.000	0.000	-1.811
YOR285W	0.000	0.000	-1.511
YOR286W	0.000	0.000	-0.470
YOR288C	0.000	0.000	-1.356
YOR289W	0.000	0.000	-1.468
YOR290C	-2.133	0.000	5.594
YOR291W	0.000	0.000	3.382
YOR292C	0.000	0.000	-0.215
YOR296W	0.000	0.000	-1.939
YOR297C	0.000	-3.092	-0.006
YOR298C-A	0.000	0.000	-1.194
YOR298W	0.000	0.000	-2.151
YOR299W	0.000	0.000	-2.469
YOR300W	0.000	0.000	-0.758
YOR302W	0.000	0.000	-2.459
YOR303W	0.000	0.000	-2.778
YOR304C-A	0.000	0.000	-1.677
YOR304W	0.000	-1.812	-1.843
YOR305W	0.000	0.000	0.598
YOR306C	0.000	0.000	-1.898
YOR307C	0.000	0.000	-2.340
YOR308C	0.000	0.000	-0.502
YOR309C	0.000	0.000	2.510
YOR311C	0.000	0.000	-2.038
YOR312C	0.000	0.000	1.567
YOR313C	0.000	0.000	-1.609
YOR314W	0.000	0.000	-1.511
YOR315W	0.000	0.000	-0.815
YOR316C	0.000	0.000	-0.782
YOR317W	0.000	0.000	-1.878
YOR318C	0.000	0.000	-1.446
YOR320C	0.000	0.000	-2.051
YOR321W	0.000	0.000	-1.936
YOR322C	-2.482	-2.196	-0.401
YOR323C	0.000	0.000	-2.334
YOR324C	0.000	0.000	-2.375
YOR325W	0.000	0.000	-1.396
YOR327C	0.000	0.000	-1.643
YOR328W	0.000	0.000	-1.358
YOR330C	0.000	0.000	-0.127
YOR332W	0.000	0.000	3.397
YOR333C	0.000	0.000	-0.917
YOR334W	0.000	0.000	-2.284
YOR337W	0.000	0.000	-1.867
YOR338W	0.000	0.000	-1.111
YOR339C	0.000	0.000	-1.672
YOR342C	0.000	0.000	-1.354
YOR343C	0.000	0.000	-2.413
YOR344C	0.000	0.000	0.000
YOR345C	0.000	0.000	1.022
YOR346W	0.000	0.000	-2.256
YOR347C	0.000	0.000	-2.429
YOR348C	0.000	0.000	-1.851
YOR349W	0.000	0.000	0.477
YOR350C	0.000	0.000	-1.771
YOR351C	0.000	0.000	-1.648
YOR352W	0.000	0.000	0.057
YOR354C	0.000	0.000	-1.032
YOR355W	0.000	0.000	0.209
YOR356W	0.000	0.000	-0.583
YOR357C	0.000	0.000	-0.372
YOR358W	0.000	0.000	-1.694
YOR359W	0.000	0.000	-1.553
YOR360C	-1.432	-2.638	-0.465
YOR363C	0.000	0.000	-0.584
YOR364W	0.000	0.000	-1.597
YOR365C	0.000	0.000	-1.888
YOR366W	0.000	0.000	-0.459
YOR367W	0.000	0.000	-1.793
YOR368W	0.000	0.000	-0.111
YOR369C	0.000	0.000	-0.797
YOR371C	0.000	0.000	-1.681
YOR374W	0.000	0.000	-1.372
YOR375C	0.000	0.000	-2.131
YOR376W	0.000	0.000	-2.116
YOR377W	0.000	0.000	0.383
YOR378W	0.000	0.000	-1.605
YOR379C	0.000	0.000	-0.916
YOR380W	0.000	0.000	-1.987
YOR381W	0.000	0.000	-1.800
YOR382W	0.000	0.000	-2.695
YOR384W	0.000	0.000	-1.355
YOR385W	0.000	0.000	-2.298
YOR386W	0.000	0.000	-0.966
YPL001W	0.000	0.000	-2.142
YPL002C	-1.699	0.000	2.964
YPL003W	0.000	0.000	-1.704
YPL004C	0.000	0.000	-2.187
YPL006W	0.000	0.000	-0.714
YPL008W	0.000	0.000	3.393
YPL009C	0.000	0.000	-2.118
YPL013C	0.000	0.000	-1.967
YPL014W	0.000	0.000	-1.596
YPL015C	0.000	0.000	-1.442
YPL017C	0.000	0.000	1.626
YPL018W	0.000	0.000	3.606
YPL019C	0.000	0.000	-0.477
YPL021W	0.000	0.000	-1.505
YPL022W	-1.744	0.000	-1.655
YPL023C	0.000	0.000	-1.736
YPL025C	0.000	0.000	-0.298
YPL026C	0.000	0.000	-1.510
YPL027W	0.000	0.000	-1.249
YPL030W	0.000	0.000	-0.908
YPL032C	0.000	0.000	-2.405
YPL033C	0.000	0.000	-2.160
YPL034W	0.000	0.000	-2.236
YPL035C	0.000	0.000	-1.594
YPL036W	0.000	0.000	-1.620
YPL037C	0.000	0.000	-1.366
YPL038W	0.000	0.000	-1.708
YPL039W	0.000	0.000	-1.805
YPL041C	0.000	0.000	-0.058
YPL042C	0.000	0.000	1.241
YPL045W	-1.328	0.000	0.000
YPL046C	0.000	0.000	-2.162
YPL047W	0.000	0.000	-0.709
YPL048W	0.000	0.000	-1.960
YPL049C	0.000	0.000	0.723
YPL051W	0.000	0.000	-0.301
YPL052W	0.000	0.000	-1.909
YPL053C	0.000	0.000	-0.772
YPL054W	0.000	0.000	-2.071
YPL055C	0.000	0.000	-0.314
YPL056C	0.000	0.000	-1.745
YPL057C	0.000	0.000	-1.982
YPL058C	0.000	0.000	-1.038
YPL060W	0.000	-1.448	-2.094
YPL061W	0.000	-1.568	-0.020
YPL062W	0.000	0.000	-0.452
YPL064C	0.000	0.000	-1.573
YPL065W	-1.452	0.000	2.739
YPL066W	0.000	0.000	-2.062
YPL067C	0.000	0.000	-1.570
YPL068C	0.000	0.000	-0.121
YPL070W	0.000	0.000	-1.270
YPL071C	0.000	0.000	-1.661
YPL072W	0.000	0.000	-1.492
YPL073C	0.000	0.000	-1.160
YPL074W	0.000	0.000	-1.932
YPL077C	0.000	0.000	-2.271
YPL078C	0.000	0.000	0.504
YPL079W	0.000	0.000	-0.449
YPL080C	0.000	0.000	-0.927
YPL081W	0.000	0.000	0.697
YPL084W	-1.396	0.000	-2.134
YPL087W	0.000	0.000	0.147
YPL088W	0.000	0.000	-1.783
YPL089C	0.000	0.000	0.132
YPL091W	0.000	0.000	-2.711
YPL092W	0.000	0.000	-2.029
YPL095C	0.000	0.000	-2.457
YPL096W	0.000	0.000	-1.558
YPL098C	0.000	-1.602	-0.255
YPL099C	0.000	0.000	-1.572
YPL100W	0.000	0.000	-2.101
YPL101W	0.000	0.000	2.113
YPL102C	0.000	0.000	2.557
YPL103C	0.000	0.000	-1.451
YPL105C	0.000	0.000	-2.328
YPL107W	0.000	0.000	-0.257
YPL108W	0.000	0.000	-1.649
YPL109C	0.000	0.000	-1.957
YPL110C	0.000	0.000	-2.477
YPL111W	0.000	0.000	-0.930
YPL112C	0.000	0.000	-1.760
YPL113C	0.000	0.000	-2.092
YPL114W	0.000	0.000	-2.271
YPL115C	0.000	-1.544	-2.365
YPL116W	0.000	0.000	-2.076
YPL119C	0.000	0.000	-0.145
YPL120W	-1.567	0.000	-0.524
YPL121C	0.000	0.000	-2.191
YPL123C	0.000	0.000	-1.794
YPL127C	0.000	0.000	-2.299
YPL130W	0.000	0.000	-2.445
YPL132W	0.000	0.000	-2.027
YPL133C	0.000	-1.322	-1.806
YPL134C	0.000	0.000	-1.456
YPL135W	0.000	0.000	-0.293
YPL136W	0.000	0.000	-1.932
YPL137C	0.000	-2.293	-2.584
YPL138C	0.000	0.000	-1.092
YPL139C	0.000	0.000	-1.721
YPL140C	0.000	0.000	-2.264
YPL141C	0.000	0.000	-1.528
YPL144W	0.000	0.000	-1.618
YPL145C	0.000	0.000	0.451
YPL147W	0.000	0.000	-1.649
YPL148C	0.000	0.000	0.894
YPL149W	0.000	0.000	-2.354
YPL150W	0.000	0.000	-0.437
YPL152W	0.000	0.000	-0.623
YPL154C	0.000	0.000	-1.606
YPL155C	0.000	0.000	-1.866
YPL156C	0.000	0.000	-1.539
YPL157W	0.000	0.000	1.135
YPL158C	0.000	0.000	0.084
YPL159C	0.000	0.000	-1.445
YPL161C	-4.797	0.000	0.000
YPL162C	0.000	0.000	-2.108
YPL163C	0.000	0.000	-0.995
YPL164C	0.000	0.000	-1.920
YPL165C	0.000	0.000	-1.225
YPL166W	0.000	0.000	-2.011
YPL167C	0.000	0.000	-1.914
YPL168W	0.000	0.000	-1.993
YPL170W	0.000	0.000	-1.748
YPL171C	0.000	0.000	-2.089
YPL172C	0.000	0.000	-0.890
YPL174C	0.000	0.000	-1.299
YPL176C	0.000	0.000	0.198
YPL177C	0.000	0.000	0.440
YPL178W	0.000	0.000	0.974
YPL179W	0.000	0.000	-1.878
YPL180W	0.000	0.000	0.252
YPL181W	0.000	0.000	-1.883
YPL182C	0.000	0.000	-0.226
YPL183C	0.000	0.000	-2.189
YPL183W-A	0.000	0.000	0.948
YPL184C	0.000	0.000	-0.968
YPL185W	0.000	0.000	-0.516
YPL186C	0.000	0.000	-1.164
YPL187W	0.000	0.000	-2.117
YPL189W	0.000	0.000	-2.622
YPL191C	0.000	0.000	-1.110
YPL192C	0.000	0.000	-1.613
YPL194W	0.000	0.000	-1.600
YPL195W	0.000	0.000	0.885
YPL196W	0.000	-1.439	-1.224
YPL197C	0.000	0.000	-0.453
YPL198W	0.000	0.000	-1.752
YPL199C	0.000	0.000	-2.045
YPL200W	0.000	0.000	-2.148
YPL201C	0.000	0.000	-2.063
YPL202C	0.000	0.000	-0.168
YPL203W	0.000	-2.070	-1.330
YPL205C	0.000	0.000	4.984
YPL206C	0.000	0.000	-1.921
YPL207W	0.000	0.000	-0.985
YPL208W	0.000	0.000	-0.944
YPL212C	0.000	0.000	-1.336
YPL213W	-2.791	0.000	0.000
YPL214C	0.000	0.000	-1.415
YPL215W	0.000	0.000	-1.515
YPL216W	0.000	0.000	-1.408
YPL219W	0.000	0.000	-1.250
YPL220W	0.000	0.000	-1.702
YPL221W	0.000	0.000	-1.018
YPL222W	0.000	0.000	-1.463
YPL223C	0.000	0.000	-1.957
YPL224C	0.000	0.000	-2.224
YPL225W	0.000	0.000	-0.594
YPL226W	0.000	0.000	0.305
YPL227C	-1.535	0.000	-1.388
YPL229W	0.000	0.000	-0.878
YPL230W	0.000	0.000	-1.815
YPL232W	0.000	-1.652	-0.766
YPL236C	0.000	0.000	-1.077
YPL240C	0.000	0.000	-1.415
YPL241C	-2.072	0.000	0.037
YPL244C	0.000	0.000	-0.788
YPL245W	0.000	0.000	-1.012
YPL246C	0.000	0.000	-1.662
YPL247C	0.000	-1.453	-1.611
YPL248C	0.000	0.000	-2.139
YPL249C	0.000	0.000	-0.440
YPL250C	0.000	-2.775	-1.192
YPL253C	0.000	0.000	1.369
YPL254W	-3.083	0.000	0.000
YPL256C	0.000	0.000	-0.429
YPL257W	0.000	0.000	-1.287
YPL258C	0.000	0.000	-2.208
YPL259C	0.000	0.000	-1.765
YPL260W	0.000	0.000	-0.757
YPL261C	0.000	0.000	-1.031
YPL262W	0.000	0.000	-0.647
YPL263C	0.000	0.000	-1.558
YPL264C	0.000	0.000	-1.785
YPL265W	-2.671	-2.127	-0.493
YPL267W	0.000	0.000	-1.926
YPL269W	0.000	-1.766	-1.713
YPL270W	0.000	0.000	-1.484
YPL272C	0.000	0.000	-1.821
YPL273W	0.000	0.000	-1.368
YPL274W	0.000	0.000	0.088
YPR001W	0.000	0.000	-1.698
YPR002W	0.000	0.000	-1.836
YPR003C	0.000	0.000	-1.144
YPR004C	0.000	0.000	-0.380
YPR005C	0.000	0.000	-2.358
YPR006C	0.000	0.000	-1.566
YPR007C	0.000	0.000	-1.161
YPR008W	0.000	0.000	-1.172
YPR009W	0.000	0.000	-1.320
YPR011C	0.000	0.000	-1.914
YPR012W	0.000	0.000	-1.441
YPR013C	0.000	0.000	-1.429
YPR014C	0.000	0.000	-1.901
YPR015C	0.000	0.000	-1.526
YPR017C	0.000	0.000	-2.097
YPR018W	0.000	0.000	0.241
YPR020W	0.000	0.000	-1.568
YPR021C	0.000	0.000	-2.111
YPR022C	0.000	0.000	-1.705
YPR023C	0.000	0.000	-1.539
YPR024W	0.000	0.000	-0.102
YPR026W	0.000	0.000	-1.866
YPR027C	0.000	0.000	-0.564
YPR028W	0.000	0.000	-1.901
YPR029C	0.000	0.000	-1.271
YPR030W	0.000	0.000	0.422
YPR031W	0.000	0.000	-1.764
YPR032W	0.000	0.000	-1.897
YPR037C	0.000	0.000	-0.369
YPR038W	0.000	0.000	-1.700
YPR039W	0.000	0.000	-1.563
YPR040W	0.000	0.000	0.399
YPR042C	0.000	0.000	-1.510
YPR044C	0.000	0.000	3.211
YPR045C	0.000	0.000	-1.749
YPR046W	0.000	0.000	0.024
YPR049C	0.000	0.000	-1.808
YPR050C	0.000	0.000	-1.326
YPR051W	0.000	0.000	-1.458
YPR052C	0.000	0.000	-1.450
YPR053C	0.000	0.000	-0.615
YPR054W	0.000	0.000	-1.186
YPR057W	0.000	0.000	0.997
YPR058W	0.000	0.000	-2.181
YPR059C	0.000	0.000	-1.923
YPR060C	0.000	0.000	-0.849
YPR061C	0.000	0.000	-1.561
YPR062W	0.000	0.000	-1.783
YPR063C	0.000	0.000	-1.085
YPR064W	0.000	-1.291	-1.803
YPR065W	0.000	-1.830	-1.855
YPR066W	0.000	0.000	-0.331
YPR067W	0.000	0.000	1.018
YPR068C	0.000	0.000	-1.465
YPR069C	0.000	0.000	-0.306
YPR070W	-1.949	0.000	-0.014
YPR071W	0.000	0.000	-1.701
YPR072W	-2.296	0.000	0.000
YPR073C	0.000	0.000	-1.420
YPR074C	0.000	-3.313	-1.064
YPR075C	0.000	0.000	-1.960
YPR076W	0.000	0.000	-1.361
YPR077C	0.000	0.000	-1.990
YPR078C	0.000	0.000	-0.925
YPR079W	0.000	0.000	-1.606
YPR083W	0.000	-2.126	-1.242
YPR084W	0.000	0.000	-1.813
YPR087W	0.000	0.000	2.687
YPR089W	0.000	-1.323	-1.759
YPR091C	0.000	0.000	-1.454
YPR092W	0.000	0.000	-2.057
YPR093C	0.000	0.000	-0.749
YPR095C	0.000	0.000	-1.218
YPR096C	0.000	0.000	-0.986
YPR097W	0.000	0.000	-1.315
YPR098C	0.000	0.000	-1.475
YPR101W	0.000	0.000	2.322
YPR106W	0.000	0.000	1.779
YPR109W	0.000	0.000	-2.198
YPR111W	0.000	0.000	-1.308
YPR114W	0.000	0.000	-2.173
YPR115W	0.000	0.000	-1.959
YPR117W	0.000	0.000	-1.797
YPR118W	0.000	0.000	-0.378
YPR119W	-1.316	0.000	-0.818
YPR120C	-1.538	0.000	0.894
YPR121W	0.000	0.000	-2.699
YPR122W	0.000	0.000	-1.841
YPR126C	0.000	0.000	-1.673
YPR127W	0.000	0.000	-1.449
YPR128C	0.000	0.000	-2.186
YPR129W	0.000	0.000	-1.366
YPR130C	0.000	0.000	-1.577
YPR133W-A	0.000	-1.513	0.395
YPR138C	0.000	0.000	-2.287
YPR140W	0.000	0.000	-2.174
YPR145W	0.000	0.000	-1.847
YPR146C	0.000	0.000	-1.150
YPR147C	0.000	0.000	-1.164
YPR148C	0.000	0.000	-0.914
YPR149W	0.000	0.000	-2.223
YPR150W	0.000	0.000	-1.082
YPR151C	0.000	0.000	-2.043
YPR152C	0.000	0.000	-2.189
YPR153W	0.000	-1.553	-2.063
YPR154W	0.000	0.000	-1.655
YPR155C	0.000	0.000	-2.237
YPR156C	0.000	0.000	-2.109
YPR157W	0.000	0.000	-0.474
YPR158W	0.000	0.000	-1.932
YPR160W	0.000	0.000	-1.832
YPR164W	-1.451	0.000	2.694
YPR166C	0.000	0.000	0.699
YPR167C	0.000	0.000	-1.629
YPR170C	0.000	0.000	-1.361
YPR171W	0.000	0.000	-1.466
YPR172W	0.000	0.000	-2.175
YPR173C	0.000	0.000	4.810
YPR174C	0.000	0.000	-1.522
YPR179C	0.000	0.000	-2.065
YPR184W	0.000	0.000	-2.108
YPR185W	0.000	0.000	-2.332
YPR188C	0.000	0.000	-1.425
YPR189W	-3.767	0.000	-1.661
YPR192W	0.000	0.000	-1.816
YPR193C	0.000	0.000	-2.110
YPR194C	0.000	0.000	-2.223
YPR195C	0.000	0.000	-1.986
YPR196W	0.000	0.000	-2.175
YPR197C	0.000	0.000	-1.627
YPR198W	0.000	0.000	-1.661
YPR199C	0.000	0.000	-1.113
YPR200C	0.000	0.000	-1.935
YPR201W	0.000	0.000	-1.799
