orf	hom | growth (pooled culture) | glyoxal [20 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | methylglyoxal [8 mM] | YPD | Hoon S~Nislow C, 2011	hom | growth (pooled culture) | glyoxal [80 mM] | YPD | Hoon S~Nislow C, 2011
YGR042W	0.0	0.0	-1.1148163333333334
YGR043C	0.0	0.0	-1.3982033333333332
YGR044C	0.0	0.0	-2.1561066666666666
YGR045C	0.0	0.0	-1.3315846666666669
YGR049W	0.0	0.0	-2.101573333333333
YGR050C	0.0	0.0	-1.2680386666666665
YGR051C	0.0	0.0	-1.2649100000000002
YGR052W	0.0	0.0	-1.4841563333333332
YGR053C	0.0	0.0	-1.2021783333333333
YGR054W	0.0	0.0	-0.90008
YGR055W	0.0	0.0	-1.8816733333333333
YGR056W	0.0	0.0	-0.662952
YGR058W	0.0	0.0	-1.8547533333333333
YGR059W	0.0	0.0	-1.5742366666666667
YGR061C	0.0	0.0	-1.4511426666666667
YGR062C	0.0	0.0	-1.69175
YGR063C	0.0	0.0	2.291396666666667
YGR064W	0.0	0.0	1.1336096666666666
YGR066C	0.0	0.0	-1.9456666666666667
YGR067C	0.0	0.0	-1.8729266666666666
YGR068C	0.0	0.0	-1.93975
YGR069W	0.0	0.0	-2.020286666666667
YGR070W	0.0	0.0	-2.2020766666666667
YGR072W	0.0	0.0	1.17394
YGR076C	0.0	0.0	-0.3450883333333333
YGR077C	0.0	0.0	-1.9169033333333332
YGR078C	0.0	0.0	4.432173333333334
YGR079W	0.0	0.0	-1.1691226666666668
YGR080W	0.0	0.0	-0.7289033333333332
YGR081C	0.0	0.0	0.943905
YGR084C	0.0	0.0	-1.5724616666666666
YGR085C	0.0	0.0	0.49988800000000005
YGR086C	0.0	0.0	-1.6614366666666667
YGR087C	0.0	0.0	-2.2193799999999997
YGR088W	0.0	0.0	-1.727837
YGR093W	0.0	0.0	-2.2977733333333332
YGR096W	0.0	0.0	-0.10969706666666668
YGR097W	0.0	0.0	4.8145533333333335
YGR100W	0.0	0.0	-1.7726816666666665
YGR102C	0.0	0.0	0.6196463333333334
YGR107W	0.0	0.0	-2.14473
YGR108W	0.0	0.0	-2.21118
YGR109C	0.0	0.0	-1.861591
YGR110W	0.0	0.0	-0.28533497
YGR111W	0.0	0.0	-1.1585097899999999
YGR112W	0.0	0.0	-2.3293266666666668
YGR117C	0.0	0.0	-2.19895
YGR118W	0.0	0.0	1.6111313333333335
YGR121C	0.0	0.0	-1.8606533333333333
YGR122C-A	0.0	0.0	-2.080156666666667
YGR122W	0.0	0.0	-0.9021652333333333
YGR123C	0.0	0.0	-1.9017499999999998
YGR124W	0.0	0.0	-2.1987166666666664
YGR125W	0.0	0.0	-1.8131000000000002
YGR126W	0.0	0.0	-1.8656066666666666
YGR127W	0.0	0.0	-0.781343
YGR129W	0.0	0.0	-1.4428483333333333
YGR130C	0.0	0.0	-2.3689733333333334
YGR131W	0.0	0.0	-1.9855066666666665
YGR132C	0.0	0.0	0.19309633333333334
YGR134W	0.0	0.0	-1.3162726666666666
YGR135W	0.0	0.0	-1.4584843333333335
YGR136W	0.0	0.0	-1.552689
YGR137W	0.0	0.0	-1.9757833333333332
YGR138C	0.0	0.0	-0.9856476666666666
YGR139W	0.0	0.0	-2.4618366666666667
YGR141W	0.0	0.0	-1.802931
YGR142W	0.0	0.0	-1.9316333333333333
YGR143W	0.0	0.0	-2.4507933333333334
YGR144W	0.0	0.0	-2.5320300000000002
YGR146C	0.0	0.0	-2.0033133333333333
YGR148C	0.0	0.0	0.14362366666666668
YGR149W	0.0	0.0	-0.8568976666666667
YGR150C	0.0	0.0	-0.07559166666666668
YGR151C	0.0	0.0	-1.497033
YGR152C	0.0	0.0	-0.2679256666666667
YGR153W	0.0	0.0	-0.41144066666666673
YGR154C	0.0	0.0	-1.3395533333333332
YGR155W	0.0	0.0	-0.5080413333333333
YGR157W	0.0	0.0	-2.1201033333333332
YGR161C	0.0	0.0	-2.0879133333333333
YGR166W	0.0	0.0	2.3659666666666666
YGR168C	0.0	0.0	-1.5574103333333333
YGR169C	0.0	0.0	-2.395496666666667
YGR170W	0.0	0.0	-2.0487233333333332
YGR171C	0.0	0.0	-0.3355279
YGR173W	0.0	0.0	-2.2594766666666666
YGR174C	0.0	0.0	-1.94951
YGR176W	0.0	0.0	-2.16953
YGR177C	0.0	0.0	-1.5067789999999999
YGR178C	0.0	0.0	-1.6834866666666668
YGR181W	0.0	0.0	-1.966783333333333
YGR182C	0.0	0.0	-2.319623333333334
YGR183C	0.0	0.0	-2.1148900000000004
YGR184C	0.0	0.0	-1.6339
YGR187C	0.0	0.0	-1.79263
YGR189C	0.0	0.0	-1.8036633333333334
YGR193C	0.0	0.0	-2.50941
YGR194C	0.0	0.0	-1.5683316666666665
YGR196C	0.0	0.0	-2.0287100000000002
YGR197C	0.0	0.0	-1.8314066666666668
YGR199W	0.0	0.0	-2.372586666666667
YGR200C	0.0	0.0	0.6889316666666666
YGR201C	0.0	0.0	-2.0015400000000003
YGR202C	0.0	0.0	-1.1412096666666667
YGR203W	0.0	0.0	-1.6725833333333335
YGR204W	0.0	0.0	-0.42715459999999994
YGR205W	0.0	0.0	-2.4414933333333333
YGR206W	0.0	0.0	-0.8607293333333331
YGR207C	0.0	0.0	-2.0954466666666662
YGR208W	0.0	0.0	-2.38176
YGR209C	0.0	0.0	-2.2119999999999997
YGR210C	0.0	0.0	-1.9875833333333333
YGR212W	0.0	0.0	-2.5419566666666666
YGR213C	0.0	0.0	-0.32143466666666676
YGR214W	0.0	0.0	0.8071800000000001
YGR217W	0.0	0.0	-0.24876600000000001
YGR220C	0.0	0.0	-0.15299766666666667
YGR221C	0.0	0.0	-1.467037666666667
YGR222W	0.0	0.0	-1.0353883333333334
YGR223C	0.0	0.0	-2.1857200000000003
YGR224W	0.0	0.0	-1.7927666666666668
YGR225W	0.0	0.0	-0.49862433333333334
YGR226C	0.0	0.0	-2.0280566666666666
YGR227W	0.0	0.0	-1.4458406666666666
YGR230W	0.0	0.0	-2.2661633333333335
YGR231C	0.0	0.0	0.1864761
YGR232W	0.0	0.0	-1.7404533333333332
YGR233C	0.0	0.0	1.2344796666666669
YGR234W	0.0	0.0	-1.3662233333333333
YGR235C	0.0	0.0	-1.3118986666666668
YGR236C	0.0	0.0	-1.624829
YGR238C	0.0	0.0	-1.5761733333333332
YGR239C	0.0	0.0	-1.72869
YGR240C	0.0	0.0	8.781906666666666
YGR241C	0.0	0.0	-2.2530266666666665
YGR242W	0.0	0.0	-1.8965933333333336
YGR243W	0.0	0.0	-2.3210566666666668
YGR244C	0.0	0.0	-1.6818316666666666
YGR247W	0.0	0.0	-1.7122733333333333
YGR248W	0.0	0.0	-1.6218240000000002
YGR249W	0.0	0.0	-1.4113873666666665
YGR250C	0.0	0.0	-2.29541
YGR254W	0.0	0.0	-2.0951
YGR255C	0.0	0.0	-0.885008
YGR256W	0.0	0.0	-1.6827009999999998
YGR257C	0.0	0.0	1.0505226666666667
YGR258C	0.0	0.0	-1.528846
YGR260W	0.0	0.0	-1.3006033333333333
YGR263C	0.0	0.0	-0.7761624
YGR266W	0.0	0.0	-2.1145933333333335
YGR268C	0.0	0.0	-2.046806666666667
YGR269W	0.0	0.0	-0.5650839666666667
YGR270W	0.0	0.0	3.599076666666667
YGR273C	0.0	0.0	-2.0054366666666668
YGR275W	0.0	0.0	-1.8961999999999997
YGR276C	0.0	0.0	-1.7013933333333335
YGR279C	0.0	0.0	-1.37626
YGR281W	0.0	0.0	-1.6971666666666667
YGR282C	0.0	0.0	-0.38036133333333333
YGR283C	0.0	0.0	-1.47257
YGR284C	0.0	0.0	-1.8057166666666669
YGR286C	0.0	0.0	-1.5302300000000002
YGR287C	0.0	0.0	-1.4173266666666666
YGR288W	0.0	0.0	-1.7388766666666668
YGR289C	0.0	0.0	-0.8872960000000001
YGR290W	0.0	0.0	-1.2967653333333333
YGR291C	0.0	0.0	-1.8472166666666665
YGR292W	0.0	0.0	-1.2709173333333332
YGR295C	0.0	0.0	-1.8772346666666666
YHL002W	0.0	0.0	-0.35876099999999994
YHL003C	0.0	0.0	-0.6866349999999999
YHL006C	0.0	0.0	-1.015744
YHL007C	0.0	0.0	-1.8724100000000001
YHL008C	0.0	0.0	-2.4524866666666667
YHL010C	0.0	0.0	-1.89459
YHL012W	0.0	0.0	-1.5925400000000003
YHL013C	0.0	0.0	-1.63691
YHL014C	0.0	0.0	-1.9410033333333334
YHL016C	0.0	0.0	-2.1067266666666664
YHL017W	0.0	0.0	-1.25449
YHL019C	0.0	0.0	-1.5481833333333332
YHL020C	0.0	0.0	-1.0425096666666667
YHL021C	0.0	0.0	-1.80637
YHL022C	0.0	0.0	-1.2154783333333334
YHL024W	0.0	0.0	-0.76232
YHL025W	0.0	0.0	2.7171766666666666
YHL026C	0.0	0.0	-1.7219500000000003
YHL028W	0.0	0.0	-2.2199666666666666
YHL029C	0.0	0.0	-0.9589013333333334
YHL030W	0.0	0.0	-2.5900433333333335
YHL031C	0.0	0.0	3.791206666666666
YHL032C	0.0	0.0	-2.25668
YHL033C	0.0	0.0	-0.028607666666666625
YHL034C	0.0	0.0	1.2399895333333333
YHL035C	0.0	0.0	-2.0293233333333336
YHL036W	0.0	0.0	-2.0119666666666665
YHL037C	0.0	0.0	-1.5564172333333335
YHL038C	0.0	0.0	-1.8403486666666666
YHL039W	0.0	0.0	-1.9362366666666668
YHL040C	0.0	0.0	-2.1032846666666667
YHL041W	0.0	0.0	-1.98822
YHL042W	0.0	0.0	-1.9381366666666668
YHL043W	0.0	0.0	-0.1989966666666667
YHL045W	0.0	0.0	-1.3559533333333331
YHL046C	0.0	0.0	-1.2434323333333335
YHL047C	0.0	0.0	-2.10302
YHR001W-A	0.0	0.0	-1.8824216666666669
YHR003C	0.0	0.0	-0.8481535000000001
YHR004C	0.0	0.0	0.9960443333333333
YHR006W	0.0	0.0	-2.2017900000000004
YHR012W	0.0	0.0	1.3248413333333333
YHR014W	0.0	0.0	-2.071406666666667
YHR015W	0.0	0.0	-1.3094983333333332
YHR016C	0.0	0.0	-1.2260233333333332
YHR017W	0.0	0.0	-1.1274063333333333
YHR018C	0.0	0.0	-1.9589
YHR021W-A	0.0	0.0	-1.0076432666666666
YHR022C	0.0	0.0	-1.7678133333333335
YHR028C	0.0	0.0	-2.1604466666666666
YHR029C	0.0	0.0	-1.7169003333333333
YHR031C	0.0	0.0	0.31209686666666664
YHR032W	0.0	0.0	-1.465493333333333
YHR033W	0.0	0.0	-2.0348166666666665
YHR034C	0.0	0.0	2.5252966666666663
YHR035W	0.0	0.0	-0.5243483333333333
YHR037W	0.0	0.0	-1.1284696666666667
YHR039C	0.0	0.0	-0.9651803333333332
YHR043C	0.0	0.0	-1.4828123333333334
YHR044C	0.0	0.0	-1.452246
YHR045W	0.0	0.0	-1.4932903333333332
YHR046C	0.0	0.0	-0.6934716666666666
YHR047C	0.0	0.0	-2.1131533333333334
YHR048W	0.0	0.0	-0.29545336666666666
YHR049C-A	0.0	0.0	-1.3261606666666665
YHR049W	0.0	0.0	-1.9777333333333331
YHR051W	0.0	0.0	1.0887186666666666
YHR057C	0.0	0.0	-2.789526666666667
YHR061C	0.0	0.0	-2.52932
YHR066W	0.0	0.0	0.8518383333333334
YHR067W	0.0	0.0	2.40786
YHR073W	0.0	0.0	-0.75074
YHR075C	0.0	0.0	-1.4903699999999998
YHR076W	0.0	0.0	-1.8356433333333333
YHR077C	0.0	0.0	1.0477446666666665
YHR078W	0.0	0.0	-2.3576799999999998
YHR079C	0.0	0.0	-2.22491
YHR079C-A	0.0	0.0	-1.34178
YHR080C	0.0	0.0	-0.42025666666666667
YHR081W	0.0	0.0	2.1014933333333334
YHR082C	0.0	0.0	-0.40318000000000004
YHR086W	0.0	0.0	-1.8864066666666668
YHR087W	0.0	0.0	-1.7923366666666667
YHR092C	0.0	0.0	-2.0827266666666664
YHR093W	0.0	0.0	-1.6968266666666665
YHR094C	0.0	0.0	-1.6351933333333335
YHR095W	0.0	0.0	-1.1803753333333333
YHR096C	0.0	0.0	-1.8821533333333333
YHR097C	0.0	0.0	-1.7400966666666664
YHR100C	0.0	0.0	2.02137
YHR103W	0.0	0.0	-0.8373200000000001
YHR104W	0.0	0.0	-1.91974
YHR105W	0.0	0.0	-1.1096906666666666
YHR106W	0.0	0.0	-1.3732626666666665
YHR108W	0.0	0.0	-2.0565166666666665
YHR109W	0.0	0.0	-1.7103233333333332
YHR110W	0.0	0.0	-2.0727533333333334
YHR111W	0.0	0.0	0.5761053333333334
YHR112C	0.0	0.0	-1.9624366666666664
YHR113W	0.0	0.0	-2.4468666666666667
YHR114W	0.0	0.0	-1.7754693333333333
YHR115C	0.0	0.0	-2.3436833333333333
YHR116W	0.0	0.0	-1.9938533333333333
YHR117W	0.0	0.0	-2.089256666666667
YHR121W	0.0	0.0	-1.6696766666666667
YHR123W	0.0	0.0	-0.9176000000000001
YHR124W	0.0	0.0	-1.9246533333333333
YHR125W	0.0	0.0	-2.4747299999999997
YHR126C	0.0	0.0	-2.4871933333333334
YHR127W	0.0	0.0	-2.39206
YHR130C	0.0	0.0	-1.4064673333333335
YHR131C	0.0	0.0	-1.8021500000000001
YHR132C	0.0	0.0	-1.9355033333333331
YHR132W-A	0.0	0.0	-2.4021266666666667
YHR133C	0.0	0.0	-2.2060766666666667
YHR134W	0.0	0.0	-0.21939333333333333
YHR135C	0.0	0.0	-1.9327100000000002
YHR136C	0.0	0.0	-1.1952533333333333
YHR138C	0.0	0.0	-2.25128
YHR139C	0.0	0.0	-1.7238333333333333
YHR139C-A	0.0	0.0	0.10730933333333335
YHR140W	0.0	0.0	-1.2099256666666667
YHR142W	0.0	0.0	-1.0869823333333333
YHR143W	0.0	0.0	-0.5531566666666666
YHR146W	0.0	0.0	-0.9459586666666665
YHR150W	0.0	0.0	-1.0896466666666667
YHR151C	0.0	0.0	-1.4509626666666666
YHR152W	0.0	0.0	-1.3439666666666668
YHR153C	0.0	0.0	0.5436789999999999
YHR154W	0.0	0.0	1.029036
YHR155W	0.0	0.0	-0.9772322333333333
YHR156C	0.0	0.0	-1.40133
YHR157W	0.0	0.0	-0.5856083333333334
YHR158C	0.0	0.0	1.16797
YHR159W	0.0	0.0	-1.3523743333333333
YHR160C	0.0	0.0	-0.9231906666666667
YHR161C	0.0	0.0	-1.0310853333333332
YHR162W	0.0	0.0	-0.7967403333333333
YHR163W	0.0	0.0	-1.4109533333333333
YHR171W	0.0	0.0	-1.5343433333333332
YHR176W	0.0	0.0	-1.0761873333333334
YHR177W	0.0	0.0	-1.52759
YHR179W	0.0	0.0	-1.44452
YHR180W	0.0	0.0	-2.2360066666666665
YHR181W	0.0	0.0	-1.2996266666666665
YHR182W	0.0	0.0	-0.8367266666666667
YHR184W	0.0	0.0	-1.1244433333333332
YHR185C	0.0	0.0	-1.6777433333333331
YHR189W	0.0	0.0	-1.0064333333333333
YHR193C	0.0	0.0	-0.7119353333333334
YHR195W	0.0	0.0	-1.4578933333333335
YHR198C	0.0	0.0	-0.9438241333333334
YHR199C	0.0	0.0	-1.7317233333333333
YHR200W	0.0	0.0	6.175376666666668
YHR202W	0.0	0.0	-0.8650053333333334
YHR203C	0.0	0.0	1.2056866666666666
YHR204W	0.0	0.0	1.0964813333333332
YHR207C	0.0	0.0	-1.0840539999999999
YHR209W	0.0	0.0	-1.9121433333333335
YHR210C	0.0	0.0	-1.1735093333333333
YIL001W	0.0	0.0	-2.09526
YIL006W	0.0	0.0	0.27908466666666665
YIL007C	0.0	0.0	-1.4545913333333331
YIL009C-A	0.0	0.0	1.0332160000000001
YIL009W	0.0	0.0	-1.9520166666666665
YIL010W	0.0	0.0	-1.200246
YIL011W	0.0	0.0	-1.74714
YIL012W	0.0	0.0	-1.7139416666666667
YIL013C	0.0	0.0	-1.91274
YIL014W	0.0	0.0	-0.7636116666666667
YIL015W	0.0	0.0	-1.35865
YIL016W	0.0	0.0	-2.2245399999999997
YIL017C	0.0	0.0	-0.5094836666666667
YIL018W	0.0	0.0	-1.8897533333333332
YIL020C	0.0	0.0	0.28071666666666667
YIL023C	0.0	0.0	-2.2476133333333332
YIL024C	0.0	0.0	-1.8955766666666662
YIL025C	0.0	0.0	-1.2039166666666665
YIL027C	0.0	0.0	0.6203766666666667
YIL028W	0.0	0.0	-0.7101139999999999
YIL030C	0.0	0.0	-1.8832733333333334
YIL032C	0.0	0.0	-1.68527
YIL034C	0.0	0.0	2.3579966666666667
YIL035C	0.0	0.0	-0.29560776666666666
YIL036W	0.0	0.0	1.82426
YIL037C	0.0	0.0	-2.00111
YIL038C	0.0	0.0	-1.269186666666667
YIL039W	0.0	0.0	-0.8740266666666665
YIL042C	0.0	0.0	-0.17493766666666669
YIL043C	0.0	0.0	-0.8862033333333333
YIL044C	0.0	0.0	-0.9379456666666667
YIL045W	0.0	0.0	-0.8559546666666668
YIL047C	0.0	0.0	-1.2270633333333334
YIL050W	0.0	0.0	-1.6494386666666667
YIL054W	0.0	0.0	-0.42494933333333335
YIL055C	0.0	0.0	-1.8429666666666666
YIL056W	0.0	0.0	-1.7761366666666667
YIL057C	0.0	0.0	-1.3247633333333333
YIL058W	0.0	0.0	-1.8081546666666668
YIL059C	0.0	0.0	-1.85401
YIL060W	0.0	0.0	2.7825166666666665
YIL064W	0.0	0.0	-1.5687833333333334
YIL066C	0.0	0.0	-1.1370363333333333
YIL069C	0.0	0.0	-0.6417443333333334
YIL071C	0.0	0.0	-1.83288
YIL072W	0.0	0.0	-1.523596666666667
YIL073C	0.0	0.0	-1.24296
YIL074C	0.0	0.0	-1.3983866666666664
YIL076W	0.0	0.0	-1.3257269999999999
YIL079C	0.0	0.0	-0.11669963333333333
YIL084C	0.0	0.0	0.28924300000000003
YIL085C	0.0	0.0	-0.8464703333333334
YIL086C	0.0	0.0	-1.7437233333333335
YIL087C	0.0	0.0	-2.0736166666666667
YIL088C	0.0	0.0	-1.9081333333333335
YIL089W	0.0	0.0	-1.1316016666666666
YIL090W	0.0	0.0	-0.00024866333333332474
YIL092W	0.0	0.0	-1.2596356666666668
YIL094C	0.0	0.0	-1.1360569999999999
YIL095W	0.0	0.0	-1.2731233333333334
YIL099W	0.0	0.0	-1.1819806666666668
YIL100W	0.0	0.0	0.4812586333333333
YIL101C	0.0	0.0	-2.0556233333333336
YIL102C	0.0	0.0	-1.159131333333333
YIL103W	0.0	0.0	0.133504
YIL108W	0.0	0.0	-2.0833066666666666
YIL113W	0.0	0.0	-2.071873333333333
YIL117C	0.0	0.0	-1.287841
YIL120W	0.0	0.0	-2.1925166666666667
YIL121W	0.0	0.0	-2.0457433333333332
YIL123W	0.0	0.0	-1.3526866666666668
YIL125W	0.0	0.0	0.2103867
YIL130W	0.0	0.0	-2.005323333333333
YIL131C	0.0	0.0	-0.7053166666666666
YIL132C	0.0	0.0	-2.00575
YIL133C	0.0	0.0	1.1521666666666668
YIL136W	0.0	0.0	-2.05363
YIL138C	0.0	0.0	-1.7786666666666668
YIL139C	0.0	0.0	-1.4480566666666668
YIL140W	0.0	0.0	-1.8716966666666668
YIL141W	0.0	0.0	-1.7942566666666666
YIL145C	0.0	0.0	-1.86097
YIL146C	0.0	0.0	-2.084773333333333
YIL149C	0.0	0.0	-0.7233490000000001
YIL152W	0.0	0.0	-1.69743
YIL153W	0.0	0.0	-0.7943012666666668
YIL155C	0.0	0.0	-2.17385
YIL157C	0.0	0.0	-1.0289453333333334
YIL158W	0.0	0.0	-1.8731333333333335
YIL159W	0.0	0.0	-2.1384833333333333
YIL162W	0.0	0.0	-1.9580366666666666
YIL163C	0.0	0.0	-0.835068
YIL164C	0.0	0.0	-2.1668166666666666
YIL166C	0.0	0.0	-1.8736599999999999
YIL173W	0.0	0.0	-1.4524233333333332
YIR002C	0.0	0.0	-1.5485666666666666
YIR003W	0.0	0.0	-2.4587033333333332
YIR004W	0.0	0.0	-1.8427666666666667
YIR007W	0.0	0.0	-1.4761053333333332
YIR013C	0.0	0.0	-1.598804333333333
YIR014W	0.0	0.0	-2.08719
YIR016W	0.0	0.0	-1.8160666666666667
YIR017C	0.0	0.0	-1.5010599999999998
YIR018W	0.0	0.0	-1.6795633333333333
YIR019C	0.0	0.0	-1.9681639999999998
YIR020C	0.0	0.0	-2.1292500000000003
YIR020W-A	0.0	0.0	-1.5376466666666666
YIR021W	0.0	0.0	-2.14484
YIR023W	0.0	0.0	-1.3065366666666667
YIR024C	0.0	0.0	-2.0633
YIR025W	0.0	0.0	-1.9775533333333335
YIR027C	0.0	0.0	-1.02413
YIR028W	0.0	0.0	-0.3248933333333334
YIR029W	0.0	0.0	-1.9853233333333336
YIR030C	0.0	0.0	-1.5488966666666666
YIR031C	0.0	0.0	-0.8809710000000001
YIR032C	0.0	0.0	-0.6776023333333333
YIR033W	0.0	0.0	0.020684433333333325
YIR034C	0.0	0.0	-1.6795033333333336
YIR035C	0.0	0.0	-1.485972
YIR036C	0.0	0.0	-2.060306666666667
YIR037W	0.0	0.0	-1.193444333333333
YIR038C	0.0	0.0	-0.9433071333333333
YIR039C	0.0	0.0	-2.0012600000000003
YIR042C	0.0	0.0	-1.89928
YJL003W	0.0	0.0	-0.7877276666666666
YJL004C	0.0	0.0	-0.8470656666666668
YJL007C	0.0	0.0	-1.6528866666666666
YJL012C	0.0	0.0	-0.602904
YJL013C	0.0	0.0	-2.5610699999999995
YJL016W	0.0	0.0	-1.180435
YJL022W	0.0	0.0	-1.53935
YJL023C	0.0	0.0	-0.8618723333333334
YJL027C	0.0	0.0	-0.6707494333333334
YJL028W	0.0	0.0	-2.12975
YJL029C	0.0	0.0	4.935143333333333
YJL030W	0.0	0.0	-0.7603059999999999
YJL036W	0.0	0.0	-1.0232333333333334
YJL037W	0.0	0.0	-1.1955833333333334
YJL038C	0.0	0.0	-0.8771226666666667
YJL042W	0.0	0.0	-1.5282753333333332
YJL043W	0.0	0.0	-1.0876063333333335
YJL045W	0.0	0.0	-2.1479533333333336
YJL048C	0.0	0.0	-2.4080666666666666
YJL049W	0.0	0.0	-1.5447433333333331
YJL051W	0.0	0.0	-1.7159900000000003
YJL052W	0.0	0.0	1.972366
YJL053W	0.0	0.0	1.4982533333333334
YJL055W	0.0	0.0	-1.924386666666667
YJL056C	0.0	0.0	-0.14236573333333333
YJL057C	0.0	0.0	-1.9974099999999997
YJL058C	0.0	0.0	-2.016246666666667
YJL060W	0.0	0.0	-2.1953633333333333
YJL064W	0.0	0.0	-2.320603333333333
YJL065C	0.0	0.0	-2.1230766666666665
YJL066C	0.0	0.0	-2.28313
YJL067W	0.0	0.0	-1.7376266666666667
YJL068C	0.0	0.0	-1.9365199999999998
YJL070C	0.0	0.0	-1.2339636666666667
YJL071W	0.0	0.0	-1.07717
YJL077C	0.0	0.0	-2.64574
YJL078C	0.0	0.0	-1.9097866666666665
YJL079C	0.0	0.0	-1.8660366666666668
YJL080C	0.0	0.0	0.24752533333333335
YJL082W	0.0	0.0	-2.0484533333333332
YJL083W	0.0	0.0	-1.7173533333333333
YJL084C	0.0	0.0	-1.2363236666666666
YJL088W	0.0	0.0	-1.6193233333333332
YJL089W	0.0	0.0	-1.4771790000000002
YJL093C	0.0	0.0	-0.5932673333333334
YJL094C	0.0	0.0	-1.3708606666666665
YJL098W	0.0	0.0	-1.886796666666667
YJL099W	0.0	0.0	-1.210526
YJL100W	0.0	0.0	-1.6375466666666665
YJL103C	0.0	0.0	-1.8667266666666666
YJL105W	0.0	0.0	-0.7694813333333332
YJL106W	0.0	0.0	-0.28260690000000005
YJL107C	0.0	0.0	-1.9788233333333334
YJL108C	0.0	0.0	-2.2248200000000002
YJL112W	0.0	0.0	-2.1541433333333333
YJL115W	0.0	0.0	2.355453333333333
YJL116C	0.0	0.0	-1.9878933333333333
YJL118W	0.0	0.0	-1.9220499999999998
YJL119C	0.0	0.0	-2.4021966666666668
YJL122W	0.0	0.0	-0.4053773333333333
YJL126W	0.0	0.0	-1.171922
YJL129C	0.0	0.0	1.1372836666666666
YJL131C	0.0	0.0	-1.0435463333333332
YJL132W	0.0	0.0	-1.5114869999999998
YJL133W	0.0	0.0	-2.1144533333333335
YJL134W	0.0	0.0	-1.5534366666666666
YJL135W	0.0	0.0	-2.4752833333333335
YJL137C	0.0	0.0	-1.708346
YJL138C	0.0	0.0	-1.544266666666667
YJL139C	0.0	0.0	0.9955820000000001
YJL141C	0.0	0.0	-1.2055403333333332
YJL142C	0.0	0.0	-2.2351833333333335
YJL144W	0.0	0.0	-1.9233166666666666
YJL145W	0.0	0.0	-2.184673333333333
YJL146W	0.0	0.0	-1.75624
YJL147C	0.0	0.0	-0.9732810000000001
YJL148W	0.0	0.0	-0.07389886666666667
YJL149W	0.0	0.0	-0.3269
YJL150W	0.0	0.0	-1.1105593333333335
YJL151C	0.0	0.0	-1.7909766666666667
YJL152W	0.0	0.0	-1.6839066666666669
YJL154C	0.0	0.0	1.3270856666666668
YJL158C	0.0	0.0	-1.9082833333333333
YJL160C	0.0	0.0	-0.858066
YJL161W	0.0	0.0	-1.8760233333333332
YJL163C	0.0	0.0	-1.302444
YJL165C	0.0	0.0	-0.6967733333333334
YJL166W	0.0	0.0	-1.6516833333333334
YJL168C	0.0	0.0	-0.911561
YJL169W	0.0	0.0	-1.47014
YJL170C	0.0	0.0	-1.7324233333333332
YJL171C	0.0	0.0	-1.9564166666666667
YJL172W	0.0	0.0	-1.0394363333333334
YJL177W	0.0	0.0	-0.83643
YJL178C	0.0	0.0	-1.71086
YJL179W	0.0	0.0	-1.0644993333333332
YJL180C	0.0	0.0	1.0351033333333333
YJL181W	0.0	0.0	-2.2283466666666665
YJL182C	0.0	0.0	-1.8921333333333334
YJL186W	0.0	0.0	-1.5469600000000001
YJL187C	0.0	0.0	-1.6856766666666667
YJL190C	0.0	0.0	-1.0666156666666666
YJL191W	0.0	0.0	-1.6517333333333333
YJL193W	0.0	0.0	-1.5971866666666668
YJL196C	0.0	0.0	-1.85211
YJL197W	0.0	0.0	-1.0123166666666668
YJL198W	0.0	0.0	-1.7561
YJL199C	0.0	0.0	-1.6394193333333333
YJL200C	0.0	0.0	-1.809864
YJL204C	0.0	0.0	-0.752152
YJL205C	0.0	0.0	-0.9771273333333333
YJL206C	0.0	0.0	-1.6417933333333332
YJL207C	0.0	0.0	-2.1887033333333332
YJL208C	0.0	0.0	-1.4195499999999999
YJL209W	0.0	0.0	-1.4464540000000001
YJL210W	0.0	0.0	-1.6322566666666667
YJL212C	0.0	0.0	-1.4622866666666667
YJL213W	0.0	0.0	-2.3174366666666666
YJL214W	0.0	0.0	-0.7585713333333334
YJL215C	0.0	0.0	-0.9262946666666667
YJL216C	0.0	0.0	-1.4953373333333335
YJL218W	0.0	0.0	-2.1020866666666667
YJR001W	0.0	0.0	-0.8774233333333333
YJR003C	0.0	0.0	-1.6124433333333332
YJR004C	0.0	0.0	-2.527813333333333
YJR005W	0.0	0.0	-1.336943
YJR008W	0.0	0.0	-2.4826799999999998
YJR009C	0.0	0.0	-2.0961933333333334
YJR010C-A	0.0	0.0	-0.5969189333333333
YJR010W	0.0	0.0	-2.76501
YJR011C	0.0	0.0	-0.4682546666666667
YJR014W	0.0	0.0	-1.3534046666666668
YJR015W	0.0	0.0	-2.0117933333333333
YJR019C	0.0	0.0	-1.9320366666666668
YJR020W	0.0	0.0	-2.056566666666667
YJR021C	0.0	0.0	-1.1370563333333334
YJR024C	0.0	0.0	-0.2984073333333333
YJR025C	0.0	0.0	-2.0895833333333336
YJR030C	0.0	0.0	1.4804633333333335
YJR031C	0.0	0.0	-1.61273
YJR033C	0.0	0.0	3.2320566666666664
YJR034W	0.0	0.0	0.485492
YJR035W	0.0	0.0	-2.20567
YJR036C	0.0	0.0	-1.8771233333333335
