orf	hap a | chronological lifespan | time [9 days] | Fabrizio P~Longo VD, 2010	hap a | chronological lifespan | time [11 days] | Fabrizio P~Longo VD, 2010	hap a | chronological lifespan | time [15 days] | Fabrizio P~Longo VD, 2010	hap a | chronological lifespan | time [20 days] | Fabrizio P~Longo VD, 2010
YJR147W	0.443	-0.968	0.01849999999999999	-0.6505000000000001
YJR148W	0.132	-0.002999999999999999	-0.185	0.039
YJR149W	-0.016	-0.18300000000000002	-0.05850000000000001	-0.3095
YJR150C	0.123	-0.0185	-0.249	-0.10049999999999999
YJR152W	-0.21849999999999997	-0.3265	-0.863	-0.7095
YJR153W	0.0385	-0.028999999999999998	-0.047	-0.10500000000000001
YJR154W	0.10650000000000001	-0.6805	-0.253	-0.6224999999999999
YKL001C	0.172	0.22599999999999998	0.1885	0.1205
YKL003C	-0.7645	-0.6045	-0.268	0.078
YKL005C	0.1295	0.208	0.4075	0.225
YKL007W	0.0455	-0.0495	-0.738	0.2335
YKL008C	-0.064	0.1315	-0.047	0.063
YKL010C	0.026000000000000002	0.0465	0.591	0.87
YKL011C	-0.14100000000000001	-0.3545	0.372	0.066
YKL015W	0.010500000000000002	0.15	0.195	0.26
YKL016C	-0.895	-0.278	-0.5745	-0.3305
YKL017C	0.0435	0.1325	0.1765	-0.07550000000000001
YKL020C	0.48200000000000004	-0.5235	-0.1365	-0.3989999999999999
YKL023W	-3.223	-1.9435000000000002	-1.7765	-2.6550000000000002
YKL025C	0.1135	0.08249999999999999	-0.0205	0.46049999999999996
YKL029C	0.0905	0.1685	0.587	0.752
YKL030W	0.0735	0.14450000000000002	0.404	0.523
YKL031W	-0.047999999999999994	-0.2455	0.09849999999999999	0.1515
YKL032C	-0.489	-0.49650000000000005	-1.0555	-0.7415
YKL033W-A	0.075	0.0215	0.2455	0.4645
YKL034W	0.058	0.418	0.012999999999999984	0.1915
YKL037W	-0.5295000000000001	-0.579	-0.4565	-1.119
YKL038W	-0.323	-0.4165	-0.2005	-0.47450000000000003
YKL039W	0.156	0.232	0.2885	0.41
YKL040C	-0.23700000000000002	-0.176	-0.2145	-0.8095000000000001
YKL041W	-1.078	-0.7699999999999999	-0.7384999999999999	-0.4235
YKL043W	0.0775	0.023500000000000007	0.2215	0.5660000000000001
YKL044W	0.4135	-1.712	-0.41400000000000003	-1.3205
YKL046C	0.161	0.2285	0.557	0.9644999999999999
YKL047W	0.121	0.06449999999999999	0.1245	-0.2605
YKL048C	0.531	1.4975	0.8815	1.0355
YKL050C	0.1125	0.2195	0.36550000000000005	0.86
YKL051W	0.1035	0.1745	0.4905	0.6605000000000001
YKL053C-A	-0.212	-0.15600000000000003	-0.55	-0.22750000000000004
YKL053W	-0.10950000000000001	-0.4205	-0.6595	-2.034
YKL056C	-0.032	-0.245	-0.186	-0.4015
YKL061W	0.098	0.22049999999999997	0.309	-0.264
YKL062W	0.136	0.1245	-0.4775	-1.01
YKL063C	0.0675	0.192	0.34850000000000003	0.08650000000000001
YKL064W	0.1295	0.131	0.309	0.44399999999999995
YKL066W	0.037	0.1365	0.284	0.6785
YKL067W	0.0535	0.03	0.17	0.049499999999999995
YKL068W	0.024499999999999997	-0.03950000000000001	0.6565	0.9550000000000001
YKL069W	0.26049999999999995	-1.283	-0.5285	-1.1130000000000002
YKL070W	0.027499999999999997	0.1455	0.2895	0.6025
YKL071W	-0.016	0.1845	0.5015000000000001	0.596
YKL072W	0.050499999999999996	0.1535	0.4255	0.512
YKL074C	-1.9965	-2.253	-3.0155000000000003	-2.9415
YKL075C	0.1835	0.4105	-0.0895	0.0
YKL076C	0.2945	0.3215	0.239	0.4945
YKL077W	-0.0615	-0.2765	-0.3715	-0.351
YKL079W	-0.18	-0.184	0.007000000000000006	0.4925
YKL084W	0.0395	0.1175	0.243	0.247
YKL085W	-0.22999999999999998	-0.478	-2.9795	-1.6715
YKL086W	0.134	0.179	0.3695	0.6335
YKL087C	-2.0925	-3.1470000000000002	-4.0195	-1.7785
YKL090W	0.11850000000000001	0.16899999999999998	0.3785	0.359
YKL091C	0.241	-1.0975	-0.025499999999999995	-0.5750000000000001
YKL092C	0.233	-0.5974999999999999	0.34199999999999997	-0.5355
YKL093W	0.1325	0.193	0.4275	0.198
YKL094W	0.01	0.153	0.507	0.599
YKL096W	0.11449999999999999	0.073	0.3345	0.5655
YKL096W-A	-0.189	-0.8720000000000001	-0.5780000000000001	-0.7505
YKL097C	0.08900000000000001	0.136	0.358	0.392
YKL098W	0.035500000000000004	-0.424	-0.3055	-0.933
YKL100C	0.052500000000000005	-0.0025000000000000022	-0.07250000000000001	0.0705
YKL101W	0.197	0.132	-0.0025000000000000022	-0.046
YKL102C	-0.0095	-0.777	-0.279	-0.7835
YKL103C	0.13	0.0445	0.22100000000000003	0.34650000000000003
YKL105C	0.055999999999999994	0.14550000000000002	0.381	0.5785
YKL106W	0.1395	0.143	0.09	-0.376
YKL107W	0.0955	-0.448	0.221	0.3545
YKL109W	-0.1115	-0.45449999999999996	-2.4595000000000002	-0.957
YKL110C	0.5845	0.3375	-1.325	0.09350000000000003
YKL114C	-0.198	-0.111	-0.2895	0.058499999999999996
YKL115C	0.125	0.27049999999999996	1.221	0.481
YKL116C	0.0014999999999999979	-0.15749999999999997	-0.201	-0.5015000000000001
YKL117W	0.034	0.09000000000000001	0.26449999999999996	0.4825
YKL120W	0.1355	0.2505	0.3635	0.7030000000000001
YKL121W	-0.5455	-0.9615	-1.2985	-1.9794999999999998
YKL123W	0.061	0.0645	-0.148	-0.2825
YKL124W	0.1885	0.2095	-0.2815	-0.214
YKL127W	0.17049999999999998	-0.779	-0.604	-0.222
YKL128C	0.013	0.2205	0.8855	0.5035000000000001
YKL129C	0.1385	-0.313	0.031	0.309
YKL130C	0.101	0.1455	0.3165	0.503
YKL131W	0.013999999999999999	-0.1415	0.1755	0.393
YKL132C	0.13	0.08850000000000001	0.3775	0.374
YKL133C	-0.0355	0.054	-0.2195	-0.164
YKL135C	0.078	-1.043	-0.37	-1.1300000000000001
YKL136W	-0.26849999999999996	-0.5335	-2.6055	-1.2085
YKL137W	-0.161	-0.016	-0.0955	0.127
YKL138C	-0.478	-0.35600000000000004	-0.123	0.22749999999999998
YKL140W	0.0495	0.0	0.0555	0.323
YKL142W	-0.018500000000000003	-1.103	-0.6930000000000001	-0.8175
YKL146W	0.158	0.1795	0.269	0.3845
YKL147C	0.0165	0.098	0.326	0.41200000000000003
YKL148C	0.0975	-0.1835	-1.1665	-0.38249999999999995
YKL149C	0.3315	0.4395	0.3255	0.667
YKL150W	-0.5065	-1.3205	-1.6365	-0.778
YKL151C	-0.17099999999999999	-0.1425	0.0059999999999999915	-0.053000000000000005
YKL156W	-0.0885	0.024	0.1305	0.2665
YKL157W	0.01525	0.19575	0.2905	0.37150000000000005
YKL159C	-0.32699999999999996	-1.5170000000000001	-0.49949999999999994	-1.1075
YKL160W	0.371	-0.998	-0.076	-0.5509999999999999
YKL161C	-0.014499999999999999	0.10500000000000001	0.013999999999999999	-0.013999999999999999
YKL162C	0.0775	0.0765	-0.099	-0.5
YKL162C-A	0.07250000000000001	0.058499999999999996	0.0885	0.191
YKL163W	0.0635	0.14650000000000002	0.29100000000000004	0.11950000000000002
YKL164C	0.058499999999999996	0.0645	0.11149999999999999	0.031999999999999994
YKL166C	1.0425	-0.477	1.0875	-0.14249999999999996
YKL167C	-0.283	-0.272	-0.7605	-0.2195
YKL168C	-0.0014999999999999979	-0.8170000000000001	-0.1465	0.226
YKL170W	-1.3290000000000002	-1.086	-1.385	-1.1235
YKL171W	0.179	0.35650000000000004	0.8049999999999999	1.226
YKL174C	0.0825	-0.034	0.234	0.521
YKL175W	-0.3615	-0.707	-0.5755	-0.681
YKL176C	0.275	-0.20149999999999996	-0.26399999999999996	-0.6205
YKL177W	0.06	0.103	0.16599999999999998	0.23950000000000002
YKL178C	0.0865	-0.023499999999999993	0.2685	0.5835
YKL179C	0.042499999999999996	0.172	0.40800000000000003	0.46199999999999997
YKL181W	-0.14150000000000001	0.10099999999999999	1.7065000000000001	0.6095
YKL183W	0.10750000000000001	0.07	0.027500000000000004	0.16549999999999998
YKL184W	0.1265	0.08900000000000001	0.3065	0.525
YKL185W	-0.0315	0.037500000000000006	0.5315000000000001	0.4265
YKL187C	0.041999999999999996	0.1345	0.479	0.579
YKL188C	0.008	-0.04300000000000001	0.143	0.4725
YKL190W	-0.112	-0.027	0.28	0.2915
YKL191W	0.2735	0.084	-1.267	-0.3465
YKL194C	-2.5949999999999998	-1.758	-2.1395	-1.9525000000000001
YKL197C	-0.10950000000000001	-0.304	-0.05850000000000001	0.2745
YKL198C	0.1195	0.16625	0.05975000000000001	0.09649999999999999
YKL201C	0.24125000000000002	-0.7204999999999999	-0.06325	-0.4215
YKL202W	0.053000000000000005	0.0565	-0.44399999999999995	-0.2475
YKL204W	0.0715	0.03499999999999999	-0.11249999999999999	0.055499999999999994
YKL205W	-0.012499999999999997	-0.103	-1.0585	-1.6440000000000001
YKL206C	0.089	0.0	-0.36650000000000005	-1.0125
YKL207W	0.119	0.1575	0.082	-0.2935
YKL208W	-1.6615	-1.282	-0.401	-0.7145
YKL211C	0.03899999999999999	-0.3665	-0.159	-0.49650000000000005
YKL213C	-1.5465	-0.502	-1.0185	-0.655
YKL214C	-0.0665	-0.7955000000000001	-0.09799999999999999	-1.012
YKL215C	0.049999999999999996	0.0875	0.385	0.28200000000000003
YKL216W	0.34500000000000003	-0.057499999999999996	0.235	-0.29900000000000004
YKL217W	0.128	0.1445	0.1865	0.05000000000000002
YKL218C	0.0665	0.158	0.0635	0.196
YKL220C	0.0995	0.2215	0.292	0.254
YKL221W	0.2525	-0.9149999999999999	0.311	-0.41050000000000003
YKL222C	0.0875	0.125	0.186	0.35
YKR001C	-0.5355	-0.588	-0.4355	-0.023
YKR003W	-0.1535	-0.047	0.122	0.548
YKR005C	0.08750000000000001	-0.4935	-0.020500000000000004	-0.005999999999999998
YKR007W	-0.008	0.3205	0.14849999999999997	-0.9015000000000001
YKR009C	0.10450000000000001	0.2205	0.5285	0.5815
YKR010C	-0.016	-0.3045	-0.2125	0.121
YKR011C	0.10650000000000001	0.0355	0.119	-0.2815
YKR012C	0.0985	0.217	0.292	0.5125
YKR013W	-0.16549999999999998	-0.1925	-0.018999999999999996	-0.061000000000000006
YKR014C	-0.002	0.0655	0.513	0.5269999999999999
YKR015C	0.14200000000000002	0.044500000000000005	0.0975	0.07350000000000001
YKR016W	0.0465	0.0815	-0.2725	-0.9075
YKR017C	0.022499999999999996	0.199	0.388	0.4365
YKR018C	0.265	-0.4154999999999999	0.23100000000000004	-0.8130000000000001
YKR019C	0.1875	0.3175	0.14650000000000002	-0.3875
YKR020W	-0.238	-0.04199999999999998	-1.1335	-1.3165
YKR021W	-0.069	-0.44899999999999995	-0.6789999999999999	-0.31
YKR023W	-0.0545	0.038500000000000006	-0.0395	-0.106
YKR026C	0.0625	0.07550000000000001	0.158	-0.44599999999999995
YKR027W	0.45399999999999996	-0.35350000000000004	0.1885	0.7935
YKR028W	0.009000000000000001	0.2955	0.6900000000000001	0.8385
YKR029C	-0.3985	-0.439	-1.7905	-1.823
YKR030W	-0.135	-0.0765	0.08850000000000001	-0.008999999999999994
YKR031C	0.006500000000000006	-0.45749999999999996	-0.1	-0.28700000000000003
YKR032W	0.382	-0.267	0.331	-0.16149999999999998
YKR033C	0.101	-0.113	-0.05099999999999999	-0.1685
YKR034W	0.11249999999999999	-0.6605	0.0475	0.14950000000000002
YKR035C	-1.3185	-1.5355	-1.198	-1.4855
YKR035W-A	-2.8735	-2.8419999999999996	-2.4539999999999997	-1.4620000000000002
YKR036C	-0.0685	-0.0015000000000000013	0.014499999999999999	0.2385
YKR039W	-0.297	0.0365	0.3665	0.15349999999999997
YKR040C	0.175	-0.16	-0.6315000000000001	-0.426
YKR041W	0.0315	0.163	-0.9830000000000001	-0.486
YKR042W	-0.21299999999999997	-0.2605	-0.17149999999999999	0.248
YKR043C	0.164	0.242	0.23399999999999999	0.3925
YKR044W	0.17099999999999999	-0.3185	0.2955	0.15500000000000003
YKR045C	0.1255	0.1305	0.13	0.619
YKR046C	0.0895	0.036	0.196	-0.016999999999999987
YKR047W	0.1085	0.159	-0.053500000000000006	0.007500000000000007
YKR048C	-0.035500000000000004	-0.163	-0.47550000000000003	0.202
YKR049C	-0.015	-0.051000000000000004	-0.1935	-0.217
YKR050W	0.057999999999999996	0.115	0.22	0.379
YKR051W	0.174	0.1345	-0.013999999999999999	0.2115
YKR052C	-0.2275	-0.298	-0.12200000000000001	-0.27649999999999997
YKR053C	0.0935	0.11699999999999999	-0.05550000000000001	-0.225
YKR054C	0.1285	-0.30899999999999994	0.27549999999999997	0.046499999999999986
YKR055W	-0.46699999999999997	-0.0915	-0.13849999999999998	0.551
YKR056W	0.07250000000000001	-0.0915	0.1295	0.2825
YKR057W	-0.0265	0.258	-0.21700000000000003	0.20650000000000002
YKR058W	0.124	0.13699999999999998	0.2445	0.249
YKR059W	-0.006500000000000006	-0.8345	-0.5349999999999999	-0.9265
YKR060W	-0.038	-0.121	-0.10300000000000001	0.29350000000000004
YKR061W	-0.055499999999999994	0.017	-0.112	0.3
YKR064W	0.1485	-0.187	0.351	0.426
YKR065C	0.0175	-0.1545	-1.7280000000000002	-1.4005
YKR066C	0.0355	-0.5725	-0.6859999999999999	-0.7295
YKR067W	0.802	0.313	-0.8585	-1.9535
YKR069W	0.003000000000000001	0.094	0.2155	0.05850000000000001
YKR070W	-0.004	-0.016499999999999994	0.102	-0.105
YKR072C	0.155	0.176	-0.4395	-0.252
YKR073C	-0.154	-0.002	0.045	-0.11900000000000002
YKR074W	-0.427	-0.43	-0.10049999999999998	0.513
YKR075C	-0.009999999999999998	-0.16749999999999998	-0.207	-0.4135
YKR076W	-0.037000000000000005	-0.0435	-0.21900000000000003	-0.47650000000000003
YKR077W	0.0165	-0.0905	0.062	0.072
YKR078W	0.0645	0.07450000000000001	0.06400000000000002	0.2985
YKR080W	0.0695	0.087	-0.1585	-0.013999999999999992
YKR084C	-0.17500000000000002	-0.4215	-0.279	-0.5215
YKR085C	-1.42	-1.117	-0.9535	-0.283
YKR087C	0.134	-0.07100000000000001	0.261	0.43
YKR088C	0.1235	0.04	0.1555	0.0815
YKR089C	0.048	-0.013499999999999998	0.1645	0.1355
YKR090W	0.1735	0.47950000000000004	0.825	1.237
YKR091W	0.13899999999999998	0.114	0.28600000000000003	0.40599999999999997
YKR092C	-0.322	0.030000000000000002	-0.4305	-0.2445
YKR093W	0.136	-0.103	-0.1695	-0.372
YKR094C	0.14950000000000002	0.1315	-0.9755	0.69
YKR095W	0.137	0.1755	0.41000000000000003	0.8985000000000001
YKR096W	0.0325	-0.31	-0.8255	-1.1615
YKR097W	0.0565	-0.202	-0.9500000000000001	-0.7605000000000001
YKR098C	0.061000000000000006	0.133	-0.2845	-0.341
YKR099W	0.187	0.48350000000000004	0.257	0.614
YKR100C	-0.112	-0.0685	0.08600000000000001	0.22
YKR101W	-0.009499999999999995	-0.23399999999999999	-0.2215	-0.4105
YKR102W	0.0675	0.08499999999999999	0.10600000000000001	0.47050000000000003
YKR103W	0.036000000000000004	0.105	0.1815	0.11099999999999999
YKR104W	0.07899999999999999	0.111	0.302	0.19849999999999998
YKR105C	0.17049999999999998	0.077	-0.186	-0.21
YKR106W	0.1365	0.0765	0.225	0.35150000000000003
YLL001W	-0.14300000000000002	-1.008	-0.962	-0.78
YLL005C	-0.0365	0.11699999999999999	0.309	0.349
YLL007C	0.3595	0.5680000000000001	0.122	0.3355
YLL010C	-0.12	-0.0015000000000000013	-0.01899999999999999	0.5509999999999999
YLL012W	-0.058499999999999996	0.028499999999999998	0.05449999999999999	0.23450000000000001
YLL013C	-0.059	-0.08	0.6655	0.759
YLL014W	0.053500000000000006	0.1185	-0.1815	-0.067
YLL015W	0.0875	0.1005	0.299	0.358
YLL019C	0.279	0.2945	0.007500000000000007	-0.616
YLL020C	0.1285	0.40700000000000003	0.1465	-1.2975
YLL021W	-0.061	0.139	-0.006999999999999999	-0.11599999999999999
YLL023C	0.23650000000000002	-0.7444999999999999	0.5765	-0.6165
YLL024C	0.176	0.1995	-0.24250000000000002	-0.06499999999999999
YLL025W	0.2895	0.293	0.509	0.2555
YLL026W	-0.012499999999999997	-0.1485	-0.256	-0.378
YLL028W	-0.2975	-0.6220000000000001	-0.9490000000000001	-0.39949999999999997
YLL029W	-0.035500000000000004	1.3665	0.04400000000000001	1.252
YLL032C	-0.0945	-0.182	-0.5155000000000001	-0.312
YLL038C	-0.5005	-0.371	-0.028499999999999998	-0.26749999999999996
YLL039C	-1.4095	-1.5505	-1.2825000000000002	-0.422
YLL040C	0.027999999999999997	0.027999999999999997	0.01200000000000001	-0.43100000000000005
YLL041C	-0.3165	-0.777	-1.7810000000000001	-0.3315
YLL042C	0.1335	0.16799999999999998	-0.8855	-1.1575
YLL045C	0.1045	-0.1725	-0.11150000000000002	0.29300000000000004
YLL046C	0.108	0.1795	0.1735	0.158
YLL047W	0.275	-0.7985	-0.43	-0.43450000000000005
YLL048C	0.116	0.01299999999999999	-0.5764999999999999	0.016499999999999987
YLL051C	0.0915	0.07700000000000001	0.5765	0.21100000000000002
YLL052C	0.061	-0.098	-0.3185	-0.16749999999999998
YLL053C	0.061	-0.097	0.0655	-0.009999999999999995
YLL054C	0.124	0.09	0.212	0.22249999999999998
YLL055W	0.172	-0.1055	0.11750000000000001	0.1
YLL056C	0.443	-0.62	-0.0955	-0.29100000000000004
YLL057C	0.0435	-0.3755	-0.0875	0.0335
YLL058W	0.0975	-0.0855	-0.121	-0.20750000000000002
YLL059C	0.3685	-0.9109999999999999	-0.4495	-1.4449999999999998
YLL060C	0.0005000000000000004	-0.0615	-0.1545	-0.504
YLL061W	0.038500000000000006	-0.08449999999999999	-0.412	-0.24300000000000002
YLL062C	0.41000000000000003	-0.506	-0.668	-0.64
YLL063C	-0.005	-0.020999999999999998	-0.1005	0.0075
YLR001C	0.0885	0.061	0.227	-0.0695
YLR003C	0.0905	0.121	0.22599999999999998	-0.0165
YLR004C	0.0495	0.0010000000000000009	0.0625	-0.1255
YLR006C	-0.253	-0.391	-0.986	-1.2545
YLR011W	-0.07150000000000001	0.032	-0.1275	-0.018500000000000003
YLR012C	-0.10300000000000001	-0.1275	-0.597	-0.9035
YLR013W	-0.0945	0.0845	0.068	-0.1815
YLR014C	-0.208	-0.136	-0.48450000000000004	-0.5375
YLR015W	-2.2675	-1.875	-2.685	-2.8609999999999998
YLR016C	0.098	0.1725	0.10049999999999999	0.401
YLR017W	-0.0175	0.212	-0.1575	0.27999999999999997
YLR018C	0.161	-0.07	-0.022999999999999993	0.495
YLR019W	-0.375	-1.6595	-0.8049999999999999	-1.099
YLR020C	-0.115	-0.486	-0.42400000000000004	-1.35
YLR023C	0.097	-0.1305	-0.227	-1.9460000000000002
YLR024C	-0.021000000000000005	0.5775	1.6225	1.808
YLR027C	-1.306	-1.4429999999999998	-0.48350000000000004	-1.193
YLR028C	0.023	-0.1735	-0.449	0.032
YLR030W	-0.01	0.0225	0.10999999999999999	-0.097
YLR031W	-0.133	-0.177	-0.2805	-0.47400000000000003
YLR032W	-0.9855	-0.81	-1.844	-0.751
YLR034C	0.008499999999999997	0.053	0.224	0.2135
YLR035C	-0.054	0.06599999999999999	0.07250000000000001	0.20750000000000002
YLR036C	0.19	-0.4615	-0.1945	0.1325
YLR037C	0.095	-0.4215	-0.3525	-0.496
YLR039C	-0.83	-0.534	-0.281	-0.4145
YLR040C	-0.17900000000000002	1.2174999999999998	-0.1795	0.2035
YLR041W	-0.1375	-0.05	-0.07150000000000001	-0.4285
YLR042C	0.104	-0.06	0.132	-0.035500000000000004
YLR043C	0.33699999999999997	-1.194	-0.867	-0.651
YLR044C	-0.5349999999999999	-1.0235	-1.1585	-1.972
YLR046C	0.049999999999999996	-0.055499999999999994	-0.355	-0.14550000000000002
YLR047C	-2.456	-3.223	-2.976	-1.969
YLR049C	0.20049999999999998	-0.5894999999999999	-0.0925	-0.2385
YLR050C	-0.2655	-0.312	0.24500000000000005	0.23000000000000004
YLR053C	0.40399999999999997	-0.889	0.051500000000000004	-0.9105
YLR054C	-0.035500000000000004	-0.487	-0.165	0.1635
YLR055C	-1.6355	-1.5245000000000002	-1.2725	-0.457
YLR057W	-0.020000000000000004	-0.3935	-0.6315	-0.33599999999999997
YLR058C	0.2475	0.28500000000000003	-1.988	-1.6920000000000002
YLR059C	-0.418	-0.05049999999999999	-0.365	-0.3205
YLR061W	-0.16899999999999998	-0.11149999999999999	-0.3135	-0.11299999999999999
YLR063W	0.092	0.1575	-0.05949999999999998	0.0475
YLR064W	-0.082	-0.179	0.046	-0.1475
YLR065C	-0.356	0.0345	0.087	-0.3045
YLR067C	-1.2265	-0.4615	-0.4495	-0.836
YLR070C	0.084	0.07050000000000001	0.159	-0.358
YLR072W	0.0255	0.016	-0.3645	-0.6125
YLR073C	0.23249999999999998	-0.856	-0.16549999999999998	0.175
YLR077W	-0.051500000000000004	-0.20750000000000002	-0.992	-0.8654999999999999
YLR080W	-0.2255	0.006999999999999992	-0.5115000000000001	-0.986
YLR081W	0.07	0.1605	0.46699999999999997	0.4585
YLR082C	-0.004500000000000004	-0.11499999999999999	-0.30250000000000005	-0.4505
YLR083C	0.43199999999999994	-0.326	-0.05500000000000001	-0.2105
YLR085C	0.122	-0.508	-0.9914999999999999	-0.5145
YLR087C	-2.1334999999999997	-1.634	-1.9714999999999998	-1.9304999999999999
YLR089C	0.6885	0.3945	-1.3585	-1.374
YLR090W	0.020500000000000004	-0.024999999999999994	0.1875	0.766
YLR091W	-2.0295	-2.045	-1.158	-0.8335
YLR092W	0.1565	-0.0295	0.271	0.007999999999999993
YLR093C	-0.431	-0.20500000000000002	-0.4235	-0.14800000000000002
YLR094C	0.036500000000000005	-1.016	-1.126	-0.624
YLR095C	0.156	0.21100000000000002	-0.1895	-0.37749999999999995
YLR096W	0.0325	0.0475	0.16949999999999998	-0.283
YLR097C	0.0915	0.0685	0.1075	0.095
YLR098C	0.0925	0.10650000000000001	-0.0775	-0.1275
YLR099C	-0.1235	-0.1905	-0.036000000000000004	-0.0995
YLR102C	0.0565	0.041499999999999995	0.060499999999999984	0.044999999999999984
YLR104W	0.2045	0.079	0.11449999999999999	0.1785
YLR107W	-0.064	-0.1615	-0.451	-0.8049999999999999
YLR108C	0.077	-0.4365	-0.176	-0.157
YLR109W	0.11249999999999999	-0.129	-0.2185	-0.024499999999999994
YLR110C	0.19599999999999998	-0.6805000000000001	-0.11100000000000002	-0.3675
YLR111W	-0.3265	-0.373	-0.1365	0.064
YLR112W	0.0435	0.08349999999999999	0.17500000000000002	0.3655
YLR113W	-0.012	-0.35	-1.201	-1.1345
YLR118C	0.069	-0.244	0.3815	0.1935
YLR119W	-0.7100000000000001	-0.535	-0.5865	-1.2095
YLR120C	0.2775	-0.572	0.1215	-0.646
YLR121C	0.189	-0.5015000000000001	0.1945	-0.577
YLR122C	0.15050000000000002	0.07550000000000001	0.046	0.4405
YLR123C	0.011999999999999997	0.041499999999999995	0.17049999999999998	0.373
YLR124W	-0.187	0.1	-0.8135000000000001	-0.19600000000000004
YLR126C	0.044	0.065	-0.1585	0.106
YLR128W	0.114	0.104	-0.42150000000000004	-1.2215
YLR130C	0.0445	0.0795	-0.134	0.08050000000000002
YLR131C	0.03249999999999999	0.092	0.015499999999999958	0.6890000000000001
YLR133W	-0.0215	-0.42	-0.5975	-0.827
YLR134W	-0.014	0.05	0.34199999999999997	0.6735
YLR135W	0.0745	0.0315	-0.012499999999999983	-0.031
YLR136C	-0.263	-0.41500000000000004	0.303	0.5825
YLR137W	0.018000000000000002	-0.015	0.5385	0.546
YLR138W	-0.764	-1.094	-1.0435	-0.75
YLR142W	0.082	0.0175	-0.0405	-0.4325
YLR143W	-0.027999999999999997	0.047499999999999994	-0.28150000000000003	-0.6655
YLR144C	-0.117	-0.0685	-0.045500000000000006	-0.369
YLR146C	0.0575	0.09150000000000001	0.0895	0.357
YLR149C	-0.2655	-0.349	-0.1455	0.08600000000000002
YLR150W	0.11050000000000001	-0.3235	1.235	1.6945
YLR151C	0.1025	-0.3985	-0.22949999999999998	-0.027500000000000024
YLR152C	-0.145	-0.0945	-0.08950000000000001	-0.23049999999999998
YLR154C	0.10700000000000001	0.006500000000000006	0.1535	0.3305
YLR164W	-0.043000000000000003	-0.096	-0.3345	-0.5479999999999999
YLR165C	0.055999999999999994	0.0265	-0.2325	0.088
YLR168C	-0.21749999999999997	-0.636	-1.1445	-2.254
YLR169W	-0.20900000000000002	-0.5725	-0.62	-1.0325
YLR170C	-0.1615	-0.249	-0.483	-0.987
YLR171W	-0.165	-0.27299999999999996	-0.166	-0.8265
YLR172C	0.09949999999999999	0.1125	-0.015	0.22399999999999998
YLR173W	-0.025	0.24050000000000002	0.34149999999999997	0.6759999999999999
YLR174W	0.07	0.1185	0.502	0.544
YLR177W	-2.5395	-1.1795	-1.299	-1.358
YLR178C	0.1065	0.07700000000000001	0.1395	-0.373
YLR179C	0.08349999999999999	0.025500000000000002	0.209	0.09299999999999997
YLR180W	0.0	-0.10600000000000001	-0.29400000000000004	-0.7025
YLR181C	-0.027999999999999997	-0.1895	-0.865	-1.553
YLR182W	-0.6405	-1.0245	-0.867	1.3955
YLR183C	0.0755	-0.1555	-0.206	-0.03
YLR184W	-0.37299999999999994	-1.1065	-0.7795	-0.4235
YLR187W	0.222	0.0625	0.08449999999999999	0.20500000000000002
YLR188W	-0.1565	0.0285	-0.368	-0.54
YLR189C	0.06	0.102	0.20350000000000001	0.2165
YLR190W	-0.5720000000000001	-0.7210000000000001	-1.065	-2.09
YLR191W	0.1125	-0.8215	-0.7075	-0.1585
YLR193C	0.006000000000000005	-0.201	-1.2305000000000001	-2.426
YLR194C	0.0045000000000000005	0.109	0.024999999999999998	0.546
YLR199C	0.019	-0.0005000000000000004	-0.45399999999999996	-0.5135
YLR200W	-0.3455	0.29850000000000004	-0.2835	0.1295
YLR203C	-1.9495	-0.3865	-1.137	-0.7865
YLR205C	0.0255	0.0	-1.4275000000000002	-0.5235
YLR206W	-0.035	0.0925	0.475	0.657
YLR207W	0.06799999999999999	0.2175	0.3805	0.462
YLR209C	-0.1265	-0.11449999999999999	0.1745	-0.317
YLR210W	0.0665	0.0625	0.2765	0.575
YLR211C	-0.0085	0.377	0.2235	0.4335
YLR213C	0.031	0.073	0.050499999999999996	0.2585
YLR214W	-0.061	0.0010000000000000009	-0.065	0.20350000000000001
YLR216C	-0.9924999999999999	-0.9345	-0.857	-1.1219999999999999
YLR217W	-0.39	-0.6355000000000001	-0.6285	-0.9124999999999999
YLR218C	-0.6975	-0.9944999999999999	-2.1695	-0.9015
YLR219W	0.069	0.0885	0.17550000000000002	0.0715
YLR220W	-0.119	-0.063	-0.151	-0.681
YLR221C	-0.026	-0.0405	-0.0685	0.031
YLR224W	0.0595	0.0255	-0.11	-0.218
YLR225C	-0.028999999999999998	-0.3085	-0.46549999999999997	-0.7164999999999999
YLR227C	-0.0014999999999999944	-0.5415	-0.21300000000000002	-0.05300000000000002
YLR228C	0.12000000000000001	0.08950000000000002	0.11549999999999999	0.3995
YLR231C	-0.106	-1.023	-0.1565	-1.1079999999999999
YLR232W	0.284	-0.6605000000000001	-0.1725	-0.9475
YLR234W	-0.22899999999999998	-0.14949999999999997	-0.2899999999999999	0.07650000000000001
YLR235C	-0.27849999999999997	-0.1155	-0.10750000000000001	-0.5035000000000001
YLR236C	0.0995	0.0205	0.2375	-0.114
YLR237W	0.0625	0.0445	-0.33	-0.04300000000000001
YLR238W	0.17149999999999999	0.4435	0.9625	1.387
YLR239C	-1.5625	-1.2515	-1.1545	-0.2575
