orf	hap alpha | utilization of fatty acids (formation of clear zone on agar) | oleic acid [0.1%] | Smith JJ~Aitchison JD, 2006	hap alpha | utilization of fatty acids (formation of clear zone on agar) | tetradecanoic acid [0.125%] | Smith JJ~Aitchison JD, 2006	hap alpha | growth (colony size) | acetate [2%] | Smith JJ~Aitchison JD, 2006
YNL334C	3.0	3.0	3.0
YNL335W	3.0	3.0	3.0
YNL336W	3.0	3.0	3.0
YNL338W	3.0	3.0	3.0
YNL339C	3.0	3.0	3.0
YNR001C	3.0	3.0	2.0
YNR002C	3.0	3.0	3.0
YNR004W	3.0	3.0	3.0
YNR005C	3.0	3.0	3.0
YNR006W	1.0	1.0	1.0
YNR007C	3.0	3.0	3.0
YNR008W	3.0	3.0	3.0
YNR009W	3.0	3.0	3.0
YNR010W	3.0	3.0	3.0
YNR012W	3.0	3.0	3.0
YNR013C	3.0	3.0	3.0
YNR014W	3.0	3.0	3.0
YNR015W	3.0	3.0	3.0
YNR018W	3.0	3.0	3.0
YNR019W	3.0	3.0	3.0
YNR020C	2.0	2.0	2.0
YNR021W	3.0	3.0	3.0
YNR022C	3.0	3.0	3.0
YNR023W	3.0	2.0	2.0
YNR024W	3.0	3.0	3.0
YNR025C	3.0	3.0	2.5
YNR027W	3.0	3.0	3.0
YNR028W	3.0	3.0	3.0
YNR029C	3.0	3.0	3.0
YNR030W	3.0	3.0	3.0
YNR031C	3.0	3.0	3.0
YNR032C-A	3.0	3.0	3.0
YNR032W	3.0	3.0	3.0
YNR033W	3.0	3.0	3.0
YNR034W	3.0	3.0	3.0
YNR036C	1.0	1.0	1.0
YNR037C	1.0	1.0	1.0
YNR039C	3.0	3.0	3.0
YNR040W	3.0	3.0	3.0
YNR041C	1.0	1.0	1.0
YNR042W	1.0	1.0	1.0
YNR044W	3.0	3.0	3.0
YNR045W	1.0	1.0	1.0
YNR047W	3.0	3.0	3.0
YNR048W	3.0	3.0	3.0
YNR049C	3.0	3.0	3.0
YNR050C	3.0	3.0	3.0
YNR051C	3.0	3.0	3.0
YNR052C	3.0	2.0	3.0
YNR055C	3.0	3.0	3.0
YNR056C	3.0	3.0	3.0
YNR057C	3.0	3.0	3.0
YNR058W	3.0	3.0	3.0
YNR059W	3.0	3.0	3.0
YNR060W	3.0	3.0	3.0
YNR061C	3.0	3.0	3.0
YNR062C	3.0	3.0	3.0
YNR063W	3.0	3.0	3.0
YNR064C	3.0	3.0	3.0
YNR065C	3.0	3.0	3.0
YNR066C	3.0	3.0	3.0
YNR067C	3.0	3.0	3.0
YNR068C	3.0	3.0	3.0
YNR069C	3.0	3.0	3.0
YNR070W	3.0	3.0	3.0
YNR071C	3.0	3.0	3.0
YNR072W	3.0	3.0	3.0
YNR073C	3.0	3.0	3.0
YNR074C	3.0	3.0	3.0
YNR075W	3.0	3.0	3.0
YOL001W	3.0	1.0	2.5
YOL002C	3.0	3.0	3.0
YOL003C	3.0	3.0	3.0
YOL004W	1.0	2.0	3.0
YOL006C	3.0	3.0	3.0
YOL007C	3.0	3.0	3.0
YOL008W	3.0	3.0	2.0
YOL009C	1.0	1.0	2.0
YOL011W	3.0	3.0	3.0
YOL012C	3.0	2.0	3.0
YOL013C	3.0	3.0	3.0
YOL013W-A	3.0	3.0	3.0
YOL014W	3.0	3.0	3.0
YOL015W	3.0	3.0	3.0
YOL016C	3.0	3.0	3.0
YOL017W	3.0	3.0	3.0
YOL018C	3.0	1.0	2.5
YOL019W	3.0	3.0	3.0
YOL020W	3.0	3.0	3.0
YOL023W	1.0	1.0	2.0
YOL024W	3.0	3.0	3.0
YOL025W	3.0	3.0	3.0
YOL027C	2.0	3.0	2.5
YOL028C	3.0	3.0	3.0
YOL029C	3.0	3.0	3.0
YOL030W	3.0	3.0	3.0
YOL031C	3.0	3.0	3.0
YOL032W	3.0	3.0	3.0
YOL033W	1.0	1.0	2.0
YOL035C	3.0	3.0	3.0
YOL036W	3.0	3.0	3.0
YOL037C	3.0	3.0	3.0
YOL039W	3.0	3.0	3.0
YOL041C	3.0	3.0	3.0
YOL042W	3.0	3.0	3.0
YOL043C	3.0	3.0	3.0
YOL044W	1.0	1.0	3.0
YOL045W	3.0	3.0	3.0
YOL046C	3.0	3.0	3.0
YOL047C	3.0	3.0	3.0
YOL048C	3.0	3.0	3.0
YOL049W	3.0	3.0	3.0
YOL050C	3.0	3.0	3.0
YOL051W	3.0	3.0	2.0
YOL052C	3.0	3.0	3.0
YOL052C-A	3.0	3.0	3.0
YOL053W	3.0	3.0	3.0
YOL054W	3.0	3.0	3.0
YOL055C	3.0	3.0	3.0
YOL056W	3.0	3.0	3.0
YOL057W	3.0	3.0	3.0
YOL058W	3.0	3.0	3.0
YOL059W	3.0	3.0	3.0
YOL060C	3.0	3.0	3.0
YOL061W	3.0	3.0	3.0
YOL062C	3.0	3.0	3.0
YOL063C	3.0	3.0	3.0
YOL064C	3.0	3.0	3.0
YOL065C	3.0	3.0	3.0
YOL067C	3.0	3.0	3.0
YOL068C	3.0	3.0	3.0
YOL070C	3.0	3.0	3.0
YOL071W	1.0	1.0	2.0
YOL072W	3.0	3.0	3.0
YOL075C	3.0	3.0	3.0
YOL076W	2.0	2.0	3.0
YOL079W	3.0	3.0	3.0
YOL080C	3.0	3.0	3.0
YOL081W	1.0	1.0	1.0
YOL082W	3.0	3.0	3.0
YOL083W	1.0	1.0	2.0
YOL084W	3.0	3.0	3.0
YOL085C	3.0	3.0	3.0
YOL086C	3.0	3.0	3.0
YOL087C	3.0	3.0	3.0
YOL088C	3.0	3.0	3.0
YOL089C	3.0	3.0	3.0
YOL090W	3.0	3.0	3.0
YOL091W	3.0	3.0	2.5
YOL092W	3.0	3.0	3.0
YOL093W	3.0	3.0	3.0
YOL095C	1.0	1.0	1.0
YOL096C	1.0	1.0	1.0
YOL098C	3.0	3.0	3.0
YOL099C	3.0	3.0	3.0
YOL100W	3.0	3.0	3.0
YOL101C	3.0	3.0	3.0
YOL103W	3.0	3.0	3.0
YOL104C	3.0	3.0	3.0
YOL105C	3.0	3.0	3.0
YOL106W	3.0	3.0	3.0
YOL107W	3.0	3.0	3.0
YOL108C	3.0	3.0	3.0
YOL109W	3.0	3.0	3.0
YOL110W	1.0	1.0	1.0
YOL111C	3.0	3.0	3.0
YOL112W	3.0	3.0	3.0
YOL113W	3.0	3.0	3.0
YOL114C	3.0	3.0	3.0
YOL115W	3.0	2.0	3.0
YOL116W	3.0	3.0	3.0
YOL117W	3.0	3.0	3.0
YOL118C	3.0	3.0	3.0
YOL119C	3.0	3.0	3.0
YOL121C	3.0	3.0	3.0
YOL122C	3.0	3.0	3.0
YOL124C	3.0	3.0	3.0
YOL125W	3.0	3.0	3.0
YOL126C	1.0	2.0	3.0
YOL128C	3.0	3.0	3.0
YOL129W	3.0	2.0	3.0
YOL131W	3.0	3.0	3.0
YOL132W	3.0	3.0	3.0
YOL136C	3.0	3.0	3.0
YOL137W	3.0	3.0	3.0
YOL138C	3.0	3.0	3.0
YOL141W	3.0	3.0	3.0
YOL143C	1.0	1.0	1.0
YOL147C	1.0	2.0	3.0
YOL148C	1.0	1.0	2.0
YOL150C	3.0	3.0	3.0
YOL151W	3.0	3.0	3.0
YOL152W	3.0	3.0	3.0
YOL155C	3.0	3.0	3.0
YOL158C	3.0	3.0	3.0
YOL159C	3.0	3.0	3.0
YOL160W	3.0	3.0	3.0
YOL162W	3.0	3.0	3.0
YOL163W	3.0	3.0	3.0
YOR001W	3.0	3.0	3.0
YOR002W	3.0	3.0	3.0
YOR003W	3.0	3.0	3.0
YOR005C	3.0	3.0	3.0
YOR006C	3.0	3.0	3.0
YOR007C	3.0	3.0	3.0
YOR008C	3.0	3.0	3.0
YOR008C-A	3.0	3.0	3.0
YOR009W	3.0	3.0	3.0
YOR010C	3.0	3.0	3.0
YOR011W	3.0	3.0	3.0
YOR012W	3.0	3.0	3.0
YOR013W	3.0	3.0	3.0
YOR014W	3.0	2.0	3.0
YOR015W	3.0	3.0	3.0
YOR016C	3.0	3.0	3.0
YOR017W	3.0	3.0	3.0
YOR018W	3.0	3.0	3.0
YOR019W	3.0	3.0	3.0
YOR021C	3.0	3.0	3.0
YOR022C	3.0	3.0	3.0
YOR023C	3.0	3.0	3.0
YOR024W	3.0	3.0	3.0
YOR025W	3.0	3.0	3.0
YOR026W	3.0	2.0	3.0
YOR027W	3.0	3.0	3.0
YOR028C	3.0	3.0	3.0
YOR029W	3.0	3.0	3.0
YOR030W	3.0	3.0	3.0
YOR032C	3.0	3.0	3.0
YOR033C	3.0	3.0	3.0
YOR034C	3.0	3.0	3.0
YOR035C	3.0	2.0	3.0
YOR036W	1.0	1.0	1.0
YOR037W	3.0	3.0	2.5
YOR038C	3.0	2.0	3.0
YOR039W	2.0	1.0	3.0
YOR040W	3.0	3.0	3.0
YOR041C	3.0	3.0	3.0
YOR042W	3.0	3.0	3.0
YOR043W	3.0	3.0	3.0
YOR044W	3.0	3.0	3.0
YOR045W	3.0	3.0	3.0
YOR047C	3.0	3.0	3.0
YOR049C	3.0	3.0	3.0
YOR050C	3.0	3.0	3.0
YOR051C	3.0	3.0	3.0
YOR052C	3.0	3.0	3.0
YOR053W	3.0	3.0	3.0
YOR054C	3.0	3.0	3.0
YOR055W	3.0	3.0	3.0
YOR058C	3.0	3.0	3.0
YOR059C	3.0	3.0	3.0
YOR061W	3.0	3.0	3.0
YOR062C	3.0	3.0	3.0
YOR064C	3.0	3.0	3.0
YOR065W	1.0	1.0	2.0
YOR066W	3.0	3.0	3.0
YOR067C	3.0	3.0	3.0
YOR068C	3.0	2.0	3.0
YOR069W	3.0	3.0	3.0
YOR070C	3.0	3.0	3.0
YOR071C	3.0	3.0	3.0
YOR072W	3.0	3.0	3.0
YOR073W	1.0	1.0	3.0
YOR076C	3.0	3.0	3.0
YOR078W	3.0	3.0	3.0
YOR079C	3.0	3.0	3.0
YOR080W	3.0	3.0	3.0
YOR081C	3.0	3.0	3.0
YOR082C	3.0	3.0	3.0
YOR083W	3.0	3.0	3.0
YOR084W	3.0	3.0	3.0
YOR085W	3.0	3.0	3.0
YOR086C	3.0	3.0	3.0
YOR087W	3.0	3.0	3.0
YOR089C	3.0	3.0	3.0
YOR090C	3.0	3.0	3.0
YOR091W	3.0	3.0	3.0
YOR092W	3.0	3.0	3.0
YOR093C	3.0	3.0	3.0
YOR094W	3.0	3.0	3.0
YOR096W	3.0	3.0	3.0
YOR097C	3.0	3.0	3.0
YOR099W	3.0	3.0	3.0
YOR100C	3.0	3.0	3.0
YOR101W	3.0	3.0	3.0
YOR104W	3.0	3.0	3.0
YOR105W	3.0	3.0	3.0
YOR106W	3.0	2.0	2.5
YOR107W	3.0	3.0	3.0
YOR108W	3.0	3.0	3.0
YOR109W	3.0	3.0	3.0
YOR111W	3.0	3.0	3.0
YOR112W	3.0	3.0	3.0
YOR113W	3.0	3.0	3.0
YOR114W	3.0	3.0	3.0
YOR115C	3.0	3.0	3.0
YOR118W	3.0	3.0	3.0
YOR120W	3.0	3.0	3.0
YOR121C	3.0	3.0	3.0
YOR123C	3.0	3.0	2.5
YOR124C	3.0	3.0	3.0
YOR125C	1.0	1.0	1.0
YOR126C	3.0	3.0	3.0
YOR127W	1.0	1.0	2.0
YOR128C	3.0	2.0	3.0
YOR129C	3.0	3.0	3.0
YOR130C	3.0	3.0	3.0
YOR131C	3.0	3.0	3.0
YOR132W	3.0	3.0	3.0
YOR133W	3.0	3.0	3.0
YOR134W	3.0	3.0	3.0
YOR135C	3.0	3.0	2.0
YOR136W	3.0	3.0	2.0
YOR137C	3.0	3.0	3.0
YOR138C	3.0	3.0	3.0
YOR139C	3.0	3.0	3.0
YOR140W	3.0	3.0	3.0
YOR141C	1.0	1.0	2.0
YOR142W	3.0	3.0	3.0
YOR144C	3.0	3.0	3.0
YOR147W	3.0	3.0	3.0
YOR150W	1.0	1.0	1.0
YOR152C	3.0	3.0	3.0
YOR153W	3.0	3.0	3.0
YOR154W	3.0	3.0	3.0
YOR155C	1.0	1.0	2.0
YOR156C	3.0	3.0	3.0
YOR158W	1.0	1.0	2.0
YOR161C	3.0	3.0	3.0
YOR162C	3.0	3.0	3.0
YOR163W	3.0	3.0	3.0
YOR164C	3.0	3.0	3.0
YOR165W	3.0	3.0	3.0
YOR166C	3.0	3.0	3.0
YOR167C	3.0	3.0	3.0
YOR170W	3.0	3.0	3.0
YOR171C	3.0	3.0	3.0
YOR172W	3.0	3.0	3.0
YOR173W	3.0	3.0	3.0
YOR175C	3.0	3.0	3.0
YOR177C	3.0	3.0	3.0
YOR178C	3.0	3.0	3.0
YOR179C	3.0	3.0	3.0
YOR180C	3.0	3.0	3.0
YOR182C	3.0	3.0	3.0
YOR183W	3.0	3.0	3.0
YOR184W	3.0	3.0	3.0
YOR185C	3.0	3.0	3.0
YOR186W	3.0	3.0	3.0
YOR187W	1.0	1.0	1.0
YOR188W	3.0	3.0	3.0
YOR189W	3.0	3.0	3.0
YOR190W	3.0	3.0	3.0
YOR191W	3.0	3.0	3.0
YOR192C	3.0	3.0	3.0
YOR193W	3.0	3.0	3.0
YOR195W	3.0	3.0	3.0
YOR196C	1.0	1.0	2.0
YOR197W	3.0	3.0	3.0
YOR198C	3.0	3.0	3.0
YOR199W	1.0	1.0	1.0
YOR200W	1.0	1.0	1.0
YOR201C	3.0	3.0	3.0
YOR202W	3.0	3.0	3.0
YOR205C	1.0	1.0	1.0
YOR208W	3.0	3.0	3.0
YOR209C	3.0	3.0	3.0
YOR211C	1.0	1.0	2.0
YOR212W	3.0	3.0	3.0
YOR213C	3.0	3.0	3.0
YOR214C	3.0	3.0	3.0
YOR215C	3.0	3.0	3.0
YOR216C	3.0	3.0	3.0
YOR219C	3.0	3.0	3.0
YOR220W	3.0	3.0	3.0
YOR221C	1.0	1.0	2.0
YOR222W	3.0	3.0	3.0
YOR223W	3.0	3.0	3.0
YOR225W	3.0	3.0	3.0
YOR226C	3.0	3.0	3.0
YOR227W	3.0	3.0	3.0
YOR228C	3.0	3.0	3.0
YOR229W	3.0	3.0	3.0
YOR230W	3.0	3.0	3.0
YOR231W	3.0	3.0	3.0
YOR233W	3.0	3.0	3.0
YOR234C	3.0	3.0	3.0
YOR235W	3.0	3.0	3.0
YOR237W	3.0	3.0	3.0
YOR238W	3.0	3.0	3.0
YOR239W	3.0	3.0	3.0
YOR241W	1.0	1.0	2.0
YOR242C	3.0	3.0	3.0
YOR243C	3.0	3.0	3.0
YOR245C	3.0	3.0	3.0
YOR246C	1.0	3.0	3.0
YOR247W	3.0	3.0	3.0
YOR248W	3.0	3.0	3.0
YOR251C	3.0	3.0	3.0
YOR252W	3.0	3.0	3.0
YOR253W	3.0	3.0	3.0
YOR255W	3.0	3.0	3.0
YOR258W	2.0	2.0	3.0
YOR263C	3.0	3.0	3.0
YOR264W	3.0	3.0	3.0
YOR265W	3.0	3.0	3.0
YOR266W	3.0	3.0	3.0
YOR267C	3.0	3.0	3.0
YOR268C	3.0	3.0	3.0
YOR269W	3.0	3.0	3.0
YOR270C	3.0	3.0	3.0
YOR271C	3.0	3.0	3.0
YOR273C	3.0	3.0	3.0
YOR274W	3.0	3.0	3.0
YOR275C	3.0	3.0	3.0
YOR276W	3.0	3.0	3.0
YOR277C	3.0	3.0	3.0
YOR279C	1.0	1.0	1.0
YOR280C	3.0	3.0	3.0
YOR283W	3.0	3.0	3.0
YOR284W	3.0	3.0	3.0
YOR285W	3.0	3.0	3.0
YOR286W	3.0	3.0	3.0
YOR288C	3.0	3.0	3.0
YOR289W	3.0	3.0	3.0
YOR290C	3.0	3.0	3.0
YOR291W	3.0	3.0	3.0
YOR292C	3.0	3.0	3.0
YOR293W	3.0	3.0	3.0
YOR295W	3.0	3.0	3.0
YOR296W	3.0	3.0	3.0
YOR297C	3.0	3.0	3.0
YOR298C-A	3.0	3.0	3.0
YOR298W	3.0	3.0	3.0
YOR299W	3.0	3.0	3.0
YOR300W	3.0	3.0	3.0
YOR301W	3.0	3.0	3.0
YOR302W	3.0	3.0	3.0
YOR303W	3.0	3.0	3.0
YOR304C-A	3.0	3.0	3.0
YOR304W	3.0	3.0	2.5
YOR305W	1.0	1.0	1.0
YOR306C	3.0	3.0	3.0
YOR307C	3.0	3.0	3.0
YOR308C	3.0	3.0	3.0
YOR309C	3.0	3.0	3.0
YOR311C	3.0	3.0	3.0
YOR312C	3.0	3.0	3.0
YOR313C	3.0	3.0	3.0
YOR314W	3.0	3.0	3.0
YOR315W	3.0	3.0	3.0
YOR316C	3.0	3.0	3.0
YOR317W	3.0	3.0	3.0
YOR318C	1.0	1.0	2.0
YOR320C	3.0	3.0	3.0
YOR321W	3.0	3.0	3.0
YOR322C	3.0	3.0	3.0
YOR323C	3.0	3.0	3.0
YOR324C	3.0	3.0	3.0
YOR325W	3.0	3.0	3.0
YOR327C	3.0	3.0	3.0
YOR328W	3.0	3.0	3.0
YOR330C	1.0	1.0	2.0
YOR331C	1.0	1.0	2.0
YOR332W	3.0	3.0	3.0
YOR333C	1.0	1.0	2.5
YOR334W	1.0	1.0	3.0
YOR337W	3.0	3.0	3.0
YOR338W	3.0	3.0	3.0
YOR339C	3.0	3.0	3.0
YOR342C	3.0	3.0	3.0
YOR343C	3.0	3.0	3.0
YOR344C	3.0	3.0	3.0
YOR345C	3.0	3.0	3.0
YOR346W	3.0	3.0	3.0
YOR347C	3.0	3.0	3.0
YOR348C	3.0	3.0	3.0
YOR349W	3.0	3.0	3.0
YOR350C	3.0	3.0	2.5
YOR351C	3.0	3.0	3.0
YOR352W	3.0	3.0	3.0
YOR354C	3.0	3.0	3.0
YOR355W	3.0	3.0	3.0
YOR356W	3.0	3.0	3.0
YOR357C	3.0	3.0	3.0
YOR358W	3.0	2.0	2.0
YOR359W	3.0	3.0	3.0
YOR360C	1.0	1.0	1.0
YOR363C	1.0	1.0	3.0
YOR364W	3.0	3.0	3.0
YOR365C	3.0	3.0	3.0
YOR366W	3.0	3.0	3.0
YOR367W	3.0	3.0	3.0
YOR368W	3.0	3.0	3.0
YOR369C	3.0	3.0	3.0
YOR371C	3.0	3.0	3.0
YOR374W	3.0	3.0	3.0
YOR375C	1.0	1.0	2.0
YOR376W	3.0	3.0	3.0
YOR377W	3.0	3.0	3.0
YOR378W	3.0	3.0	3.0
YOR379C	3.0	3.0	3.0
YOR380W	3.0	3.0	3.0
YOR381W	3.0	3.0	3.0
YOR382W	3.0	3.0	3.0
YOR383C	3.0	3.0	3.0
YOR384W	3.0	3.0	3.0
YOR385W	3.0	3.0	3.0
YOR386W	3.0	3.0	3.0
YPL001W	3.0	3.0	3.0
YPL002C	3.0	2.0	2.5
YPL003W	3.0	3.0	3.0
YPL004C	3.0	3.0	3.0
YPL005W	3.0	3.0	3.0
YPL006W	3.0	3.0	3.0
YPL008W	3.0	3.0	3.0
YPL009C	3.0	3.0	3.0
YPL013C	1.0	1.0	1.0
YPL014W	3.0	3.0	3.0
YPL015C	3.0	3.0	3.0
YPL017C	3.0	3.0	3.0
YPL018W	3.0	3.0	3.0
YPL019C	3.0	3.0	3.0
YPL021W	3.0	3.0	3.0
YPL022W	3.0	3.0	3.0
YPL023C	3.0	3.0	3.0
YPL024W	3.0	3.0	3.0
YPL025C	3.0	3.0	3.0
YPL026C	3.0	3.0	3.0
YPL027W	3.0	3.0	3.0
YPL029W	1.0	1.0	1.0
YPL030W	3.0	3.0	3.0
YPL031C	1.0	1.0	1.0
YPL032C	3.0	3.0	3.0
YPL033C	3.0	3.0	3.0
YPL034W	3.0	3.0	3.0
YPL035C	3.0	3.0	3.0
YPL036W	3.0	3.0	3.0
YPL037C	3.0	3.0	3.0
YPL038W	3.0	3.0	3.0
YPL039W	3.0	3.0	3.0
YPL040C	1.0	1.0	1.0
YPL041C	3.0	3.0	3.0
YPL042C	1.0	2.0	2.5
YPL045W	1.0	1.0	1.0
YPL046C	3.0	3.0	3.0
YPL047W	3.0	3.0	3.0
YPL048W	3.0	3.0	3.0
YPL049C	3.0	3.0	3.0
YPL050C	3.0	3.0	3.0
YPL051W	3.0	3.0	3.0
YPL052W	3.0	3.0	3.0
YPL053C	3.0	3.0	3.0
YPL054W	3.0	3.0	3.0
YPL055C	2.0	2.0	2.5
YPL056C	3.0	3.0	3.0
YPL057C	3.0	3.0	3.0
YPL058C	3.0	3.0	3.0
YPL059W	1.0	1.0	1.0
YPL060W	1.0	1.0	3.0
YPL061W	3.0	3.0	3.0
YPL062W	3.0	3.0	3.0
YPL064C	3.0	3.0	3.0
YPL065W	3.0	2.0	2.5
YPL066W	3.0	3.0	3.0
YPL067C	3.0	3.0	3.0
YPL068C	3.0	3.0	3.0
YPL069C	3.0	3.0	2.0
YPL070W	3.0	3.0	3.0
YPL071C	3.0	3.0	3.0
YPL074W	3.0	3.0	3.0
YPL077C	3.0	3.0	3.0
YPL078C	3.0	3.0	3.0
YPL079W	3.0	3.0	3.0
YPL080C	3.0	3.0	3.0
YPL081W	3.0	3.0	3.0
YPL084W	1.0	1.0	1.0
YPL086C	2.0	1.0	3.0
YPL087W	3.0	3.0	3.0
YPL088W	3.0	3.0	3.0
YPL089C	3.0	3.0	3.0
YPL090C	3.0	3.0	3.0
YPL091W	3.0	3.0	3.0
YPL092W	3.0	3.0	3.0
YPL095C	3.0	3.0	3.0
YPL096W	3.0	3.0	3.0
YPL097W	1.0	1.0	1.0
YPL098C	3.0	3.0	3.0
YPL099C	3.0	3.0	3.0
YPL100W	3.0	3.0	3.0
YPL101W	3.0	3.0	3.0
YPL102C	3.0	3.0	3.0
YPL103C	3.0	3.0	3.0
YPL104W	1.0	1.0	2.0
YPL105C	3.0	3.0	3.0
YPL106C	3.0	3.0	3.0
YPL107W	3.0	2.0	3.0
YPL108W	3.0	3.0	3.0
YPL109C	3.0	3.0	3.0
YPL110C	3.0	3.0	3.0
YPL111W	3.0	3.0	3.0
YPL112C	3.0	3.0	3.0
YPL113C	3.0	3.0	3.0
YPL114W	3.0	3.0	3.0
YPL115C	3.0	3.0	3.0
YPL116W	3.0	3.0	3.0
YPL118W	1.0	1.0	1.0
YPL119C	1.0	1.0	1.0
YPL120W	3.0	3.0	3.0
YPL121C	3.0	3.0	3.0
YPL123C	1.0	1.0	1.0
YPL125W	3.0	3.0	2.5
YPL127C	3.0	3.0	3.0
YPL129W	1.0	1.0	1.0
YPL130W	3.0	3.0	3.0
YPL132W	1.0	1.0	1.0
YPL133C	3.0	3.0	3.0
YPL134C	3.0	3.0	3.0
YPL135W	3.0	3.0	3.0
YPL136W	3.0	3.0	3.0
YPL137C	3.0	3.0	3.0
YPL138C	3.0	3.0	3.0
YPL139C	3.0	3.0	3.0
YPL140C	3.0	3.0	3.0
YPL141C	3.0	3.0	3.0
YPL144W	3.0	3.0	3.0
YPL145C	3.0	3.0	3.0
YPL147W	2.0	3.0	3.0
YPL148C	1.0	1.0	1.0
YPL149W	3.0	3.0	3.0
YPL150W	1.0	1.0	1.0
YPL152W	3.0	3.0	3.0
YPL154C	3.0	3.0	3.0
YPL155C	3.0	3.0	3.0
YPL156C	3.0	3.0	3.0
YPL157W	3.0	3.0	3.0
YPL158C	3.0	3.0	3.0
YPL159C	3.0	3.0	3.0
YPL161C	3.0	3.0	3.0
YPL162C	3.0	3.0	3.0
YPL163C	3.0	3.0	3.0
YPL164C	3.0	3.0	3.0
YPL165C	3.0	3.0	3.0
YPL166W	3.0	3.0	3.0
YPL167C	3.0	3.0	3.0
YPL168W	3.0	3.0	3.0
YPL170W	3.0	3.0	3.0
YPL171C	3.0	3.0	3.0
YPL172C	1.0	1.0	2.0
YPL173W	1.0	1.0	2.0
YPL174C	2.0	1.0	3.0
YPL176C	3.0	3.0	3.0
YPL177C	3.0	3.0	3.0
YPL178W	3.0	2.0	3.0
YPL179W	3.0	3.0	3.0
YPL180W	3.0	3.0	3.0
YPL181W	3.0	3.0	3.0
YPL182C	3.0	3.0	3.0
YPL183C	3.0	3.0	3.0
YPL183W-A	1.0	1.0	1.0
YPL184C	3.0	3.0	3.0
YPL185W	3.0	3.0	3.0
YPL186C	3.0	3.0	3.0
YPL187W	3.0	3.0	3.0
YPL188W	1.0	1.0	2.0
YPL189W	3.0	3.0	3.0
YPL191C	3.0	3.0	3.0
YPL192C	3.0	3.0	3.0
YPL193W	3.0	3.0	2.5
YPL194W	3.0	3.0	3.0
YPL195W	3.0	3.0	3.0
YPL196W	3.0	3.0	3.0
YPL197C	3.0	3.0	3.0
YPL198W	3.0	3.0	3.0
YPL199C	3.0	3.0	3.0
YPL200W	3.0	3.0	3.0
YPL201C	3.0	3.0	3.0
YPL202C	3.0	3.0	3.0
YPL203W	3.0	3.0	3.0
YPL205C	3.0	3.0	3.0
YPL206C	3.0	3.0	3.0
YPL207W	3.0	3.0	3.0
YPL208W	3.0	3.0	3.0
YPL212C	3.0	3.0	3.0
YPL213W	2.0	2.0	3.0
YPL214C	3.0	3.0	3.0
YPL215W	3.0	3.0	2.0
YPL216W	3.0	3.0	3.0
YPL219W	3.0	3.0	3.0
YPL220W	3.0	3.0	3.0
YPL221W	3.0	3.0	3.0
YPL222W	3.0	3.0	3.0
YPL223C	3.0	3.0	3.0
YPL224C	3.0	3.0	3.0
YPL225W	3.0	3.0	3.0
YPL226W	3.0	3.0	3.0
YPL227C	3.0	3.0	3.0
YPL229W	3.0	3.0	3.0
YPL230W	3.0	3.0	3.0
YPL232W	3.0	3.0	3.0
YPL234C	1.0	1.0	1.0
YPL236C	3.0	3.0	3.0
YPL239W	3.0	3.0	3.0
YPL240C	3.0	3.0	3.0
YPL241C	3.0	3.0	3.0
YPL244C	3.0	3.0	3.0
YPL245W	3.0	3.0	3.0
YPL246C	3.0	3.0	3.0
YPL247C	3.0	3.0	3.0
YPL248C	3.0	3.0	3.0
YPL249C	3.0	3.0	3.0
YPL250C	3.0	3.0	3.0
YPL253C	3.0	3.0	3.0
YPL254W	1.0	1.0	1.0
YPL256C	3.0	3.0	3.0
YPL257W	3.0	3.0	3.0
YPL258C	3.0	3.0	3.0
YPL259C	3.0	3.0	3.0
YPL260W	3.0	3.0	3.0
YPL261C	3.0	3.0	3.0
YPL262W	1.0	1.0	2.0
YPL263C	3.0	3.0	3.0
YPL264C	3.0	3.0	3.0
YPL265W	3.0	3.0	3.0
YPL267W	3.0	3.0	3.0
YPL268W	1.0	1.0	1.0
YPL269W	3.0	3.0	3.0
YPL270W	2.0	1.0	2.0
YPL271W	1.0	1.0	2.0
YPL272C	3.0	3.0	3.0
YPL273W	3.0	3.0	3.0
YPL274W	3.0	3.0	3.0
YPR001W	3.0	3.0	3.0
YPR002W	3.0	3.0	3.0
YPR003C	3.0	3.0	3.0
YPR004C	3.0	3.0	3.0
YPR005C	3.0	3.0	3.0
YPR006C	3.0	3.0	3.0
YPR007C	3.0	3.0	3.0
YPR008W	3.0	3.0	3.0
YPR009W	3.0	3.0	3.0
YPR011C	3.0	3.0	3.0
YPR012W	3.0	3.0	3.0
YPR013C	3.0	3.0	3.0
YPR014C	3.0	3.0	3.0
YPR015C	3.0	3.0	3.0
YPR017C	3.0	3.0	3.0
YPR018W	3.0	3.0	3.0
YPR020W	3.0	3.0	3.0
YPR021C	3.0	3.0	3.0
YPR022C	3.0	3.0	3.0
YPR023C	3.0	3.0	3.0
YPR024W	3.0	3.0	2.0
YPR026W	3.0	3.0	3.0
YPR027C	3.0	3.0	3.0
YPR028W	3.0	3.0	3.0
YPR029C	3.0	3.0	3.0
YPR030W	3.0	3.0	3.0
YPR031W	3.0	3.0	3.0
YPR032W	1.0	1.0	1.0
YPR036W	1.0	1.0	2.0
YPR037C	3.0	3.0	3.0
YPR038W	3.0	3.0	3.0
YPR039W	3.0	3.0	3.0
YPR040W	3.0	3.0	3.0
YPR042C	3.0	3.0	3.0
