orf	hom | growth (pooled culture, barseq) | peptide 50 [5.75 uM] | YPD, 25 mM HEPES, pH 6.8, DMSO | Ng SMS~Chia CSB, 2018
YKR061W	-0.42019458041473834
YKR064W	-0.668816582925447
YKR065C	-0.1124055567599685
YKR066C	0.17872771087096093
YKR067W	-0.07234942177982016
YKR069W	0.18609474464620204
YKR070W	-0.030719527542604028
YKR072C	-0.016219661658753767
YKR073C	-4.308056566849065
YKR074W	-0.1898026739893581
YKR075C	-0.07878236884929792
YKR076W	0.07163911278868959
YKR077W	0.12684895248515884
YKR078W	-0.030093663141424167
YKR080W	0.43633542936544223
YKR082W	0.45318015225283365
YKR084C	0.047903415880069466
YKR085C	
YKR087C	-0.4525425161806761
YKR088C	-0.057318997202004694
YKR089C	0.020815962129122307
YKR090W	0.2982941021630062
YKR091W	-0.07287825667296044
YKR092C	0.29942475471691027
YKR093W	-0.16807345555485304
YKR094C	0.4224278664145251
YKR095W	0.027967063529522086
YKR096W	0.2882911574796424
YKR097W	-0.09197224356634393
YKR098C	0.13549514241929153
YKR099W	0.2373114367890947
YKR100C	0.06978482351530974
YKR101W	0.19972533679460447
YKR102W	-0.03036566716956093
YKR103W	0.1389772964407495
YKR104W	0.2031366747617511
YKR105C	0.12831710651626102
YKR106W	0.24354252756058248
YLL001W	-0.07391304706469835
YLL002W	
YLL005C	0.08532336558360352
YLL006W	-0.3201735839154947
YLL007C	0.17865557015187028
YLL009C	0.1637573169671739
YLL010C	0.13283832634458909
YLL012W	0.35023437817794456
YLL013C	0.02410449039751451
YLL014W	0.21528145606271487
YLL015W	0.5972397076358886
YLL018C-A	0.10809873830348656
YLL019C	-0.1383610188357764
YLL020C	-0.07449120827338629
YLL021W	-0.03281610183077316
YLL023C	-5.50818120612736
YLL024C	0.17392726715316126
YLL025W	-3.4437003983662082
YLL026W	-0.39697403432846873
YLL027W	1.1197914446320822
YLL028W	-0.20484479248449655
YLL029W	
YLL030C	0.05830210894893103
YLL032C	-0.5280923094092922
YLL033W	-0.6027581993439804
YLL038C	-0.6240312117691562
YLL039C	-0.023235553450830386
YLL040C	-0.19326375131482146
YLL041C	0.1854255697787609
YLL042C	0.03126076767761847
YLL043W	-0.22063243427953028
YLL044W	0.4653080863200248
YLL045C	-0.08287545373866612
YLL046C	-0.03912026026893057
YLL047W	0.16214301286077978
YLL048C	-0.02550986278260758
YLL049W	0.15639040916616842
YLL051C	0.2657864959254272
YLL052C	-0.14641644346614138
YLL053C	0.13495990934895769
YLL054C	0.023004407561517178
YLL055W	-0.006270540275860603
YLL056C	0.20903843067984273
YLL057C	0.034543654802968594
YLL058W	-0.13858108813437425
YLL059C	-0.22162662841100056
YLL060C	-0.026304044724985945
YLL061W	-0.002707887238107357
YLL062C	-0.027883200171725263
YLL063C	-0.21973934612843474
YLR001C	0.14241675207486362
YLR003C	0.05728338487500565
YLR004C	-0.041996790366617937
YLR006C	-0.2871446326373165
YLR011W	0.33717642778816725
YLR012C	-0.08872277780486226
YLR013W	-0.25653227038822574
YLR014C	-0.12078485529102946
YLR015W	-0.3119022457950833
YLR016C	-0.14885065678698228
YLR017W	-0.042542215536478
YLR018C	-0.27813851576066245
YLR019W	0.22330503244810238
YLR020C	-0.036524386737499935
YLR021W	0.1886926526544655
YLR023C	-0.1970173642052998
YLR024C	0.05054396623089843
YLR025W	-3.2206868054120648
YLR027C	-0.6783569737226791
YLR028C	-0.07458520342977258
YLR030W	0.01824704515681879
YLR031W	0.20953405981433956
YLR032W	-0.6624872732652541
YLR034C	0.020486089858947232
YLR035C	0.0628464279811218
YLR036C	0.14555634447966376
YLR037C	0.10076505128003532
YLR038C	-0.02619764735461511
YLR039C	0.5823598307710715
YLR040C	-0.10149544726904608
YLR041W	0.05326438077262264
YLR042C	-0.11017608705473585
YLR043C	-0.21859573916536607
YLR044C	-0.46503097644726976
YLR046C	-0.09104098775907497
YLR047C	0.11817891635202664
YLR048W	-4.478636126757531
YLR049C	-0.46556044784133915
YLR050C	-0.04630937656497627
YLR052W	0.14208104916804662
YLR053C	-0.19347530283166706
YLR054C	-0.5009175505320885
YLR055C	-0.1352153284278093
YLR056W	-3.0580363027476114
YLR057W	-0.7341723022876558
YLR058C	-0.11764301524430068
YLR059C	-0.5074465212404861
YLR061W	-1.9858280524344585
YLR062C	0.015579930760912585
YLR063W	-0.3299445608481102
YLR064W	0.0283925010881601
YLR065C	
YLR067C	0.16625911062918264
YLR068W	-1.7225242623622419
YLR069C	0.037269893535396156
YLR070C	-0.20836783466226874
YLR072W	-0.2571934767536839
YLR073C	-0.0653728398215917
YLR074C	-1.3684938430110736
YLR077W	0.09945293147366319
YLR079W	-0.12791056272745108
YLR080W	0.04726729523182945
YLR081W	-0.3844636248178224
YLR082C	0.08046917212995676
YLR083C	-0.18322316425878188
YLR084C	-0.012358730619102773
YLR085C	0.17813696382902
YLR087C	-1.1566851056313474
YLR089C	0.05926652189208698
YLR090W	-0.2569709783355649
YLR091W	0.9474126531955259
YLR092W	-0.6146104589836024
YLR093C	-0.4906362268706294
YLR094C	-0.6980357742873188
YLR095C	0.02295911186462102
YLR096W	-0.034163892421848814
YLR097C	-0.21944284928699453
YLR098C	-0.2374928387305294
YLR099C	-0.3813798037941051
YLR102C	-0.48636451958921695
YLR104W	0.06497274971546607
YLR107W	0.4175160606694636
YLR108C	-2.1892234190397497
YLR109W	-0.3335407641325666
YLR110C	-0.925112759224119
YLR111W	-0.45456990647622053
YLR112W	0.1634681404989504
YLR113W	-0.2409468354761178
YLR114C	-0.03469595590168086
YLR118C	-0.2098380906999047
YLR119W	-0.26797208796230615
YLR120C	-0.7982023767113058
YLR121C	-0.12172438558262556
YLR122C	0.015076865476612512
YLR123C	-0.0409731866121104
YLR124W	-0.006883300768545337
YLR125W	-1.1613449886902154
YLR126C	-0.41829160406769017
YLR128W	0.12279304669773046
YLR130C	0.07165028133383453
YLR131C	-1.7332839955485435
YLR133W	-0.17601722328440186
YLR134W	0.13773950830007844
YLR135W	-0.0790499447525211
YLR136C	-0.0721397514219079
YLR137W	0.38914081068898065
YLR138W	-4.716852639269394
YLR139C	0.0756582929167351
YLR142W	0.08808162311944935
YLR143W	0.14404441898076753
YLR144C	-0.11231213647087529
YLR146C	0.29487932470270983
YLR148W	-0.47545992957166167
YLR149C	-2.213672382113564
YLR150W	0.3856554366176517
YLR151C	-0.10632773931231947
YLR152C	-0.0745313349815616
YLR154C	-0.11273683432593631
YLR164W	0.04802822578353533
YLR165C	0.23262097334852638
YLR168C	0.21907848121600482
YLR169W	-0.3085063656916212
YLR170C	0.06790181939510608
YLR171W	-0.2482334328695987
YLR172C	0.017623380929054435
YLR173W	-0.14368455604183342
YLR174W	-0.3855853888167621
YLR176C	0.0715608283325852
YLR177W	-0.08210049277475175
YLR178C	-0.22649855463479454
YLR179C	-0.8257267911637652
YLR180W	-0.19992390918657038
YLR181C	-0.09022917293067599
YLR182W	0.3045721813397834
YLR183C	-0.07845924135207467
YLR184W	3.6022213408902366
YLR185W	-1.186005976606487
YLR187W	-0.5087826300933213
YLR188W	0.20962179986901194
YLR189C	-0.6226650209051559
YLR190W	0.7301198227530821
YLR191W	-0.500982484567551
YLR192C	0.4444342357198521
YLR193C	-0.0638238329010777
YLR194C	0.05078333587290635
YLR199C	0.05464523058706655
YLR200W	-0.3122873432399592
YLR201C	0.39916353286063494
YLR202C	-0.3008024432598853
YLR203C	-0.01894878557482229
YLR204W	-0.29517177098886016
YLR205C	-0.07225074125036283
YLR206W	-0.19137964579331423
YLR207W	-0.052938850092500316
YLR209C	0.040160773733479004
YLR210W	-0.033438521438062745
YLR211C	-0.04379577817576439
YLR213C	0.10212750626858878
YLR214W	-0.009324164701552135
YLR216C	0.1424516092931131
YLR217W	-0.03327941077772363
YLR218C	-0.25596705155816823
YLR219W	-0.4614916999647141
YLR220W	1.0099181565243127
YLR221C	0.13218839357004586
YLR224W	0.16690497402364207
YLR225C	0.003015177703944323
YLR226W	0.2122398765484666
YLR227C	0.44783118271309696
YLR228C	0.0034432657416823944
YLR231C	-0.1546035755869075
YLR232W	0.0032890674234174046
YLR233C	0.140045058282134
YLR234W	-0.05607071020403789
YLR235C	-0.036007606834220385
YLR236C	0.508129576126757
YLR237W	-0.0078038655235677604
YLR238W	-0.14987066885383343
YLR239C	0.01837107135267737
YLR240W	0.063334807554057
YLR241W	-0.0056109776628020845
YLR242C	0.3086455100400747
YLR244C	-0.07014794811052102
YLR246W	0.19858892659328764
YLR247C	-0.04719407258778518
YLR248W	-0.07886996303245497
YLR250W	-0.15710153113511338
YLR251W	-0.4301197612777531
YLR252W	0.25247149897151133
YLR253W	0.015142697004899813
YLR254C	-0.28870866965809144
YLR255C	-0.027595385949787044
YLR257W	-5.824774746748027
YLR258W	0.1397599461164978
YLR260W	0.3781511801457059
YLR261C	0.359563919765542
YLR262C	-0.04495117293551773
YLR262C-A	0.19147506461182975
YLR263W	0.1715717067496338
YLR264W	0.5838418835195566
YLR265C	-0.3443981437710834
YLR266C	0.28425580330290834
YLR267W	0.12679753634838145
YLR268W	-0.09127144161977288
YLR269C	0.03445575655050233
YLR270W	-0.05607511020079271
YLR271W	0.054365866631635576
YLR273C	-0.2085355276916172
YLR278C	0.19458287218898618
YLR279W	-0.07334203508340299
YLR280C	0.03888742751648612
YLR281C	-0.4478173394441763
YLR282C	0.08855765463550531
YLR283W	-0.11573919716461663
YLR284C	0.1694721590182554
YLR285W	0.21332943703937082
YLR286C	-0.6502745050632168
YLR287C	0.1879176779188758
YLR287C-A	0.9208513955257912
YLR288C	0.035828764031049835
YLR289W	-0.122345947935162
YLR290C	0.0014851026596185096
YLR292C	-0.1536213809186922
YLR294C	-0.05710401091105156
YLR295C	-0.6838415063634965
YLR296W	-0.16019064842893896
YLR297W	-1.0288716770392314
YLR299W	0.06008323360356615
YLR300W	0.3660076397433423
YLR303W	0.1624019378716876
YLR304C	-0.010009842299515317
YLR306W	-0.18701264918987331
YLR307W	-0.4315475854440781
YLR308W	
YLR309C	0.12096307595300643
YLR311C	-0.38858164667384637
YLR312C	-0.014365711105264621
YLR312W-A	0.16466814769883684
YLR313C	-0.17071357942561657
YLR315W	0.03750159663337699
YLR318W	-0.13020175116781382
YLR319C	-0.2597912351941108
YLR320W	-0.07492147431400151
YLR322W	0.8755442429925104
YLR324W	-0.4076379257007224
YLR325C	-0.197311703943673
YLR326W	-0.1472595710627672
YLR327C	-0.32542468230790755
YLR328W	0.11018187543748709
YLR329W	-0.11990879774168911
YLR330W	-0.711124729087164
YLR331C	-0.096156097783391
YLR332W	-0.3467088251162198
YLR333C	
YLR334C	-0.1132590419220236
YLR335W	0.08949585528190875
YLR337C	-6.923641507703187
YLR338W	-1.0046454511651253
YLR341W	0.015403609291324482
YLR342W	-0.1870823740823366
YLR343W	0.14545070843837174
YLR344W	-0.5855853760271084
YLR345W	-0.2656905772940573
YLR346C	0.07681303672221408
YLR348C	-0.3865680342245018
YLR349W	0.25529880993493714
YLR350W	-0.2519815907018463
YLR351C	0.08220109448363173
YLR352W	-0.1727474988001609
YLR353W	-0.15056629672481214
YLR354C	0.16828574503242172
YLR356W	-0.26447114092229324
YLR357W	-6.700211804282077
YLR358C	-1.6801215229220037
YLR360W	-0.8624238460924963
YLR361C	-0.11308451540605355
YLR362W	
YLR363C	0.31919532495555225
YLR364W	2.3649493270841337
YLR365W	0.3457714016831961
YLR366W	-0.25791927538724185
YLR367W	-0.1822521624466936
YLR368W	-0.11756829114561235
YLR369W	-1.8477675150559056
YLR370C	0.2342613595153459
YLR371W	-1.4006723489194
YLR372W	-0.7827842802921376
YLR373C	-0.24225861277487673
YLR374C	-0.11198770029291633
YLR375W	-0.27004363418624167
YLR376C	-0.08545321190862643
YLR377C	2.0240815221786974
YLR380W	-0.07862623149838205
YLR381W	-0.3765447499075998
YLR382C	-0.03469460732406572
YLR384C	-3.5368210708864605
YLR385C	-0.03735179905670342
YLR386W	-0.09578923049732861
YLR387C	-0.03380159803671668
YLR388W	0.12097474594754339
YLR389C	-0.22924160603505458
YLR390W	0.294443597318687
YLR390W-A	-0.2920848576031654
YLR392C	-0.17618037251820315
YLR393W	0.3499820585379152
YLR394W	0.027451454122981587
YLR395C	-0.2815275027775383
YLR396C	-0.20595037362633695
YLR398C	-0.0426267279816638
YLR399C	-4.530820099725716
YLR400W	
YLR401C	-0.07090609170073656
YLR402W	0.3095919372756257
YLR403W	0.06157808250011157
YLR404W	-0.06638841534801705
YLR405W	0.05223315384341219
YLR406C	0.17046614681782202
YLR407W	0.1245043841101445
YLR408C	-0.06104337746555204
YLR410W	0.04140874706810517
YLR412W	-0.02223194081092326
YLR413W	0.2876556792140515
YLR414C	-0.3338779796837614
YLR415C	-0.013546233386332682
YLR416C	-0.03590220025591785
YLR417W	-0.8539028123595881
YLR418C	-0.8188981127897197
YLR420W	-0.4021759030426441
YLR421C	0.14626187566877283
YLR422W	-0.048597338617458075
YLR423C	-0.13236687412579617
YLR425W	0.6654505831612659
YLR426W	-0.428964677659612
YLR427W	-0.0032790468765468636
YLR428C	-0.23297263229112464
YLR429W	0.049043158934870726
YLR431C	0.15546433950740812
YLR432W	-0.005380932931340575
YLR433C	-0.14738746856583165
YLR434C	0.022615893417796785
YLR435W	0.17494875696642986
YLR436C	0.013984317896431111
YLR437C	0.11465327775198549
YLR438W	-0.21031339305169003
YLR439W	-0.13088746706522691
YLR441C	0.11129608209733069
YLR442C	
YLR443W	-0.15499281804201498
YLR444C	0.49209791424625815
YLR445W	-0.009942924573359723
YLR446W	-0.14715657580078073
YLR447C	0.37009356056680215
YLR448W	0.08391913376677736
YLR449W	0.07161327736987849
YLR450W	-0.5019714168147585
YLR451W	-0.16366798987281922
YLR452C	0.07103618379503379
YLR453C	-0.23451716369731604
YLR454W	0.01790452395292394
YLR455W	0.28889500353363673
YLR456W	-0.2589411216211203
YLR460C	0.1798177687381647
YLR461W	0.03394501213056033
YML001W	-0.6166028359467709
YML002W	-0.1896438261905504
YML003W	-0.3462241546379205
YML004C	-0.017341998520472645
YML005W	0.10714168195629249
YML006C	0.18631884891009778
YML007W	0.004920326565171495
YML008C	0.18696859548521835
YML009C	0.021206404364114688
YML009C-A	-2.341932416663658
YML009W-B	0.3029329576261705
YML011C	0.21976909175062725
YML012C-A	0.010711120719158952
YML012W	-0.01873500802687531
YML013W	0.3910371064388307
YML014W	0.009110791564974347
YML016C	-0.04133849842134785
YML017W	0.18724382581956547
YML018C	-0.6163906385647423
YML019W	-0.2638741516567998
YML020W	0.12192474133153686
YML021C	-0.1430110737882097
YML022W	0.12689287208819597
YML024W	-0.1305341325792007
YML026C	-4.861063108525999
YML027W	0.1670235750399772
YML028W	0.46957926141674966
YML029W	0.054582400257274614
YML030W	0.2853736134684457
YML032C	0.8811020145912611
YML034C-A	-0.14635240698603869
YML034W	-0.07026809088183084
YML035C	-0.08304300020616436
YML036W	-2.054754297995247
YML037C	-0.036007606834220385
YML038C	-0.03345872568076517
YML041C	0.10925150505440857
YML042W	0.34010147900890675
YML047C	-0.3004624142550891
YML047W-A	0.59723716705581
YML048W	-0.11322440474208788
YML050W	-0.3256314788904725
YML051W	0.19703732117136102
YML052W	-0.35079383030587474
YML053C	-0.06533715668066917
YML054C	0.2152847381383471
YML055W	-0.13414122458665126
YML056C	0.12767420514873246
YML057C-A	0.1108117994841581
YML057W	-0.17038864868188686
YML058W	0.05884878056445586
YML059C	0.19563926327776374
YML060W	0.33318809076260736
YML061C	0.6263826641994581
YML062C	0.03216184489558498
YML063W	0.8451233290995882
YML066C	0.3362361691176368
YML067C	-0.2794300224897456
YML068W	-0.13341331856002725
YML070W	0.01479225204132066
YML071C	-0.4632876972123371
YML072C	-0.28233647109785603
YML073C	3.7394036121372576
YML074C	-0.11825528378130976
YML075C	-0.5360371631347666
YML076C	-0.603185509297787
YML078W	-0.26196735457718673
YML079W	0.23950543456226123
YML080W	-0.29603022212510294
YML081C-A	-0.5797964546194624
YML081W	0.36327803918464985
YML082W	0.174687527213434
YML083C	-0.12736637573316015
YML084W	0.33051248774982706
YML086C	0.03364816445092979
YML087C	0.009810340018531153
YML088W	0.1711992116972829
YML089C	0.10101234611963439
YML090W	-0.1483696433224426
YML094C-A	-0.12698603808224326
YML094W	0.8998680046795947
YML095C	-0.1706311323155149
YML096W	0.45323474474127246
YML097C	1.712686324310922
YML099C	0.0541012581487575
YML100W	0.20398260563996146
YML100W-A	0.15796245080032117
YML101C	0.23441028511596915
YML101C-A	0.33094420939707114
YML102W	-0.0807514709577078
YML103C	0.17894792285233266
YML104C	0.5189388650021937
YML106W	-0.2072217699166948
YML107C	0.04670363462701589
YML108W	0.2512031759150861
YML109W	0.1838415302469538
YML110C	0.2861689535744998
YML111W	-0.17926948831869138
YML112W	-0.10343140038282174
YML113W	-0.024760385781799663
YML115C	0.21385782280779897
YML116W	0.22200697917734508
YML116W-A	0.16869117385608806
YML117W	-0.555884254116861
YML118W	-0.2178718836425682
YML119W	0.16022342723896543
YML120C	0.0029849010625537502
YML121W	0.4214512886115564
YML122C	0.44700809521409257
YML123C	0.041901053952091906
YML124C	0.7271114911267318
YML128C	-0.02842170446271517
YML129C	-0.48053662964693167
YML131W	-0.0015027827358524604
YMR002W	0.22096757208999065
YMR003W	-0.24714684337445084
YMR004W	-0.8160898997374867
YMR006C	0.22861438926790342
YMR007W	-0.002302135485822437
YMR008C	-0.09514107087754463
YMR009W	-0.4607805927427246
YMR010W	-0.024590578857264168
YMR011W	-0.30534156776809135
YMR012W	-0.03648998223522681
YMR014W	
YMR015C	0.08945055633341878
YMR016C	0.1550791413434073
YMR017W	-0.042739802666675986
YMR018W	0.3352963144904294
YMR019W	0.0366415270425017
YMR020W	0.11062066374139708
YMR021C	0.5095181962455065
YMR022W	0.027866364689877958
YMR023C	-0.36919651084911465
YMR024W	
YMR025W	0.04641347936059437
YMR026C	-0.42742434139923186
YMR027W	0.18751352928397186
YMR029C	-0.353017815405426
YMR030W	-0.34712027747316027
YMR031C	0.1313569159030644
YMR031W-A	-1.3048449148386077
YMR032W	-1.5116880219115048
YMR034C	0.27554612875532436
YMR035W	0.105041488059909
YMR036C	-0.310338596354482
YMR037C	0.1026822097250739
YMR038C	0.25148143386421196
YMR039C	-0.15007285857548436
YMR040W	0.22499487924809491
YMR041C	0.20580787767009043
YMR042W	-0.04024925295701684
YMR044W	-0.06156108527573591
YMR048W	-0.6800339103559326
YMR052C-A	-0.2788596523714235
YMR052W	0.08410836427127846
YMR053C	0.3825218941771916
YMR054W	0.1469277785293079
YMR055C	0.07722211230462633
YMR056C	0.07021367926179975
YMR057C	0.14379121864054534
YMR058W	-0.22872829908764122
YMR060C	-0.14387615855447564
YMR062C	-0.19416677949269423
YMR063W	-0.1882655055170852
YMR064W	0.36929051389118017
YMR065W	0.06834557855394237
YMR066W	-0.04663762760710535
YMR067C	-0.3098884928022214
YMR068W	-0.10492721455024681
YMR069W	-0.3169928979655911
YMR070W	-0.3061239636177266
YMR071C	-0.26055766173345046
YMR072W	-0.004779440346870224
YMR073C	-0.2932611884404904
YMR074C	-0.23453689727055055
YMR075C-A	-0.1909871753146558
YMR075W	0.2671510753474423
YMR077C	-1.500485150420225
YMR078C	-0.20116680950260424
YMR080C	-0.8649377415401952
YMR081C	-0.08521034219990559
YMR082C	-0.004332426108655847
YMR083W	-0.0013127544921867134
YMR084W	-0.09986710439304174
YMR085W	0.1489707150327422
YMR086C-A	-0.14482744003255246
YMR086W	-0.30135712247207463
YMR087W	0.018570687256466656
YMR088C	0.15718996008442884
YMR089C	0.04587096876406488
YMR090W	-0.03973835313576529
YMR091C	
YMR092C	-0.11035868369732778
YMR095C	0.024821335134006726
YMR096W	-0.19278826108732175
YMR097C	0.023800079456692925
YMR098C	0.5470422197147295
YMR099C	-0.16786331023696643
YMR100W	0.17501234787045186
YMR101C	-0.4010026078843943
YMR102C	0.187784296659059
YMR103C	-0.16313575427907878
YMR104C	-0.06877099373518804
YMR105C	-0.4577632896073784
YMR106C	-0.014263917676483422
YMR107W	0.09487605749323458
YMR109W	0.3002873360692778
YMR110C	-0.24267240108826107
YMR111C	0.06341022985720991
YMR114C	0.2035881142782206
YMR115W	-0.03058149378237623
YMR116C	0.16866908356354035
YMR118C	-0.07702034267380772
YMR119W	-0.0029902003100680838
YMR119W-A	-0.09595017415262125
YMR120C	0.21809766729091198
YMR121C	0.0556380688065292
YMR122C	-0.12750303200914156
YMR123W	-0.6312906516322553
YMR124W	-0.15519134804924045
YMR125W	0.26877692698790095
YMR126C	-0.22094583509118526
YMR127C	0.17735317798665842
YMR129W	0.007748013706589936
YMR130W	0.13869194906263155
YMR132C	-0.3910381955104846
YMR133W	0.02748266951471736
YMR135C	-0.028830789942478154
YMR135W-A	-0.02899590591927712
YMR136W	0.0792380317327484
YMR137C	-0.10367472728685906
YMR138W	-0.051757021051688216
YMR139W	0.013163088742117532
YMR140W	0.18522887480706815
YMR141C	-0.2828486745054033
YMR142C	0.04676344564857652
YMR143W	-1.1045346744442563
YMR144W	-0.049884625667786286
YMR145C	0.1481270462638571
YMR147W	0.04592186382543634
YMR148W	-0.048518368044186334
YMR150C	0.1975611907840381
YMR151W	-4.073072165792418
YMR152W	0.004262540365465737
YMR153C-A	-0.09844867049923282
YMR153W	0.2729741876626949
YMR154C	0.05414101355054016
YMR155W	0.02724007358936861
YMR156C	-0.2438540451784682
YMR157C	-0.2686048345723426
YMR158C-A	-0.07061172914189118
YMR158W	0.11059117603640414
YMR158W-B	-0.4011138994109006
YMR159C	-0.10385197248584498
YMR160W	0.40786646013301997
YMR161W	-0.22352613648239072
YMR162C	-0.05286819998601412
YMR163C	-0.1936552593581259
YMR164C	0.046717757188076754
YMR165C	-4.659823484038745
YMR166C	-0.0780959400067268
YMR167W	0.06620556793197349
YMR169C	0.04901927317532816
YMR170C	0.20066558988742889
YMR171C	-0.08953903642637624
YMR172C-A	-0.47337793599604155
YMR172W	0.27417440941604254
YMR173W	-0.44083575580984224
YMR173W-A	0.15029391415119026
YMR174C	-0.23119698485477852
YMR175W	-0.3056372187542759
YMR176W	0.1264959637714395
YMR177W	0.11650372938665075
YMR178W	0.02874173039507345
YMR179W	-0.719820519053488
YMR180C	-0.1642672721605516
YMR181C	0.2519739130784426
YMR182C	-0.23731253461846827
YMR183C	0.1448141884348917
YMR184W	-0.08131603198230325
YMR185W	-0.01732695732871802
YMR186W	-0.14755376247915625
YMR187C	0.06968088259310604
YMR188C	-0.194239176969661
YMR189W	0.025450160384254586
YMR190C	0.07626207443078586
YMR191W	0.05619726107834629
YMR192W	-0.23724958877144497
YMR193C-A	0.44687052874549205
YMR193W	0.6022459644414311
YMR194C-A	-0.7881656556766665
YMR194W	0.12055957214305252
YMR195W	-0.005775799051396002
YMR196W	
YMR198W	-0.09295142666007435
YMR199W	0.029189513657157225
YMR201C	-0.04964929987004569
YMR202W	-4.410332581383388
YMR204C	0.27786747147294677
YMR205C	0.6539756497047493
YMR206W	0.1592264501553473
YMR207C	-0.13404019927269006
YMR209C	-0.008909582286126426
YMR210W	-2.3756640421079696
YMR214W	-0.392765622550567
YMR215W	0.07925220291238502
YMR216C	0.4002804559805709
YMR217W	-0.09382947138170676
YMR219W	-0.4553361830510108
YMR221C	-0.16337353084414946
YMR222C	0.16999108488266262
YMR223W	0.23510960852871904
YMR224C	-6.69154078826573
YMR225C	0.08044614181367686
YMR226C	-1.048265433266431
YMR228W	-0.3604832543425256
YMR230W	0.1614931801686145
YMR231W	
YMR232W	-0.04350018968310124
YMR233W	0.1798019472461556
YMR234W	0.1566698112515782
YMR237W	0.3599305417000329
YMR238W	0.1518852018578126
YMR241W	0.13024694765361572
YMR242C	3.6908529747658103
YMR243C	0.011295201028877275
YMR244C-A	-0.1474334363998226
YMR244W	-0.3534841702911243
YMR245W	-0.12545162177392394
YMR246W	-0.13287130785581974
YMR247C	0.09453255754805308
YMR250W	0.3907968878043527
YMR251W	0.1264844468373203
YMR251W-A	-0.03376291737080763
YMR252C	-0.09302542677957955
YMR253C	0.03786290098943405
YMR254C	0.1895534009425318
YMR255W	0.09563702823162248
YMR256C	-0.22633441786435826
YMR257C	
YMR258C	
YMR259C	0.2678360224477519
YMR261C	-0.038359164216983974
YMR262W	0.006299554774531637
YMR263W	-0.053606335331291284
YMR264W	-0.21674146575376954
YMR265C	0.137857448416206
YMR266W	-0.17686072293059465
YMR267W	0.2027266782579896
YMR269W	0.13328904509292028
YMR271C	0.05080715157637065
YMR272C	-0.5812712194729953
YMR273C	0.06506546862311077
YMR274C	0.14550949343751243
YMR275C	0.362014001693872
YMR276W	0.0012893499612277519
YMR278W	0.29778843399042954
YMR279C	-0.045548806716114
YMR280C	-1.2063325114518395
YMR282C	0.10624196022552711
YMR283C	-0.08736754056801427
YMR284W	-0.33721981414529995
YMR285C	0.05172772310828923
YMR286W	0.6020394658905768
YMR287C	0.8486831519708314
YMR289W	-0.08629788717969734
YMR291W	-0.25700627478093224
YMR292W	0.07513700121289714
YMR293C	-1.6639618576138204
YMR294W	0.0537112309947004
YMR294W-A	0.11567095084602039
YMR295C	-0.3060856668829275
YMR297W	0.006709073387736189
YMR299C	-0.08807857974944222
YMR300C	0.2305598893610766
YMR302C	0.16626321606350622
YMR303C	-0.0834298992620751
YMR304C-A	0.18131736087736045
YMR304W	-0.4537794978616511
YMR305C	0.050810266633501994
YMR306C-A	0.23120561827142888
YMR306W	0.07265496156079158
YMR307W	-7.864488779263832
YMR310C	-0.42435927931002637
YMR311C	0.3118503154678268
YMR312W	0.044617605541604585
YMR313C	-0.45436161171090683
YMR315W	0.02240568875250461
YMR316C-A	-0.7760689345141975
YMR316C-B	-0.0016521314792205884
YMR316W	-0.15975934726875635
YMR317W	-0.0922117140335986
YMR318C	0.1456411380802106
YMR319C	0.04818446651638342
YMR320W	0.3791585763332338
YMR322C	0.1607706604469717
YMR326C	-0.11638910281571196
YNL001W	-0.026211613414082065
YNL003C	0.08891612372125085
YNL004W	0.17944942934749583
YNL005C	0.3524313204104315
YNL008C	
YNL009W	0.19249227405645356
YNL010W	0.17653955828170367
YNL011C	0.8227306715260415
YNL012W	-0.2519863028664951
YNL013C	0.325309404555533
YNL014W	-0.08158358345927652
YNL015W	-3.6784367748803515
YNL016W	0.3258078071512348
YNL018C	
YNL020C	0.011051704269133489
YNL021W	0.11461120809286028
YNL022C	-0.0829538115794417
YNL023C	
YNL024C	-0.2155408232013713
YNL025C	0.4361496474451989
YNL027W	0.03997224281339326
YNL028W	
YNL029C	
YNL030W	
YNL031C	-0.633669377873945
YNL032W	-0.1365362528083998
YNL034W	0.07614582704675887
YNL035C	-0.12058645746838784
YNL037C	-0.10279498644435328
YNL040W	
YNL041C	-0.013478561448275285
YNL042W	
YNL043C	0.24874439429457143
YNL044W	-0.2090188030676744
YNL045W	0.19697765442710846
YNL046W	-0.11000612239878177
YNL047C	-0.15448860884281054
YNL049C	0.0925779369672756
YNL050C	0.04955061038521112
YNL051W	0.5519496986679565
YNL052W	0.08748301462251598
YNL053W	-0.10086414164148504
YNL054W	-0.006249406900829021
YNL055C	-1.0575165644283715
YNL056W	-0.17098405511241097
YNL057W	0.028344970899003397
YNL058C	-0.5322116096596842
YNL059C	0.13541564590699903
YNL063W	-0.22978355714477994
YNL064C	0.07430813053721003
YNL065W	-0.1974561348029388
YNL066W	0.19576768934024255
YNL067W	
YNL068C	-0.0940922805927372
YNL069C	0.15752700250703278
YNL070W	-0.516535445271171
YNL071W	0.0045028900243472255
YNL072W	-0.25510488718228846
YNL073W	-0.08050932466698801
YNL074C	-0.036132000585131045
YNL076W	-0.061018379861084326
YNL077W	-0.4265771602078353
YNL078W	-0.09416806311214496
YNL079C	0.7747449058066173
YNL080C	0.1741574804379201
YNL081C	
