orf	hom | growth (pooled culture, microarray) | MPP+ [250 ug/ml] | YPD | Doostzadeh J~Langston JW, 2007	hom | growth (pooled culture, microarray) | paraquat [5 mM] | YPD | Doostzadeh J~Langston JW, 2007
YEL062W	-0.5015676666666667	3.56702
YEL063C	0.20719933333333332	-0.3420536666666667
YEL064C	0.45566026666666676	0.7274451333333335
YEL065W	0.03547633333333333	-0.284866
YEL066W	-0.10159999999999998	-1.1286976666666666
YEL067C	0.16400666666666672	-0.604358
YEL068C	1.0380010000000002	0.12442033333333335
YEL071W	-0.37359366666666666	-0.842616
YEL072W	0.27493833333333334	-1.3980436666666665
YER001W	0.1725221	1.0935996666666667
YER002W	1.6331073333333332	2.1808
YER004W	5.2830346666666665	3.2343097666666663
YER005W	-0.021183633333333358	1.7505433333333336
YER007C-A	2.7494566666666667	4.6276633333333335
YER007W	0.38287333333333334	0.509775
YER010C	-0.10771420000000002	0.6173653333333333
YER011W	-0.904001	-0.15640799999999996
YER014C-A	1.7821583333333333	0.06545366666666667
YER014W	1.1971813333333332	0.14499433333333336
YER016W	1.331141666666667	2.4520666666666666
YER017C	0.3985935333333333	0.5624159999999999
YER019C-A	-1.9193813333333332	-0.8128283333333334
YER019W	0.7908226666666667	-0.573616
YER020W	0.8688453333333334	0.7348392333333332
YER024W	-0.15295066666666665	-0.542191
YER027C	-0.7582593333333333	0.38535633333333336
YER028C	-0.6912046666666667	0.70063
YER030W	1.2810240000000002	3.5462399999999996
YER031C	1.9936666666666667	0.41800333333333334
YER032W	-1.031682	-0.29044033333333336
YER033C	-1.7435956666666668	-0.06191533333333334
YER034W	-1.2457386666666668	-4.341916666666667
YER037W	-0.4962590333333334	0.1405615
YER038W-A	-0.534858	-0.0315479
YER039C	-0.3337839999999999	-2.0557286666666665
YER039C-A	0.40485433333333326	0.9884750000000001
YER040W	0.9211553333333334	-0.29612466666666665
YER041W	-2.38917	-1.5635733333333335
YER042W	1.097214	0.07440353333333334
YER044C	-0.2895096666666666	-0.8869283333333334
YER044C-A	0.22844503333333332	-2.2133900000000004
YER045C	-0.289399	-2.1515866666666668
YER046W	-0.8316806666666666	-1.2718800000000001
YER046W-A	-1.2187556666666666	-0.6419513833333333
YER047C	0.4661216666666667	1.0285152666666666
YER048C	1.4288319999999999	0.011142333333333346
YER049W	0.016838999999999965	-0.4703553333333334
YER050C	0.13413833333333336	-0.7242109999999999
YER051W	0.14945803333333332	-0.20977296666666667
YER052C	-0.007562500000000009	0.2745756666666667
YER053C	-0.472048	-0.3062320666666667
YER054C	0.5303993333333334	-0.24227633333333332
YER055C	-1.2597383333333332	-0.8647943333333333
YER056C	0.22318266666666667	-0.6923159999999999
YER056C-A	1.5414123333333334	4.6179033333333335
YER057C	0.30780266666666667	-0.9049059999999999
YER058W	0.758864	0.979296
YER059W	2.2987456666666666	-5.943906666666667
YER060W	-1.1997419999999999	-1.6606366666666668
YER060W-A	0.3584156666666667	0.02024633333333331
YER061C	-0.1264741	7.459083333333335
YER062C	-1.2550326666666665	-1.7107663333333332
YER063W	-0.454865	0.23471933333333328
YER064C	-0.7955516666666665	-1.7329603333333334
YER065C	-1.6005463333333332	-1.6605473333333334
YER066C-A	-2.5144973333333334	-1.4231037000000002
YER066W	-0.6178018	-0.689993
YER067C-A	-1.0859566666666667	-0.8412543333333334
YER067W	-0.35075589999999995	-1.7624613333333332
YER068C-A	-0.06554233333333333	-0.7059829999999999
YER068W	-0.48731433333333335	-1.232017
YER069W	-1.5973366666666664	-1.1850226666666668
YER070W	0.0	0.0
YER071C	-0.774356	-0.9576496666666666
YER072W	0.3273439999999999	-7.320596666666667
YER073W	0.8040583333333332	-19.1148
YER074W	1.3389506666666666	1.3948496666666665
YER075C	0.3195056666666668	-0.9410636666666666
YER077C	1.7284633333333332	0.2907633333333333
YER078C	-2.6685119999999998	0.344109
YER079W	-0.9571893333333334	-0.15243370599999997
YER080W	0.41858033333333333	-0.8918203333333334
YER081W	-1.4890720999999998	-1.799843
YER083C	-0.073919	-1.1178966666666665
YER084W	-1.923849	-2.6019099999999997
YER085C	-0.18241950000000004	-1.0019716666666667
YER086W	-1.6661356666666667	-0.3917953333333333
YER087C-B	-0.2261459166666666	-0.6767144333333333
YER087W	0.36695833333333333	3.963808333333333
YER088C	0.14287573333333334	-0.33258899999999997
YER089C	0.08915866666666661	-1.543668
YER090W	0.6163983333333334	0.18675200000000003
YER091C	-0.22151466666666672	-1.0277353333333334
YER091C-A	1.6795033333333336	1.9360833333333334
YER092W	0.9678189999999999	1.4573196666666666
YER093C-A	-2.441736666666667	-0.40792100000000003
YER095W	2.1869460000000003	-0.5374053333333334
YER096W	-0.7913969999999999	-2.0513266666666667
YER097W	-1.7331239999999999	-2.8952233333333335
YER098W	-0.29416186666666666	-1.2697243333333332
YER101C	-1.7964333333333335	-1.4779193333333334
YER103W	0.03334733333333325	-0.19124333333333335
YER106W	-0.39703433333333343	-0.8161898666666666
YER107C	1.0568490000000001	-1.0630353333333333
YER110C	2.9900974666666666	0.17410899999999999
YER111C	1.564024	5.63957
YER113C	-0.41965433333333335	-0.70656
YER114C	0.37121266666666664	-2.35338
YER115C	-1.9333999999999998	-2.8771299999999997
YER116C	0.23647900000000002	-0.253132
YER117W	2.4171903333333336	7.37537
YER118C	0.20306266666666664	1.2712416666666666
YER119C	-0.36154100000000006	-0.7641543333333334
YER119C-A	-0.3163853333333333	4.164733333333333
YER120W	0.9397169333333335	3.421613333333333
YER121W	-1.9625633333333334	-0.028861000000000008
YER122C	-0.15845833333333328	4.9209966666666665
YER123W	1.0396906666666668	0.817421
YER124C	0.26258833333333337	0.3653053333333333
YER128W	-1.7284599999999999	-0.6874656666666666
YER129W	-0.08824533333333333	-2.2154366666666667
YER130C	0.5906276	-0.12295366666666656
YER131W	2.0231766666666666	2.4345133333333333
YER132C	-0.19005233333333335	1.0736663333333334
YER134C	-1.256819	-1.2306513333333333
YER135C	0.28712966666666667	-1.381132
YER137C	0.5170784999999999	1.301196
YER139C	-0.20168633333333333	8.22623
YER140W	-1.267669	-3.29372
YER141W	-0.092638	0.6879683333333334
YER142C	-1.0190056666666667	-1.495040666666667
YER143W	-2.5819680000000003	-1.826842
YER144C	1.8563199999999995	0.7443032666666668
YER145C	-3.0400113333333327	-9.79997
YER149C	-2.0320300000000002	-1.034314
YER150W	-2.7402029999999997	-1.4286173333333334
YER151C	2.207456666666667	2.738
YER152C	-0.6482804666666667	-0.9992136666666666
YER153C	-0.8510580000000001	-0.6960303333333334
YER154W	-0.07791499999999996	-0.7756743333333334
YER155C	-0.034281833333333324	0.05846933333333334
YER156C	1.1877476666666666	0.727677
YER158C	1.1324303333333334	0.886575
YER161C	-2.71609	-13.033726666666666
YER162C	0.8264543333333334	-0.10627066666666674
YER163C	0.17348466666666665	-0.316468
YER164W	2.1434123333333335	-3.568293333333333
YER166W	-1.6665856999999997	1.5567549999999999
YER167W	1.3465453333333333	-3.879666666666667
YER169W	-1.47083	3.472186666666666
YER170W	-1.163083	-0.9315566666666667
YER173W	-1.8218733333333335	1.113044
YER174C	-0.7095845000000001	-1.2043780000000002
YER175C	-0.9971876666666666	0.618364
YER176W	0.37964510000000007	0.16630266666666657
YER177W	1.4152743333333333	1.64358
YER178W	-1.2719733333333334	4.428983333333334
YER179W	-1.1303096666666668	0.4439013333333333
YER180C	-0.5145063333333333	-0.6807933333333333
YER181C	-0.29722699999999996	0.4219186666666667
YER182W	0.05292206666666665	-0.27652633333333326
YER183C	-1.2647886666666666	-0.6715226666666667
YER184C	-1.7823210000000003	-0.07822266666666665
YER185W	-0.3395289666666666	-0.4226046666666667
YER186C	-0.4257206666666667	-1.5594066666666666
YER187W	-1.7965366666666664	-0.17592266666666667
YER188W	-0.46546909999999997	-0.07514633333333333
YFL001W	1.1976596666666666	-0.3602266666666667
YFL003C	0.927279	0.772357
YFL004W	-0.28790200000000005	0.854386
YFL007W	-1.2842838333333335	-2.9277100000000003
YFL010C	-0.08758066666666671	-0.4034607666666667
YFL010W-A	0.145099	-0.3884203333333333
YFL011W	0.22948226666666668	-0.060297800000000006
YFL012W	-0.925344	-1.3591203333333333
YFL012W-A	0.36881773333333334	1.7584199999999999
YFL013C	0.2914353333333333	1.2119776666666666
YFL014W	0.58736	0.7537257
YFL015C	-1.3571353333333336	-2.067845333333333
YFL016C	-0.04465266666666667	0.19984186666666667
YFL018C	-0.7075693333333333	2.8222733333333334
YFL019C	0.33510833333333334	-0.1280053333333334
YFL020C	-0.7939335666666668	-0.39249833333333334
YFL021W	-2.606893	-2.56616
YFL023W	0.35710233333333335	4.346813333333333
YFL025C	1.50908	1.721727666666667
YFL027C	-1.9168796666666665	-1.7513733333333332
YFL028C	-0.9914093333333334	0.08874723333333334
YFL030W	0.32399133333333335	-0.316063
YFL031W	-0.49659666666666663	-0.7259046666666666
YFL032W	-0.8765123333333333	-0.27063766666666667
YFL033C	-0.5912194333333334	-5.888143333333333
YFL034C-A	0.4136841666666667	-0.12487066666666657
YFL034W	-1.0042286666666669	-1.9742066666666667
YFL036W	0.0	0.0
YFL040W	-0.346009	-0.3009306666666667
YFL041W	-0.28261699999999995	-1.6719860000000002
YFL042C	-0.007613850000000005	0.35703756666666675
YFL044C	-0.30813383333333333	-3.02699
YFL046W	-0.4660436666666667	-0.21333306666666665
YFL047W	-1.1191793333333333	0.06489283333333333
YFL048C	-0.6868923833333334	-0.06588699999999999
YFL049W	-0.21123233333333336	0.1275826666666667
YFL050C	-0.443185	-0.282893
YFL051C	-1.0799793333333334	-0.973287
YFL052W	0.262882	-0.4323595
YFL053W	-0.8882506666666666	-0.4625513333333333
YFL054C	0.31089900000000004	-0.5511413333333334
YFL055W	-2.291349	-1.8902533333333331
YFL063W	-0.7418957333333335	-1.9111506666666669
YFR001W	0.0	0.0
YFR006W	-1.4320533333333334	-0.9519273333333333
YFR007W	-1.5505205000000002	-0.8496546666666666
YFR008W	1.408017	6.558536666666666
YFR009W	0.4624507	-3.2415800000000004
YFR010W	0.4211513333333334	-14.119033333333334
YFR011C	-0.02940253333333334	-0.373071
YFR012W	0.34202400000000005	0.8355589999999999
YFR013W	-0.8795276666666667	-1.0561766666666668
YFR014C	-0.560771	0.09934999999999998
YFR015C	0.689526	0.3231013333333333
YFR016C	-0.6915260000000001	-1.60441
YFR017C	0.03579069999999999	0.7372138666666667
YFR018C	-0.365458	0.083972
YFR019W	-0.355877	-0.5461123333333333
YFR020W	-1.4513533333333335	-1.7954506666666665
YFR021W	-2.2849256666666666	-31.453533333333336
YFR022W	-0.077529	0.12129366666666667
YFR023W	0.933161	-0.08635033333333332
YFR024C-A	-0.1437154333333333	-2.9024565000000004
YFR025C	-0.6588136666666666	-0.8891013333333334
YFR026C	-0.12717973333333335	-0.6643325666666667
YFR030W	0.9527433333333333	0.361896
YFR031C-A	1.5017426666666667	4.69503
YFR032C	-1.011658	-0.4438546666666667
YFR032C-A	2.8062696666666667	3.5708299999999995
YFR033C	1.5369533333333332	1.4726930000000003
YFR034C	0.5885103333333334	-0.0550158
YFR035C	-0.36484866666666665	-0.02464299999999997
YFR036W	-0.258791	-0.275141
YFR038W	0.6073976666666667	1.79648
YFR039C	1.2923333333333333	0.355675
YFR040W	0.6438286333333333	-2.7256133333333334
YFR041C	-0.6280970666666666	-0.6858253333333332
YFR043C	-0.5565916666666667	-0.5990030000000001
YFR044C	-0.052600333333333325	-0.6119666666666667
YFR045W	-0.009079333333333292	0.9544163333333334
YFR046C	0.10959243333333331	1.3570413333333333
YFR047C	-0.3179726333333333	-0.9850756666666666
YFR048W	0.007497666666666662	-3.09671
YFR049W	1.870725	1.0348793333333333
YFR053C	0.9692983333333335	0.14149433333333333
YFR054C	0.20597826666666666	-0.5899316666666666
YFR055W	0.9951256666666666	0.3006526666666666
YFR056C	0.7337486666666666	0.43136233333333324
YFR057W	1.8471106666666666	2.02862
YGL002W	-1.3346722	-0.24417933333333333
YGL003C	1.6146876666666667	1.1590623333333332
YGL004C	-0.015264666666666685	0.9380866666666666
YGL005C	1.2805363333333333	3.7117733333333334
YGL006W	0.8899559999999999	2.212076666666667
YGL007W	2.375826	7.9429966666666685
YGL009C	-0.17810930333333333	1.5344869999999997
YGL010W	-0.08208850000000001	1.463506
YGL012W	-0.40220433333333333	-4.479150000000001
YGL013C	1.5268366666666668	2.948793333333333
YGL014W	2.056326	3.709616666666667
YGL015C	-0.3427115666666667	0.1659203333333333
YGL016W	2.3061633333333336	2.2457333333333334
YGL017W	0.4874568666666667	-0.7747433333333333
YGL019W	1.9461056333333333	5.2141166666666665
YGL020C	-0.164227	-0.8480249999999999
YGL021W	0.4104431	0.3892783
YGL023C	-1.02192	-0.8390023333333333
YGL025C	-0.046728333333333295	-1.0165559999999998
YGL026C	-0.17394966666666667	3.6309766666666667
YGL027C	-1.5170873333333335	-2.2757533333333333
YGL028C	1.4068800000000001	-0.7680979999999998
YGL031C	1.5415666666666665	5.058599999999999
YGL032C	-0.7370453333333334	-0.7093176666666666
YGL033W	0.5667423333333333	-0.8937233333333334
YGL034C	-0.493282	-4.065533333333334
YGL035C	-4.434035666666667	-10.379343333333333
YGL036W	0.0	0.0
YGL037C	0.5444166666666667	-0.08667633333333331
YGL038C	0.0	0.0
YGL039W	-0.3413623333333333	0.2262023333333333
YGL041C	-1.734142	0.13490999999999997
YGL042C	0.8772543333333332	2.5235166666666666
YGL043W	-0.5259410000000001	4.67645
YGL045W	-16.494283333333335	-8.471886666666666
YGL049C	-0.5811563333333333	-0.21731733333333336
YGL050W	1.7288436666666664	1.0800573333333334
YGL051W	0.3438693333333333	0.7798906666666667
YGL053W	-0.5963652	-0.22232533333333335
YGL054C	2.9146633333333334	-2.94762
YGL056C	0.849919	1.9418653333333333
YGL057C	-1.934605333333333	-0.4303033
YGL058W	0.0	0.0
YGL059W	-1.2848033333333333	0.5976866666666667
YGL060W	1.095083	2.1092666666666666
YGL062W	1.7128379999999999	0.7372566666666667
YGL063W	-0.9623736666666667	0.18336933333333327
YGL064C	-1.4464266666666667	-0.8077093333333334
YGL066W	0.9227150000000001	-1.5493666666666666
YGL067W	-0.281043	0.44102233333333335
YGL070C	0.8196340000000001	-0.4132023333333333
YGL071W	-0.9720986666666667	-2.0724466666666665
YGL072C	2.421766666666667	0.2559453333333334
YGL076C	0.0	0.0
YGL077C	-2.206153666666667	3.0705899999999997
YGL078C	2.1473088333333332	6.275756666666666
YGL079W	1.4594924	1.3288619999999998
YGL080W	0.8851623333333333	-1.15226
YGL081W	0.33591499999999996	-0.2040369333333333
YGL082W	0.24858183333333336	-1.7832930000000002
YGL083W	1.2221163333333334	1.3331296666666665
YGL084C	-0.6283806666666667	3.60496
YGL085W	-0.0028965533333333107	1.2370736666666666
YGL086W	-0.9372101	1.4919400000000003
YGL087C	-2.200293	-3.3965866666666664
YGL088W	0.0	0.0
YGL089C	0.8002651	1.0725983333333333
YGL090W	-1.3295699999999997	-1.4448833333333333
YGL094C	2.47866	0.9741608999999999
YGL095C	-0.8511450000000002	-0.9215456666666667
YGL096W	0.3224	-0.41965800000000003
YGL101W	2.4127673333333335	2.00573
YGL104C	1.403119	-0.09372233333333331
YGL105W	0.0	0.0
YGL107C	4.583526666666667	5.67445
YGL108C	1.2907036666666667	-0.5186303333333333
YGL109W	1.046842	0.8890913333333335
YGL110C	-1.7128383333333332	-0.658333
YGL114W	0.7920688666666668	0.49935633333333335
YGL115W	3.345603333333333	5.271583333333333
YGL117W	1.1733563333333332	0.6854023333333333
YGL118C	-0.42324346666666673	-0.6038956666666667
YGL121C	2.0561203333333333	1.8884093333333336
YGL124C	1.5836420000000002	-5.203946666666666
YGL125W	-0.6156099	-0.046211999999999996
YGL126W	1.3167700000000002	0.7994416666666667
YGL127C	-0.8492176666666666	1.6536420000000003
YGL129C	0.43821533333333323	2.4326600000000003
YGL131C	1.601857	1.9048379999999998
YGL132W	0.5568456999999999	0.3275283666666667
YGL133W	-0.08533899999999998	-3.4360733333333333
YGL135W	0.0	0.0
YGL136C	-1.0697113333333335	1.6795
YGL138C	0.9588241666666666	0.11961466666666665
YGL139W	1.6038706666666664	0.279456
YGL140C	0.29981900000000006	0.1676283333333333
YGL141W	-1.4240074	-0.8117745333333334
YGL143C	-0.12400433333333334	-1.30426
YGL144C	0.9474416666666666	-0.24015333333333333
YGL146C	0.3813953333333333	1.1196196666666667
YGL147C	0.2476466666666668	6.0909233333333335
YGL148W	1.2033536666666667	-1.8022466666666668
YGL149W	0.1711393333333334	-2.6543033333333335
YGL151W	-1.0505343333333332	-1.5815546666666667
YGL152C	-1.8597433333333333	-2.5617199999999998
YGL153W	-3.0190586666666666	-2.772133333333333
YGL154C	0.5487586666666666	0.9022543333333332
YGL156W	0.21695266666666665	0.526814
YGL157W	-0.053312	0.8620806666666666
YGL158W	0.7817403333333335	0.6677206666666667
YGL159W	0.44781233333333326	0.320105
YGL160W	-1.1732426666666667	-0.549055
YGL161C	-0.04625699999999999	0.929782
YGL162W	1.1814173333333333	1.0297044333333332
YGL163C	-0.06661933333333332	0.574021
YGL164C	1.2393273333333334	0.22256233333333333
YGL165C	0.402105	1.0277969999999998
YGL166W	0.590037	0.569305
YGL167C	3.0336	-0.13035666666666665
YGL168W	2.6038530000000004	-0.0321123333333333
YGL170C	1.007158	2.2458933333333335
YGL175C	0.10910376666666666	0.23737886666666666
YGL176C	0.6184376666666667	-0.8214090333333331
YGL177W	0.6757981000000002	0.8910454
YGL179C	0.28902	-0.6711923333333334
YGL180W	0.24900766666666665	0.6696119999999999
YGL181W	0.7636806666666666	-0.40712
YGL194C	-0.767646	0.7467510000000002
YGL195W	0.0	0.0
YGL196W	0.7454046666666666	0.41552666666666677
YGL197W	-0.03936596666666666	-0.07235633333333334
YGL198W	-0.09003433333333333	0.499465
YGL199C	-2.3861766666666666	-0.5108926666666667
YGL200C	-1.1895743333333333	0.012486666666666682
YGL202W	0.2740736666666666	-0.8172906666666666
YGL203C	-0.293968	-1.5512266666666665
YGL205W	0.6134783333333333	-0.6492285
YGL206C	0.0	0.0
YGL208W	0.7935292666666666	-0.8379176666666667
YGL209W	0.8018931	-0.6824916666666666
YGL210W	-0.49873933333333326	-0.9345100000000001
YGL211W	1.551884	-0.7403843333333334
YGL212W	2.52965	-3.33085
YGL213C	3.0186476666666664	-2.825777533333333
YGL214W	4.113783333333333	-1.2995973333333335
YGL215W	0.8767453333333334	-1.476407
YGL216W	0.2891813333333333	-0.5262646666666667
YGL217C	1.0923813333333332	0.27515399999999995
YGL218W	0.4446296666666667	2.4316933333333335
YGL219C	1.3688106666666666	0.9360646666666668
YGL220W	-1.2536773333333333	-1.7851299999999999
YGL221C	-0.3565483333333333	-2.9534233333333333
YGL222C	-0.37190096666666667	-1.4614863333333334
YGL223C	0.5335036666666667	-0.3439176666666666
YGL224C	1.0798370000000002	0.10954196666666667
YGL226C-A	-0.5947256433333333	-0.6774830000000001
YGL226W	-3.2517866666666664	-0.7793513333333334
YGL227W	-1.529682	-0.9749406666666666
YGL228W	0.08968433333333341	-2.4902266666666666
YGL229C	-0.6955723333333333	-1.6840780000000002
YGL230C	0.9252143333333332	-0.18330256666666667
YGL231C	1.2816079999999999	0.07647566666666668
YGL232W	0.2932413333333333	2.530936666666667
YGL234W	0.249945	1.7517733333333334
YGL235W	-0.17978099999999997	-0.1567616666666667
YGL236C	0.857983	5.665400000000001
YGL237C	-1.0657543333333335	-0.15896826666666666
YGL240W	1.5967463333333332	2.28118
YGL241W	0.3399609333333333	-0.15304433333333337
YGL242C	-0.5120846666666666	-1.474183
YGL243W	0.6764060000000001	-0.9233315666666666
YGL244W	-0.25351433333333334	-1.1566033333333334
YGL246C	0.0	0.0
YGL248W	-0.8442246666666667	0.207052
YGL249W	0.6992539999999999	0.1634977
YGL250W	0.8166566666666667	3.3142033333333334
YGL251C	-0.9730433333333334	4.371146666666666
YGL252C	1.08952	1.6359493333333335
YGL253W	1.3659586666666668	-7.5268500000000005
YGL254W	0.5361033333333333	-0.429449
YGL255W	-0.4680378333333333	-0.8307306666666667
YGL256W	0.3961972266666667	0.487608
YGL257C	0.6504137666666666	-0.0368303
YGL258W	-0.5781771	-0.7110763333333333
YGL259W	0.7282326666666666	-0.568918
YGL260W	0.4197473333333334	0.14804900000000001
YGL261C	0.41167166666666666	1.6427333333333334
YGL262W	0.8321583	0.8363513333333334
YGL263W	0.38875566666666667	0.07125233333333332
YGR001C	2.0655536666666667	1.3618396666666668
YGR003W	1.2530323333333333	0.37063966666666665
YGR004W	-1.3976816666666665	-4.412286666666667
YGR006W	0.0	0.0
YGR007W	0.7643523333333334	-3.553456666666666
YGR008C	0.26826733333333336	-0.2909287333333333
YGR010W	-1.8055580000000002	-2.9763800000000002
YGR011W	1.360561	0.4267526666666666
YGR012W	2.073755333333333	3.6656333333333335
YGR014W	1.7430679999999998	1.5801483333333335
YGR015C	0.2833153333333333	0.6714059999999998
YGR016W	0.0	0.0
YGR017W	-3.3893549999999997	-3.60919
YGR018C	0.5739413333333334	-0.91325
YGR019W	0.737339	1.2737973333333332
YGR020C	2.2968575	-0.048429333333333324
YGR021W	0.9356475666666667	0.8027103333333333
YGR022C	0.8898306666666667	1.4388536666666667
YGR023W	-0.592182	1.2675
YGR025W	1.5868489999999997	0.9101943333333334
YGR026W	1.6746133333333333	1.4942780000000002
YGR027C	1.0749836666666666	2.86469
YGR028W	-2.7415610000000004	-0.9382136666666666
YGR031W	1.1538343333333334	1.2640793333333333
YGR032W	1.8141016666666665	1.1104423533333334
YGR033C	-0.32425333333333334	-1.89245
YGR034W	1.6703066666666668	2.3732900000000003
YGR035C	-0.19970599999999997	0.8387542666666667
YGR036C	0.0	0.0
YGR037C	-4.410378	-4.80929
YGR038W	-1.2728849999999998	1.9998383333333332
YGR039W	0.6954953333333332	0.157412
YGR040W	1.7969989999999998	0.906288
YGR041W	-0.52398	-0.029904296666666646
YGR042W	0.7687773333333334	1.2316786666666666
YGR043C	1.3000639999999999	0.9850136333333332
YGR044C	1.5062903333333333	0.275933
YGR045C	1.8085373333333334	1.7310160000000003
YGR049W	0.6754429999999999	0.6228966666666667
YGR050C	0.9032523333333332	0.03004966666666665
YGR051C	-1.2521403333333334	-1.4186356666666666
YGR052W	-1.2946546666666667	-1.85796
YGR053C	-0.7554829999999999	-0.5954969999999999
YGR054W	1.4957493333333334	1.6741986666666666
YGR055W	0.006437333333333341	-4.300506666666667
YGR056W	-1.2869166666666665	0.08622666666666666
YGR057C	3.0424866666666666	-17.177699999999998
YGR058W	0.8040130666666666	-3.4159566666666668
YGR059W	-0.05221540000000006	-0.428093
YGR061C	0.2646393333333334	2.0595066666666666
YGR062C	-0.3081116666666666	1.1953173333333333
YGR063C	-0.8038633333333333	-1.1127806666666666
YGR064W	2.3299400666666665	-4.190483333333334
YGR066C	1.5009966666666668	0.7632669999999999
YGR067C	-0.5370346666666667	-0.47367066666666674
YGR068C	2.1091383333333336	1.9911780000000003
YGR069W	1.1208016666666667	0.9081333333333333
YGR070W	-0.5649323333333333	0.20464266666666667
YGR071C	-1.3662653	-5.330023333333333
YGR072W	0.6242073333333332	-0.29025033333333333
YGR076C	-0.35718733333333336	4.990026666666666
YGR077C	-1.0572406666666667	-1.0753196666666667
YGR078C	1.7964433333333334	1.9190186666666664
YGR079W	0.535869	-3.22518
YGR080W	0.3077082666666667	0.16649993333333332
YGR081C	1.7780175333333335	6.720016666666666
YGR084C	-2.937275333333334	-1.3094996666666665
YGR085C	1.5261826666666665	7.367213333333333
YGR086C	2.066870333333333	-1.9970656666666666
YGR087C	-1.8548677666666664	-1.3912509999999998
YGR088W	-0.3748716666666667	-0.01909488333333335
YGR089W	1.6826883333333338	1.088503
YGR092W	-1.2850723333333331	-1.9322433333333333
YGR093W	0.9276763333333333	-0.5778116666666666
YGR096W	1.7651186666666663	2.2113023333333333
YGR097W	0.21041666666666667	1.0547486666666668
YGR100W	1.2291293333333333	1.3439686666666664
YGR101W	1.4457596666666668	10.544816666666666
YGR102C	-1.6223563333333333	3.988596666666666
YGR104C	-0.577948	-0.5515106666666667
YGR105W	-1.1546023333333333	-0.97038
YGR106C	0.8652216666666667	1.625184
YGR107W	-0.2161837666666667	0.31849066666666664
YGR108W	-0.14326000000000003	0.6472543333333333
YGR109C	0.624961	0.6988489999999999
YGR110W	2.9894538999999996	1.5892270000000002
YGR111W	0.1651176666666667	0.8277046666666666
YGR112W	0.8477163	1.5343533333333335
YGR117C	0.0011336666666666624	-0.32878266666666667
YGR118W	2.5982033333333336	6.92242
YGR121C	-0.044157666666666685	0.5420436666666667
YGR122C-A	-0.786669	-1.6839806666666668
YGR122W	-17.81007333333333	-7.611426666666667
YGR123C	0.9507273333333334	1.002457
YGR124W	0.7594133333333334	-0.3114597666666667
YGR125W	0.7769603333333334	2.914106666666667
YGR126W	0.7112193333333333	0.5172526666666667
YGR127W	-0.6461169999999999	-0.8597953333333334
YGR129W	1.3451253333333335	1.2554633333333334
YGR130C	-0.8981736666666668	0.6858547
YGR131W	0.00592366666666666	-0.12262699999999997
YGR132C	-3.7847266666666664	-7.439353333333334
YGR133W	-3.9676533333333333	-3.5282466666666665
YGR134W	-0.32402033333333335	0.5353160333333333
YGR135W	-1.9871099999999997	-3.778163333333333
YGR136W	0.6163966666666667	0.5707053333333333
YGR137W	-0.136455	0.30166066666666663
YGR138C	0.558975	0.4095388333333334
YGR139W	-0.10375600000000001	0.8358443333333333
YGR141W	-0.19381003333333335	0.35220500000000005
YGR142W	-0.772167	0.23590933333333333
YGR143W	-1.5377640000000001	2.4492933333333333
YGR144W	0.07661366666666665	-3.505603333333333
YGR146C	-0.8913549999999999	-1.9883066666666667
YGR148C	1.3586390000000002	3.903503333333333
YGR149W	0.010581666666666675	0.39836316666666666
YGR150C	-0.43043733333333334	4.849803333333334
YGR151C	-0.29702513333333336	0.34948033333333334
YGR152C	-0.8908603333333334	-0.4845880333333333
YGR153W	0.5094156666666666	0.4786681333333334
YGR154C	-2.0654816666666664	-0.9817793333333334
YGR155W	0.0691452	-0.2818953333333334
YGR157W	0.318727	-0.34211596666666666
YGR159C	3.0422846666666667	13.651829999999999
YGR160W	0.0	0.0
YGR161C	0.6910703000000001	1.475943
YGR162W	0.31163366666666675	0.7546186666666669
YGR163W	2.2452166666666664	-3.7441
YGR164W	2.0845303333333334	1.88271
YGR165W	0.0	0.0
YGR166W	-1.2915571000000001	-14.7343
YGR167W	-0.027056999999999998	0.04976766666666662
YGR168C	-0.6380976666666667	-0.04499900000000003
YGR169C	-0.5536223333333333	0.7935566666666668
YGR170W	-3.4015626666666665	-23.470333333333333
YGR171C	1.463535	2.4245466666666666
YGR173W	0.8935973333333332	-0.04061366666666666
YGR174C	0.20358033333333334	1.4767966666666668
YGR176W	1.8871063333333336	1.1293955
YGR177C	1.5613979999999998	0.35007133333333323
YGR178C	0.18883833333333336	-7.175426666666667
YGR180C	0.0	0.0
YGR181W	0.5948953333333332	-1.8193066666666666
YGR182C	-0.04857733333333336	-1.806536666666667
YGR183C	0.07602610000000005	0.8373312333333333
YGR184C	-2.1520296666666665	-7.505096666666667
YGR187C	1.7898866666666666	2.8841633333333334
YGR188C	-0.2975979999999999	0.5825423333333333
YGR189C	-0.812678	-0.3951362333333333
YGR192C	2.80773	-3.3063233333333333
YGR193C	-0.1034048	-1.3114810000000001
YGR194C	0.3137296666666667	0.7645281333333335
YGR196C	0.578515	-0.1302479666666667
YGR197C	1.2181693333333334	2.965566666666667
YGR199W	-0.13964786666666665	0.571198
YGR200C	0.5861542666666667	-0.42199917000000003
YGR201C	-1.1292608	-0.43564166666666665
YGR202C	-0.45295099999999994	1.6345706666666668
YGR203W	-1.6649279999999997	-2.1431913333333337
YGR204W	0.5700763966666667	0.700936
