orf	hom | chronological lifespan | time [1 week] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [2 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [5 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [7 weeks] | Powers RW 3rd~Fields S, 2006
YNR040W	0.33511744	0.279050457	0.007119111	-0.182261063
YNR041C	-0.000475097	0.024979767	0.000370121	-0.868065127
YNR042W	2.272400574	1.965775948	2.889011473	0.234993792
YNR045W	0.000890855	0.012921758	0.003582456	0.386854861
YNR048W	1.606990382	2.269319021	3.887356592	0.620918906
YNR049C	1.626936267	2.385352955	5.503782425	3.305082506
YNR050C	0.002569135	0.011845763	0.004837506	0.658030093
YNR051C	0.930364964	0.873271619	0.119001571	0.57773478
YNR052C	0.088529534	0.021144036	0.005658226	3.382636043
YNR055C	0.851397374	1.241292592	1.537959098	0.598285549
YNR056C	1.997164922	2.203177552	1.286902453	7.450138049
YNR057C	1.765388653	1.893668547	1.355125584	3.113395863
YNR058W	1.42606316	1.419352749	0.710132366	1.35552244
YNR059W	1.304130907	1.074997397	0.426862715	1.147237925
YNR060W	0.940314884	1.009996902	0.412995916	0.650069641
YNR061C	1.477909701	1.170479958	0.13426434	0.391682039
YNR062C	1.09526848	0.932912377	0.509601777	0.774415069
YNR063W	0.708013859	0.684956214	0.400786161	1.179080629
YNR064C	2.168904447	2.045418903	0.302381546	0.093715933
YNR065C	2.151761157	2.375610767	0.741249522	0.187551053
YNR066C	2.332580778	1.887344475	0.533219544	0.476193227
YNR067C	2.253012673	2.213146005	2.995433754	1.29259053
YNR068C	2.175415068	2.064953048	1.073539703	1.760055301
YNR069C	0.945153433	0.728903238	0.626174869	0.2573521
YNR070W	2.25255523	1.671412627	1.707147624	6.063613689
YNR071C	1.703350516	1.066191901	0.950294868	1.657186032
YNR072W	1.666991981	1.404829515	0.913008227	1.097897094
YNR073C	1.580846056	1.178508649	1.387760001	1.965879377
YNR074C	1.738472895	1.098675866	1.244166571	1.217014328
YNR075W	1.434335179	0.888855592	0.265979608	0.619129177
YOL001W	1.00055694	0.667071115	0.423949732	1.173824091
YOL002C	1.48279213	1.03595132	0.459811839	0.530255456
YOL003C	1.472678364	1.42517534	0.061849088	0.519302392
YOL004W	0.007783307	0.042388514	0.020955047	0.923823181
YOL006C	0.039085002	0.051654165	0.020226934	0.481033579
YOL007C	0.973667263	0.959061949	0.206605697	0.247629071
YOL008W	0.193838276	0.189261546	0.021621965	0.330104491
YOL009C	0.003838032	0.019278752	0.010246462	0.075705657
YOL011W	0.698515603	1.360169775	0.812106593	0.140014813
YOL012C	0.136201858	0.033948113	0.027537275	0.325667155
YOL013C	0.576892215	0.841041042	0.572929248	0.732822904
YOL013W-A	1.605803327	0.758664474	0.965636267	0.626844579
YOL014W	1.634246465	2.788386655	2.419718971	1.120041433
YOL015W	1.602939624	2.735818051	0.90511993	0.539576061
YOL016C	1.541980692	0.845718944	1.161949583	1.435457463
YOL017W	0.883944174	1.891947195	1.150830891	0.499804579
YOL018C	0.100631647	0.069801052	0.01785194	0.3197107
YOL019W	0.994294111	0.752314637	0.473928027	0.372030509
YOL020W	0.37310523	0.623444384	0.233819348	0.671272941
YOL023W	0.004685109	0.020668488	0.015639146	0.074634092
YOL024W	0.609394732	1.136626477	0.859737824	0.772712045
YOL025W	0.682879871	1.146845983	1.102834082	0.896275585
YOL027C	0.072477464	0.021161739	0.007953982	-0.306788632
YOL028C	1.340640524	1.106162369	0.364680116	0.198433916
YOL029C	1.626008436	1.429296684	0.355926473	0.08078512
YOL030W	2.22426216	1.479892903	0.781941301	0.161816504
YOL031C	1.563104612	1.497936001	0.600626403	-0.106617528
YOL032W	1.783823199	1.774376755	0.80917956	0.027015573
YOL033W	0.004941381	0.018004698	-0.004231187	-0.146168664
YOL035C	1.143638556	0.90792544	0.244448575	0.011527285
YOL036W	1.253004862	0.871904893	0.333858812	-0.025397217
YOL037C	1.185676106	2.14990342	1.547900402	0.984889018
YOL039W	0.870493175	0.518625668	0.127867345	-0.021379841
YOL041C	0.027191282	0.04369793	0.036381799	-0.127185642
YOL042W	0.676438025	0.374890381	0.010358716	-0.31012384
YOL043C	1.167047781	0.573126444	0.047053068	0.116461374
YOL044W	0.878429591	0.422261279	0.134754329	0.287019389
YOL045W	1.670133726	1.636478758	0.451440584	0.365999443
YOL046C	2.077113714	2.434239432	0.540455704	0.541929994
YOL047C	1.462971076	1.375949207	0.276680989	0.343380551
YOL048C	1.770836975	1.723299584	0.66860585	0.37636761
YOL049W	1.474504162	1.247675296	1.983733709	0.292942945
YOL050C	0.366238396	0.399144774	0.213625527	0.284861752
YOL051W	1.265697997	0.742127411	0.162743366	0.142286776
YOL052C	1.054613421	0.666157454	0.318874804	0.349844275
YOL052C-A	0.710156118	0.579834764	0.541112723	-0.049901654
YOL053W	1.242835785	1.492498752	0.244464803	0.29209354
YOL054W	1.686709406	1.173778439	0.202685755	0.405041539
YOL055C	1.914455282	2.083060193	0.353772456	0.509696985
YOL056W	2.149596652	2.139625882	0.755004721	0.887680047
YOL057W	2.253180807	2.182424386	0.473485734	0.582470505
YOL058W	0.005818815	0.019941864	0.005435902	0.136286221
YOL059W	0.64458018	0.554140285	0.193065721	0.330579517
YOL060C	0.816504913	0.405352629	0.070205893	0.395084636
YOL061W	1.419062182	1.807228723	0.263791637	0.262116178
YOL062C	1.239036756	0.709434124	0.130308692	0.227674359
YOL063C	1.130130167	1.201416702	1.329395228	0.355730482
YOL064C	0.001860561	0.019778782	-0.002039357	-0.013448758
YOL065C	1.520319212	1.723690046	0.312758678	0.35012081
YOL067C	1.746403714	0.89734544	0.153087374	0.37792546
YOL068C	1.944348199	0.93328253	0.960444679	0.354077968
YOL070C	1.819756364	1.344703664	0.319776511	0.488107969
YOL071W	1.709503761	0.181670658	0.014148589	0.313021163
YOL072W	0.108752607	0.163228936	0.231876334	0.412744609
YOL075C	1.272595227	1.013307862	1.095084256	0.265148167
YOL076W	0.124344543	0.077676845	0.015685464	0.196201025
YOL079W	1.201483402	1.149427089	1.267807151	0.47363576
YOL080C	1.095966494	0.923726559	1.001873078	0.328608611
YOL081W	0.028836561	0.01453382	0.003735363	-0.013146976
YOL082W	0.748902984	0.867448249	0.661531515	0.054688321
YOL083W	1.231449539	1.160657469	0.184683763	0.19145896
YOL084W	2.180106647	2.438759365	0.589849477	0.35664905
YOL085C	2.014559452	2.120305803	0.271513554	0.437938506
YOL086C	0.002231427	0.025239887	0.004960828	1.303003845
YOL087C	0.049240767	0.019710416	-0.003990458	-0.191404626
YOL088C	1.29871791	0.697188347	0.291768753	-0.248382487
YOL089C	1.92403676	0.854657319	0.331510058	0.048454819
YOL090W	1.985354267	1.938732861	1.472830613	0.853920281
YOL091W	2.26288402	1.672790685	0.485614726	0.797437025
YOL092W	2.146003739	1.409076508	1.098170767	0.872545802
YOL093W	1.992792383	0.117420236	0.010485522	0.273897698
YOL095C	1.071025779	0.197538464	0.010768856	0.441167622
YOL096C	1.357477178	0.947778074	0.44537113	0.77285287
YOL098C	1.180018658	0.759491414	0.785542246	1.01572322
YOL099C	0.926761024	0.782686505	0.348838642	0.243695827
YOL100W	0.009633525	0.014258605	-0.006644363	-0.020315491
YOL101C	0.531409429	1.059561689	0.879824981	2.164127046
YOL103W	1.609390323	1.644986305	1.291017865	2.079279917
YOL104C	2.095718169	1.482919484	1.69753978	2.872597568
YOL105C	2.144680537	1.377322461	1.357198737	0.340181801
YOL106W	2.186157061	1.23576727	1.030996579	8.325559162
YOL107W	1.980243529	1.155958214	1.755127421	2.796169578
YOL108C	0.008977402	0.047104987	0.018795068	0.293087009
YOL109W	1.101735775	0.946299327	0.305306577	0.217191916
YOL110W	0.666058439	0.52065842	0.33643888	3.684211802
YOL111C	0.696666702	0.371621576	0.030877264	0.167990755
YOL112W	1.063981016	0.794213583	0.477492676	0.388094163
YOL113W	1.008779272	0.926202366	0.551820557	0.246423561
YOL114C	0.559166118	1.046146279	0.712666535	0.771439495
YOL115W	0.105582607	0.087588288	0.010255807	-0.251649885
YOL116W	2.264922195	4.029850057	3.696420396	9.950940529
YOL117W	2.220887439	2.168649202	2.450865766	0.620914269
YOL118C	1.716085508	1.449126065	1.027169745	1.8204963
YOL119C	1.742842016	1.109336108	0.637517179	1.220635126
YOL121C	1.136064623	1.059644869	0.391649366	0.357442275
YOL122C	1.367839923	0.868374934	0.342533658	1.117355741
YOL124C	0.997488457	0.682096986	0.27233294	0.275138446
YOL125W	0.804719921	0.921863745	1.4493672255	1.0695611274999999
YOL126C	1.383656263	0.257901223	0.147034191	0.223311975
YOL128C	1.31251792	0.961001833	0.428117236	0.732912454
YOL129W	0.565298475	0.39542246	0.047115393	0.073205558
YOL131W	0.967084585	1.341764281	1.396298381	3.468558257
YOL132W	2.131833533	1.143480558	0.869521726	0.552400841
YOL136C	1.777863062	1.447870854	0.361102228	0.044994557
YOL137W	2.293532358	1.41932104	1.579919659	1.242785776
YOL138C	0.70079766	0.224460025	0.045484644	0.852239797
YOL141W	1.039785684	0.764668601	0.38740352	4.12693594
YOL143C	0.635688457	0.432336749	0.010770065	0.939275703
YOL147C	0.574437545	0.946601865	0.644392179	0.336680394
YOL148C	0.001945725	0.015935469	0.008741048	-0.363230906
YOL150C	1.18191046	1.307010251	0.929291794	3.302617418
YOL151W	0.5665135050000001	0.391542524	2.3452697385000003	0.49470296550000004
YOL152W	0.894908087	1.0130524205	3.385608759	0.285958256
YOL155C	0.793359624	0.83643414	2.353764068	0.235752669
YOL158C	0.996492591	0.876108888	0.67910995	1.752133325
YOL159C	0.364974649	0.413296034	0.266172448	0.960358192
YOL160W	1.322933433	1.586824658	0.499372601	3.573512973
YOL162W	1.759917334	1.403116146	1.132316882	2.99770615
YOL163W	1.725908804	1.134978882	0.597058403	2.266521423
YOR001W	0.118256182	0.132103775	0.073728316	0.268076631
YOR002W	0.756861219	0.382491932	0.017250984	-0.163893339
YOR003W	1.063670889	1.959835142	1.355668366	-0.146214808
YOR005C	1.912116758	1.481516327	0.709186724	-0.023467249
YOR006C	0.962123703	0.542707221	0.353694787	0.065804401
YOR007C	0.916227811	0.832864523	0.771367019	0.375992663
YOR008C	0.007802992	0.050267265	0.022933778	0.318820505
YOR008C-A	1.021979891	0.800529201	0.412037938	1.684913223
YOR009W	1.195190271	0.904968657	1.073206136	0.691715285
YOR010C	1.417785311	0.978122658	0.689411717	0.459578835
YOR011W	0.86715674	0.80135226	0.670081651	0.281715126
YOR012W	1.232238084	1.008479173	1.329928896	0.915470145
YOR013W	1.102499941	1.073744299	0.509000159	0.304032098
YOR014W	1.102253593	0.719922651	0.068396924	-0.005274853
YOR015W	0.591230116	0.789065912	0.720259541	-0.160864193
YOR016C	0.980185698	0.461678992	0.164292027	0.005918999
YOR017W	0.934003814	0.687031416	0.113430928	-0.008084114
YOR018W	1.728558665	0.683613758	0.205553508	-0.031388866
YOR019W	1.226316583	0.835243818	0.19619369	-0.106350117
YOR021C	1.756047535	0.627919649	0.117305137	-0.053413635
YOR022C	0.779806302	0.454275118	0.404703689	-0.088005408
YOR023C	0.840901611	0.387425306	0.016613574	-0.047767914
YOR024W	1.303869965	1.17916488	0.220544213	0.023812979
YOR025W	0.961716146	0.596457569	0.06018449	-0.079036409
YOR026W	0.179183518	0.03946963	-0.003137601	-0.152727618
YOR027W	0.467927794	0.19363109	0.149176558	-0.154588683
YOR028C	0.525449838	0.542052253	0.3166774	-0.263551878
YOR029W	0.996648468	0.687345401	1.00068494	0.632577084
YOR030W	0.82519056	0.329427224	0.248463728	0.507847219
YOR032C	2.024555173	0.975502473	0.372780153	0.553550396
YOR033C	1.464989418	0.530283839	0.136766241	0.358265446
YOR034C	1.563620808	0.474974192	0.216839488	0.448875884
YOR035C	0.229412315	0.090974593	0.143156378	0.20070135
YOR036W	0.007437674	0.015782203	0.004506395	0.064057996
YOR037W	1.002899861	0.416538785	1.499519835	0.371996396
YOR038C	0.966717917	0.27847402	0.648314749	0.254150429
YOR039W	0.13075597	0.043736053	-0.000667543	-0.129573495
YOR040W	1.40260948	0.943230042	0.731944179	0.245838209
YOR041C	2.073337527	1.33188484	1.970491852	1.367290023
YOR042W	1.851738885	1.240954709	2.996131026	3.354696693
YOR043W	0.264898047	0.073430009	0.027698494	1.104863359
YOR044W	2.145593034	1.342942341	1.003314118	0.63411662
YOR045W	1.851732387	0.254601699	0.04980189	0.476296635
YOR047C	0.72211454	0.231362094	0.092266112	0.356493763
YOR049C	1.195909305	0.388521999	1.073365023	0.558035133
YOR050C	1.507624788	0.498870368	0.345569378	0.338527726
YOR051C	0.364928575	0.094834108	0.005690201	0.349311473
YOR052C	0.785058913	0.329685109	0.448918893	0.18798417
YOR053W	1.103494555	0.381010206	0.659868568	0.857804749
YOR054C	2.148643568	1.329061553	3.677505996	0.590509765
YOR055W	2.420452898	1.070997049	1.084758957	0.702704421
YOR058C	2.046979116	0.909898575	0.560588003	0.742966742
YOR059C	2.298975585	1.052821122	1.379585454	0.499151008
YOR061W	1.520368857	0.334374611	0.057520419	0.798593552
YOR062C	1.925730995	0.684927293	0.622352383	0.790680761
YOR064C	1.438229768	0.439639765	0.694619982	0.282660442
YOR065W	0.00606592	0.01928464	0.011454018	0.220192408
YOR066W	0.963745936	0.397285027	0.809524691	0.332087213
YOR067C	0.798029504	0.182098912	0.022662231	0.100928983
YOR068C	0.932446963	0.672454214	1.282937656	0.034657937
YOR069W	0.85684838	0.809124507	1.109415953	-0.088092701
YOR070C	0.89039461	0.083630849	0.013512422	0.442260715
YOR071C	2.19353755	1.68026362	1.193214038	0.429694768
YOR072W	2.164016162	0.819733381	1.123884062	0.910771716
YOR073W	0.280846285	0.053115404	0.032872098	0.775368266
YOR076C	1.96583894	1.450185438	3.188048325	1.018402793
YOR078W	0.089940625	0.049157806	0.047662302	0.526603984
YOR079C	1.33148106	0.417370638	1.083426251	0.549170534
YOR080W	0.050342113	0.03202335	0.016169306	0.174071633
YOR081C	1.439066307	0.356649547	0.86651766	0.340542145
YOR082C	0.56475926	0.228285605	0.107074013	0.677533812
YOR083W	0.443020381	0.149420726	0.080379501	0.183660461
YOR084W	0.455122195	0.38870153	0.387380815	0.02618469
YOR085W	1.0819001	0.127820741	0.028743419	-0.106683828
YOR086C	1.701729247	0.685900963	0.618403208	0.476093686
YOR087W	2.2120735895	0.759331169	0.6226390669999999	0.654109649
YOR089C	2.212465524	1.365394337	0.741874674	0.492621667
YOR090C	1.674432045	0.736764063	2.115932311	0.509500104
YOR091W	0.55650066	0.123911554	0.025670917	0.223215292
YOR092W	1.24960416	0.470616987	1.337389802	0.46977223
YOR093C	0.894952233	0.6061649	0.946943251	0.233613371
YOR094W	0.917670776	0.639319735	1.332337324	0.633961564
YOR096W	0.18305633	0.123687253	0.046602408	0.709262723
YOR097C	0.648812099	0.258245056	0.043363535	-0.030799806
YOR099W	0.586202613	0.617732938	0.611526414	0.13964773
YOR100C	1.875019664	1.377260086	1.582053689	0.551577296
YOR101W	1.991616243	1.289162723	1.152747355	0.717044133
YOR104W	1.365318847	0.261058662	0.041011656	0.667804344
YOR105W	2.008902587	1.325089091	3.999854982	1.210025435
YOR106W	1.052464447	0.029417655	0.05354322	0.888046031
YOR107W	1.215168133	0.464176856	1.285585219	0.519848145
YOR108W	1.691695156	1.246751325	1.995140972	1.108489854
YOR109W	1.633017192	0.701819391	0.792943298	0.771872899
YOR111W	1.131900869	0.462056719	0.797056206	0.357230632
YOR112W	1.064134302	0.520513642	1.004787635	0.287288456
YOR113W	0.986021099	0.445951045	0.204113916	0.047323723
YOR114W	0.688101162	0.669023461	0.507762703	0.019083489
YOR115C	0.936321803	0.586326791	0.853559913	0.301266387
YOR118W	1.85121741	1.098496409	1.265523878	0.300602349
YOR120W	1.679114059	1.038462701	4.104919502	0.802235921
YOR121C	1.988445443	1.793337395	3.40192681	1.236265826
YOR123C	0.218149051	0.14803289	0.026669212	0.506514961
YOR124C	0.346186501	0.100088642	0.03888463	0.366947338
YOR126C	1.29244828	0.504048597	0.413334904	0.452054165
YOR127W	0.524427127	0.559620423	0.427135649	0.478234207
YOR129C	0.855008519	0.51681209	0.435296391	0.530649377
YOR130C	0.562456754	0.963570074	1.049166287	-0.012375719
YOR131C	0.598469996	0.5985095	0.755037685	-0.042180688
YOR132W	1.185314996	0.903867126	0.164554667	-0.132882622
YOR133W	0.871688403	1.32618463	0.266044094	0.30004024
YOR134W	1.160279637	1.257918425	0.237630846	0.067922998
YOR135C	0.451803335	0.099775872	-0.000662791	0.332744126
YOR136W	0.202394642	0.108355072	-0.000472394	1.126133679
YOR137C	1.068273219	0.750561871	0.07041657	0.108724508
YOR138C	0.54465947	0.153359131	-0.001964855	0.189057088
YOR139C	0.990784715	0.278113622	0.113121188	0.028765681
YOR140W	0.802032761	0.277705	0.075920204	-0.168534063
YOR141C	0.013035314	-0.006525877	-0.006946495	-0.388300398
YOR142W	0.986482749	1.270909247	0.229402029	0.33422237
YOR144C	0.697062967	1.038241456	0.094593033	0.411161368
YOR147W	0.38346	0.638332605	1.287053164	-0.414222287
YOR150W	0.00267518	0.009081735	-0.002519102	0.158499198
YOR152C	0.895366404	0.845704051	0.049529175	0.096772351
YOR153W	0.361164027	0.335268934	-0.007252361	-0.319892927
YOR154W	1.400077119	1.196548654	0.136367505	0.453964066
YOR155C	1.876154103	1.637158042	6.005485188	2.159336608
YOR156C	1.6125629	1.527468774	0.206796386	0.764408001
YOR161C	1.860798387	2.111372318	0.271335155	0.635269329
YOR162C	1.983781746	2.742525097	0.590982267	0.620549963
YOR163W	1.236891764	1.8836267	0.206780315	0.346195747
YOR164C	1.017534477	0.564359469	0.134537349	0.430207905
YOR165W	0.533673188	0.282945052	0.093999848	0.81898696
YOR166C	1.38107961	1.465708587	0.166714707	0.561933311
YOR167C	0.781034668	0.567257865	0.036743092	0.90611936
YOR170W	0.894752448	0.510707999	0.280128768	1.100173179
YOR171C	0.826035508	0.711032669	0.029982039	-0.11448859
YOR172W	1.265165483	1.866121439	0.357568519	4.504072421
YOR173W	2.198395348	3.384292045	0.762376777	0.693247198
YOR175C	1.810860129	1.424628928	1.044554311	0.46505861
YOR176W	2.069627486	1.733243084	0.701662131	1.061168643
YOR177C	1.998942378	2.4098843	1.576830689	0.785826115
YOR178C	1.95982016	1.304362295	0.265285323	0.785930007
YOR179C	1.161795636	1.3761999384999999	2.709877907	6.401640383499999
YOR180C	1.28115608	0.780273192	2.595426031	0.269293237
YOR182C	0.045547137	0.063499307	0.011373488	1.194041596
YOR183W	0.024938282	0.046640864	0.013436687	0.916754736
YOR184W	0.004909039	0.018004152	0.00383308	0.878158041
YOR185C	0.963448763	0.94884235	0.132518871	0.477888199
YOR186W	1.100542444	1.026687235	0.044941347	0.439901483
YOR187W	0.009582997	0.026124835	0.008211623	0.412530041
YOR188W	0.844680537	0.539759438	0.026690308	0.311329346
YOR189W	1.460554827	1.44565436	0.067524288	0.231156914
YOR190W	1.866748391	1.831020422	0.343965293	0.567275779
YOR191W	1.846868486	1.865113112	0.162486207	0.906618709
YOR192C	1.815382935	1.810092859	0.352033045	0.601774555
YOR193W	1.307183328	1.126059151	0.268182509	0.456870663
YOR195W	1.796665042	1.673204622	0.132668643	2.230199444
YOR196C	0.744709882	0.043744129	0.016349964	0.699127459
YOR197W	1.044384748	0.697815662	0.408932904	1.80025549
YOR198C	0.524970039	0.117412048	0.01546275	1.84557441
YOR199W	0.159305094	0.080482031	0.016380562	0.239163068
YOR200W	0.004581163	0.018918516	0.008502125	0.290333379
YOR201C	0.002009303	0.009458284	0.001995999	0.094790829
YOR202W	1.280577125	1.79307259	0.732820833	0.495402486
YOR205C	0.009932584	0.030718095	0.017459269	1.010622233
YOR208W	2.083556592	3.2492662	2.709130152	0.808883406
YOR209C	0.587918759	0.413175946	0.14498561	5.313940738
YOR211C	0.742078594	0.382623438	0.030626902	1.262358738
YOR213C	1.228236165	1.303925197	0.077209917	0.409454071
YOR214C	1.247942712	1.206859673	0.603382905	2.600571109
YOR215C	0.877056578	0.649209968	0.078064783	1.69301845
YOR216C	0.645901807	0.392724883	0.099795108	1.961298828
YOR219C	1.089326559	1.196774064	0.106092259	2.828046576
YOR220W	1.139706958	1.097639321	0.340312009	0.553078068
YOR221C	0.194031384	0.021985125	0.005144726	0.991592546
YOR222W	1.401566677	2.477712399	1.733681495	0.420592354
YOR223W	1.758853514	3.429915162	3.466175049	1.070455479
YOR225W	1.804450868	1.670843282	0.4519202	3.145358302
YOR226C	1.685295628	1.600488768	2.275292333	4.869988197
YOR227W	1.241865876	1.031286064	1.191771361	1.186661144
YOR228C	1.306136704	1.277128996	0.196724918	0.386252942
YOR229W	1.050560448	0.974116832	0.439773364	1.051004659
YOR230W	1.307606049	1.242954462	0.130580232	0.511069397
YOR231W	1.09138665	0.973364043	0.160818335	1.545438838
YOR233W	1.110062041	1.180123998	0.098474399	4.929078675
YOR234C	0.537972158	0.587819028	0.019403232	1.033536133
YOR235W	0.700610585	0.707186542	0.033199747	0.214285611
YOR237W	1.393380992	2.870231294	0.832950283	0.503045214
YOR238W	1.648043734	2.353082348	0.784147139	3.894657806
YOR239W	1.576351227	2.2279668275	0.440132639	1.5076928005
YOR241W	0.003855893	0.031616586	0.013108029	4.903583074
YOR242C	1.159814499	1.445417409	0.693451279	1.317540277
YOR243C	1.208037772	1.813297089	0.139335462	1.457072546
YOR245C	0.816603539	1.062251719	0.150715305	1.254753095
YOR246C	0.718541312	0.566454984	0.017313894	1.636581904
YOR247W	0.949227318	1.234812422	0.198528631	0.777021795
YOR248W	0.91912865	1.178450696	0.365179158	0.082754082
YOR251C	0.636657516	0.786406563	0.050478262	0.490747599
YOR252W	0.830737059	4.223078719	0.953880675	0.385678613
YOR253W	1.562163798	2.003625228	0.58106376	0.026487494
YOR255W	1.463492156	4.399177289	1.221295785	1.999538114
YOR258W	1.208019922	0.860957405	0.021922654	2.311685723
YOR263C	0.861230691	1.641972926	2.058817446	1.59646517
YOR264W	0.777136419	1.118472677	0.251693489	1.80486007
YOR265W	0.591526094	1.024908415	1.425049655	0.834969167
YOR266W	1.02665867	0.997532731	0.18183637	0.938247358
YOR267C	1.536289026	1.854233759	2.350433592	0.715282318
YOR268C	1.105936563	2.653513198	4.975341936	2.122352748
YOR269W	1.846800976	2.94562076	2.525460477	1.394276333
YOR270C	0.695117958	0.875658142	1.269332168	0.559545309
YOR271C	0.821680849	0.585791719	0.377690743	1.818240863
YOR273C	1.276756438	3.116232724	1.606514442	0.892886521
YOR274W	0.998498216	1.545965954	2.681995433	1.415700314
YOR275C	0.52309663	0.246973894	0.048164171	0.275384463
YOR276W	0.213500806	0.423227361	1.232871714	0.315772429
YOR277C	1.080036076	0.709926056	0.041267303	3.497349648
YOR279C	0.809193005	0.428957613	0.045927849	2.509335131
YOR280C	0.677946872	1.273235687	0.046822084	2.545649755
YOR283W	0.842075122	1.352513885	0.045002996	2.193639686
YOR284W	0.618913896	1.209068325	0.063224759	1.466461537
YOR285W	0.553054018	0.759604521	0.227575779	0.052651473
YOR286W	0.760375794	0.902429265	0.430582541	0.091377613
YOR288C	1.343558518	1.393007505	0.488286242	0.079740516
YOR289W	1.856467146	1.304454777	0.406625377	0.108433904
YOR290C	0.061849628	0.019317847	-0.003015801	-0.080446467
YOR291W	1.482745297	1.560700631	2.527981587	1.125584678
YOR292C	0.938155642	1.032290672	0.117472692	0.042953944
YOR293W	0.1913734	0.101428724	0.027683162	0.034354207
YOR295W	0.271120449	0.492973502	0.063483962	0.032469024
YOR296W	0.894777592	1.224968661	0.396669981	0.074324607
YOR297C	1.114948858	0.392712873	0.039410521	0.174803807
YOR298C-A	0.74040741	0.5493467839999999	0.687197874	0.169900228
YOR298W	0.803612109	1.032948653	1.013394573	0.176149832
YOR299W	0.790825673	1.4113555	0.50627674	-0.153913882
YOR300W	0.6917991705	0.771346681	1.4477284715	0.018884581499999997
YOR301W	1.140455209	1.220887266	0.320594344	0.259671371
YOR302W	0.607375955	0.583913249	1.423189415	-0.064712965
YOR303W	0.961643255	1.493542421	1.653252256	-0.646937547
YOR304C-A	1.5104863	1.368110885	0.190875151	0.596068155
YOR304W	2.044223837	3.389444588	2.761440144	2.722265189
YOR305W	0.008206568	0.028370818	0.012043188	0.50656794
YOR306C	1.4808425184999998	1.146374126	1.4618849795	0.1268008115
YOR307C	1.384552096	1.345606582	0.283697199	0.324155295
YOR308C	0.49661778	0.384567079	0.4933931	0.533961576
YOR309C	0.250050636	0.198230614	1.397526729	0.1970850945
YOR311C	1.103258305	1.19201412	0.335390844	0.2562808
YOR312C	0.578855927	0.283717251	0.220325777	0.325226709
YOR313C	1.026066507	1.281800375	0.866161205	0.352428166
YOR314W	1.024170544	1.012820332	0.688308527	0.335097123
YOR315W	0.942823769	1.495495553	0.46123746	0.105315276
YOR316C	1.209360529	0.923111623	0.114550308	0.269599789
YOR317W	1.313011107	1.695358908	1.401765574	0.184144291
YOR318C	1.958277508	2.506974054	1.2387749	0.62040337
YOR320C	1.500915728	2.008393634	0.234329616	0.459505631
YOR321W	2.04225997	2.01120597	1.24433511	0.835944992
YOR322C	0.140012267	0.114231027	0.011798478	0.43313517
YOR323C	0.049439325	0.046466303	0.024436555	0.314529
YOR324C	1.021128557	1.101199011	0.3977345	0.424543642
YOR325W	1.180787346	0.737709189	4.120061965	0.214225808
YOR327C	0.272694982	0.237724873	0.094803654	0.45330697
YOR328W	1.198698032	1.487430391	0.886694065	0.354941858
YOR330C	0.007963758	0.02784024	0.00661733	0.23140567
YOR331C	0.02644585	0.026866695	0.011046507	0.141934785
YOR332W	0.012871678	0.017398591	0.004403323	0.121833085
YOR333C	0.08046644	0.031774651	0.014428099	-0.012907024
YOR334W	0.063418797	0.020190181	-0.000188606	0.004208478
YOR337W	1.587319366	1.594221151	0.784785675	0.524373271
YOR338W	1.996569342	1.838737538	0.710205415	0.642524397
YOR339C	2.040994395	2.276339087	1.509189091	0.509450589
YOR342C	1.797320345	1.526637967	0.684475413	0.538694051
YOR343C	1.592847175	1.425937546	0.334409851	0.482752362
YOR344C	1.823585911	1.729209199	2.583725072	2.823471287
YOR345C	1.018061161	0.313163467	0.851321963	0.426927985
YOR346W	1.14621195	1.22761446	0.32927617	1.339993357
YOR347C	1.399275256	1.435021821	0.27409391	0.602524649
YOR348C	1.125255272	1.480847524	1.158415376	0.35627626
YOR349W	0.250840907	0.173210865	0.030509854	0.204268961
YOR350C	0.014446109	0.066935194	0.010345833	0.064288145
YOR351C	0.923280225	1.577592367	0.477514741	0.172684354
YOR352W	1.42595354	1.750433873	0.551249024	0.348588071
YOR354C	1.25081725	1.089983539	0.040319434	0.366239062
YOR355W	1.192480988	0.516502651	0.031970096	0.552116925
YOR356W	1.967888758	1.847035632	0.691990437	0.355095173
YOR357C	1.583773817	1.445150441	1.53634086	0.610306578
YOR358W	0.392215445	0.212344748	0.041983761	0.594883304
YOR359W	0.413913238	0.45402249	0.429832693	0.872152648
YOR360C	0.13504484	0.072412176	0.019292085	0.178115145
YOR363C	0.662929334	0.747335472	0.325401352	0.296782402
YOR364W	0.222312435	0.234657285	0.115993773	0.22428267200000002
YOR365C	0.9518438825000001	0.7854395785	0.7071749865	0.132435723
YOR367W	0.915153696	1.35609515	0.487931609	0.501214528
YOR368W	1.763542982	1.433158738	0.20065106	0.064692765
YOR369C	1.370383042	1.596459077	1.530208836	0.434319553
YOR371C	1.389804592	0.674955408	0.080205511	0.391452119
YOR374W	2.116865196	3.481468125	3.249388881	1.859701255
YOR375C	1.060144347	1.256495999	1.280263956	6.027590163
YOR376W	0.802119479	1.219558677	0.482287814	0.66615933
YOR377W	0.777641087	0.685582602	0.154348802	0.507614142
