ORF	hom | chronological lifespan | time [1 week] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [2 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [5 weeks] | Powers RW 3rd~Fields S, 2006	hom | chronological lifespan | time [7 weeks] | Powers RW 3rd~Fields S, 2006
YDR100W	0.991	0.608	0.557	0.143
YKL038W	0.902	0.921	0.321	0.066
YOR316C	1.209	0.923	0.115	0.270
YDL037C	1.312	0.407	0.719	0.178
YBR172C	1.316	0.633	0.186	0.484
YPL174C	0.268	0.127	0.017	1.160
YDR483W	1.028	0.574	0.695	0.033
YNL056W	0.926	0.980	0.111	0.209
YKL096W	1.280	0.643	0.246	0.411
YMR252C	2.001	1.033	0.383	-0.119
YCL061C	0.768	0.657	0.565	0.074
YDL129W	0.507	0.760	1.148	-0.613
YKR067W	1.048	0.714	0.204	0.375
YMR167W	1.028	0.515	0.635	0.142
YHR132C	1.169	0.624	0.195	0.471
YPL138C	1.167	0.806	0.209	0.273
YJR052W	1.191	0.969	0.446	-0.129
YPL236C	0.973	0.704	0.315	0.265
YLR254C	0.874	0.763	0.416	0.105
YDR096W	0.711	0.497	0.613	0.174
YMR209C	0.860	0.569	0.197	0.517
YNL335W	0.874	0.811	0.640	-0.171
YLR095C	0.338	0.517	0.033	0.726
YIL149C	0.969	0.844	0.464	-0.033
YJL006C	0.646	1.471	0.422	-0.619
YML090W	1.311	0.501	0.085	0.688
YDR422C	0.214	0.401	0.570	0.303
YLR372W	0.152	0.423	0.243	0.607
YDL240W	1.035	1.084	0.330	-0.141
YDR540C	0.991	0.575	0.369	0.327
YNL278W	1.240	1.027	0.149	0.095
YDR386W	0.365	0.526	0.416	0.328
YOR182C	0.046	0.063	0.011	1.194
YJR048W	1.091	0.608	0.195	0.465
YHR151C	1.144	0.835	0.350	0.083
YDR076W	1.484	0.410	0.141	0.716
YKR023W	1.093	0.958	0.432	-0.124
YMR070W	1.110	0.812	0.196	0.258
YFL015C	1.011	0.675	0.787	-0.196
YDL112W	1.041	1.324	0.324	-0.383
YGR181W	0.344	1.104	0.581	-0.420
YLR004C	1.097	0.698	0.444	0.120
YGL089C	0.939	0.654	0.271	0.337
YDR333C	0.767	0.738	0.137	0.386
YDL070W	0.676	0.651	0.624	-0.014
YNL289W	1.217	0.969	0.240	0.047
YMR052W	0.655	0.532	0.514	0.208
YCL046W	0.430	0.571	0.221	0.462
YJR011C	0.504	0.943	0.168	0.142
YNL046W	0.003	0.538	0.004	0.708
YML100W	1.048	0.669	0.344	0.235
YDR151C	0.462	0.718	0.483	0.047
YDR503C	0.819	0.854	0.788	-0.395
YBR246W	1.533	0.659	0.030	0.553
YLR209C	1.233	0.666	0.365	0.210
YML063W	0.779	0.710	0.174	0.356
YBR260C	0.375	0.310	0.033	0.896
YCR010C	1.708	0.821	0.146	0.272
YJR083C	1.401	0.665	0.334	0.238
YMR039C	1.775	0.894	0.240	0.101
YOL089C	1.924	0.855	0.332	0.048
YHR009C	0.855	0.345	0.124	0.765
YPL134C	0.988	0.665	0.198	0.371
YOR136W	0.202	0.108	-0.000	1.126
YHL039W	0.706	0.670	0.212	0.352
YKL040C	2.289	0.774	0.038	0.421
YMR187C	1.136	0.730	0.693	-0.192
YOL124C	0.997	0.682	0.272	0.275
YLR427W	1.288	1.121	0.356	-0.248
YCL005W	0.724	0.284	0.026	0.917
YJR014W	0.550	0.954	0.090	0.180
YMR241W	0.687	0.541	0.862	-0.180
YJL159W	0.231	0.113	0.036	1.074
YBR231C	1.181	0.085	0.041	1.096
YLR375W	0.883	0.718	0.258	0.243
YMR319C	0.814	0.600	0.312	0.307
YKL047W	1.532	0.731	0.093	0.393
YDR203W	0.566	0.490	0.165	0.559
YDL210W	1.305	0.828	0.390	-0.008
YMR044W	1.241	0.386	0.025	0.798
YGR261C	1.149	0.988	0.101	0.120
YLR168C	1.608	0.629	0.203	0.375
YJL123C	1.727	0.742	0.511	-0.045
YLR018C	1.361	0.565	0.367	0.275
YJR037W	1.413	0.821	0.393	-0.008
YOR043W	0.265	0.073	0.028	1.105
YFL051C	0.947	0.670	0.685	-0.150
YPL048W	0.482	0.675	0.013	0.517
YJL192C	1.771	0.810	0.319	0.075
YLR438W	0.729	0.503	0.224	0.477
YLR032W	0.842	0.918	0.471	-0.187
YJL052W	0.904	0.783	0.270	0.149
YMR302C	2.020	0.980	0.546	-0.325
YBR258C	0.991	0.617	0.212	0.371
YGR160W	0.024	0.034	0.037	1.128
YNL009W	0.581	0.531	0.747	-0.078
YOR165W	0.534	0.283	0.094	0.819
YOR114W	0.688	0.669	0.508	0.019
YDL117W	0.851	0.624	0.220	0.351
YDR244W	0.341	0.321	0.042	0.832
YJL197W	1.515	0.881	0.396	-0.083
YHR181W	0.656	0.716	0.064	0.414
YBR227C	1.517	0.791	0.173	0.230
YOR292C	0.938	1.032	0.117	0.043
YOR061W	1.520	0.334	0.058	0.799
YJL128C	0.352	0.194	0.350	0.646
YGR268C	1.309	0.936	0.560	-0.306
YBR228W	1.254	0.829	0.222	0.138
YKR104W	1.587	1.083	0.234	-0.129
YDR231C	0.008	0.026	0.009	1.152
YER067C-A	0.377	0.719	0.856	-0.386
YHR115C	1.073	1.216	0.258	-0.287
YMR176W	1.695	1.256	0.086	-0.157
YFL020C	0.610	0.819	0.871	-0.506
YOR050C	1.508	0.499	0.346	0.339
YLR211C	1.345	0.613	0.148	0.422
YOR038C	0.967	0.278	0.648	0.254
YOL036W	1.253	0.872	0.334	-0.025
YDL073W	1.498	0.765	0.373	0.041
YIL027C	0.933	0.641	0.235	0.302
YMR225C	1.082	0.787	0.507	-0.116
YLR286C	0.264	0.647	0.633	-0.103
YMR253C	1.317	1.055	0.234	-0.112
YLR349W	0.476	0.738	0.479	-0.041
YJL133W	1.000	0.814	0.194	0.166
YGL090W	1.224	0.700	0.654	-0.181
YGL067W	1.165	0.802	0.196	0.174
YGR003W	0.416	0.838	0.818	-0.488
YLR183C	1.355	0.616	0.246	0.305
YPR065W	1.883	0.964	0.264	-0.063
YGR259C	0.978	0.770	0.140	0.254
YOL035C	1.144	0.908	0.244	0.012
YJR044C	1.083	0.594	0.280	0.288
YKL033W-A	1.797	0.830	0.123	0.209
YHR150W	0.350	0.256	0.496	0.407
YNL255C	0.831	0.718	0.373	0.066
YLR257W	2.239	0.804	0.371	-0.019
YNL304W	1.104	0.780	0.482	-0.106
YJR075W	0.907	0.787	0.110	0.255
YDR403W	0.372	0.413	0.379	0.358
YLR418C	0.104	0.061	0.011	1.078
YPL097W	0.002	0.034	0.023	1.093
YNL154C	0.893	0.627	0.232	0.290
YLL044W	0.490	0.436	0.088	0.623
YLR199C	0.889	0.724	0.178	0.245
YOR371C	1.390	0.675	0.080	0.391
YDL076C	1.076	0.556	0.107	0.483
YLR371W	0.400	0.262	0.037	0.846
YDL136W	0.250	0.156	0.402	0.586
YER145C	0.361	0.300	0.013	0.830
YIL036W	0.628	0.741	0.483	-0.082
YOR034C	1.564	0.475	0.217	0.449
YGR100W	0.707	0.366	0.786	-0.012
YJL216C	0.530	0.269	1.061	-0.192
YMR295C	1.573	0.759	0.463	-0.084
YJR140C	1.277	0.618	0.530	-0.011
YGL221C	1.265	0.625	0.204	0.308
YLR082C	0.585	0.560	0.161	0.415
YDL183C	0.717	0.423	0.589	0.124
YPL108W	1.156	1.322	0.208	-0.395
YOR164C	1.018	0.564	0.135	0.430
YCL016C	0.572	0.163	0.186	0.776
YNL204C	1.486	0.462	0.279	0.383
YOL138C	0.701	0.224	0.045	0.852
YLR098C	0.577	0.595	0.322	0.204
YMR031W-A	0.940	0.646	0.463	0.012
YJL169W	0.241	0.207	0.303	0.611
YBL013W	1.142	0.524	0.156	0.439
YBL058W	0.006	0.024	0.017	1.077
YNL322C	1.200	0.936	0.292	-0.111
YKL065C	1.601	0.190	0.020	0.906
YLR064W	0.862	0.561	0.157	0.399
YGR134W	1.318	0.521	0.129	0.465
YMR226C	1.652	0.995	0.272	-0.153
YKR026C	1.547	0.917	0.016	0.181
YLR233C	0.726	0.544	0.389	0.180
YML008C	0.135	0.254	0.340	0.516
YLR410W	1.401	1.072	0.000	0.038
YBR034C	1.043	0.727	0.457	-0.073
YNL128W	0.388	0.448	0.330	0.331
YDR320C	0.052	0.152	0.086	0.871
YDR414C	0.624	0.544	0.331	0.234
YDR046C	0.803	0.812	0.475	-0.179
YDR444W	0.750	0.324	1.156	-0.373
YDL146W	0.402	0.458	0.859	-0.212
YPR106W	0.900	0.355	0.057	0.694
YGR229C	1.073	0.938	0.202	-0.036
YJL179W	1.710	0.603	0.367	0.134
YER053C	0.837	0.967	0.257	-0.121
YML032C	0.354	0.264	0.080	0.760
YLR312C	0.950	0.795	0.161	0.144
YOR355W	1.192	0.517	0.032	0.552
YJL067W	0.598	0.811	0.295	-0.011
YBR219C	1.665	0.852	0.367	-0.123
YIL047C	0.898	0.749	0.190	0.154
YJL147C	0.282	0.354	0.025	0.713
YGR058W	0.419	0.605	0.357	0.130
YGL088W	0.400	0.185	0.526	0.380
YER141W	0.008	0.022	0.011	1.057
YGR285C	0.033	0.087	0.071	0.930
YPR083W	0.990	0.568	0.391	0.129
YPL166W	2.297	0.593	0.028	0.467
YJR094W-A	0.576	0.578	0.823	-0.313
YEL007W	0.751	0.447	0.437	0.203
YOR030W	0.825	0.329	0.248	0.508
YGR085C	0.237	0.417	0.167	0.502
YJR077C	0.642	0.214	0.075	0.796
YMR247C	1.742	1.052	0.134	-0.100
YJL144W	0.796	0.749	0.440	-0.104
YHR057C	0.979	0.884	1.038	-0.840
YMR293C	0.005	0.024	0.011	1.047
YDL085W	0.906	1.102	0.648	-0.670
YGL241W	0.893	0.683	0.482	-0.085
YJL153C	0.016	0.021	0.015	1.042
YOL059W	0.645	0.554	0.193	0.331
YBR146W	0.732	1.072	0.510	-0.505
YDR128W	0.959	0.997	0.277	-0.199
YBR269C	0.888	0.452	0.259	0.364
YJL058C	1.175	0.852	0.130	0.093
YLR247C	0.567	0.660	0.220	0.193
YDL169C	0.727	1.161	0.457	-0.545
YOL053C-A	0.710	0.580	0.541	-0.050
YDR085C	0.495	0.350	0.548	0.171
YMR144W	0.863	0.450	0.785	-0.167
YFR012W	0.865	0.678	0.411	-0.020
YNL003C	0.237	0.554	0.261	0.254
YOL062C	1.239	0.709	0.130	0.228
YJL193W	0.688	0.527	0.532	0.005
YIL119C	1.082	0.687	0.578	-0.202
YJL027C	0.922	1.235	0.177	-0.351
YKR099W	0.287	0.398	0.199	0.462
YPL015C	0.499	0.548	0.525	-0.014
YOR205C	0.010	0.031	0.017	1.011
YLR089C	0.088	0.364	0.056	0.638
YBL012C	0.817	0.451	0.176	0.430
YML006C	0.350	0.239	0.046	0.773
YIR034C	0.360	0.470	0.078	0.508
YML013W	0.009	0.047	0.027	0.982
YLR437C	1.419	0.761	0.112	0.181
YMR126C	0.379	0.254	0.553	0.247
YPL270W	0.728	0.677	0.181	0.195
YKR041W	1.255	0.733	0.192	0.127
YBR048W	0.355	0.468	0.298	0.284
YCR043C	1.022	0.867	0.254	-0.074
YGR118W	0.372	0.249	0.067	0.731
YOL051W	1.266	0.742	0.163	0.142
YBR300C	1.010	0.617	0.205	0.224
YFL040W	0.645	0.597	0.903	-0.455
YDR169C	0.715	0.508	0.105	0.429
YLR395C	0.319	0.261	0.362	0.419
YCL037C	1.751	0.329	0.190	0.522
YOR285W	0.553	0.760	0.228	0.053
YDR360W	1.277	0.650	0.053	0.331
YHL012W	1.087	0.893	0.356	-0.215
YLR404W	0.977	0.471	0.052	0.511
YGR144W	1.113	0.356	0.064	0.612
YGL232W	0.606	0.315	0.033	0.683
YJR120W	1.393	0.531	0.131	0.366
YBR175W	0.636	0.617	0.024	0.387
YGL154C	0.027	-0.003	-0.002	1.033
YNL219C	1.129	0.546	0.260	0.220
YCR017C	1.128	0.564	0.017	0.444
YOR033C	1.465	0.530	0.137	0.358
YJL070C	0.721	2.163	0.463	-1.601
YGL045W	0.487	0.272	0.667	0.085
YDR537C	0.579	0.382	0.255	0.386
YNL271C	1.449	0.539	0.042	0.441
YPL023C	1.518	0.772	0.225	0.023
YER088C	0.487	0.201	0.046	0.772
YOR221C	0.194	0.022	0.005	0.992
YGL037C	1.241	0.686	0.519	-0.187
YIL002C	1.520	0.805	0.254	-0.041
YFR011C	0.828	0.816	0.304	-0.103
YNL292W	1.220	0.999	0.144	-0.128
YEL018W	0.689	0.893	0.744	-0.622
YDL099W	1.704	0.670	0.400	-0.056
YOR082C	0.565	0.228	0.107	0.678
YMR299C	0.699	0.557	0.573	-0.117
YDR065W	0.007	0.023	0.007	0.979
YPL109C	0.346	0.245	0.021	0.743
YMR175W	0.799	0.493	0.344	-0.002
YLL020C	1.010	0.619	0.070	0.315
YMR102C	0.341	0.624	0.039	0.338
YJL012C	1.111	0.425	0.329	0.247
YGL208W	1.876	0.649	0.174	0.177
YPL032C	0.934	0.794	0.179	0.028
YJL059W	1.394	0.911	0.085	0.004
YGR084C	0.619	0.734	0.187	0.077
YPR133W-A	0.985	0.607	0.272	0.118
YGR035C	1.061	0.806	0.134	0.056
YLR287C-A	0.385	0.204	0.083	0.706
YMR215W	0.878	0.721	0.111	0.161
YOR152C	0.895	0.846	0.050	0.097
YER139C	1.286	0.552	0.104	0.335
YLR099C	0.249	0.407	0.220	0.362
YKL003C	0.007	0.035	0.009	0.943
YOL004W	0.008	0.042	0.021	0.924
YEL071W	0.861	0.501	0.110	0.376
YDR517W	0.728	1.133	0.286	-0.433
YEL005C	0.524	0.919	0.562	-0.496
YPL230W	0.782	0.788	0.205	-0.009
YHR106W	0.404	0.813	0.725	-0.554
YLR070C	0.290	0.522	0.411	0.050
YML106W	1.714	0.635	0.148	0.199
YKL037W	1.370	0.648	0.204	0.129
YNL001W	0.302	0.639	0.146	0.195
YLL019C	1.312	0.397	0.024	0.557
YBL007C	0.006	0.019	0.012	0.947
YML109W	0.993	0.558	0.170	0.250
YOR183W	0.025	0.047	0.013	0.917
YDL048C	0.779	0.572	0.107	0.297
YML037C	1.056	0.526	0.188	0.261
YGL054C	0.783	0.249	0.330	0.396
YGL035C	0.574	0.663	0.416	-0.104
YNL233W	0.643	0.537	0.504	-0.067
YCR020C-A	1.390	0.496	0.242	0.236
YDL133W	1.233	0.548	0.135	0.290
YDR495C	0.309	0.551	0.050	0.372
YOR106W	1.052	0.029	0.054	0.888
YHL038C	0.560	0.708	1.346	-1.084
YOR104W	1.365	0.261	0.041	0.668
YNL295W	0.562	0.461	0.322	0.186
YGL062W	1.628	0.637	0.050	0.282
YOR052C	0.785	0.330	0.449	0.188
YMR222C	0.476	1.067	0.054	-0.155
YGL087C	0.986	0.533	0.200	0.231
YMR097C	0.005	0.026	0.788	0.150
YLR292C	0.482	0.446	0.146	0.372
YPL144W	0.536	0.310	0.011	0.643
YIL016W	0.342	0.494	0.511	-0.042
YOR006C	0.962	0.543	0.354	0.066
YIR016W	0.573	1.797	0.458	-1.296
YER067W	0.840	0.527	0.625	-0.195
YHL008C	0.876	0.840	0.649	-0.531
YIL020C	0.526	0.348	1.018	-0.410
YOR235W	0.701	0.707	0.033	0.214
YHR206W	0.702	0.531	0.118	0.304
YER155C	0.815	0.529	0.020	0.404
YBR025C	0.596	0.817	0.449	-0.314
YPL069C	0.228	0.026	0.009	0.918
YBR065C	1.424	1.010	0.245	-0.305
YKL102C	1.170	0.979	0.089	-0.118
YML124C	0.481	0.388	0.086	0.475
YJL131C	0.803	0.505	0.059	0.383
YLR343W	0.401	0.671	0.750	-0.477
YMR244W	1.368	0.782	0.376	-0.220
YMR133W	1.709	1.013	0.200	-0.274
YDR136C	0.320	0.397	0.031	0.508
YOR132W	1.185	0.904	0.165	-0.133
YJR127C	0.807	0.488	0.034	0.412
YPR184W	0.627	0.255	0.641	0.034
YOR137C	1.068	0.751	0.070	0.109
YHR134W	0.793	0.717	0.285	-0.073
YLR206W	1.064	0.730	0.187	0.011
YLR068W	0.100	0.178	0.132	0.619
YGR006W	0.011	0.043	-0.001	0.886
YMR305C	1.441	0.954	0.088	-0.115
YBR188C	1.566	0.693	0.096	0.137
YPL029W	0.005	0.032	0.019	0.876
YMR193C-A	0.686	0.656	0.247	0.023
YOR019W	1.226	0.835	0.196	-0.106
YOR364W	0.222	0.235	0.116	0.224
YPR101W	0.113	0.058	0.032	0.833
YMR265C	1.369	0.866	0.172	-0.115
YKR074W	1.131	0.616	0.245	0.060
YLR048W	0.080	0.092	0.070	0.759
YDR142C	0.378	0.571	0.451	-0.102
YNL252C	0.006	0.026	0.012	0.877
YLR232W	0.634	0.422	0.230	0.261
YDL052C	0.856	0.634	0.343	-0.064
YIL096C	0.520	0.711	0.770	-0.570
YPL269W	0.996	0.643	0.122	0.144
YKL011C	1.056	0.617	0.046	0.246
YIL052C	0.395	0.483	0.546	-0.122
YLR315W	1.067	0.600	0.054	0.252
YDR329C	1.354	0.429	0.030	0.444
YBR181C	0.123	0.214	0.236	0.453
YPL241C	0.448	0.230	0.056	0.615
YOR184W	0.005	0.018	0.004	0.878
YFL049W	0.569	0.321	0.474	0.104
YMR276W	1.332	0.645	0.121	0.132
YOL050C	0.366	0.399	0.214	0.285
YMR063W	0.220	0.396	0.112	0.389
YGR071C	0.383	0.293	0.034	0.570
YDR486C	0.702	0.457	0.302	0.136
YOR379C	0.791	0.244	0.558	0.091
YKL171W	0.984	0.214	0.151	0.528
YNL183C	0.417	0.232	0.420	0.240
YML010C-B	0.134	0.113	0.019	0.758
YMR016C	1.906	0.881	0.323	-0.314
YPR098C	0.699	0.791	0.265	-0.167
YLR258W	0.586	0.656	0.347	-0.116
YLR144C	0.862	0.720	0.066	0.100
YDR157W	0.949	0.397	0.276	0.211
YLR006C	0.148	0.086	0.046	0.752
YLR386W	1.841	0.555	0.004	0.324
YCR026C	0.351	0.370	0.102	0.407
YMR139W	1.293	0.602	0.033	0.244
YOR096W	0.183	0.124	0.047	0.709
YIL005W	0.435	0.266	0.527	0.086
YGR064W	0.391	0.311	0.015	0.552
YOR188W	0.845	0.540	0.027	0.311
YJL209W	0.003	0.011	-0.006	0.873
YML113W	0.227	0.202	0.031	0.644
YLR331C	1.869	0.671	0.123	0.081
YDR004W	0.870	0.467	0.185	0.223
YPL149W	2.126	0.102	0.017	0.755
YAR002C-A	0.772	0.596	0.358	-0.082
YPR063C	0.613	0.894	0.521	-0.544
YOL060C	0.817	0.405	0.070	0.395
YMR012W	1.657	1.014	0.067	-0.212
YMR214W	1.358	0.699	0.249	-0.082
YDL118W	1.503	0.332	0.018	0.516
YMR152W	1.773	0.755	0.135	-0.026
YJL055W	1.244	0.822	0.066	-0.024
YGL016W	0.393	0.184	0.427	0.252
YIL095W	0.491	0.439	0.225	0.198
YOR073W	0.281	0.053	0.033	0.775
YFR040W	0.995	0.419	0.333	0.109
YHR155W	0.445	0.438	0.195	0.226
YBR230C	2.027	0.512	0.075	0.272
YLR111W	0.186	0.254	0.173	0.430
YOR018W	1.729	0.684	0.206	-0.031
YML096W	0.782	0.525	0.101	0.232
YDL095W	1.009	0.424	0.172	0.262
YJR105W	0.043	0.115	0.070	0.672
YMR316W	0.753	0.515	0.052	0.288
YNR039C	0.968	0.594	0.360	-0.101
YML051W	1.148	0.144	0.010	0.698
YPR076W	1.127	0.617	0.302	-0.068
YAL059W	1.397	0.375	0.279	0.197
YOR358W	0.392	0.212	0.042	0.595
YER166W	0.565	0.858	0.127	-0.137
YJR130C	1.209	0.293	0.048	0.507
YLR402W	0.356	0.235	0.057	0.556
YNL197C	0.836	0.370	0.418	0.058
YOL044W	0.878	0.422	0.135	0.287
YBR263W	0.714	0.454	0.204	0.183
YLR250W	0.502	0.683	0.148	0.007
YPL148C	0.656	0.242	0.290	0.305
YLR024C	0.617	0.343	0.312	0.179
YOR312C	0.579	0.284	0.220	0.325
YCR031C	0.140	0.317	0.246	0.266
YLR074C	0.671	0.290	0.120	0.415
YLR388W	0.410	0.400	0.146	0.278
YDR155C	0.193	0.296	0.515	0.012
YGL250W	0.068	0.096	0.154	0.574
YGR077C	0.308	0.302	0.263	0.257
YJR079W	0.887	0.523	0.052	0.247
YJR082C	0.663	0.367	0.086	0.368
YJL062W	1.185	0.869	-0.007	-0.040
YHR087W	0.697	0.329	0.230	0.261
YMR190C	0.625	0.469	0.058	0.291
YER074W	0.202	0.099	0.264	0.455
YNL248C	0.112	0.085	0.064	0.669
YML059C	1.035	0.524	0.026	0.266
YNL284C	0.007	0.020	0.010	0.785
YBR286W	1.173	0.415	0.275	0.124
YDR033W	0.896	0.697	0.250	-0.133
YDR389W	0.526	0.107	0.089	0.614
YBR204C	0.200	1.148	0.025	-0.363
YCL069W	0.545	0.587	0.517	-0.297
YOL072W	0.109	0.163	0.232	0.413
YOR084W	0.455	0.389	0.387	0.026
YPL084W	0.004	0.011	-0.002	0.791
YLR080W	0.682	0.458	0.047	0.294
YDR447C	0.713	0.327	0.374	0.098
YLR447C	0.023	0.026	0.008	0.764
YLL001W	1.149	0.505	0.040	0.252
YJL102W	0.266	0.111	0.050	0.635
YBR168W	0.856	0.372	0.177	0.248
YNL291C	1.347	0.511	0.112	0.172
YJL047C	0.876	0.453	0.043	0.298
YBL015W	2.050	0.734	0.012	0.048
YOR017W	0.934	0.687	0.113	-0.008
YHR086W	0.948	0.847	0.211	-0.269
YDR108W	1.493	0.419	0.056	0.312
YOR327C	0.273	0.238	0.095	0.453
YCL044C	1.343	0.354	0.176	0.256
YGR141W	1.392	0.425	0.018	0.340
YOR014W	1.102	0.720	0.068	-0.005
YCR049C	0.292	0.369	0.378	0.035
YOR045W	1.852	0.255	0.050	0.476
YBR036C	0.457	0.639	0.172	-0.031
YPL013C	0.003	0.026	0.020	0.733
YJL030W	1.022	0.738	0.068	-0.027
YML010W-A	0.017	0.045	0.016	0.716
YDR200C	0.009	0.025	0.003	0.748
YLR013W	0.221	0.377	0.539	-0.140
YIR033W	0.704	0.545	0.060	0.170
YIL057C	0.843	0.620	0.084	0.071
YGR228W	0.476	0.334	0.022	0.416
YNL054W	0.872	0.654	-0.013	0.131
YDL059C	1.504	0.424	0.309	0.038
YOR022C	0.780	0.454	0.405	-0.088
YMR307W	0.170	0.061	0.009	0.699
YGL256W	0.504	0.933	0.404	-0.568
YLR366W	0.709	0.597	0.194	-0.024
YLR121C	0.250	0.459	0.435	-0.127
YLR190W	0.546	0.351	0.179	0.237
YHR135C	1.272	0.847	0.017	-0.097
YLR403W	0.028	0.045	0.008	0.711
YDR348C	0.954	0.457	0.065	0.242
YLR202C	0.007	0.032	0.018	0.714
YAL048C	1.800	0.669	0.068	0.026
YLL023C	0.747	0.533	0.104	0.124
YDR530C	0.326	0.493	1.051	-0.782
YER072W	1.941	0.397	0.088	0.276
YOR196C	0.745	0.044	0.016	0.699
YNR037C	0.002	0.016	0.004	0.738
YDL065C	0.435	0.213	0.315	0.227
YPR192W	0.274	0.599	0.270	-0.114
YJL004C	0.362	0.088	0.009	0.656
YJR091C	0.948	0.631	0.164	-0.044
YDL176W	1.095	0.462	0.264	0.025
YJL176C	0.019	0.026	0.013	0.711
YLR393W	0.065	0.066	0.007	0.677
YLR360W	0.212	0.080	0.025	0.643
YFR019W	0.004	0.009	0.012	0.727
YMR194W	0.714	0.511	0.202	0.033
YLR191W	0.577	0.428	0.033	0.285
YNL203C	1.082	0.299	0.103	0.343
YMR110C	1.244	1.056	0.121	-0.431
YNL070W	0.576	0.153	0.000	0.591
YGR104C	0.081	0.038	0.010	0.695
YML026C	0.148	0.170	0.108	0.464
YOL088C	1.299	0.697	0.292	-0.248
YBR268W	0.009	0.028	0.016	0.695
YLR248W	0.586	0.448	0.088	0.201
YPR070W	0.144	0.097	0.012	0.629
YOL043C	1.167	0.573	0.047	0.116
YDL225W	1.205	0.503	0.181	0.052
YDR281C	0.030	0.127	0.014	0.591
YDL104C	0.751	0.244	0.459	0.028
YHR193C	0.393	0.416	0.056	0.257
YDR519W	0.005	0.009	0.002	0.717
YPR044C	0.046	0.056	0.024	0.645
YDR332W	0.007	0.023	0.016	0.686
YMR199W	1.054	0.755	0.043	-0.074
YEL017W	0.751	0.503	0.621	-0.402
YML024W	0.258	0.115	0.025	0.582
YMR204C	0.719	0.788	0.149	-0.215
YPL065W	0.056	0.027	0.016	0.679
YLR133W	0.246	0.529	0.173	0.016
YPL089C	1.089	0.287	0.009	0.418
YBR205W	1.481	0.508	0.341	-0.136
YJL141C	1.159	0.206	0.359	0.144
YIL073C	0.369	0.511	0.351	-0.156
YGL226W	0.686	0.623	0.535	-0.451
YGL058W	0.070	0.025	0.014	0.667
YLR373C	0.217	0.187	0.063	0.454
YDR123C	0.014	0.165	0.153	0.386
YER048C	0.639	0.594	0.214	-0.105
YER019W	0.140	0.117	0.045	0.541
YJR090C	1.262	0.489	0.142	0.072
YNL170W	0.672	0.207	0.065	0.429
YPR043W	0.545	0.120	0.060	0.520
YDR317W	0.865	0.307	0.249	0.143
YKR035C	0.702	0.152	0.011	0.535
YLR295C	0.448	0.377	0.106	0.215
YOR113W	0.986	0.446	0.204	0.047
YAR047C	0.752	0.468	0.349	-0.120
YJR059W	0.023	0.025	0.010	0.662
YDL190C	0.869	0.346	0.181	0.167
YOR021C	1.756	0.628	0.117	-0.053
YMR078C	0.291	0.165	0.113	0.414
YMR201C	0.896	0.566	0.149	-0.025
YBR275C	0.360	0.604	0.259	-0.173
YNL227C	0.106	0.067	0.031	0.592
YJL182C	0.366	0.596	0.383	-0.290
YKL087C	0.004	0.025	0.021	0.640
YDR363W-A	0.179	0.107	0.011	0.568
YBL019W	0.822	0.495	0.501	-0.311
YLR342W	0.111	0.099	0.034	0.552
YJR074W	0.452	0.095	0.018	0.568
YOR123C	0.218	0.148	0.027	0.507
YOR047C	0.722	0.231	0.092	0.356
YML071C	0.434	0.322	0.036	0.321
YNL199C	0.881	0.254	0.196	0.228
YLR357W	0.028	0.041	0.042	0.592
YHL002W	0.527	0.259	-0.001	0.416
YGL086W	1.074	0.367	0.137	0.171
YNR050C	0.003	0.012	0.005	0.658
YLR431C	2.308	0.324	0.009	0.340
YNL246W	0.809	0.128	0.027	0.516
YML013C-A	0.076	0.058	0.018	0.595
YNL111C	0.300	0.263	0.931	-0.523
YBL100C	0.002	0.015	0.005	0.650
YNR018W	1.177	0.649	0.162	-0.146
YHR179W	0.182	0.276	0.014	0.373
YDR241W	0.077	0.082	0.017	0.563
YPL045W	0.004	0.020	0.024	0.618
YDL082W	0.279	0.209	0.341	0.110
YPL227C	1.771	0.608	0.038	0.013
YPL051W	0.688	0.183	0.027	0.449
YGR227W	0.652	0.185	0.019	0.452
YPL125W	0.080	0.140	0.094	0.420
YLR338W	0.020	0.029	0.017	0.607
YLR015W	0.667	0.316	0.011	0.326
YJR097W	1.436	0.426	0.049	0.176
YOL095C	1.071	0.198	0.011	0.441
YMR075C-A	0.143	0.185	0.116	0.347
YGR106C	1.186	0.330	0.036	0.277
YDR024W	0.626	0.499	0.085	0.058
YCR025C	0.500	0.237	0.087	0.317
YDR395W	0.490	0.313	0.029	0.298
YLL038C	1.087	0.585	0.125	-0.068
YPR051W	1.105	0.665	0.020	-0.046
YPL173W	0.324	0.218	0.021	0.396
YHR154W	0.332	0.205	0.043	0.386
YPR135W	0.059	0.040	0.041	0.550
YOR016C	0.980	0.462	0.164	0.006
YIL077C	0.206	0.043	0.035	0.553
YDR452W	0.798	0.608	0.615	-0.593
YNL201C	0.892	0.392	0.035	0.203
YOL126C	1.384	0.258	0.147	0.223
YCR024C-A	0.491	0.212	0.131	0.284
YJL073W	0.961	0.521	0.150	-0.044
YOR171C	0.826	0.711	0.030	-0.114
YOL039W	0.870	0.519	0.128	-0.021
YDL033C	0.112	0.089	0.034	0.502
