Piims Datasets Upload Template,,,,,,,,,,,,,,,,
Tube,Tray,Line, Ca44, Cd111, Co59, Cu65, Fe57, K39, Mg25, Mn55, Mo95, Na23, Ni60, P31, S34, Zn66
58,395,YML093W_ko,-17.76089143,0.648494808,0.119893554,0.708604845,10.8304519,-3293.408097,45.12158574,-1.292079977,0.262945724,-45.1985726,1.995329408,-1206.78628,-461.564701,10.07010995
70,395,YML093W_ko,-15.26582633,0.612496709,0.119366516,0.724525297,9.31997663,-3415.393497,40.71116199,-1.295652633,0.273070521,-40.96375958,1.871654678,-1166.625368,-460.2258605,9.510223572
82,395,YML093W_ko,-17.19702061,0.636092889,0.126613667,0.651455981,9.98092579,-3225.880322,26.95106384,-1.291075718,0.220180466,-39.8774339,1.907957442,-1212.646968,-494.6594768,9.723878099
94,395,YML093W_ko,-14.76859799,0.695779265,0.134793921,0.714454126,9.490831673,-3419.940822,79.4408818,-1.231617138,0.214734648,-18.114927,1.966715118,-911.1217728,-508.1434959,10.84987612
59,395,YML098W_ko,-6.262771704,0.442790312,0.109370909,0.609469753,8.623853722,-5445.497082,-74.20825489,-1.311245098,0.469631469,-146.7276151,2.119051075,-1733.32831,-448.1480877,7.21650456
71,395,YML098W_ko,-5.605457788,0.437791469,0.109748674,0.557767579,11.19789769,-5186.997776,-68.94032053,-1.247462051,0.651506552,-153.5263234,2.044573411,-1577.529323,-451.9382699,7.47258478
83,395,YML098W_ko,-1.523647309,0.398179997,0.115134573,0.581370922,10.90287595,-5444.561799,-76.87418569,-1.237767944,0.716050937,-132.4536323,2.146191134,-1828.415986,-509.0173618,7.119853661
95,395,YML098W_ko,-0.528059781,0.503224242,0.128922051,0.68478093,10.85842674,-5270.431117,-19.77003954,-1.112059505,0.768109297,-126.7512697,2.126140529,-1337.580694,-403.7089586,8.996412178
52,405,YML105C_ko,-12.00916587,0.257435188,0.100788726,0.720352403,6.543411376,-6280.275821,-73.70927516,-1.21047268,0.952049399,-35.51582337,1.695866311,-2192.920537,-638.2406929,7.789659421
64,405,YML105C_ko,-10.75704382,0.2447326,0.092066145,0.613707597,8.700467627,-6205.552061,-62.327761,-1.20380733,1.020535529,7.013407202,1.59763214,-2261.074931,-610.9675293,9.605770281
76,405,YML105C_ko,-8.174879667,0.286625963,0.096813986,1.531027476,11.17952998,-5944.563541,-67.87930611,-1.182456062,1.433580092,15.17755824,1.655501589,-2168.878761,-707.9438299,10.83271574
88,405,YML105C_ko,-3.400057459,0.266745373,0.101142979,0.910111892,12.34587395,-5729.802226,-69.61535178,-1.155298804,1.496247133,56.49579872,1.658184022,-2070.950838,-629.7077084,14.41220955
53,405,YML114C_ko,-8.334584575,0.282713819,0.099307015,0.886121417,7.397361077,-6114.618066,-92.23158184,-1.309437747,0.909150797,-39.14722242,1.577748118,-2017.105872,-945.5551788,8.924475396
65,405,YML114C_ko,-6.496611217,0.235668537,0.095268095,1.457817241,8.180445232,-6267.66855,-58.00614032,-1.166417558,0.679061274,-22.85626729,1.53484016,-1949.458529,-698.8462627,9.80129861
77,405,YML114C_ko,-6.291021662,0.194309461,0.10013721,0.77359884,11.59689117,-5861.205153,-74.16536437,-1.187572393,0.884940942,13.97471505,1.694084878,-2016.623125,-766.0382052,8.179969678
89,405,YML114C_ko,-8.375397721,0.280662289,0.10145727,0.830197316,8.863640647,-5778.420221,-54.69249176,-1.15002613,0.92792526,-11.48862497,1.62068305,-1714.720752,-704.3007898,10.31469189
54,405,YML125C_ko,-7.496651274,0.207512166,0.094462111,0.878018164,7.712347575,-5580.275303,-112.2755431,-1.273659752,0.588293975,4.808026906,1.470539751,-2215.904612,-858.5246676,9.947848698
66,405,YML125C_ko,-9.300054104,0.181944975,0.08661521,0.742438591,7.45287639,-5633.138492,-104.8708774,-1.266317943,0.757453512,18.90755745,1.401388286,-2241.240596,-642.0068306,8.721738918
78,405,YML125C_ko,-7.30026822,0.192768489,0.084913636,0.748591007,6.349783325,-5147.815847,-121.2898895,-1.312714657,0.618031223,53.18463366,1.51894668,-2201.656025,-695.8078561,8.795558324
90,405,YML125C_ko,-3.699188614,0.199219755,0.086041143,0.75508367,12.29940622,-5505.183447,-143.4525261,-1.293766333,0.784228939,37.61962433,1.491624639,-2052.689648,-695.1045145,10.26180079
55,405,YML126C_ko,-15.13419845,0.218283517,0.086604221,0.683381555,6.150028521,-5647.144238,-90.93494551,-1.348497792,0.745746979,-43.61816145,1.420371983,-2171.480728,-1133.94769,7.859015726
67,405,YML126C_ko,-1.147952153,0.153369623,0.08171327,0.572203108,6.614850842,-6238.816807,-114.7328135,-1.357886741,0.638157287,-68.6780612,1.405223411,-2283.075311,-739.8466071,7.763739272
79,405,YML126C_ko,12.45053542,0.211991027,0.088488647,0.745810546,10.55503888,-5463.484503,-114.5489558,-1.241259233,0.688625859,-7.503065687,1.424462017,-1900.006768,-676.6752304,10.26673558
91,405,YML126C_ko,-4.269088997,0.194313425,0.083340412,0.629776794,12.10600831,-5625.525985,-143.6165607,-1.332159197,0.862299699,-44.58980177,1.405418362,-1957.781553,-670.373414,8.821520678
56,405,YML127W_ko,-21.87197121,0.214562185,0.083119935,0.825270495,6.380666997,-6238.450619,-143.1414453,-1.368028936,0.899609034,-79.10831699,1.258327398,-2208.062806,-1068.494298,6.871344541
68,405,YML127W_ko,-5.067776596,0.243193972,0.082753303,0.791624684,9.522114084,-6328.624774,-80.3283294,-1.200786954,0.865651326,-29.81801851,1.383655742,-1918.070025,-499.8971343,9.463274797
80,405,YML127W_ko,-15.54304023,0.211339191,0.074108599,0.640007918,6.261276478,-6151.06032,-141.6182867,-1.337697737,0.842625278,-4.215121681,1.231113885,-2059.488781,-634.5765921,7.529338969
92,405,YML127W_ko,-12.23185475,0.309507198,0.081513465,1.391402458,8.017198839,-5962.591375,-64.59366602,-1.119455149,0.871943394,-22.1227491,1.420231418,-1492.490716,-499.9404058,9.30276482
57,405,YML130C_ko,-8.517122867,0.145106242,0.095328028,0.697719314,8.732355083,-6052.12459,-123.2126339,-1.277843303,0.868412982,-58.52853303,1.478699366,-2303.028061,-847.9447199,7.800106479
69,405,YML130C_ko,-7.609609597,0.193656825,0.107622212,0.734625477,8.169610457,-6170.947508,-48.40837683,-1.140658805,0.875395633,-32.5657975,1.390294306,-1836.181992,-627.0234071,8.953203675
81,405,YML130C_ko,-9.790589845,0.237110592,0.093525208,0.700475735,11.36743218,-5411.425914,-82.87804598,-1.109276108,1.051854691,-28.71042116,1.45173675,-1866.079458,-689.2758481,8.309872953
93,405,YML130C_ko,-4.126350156,0.233980943,0.08749702,0.792988163,8.814679369,-5436.179292,-61.16977829,-1.16226598,1.144740955,-5.527236466,1.45173675,-1689.728096,-682.0543871,9.741484631
58,362,YMR001C_ko,-25.82422536,0.548723689,0.11563884,1.340697894,13.13018399,-3710.937761,99.85356828,-0.914635094,1.038559035,0.821587709,1.882074995,-722.6777778,-455.181436,12.57771305
70,362,YMR001C_ko,-26.43995598,0.425709322,0.103515004,1.054664077,11.6476308,-3716.492985,-6.048623118,-0.970907374,0.752210867,-1.251376835,1.69380256,-1625.625497,-581.6482994,11.46744124
82,362,YMR001C_ko,-24.22880569,0.523886583,0.102514159,1.383789354,12.56541703,-4055.660574,56.32776593,-0.896216729,0.838590072,-13.89685336,1.741174773,-1177.239595,-533.2525717,12.1773855
94,362,YMR001C_ko,-25.34549371,0.454819228,0.105700951,1.281866857,11.98313067,-4115.838217,22.08275804,-0.939231276,0.797250099,-15.1308589,1.704598348,-1028.190487,-593.8373064,11.54254634
3,408,YMR005W_ko,-7.334023402,0.432961052,0.088988326,0.665865308,10.23447549,-4315.715948,-110.1291405,-1.467866766,0.499743716,-60.0424202,1.346437071,-2272.589298,-235.2115486,9.311162754
15,408,YMR005W_ko,-20.25727124,0.452901114,0.090763725,0.644395344,17.41378788,-4498.75451,-94.03221984,-1.433313616,0.559410546,-78.27219332,2.055970754,-2225.114022,-358.2858501,8.267399278
27,408,YMR005W_ko,-19.96774171,0.452991095,0.096748898,0.694667026,13.70003664,-4312.350861,-25.84062965,-1.323298037,0.75039892,-49.01851923,1.481102741,-1878.601207,-308.5402137,9.107602282
39,408,YMR005W_ko,-21.09392875,0.427388758,0.097863611,0.607410659,13.70003664,-4603.014917,-69.25287644,-1.068544574,0.919750607,-32.82891164,1.481102741,-2173.632816,-343.7217027,9.080796095
59,362,YMR013C_ko,-32.11600641,0.36600578,0.083209481,1.001674574,11.99235417,-5094.993607,-82.64994944,-1.079780738,0.71669227,-70.80565783,1.481752551,-1755.101461,-706.9260659,9.072904312
71,362,YMR013C_ko,-30.28270282,0.405919518,0.086840823,1.127338829,11.48631138,-4591.852249,-82.54147027,-0.979869749,0.73868387,-24.96325343,1.560962106,-1605.344857,-644.4798034,10.33779663
83,362,YMR013C_ko,-27.5224701,0.458676009,0.095044451,0.986793465,11.36985254,-4316.344967,-41.11912802,-0.969211487,0.656268595,-30.46946864,1.604178856,-1547.167375,-618.6486305,10.91818031
95,362,YMR013C_ko,-34.28570781,0.392174897,0.088408444,0.897977953,9.770755097,-4512.399066,-120.1071081,-1.025559897,0.690917069,-63.89468942,1.52771762,-1527.204791,-702.0148849,9.78738704
2,363,YMR028W_ko,-5.669795059,0.28765015,0.086021012,0.89238332,25.51270637,-5048.069116,-129.8433887,-0.857819314,1.061068211,65.20348495,1.550868879,-1370.387079,-667.4589722,9.745446935
14,363,YMR028W_ko,-12.98260883,0.244140037,0.074894178,0.835421154,12.53809377,-5324.065534,-117.7335258,-1.097360546,0.699173148,4.294668168,1.298306569,-1871.142118,-660.4839513,8.142309384
26,363,YMR028W_ko,-17.65653853,0.252550868,0.073032735,0.679343527,12.01458587,-5616.420777,-176.3587961,-1.240613,0.628074094,-24.83640252,1.329500272,-2141.274596,-751.6290464,6.973426388
38,363,YMR028W_ko,-15.19698557,0.295800896,0.089755168,0.657478241,13.83403306,-5361.246536,-74.51903781,-1.20497137,0.780611401,11.62632423,1.298883137,-1783.475667,-664.55256,9.242815422
5,409,YMR033W_ko,0.525155727,0.339538001,0.058844119,0.676921166,10.62678635,-5235.923962,-244.2098909,-1.106463416,0.61460051,-98.03303134,0.989630807,-2259.788422,-443.3914986,9.0307769
17,409,YMR033W_ko,-6.166560263,0.251713094,0.046609102,0.58422903,9.896820312,-5547.199973,-211.4895707,-1.063014308,0.824227757,-111.7822674,0.978158285,-2423.781882,-529.0654482,8.53712233
29,409,YMR033W_ko,-11.95920007,0.227439665,0.043010224,0.552252774,9.995593834,-5613.164473,-246.5217804,-1.198229721,0.642855029,-120.4799456,0.961372423,-2622.262191,-708.1369452,8.40289366
41,409,YMR033W_ko,-7.450656789,0.293071809,0.056242928,0.650778259,10.06466019,-5365.049268,-197.7084266,-1.054450928,0.617340417,-101.9286337,1.039026621,-2231.51842,-565.6332319,11.52817602
3,363,YMR043W_ko,-2.528355163,0.228448738,0.080079605,0.43318643,13.05310344,-3776.011261,-23.06594151,-1.235983359,0.630932039,0.3505707,1.272247413,-1679.689629,-346.107137,8.257287521
15,363,YMR043W_ko,-18.95307918,0.268858209,0.087543695,0.617275731,14.4633562,-3906.165336,4.790246073,-1.146766838,0.692672202,-25.78867199,1.397658819,-1759.666349,-666.7115017,9.722051598
27,363,YMR043W_ko,-5.317899775,0.236968734,0.086682862,2.224815362,15.09248062,-3894.451017,64.17305262,-1.07904063,0.668862082,143.0310487,1.403512184,-1549.29185,202.6760295,9.810857201
39,363,YMR043W_ko,-18.4680662,0.290643157,0.087067222,0.800214043,15.83532646,-3683.812603,94.29876315,-1.130187858,0.668862082,12.20978002,1.578832272,-1076.800627,-576.3600049,10.46452447
6,408,YMR047C_ko,6.270982881,0.330648775,0.090304325,0.721133626,10.7271059,-4539.55085,-135.6529097,-1.407111898,0.667549283,-37.37623217,1.436481656,-2444.386026,-412.3567055,10.74438638
18,408,YMR047C_ko,-13.77603081,0.335432949,0.090410586,0.658137779,10.09779225,-4788.027724,-114.0694225,-1.399901713,0.796671788,-51.87769546,1.43316195,-2462.645294,-565.1404634,8.620356311
30,408,YMR047C_ko,-17.01689761,0.409662424,0.09761072,0.733814151,10.4410103,-4501.65198,-62.55424321,-1.088077036,0.77535301,-35.18755707,1.383011892,-2204.659353,-479.4820784,9.059397088
42,408,YMR047C_ko,-22.18299699,0.341561449,0.094040235,0.736320554,10.4410103,-4477.006597,-101.5649605,-1.353845929,0.87036747,-40.10739627,1.383011892,-2329.366983,-637.4293747,8.315679978
56,414,YMR049C_ko,2.847855626,0.194474073,0.080195673,0.637437424,13.86374893,-7403.204488,-119.0922978,-1.347638773,0.902785512,92.3169627,1.529768636,-2601.559583,-423.1395399,10.40030649
68,414,YMR049C_ko,1.92507797,0.222970942,0.08636041,0.666999178,12.83478413,-7112.419946,-102.0424713,-1.325542926,0.554875108,101.9601236,1.542122256,-2659.203751,-470.1832197,8.907081384
80,414,YMR049C_ko,2.290728208,0.334822385,0.098334298,0.752455323,14.37801788,-7004.419756,-95.27577235,-1.253081222,0.645765713,93.76721881,1.479568837,-2232.011132,-387.0562019,8.69073455
92,414,YMR049C_ko,1.628819386,0.226856479,0.081947674,0.738505444,14.37801788,-6391.607468,-82.46384401,-1.220891434,0.937352158,117.6620618,5.075947859,-2307.42777,-473.8891205,9.656294579
50,394,YMR059W_ko,-11.5060096,0.362007307,0.110115111,0.593734802,9.234340076,-5495.707235,-71.38934256,-1.138399785,0.631241845,-82.45760512,1.846979899,-1730.807499,-509.600271,7.257946161
62,394,YMR059W_ko,-8.592992963,0.353691286,0.111021771,0.645676302,10.91840999,-5395.378638,-35.83107052,-1.025198117,0.784042525,-81.85536959,1.735729358,-1652.328684,-504.5798209,7.84902646
74,394,YMR059W_ko,-6.65904994,0.368503171,0.113559861,0.734280141,11.00261873,-5359.250199,-21.23200311,-0.98634905,0.821327511,-45.87702488,1.847833806,-1406.764814,-493.7381304,9.473391446
86,394,YMR059W_ko,2.116250153,0.331224383,0.106126859,0.734329708,10.23869176,-5262.497147,-76.87086507,-1.002005006,0.958290154,-38.00441001,1.84670853,-1722.631165,-580.0205878,8.728476644
51,394,YMR061W_ko,-20.72295517,0.345470951,0.098780953,0.890543727,9.469036218,-4548.837743,-150.6729182,-1.63246008,0.964163912,-42.0318529,1.37587539,-1588.40959,-864.6730414,9.475903326
63,394,YMR061W_ko,-19.39026095,0.391006998,0.10186535,0.994168641,8.854377799,-4574.126012,-93.02344418,-1.561377927,0.987860964,-38.20158994,1.439946171,-1363.531911,-839.7044792,10.5364156
75,394,YMR061W_ko,-19.4123123,0.351698569,0.098353847,0.862539908,12.46005089,-4802.985849,-120.6342916,-1.680386785,1.259648273,-52.7871917,1.41918818,-1667.660991,-919.6601649,9.153027069
87,394,YMR061W_ko,-21.19383314,0.371744828,0.09969082,0.957047974,9.727390339,-4616.487349,-102.7252744,-1.629906787,1.37159265,-42.22456513,1.42652359,-1450.968523,-934.7110086,9.668917633
52,394,YMR076C_ko,-3.696336051,0.279936748,0.095219645,0.633371788,10.19692201,-5386.564006,-41.82673823,-0.980893741,0.717365494,-49.11131369,1.588388621,-1886.218435,-300.9754397,9.251124131
64,394,YMR076C_ko,-3.39496932,0.23664763,0.094877498,0.662679135,19.97015637,-5415.213468,-68.58636051,-0.865717127,0.707725723,-45.09731054,1.579130033,-1974.76112,-430.1192892,8.745018676
76,394,YMR076C_ko,-4.803186998,0.197893367,0.091277012,0.594607725,9.539099793,-5504.644671,-119.63958,-1.098661721,0.694943128,-54.35648279,1.470835488,-2143.314636,-480.785819,7.958652
88,394,YMR076C_ko,-6.806152693,0.211861872,0.095391876,0.616699413,9.701626601,-5498.755477,-117.2142414,-1.105925618,0.969973586,-42.53828731,1.559058486,-2068.201322,-605.1312472,8.007699273
53,394,YMR079W_ko,-11.65694295,0.107407127,0.073095208,0.532507296,11.34299235,-5307.392878,-148.3551803,-1.099682518,0.787286272,-15.10793023,1.317659115,-2672.484909,-558.9180744,7.880070487
65,394,YMR079W_ko,-14.65536213,0.162397827,0.071950431,0.531091759,9.005221908,-5260.301857,-111.7160192,-1.049592491,0.562862053,-2.587821933,1.261732273,-2410.719536,-544.9938317,8.095052295
77,394,YMR079W_ko,-15.34509185,0.076278643,0.066400301,0.437542972,13.25722008,-5295.782179,-137.9126524,-1.179597195,2.264212353,-0.401331244,1.235066819,-2607.690242,-637.9941254,7.158820638
89,394,YMR079W_ko,62.77141921,0.0981592,0.067894653,0.529540362,10.12187731,-5192.932616,-128.1725175,-1.106824964,0.61923406,16.85631666,1.296565591,-2484.06766,-662.2730635,9.189228338
54,394,YMR093W_ko,-9.942096002,0.214413669,0.082331199,0.629111068,8.342249601,-5339.311496,-143.5930373,-1.19370355,0.705765127,-46.89803419,1.592403529,-2378.398035,-699.3600041,6.88522589
66,394,YMR093W_ko,-5.520189667,0.223368159,0.084894619,0.577659754,10.37427897,-5558.181187,-118.9329842,-1.14303419,0.960172004,-52.23622413,1.513661972,-2301.433791,-624.7502068,7.164707717
78,394,YMR093W_ko,-6.424454833,0.251898753,0.08576489,0.551911505,9.88321334,-5320.528196,-99.98027513,-1.149866272,0.85697515,-49.18941594,1.448897676,-2143.186749,-586.8407144,7.036194675
90,394,YMR093W_ko,-3.115278813,0.194668295,0.079742738,0.577700828,9.811803962,-5283.365702,-102.7382556,-1.128847413,0.876461239,-38.75816362,1.429783077,-2204.842668,-604.1438611,9.164026143
58,405,YMR094W_ko,-3.306498868,0.290268248,0.0963237,0.758816548,8.90772255,-5862.881981,-32.06465554,-1.074458909,0.867851465,-30.82581083,1.630780672,-1644.767714,-555.365495,9.04185618
70,405,YMR094W_ko,-4.543259723,0.247803426,0.094618186,1.350143415,8.020449442,-6081.460573,-78.77547053,-1.023781358,1.544688897,10.98339599,1.526832336,-1658.375793,-564.1765991,9.072748484
82,405,YMR094W_ko,-1.645576315,0.293474364,0.106255818,0.91355069,9.183883234,-5608.426139,-26.46698144,-0.940417075,0.929804295,26.32194927,1.541813328,-1417.184335,-570.1857459,10.05730805
94,405,YMR094W_ko,-4.852796102,0.22539412,0.097558357,0.754881272,7.031324361,-5685.942401,-92.6233129,-0.967667978,0.734763502,-14.99837706,1.652038037,-1717.577646,-636.9869032,9.531426268
8,415,YMR108W_ko,-20.50858904,0.26583257,0.072685405,0.589795933,11.99960348,-6526.904404,-204.1467033,-1.467927215,0.352598993,104.4100955,1.406758991,-2909.462788,-601.6329685,6.698585518
20,415,YMR108W_ko,-20.29214631,0.303223509,0.083417402,0.729234376,11.65696539,-6164.170982,-114.6430958,-1.376679398,0.45925514,110.2193392,1.582317883,-2378.237744,-321.131655,7.496485376
32,415,YMR108W_ko,-19.97571764,0.269133156,0.087611803,0.641012001,15.54023088,-6126.449334,-97.41332171,-1.354484826,0.694615789,126.6764164,1.819843211,-2471.982379,-312.4469067,7.508610136
44,415,YMR108W_ko,-22.41228291,0.308346443,0.086486132,0.615651398,15.54023088,-6162.046919,-101.1724579,-1.434499039,0.535202846,79.9471565,1.819843211,-2606.163585,-443.1369185,6.886425078
59,405,YMR112C_ko,-4.631269747,0.248530472,0.104469955,0.759018559,6.881015871,-5887.628632,-21.4397849,-1.089953971,0.65291841,-57.9821025,1.594879615,-1794.512067,-622.0362159,8.665526826
71,405,YMR112C_ko,-2.276508676,0.226913702,0.097431518,0.770996032,7.431905226,-6158.179592,-65.93610984,-1.096659278,0.653888264,-37.68032856,1.608991849,-1872.320892,-659.8607666,8.620167795
83,405,YMR112C_ko,-2.989840931,0.221307784,0.094805374,0.6088172,7.760741021,-5709.534023,-69.45917236,-1.094259033,0.652091539,-25.82351648,1.53010644,-1911.824967,-667.569168,7.768577287
95,405,YMR112C_ko,-5.540506435,0.273713893,0.102749429,0.786641951,6.4763512,-5686.985382,-49.51657334,-0.968678702,0.680043104,15.71429376,1.564422504,-1545.199301,-698.3766737,9.005292781
2,406,YMR113W_ko,4.120457452,0.435058517,0.109214505,0.702529891,13.80711176,-6320.393529,-37.28434906,-1.285423472,0.959686053,-73.60914846,1.994257594,-1835.368398,-770.2541268,10.23945654
14,406,YMR113W_ko,-5.574879764,0.472423726,0.131133615,0.892782543,39.57918311,-6325.613012,68.47145905,-0.696153795,1.01362607,-34.27490579,2.096574964,-1204.715905,-523.9133218,9.480512253
26,406,YMR113W_ko,-16.03314822,0.385273657,0.109650852,0.720967788,12.49400067,-6210.885239,-26.54204022,-1.076789003,0.91293841,-100.8801851,1.99824714,-1440.596648,-619.726517,7.980730717
38,406,YMR113W_ko,-16.31854154,0.320010219,0.109214693,0.801712747,7.149240065,-5955.990561,18.55430584,-1.005221956,1.009039392,-67.87655335,1.854869325,-1193.77774,-570.5776908,8.02860457
3,406,YMR117C_ko,-13.80255254,0.342845395,0.090872474,0.560333168,4.199623303,-6268.583817,-174.4630152,-1.409058905,0.797119963,-86.30355797,1.379660119,-2459.644531,-847.7387778,7.673283652
15,406,YMR117C_ko,-16.54924719,0.292512567,0.093816866,0.98520187,8.338680615,-6069.503293,-85.6200775,-1.247276533,0.91707722,-60.13972354,1.493516944,-2035.059342,-653.6028646,9.373772273
27,406,YMR117C_ko,-13.83156339,0.317943133,0.098722151,0.721646193,16.03512966,-6011.38431,-31.2393616,-1.020485682,0.889167325,-44.58296631,1.619311429,-1989.872767,-397.1893088,7.262642175
39,406,YMR117C_ko,-8.095968809,0.254443109,0.090892654,0.704151299,14.57841283,-5807.571846,-54.6296324,-0.932768141,0.947843261,22.922795,1.517487099,-1743.351867,-51.33439161,7.261187286
4,406,YMR128W_ko,-14.38749329,0.334222471,0.09905453,0.931867293,8.028309654,-6322.473599,-111.0988211,-1.325932879,1.007866268,-74.45392537,1.578344433,-2246.942169,-855.96637,8.476960971
16,406,YMR128W_ko,-16.00275697,0.325962973,0.098244091,0.758701734,4.600987805,-6271.998971,-70.6085759,-1.215910701,1.032403002,-57.3190859,1.648388378,-2191.629251,-619.4334479,8.306385421
28,406,YMR128W_ko,-11.66928233,0.342285375,0.096981026,0.878180262,11.55717359,-6038.368979,-11.74881197,-1.014515563,0.984052312,-34.40860647,1.806298919,-1802.152637,-459.0678246,8.393906302
40,406,YMR128W_ko,-13.17050067,0.315511868,0.098286222,0.960634945,24.9197596,-6022.580527,-16.54521533,-0.610497582,1.153684389,-34.83124876,1.722349714,-1842.617683,-542.1052153,7.950641943
5,406,YMR131C_ko,-14.74509826,0.368763904,0.099686995,0.563880144,9.264328313,-6619.275483,-190.4529378,-1.47403615,1.01647395,-101.3173518,1.414451529,-2637.198752,-871.8987517,7.763767183
17,406,YMR131C_ko,-14.59718703,0.312080709,0.098727181,0.511683616,5.256543724,-6595.801894,-159.5494484,-1.409239484,1.306124134,-118.1716777,1.535076148,-2397.84015,-735.81957,7.732698262
29,406,YMR131C_ko,-16.70280754,0.283458018,0.092404199,0.652984653,8.807509412,-6329.805732,-133.5178104,-1.155881825,1.153464797,-101.6849316,1.548439124,-2249.145903,-770.1177667,7.219546877
41,406,YMR131C_ko,4.396475489,0.232269996,0.089837182,0.620943709,5.736428336,-6192.160507,-63.28599474,-1.237515105,1.455337154,31.49717971,1.561624544,-2253.485978,569.8578065,6.747812469
6,406,YMR134W_ko,-10.15843402,0.27301333,0.0848317,0.74028431,8.472905869,-6308.258197,-176.0914124,-1.351162379,0.828809329,-93.64474843,1.429223846,-2429.668765,-921.9123925,9.51793979
18,406,YMR134W_ko,10.12617444,0.286392552,0.090239563,0.762364584,7.137766542,-6072.04528,-47.14229604,-1.048771986,1.205167018,153.8682655,1.603602464,-2004.879709,863.6822561,8.605074246
30,406,YMR134W_ko,-8.754120924,0.228813734,0.095819099,0.791717009,4.262039365,-6057.265372,-110.4286714,-1.164288939,1.073702204,-42.64440106,1.452621947,-1895.037849,-625.5637033,8.750555954
42,406,YMR134W_ko,-3.059027872,0.237230571,0.097998053,1.337569316,7.884886085,-5842.505752,-60.27910168,-1.050422005,0.72587071,-16.09992078,1.588705549,-1984.506814,-632.2343146,8.988603969
4,363,YMR146C_ko,8.019629553,0.353520974,0.084080447,0.940770836,14.31959934,-4784.077023,-18.29375265,-1.181941357,0.596795625,49.64220466,4.216736781,-1332.4765,-569.4473293,10.26325882
16,363,YMR146C_ko,-11.61631795,0.305373187,0.072575487,0.8118158,13.18167363,-5515.911626,24.26000747,-1.258033091,0.471649393,62.65486724,1.30196546,-1582.885095,-539.0469068,10.3301661
28,363,YMR146C_ko,-17.83250311,0.25956983,0.066380008,0.647580711,12.49754674,-5339.69797,-38.11526916,-1.374806611,0.568027678,57.88340737,1.266182159,-1892.237209,-596.4925821,8.625043061
40,363,YMR146C_ko,-17.46204224,0.313642817,0.073449615,0.760445854,16.14401391,-5595.598557,-36.45793963,-1.245170749,0.770282034,70.23218051,1.440557822,-1646.131787,-569.2450647,10.57112156
5,363,YMR149W_ko,0.22388455,0.314762596,0.076880285,0.631016771,15.44749716,-4445.297089,-44.09165612,-1.074557822,1.310788051,189.3247307,1.334730224,-1745.076883,46.47845611,11.33589578
17,363,YMR149W_ko,-15.19779244,0.315444602,0.075002812,0.661321993,18.53553577,-5046.362185,-118.2469178,-1.118527439,0.931749965,72.63756713,1.284706282,-1929.108055,-685.9026809,9.321023621
29,363,YMR149W_ko,-19.71136302,0.280752342,0.084498386,0.848858325,14.3425267,-4471.538266,-69.54915919,-1.042860563,0.684980087,70.53082343,1.324944995,-1819.322038,-668.4088804,9.92365097
41,363,YMR149W_ko,-15.27602218,0.306849464,0.078931311,0.803837832,14.37858268,-4996.892908,-66.59219951,-1.053172508,0.773938154,127.662445,1.426965812,-1438.605799,-698.2165851,11.09759013
59,416,YMR165C_ko,-4.978695103,0.294986911,0.097380534,0.662329172,13.00662512,-7874.016992,-98.12104213,-0.952304411,0.328138467,67.03386379,4.256007166,-2191.227516,-261.9964641,7.471409815
71,416,YMR165C_ko,-9.067218558,0.258305156,0.098329664,0.746035763,6.130900229,-7476.871504,-114.4540544,-1.091507544,0.329263568,63.69687645,1.84659073,-2029.156959,-286.1987615,7.926971235
83,416,YMR165C_ko,-11.82813964,0.223780481,0.09171506,0.59590374,5.462161827,-7886.852649,-134.2325462,-1.298229666,0.351258256,76.98481632,1.664168448,-2498.06768,-482.1007977,7.274222407
95,416,YMR165C_ko,-10.94525013,0.223888947,0.09259633,0.70798424,5.462161827,-7690.371249,-139.3565616,-1.21471294,0.661976312,114.8167588,1.437539206,-2521.812858,-429.7854349,7.332727373
6,363,YMR168C_ko,-0.422106247,0.29343078,0.090849708,0.900939553,14.85870957,-4662.986385,-12.21137808,-1.039145596,1.140320259,4.603617819,1.409671704,-1597.206984,-663.6849211,11.70185906
18,363,YMR168C_ko,-11.78691714,0.274699199,0.079845182,0.846860512,13.70411187,-5427.883651,-81.41922796,-1.100068895,0.954459637,2.404680058,1.490442648,-1959.324297,-698.691519,9.309288049
30,363,YMR168C_ko,-13.52182011,0.317651341,0.088889859,0.602873567,13.13304266,-4910.490304,-105.8133506,-1.103998878,0.779313706,39.85645221,1.450559467,-1776.255734,-694.8722084,9.614044461
42,363,YMR168C_ko,-14.24223384,0.294680964,0.088122542,0.797542304,14.22944051,-5253.674333,-88.57381295,-1.188237794,1.053451722,13.48186128,1.529866977,-1894.384074,-655.5254457,9.354753366
51,408,YMR185W_ko,-19.99195793,0.34363167,0.10230693,0.841334558,9.69324955,-4114.830376,-19.5472763,-1.146726792,0.789375007,38.9463743,1.551341858,-1923.608386,-408.4069405,9.401749324
63,408,YMR185W_ko,-24.32658197,0.301978209,0.090601602,0.648458436,10.532409,-4382.066118,-115.5910286,-1.221420983,0.951489542,18.78263675,1.370333286,-2291.772694,-505.7317302,8.062586147
