orf	hap a | growth (colony size) | SGEPH E. purpurea extract [2.1 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPH E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [4.5 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [2.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [5.2 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [4.5 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [4.0 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [2.1 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [0.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010
YGL226W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.862	0.0
YGL228W	-28.788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL230C	0.0	0.0	-33.752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL241W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-40.783	0.0
YGL242C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.572	0.0
YGL253W	-23.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.671	0.0	0.0	0.0	0.0
YGL254W	0.0	0.0	0.0	0.0	0.0	-48.529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.881
YGL255W	0.0	0.0	0.0	0.0	-33.468	-38.724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-53.407
YGL256W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-71.412	0.0	0.0	-68.46
YGL257C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-57.887	0.0	0.0	0.0	0.0	-61.435
YGL259W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.232	0.0	-61.79
YGL260W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.621	0.0	0.0	0.0	0.0	0.0
YGL261C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.399	-48.291
YGL262W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.168	0.0	0.0
YGL263W	0.0	0.0	0.0	0.0	-33.164	0.0	0.0	0.0	0.0	0.0	0.0	-43.383	-71.737	0.0	0.0	0.0
YGR004W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-67.188	0.0	0.0	-30.497	-59.705	-42.971
YGR007W	0.0	0.0	0.0	0.0	0.0	-44.127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.195
YGR010W	0.0	0.0	0.0	0.0	0.0	-38.151	0.0	0.0	0.0	0.0	0.0	-36.269	0.0	0.0	0.0	0.0
YGR011W	0.0	0.0	0.0	0.0	0.0	0.0	-65.506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR014W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-68.818
YGR015C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.365	0.0	0.0	0.0	0.0
YGR018C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-39.416	0.0	0.0	0.0	0.0
YGR019W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-68.07	0.0	0.0	0.0
YGR020C	0.0	0.0	-107.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR021W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.055	0.0
YGR023W	0.0	0.0	0.0	0.0	0.0	-39.49	-38.587	0.0	0.0	0.0	0.0	0.0	-128.55	0.0	0.0	-40.98
YGR026W	0.0	0.0	0.0	0.0	0.0	-39.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR034W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.402	0.0	0.0	-46.914	0.0	0.0	0.0	0.0	0.0
YGR035C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.959
YGR036C	-36.676	0.0	-48.71	-31.828	-42.07	0.0	0.0	-50.1	0.0	0.0	0.0	0.0	0.0	0.0	-40.831	0.0
YGR039W	0.0	0.0	-99.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR041W	0.0	0.0	-136.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR042W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-75.55	0.0	-40.411	0.0
YGR043C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-79.632	0.0	-58.677	0.0
YGR044C	0.0	0.0	0.0	0.0	-37.214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-61.466	0.0
YGR049W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.583	0.0	0.0	0.0	0.0	0.0
YGR050C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.828	-49.143	0.0	0.0	0.0	0.0	0.0	0.0
YGR051C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.258	0.0	-107.13	0.0	0.0	0.0
YGR054W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-56.835	0.0	-46.277	0.0	0.0	0.0	0.0	0.0
YGR058W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-93.103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR059W	-24.202	0.0	0.0	0.0	0.0	0.0	-56.136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR063C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-32.998	0.0	0.0	0.0	0.0
YGR064W	0.0	0.0	0.0	0.0	0.0	-69.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-77.516	0.0
YGR066C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-47.289	0.0
YGR069W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-97.844	0.0	0.0	0.0
YGR071C	0.0	0.0	0.0	0.0	-32.731	-35.794	-40.381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR072W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.491	0.0	0.0	0.0	0.0
YGR077C	0.0	-28.493	-99.948	0.0	-35.256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR078C	0.0	-29.235	0.0	-97.651	0.0	0.0	0.0	0.0	-92.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR080W	0.0	0.0	0.0	0.0	0.0	-36.635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR089W	0.0	-44.778	0.0	0.0	-33.443	0.0	0.0	0.0	0.0	-51.613	0.0	0.0	0.0	0.0	0.0	0.0
YGR092W	0.0	0.0	-36.559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR106C	0.0	-46.243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-34.29	0.0
YGR108W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-60.339	0.0	0.0	0.0	0.0
YGR109C	0.0	-28.495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.283	0.0	0.0	0.0	-74.065	0.0
YGR110W	0.0	-68.273	-43.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR111W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.887	0.0
YGR117C	0.0	-31.758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.587	0.0	0.0
YGR118W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.163	0.0
YGR121C	0.0	0.0	-36.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR122C-A	0.0	0.0	0.0	0.0	-34.569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR126W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.255	0.0
YGR131W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-69.58	0.0
YGR132C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.986	0.0
YGR133W	0.0	0.0	0.0	0.0	0.0	-34.503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.549	0.0
YGR146C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-61.965	-50.902
YGR152C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.001	0.0	0.0	-36.275	0.0	0.0
YGR154C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.999	0.0	0.0
YGR159C	0.0	0.0	0.0	-45.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR161C	-36.325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR166W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-45.855	0.0	-65.767
YGR169C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-76.735	0.0	0.0	0.0	0.0
YGR177C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.168	0.0
YGR181W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-43.092	0.0
YGR183C	0.0	0.0	0.0	0.0	-35.365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR189C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.835	0.0	0.0	0.0	0.0	0.0
YGR192C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.826	0.0
YGR194C	0.0	0.0	0.0	0.0	0.0	-34.463	0.0	0.0	0.0	0.0	0.0	-54.253	0.0	0.0	0.0	0.0
YGR197C	0.0	0.0	-32.754	0.0	0.0	-36.098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR199W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-75.347	0.0	0.0	0.0
YGR202C	-26.269	0.0	0.0	0.0	-32.776	-33.852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-85.546	0.0
YGR203W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.651	0.0	0.0	0.0	0.0	0.0
YGR204W	0.0	-46.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR205W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.628	0.0	0.0	0.0	0.0	0.0
YGR206W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-50.621	0.0	0.0	0.0	0.0	0.0
YGR207C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-100.06	0.0
YGR208W	-32.417	0.0	0.0	-87.474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR212W	0.0	0.0	-118.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR213C	0.0	0.0	0.0	0.0	0.0	-40.057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-54.638	0.0
YGR217W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-69.276	0.0	0.0	0.0
YGR223C	0.0	-34.866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.344	0.0
YGR226C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-111.54	0.0	0.0	0.0
YGR227W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-54.073	0.0	0.0	0.0	0.0	0.0	0.0
YGR228W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.517	0.0	-120.8	0.0	0.0	0.0
YGR230W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-82.114	0.0	0.0	0.0
YGR233C	0.0	-31.117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR234W	0.0	-28.623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-84.182	0.0	0.0	0.0
YGR236C	0.0	0.0	0.0	0.0	0.0	-98.404	0.0	0.0	0.0	-51.745	0.0	0.0	0.0	0.0	0.0	0.0
YGR237C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-53.107	0.0	0.0	0.0	0.0
YGR238C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-78.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR239C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-51.561
YGR240C	0.0	-29.168	0.0	0.0	0.0	0.0	0.0	-51.518	0.0	0.0	0.0	0.0	0.0	0.0	-58.898	0.0
YGR242W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR243W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-65.387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR244C	0.0	0.0	0.0	0.0	0.0	0.0	-102.91	0.0	0.0	0.0	0.0	-38.832	0.0	0.0	-35.525	0.0
YGR254W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-56.463	0.0	-68.071	0.0	0.0	0.0	0.0	0.0
YGR258C	0.0	0.0	0.0	0.0	-53.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR260W	0.0	0.0	0.0	0.0	-38.502	0.0	0.0	0.0	-64.95	-55.309	0.0	0.0	0.0	0.0	0.0	0.0
YGR262C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.33	0.0	0.0	0.0	0.0
YGR270W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-115.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR271W	0.0	0.0	0.0	0.0	-88.384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.106	0.0	0.0
YGR273C	0.0	0.0	0.0	0.0	-46.174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-31.152	0.0	0.0
YGR275W	0.0	-28.839	0.0	0.0	0.0	0.0	0.0	-109.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR276C	0.0	0.0	0.0	0.0	-54.519	0.0	0.0	0.0	0.0	0.0	-64.761	0.0	0.0	0.0	0.0	0.0
YGR281W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.161	0.0	0.0	0.0	0.0	0.0
YGR289C	0.0	0.0	0.0	0.0	-49.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR291C	0.0	0.0	0.0	0.0	-48.176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR292W	0.0	0.0	0.0	-54.857	-53.072	0.0	0.0	0.0	0.0	0.0	0.0	-83.746	0.0	0.0	0.0	0.0
YHL002W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.611	0.0	0.0
YHL003C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.183
YHL006C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.707	0.0	0.0
YHL007C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-55.069	0.0	0.0	0.0	0.0
YHL008C	0.0	0.0	0.0	0.0	-34.405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHL009C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-64.014	-41.51
YHL010C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.934	0.0	0.0	0.0	-89.252	-66.306
YHL011C	0.0	0.0	-45.944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHL016C	0.0	0.0	0.0	-30.675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.375	0.0
YHL020C	0.0	0.0	-38.769	0.0	0.0	0.0	0.0	0.0	0.0	-56.807	0.0	0.0	0.0	0.0	0.0	0.0
YHL021C	0.0	0.0	-35.501	0.0	0.0	0.0	-61.913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHL022C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.305	-50.759	0.0	0.0	-87.257	0.0	-35.497	0.0
YHL023C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-36.241	0.0
YHL024W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-63.675	0.0	0.0	0.0	0.0	0.0	0.0
YHL025W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-56.228	0.0	0.0	-81.27	0.0	0.0	0.0
YHL026C	0.0	0.0	0.0	0.0	-34.488	0.0	0.0	0.0	0.0	0.0	-59.747	0.0	0.0	0.0	-72.942	0.0
YHL027W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-97.486	0.0	-60.814	0.0
YHL029C	0.0	0.0	0.0	-34.938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-44.118	0.0	0.0
YHL032C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-62.106	0.0	0.0
YHL034C	0.0	0.0	-32.833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-41.725	0.0	0.0
YHL035C	0.0	0.0	0.0	0.0	0.0	0.0	-48.727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHL036W	0.0	0.0	-39.903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHL037C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.883	0.0	0.0
YHL040C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.618	0.0
YHL042W	-23.283	0.0	0.0	0.0	0.0	0.0	0.0	-120.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHL043W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.823	0.0	0.0	0.0	0.0	0.0	0.0	-66.638	0.0
YHL044W	0.0	0.0	-115.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-60.787	0.0
YHL045W	0.0	-38.744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHL046C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-73.561	0.0	0.0	0.0
YHL047C	0.0	-29.128	0.0	0.0	0.0	-41.657	-37.913	0.0	0.0	0.0	0.0	0.0	-81.417	0.0	0.0	0.0
YHR003C	-57.622	0.0	-37.801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR005C	0.0	-30.962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR006W	0.0	0.0	-42.906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR009C	-22.297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-58.151	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR010W	0.0	0.0	0.0	-40.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR014W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-93.201	0.0	-54.855	0.0
YHR015W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-38.422	0.0	0.0	-49.097	0.0	0.0	0.0	0.0	0.0
YHR017W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-61.748	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR021C	0.0	0.0	0.0	0.0	0.0	0.0	-42.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR022C	0.0	0.0	0.0	0.0	0.0	-40.522	-39.86	0.0	0.0	0.0	0.0	0.0	0.0	-30.322	0.0	0.0
YHR025W	-48.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR028C	0.0	0.0	0.0	-46.883	0.0	0.0	0.0	0.0	0.0	0.0	-81.468	0.0	-96.449	-57.598	0.0	0.0
YHR029C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-61.592
YHR030C	0.0	0.0	0.0	-38.308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-35.271	0.0	0.0
YHR031C	0.0	0.0	-42.609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-70.608	-58.133	0.0	0.0
YHR032W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-54.934	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR033W	0.0	0.0	0.0	-42.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-33.857	0.0	-42.62
YHR037W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-46.56	0.0
YHR039C	0.0	0.0	0.0	0.0	0.0	-40.768	0.0	0.0	0.0	0.0	-47.072	0.0	0.0	0.0	0.0	-66.505
YHR041C	0.0	0.0	-46.313	0.0	0.0	0.0	0.0	0.0	0.0	-57.812	0.0	-37.565	0.0	0.0	0.0	-46.521
YHR045W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-37.08	0.0
YHR047C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.159	0.0	-61.591
YHR048W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-70.779
YHR049W	0.0	0.0	0.0	0.0	-42.736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR059W	0.0	0.0	0.0	0.0	0.0	-34.128	-51.163	0.0	0.0	0.0	0.0	-33.996	0.0	0.0	0.0	0.0
YHR061C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-59.936
YHR066W	0.0	0.0	0.0	0.0	-40.61	-43.881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR078W	0.0	0.0	0.0	0.0	-39.648	0.0	0.0	0.0	0.0	0.0	-61.724	0.0	0.0	0.0	0.0	-48.483
YHR079C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-119.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR079C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR081W	0.0	0.0	-119.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR086W	0.0	0.0	0.0	0.0	-39.318	-59.266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
