orf	hap a | growth (colony size) | SGEPH E. purpurea extract [2.1 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPH E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [4.5 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPR E. purpurea extract [2.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [5.2 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG1 E. purpurea extract [4.5 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SG7a E. pallida extract [1.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPF E. purpurea extract [0.8 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [4.0 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEPLS E. purpurea extract [2.1 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARa E. pallida extract [0.6 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [1.3 mg/mL] | YPD | Mir-Rashed N~Smith ML, 2010	hap a | growth (colony size) | SGEARb E. pallida extract [0.3 mg/mL], UV [10 W/m2] | YPD | Mir-Rashed N~Smith ML, 2010
YLR418C	-3.7169067539467324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR426W	-6.450497504703826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR431C	-3.4893001504815864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR441C	-3.877325490715329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.020492998120747	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR445W	-5.615888591794393	0.0	0.0	0.0	0.0	-6.4086391309168915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YML002W	-3.618744664300627	0.0	-7.564730091127502	0.0	0.0	0.0	0.0	-3.6918535773936165	0.0	0.0	-4.653431704851376	0.0	0.0	0.0	0.0	0.0
YML016C	-3.6088822251525094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YML017W	-3.7665271509106977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YML021C	-5.341281301764001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.7108709706499114	0.0	0.0	0.0	0.0	0.0	-4.450676096572907
YML037C	-3.7293889034935686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YML052W	-3.911381725898672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YML097C	-3.699493384825838	0.0	0.0	0.0	-3.0637832357138945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YML123C	-3.4256565978538913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.509161237447659	0.0	0.0
YML131W	-3.764832044182115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR031C	-4.457051991890602	0.0	0.0	-3.0909711753227542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.464209328554949	-3.8458722035209396
YMR039C	-3.8851846219114847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9341014653472746
YMR040W	-3.574209587522409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR125W	-5.950286919160248	0.0	0.0	0.0	0.0	-3.924790308386613	0.0	0.0	0.0	0.0	0.0	-5.125013248743185	0.0	0.0	0.0	0.0
YMR145C	-3.5065594189907916	0.0	0.0	0.0	0.0	0.0	0.0	-2.5497562983567357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR148W	-3.684083323656904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5087401484758933	0.0	0.0	0.0
YMR161W	-5.563802585043398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.3804170492366605	0.0	0.0	0.0
YMR163C	-3.6623551374087078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.628699966277587	0.0	0.0	0.0
YMR164C	-4.331768194587174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR177W	-3.9576119094054714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR194C-A	-3.4352108357786304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR258C	-4.297557858792143	-4.144794909101749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR266W	-3.7471104738378416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.760792031029243	0.0	0.0	0.0	0.0	0.0	0.0
YMR269W	-4.283226501905035	0.0	0.0	0.0	0.0	0.0	0.0	-4.472037331495094	0.0	0.0	0.0	0.0	0.0	-3.7714684791214133	0.0	0.0
YMR272C	-3.736323431019588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.153426862489716	0.0	0.0
YMR303C	-4.64736624732693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL008C	-3.757281114209338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL015W	-4.184448009812171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.6023977675782035	0.0	0.0	0.0	0.0	0.0	0.0	-3.8701777852912795
YNL051W	-3.6064166153654797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.554835366166256	0.0	0.0
YNL074C	-3.468496567903526	-4.219831964531866	0.0	-3.433936076884225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL095C	-4.237612720844991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL192W	-3.64571227134626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL196C	-3.8260099870227804	0.0	-9.19249279241667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL203C	-4.42993028423328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.786318645772716	0.0	0.0	0.0	-4.126668222716176	0.0	0.0	0.0
YNL212W	-4.110017414366223	0.0	0.0	0.0	-3.3246803776964176	0.0	0.0	0.0	0.0	0.0	-3.6912135113318296	0.0	0.0	-4.337222956217986	-5.714802445571281	0.0
YNL228W	-4.1781298847329085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL238W	-3.5298286113558808	-4.143649305202052	0.0	0.0	0.0	0.0	0.0	0.0	-3.9382998159412916	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL280C	-5.591694795759168	0.0	-3.402553748596278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.6109319406788547	0.0	0.0
YNL304W	-3.815685246039595	-3.534989953293329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL318C	-3.757281114209338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL339C	-3.9118440277337396	0.0	0.0	0.0	-4.122123384321499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNR018W	-5.099189240800057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.777693775549267	0.0	0.0	0.0	0.0	0.0	0.0
YNR028W	-4.428697479339766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNR031C	-5.896043503845602	-3.3901856203716982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.236566183313727	0.0	0.0	0.0	0.0	0.0	0.0
YNR051C	-6.4944161790352855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.044618390510982	-4.842999004481192	0.0	0.0	0.0	0.0	0.0	-5.225294987593651
YNR052C	-5.132012671089885	-5.65676293592112	0.0	0.0	0.0	0.0	-4.410336016476491	0.0	0.0	0.0	0.0	0.0	0.0	-3.9017903991781204	0.0	0.0
YOL004W	-3.9469789671989077	0.0	0.0	0.0	-7.222099451697663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOL011W	-3.4424535645280283	0.0	0.0	0.0	0.0	0.0	-10.068164076670381	0.0	0.0	0.0	0.0	-3.3452308789313623	0.0	0.0	0.0	0.0
YOL013W-A	-4.826739359333314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.83868703714276	-3.6037628825051318	0.0	0.0	0.0
YOL125W	-6.8576313207870445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOL148C	-6.297937899131385	-3.2868521486190785	0.0	-5.345965403089425	-3.2765662104866227	-4.053831078246159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.342239723044317	0.0	0.0
YOR014W	-5.686158470724729	0.0	0.0	-2.9825280118460733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR017W	-5.866918488236318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR028C	-4.194310448960288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.661374503655624	0.0	0.0
YOR055W	-3.864535139945114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9872251860512304	0.0	0.0	0.0	-3.8113448684168723	0.0
YOR073W	-4.250094870391827	0.0	-2.6969751669512765	-2.9766820192058208	0.0	0.0	0.0	0.0	-4.410545728837014	0.0	0.0	0.0	-4.20127555125339	-4.4864717693013025	0.0	0.0
YOR080W	-4.60129016443182	0.0	0.0	-5.230312182023098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.326201573178348	-5.160379154803174	0.0	0.0	0.0
YOR153W	-4.027727687724119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR161C	-4.93414748568078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.5978667963314015	0.0	0.0
YOR170W	-3.4295091131461244	0.0	0.0	0.0	-2.804429863802274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.974911969898515	0.0	0.0	0.0
YOR175C	-4.969590626369327	0.0	-2.4054238264785064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.010164568761799	0.0	0.0	0.0
YOR182C	-4.188300525104404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR245C	-3.8212328680604113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.647823905871577	0.0	0.0	0.0	0.0	0.0
YOR323C	-5.502162340367665	0.0	-2.7686282216562215	0.0	-3.7121666654929455	0.0	0.0	0.0	0.0	-3.7164617237032322	0.0	0.0	0.0	-3.9567467994120085	0.0	-3.4969250679047543
YPL108W	-4.007078205757748	0.0	0.0	0.0	-3.049546245060016	0.0	0.0	0.0	0.0	-3.661190965366246	0.0	0.0	0.0	0.0	0.0	0.0
YPL140C	-3.5967082768290517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPL268W	-3.587616340739381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR043W	-4.713013107906586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.606021487483152	-5.337123999786818	0.0	0.0	0.0	0.0	0.0	0.0
YPR062W	-4.7413676204574235	0.0	0.0	0.0	-9.138261169703425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.610970991954688	-4.5938359732002105
YPR063C	-4.361663713254905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR064W	-3.5359926358234546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR074C	-4.817493322631955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR106W	-3.6773028967425736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.908573581343196	-3.8068138817614647	0.0	0.0
YPR109W	-3.56927836794835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.09565699908309	0.0	-4.022651656294679	0.0
YPR159W	-4.360430908361391	-5.0179742014503805	-4.144352555696527	-6.424551045215981	0.0	0.0	0.0	-2.676104393325491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.56807205652365
YAL012W	0.0	-5.417560841664502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL045C	0.0	-3.8724848621439025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YAL047C	0.0	-3.3040362071145255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8636531945864454	0.0
YBL057C	0.0	-4.021069687934532	0.0	0.0	-3.3522967089647846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL083C	0.0	-3.9225477525606376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL094C	0.0	-4.720804549869122	0.0	0.0	-2.9622374710500856	0.0	0.0	0.0	0.0	-4.763441494811042	0.0	0.0	0.0	0.0	0.0	0.0
YBR016W	0.0	-3.797562367103755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR023C	0.0	-3.3426430585342954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR048W	0.0	-3.586083887219791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR065C	0.0	-3.9329727480478756	0.0	0.0	0.0	0.0	-3.573823129331374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.645733357748819	-3.3234642326704265
YBR098W	0.0	-4.186838572220608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR125C	0.0	-4.42168737165838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.373366480853136	0.0	0.0
YBR131W	0.0	-4.777626503294066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR139W	0.0	-3.481146570007596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.617191441553232	0.0
YBR159W	0.0	-3.562828128055953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR189W	0.0	-4.894592661453074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR208C	0.0	-4.6739493503715375	0.0	0.0	0.0	0.0	-3.225038518359387	0.0	0.0	0.0	0.0	-3.4345794456789838	0.0	0.0	0.0	-3.5169366635623347
YBR220C	0.0	-3.704997572008282	0.0	0.0	0.0	0.0	-3.205757458987522	0.0	0.0	0.0	0.0	-4.3737663915491005	0.0	0.0	0.0	0.0
YBR246W	0.0	-3.4053075918476914	0.0	-6.2651503125584345	-6.40270060406419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR255W	0.0	-3.5864275683897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR287W	0.0	-4.814744069644231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCL036W	0.0	-4.148575401970747	0.0	0.0	-3.181109761102485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YCL058C	0.0	-8.737177261814898	0.0	0.0	0.0	-5.305220683713039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.763466961458017	0.0	-3.774332774510238
YCR016W	0.0	-3.714964325935641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL023C	0.0	-3.9090296265442195	0.0	0.0	0.0	0.0	0.0	0.0	-5.2006534122629535	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL079C	0.0	-3.4320001627106183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL157C	0.0	-3.625721782149288	0.0	0.0	0.0	0.0	0.0	0.0	-5.0742334480318565	-5.128331534537777	0.0	0.0	0.0	-4.034734720075864	0.0	0.0
YDL186W	0.0	-3.3650968949683455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR057W	0.0	-3.36383673067868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR071C	0.0	-6.3873145427575455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR074W	0.0	-3.556756427387562	0.0	0.0	0.0	-3.097722465692985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.407675389165915	0.0
YDR098C	0.0	-3.633970130227102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.8430246408563935	0.0	0.0	0.0	0.0	0.0
YDR146C	0.0	-3.552861374128594	0.0	-5.158698772180007	0.0	0.0	0.0	0.0	0.0	-3.6982098620952795	0.0	0.0	0.0	0.0	0.0	0.0
YDR148C	0.0	-4.276195676396931	0.0	0.0	0.0	0.0	0.0	0.0	-4.110460697463143	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR161W	0.0	-4.0167163931156855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR198C	0.0	-4.751735855160926	0.0	0.0	0.0	0.0	0.0	-2.76371599431932	0.0	-4.218535110354257	0.0	0.0	0.0	0.0	0.0	0.0
YDR214W	0.0	-4.421916492438319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.966029070927298	0.0	0.0
YDR216W	0.0	-3.3296977344677257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR312W	0.0	-4.6378628275311	0.0	0.0	0.0	-4.435001475313657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR329C	0.0	-4.754714425300137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR359C	0.0	-6.3252228113939974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.657098851771297
YDR439W	0.0	-3.4659100381416335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.8692934177282154	-4.001897700848978	0.0	0.0
YDR448W	0.0	-3.4442581244373707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.074786961550095	0.0	0.0	0.0	0.0	0.0
YDR467C	0.0	-5.8589620242175435	0.0	0.0	0.0	0.0	0.0	0.0	-4.193669511129582	0.0	0.0	0.0	0.0	-4.056626066227122	0.0	0.0
YDR469W	0.0	-3.716453611005247	0.0	0.0	0.0	0.0	-2.9548786164213094	0.0	-4.565887080234014	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR471W	0.0	-6.2275027987498905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.353545692996479	-3.536934629990488	0.0	0.0
YDR476C	0.0	-3.8454486101110663	0.0	0.0	0.0	0.0	-3.052409266940471	0.0	0.0	0.0	0.0	-4.81876333375306	0.0	0.0	-3.971662819433888	0.0
YDR485C	0.0	-4.356502509765652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR486C	0.0	-5.386629536372698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR488C	0.0	-3.3901856203716982	0.0	0.0	0.0	0.0	0.0	-3.30875384726976	0.0	0.0	0.0	0.0	-5.455164529298991	0.0	0.0	0.0
YDR495C	0.0	-4.086483670607199	0.0	0.0	-3.1750204458228137	0.0	0.0	0.0	0.0	0.0	0.0	-4.355896678199576	0.0	0.0	0.0	0.0
YDR503C	0.0	-3.6525289134021843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.265240344474504	-3.8518507657705636	0.0	0.0
YDR511W	0.0	-3.533271547443784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YEL024W	0.0	-3.793209072284908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YEL028W	0.0	-3.5202116629872453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YEL029C	0.0	-6.556405678352741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YEL037C	0.0	-3.7258475629827577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER069W	0.0	-4.786905894881607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER080W	0.0	-5.228536198214588	0.0	0.0	-7.890894952414203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER134C	0.0	-3.805925275571539	0.0	0.0	0.0	0.0	0.0	0.0	-4.299167620815133	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER139C	0.0	-3.2285409101245293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER155C	0.0	-11.417890387104586	-2.372281604372223	0.0	-3.825033410676706	0.0	0.0	0.0	-6.6064516191616	-3.7358911247697626	0.0	0.0	0.0	0.0	-3.379683365972468	0.0
YER177W	0.0	-4.147429798071051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4809996205869442	0.0	0.0	0.0	0.0
YFR012W	0.0	-5.856212574858271	0.0	0.0	0.0	0.0	-3.027726510001391	0.0	0.0	0.0	0.0	0.0	-4.477934661834093	0.0	0.0	0.0
YFR031C-A	0.0	-6.496834275568525	0.0	0.0	0.0	0.0	-3.1053008889527853	0.0	0.0	0.0	0.0	0.0	-4.707222556925292	-3.9086314448503887	0.0	0.0
YFR036W	0.0	-4.1978363696576935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR047C	0.0	-4.206084717735509	0.0	0.0	0.0	-3.0654829395909844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YFR057W	0.0	-3.686553349223169	0.0	0.0	0.0	0.0	-8.431149619494915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL013C	0.0	-3.6516124302824275	0.0	-4.207458336400281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL031C	0.0	-4.731344105746329	0.0	0.0	-3.4384905379235073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL051W	0.0	-6.06643089045257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL117W	0.0	-4.636488102851464	0.0	0.0	0.0	0.0	0.0	-9.13803681874189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL127C	0.0	-4.4653348802368145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL144C	0.0	-4.169310832555252	0.0	0.0	0.0	0.0	0.0	0.0	-3.878542623546495	0.0	0.0	-4.562425376739194	0.0	0.0	0.0	0.0
YGL146C	0.0	-3.543696542931022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR077C	0.0	-3.2641691914050885	-7.154425086563318	0.0	-3.0237309788743683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR078C	0.0	-3.349173000762565	0.0	-9.514450455221356	0.0	0.0	0.0	0.0	-6.298230311020017	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR089W	0.0	-5.129785142060754	0.0	0.0	-2.8682390267329105	0.0	0.0	0.0	0.0	-3.7985215047228587	0.0	0.0	0.0	0.0	0.0	0.0
YGR106C	0.0	-5.297616113366284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2318063141525397	0.0
YGR109C	0.0	-3.2643983121850284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.98957919798334	0.0	0.0	0.0	-6.980569689638608	0.0
